model,station,method,metric,raw,corrected,delta_corrected_minus_raw,ci_low,ci_high,p_two_sided,n_bootstrap,p_fdr,point_improved,ci_improved,ci_worsened,fdr_significant
CESM2,500201,QDM_P_monthly,mKGE,0.1303155921839042,0.08681329981529229,-0.04350229236861192,-0.2375806845937898,0.06656816488408163,0.41179410294852575,2000,0.6206896551724138,False,False,False,False
CESM2,500202,QDM_NP_annual,mRMSE,129.14621699695658,165.49264275951896,36.346425762562376,19.586469299152963,50.29149797269861,0.0009995002498750624,2000,0.001275957765797952,False,False,True,True
CESM2,500202,QDM_NP_annual,mKGE,0.15581482017231973,-0.04462887273831151,-0.20044369291063124,-0.4642515708675507,-0.0480380573738132,0.0009995002498750624,2000,0.00399800099950025,False,False,True,True
CESM2,500202,QDM_NP_monthly,mRMSE,129.14621699695658,144.26900307892512,15.122786081968542,-1.2396950363065051,32.605839684060975,0.07296351824087956,2000,0.13680659670164916,False,False,False,False
CESM2,500202,QDM_NP_monthly,mKGE,0.15581482017231973,0.10679762750343791,-0.049017192668881826,-0.29829323652820366,0.06453454150891266,0.5997001499250375,2000,0.7971014492753623,False,False,False,False
CESM2,500202,QDM_P_annual,mRMSE,129.14621699695658,135.02792943701544,5.8817124400588625,2.1909960976010816,9.34059229115021,0.0009995002498750624,2000,0.0015376926921154808,False,False,True,True
CESM2,500202,QDM_P_annual,mKGE,0.15581482017231973,0.14910908248266896,-0.00670573768965077,-0.051840720391292484,0.044255748109405246,0.671664167916042,2000,0.7327245468175004,False,False,False,False
CESM2,500202,QDM_P_monthly,mRMSE,129.14621699695658,125.6804281516456,-3.465788845310982,-12.405679716237659,6.410648271496171,0.496751624187906,2000,0.64793690111466,True,False,False,False
CESM2,500202,QDM_P_monthly,mKGE,0.15581482017231973,0.21444249250164027,0.058627672329320535,-0.010353347857540472,0.12011904506282092,0.08295852073963018,2000,0.19144274016837734,True,False,False,False
CESM2,500301,QDM_NP_annual,mRMSE,130.10451788980768,163.55048190477984,33.44596401497216,21.146106132770566,45.359935786107584,0.0009995002498750624,2000,0.001275957765797952,False,False,True,True
CESM2,500301,QDM_NP_annual,mKGE,0.21237418802016228,0.05701964021764272,-0.15535454780251956,-0.44437049020056685,-0.009124917691984128,0.03298350824587706,2000,0.06371814092953523,False,False,True,False
CESM2,500301,QDM_NP_monthly,mRMSE,130.10451788980768,144.8846783757607,14.780160485953019,5.110495729673476,25.359848337182466,0.0009995002498750624,2000,0.00399800099950025,False,False,True,True
CESM2,500301,QDM_NP_monthly,mKGE,0.21237418802016228,0.1881770624426733,-0.024197125577488987,-0.28239034299222615,0.09918352622486559,0.7156421789105447,2000,0.8349671318187061,False,False,False,False
CESM2,500301,QDM_P_annual,mRMSE,130.10451788980768,123.9862557051856,-6.118262184622083,-10.953302474501555,-1.8767148096971085,0.00399800099950025,2000,0.005451819544773068,True,True,False,True
CESM2,500301,QDM_P_annual,mKGE,0.21237418802016228,0.17616677354882604,-0.03620741447133624,-0.09730097621221376,0.10188468162830512,0.5617191404297851,2000,0.6740629685157421,False,False,False,False
CESM2,500301,QDM_P_monthly,mRMSE,130.10451788980768,125.67211499222509,-4.432402897582591,-13.766267784153126,5.43797674429662,0.3548225887056472,2000,0.5458809057009957,True,False,False,False
CESM2,500301,QDM_P_monthly,mKGE,0.21237418802016228,0.2910495983994805,0.07867541037931824,-0.0184118687723483,0.14676640903284344,0.10194902548725637,2000,0.22274576997215675,True,False,False,False
EC-Earth3,500001,QDM_NP_annual,mRMSE,87.72861083286863,108.79804895695183,21.069438124083206,12.333500083318562,29.799839827201488,0.0009995002498750624,2000,0.001275957765797952,False,False,True,True
EC-Earth3,500001,QDM_NP_annual,mKGE,0.2454093754805744,0.3605757749262565,0.11516639944568208,-0.0180164000772713,0.19492762637343108,0.09195402298850575,2000,0.14146772767462423,True,False,False,False
EC-Earth3,500001,QDM_NP_monthly,mRMSE,87.72861083286863,89.25209478424021,1.5234839513715883,-8.856064749212006,12.163091345556186,0.8135932033983009,2000,0.8564138983140008,False,False,False,False
EC-Earth3,500001,QDM_NP_monthly,mKGE,0.2454093754805744,0.4681574755992981,0.2227481001187237,0.0751059729744014,0.34382864172226457,0.001999000499750125,2000,0.0079960019990005,True,True,False,True
EC-Earth3,500001,QDM_P_annual,mRMSE,87.72861083286863,98.338278159499,10.609667326630372,5.7699882852560505,15.17439351311491,0.0009995002498750624,2000,0.0015376926921154808,False,False,True,True
EC-Earth3,500001,QDM_P_annual,mKGE,0.2454093754805744,0.34374729353776745,0.09833791805719305,0.04920948867507706,0.13608892460285896,0.0009995002498750624,2000,0.0028557149996430355,True,True,False,True
EC-Earth3,500001,QDM_P_monthly,mRMSE,87.72861083286863,90.66725478891668,2.938643956048054,-6.819518373904594,12.678815189369828,0.5837081459270365,2000,0.7147446684820854,False,False,False,False
EC-Earth3,500001,QDM_P_monthly,mKGE,0.2454093754805744,0.4492107518230938,0.20380137634251938,0.05575984540422379,0.3245927446708085,0.005997001499250375,2000,0.022488755622188904,True,True,False,True
EC-Earth3,500002,QDM_NP_annual,mRMSE,109.51196157151557,124.08319202723094,14.571230455715366,7.809444903204764,21.63362152988168,0.0009995002498750624,2000,0.001275957765797952,False,False,True,True
EC-Earth3,500002,QDM_NP_annual,mKGE,0.5080621942661061,0.39687753569416895,-0.11118465857193716,-0.17712943123012595,-0.05260867164901263,0.0009995002498750624,2000,0.00399800099950025,False,False,True,True
EC-Earth3,500002,QDM_NP_monthly,mRMSE,109.51196157151557,107.50750242640876,-2.0044591451068072,-16.643761454026325,13.841531285472108,0.7936031984007996,2000,0.8502891411437139,True,False,False,False
EC-Earth3,500002,QDM_NP_monthly,mKGE,0.5080621942661061,0.5091177346383922,0.0010555403722860568,-0.1132367692188805,0.11339840392870268,0.9305347326336831,2000,0.9463065077630676,True,False,False,False
EC-Earth3,500002,QDM_P_annual,mRMSE,109.51196157151557,126.96006941188804,17.448107840372472,7.81507039252622,28.195915662554388,0.0009995002498750624,2000,0.0015376926921154808,False,False,True,True
EC-Earth3,500002,QDM_P_annual,mKGE,0.5080621942661061,0.37504734146288343,-0.13301485280322267,-0.2254582757533699,-0.05967240435965383,0.0009995002498750624,2000,0.0028557149996430355,False,False,True,True
EC-Earth3,500002,QDM_P_monthly,mRMSE,109.51196157151557,106.83309521818981,-2.678866353325759,-15.958729785205696,11.847913890008451,0.6976511744127936,2000,0.8049821243224541,True,False,False,False
EC-Earth3,500002,QDM_P_monthly,mKGE,0.5080621942661061,0.5094259831641897,0.00136378889808364,-0.10419541168586752,0.11022046791359441,0.9105447276361819,2000,0.9259776891215409,True,False,False,False
EC-Earth3,500003,QDM_NP_annual,mRMSE,88.37908834992753,120.48927798200552,32.11018963207799,23.427841389818006,41.212862123331256,0.0009995002498750624,2000,0.001275957765797952,False,False,True,True
EC-Earth3,500003,QDM_NP_annual,mKGE,0.23828335797865308,0.29447310664115933,0.056189748662506256,-0.10440855534228402,0.1633713292882011,0.48075962018990503,2000,0.5655995531645942,True,False,False,False
EC-Earth3,500003,QDM_NP_monthly,mRMSE,88.37908834992753,103.58519503107092,15.206106681143396,1.910045571345245,28.586623464686898,0.01899050474762619,2000,0.042201121661391526,False,False,True,True
EC-Earth3,500003,QDM_NP_monthly,mKGE,0.23828335797865308,0.4061973335443846,0.1679139755657315,-0.008412332976481798,0.30147404904401615,0.06596701649175413,2000,0.18512482888990286,True,False,False,False
EC-Earth3,500003,QDM_P_annual,mRMSE,88.37908834992753,147.55759266273836,59.17850431281083,44.2070975255908,73.56936942156418,0.0009995002498750624,2000,0.0015376926921154808,False,False,True,True
EC-Earth3,500003,QDM_P_annual,mKGE,0.23828335797865308,0.006545668349208444,-0.23173768962944463,-0.5048587484790428,0.001662755087962072,0.053973013493253376,2000,0.08914461688074882,False,False,False,False
EC-Earth3,500003,QDM_P_monthly,mRMSE,88.37908834992753,97.8258492966309,9.446760946703378,-4.440106646499117,23.349644659672265,0.19290354822588707,2000,0.3128165646906277,False,False,False,False
EC-Earth3,500003,QDM_P_monthly,mKGE,0.23828335797865308,0.41071425872103795,0.17243090074238487,0.0014256561673485623,0.3133338171401973,0.050974512743628186,2000,0.14174730816409975,True,True,False,False
EC-Earth3,500004,QDM_NP_annual,mRMSE,95.13349940940596,117.22443643457946,22.090937025173503,16.047051370711795,28.52079825614618,0.0009995002498750624,2000,0.001275957765797952,False,False,True,True
EC-Earth3,500004,QDM_NP_annual,mKGE,0.4153321858773341,0.2828441074197695,-0.1324880784575646,-0.24226731468393492,-0.04835816633097145,0.00399800099950025,2000,0.010903639089546136,False,False,True,True
EC-Earth3,500004,QDM_NP_monthly,mRMSE,95.13349940940596,101.79174039078865,6.65824098138269,-7.339434390254371,19.37723410879025,0.3308345827086457,2000,0.5286830269075988,False,False,False,False
EC-Earth3,500004,QDM_NP_monthly,mKGE,0.4153321858773341,0.37798865834855655,-0.037343527528777565,-0.20662895260696792,0.13856862285324173,0.6026986506746627,2000,0.7971014492753623,False,False,False,False
EC-Earth3,500004,QDM_P_annual,mRMSE,95.13349940940596,131.92729721742668,36.79379780802073,27.210261741448626,46.19597765245757,0.0009995002498750624,2000,0.0015376926921154808,False,False,True,True
EC-Earth3,500004,QDM_P_annual,mKGE,0.4153321858773341,0.1493705258288507,-0.26596166004848343,-0.4784641572494125,-0.09241065969910903,0.0009995002498750624,2000,0.0028557149996430355,False,False,True,True
EC-Earth3,500004,QDM_P_monthly,mRMSE,95.13349940940596,93.16130805301529,-1.9721913563906668,-15.553547436977059,10.786542964604072,0.8075962018990505,2000,0.8652816448918398,True,False,False,False
EC-Earth3,500004,QDM_P_monthly,mKGE,0.4153321858773341,0.3282650066162105,-0.08706717926112362,-0.25681856537103837,0.09615353443190386,0.36881559220389803,2000,0.5980793387090239,False,False,False,False
EC-Earth3,500005,QDM_NP_annual,mRMSE,103.43102177698557,105.69913721966772,2.268115442682145,0.8501633331008975,4.007356250689511,0.0009995002498750624,2000,0.001275957765797952,False,False,True,True
EC-Earth3,500005,QDM_NP_annual,mKGE,0.37380979515840695,0.36721523551970214,-0.006594559638704811,-0.04332613197943204,0.01673087668492782,0.6126936531734133,2000,0.7060620633079686,False,False,False,False
EC-Earth3,500005,QDM_NP_monthly,mRMSE,103.43102177698557,93.83768503797242,-9.593336739013154,-22.599839444387964,3.0029086958064903,0.14792603698150925,2000,0.24654339496918207,True,False,False,False
EC-Earth3,500005,QDM_NP_monthly,mKGE,0.37380979515840695,0.4065697721646464,0.03275997700623945,-0.11088506154848318,0.17597337441673525,0.6616691654172914,2000,0.8,True,False,False,False
EC-Earth3,500005,QDM_P_annual,mRMSE,103.43102177698557,106.07121341919417,2.640191642208592,1.3424353430800715,4.433677830402124,0.0009995002498750624,2000,0.0015376926921154808,False,False,True,True
EC-Earth3,500005,QDM_P_annual,mKGE,0.37380979515840695,0.37641817395111044,0.0026083787927034807,-0.046562428480518524,0.02803428142233954,0.9845077461269365,2000,0.9845077461269365,True,False,False,False
EC-Earth3,500005,QDM_P_monthly,mRMSE,103.43102177698557,91.53807062182743,-11.892951155158144,-26.738757166169453,3.0100790679738543,0.11694152923538231,2000,0.21262096224614965,True,False,False,False
EC-Earth3,500005,QDM_P_monthly,mKGE,0.37380979515840695,0.3997443822912773,0.025934587132870335,-0.14848881174494089,0.20789623214180825,0.7286356821589205,2000,0.7806810880274149,True,False,False,False
EC-Earth3,500006,QDM_NP_annual,mRMSE,99.65458932094106,100.37819298835352,0.723603667412462,-0.07902043163233827,1.7505071705400475,0.09095452273863068,2000,0.10494752623688156,False,False,False,False
EC-Earth3,500006,QDM_NP_annual,mKGE,0.3828704197191175,0.38462565046603037,0.0017552307469128614,-0.01699683049808987,0.01941222110194792,0.9005497251374313,2000,0.9158132798007775,True,False,False,False
EC-Earth3,500006,QDM_NP_monthly,mRMSE,99.65458932094106,89.08821861780628,-10.56637070313478,-23.027497495384303,1.632339300237169,0.0879560219890055,2000,0.15521650939236264,True,False,False,False
EC-Earth3,500006,QDM_NP_monthly,mKGE,0.3828704197191175,0.4299937486369513,0.04712332891783377,-0.09820015920783108,0.19301893560699995,0.5107446276861569,2000,0.7474311624675467,True,False,False,False
EC-Earth3,500006,QDM_P_annual,mRMSE,99.65458932094106,94.12778659756083,-5.526802723380229,-9.909760910314583,-1.9038332944894,0.0069965017491254375,2000,0.009125871846685353,True,True,False,True
EC-Earth3,500006,QDM_P_annual,mKGE,0.3828704197191175,0.3007931629921694,-0.0820772567269481,-0.11521470081723828,0.0013273294315728843,0.054972513743128434,2000,0.08914461688074882,False,False,False,False
EC-Earth3,500006,QDM_P_monthly,mRMSE,99.65458932094106,89.40611850267456,-10.248470818266497,-23.756092525345586,2.5768270998681073,0.13693153423288357,2000,0.24164388394038278,True,False,False,False
EC-Earth3,500006,QDM_P_monthly,mKGE,0.3828704197191175,0.4114553254603799,0.02858490574126238,-0.13248390454370995,0.19370841777235961,0.6786606696651675,2000,0.7573990782386585,True,False,False,False
EC-Earth3,500007,QDM_NP_annual,mRMSE,81.5022483910889,88.67271187698641,7.170463485897514,3.6244101504503354,10.540806802810808,0.0009995002498750624,2000,0.001275957765797952,False,False,True,True
EC-Earth3,500007,QDM_NP_annual,mKGE,0.5045574317503951,0.4417368600623708,-0.06282057168802435,-0.11729820347853408,-0.024703413263430677,0.0009995002498750624,2000,0.00399800099950025,False,False,True,True
EC-Earth3,500007,QDM_NP_monthly,mRMSE,81.5022483910889,71.35990003592286,-10.142348355166035,-18.80236366771067,-1.9471720265711867,0.013993003498250875,2000,0.03650348738674141,True,True,False,True
EC-Earth3,500007,QDM_NP_monthly,mKGE,0.5045574317503951,0.5591331783755614,0.05457574662516629,-0.048332154734009106,0.17148984115372848,0.31084457771114443,2000,0.5328764189333904,True,False,False,False
EC-Earth3,500007,QDM_P_annual,mRMSE,81.5022483910889,82.38679584999389,0.88454745890499,0.48220018133390463,1.3889941047738559,0.0009995002498750624,2000,0.0015376926921154808,False,False,True,True
EC-Earth3,500007,QDM_P_annual,mKGE,0.5045574317503951,0.49846149714569055,-0.006095934604704589,-0.014819403478189505,0.0006527244177627685,0.07796101949025487,2000,0.1199400299850075,False,False,False,False
EC-Earth3,500007,QDM_P_monthly,mRMSE,81.5022483910889,66.5641079727531,-14.938140418335792,-23.561501725445062,-6.619575674809404,0.0009995002498750624,2000,0.0035276479407355147,True,True,False,True
EC-Earth3,500007,QDM_P_monthly,mKGE,0.5045574317503951,0.48237085561347604,-0.0221865761369191,-0.1396462664173132,0.1723882268717736,0.8525737131434283,2000,0.8974460138351877,False,False,False,False
EC-Earth3,500008,QDM_NP_annual,mRMSE,71.82750774459674,68.34198404844983,-3.485523696146913,-8.91550169601692,1.987850308892651,0.20889555222388806,2000,0.22788605697151426,True,False,False,False
EC-Earth3,500008,QDM_NP_annual,mKGE,0.386842288104432,0.5841509460914451,0.19730865798701314,0.11430151996292237,0.26960934904087086,0.0009995002498750624,2000,0.00399800099950025,True,True,False,True
EC-Earth3,500008,QDM_NP_monthly,mRMSE,71.82750774459674,48.09938711605872,-23.728120628538022,-29.784775698347996,-18.177013921339903,0.0009995002498750624,2000,0.00399800099950025,True,True,False,True
EC-Earth3,500008,QDM_NP_monthly,mKGE,0.386842288104432,0.7828298945643073,0.3959876064598753,0.31456245609505684,0.4713790632663347,0.0009995002498750624,2000,0.005451819544773068,True,True,False,True
EC-Earth3,500008,QDM_P_annual,mRMSE,71.82750774459674,66.79326667955529,-5.034241065041456,-10.201128730278507,0.11965622453700539,0.054972513743128434,2000,0.0646735455801511,True,False,False,False
EC-Earth3,500008,QDM_P_annual,mKGE,0.386842288104432,0.584310504247554,0.19746821614312204,0.12633609873976304,0.2628010697103036,0.0009995002498750624,2000,0.0028557149996430355,True,True,False,True
EC-Earth3,500008,QDM_P_monthly,mRMSE,71.82750774459674,47.155830037986064,-24.67167770661068,-30.24425209062973,-19.52626472598617,0.0009995002498750624,2000,0.0035276479407355147,True,True,False,True
EC-Earth3,500008,QDM_P_monthly,mKGE,0.386842288104432,0.7912661534025782,0.4044238652981462,0.33241783164033695,0.4768108060841497,0.0009995002498750624,2000,0.004613078076346442,True,True,False,True
EC-Earth3,500009,QDM_NP_annual,mRMSE,72.73321393073668,71.23604235726596,-1.4971715734707232,-6.956353215488333,3.472042652463472,0.5247376311844077,2000,0.5247376311844077,True,False,False,False
EC-Earth3,500009,QDM_NP_annual,mKGE,0.37414199309429796,0.5553274628448437,0.18118546975054572,0.11625340804282086,0.24811073484825089,0.0009995002498750624,2000,0.00399800099950025,True,True,False,True
EC-Earth3,500009,QDM_NP_monthly,mRMSE,72.73321393073668,51.099909266471954,-21.633304664264728,-27.690874809506862,-16.36136547028072,0.0009995002498750624,2000,0.00399800099950025,True,True,False,True
EC-Earth3,500009,QDM_NP_monthly,mKGE,0.37414199309429796,0.7545163813058066,0.3803743882115086,0.31113934476303234,0.4606228653467329,0.0009995002498750624,2000,0.005451819544773068,True,True,False,True
EC-Earth3,500009,QDM_P_annual,mRMSE,72.73321393073668,72.52967529902601,-0.20353863171067132,-6.024408126462261,4.902595621138142,0.8585707146426786,2000,0.8585707146426788,True,False,False,False
EC-Earth3,500009,QDM_P_annual,mKGE,0.37414199309429796,0.5522227953600689,0.17808080226577094,0.1111614401975851,0.2442937148776851,0.0009995002498750624,2000,0.0028557149996430355,True,True,False,True
EC-Earth3,500009,QDM_P_monthly,mRMSE,72.73321393073668,51.442193245358986,-21.291020685377696,-27.24500184578542,-16.06562823784054,0.0009995002498750624,2000,0.0035276479407355147,True,True,False,True
EC-Earth3,500009,QDM_P_monthly,mKGE,0.37414199309429796,0.7426038845958844,0.3684618915015865,0.30082609992673537,0.4476829256891315,0.0009995002498750624,2000,0.004613078076346442,True,True,False,True
EC-Earth3,500201,QDM_NP_annual,mRMSE,107.88536657693332,133.67682857116725,25.791461994233927,17.318476093041212,35.70282199781442,0.0009995002498750624,2000,0.001275957765797952,False,False,True,True
EC-Earth3,500201,QDM_NP_annual,mKGE,0.3272012002918102,0.2286261214385248,-0.09857507885328542,-0.27641359809237004,-0.001125286475517025,0.04897551224387806,2000,0.0864273745480201,False,False,True,False
EC-Earth3,500201,QDM_NP_monthly,mRMSE,107.88536657693332,111.55378522638007,3.6684186494467497,-12.748701447643995,20.184950305967178,0.6846576711644178,2000,0.7468992776339103,False,False,False,False
EC-Earth3,500201,QDM_NP_monthly,mKGE,0.3272012002918102,0.37339055150749456,0.04618935121568435,-0.1386911258152794,0.1713582479735013,0.6666666666666666,2000,0.8,True,False,False,False
EC-Earth3,500201,QDM_P_annual,mRMSE,107.88536657693332,112.26848786378231,4.38312128684899,1.4518843664230463,7.536615124309576,0.004997501249375313,2000,0.006663334999167083,False,False,True,True
EC-Earth3,500201,QDM_P_annual,mKGE,0.3272012002918102,0.2421983868206511,-0.08500281347115912,-0.129655682211739,-0.034424568238294186,0.005997001499250375,2000,0.01199400299850075,False,False,True,True
EC-Earth3,500201,QDM_P_monthly,mRMSE,107.88536657693332,101.5438309111836,-6.341535665749717,-19.834324849959447,7.203941654185512,0.38780609695152424,2000,0.5817091454272864,True,False,False,False
EC-Earth3,500201,QDM_P_monthly,mKGE,0.3272012002918102,0.36160945809064093,0.03440825779883072,-0.09951265122893381,0.1568047727808838,0.6126936531734133,2000,0.7396301849075462,True,False,False,False
EC-Earth3,500202,QDM_NP_annual,mRMSE,92.39865561965438,117.90418990636503,25.505534286710656,18.001810682229443,33.98044634056002,0.0009995002498750624,2000,0.001275957765797952,False,False,True,True
EC-Earth3,500202,QDM_NP_annual,mKGE,0.21199119012598178,0.3119941540094864,0.1000029638835046,-0.12545893926390814,0.18296729804535874,0.31984007996002,2000,0.399800099950025,True,False,False,False
EC-Earth3,500202,QDM_NP_monthly,mRMSE,92.39865561965438,99.03500182583356,6.636346206179184,-12.244383572045924,25.022153229952217,0.45977011494252873,2000,0.6728343145500421,False,False,False,False
EC-Earth3,500202,QDM_NP_monthly,mKGE,0.21199119012598178,0.4631547941378922,0.2511636040119104,-0.031732149328875046,0.4055110876423334,0.0769615192403798,2000,0.1924037981009495,True,False,False,False
EC-Earth3,500202,QDM_P_annual,mRMSE,92.39865561965438,97.77893483586791,5.3802792162135376,3.688699902784374,7.3138509152056645,0.0009995002498750624,2000,0.0015376926921154808,False,False,True,True
EC-Earth3,500202,QDM_P_annual,mKGE,0.21199119012598178,0.22280605000059905,0.010814859874617277,-0.027455215385536892,0.03703047896878857,0.5847076461769115,2000,0.6878913484434254,True,False,False,False
EC-Earth3,500202,QDM_P_monthly,mRMSE,92.39865561965438,92.22768381955734,-0.1709718000970355,-4.580602936228399,5.090802893930547,0.9735132433783108,2000,0.9735132433783108,True,False,False,False
EC-Earth3,500202,QDM_P_monthly,mKGE,0.21199119012598178,0.3553265341068099,0.14333534398082814,0.0685955239514897,0.18897586509128278,0.0029985007496251873,2000,0.01199400299850075,True,True,False,True
EC-Earth3,500301,QDM_NP_annual,mRMSE,97.45326082250513,117.4571041080378,20.003843285532668,12.232570762769502,30.016182714923577,0.0009995002498750624,2000,0.001275957765797952,False,False,True,True
EC-Earth3,500301,QDM_NP_annual,mKGE,0.19607292206055082,0.39473976919542497,0.19866684713487415,-0.06420569640412507,0.2802993966402013,0.1199400299850075,2000,0.17277075747840365,True,False,False,False
EC-Earth3,500301,QDM_NP_monthly,mRMSE,97.45326082250513,96.07089206810721,-1.3823687543979162,-12.770324398290809,9.93709788337364,0.8355822088955522,2000,0.8643953885126403,True,False,False,False
EC-Earth3,500301,QDM_NP_monthly,mKGE,0.19607292206055082,0.5010667634063523,0.30499384134580143,0.16198926962366247,0.3847245879345898,0.001999000499750125,2000,0.0079960019990005,True,True,False,True
EC-Earth3,500301,QDM_P_annual,mRMSE,97.45326082250513,102.0601119406271,4.606851118121966,2.040360265389295,7.9032027675959595,0.0009995002498750624,2000,0.0015376926921154808,False,False,True,True
EC-Earth3,500301,QDM_P_annual,mKGE,0.19607292206055082,0.2908620665155899,0.09478914445503905,0.057276023200761424,0.11510236300550705,0.0009995002498750624,2000,0.0028557149996430355,True,True,False,True
EC-Earth3,500301,QDM_P_monthly,mRMSE,97.45326082250513,89.70062770527439,-7.752633117230744,-13.481319673024522,-2.850186037999045,0.001999000499750125,2000,0.006663334999167083,True,True,False,True
EC-Earth3,500301,QDM_P_monthly,mKGE,0.19607292206055082,0.41068558522869514,0.2146126631681443,0.16087669516153516,0.27532632189160394,0.0009995002498750624,2000,0.004613078076346442,True,True,False,True
MIROC6,500001,QDM_NP_annual,mRMSE,123.04470077270311,138.55814822659164,15.513447453888531,6.747963658397519,23.73404426349444,0.0009995002498750624,2000,0.001275957765797952,False,False,True,True
MIROC6,500001,QDM_NP_annual,mKGE,0.1891616015750689,0.12360707875871968,-0.06555452281634921,-0.15292683005842697,0.025986906388738764,0.1489255372313843,2000,0.20780307520658273,False,False,False,False
MIROC6,500001,QDM_NP_monthly,mRMSE,123.04470077270311,105.1222798358507,-17.922420936852404,-28.07088171213597,-5.719154423507647,0.005997001499250375,2000,0.017991004497751123,True,True,False,True
MIROC6,500001,QDM_NP_monthly,mKGE,0.1891616015750689,0.3646903579286903,0.17552875635362142,0.007498466810615049,0.335853761194635,0.04297851074462768,2000,0.13193403298350825,True,True,False,False
MIROC6,500001,QDM_P_annual,mRMSE,123.04470077270311,130.72326439592678,7.678563623223667,-0.6784626773188754,15.411213139220196,0.06796601699150424,2000,0.07551779665722694,False,False,False,False
MIROC6,500001,QDM_P_annual,mKGE,0.1891616015750689,0.15956289612590602,-0.029598705449162876,-0.1453589908698288,0.09695485014911201,0.6226886556721639,2000,0.7083250827416481,False,False,False,False
MIROC6,500001,QDM_P_monthly,mRMSE,123.04470077270311,106.28586133224356,-16.758839440459553,-28.4902970382852,-3.6500796826363584,0.012993503248375811,2000,0.03248375812093953,True,True,False,True
MIROC6,500001,QDM_P_monthly,mKGE,0.1891616015750689,0.3491695161850473,0.16000791460997843,-0.00837748389382519,0.3220642793329978,0.063968015992004,2000,0.16687308519653216,True,False,False,False
MIROC6,500002,QDM_NP_annual,mRMSE,130.69892091226671,146.21882408462488,15.51990317235817,5.982308585499356,25.665562602540895,0.0009995002498750624,2000,0.001275957765797952,False,False,True,True
MIROC6,500002,QDM_NP_annual,mKGE,0.2956351340893708,0.21257815999929097,-0.08305697409007984,-0.16974904979449687,0.0010905038681459443,0.0559720139930035,2000,0.095952023988006,False,False,False,False
MIROC6,500002,QDM_NP_monthly,mRMSE,130.69892091226671,125.49951830817254,-5.199402604094175,-24.622223336548018,19.435840303706833,0.6066966516741629,2000,0.7137607666754857,True,False,False,False
MIROC6,500002,QDM_NP_monthly,mKGE,0.2956351340893708,0.36863054908558524,0.07299541499621442,-0.0788137529125711,0.20488713121866006,0.30184907546226886,2000,0.5326748390510626,True,False,False,False
MIROC6,500002,QDM_P_annual,mRMSE,130.69892091226671,160.534417050482,29.83549613821529,15.508851058579058,43.71585103036035,0.0009995002498750624,2000,0.0015376926921154808,False,False,True,True
MIROC6,500002,QDM_P_annual,mKGE,0.2956351340893708,0.1211270756137045,-0.1745080584756663,-0.3119620842359538,-0.05656331569060841,0.0009995002498750624,2000,0.0028557149996430355,False,False,True,True
MIROC6,500002,QDM_P_monthly,mRMSE,130.69892091226671,132.64283398109268,1.9439130688259638,-26.58645628910034,40.05126678841043,0.9485257371314343,2000,0.9646024445404416,False,False,False,False
MIROC6,500002,QDM_P_monthly,mKGE,0.2956351340893708,0.3253241901377164,0.029689056048345597,-0.22750039486698476,0.21822406812631007,0.7276361819090454,2000,0.7806810880274149,True,False,False,False
MIROC6,500003,QDM_NP_annual,mRMSE,126.09373063757448,159.66514952902213,33.57141889144765,20.27572781213873,47.480423269644845,0.0009995002498750624,2000,0.001275957765797952,False,False,True,True
MIROC6,500003,QDM_NP_annual,mKGE,0.16143015609003242,-0.046715489898358165,-0.20814564598839058,-0.3634437564524641,-0.08960160160216346,0.0009995002498750624,2000,0.00399800099950025,False,False,True,True
MIROC6,500003,QDM_NP_monthly,mRMSE,126.09373063757448,124.06347483030707,-2.030255807267409,-11.986837662696198,6.7607423720711255,0.6496751624187906,2000,0.7340774057415737,True,False,False,False
MIROC6,500003,QDM_NP_monthly,mKGE,0.16143015609003242,0.23337130830141073,0.07194115221137831,-0.013915507722564,0.1448244901867562,0.10394802598700649,2000,0.239880059970015,True,False,False,False
MIROC6,500003,QDM_P_annual,mRMSE,126.09373063757448,175.66337061140413,49.56963997382965,35.35720299641138,63.28056710385374,0.0009995002498750624,2000,0.0015376926921154808,False,False,True,True
MIROC6,500003,QDM_P_annual,mKGE,0.16143015609003242,-0.2102446696841569,-0.3716748257741893,-0.5794534464040086,-0.1997420744474255,0.0009995002498750624,2000,0.0028557149996430355,False,False,True,True
MIROC6,500003,QDM_P_monthly,mRMSE,126.09373063757448,116.687052036863,-9.406678600711487,-20.756603784857205,3.406785015105886,0.15292353823088456,2000,0.25487256371814093,True,False,False,False
MIROC6,500003,QDM_P_monthly,mKGE,0.16143015609003242,0.2798965550318898,0.1184663989418574,-0.0011972958271500348,0.22427971454745538,0.051974012993503245,2000,0.14174730816409975,True,False,False,False
MIROC6,500004,QDM_NP_annual,mRMSE,120.188167466512,149.75219339026867,29.564025923756674,19.52421220109778,39.14494204673104,0.0009995002498750624,2000,0.001275957765797952,False,False,True,True
MIROC6,500004,QDM_NP_annual,mKGE,0.21875331362683004,-0.0024220573411481983,-0.22117537096797824,-0.36619795492662943,-0.11210622477240652,0.0009995002498750624,2000,0.00399800099950025,False,False,True,True
MIROC6,500004,QDM_NP_monthly,mRMSE,120.188167466512,116.54370841274633,-3.6444590537656723,-13.69774777235854,6.211757316019221,0.47276361819090457,2000,0.675376597415578,True,False,False,False
