variant,model,station,dataset,period,n_days,mean_mm_day,obs_mean_mm_day,MBE,PBIAS,wet_freq,obs_wet_freq,wetfreq_bias,SDII,obs_SDII,SDII_relbias_pct,PSS,KS_D,q50_relbias_pct,q90_relbias_pct,q95_relbias_pct,q99_relbias_pct,Rx1day,obs_Rx1day,Rx5day,obs_Rx5day,R95pTOT,obs_R95pTOT,n_days_above_obs_hist_max,Rx1day_relbias_pct,mRMSE,mMAE,mMBE,mPBIAS,mr,mNSE,mKGE,md,mRSR,msd_obs,msd_sim,msd_ratio,mmean_obs,mmean_sim,mn,clim_r,monthly_anom_r,annual_r,annual_sd_ratio
primary,EC-Earth3,500002,QDM,validation,5113,3.5438158335293153,4.093213377664775,-0.5493975441354602,-13.422157445622785,0.22882847643262272,0.5026403285742226,-0.27381185214159987,15.484216378727007,8.05136186770428,92.31797841353378,0.7163756692939571,0.28152249825401576,97.1651823062625,127.86571593547802,101.02742005720634,33.06460986277152,92.93789289926794,73.15714285714286,208.65325195479008,135.92857142857142,686.3932226588502,426.7000000000001,2,27.038713199546095,124.10809006371669,88.25183603440621,-16.7206526378846,-13.422157445622796,0.5139630323929335,-0.4297367558837586,0.3967024291155661,0.7037340000429826,1.1921520113018798,104.10424919569232,138.5878438644182,1.331240990979192,124.57500000000002,107.8543473621154,168,0.7518663589578425,0.09939253433474574,-0.033957834286767845,1.6911436771685724
primary,EC-Earth3,500002,EQM,calibration,7305,3.5257905544147845,3.540273785078713,-0.014483230663928648,-0.40909916981481986,0.221492128678987,0.221492128678987,0.0,15.918355995055625,15.917490729295427,0.005435943233228146,0.9993819530284304,0.0006180469715698393,0.0,0.0,0.0,0.0,97.635,97.72500000000001,194.87500000000003,153.8,290.825,290.825,0,-0.09209516500384078,126.76353247944247,87.1425,-0.44083333333333313,-0.4090991698148226,0.4992330462870029,-0.3371008702853522,0.4334478352093738,0.7025378024956783,1.1539192418272446,109.8547696273016,138.96049537397883,1.2649473103937379,107.75708333333333,107.31625000000001,240,0.7070963216762258,-0.041805191767382455,0.32456756067752374,1.429015715602871
primary,EC-Earth3,500002,EQM,validation,5113,3.3628087192102916,4.093213377664775,-0.7304046584544839,-17.844284943463858,0.2294152161157833,0.5026403285742226,-0.2732251124584393,14.658176454665151,8.05136186770428,82.05834858152639,0.7323935766152172,0.26048510420916804,81.24999999999999,121.4403292181067,101.36910268270118,17.638963340729845,85.9968400243431,73.15714285714286,196.6238296757239,135.92857142857142,630.3332755232343,426.7000000000001,0,17.550845571255945,120.46109646157699,85.70337120872983,-22.229517968320113,-17.844284943463865,0.5135316085819347,-0.34694394293464526,0.4179790256542413,0.7073542184372423,1.157119881198485,104.10424919569232,131.69778069286704,1.2650567264099388,124.57500000000002,102.3454820316799,168,0.7513311233888433,0.09957030850989926,-0.02426134565848201,1.6280167929759584
primary,EC-Earth3,500003,raw,calibration,7305,2.052583330043806,3.1346611909650925,-1.0820778609212867,-34.51977087795377,0.41423682409308693,0.24380561259411362,0.1704312114989733,4.411169563780568,12.754239191465468,-65.4140909735148,0.675260970521993,0.3264308985238545,-67.1625,-66.43653250773993,-67.10238095238095,-73.8222683264178,23.842350000000003,86.415,68.83721799999998,146.28,2.3177499999999998,273.44500000000005,0,-72.40947752126367,97.91191070765619,68.761186455875,-32.93574489179167,-34.519770877953775,0.3866090526071848,-0.024806355041910866,0.20393081262825474,0.5968738313049526,1.010215981145898,96.92175983653885,60.87569361689024,0.6280910883124566,95.41125000000001,62.47550510820834,240,0.5631169264217393,0.017903563195559923,0.08521404043035682,0.7351786443713725
primary,EC-Earth3,500003,raw,validation,5113,2.027083049612752,2.836319186387639,-0.8092361367748873,-28.531208358306714,0.43457852532759633,0.2084881674163896,0.22609035791120674,4.162216651665167,13.573076923076924,-69.33475972136743,0.59852017096644,0.40655022350265047,-71.18141025641025,-70.35357664233577,-69.22562031159842,-76.53954934866783,24.058214285714286,93.87857142857142,63.15200000000001,151.69285714285712,0.0,258.22857142857146,0,-74.3730502929316,88.37908834992753,58.41741399232143,-24.628716472202377,-28.531208358306724,0.40869898550666667,0.05130674242889677,0.23828335797865308,0.5985793809104762,0.9711056965619576,91.00872197827628,55.858569964523866,0.6137716116687945,86.32202380952381,61.693307337321436,168,0.7346464005139282,0.054453084329352,0.5452174427397003,0.6889172969723312
primary,EC-Earth3,500003,QDM,calibration,7305,3.1097467488021904,3.1346611909650925,-0.024914442162902173,-0.7948049452589011,0.24380561259411362,0.24380561259411362,0.0,12.755025266704097,12.754239191465468,0.0061632467984078934,0.9983155530600786,0.0005614823133071309,0.0,0.0,0.0,0.0,95.315,86.415,198.33999999999997,146.28,273.445,273.44500000000005,0,10.29913788115488,133.0443190569719,91.51416666666667,-0.7583333333333324,-0.7948049452589002,0.35685049353825793,-0.8921842734770264,0.25969385383886223,0.5945371975412763,1.3726981359124586,96.92175983653885,132.44708611016145,1.3665361249479684,95.41125000000001,94.65291666666667,240,0.5563512276592887,0.027328341798046576,0.11127680756346871,1.7024832262261143
primary,EC-Earth3,500003,QDM,validation,5113,3.057837793474919,2.836319186387639,0.22151860708727966,7.810073286194837,0.24877762566008213,0.2084881674163896,0.04028945824369254,12.286735377199868,13.573076923076924,-9.477155056050849,0.8528576232787001,0.08302801279101325,-17.797822947543377,-7.264796422320598,-5.039454485958423,-10.882792114699098,96.50346801551693,93.87857142857142,179.32485109311136,151.69285714285712,246.2847429078135,258.22857142857146,0,2.796055102886491,120.48113808523738,80.2141417130788,6.741813321650371,7.810073286194842,0.3850377019745489,-0.7630511073319717,0.29452928122404465,0.6122676312360849,1.323841665571308,91.00872197827628,121.6572630686638,1.3367648773015766,86.32202380952381,93.06383713117418,168,0.7481908359889224,0.04588908839541613,0.5522004540673423,1.5766710065986476
primary,EC-Earth3,500003,EQM,calibration,7305,3.1097467488021904,3.1346611909650925,-0.024914442162902173,-0.7948049452589011,0.24380561259411362,0.24380561259411362,0.0,12.755025266704097,12.754239191465468,0.0061632467984078934,0.9983155530600786,0.0005614823133071309,0.0,0.0,0.0,0.0,95.315,86.415,198.33999999999997,146.28,273.445,273.44500000000005,0,10.29913788115488,133.0443190569719,91.51416666666667,-0.7583333333333324,-0.7948049452589002,0.35685049353825793,-0.8921842734770264,0.25969385383886223,0.5945371975412763,1.3726981359124586,96.92175983653885,132.44708611016145,1.3665361249479684,95.41125000000001,94.65291666666667,240,0.5563512276592887,0.027328341798046576,0.11127680756346871,1.7024832262261143
primary,EC-Earth3,500003,EQM,validation,5113,3.0198755917906133,2.836319186387639,0.18355640540297413,6.471641354185992,0.24995110502640328,0.2084881674163896,0.041462937610013684,12.08186533710908,13.573076923076924,-10.986540446348517,0.8432779289873072,0.09817168594221154,-23.076923076923073,-9.737226277372265,-5.298241114744342,3.849264334626742,101.46743762777382,93.87857142857142,183.05307931572491,151.69285714285712,262.5370744060166,258.22857142857146,0,8.083704389320065,120.11410511653116,79.8075466326193,5.5864517906274145,6.4716413541859845,0.38397619743858685,-0.7523255741116133,0.29791264878886425,0.6121466087774867,1.319808722785958,91.00872197827628,121.09025176331801,1.3305345809846902,86.32202380952381,91.90847560015122,168,0.7483754956577773,0.04732841379375931,0.5549943533746966,1.5746672318900514
primary,EC-Earth3,500004,raw,calibration,7305,3.0450534322162897,2.9407529089664615,0.10430052324982819,3.546728558248202,0.4735112936344969,0.22080766598220397,0.25270362765229293,5.990643336224343,13.304959702417854,-54.97435941023039,0.7870115014839496,0.20824028962425306,-49.9125,-56.81964285714284,-62.124237140366155,-68.91767818238395,27.5822,78.475,84.62487999999999,130.31999999999996,0.0,264.04499999999996,0,-64.85224593819687,92.60948068586912,67.53254312308333,3.174647176416667,3.5467285582482244,0.47101093367794256,-0.11183900068052943,0.46769628295271803,0.7000285268568445,1.0522387268000042,88.01185351494017,92.19578424556161,1.0475382640352098,89.50916666666666,92.68381384308333,240,0.6594592055052804,-0.1135559605714307,-0.08769730648339161,1.0430785208857127
primary,EC-Earth3,500004,raw,validation,5113,3.052277511343634,3.1531194993154705,-0.10084198797183674,-3.198165752795903,0.4942303931155877,0.32427146489340897,0.16995892822217873,5.781418876137713,9.576357056694812,-39.628202646266885,0.8099819894476208,0.1594251325730363,-32.591836734693885,-39.744586831639396,-48.19102661596953,-62.720049847266985,29.791357142857144,75.71428571428571,83.54231428571428,148.84285714285713,7.6175,316.07142857142856,0,-60.65292452830188,95.13349940940596,67.31678225714285,-3.069077883928574,-3.198165752795889,0.4163848639475118,-0.18546454653367195,0.4153321858773339,0.6642030444958906,1.08554512110145,87.63661460048625,88.89748416041341,1.0143874745239208,95.96369047619048,92.8946125922619,168,0.7481172302436094,0.03817694758199952,-0.4635561718670182,0.7645979022172469
primary,EC-Earth3,500004,QDM,calibration,7305,2.9380835044490077,2.9407529089664615,-0.0026694045174537884,-0.09077282587444489,0.22080766598220397,0.22080766598220397,0.0,13.30607563546187,13.304959702417854,0.008387346290218456,1.0,0.0012399256044637321,0.0,0.0,0.0,0.0,81.65,78.475,178.385,130.31999999999996,264.045,264.04499999999996,0,4.045874482319225,114.62274879650491,79.42458333333335,-0.08125,-0.0907728258744449,0.43335282858747287,-0.703227437494834,0.31923636066826633,0.6518973411807774,1.3023558102551207,88.01185351494017,121.21802624550094,1.3772920510635986,89.50916666666666,89.42791666666666,240,0.6655325331238506,-0.08214708911165355,0.10263258408750409,1.5441212079057407
primary,EC-Earth3,500004,QDM,validation,5113,2.9246127377556843,3.1531194993154705,-0.22850676155978622,-7.2470060715870135,0.19870917269704674,0.32427146489340897,-0.12556229219636222,14.612045701748023,9.576357056694812,52.58459574178859,0.8085172819923444,0.18552852787249605,72.74720870191975,58.816835378189225,46.15225162854573,26.332367260124148,89.97879126208304,75.71428571428571,171.61735810049345,148.84285714285713,445.8905390511233,316.07142857142856,0,18.83991298765685,117.50991085615945,80.10770596743646,-6.954494475328477,-7.247006071586998,0.3715565525817328,-0.8087169951139626,0.28118801439876084,0.6118936532998418,1.3408768856699702,87.63661460048625,117.54851948106682,1.3413174392568856,95.96369047619048,89.009196000862,168,0.7406429186572913,0.02482704911119729,-0.43226533523453126,1.0350070555447712
primary,EC-Earth3,500004,EQM,calibration,7305,2.9380835044490077,2.9407529089664615,-0.0026694045174537884,-0.09077282587444489,0.22080766598220397,0.22080766598220397,0.0,13.30607563546187,13.304959702417854,0.008387346290218456,1.0,0.0012399256044637321,0.0,0.0,0.0,0.0,81.65,78.475,178.385,130.31999999999996,264.045,264.04499999999996,0,4.045874482319225,114.62274879650491,79.42458333333335,-0.08125,-0.0907728258744449,0.43335282858747287,-0.703227437494834,0.31923636066826633,0.6518973411807774,1.3023558102551207,88.01185351494017,121.21802624550094,1.3772920510635986,89.50916666666666,89.42791666666666,240,0.6655325331238506,-0.08214708911165355,0.10263258408750409,1.5441212079057407
primary,EC-Earth3,500004,EQM,validation,5113,2.893769174581074,3.1531194993154705,-0.2593503247343967,-8.225198086869234,0.22002738118521417,0.32427146489340897,-0.1042440837081948,13.151859368562693,9.576357056694812,37.3367689895006,0.8331478354108028,0.12697440021444847,46.938775510204074,50.58771542200623,37.45729240650101,23.920963332938143,90.78739900640585,75.71428571428571,172.67199396343412,148.84285714285713,459.879630219285,316.07142857142856,0,19.907885480158676,116.87095300114399,79.80463687021862,-7.8932036331367295,-8.22519808686923,0.37066318894094075,-0.7891007450208085,0.285126332848313,0.6124959381130808,1.3335858936807392,87.63661460048625,116.4654845124004,1.3289591918097003,95.96369047619048,88.07048684305374,168,0.739277620894627,0.024519110542109177,-0.42612079328846436,1.0281408738714621
