Date,YEAR,MONTH,DAY,Precipitation_mm,QC_Flag,Source_Row
1991-04-09,1991,4,9,0.0,OK,11057
1991-04-10,1991,4,10,0.0,OK,11058
1991-04-11,1991,4,11,0.0,OK,11059
1991-04-12,1991,4,12,0.0,OK,11060
1991-04-13,1991,4,13,0.0,OK,11061
1991-04-14,1991,4,14,0.0,OK,11062
1991-04-15,1991,4,15,0.0,OK,11063
1991-04-16,1991,4,16,0.0,OK,11064
1991-04-17,1991,4,17,0.0,OK,11065
1991-04-18,1991,4,18,0.0,OK,11066
1991-04-19,1991,4,19,0.0,OK,11067
1991-04-20,1991,4,20,5.6,OK,11068
1991-04-21,1991,4,21,0.3,OK,11069
1991-04-22,1991,4,22,0.0,OK,11070
1991-04-23,1991,4,23,6.8,OK,11071
1991-04-24,1991,4,24,3.1,OK,11072
1991-04-25,1991,4,25,0.0,OK,11073
1991-04-26,1991,4,26,0.0,OK,11074
1991-04-27,1991,4,27,6.6,OK,11075
1991-04-28,1991,4,28,46.6,OK,11076
1991-04-29,1991,4,29,0.0,OK,11077
1991-04-30,1991,4,30,0.0,OK,11078
1991-05-01,1991,5,1,0.0,OK,11079
1991-05-02,1991,5,2,0.0,OK,11080
1991-05-03,1991,5,3,0.0,OK,11081
1991-05-04,1991,5,4,0.0,OK,11082
1991-05-05,1991,5,5,0.0,OK,11083
1991-05-06,1991,5,6,0.0,OK,11084
1991-05-07,1991,5,7,0.0,OK,11085
1991-05-08,1991,5,8,1.7,OK,11086
1991-05-09,1991,5,9,0.0,OK,11087
1991-05-10,1991,5,10,0.0,OK,11088
1991-05-11,1991,5,11,6.2,OK,11089
1991-05-12,1991,5,12,0.7,OK,11090
1991-05-13,1991,5,13,0.0,OK,11091
1991-05-14,1991,5,14,0.0,OK,11092
1991-05-15,1991,5,15,0.0,OK,11093
1991-05-16,1991,5,16,0.0,OK,11094
1991-05-17,1991,5,17,0.2,OK,11095
1991-05-18,1991,5,18,0.0,OK,11096
1991-05-19,1991,5,19,0.0,OK,11097
1991-05-20,1991,5,20,0.0,OK,11098
1991-05-21,1991,5,21,0.0,OK,11099
1991-05-22,1991,5,22,48.8,OK,11100
1991-05-23,1991,5,23,0.0,OK,11101
1991-05-24,1991,5,24,0.0,OK,11102
1991-05-25,1991,5,25,0.0,OK,11103
1991-05-26,1991,5,26,0.0,OK,11104
1991-05-27,1991,5,27,37.7,OK,11105
1991-05-28,1991,5,28,2.8,OK,11106
1991-05-29,1991,5,29,0.1,OK,11107
1991-05-30,1991,5,30,0.0,OK,11108
1991-05-31,1991,5,31,5.4,OK,11109
1991-06-01,1991,6,1,0.0,OK,11110
1991-06-02,1991,6,2,0.0,OK,11111
1991-06-03,1991,6,3,3.1,OK,11112
1991-06-04,1991,6,4,1.6,OK,11113
1991-06-05,1991,6,5,0.5,OK,11114
1991-06-06,1991,6,6,12.7,OK,11115
1991-06-07,1991,6,7,0.8,OK,11116
1991-06-08,1991,6,8,4.5,OK,11117
1991-06-09,1991,6,9,0.6,OK,11118
1991-06-10,1991,6,10,0.0,OK,11119
1991-06-11,1991,6,11,7.0,OK,11120
1991-06-12,1991,6,12,6.9,OK,11121
1991-06-13,1991,6,13,6.8,OK,11122
1991-06-14,1991,6,14,0.7,OK,11123
1991-06-15,1991,6,15,0.0,OK,11124
1991-06-16,1991,6,16,0.0,OK,11125
1991-06-17,1991,6,17,1.9,OK,11126
1991-06-18,1991,6,18,14.9,OK,11127
1991-06-19,1991,6,19,0.7,OK,11128
1991-06-20,1991,6,20,0.0,OK,11129
1991-06-21,1991,6,21,0.0,OK,11130
1991-06-22,1991,6,22,1.5,OK,11131
1991-06-23,1991,6,23,5.8,OK,11132
1991-06-24,1991,6,24,0.5,OK,11133
1991-06-25,1991,6,25,1.9,OK,11134
1991-06-26,1991,6,26,26.2,OK,11135
1991-06-27,1991,6,27,0.0,OK,11136
1991-06-28,1991,6,28,0.7,OK,11137
1991-06-29,1991,6,29,0.1,OK,11138
1991-06-30,1991,6,30,0.0,OK,11139
1991-07-01,1991,7,1,1.9,OK,11140
1991-07-02,1991,7,2,21.3,OK,11141
1991-07-03,1991,7,3,0.0,OK,11142
1991-07-04,1991,7,4,0.0,OK,11143
1991-07-05,1991,7,5,0.0,OK,11144
1991-07-06,1991,7,6,24.5,OK,11145
1991-07-07,1991,7,7,0.0,OK,11146
1991-07-08,1991,7,8,0.0,OK,11147
1991-07-09,1991,7,9,5.7,OK,11148
1991-07-10,1991,7,10,18.8,OK,11149
1991-07-11,1991,7,11,0.0,OK,11150
1991-07-12,1991,7,12,0.0,OK,11151
1991-07-13,1991,7,13,1.1,OK,11152
1991-07-14,1991,7,14,0.0,OK,11153
1991-07-15,1991,7,15,0.9,OK,11154
1991-07-16,1991,7,16,17.9,OK,11155
1991-07-17,1991,7,17,7.4,OK,11156
1991-07-18,1991,7,18,5.0,OK,11157
1991-07-19,1991,7,19,6.0,OK,11158
1991-07-20,1991,7,20,2.0,OK,11159
1991-07-21,1991,7,21,3.6,OK,11160
1991-07-22,1991,7,22,0.0,OK,11161
1991-07-23,1991,7,23,0.0,OK,11162
1991-07-24,1991,7,24,2.6,OK,11163
1991-07-25,1991,7,25,0.0,OK,11164
1991-07-26,1991,7,26,3.8,OK,11165
1991-07-27,1991,7,27,0.0,OK,11166
1991-07-28,1991,7,28,4.7,OK,11167
1991-07-29,1991,7,29,4.1,OK,11168
1991-07-30,1991,7,30,0.2,OK,11169
1991-07-31,1991,7,31,2.5,OK,11170
1991-08-01,1991,8,1,13.8,OK,11171
1991-08-02,1991,8,2,8.7,OK,11172
1991-08-03,1991,8,3,9.2,OK,11173
1991-08-04,1991,8,4,17.1,OK,11174
1991-08-05,1991,8,5,13.1,OK,11175
1991-08-06,1991,8,6,0.0,OK,11176
1991-08-07,1991,8,7,13.3,OK,11177
1991-08-08,1991,8,8,8.8,OK,11178
1991-08-09,1991,8,9,0.0,OK,11179
1991-08-10,1991,8,10,6.6,OK,11180
1991-08-11,1991,8,11,0.0,OK,11181
1991-08-12,1991,8,12,11.7,OK,11182
1991-08-13,1991,8,13,2.6,OK,11183
1991-08-14,1991,8,14,1.8,OK,11184
1991-08-15,1991,8,15,0.0,OK,11185
1991-08-16,1991,8,16,11.3,OK,11186
1991-08-17,1991,8,17,56.8,OK,11187
1991-08-18,1991,8,18,30.9,OK,11188
1991-08-19,1991,8,19,29.5,OK,11189
1991-08-20,1991,8,20,14.4,OK,11190
1991-08-21,1991,8,21,0.1,OK,11191
1991-08-22,1991,8,22,2.0,OK,11192
1991-08-23,1991,8,23,8.2,OK,11193
1991-08-24,1991,8,24,7.8,OK,11194
1991-08-25,1991,8,25,4.3,OK,11195
1991-08-26,1991,8,26,58.1,OK,11196
1991-08-27,1991,8,27,4.7,OK,11197
1991-08-28,1991,8,28,0.0,OK,11198
1991-08-29,1991,8,29,5.1,OK,11199
1991-08-30,1991,8,30,0.5,OK,11200
1991-08-31,1991,8,31,0.0,OK,11201
1991-09-01,1991,9,1,4.0,OK,11202
1991-09-02,1991,9,2,1.9,OK,11203
1991-09-03,1991,9,3,11.5,OK,11204
1991-09-04,1991,9,4,34.0,OK,11205
1991-09-05,1991,9,5,3.3,OK,11206
1991-09-06,1991,9,6,1.9,OK,11207
1991-09-07,1991,9,7,5.3,OK,11208
1991-09-08,1991,9,8,0.0,OK,11209
1991-09-09,1991,9,9,2.3,OK,11210
1991-09-10,1991,9,10,0.5,OK,11211
1991-09-11,1991,9,11,0.0,OK,11212
1991-09-12,1991,9,12,7.3,OK,11213
1991-09-13,1991,9,13,0.8,OK,11214
1991-09-14,1991,9,14,0.0,OK,11215
1991-09-15,1991,9,15,0.0,OK,11216
1991-09-16,1991,9,16,5.8,OK,11217
1991-09-17,1991,9,17,0.0,OK,11218
1991-09-18,1991,9,18,0.0,OK,11219
1991-09-19,1991,9,19,25.9,OK,11220
1991-09-20,1991,9,20,1.4,OK,11221
1991-09-21,1991,9,21,1.3,OK,11222
1991-09-22,1991,9,22,0.0,OK,11223
1991-09-23,1991,9,23,0.0,OK,11224
1991-09-24,1991,9,24,16.1,OK,11225
1991-09-25,1991,9,25,0.0,OK,11226
1991-09-26,1991,9,26,0.0,OK,11227
1991-09-27,1991,9,27,0.0,OK,11228
1991-09-28,1991,9,28,1.0,OK,11229
1991-09-29,1991,9,29,3.7,OK,11230
1991-09-30,1991,9,30,1.7,OK,11231
1991-10-01,1991,10,1,0.6,OK,11232
1991-10-02,1991,10,2,0.0,OK,11233
1991-10-03,1991,10,3,2.7,OK,11234
1991-10-04,1991,10,4,0.5,OK,11235
1991-10-05,1991,10,5,1.4,OK,11236
1991-10-06,1991,10,6,19.7,OK,11237
1991-10-07,1991,10,7,5.1,OK,11238
1991-10-08,1991,10,8,0.0,OK,11239
1991-10-09,1991,10,9,1.3,OK,11240
1991-10-10,1991,10,10,0.0,OK,11241
1991-10-11,1991,10,11,0.4,OK,11242
1991-10-12,1991,10,12,8.7,OK,11243
1991-10-13,1991,10,13,0.0,OK,11244
1991-10-14,1991,10,14,0.0,OK,11245
1991-10-15,1991,10,15,0.0,OK,11246
1991-10-16,1991,10,16,0.0,OK,11247
1991-10-17,1991,10,17,0.1,OK,11248
1991-10-18,1991,10,18,2.5,OK,11249
1991-10-19,1991,10,19,0.1,OK,11250
1991-10-20,1991,10,20,12.2,OK,11251
1991-10-21,1991,10,21,8.8,OK,11252
1991-10-22,1991,10,22,0.4,OK,11253
1991-10-23,1991,10,23,0.0,OK,11254
1991-10-24,1991,10,24,0.0,OK,11255
1991-10-25,1991,10,25,0.0,OK,11256
1991-10-26,1991,10,26,0.0,OK,11257
1991-10-27,1991,10,27,1.5,OK,11258
1991-10-28,1991,10,28,0.0,OK,11259
1991-10-29,1991,10,29,0.0,OK,11260
1991-10-30,1991,10,30,0.0,OK,11261
1991-10-31,1991,10,31,0.0,OK,11262
1991-11-01,1991,11,1,0.0,OK,11263
1991-11-02,1991,11,2,12.7,OK,11264
1991-11-03,1991,11,3,14.2,OK,11265
1991-11-04,1991,11,4,20.2,OK,11266
1991-11-05,1991,11,5,0.0,OK,11267
1991-11-06,1991,11,6,0.0,OK,11268
1991-11-07,1991,11,7,0.0,OK,11269
1991-11-08,1991,11,8,0.0,OK,11270
1991-11-09,1991,11,9,0.0,OK,11271
1991-11-10,1991,11,10,0.0,OK,11272
1991-11-11,1991,11,11,0.0,OK,11273
1991-11-12,1991,11,12,0.0,OK,11274
1991-11-13,1991,11,13,0.0,OK,11275
1991-11-14,1991,11,14,0.0,OK,11276
1991-11-15,1991,11,15,0.0,OK,11277
1991-11-16,1991,11,16,0.0,OK,11278
1991-11-17,1991,11,17,0.0,OK,11279
1991-11-18,1991,11,18,0.0,OK,11280
1991-11-19,1991,11,19,0.0,OK,11281
1991-11-20,1991,11,20,0.0,OK,11282
1991-11-21,1991,11,21,0.0,OK,11283
1991-11-22,1991,11,22,0.0,OK,11284
1991-11-23,1991,11,23,0.0,OK,11285
1991-11-24,1991,11,24,0.0,OK,11286
1991-11-25,1991,11,25,0.0,OK,11287
1991-11-26,1991,11,26,0.0,OK,11288
1991-11-27,1991,11,27,0.0,OK,11289
1991-11-28,1991,11,28,0.0,OK,11290
1991-11-29,1991,11,29,0.0,OK,11291
1991-11-30,1991,11,30,0.0,OK,11292
1991-12-01,1991,12,1,0.0,OK,11293
1991-12-02,1991,12,2,0.0,OK,11294
1991-12-03,1991,12,3,0.0,OK,11295
1991-12-04,1991,12,4,0.0,OK,11296
1991-12-05,1991,12,5,0.0,OK,11297
1991-12-06,1991,12,6,0.0,OK,11298
1991-12-07,1991,12,7,0.0,OK,11299
1991-12-08,1991,12,8,0.0,OK,11300
1991-12-09,1991,12,9,0.0,OK,11301
1991-12-10,1991,12,10,0.0,OK,11302
1991-12-11,1991,12,11,0.0,OK,11303
1991-12-12,1991,12,12,0.0,OK,11304
1991-12-13,1991,12,13,0.0,OK,11305
1991-12-14,1991,12,14,0.0,OK,11306
1991-12-15,1991,12,15,0.0,OK,11307
1991-12-16,1991,12,16,0.0,OK,11308
1991-12-17,1991,12,17,0.0,OK,11309
1991-12-18,1991,12,18,0.0,OK,11310
1991-12-19,1991,12,19,0.0,OK,11311
1991-12-20,1991,12,20,0.0,OK,11312
1991-12-21,1991,12,21,0.0,OK,11313
1991-12-22,1991,12,22,0.0,OK,11314
1991-12-23,1991,12,23,0.0,OK,11315
1991-12-24,1991,12,24,0.0,OK,11316
1991-12-25,1991,12,25,0.0,OK,11317
1991-12-26,1991,12,26,0.6,OK,11318
1991-12-27,1991,12,27,1.6,OK,11319
1991-12-28,1991,12,28,0.0,OK,11320
1991-12-29,1991,12,29,0.0,OK,11321
1991-12-30,1991,12,30,0.0,OK,11322
1991-12-31,1991,12,31,0.0,OK,11323
1992-01-01,1992,1,1,0.0,OK,11324
1992-01-02,1992,1,2,0.0,OK,11325
1992-01-03,1992,1,3,0.0,OK,11326
1992-01-04,1992,1,4,0.0,OK,11327
1992-01-05,1992,1,5,0.0,OK,11328
1992-01-06,1992,1,6,0.0,OK,11329
1992-01-07,1992,1,7,0.0,OK,11330
1992-01-08,1992,1,8,0.0,OK,11331
1992-01-09,1992,1,9,0.0,OK,11332
1992-01-10,1992,1,10,0.0,OK,11333
1992-01-11,1992,1,11,0.0,OK,11334
1992-01-12,1992,1,12,0.0,OK,11335
1992-01-13,1992,1,13,0.0,OK,11336
1992-01-14,1992,1,14,0.0,OK,11337
1992-01-15,1992,1,15,0.0,OK,11338
1992-01-16,1992,1,16,0.0,OK,11339
1992-01-17,1992,1,17,0.0,OK,11340
1992-01-18,1992,1,18,0.0,OK,11341
1992-01-19,1992,1,19,0.0,OK,11342
1992-01-20,1992,1,20,0.0,OK,11343
1992-01-21,1992,1,21,0.0,OK,11344
1992-01-22,1992,1,22,0.0,OK,11345
1992-01-23,1992,1,23,0.0,OK,11346
1992-01-24,1992,1,24,0.0,OK,11347
1992-01-25,1992,1,25,0.0,OK,11348
1992-01-26,1992,1,26,0.0,OK,11349
1992-01-27,1992,1,27,0.0,OK,11350
1992-01-28,1992,1,28,0.0,OK,11351
1992-01-29,1992,1,29,0.0,OK,11352
1992-01-30,1992,1,30,0.0,OK,11353
1992-01-31,1992,1,31,0.0,OK,11354
1992-02-01,1992,2,1,0.0,OK,11355
1992-02-02,1992,2,2,0.0,OK,11356
1992-02-03,1992,2,3,0.0,OK,11357
1992-02-04,1992,2,4,0.0,OK,11358
1992-02-05,1992,2,5,0.0,OK,11359
1992-02-06,1992,2,6,0.0,OK,11360
1992-02-07,1992,2,7,0.0,OK,11361
1992-02-08,1992,2,8,0.0,OK,11362
1992-02-09,1992,2,9,0.0,OK,11363
1992-02-10,1992,2,10,0.0,OK,11364
1992-02-11,1992,2,11,0.0,OK,11365
1992-02-12,1992,2,12,0.0,OK,11366
1992-02-13,1992,2,13,0.0,OK,11367
1992-02-14,1992,2,14,0.0,OK,11368
1992-02-15,1992,2,15,0.0,OK,11369
1992-02-16,1992,2,16,0.0,OK,11370
1992-02-17,1992,2,17,0.0,OK,11371
1992-02-18,1992,2,18,0.0,OK,11372
1992-02-19,1992,2,19,0.0,OK,11373
1992-02-20,1992,2,20,0.0,OK,11374
1992-02-21,1992,2,21,0.0,OK,11375
1992-02-22,1992,2,22,0.0,OK,11376
1992-02-23,1992,2,23,0.0,OK,11377
1992-02-24,1992,2,24,1.9,OK,11378
1992-02-25,1992,2,25,5.2,OK,11379
1992-02-26,1992,2,26,10.6,OK,11380
1992-02-27,1992,2,27,0.0,OK,11381
1992-02-28,1992,2,28,0.0,OK,11382
1992-02-29,1992,2,29,0.0,OK,11383
1992-03-01,1992,3,1,0.0,OK,11384
1992-03-02,1992,3,2,0.0,OK,11385
1992-03-03,1992,3,3,0.0,OK,11386
1992-03-04,1992,3,4,0.0,OK,11387
1992-03-05,1992,3,5,0.0,OK,11388
1992-03-06,1992,3,6,0.0,OK,11389
1992-03-07,1992,3,7,0.0,OK,11390
1992-03-08,1992,3,8,0.0,OK,11391
1992-03-09,1992,3,9,0.0,OK,11392
1992-03-10,1992,3,10,0.0,OK,11393
1992-03-11,1992,3,11,0.0,OK,11394
1992-03-12,1992,3,12,0.0,OK,11395
1992-03-13,1992,3,13,0.0,OK,11396
1992-03-14,1992,3,14,0.0,OK,11397
1992-03-15,1992,3,15,0.0,OK,11398
1992-03-16,1992,3,16,0.0,OK,11399
1992-03-17,1992,3,17,0.0,OK,11400
1992-03-18,1992,3,18,0.0,OK,11401
1992-03-19,1992,3,19,0.0,OK,11402
1992-03-20,1992,3,20,0.0,OK,11403
1992-03-21,1992,3,21,0.0,OK,11404
1992-03-22,1992,3,22,0.0,OK,11405
1992-03-23,1992,3,23,0.0,OK,11406
1992-03-24,1992,3,24,0.0,OK,11407
1992-03-25,1992,3,25,0.0,OK,11408
1992-03-26,1992,3,26,0.0,OK,11409
1992-03-27,1992,3,27,0.0,OK,11410
1992-03-28,1992,3,28,0.0,OK,11411
1992-03-29,1992,3,29,0.0,OK,11412
1992-03-30,1992,3,30,0.0,OK,11413
1992-03-31,1992,3,31,0.0,OK,11414
1992-04-01,1992,4,1,0.0,OK,11415
1992-04-02,1992,4,2,0.0,OK,11416
1992-04-03,1992,4,3,0.0,OK,11417
1992-04-04,1992,4,4,0.0,OK,11418
1992-04-05,1992,4,5,0.0,OK,11419
1992-04-06,1992,4,6,0.0,OK,11420
1992-04-07,1992,4,7,0.0,OK,11421
1992-04-08,1992,4,8,0.0,OK,11422
1992-04-09,1992,4,9,0.0,OK,11423
1992-04-10,1992,4,10,0.0,OK,11424
1992-04-11,1992,4,11,0.0,OK,11425
1992-04-12,1992,4,12,0.0,OK,11426
1992-04-13,1992,4,13,0.0,OK,11427
1992-04-14,1992,4,14,0.0,OK,11428
1992-04-15,1992,4,15,0.0,OK,11429
1992-04-16,1992,4,16,0.0,OK,11430
1992-04-17,1992,4,17,0.4,OK,11431
1992-04-18,1992,4,18,0.0,OK,11432
1992-04-19,1992,4,19,0.0,OK,11433
1992-04-20,1992,4,20,0.0,OK,11434
1992-04-21,1992,4,21,0.0,OK,11435
1992-04-22,1992,4,22,0.0,OK,11436
1992-04-23,1992,4,23,0.0,OK,11437
1992-04-24,1992,4,24,0.0,OK,11438
1992-04-25,1992,4,25,0.9,OK,11439
1992-04-26,1992,4,26,0.0,OK,11440
1992-04-27,1992,4,27,2.0,OK,11441
1992-04-28,1992,4,28,0.0,OK,11442
1992-04-29,1992,4,29,8.0,OK,11443
1992-04-30,1992,4,30,0.2,OK,11444
1992-05-01,1992,5,1,0.0,OK,11445
1992-05-02,1992,5,2,0.0,OK,11446
1992-05-03,1992,5,3,0.0,OK,11447
1992-05-04,1992,5,4,0.0,OK,11448
1992-05-05,1992,5,5,2.8,OK,11449
1992-05-06,1992,5,6,0.0,OK,11450
1992-05-07,1992,5,7,0.0,OK,11451
1992-05-08,1992,5,8,0.0,OK,11452
1992-05-09,1992,5,9,0.0,OK,11453
1992-05-10,1992,5,10,0.0,OK,11454
1992-05-11,1992,5,11,0.0,OK,11455
1992-05-12,1992,5,12,0.0,OK,11456
1992-05-13,1992,5,13,0.0,OK,11457
1992-05-14,1992,5,14,0.0,OK,11458
1992-05-15,1992,5,15,0.0,OK,11459
1992-05-16,1992,5,16,0.0,OK,11460
1992-05-17,1992,5,17,0.0,OK,11461
1992-05-18,1992,5,18,3.1,OK,11462
1992-05-19,1992,5,19,4.4,OK,11463
1992-05-20,1992,5,20,0.0,OK,11464
1992-05-21,1992,5,21,0.0,OK,11465
1992-05-22,1992,5,22,1.6,OK,11466
1992-05-23,1992,5,23,1.2,OK,11467
1992-05-24,1992,5,24,0.0,OK,11468
1992-05-25,1992,5,25,0.0,OK,11469
1992-05-26,1992,5,26,0.0,OK,11470
1992-05-27,1992,5,27,0.0,OK,11471
1992-05-28,1992,5,28,0.0,OK,11472
1992-05-29,1992,5,29,0.0,OK,11473
1992-05-30,1992,5,30,0.0,OK,11474
1992-05-31,1992,5,31,0.0,OK,11475
1992-06-01,1992,6,1,0.0,OK,11476
1992-06-02,1992,6,2,0.0,OK,11477
1992-06-03,1992,6,3,0.0,OK,11478
1992-06-04,1992,6,4,0.0,OK,11479
1992-06-05,1992,6,5,24.3,OK,11480
1992-06-06,1992,6,6,0.0,OK,11481
1992-06-07,1992,6,7,0.7,OK,11482
1992-06-08,1992,6,8,28.2,OK,11483
1992-06-09,1992,6,9,5.9,OK,11484
1992-06-10,1992,6,10,1.2,OK,11485
1992-06-11,1992,6,11,0.0,OK,11486
1992-06-12,1992,6,12,15.4,OK,11487
1992-06-13,1992,6,13,0.0,OK,11488
1992-06-14,1992,6,14,0.2,OK,11489
1992-06-15,1992,6,15,0.0,OK,11490
1992-06-16,1992,6,16,4.2,OK,11491
1992-06-17,1992,6,17,0.1,OK,11492
1992-06-18,1992,6,18,0.0,OK,11493
1992-06-19,1992,6,19,0.0,OK,11494
1992-06-20,1992,6,20,0.0,OK,11495
1992-06-21,1992,6,21,0.0,OK,11496
1992-06-22,1992,6,22,0.0,OK,11497
1992-06-23,1992,6,23,0.3,OK,11498
1992-06-24,1992,6,24,0.0,OK,11499
1992-06-25,1992,6,25,1.0,OK,11500
1992-06-26,1992,6,26,0.0,OK,11501
1992-06-27,1992,6,27,0.0,OK,11502
1992-06-28,1992,6,28,0.0,OK,11503
1992-06-29,1992,6,29,0.2,OK,11504
1992-06-30,1992,6,30,0.0,OK,11505
1992-07-01,1992,7,1,0.0,OK,11506
1992-07-02,1992,7,2,0.0,OK,11507
1992-07-03,1992,7,3,0.0,OK,11508
1992-07-04,1992,7,4,6.2,OK,11509
1992-07-05,1992,7,5,0.0,OK,11510
1992-07-06,1992,7,6,0.0,OK,11511
1992-07-07,1992,7,7,4.8,OK,11512
1992-07-08,1992,7,8,24.1,OK,11513
1992-07-09,1992,7,9,0.8,OK,11514
1992-07-10,1992,7,10,3.0,OK,11515
1992-07-11,1992,7,11,1.1,OK,11516
1992-07-12,1992,7,12,0.0,OK,11517
1992-07-13,1992,7,13,7.2,OK,11518
1992-07-14,1992,7,14,105.8,OK,11519
1992-07-15,1992,7,15,1.3,OK,11520
1992-07-16,1992,7,16,0.0,OK,11521
1992-07-17,1992,7,17,0.0,OK,11522
1992-07-18,1992,7,18,0.0,OK,11523
1992-07-19,1992,7,19,0.0,OK,11524
1992-07-20,1992,7,20,0.0,OK,11525
1992-07-21,1992,7,21,0.0,OK,11526
1992-07-22,1992,7,22,3.8,OK,11527
1992-07-23,1992,7,23,9.0,OK,11528
1992-07-24,1992,7,24,3.4,OK,11529
1992-07-25,1992,7,25,9.1,OK,11530
1992-07-26,1992,7,26,3.5,OK,11531
1992-07-27,1992,7,27,9.1,OK,11532
1992-07-28,1992,7,28,27.7,OK,11533
1992-07-29,1992,7,29,11.7,OK,11534
1992-07-30,1992,7,30,49.1,OK,11535
1992-07-31,1992,7,31,19.4,OK,11536
1992-08-01,1992,8,1,2.1,OK,11537
1992-08-02,1992,8,2,0.0,OK,11538
1992-08-03,1992,8,3,0.0,OK,11539
1992-08-04,1992,8,4,0.4,OK,11540
1992-08-05,1992,8,5,8.5,OK,11541
1992-08-06,1992,8,6,0.3,OK,11542
1992-08-07,1992,8,7,2.5,OK,11543
1992-08-08,1992,8,8,0.0,OK,11544
1992-08-09,1992,8,9,0.0,OK,11545
1992-08-10,1992,8,10,0.0,OK,11546
1992-08-11,1992,8,11,5.0,OK,11547
1992-08-12,1992,8,12,1.8,OK,11548
1992-08-13,1992,8,13,0.0,OK,11549
1992-08-14,1992,8,14,1.4,OK,11550
1992-08-15,1992,8,15,34.1,OK,11551
1992-08-16,1992,8,16,0.0,OK,11552
1992-08-17,1992,8,17,0.0,OK,11553
1992-08-18,1992,8,18,3.8,OK,11554
1992-08-19,1992,8,19,0.0,OK,11555
1992-08-20,1992,8,20,0.8,OK,11556
1992-08-21,1992,8,21,0.0,OK,11557
1992-08-22,1992,8,22,0.0,OK,11558
1992-08-23,1992,8,23,3.7,OK,11559
1992-08-24,1992,8,24,0.3,OK,11560
1992-08-25,1992,8,25,30.3,OK,11561
1992-08-26,1992,8,26,6.2,OK,11562
1992-08-27,1992,8,27,0.8,OK,11563
1992-08-28,1992,8,28,0.2,OK,11564
1992-08-29,1992,8,29,0.0,OK,11565
1992-08-30,1992,8,30,6.4,OK,11566
1992-08-31,1992,8,31,57.1,OK,11567
1992-09-01,1992,9,1,0.0,OK,11568
1992-09-02,1992,9,2,0.0,OK,11569
1992-09-03,1992,9,3,0.8,OK,11570
1992-09-04,1992,9,4,0.0,OK,11571
1992-09-05,1992,9,5,2.7,OK,11572
1992-09-06,1992,9,6,0.0,OK,11573
1992-09-07,1992,9,7,0.0,OK,11574
1992-09-08,1992,9,8,4.5,OK,11575
1992-09-09,1992,9,9,12.3,OK,11576
1992-09-10,1992,9,10,22.7,OK,11577
1992-09-11,1992,9,11,10.8,OK,11578
1992-09-12,1992,9,12,0.0,OK,11579
1992-09-13,1992,9,13,5.4,OK,11580
1992-09-14,1992,9,14,10.9,OK,11581
1992-09-15,1992,9,15,8.6,OK,11582
1992-09-16,1992,9,16,12.0,OK,11583
1992-09-17,1992,9,17,6.4,OK,11584
1992-09-18,1992,9,18,31.8,OK,11585
1992-09-19,1992,9,19,4.2,OK,11586
1992-09-20,1992,9,20,13.4,OK,11587
1992-09-21,1992,9,21,22.6,OK,11588
1992-09-22,1992,9,22,0.0,OK,11589
1992-09-23,1992,9,23,0.1,OK,11590
1992-09-24,1992,9,24,12.5,OK,11591
1992-09-25,1992,9,25,5.8,OK,11592
1992-09-26,1992,9,26,1.3,OK,11593
1992-09-27,1992,9,27,35.6,OK,11594
1992-09-28,1992,9,28,13.8,OK,11595
1992-09-29,1992,9,29,0.0,OK,11596
1992-09-30,1992,9,30,0.0,OK,11597
1992-10-01,1992,10,1,11.2,OK,11598
1992-10-02,1992,10,2,0.0,OK,11599
1992-10-03,1992,10,3,0.0,OK,11600
1992-10-04,1992,10,4,0.0,OK,11601
1992-10-05,1992,10,5,0.5,OK,11602
1992-10-06,1992,10,6,2.0,OK,11603
1992-10-07,1992,10,7,0.0,OK,11604
1992-10-08,1992,10,8,0.0,OK,11605
1992-10-09,1992,10,9,0.5,OK,11606
1992-10-10,1992,10,10,0.0,OK,11607
1992-10-11,1992,10,11,31.5,OK,11608
1992-10-12,1992,10,12,0.0,OK,11609
1992-10-13,1992,10,13,0.0,OK,11610
1992-10-14,1992,10,14,7.0,OK,11611
1992-10-15,1992,10,15,3.1,OK,11612
1992-10-16,1992,10,16,32.8,OK,11613
1992-10-17,1992,10,17,11.7,OK,11614
1992-10-18,1992,10,18,3.4,OK,11615
1992-10-19,1992,10,19,0.0,OK,11616
1992-10-20,1992,10,20,0.0,OK,11617
1992-10-21,1992,10,21,0.0,OK,11618
1992-10-22,1992,10,22,0.4,OK,11619
1992-10-23,1992,10,23,0.0,OK,11620
1992-10-24,1992,10,24,1.5,OK,11621
1992-10-25,1992,10,25,0.0,OK,11622
1992-10-26,1992,10,26,0.0,OK,11623
1992-10-27,1992,10,27,0.0,OK,11624
1992-10-28,1992,10,28,0.0,OK,11625
1992-10-29,1992,10,29,0.1,OK,11626
1992-10-30,1992,10,30,4.1,OK,11627
1992-10-31,1992,10,31,0.0,OK,11628
1992-11-01,1992,11,1,0.0,OK,11629
1992-11-02,1992,11,2,0.0,OK,11630
1992-11-03,1992,11,3,0.0,OK,11631
1992-11-04,1992,11,4,0.0,OK,11632
1992-11-05,1992,11,5,0.0,OK,11633
1992-11-06,1992,11,6,0.0,OK,11634
1992-11-07,1992,11,7,0.0,OK,11635
1992-11-08,1992,11,8,0.0,OK,11636
1992-11-09,1992,11,9,5.2,OK,11637
