Station_ID,Metric,N_Years,MK_Trend,MK_p_value,MK_Z,Sens_Slope,Sens_Intercept,Period1_Mean_6190,Period2_Mean_9119,Absolute_Change,Pct_Change,P_val_Welch_ttest,P_val_MannWhitney,MK_FDR_q_value,MW_FDR_q_value
356201,Transition_Entropy,59,increasing,0.04676707452650031,1.9884035678511156,0.00041273930029666744,0.848115687779914,0.8510400819693624,0.8697275100584821,0.018687428089119718,2.1958340723360275,0.25584368352327824,0.2783292399716474,0.10792401813807764,1.0
357201,Rainfall_Total_mm,57,no trend,0.21503189773002696,1.2398472502953808,1.414285714285724,2268.7999999999997,2293.406666666667,2370.222222222222,76.81555555555497,3.3494084007003386,0.42376952279354585,0.4288772091490386,0.333232845062047,1.0
357201,Freq_D,57,no trend,0.17197420991369983,1.3658877128345717,0.0001153660903250308,0.7282765987859676,0.7339960575891408,0.7302805587601201,-0.003715498829020669,-0.5062014694226662,0.5836730713699673,0.891908415026341,0.2976476710044805,1.0
357201,Freq_R,57,no trend,0.3400952228469376,-0.9539771224017494,-7.445448442071345e-05,0.2212628077555608,0.22050053646730042,0.2224759794221247,0.001975442954824269,0.8958903168551798,0.7597911918894491,0.9490024429317971,0.4637662129730967,1.0
357201,P_DD,57,decreasing,0.0334222876483683,-2.126973469155898,-0.00011786704512758212,0.8516609330012772,0.8497877165474848,0.8482593477267554,-0.0015283688207293755,-0.17985301399022666,0.7170372922869421,0.9363042788500466,0.08329364741540779,1.0
357201,P_RR,57,no trend,0.0851693815476926,-1.72144898682264,-0.00028385106872865114,0.5342636193980864,0.5233161128984102,0.5202994994675078,-0.003016613430902426,-0.5764419165683194,0.8451185052791277,0.929945822068882,0.1727479198370916,1.0
357201,Mean_Spell_D,57,no trend,0.05254647680591651,-1.9386294340687469,-0.008605052132227314,6.688309880754996,6.588840467204909,6.303203368480048,-0.28563709872486065,-4.335164892010694,0.2351334148235842,0.6315869639525191,0.11534592469591429,1.0
357201,Mean_Spell_R,57,decreasing,0.003950165301165098,-2.882114207128743,-0.0024362856821283337,2.1451390760226703,2.1264044493737533,2.0888122606634543,-0.03759218871029901,-1.7678757548391266,0.5848715578153616,0.7012644455800341,0.01975082650582549,1.0
357201,State_Entropy,57,no trend,0.48238063755603733,-0.7024787689404923,-8.08529215264596e-05,1.0079594655529192,1.0067423935797877,1.0184329190933887,0.011690525513601058,1.1612231279971965,0.42223172994607566,0.548946953231817,0.6029757969450467,1.0
357201,Transition_Entropy,57,no trend,0.07062876347230529,1.807856975594686,0.00027418895470841635,0.8703581995114402,0.868058958623326,0.8784162804793151,0.010357321855989032,1.1931588002288391,0.4223845300734671,0.5596597175241871,0.14782764447691804,1.0
381201,Rainfall_Total_mm,59,no trend,0.1852369067178019,1.3248017726921342,0.6542857142857169,1211.3257142857142,1207.396666666667,1229.6103448275858,22.21367816091879,1.839799526881703,0.6832420281875028,0.767491094010285,0.31455323782268246,1.0
381201,Freq_D,59,decreasing,0.0054748466963285836,-2.7776802360973094,-0.0001701986833240772,0.8231175799982164,0.8192105197494822,0.8190476513176689,-0.00016286843181334554,-0.019881145064293285,0.9794040811668215,0.9335146423693274,0.024636810133478626,1.0
381201,Freq_R,59,increasing,0.01142759347011646,2.5293440841475245,0.0001685598198674167,0.13757751864850246,0.14154427726626245,0.1428881726350118,0.0013438953687493482,0.9494522807314302,0.8083279474746403,0.9093874618666755,0.04113933649241926,1.0
381201,P_DD,59,no trend,0.10009603836861469,-1.64438821259089,-4.613386807244787e-05,0.8695811254173442,0.8663006370080539,0.8656257753310164,-0.0006748616770375637,-0.07790155613510066,0.8751402713776667,0.7732553753020306,0.1948596599567733,1.0
381201,P_RR,59,no trend,0.6224054054965924,-0.49244413487885413,-8.203445447088064e-05,0.3357123325129889,0.33640966589058946,0.3268886254477793,-0.009521040442810158,-2.8301922947441964,0.5410541053547117,0.5644310706582557,0.704426019998332,1.0
381201,Mean_Spell_D,59,decreasing,0.003271510972557401,-2.9410032538631423,-0.005865102639296211,7.584722122881054,7.471171082238568,7.305505965443529,-0.16566511679503915,-2.2173915571131766,0.5060056748450994,0.5542447127113328,0.01731976397236271,1.0
381201,Mean_Spell_R,59,no trend,0.4579190291446955,-0.7422778170610752,-0.00022247648105771825,1.5064518179506738,1.519598785764717,1.4953067692644935,-0.024292016500223612,-1.5985809364804797,0.5088597714548908,0.5340946959893716,0.5813187745369375,1.0
381201,State_Entropy,59,no trend,0.10176004464409272,1.6363801800613214,0.00033489173088408343,0.8080636473061212,0.813634559900698,0.8124555264890165,-0.0011790334116814627,-0.14490945564374264,0.9500062939196983,0.957678015884788,0.1948596599567733,1.0
381201,Transition_Entropy,59,no trend,0.21835371176798835,1.2309175265578545,0.00013842414837838516,0.7607574279722653,0.76364777741953,0.7646869376875461,0.0010391602680160927,0.1360784773744195,0.9526055969401531,0.9094639540163059,0.333232845062047,1.0
403201,Rainfall_Total_mm,59,decreasing,0.03183219236727397,-2.146511498739831,-2.414285714285714,1202.814285714286,1153.493333333333,1145.5655172413794,-7.927816091953673,-0.6872875518962983,0.9069388643604588,0.8378170905983826,0.08185420894441878,1.0
403201,Freq_D,59,increasing,9.231808123599805e-05,3.9099425335112366,0.00021917808219177993,0.8265205479452056,0.8250467849389925,0.8304051235995958,0.005358338660603312,0.6494587650565211,0.4087235453304555,0.46656296521854257,0.001435137004484055,1.0
403201,Freq_R,59,decreasing,1.7967849430533533e-12,-7.049412275752452,-0.00030441400304414185,0.14033485540334859,0.13862888938792822,0.13049860708077105,-0.008130282307157177,-5.864782112194546,0.1400158189387956,0.13501027619203246,1.617106448748018e-10,1.0
403201,P_DD,59,no trend,0.25386935633186236,1.1410013617128125,3.451325524709281e-05,0.8801872344097155,0.8767451379758306,0.87759246381775,0.0008473258419193774,0.09664448711693178,0.8606360266372861,0.8496730648199021,0.3745613454076658,1.0
403201,P_RR,59,no trend,0.8183584082535185,-0.22965687463988949,0.0,0.3387096774193548,0.3503573625089342,0.3395638124279728,-0.01079355008096139,-3.080725920433926,0.509515984830686,0.7673623095175306,0.8465776637105363,1.0
403201,Mean_Spell_D,59,no trend,0.33447136125737864,0.9651466555547957,0.0022246941045606207,8.151700087183958,8.083097408694142,8.14796339283658,0.06486598414243794,0.8024892050993767,0.8249123533373076,0.8974492787156542,0.4631141925102166,1.0
403201,Mean_Spell_R,59,no trend,0.8586119872968467,-0.1781413263869269,0.0,1.5121951219512195,1.5556645640762108,1.5257424087788953,-0.029922155297315456,-1.9234323380685807,0.46538540596786243,0.7789740667758086,0.8781258960990478,1.0
403201,State_Entropy,59,decreasing,0.0057508249684572466,-2.7616604626119727,-0.00039385656732918433,0.7806646042348815,0.7935979507876086,0.7839265318318753,-0.009671418955733313,-1.2186799305788132,0.6284756699856795,0.69341677313258,0.024646392721959627,1.0
403201,Transition_Entropy,59,no trend,0.19665176876141421,-1.291149712368757,-0.0002542065718133498,0.7345416048651314,0.7338366645419612,0.7284900183515731,-0.005346646190388049,-0.7285880426436945,0.7705394540602729,0.9335408156603096,0.32179380342776875,1.0
405201,Rainfall_Total_mm,56,no trend,0.28457919808515975,-1.070089115237441,-1.2362499999999992,1390.8968750000001,1414.9833333333333,1359.3153846153841,-55.66794871794923,-3.93417699039677,0.3048145728057531,0.2893003419608968,0.4065417115502282,1.0
405201,Freq_D,56,no trend,0.6635609789076269,0.4350019956180857,1.7140385270059625e-05,0.8055395683668221,0.8034189185817302,0.8077907337319375,0.004371815150207348,0.5441513821861306,0.46622314229897327,0.3881056041572716,0.7105684252890757,1.0
405201,Freq_R,56,no trend,0.5861025788651761,0.5444925424669711,1.2224770484238546e-05,0.15582820237332728,0.1568859944606632,0.15581693936135274,-0.001069055099310462,-0.6814216291171303,0.8434449944583116,0.8823620401697012,0.6850549623099461,1.0
405201,P_DD,56,no trend,0.0863739599185458,-1.7148433027793402,-0.00010948644877216437,0.8685780344366307,0.8649116126315299,0.8624867260750192,-0.0024248865565107414,-0.28036235392110437,0.6756220253537826,0.8954135039860242,0.1727479198370916,1.0
405201,P_RR,56,no trend,0.6461685268225579,0.45909140742890314,0.0001742583100341719,0.36069954767999723,0.3722199725958195,0.37054225948305114,-0.0016777131127683753,-0.4507316200869599,0.9297764237964399,0.7362575237814855,0.704426019998332,1.0
405201,Mean_Spell_D,56,no trend,0.11401922128644348,-1.580382829805827,-0.00890821014021456,7.527713874093996,7.451354068185292,7.058247043204238,-0.3931070249810542,-5.275645491864163,0.294539370959827,0.7424252123850417,0.21378603991208153,1.0
405201,Mean_Spell_R,56,no trend,1.0,0.0,0.0,1.576036866359447,1.6070108553382554,1.6075170424431775,0.0005061871049221178,0.031498673654918895,0.9920100655269142,0.9149520009466207,1.0,1.0
405201,State_Entropy,56,no trend,0.45859592213469513,-0.741160843249113,-0.00022216847686752102,0.8503480670402458,0.8534715035854757,0.8375103521736746,-0.0159611514118011,-1.8701446204996321,0.3428508783726596,0.30839141950189264,0.5813187745369375,1.0
405201,Transition_Entropy,56,no trend,0.8722232220506947,0.16083517268928485,5.052200400992995e-05,0.7794050111560376,0.7842291891014609,0.7778123422640243,-0.006416846837436596,-0.8182361644545224,0.7195007734995329,0.5378416733801135,0.8820234829726126,1.0
407501,Rainfall_Total_mm,59,no trend,0.20224590184582358,1.2751789734171382,1.0947368421052608,1605.6526315789474,1634.1033333333335,1624.406896551724,-9.696436781609464,-0.5933796586676157,0.8826234399462298,0.9576786336898744,0.3250380565379308,1.0
407501,Freq_D,59,increasing,0.00043763726608814224,3.516281163177375,0.00019569471624266064,0.775146771037182,0.7798667564937495,0.7849835347946936,0.005116778300944147,0.6561092979458417,0.3905994134387521,0.46648474056684974,0.0030297964575332925,1.0
407501,Freq_R,59,no trend,0.3886462824159316,-0.8620749366554287,0.0,0.17534246575342466,0.17477680465104672,0.17611042459424056,0.0013336199431938367,0.7630417239040934,0.788225982882455,0.9153702413513756,0.5069299335859977,1.0
407501,P_DD,59,no trend,0.35063137004256584,-0.9333653390056083,-4.3587228941918084e-05,0.8573791375529847,0.8548901584844981,0.8570796645865422,0.0021895061020440476,0.25611548809094753,0.6145173203660019,0.8083137252136913,0.47099736274374515,1.0
407501,P_RR,59,decreasing,0.025650439588612794,-2.2314635466788877,-0.00040741719520789285,0.41504090511264174,0.41334310609075486,0.40151764564338255,-0.011825460447372316,-2.8609308521468075,0.5076930964623392,0.7046185540892874,0.07214186134297348,1.0
407501,Mean_Spell_D,59,no trend,0.3617002668137088,-0.912130039350939,-0.001870748299319734,6.8591297494607595,6.834255419410185,6.9447499517971005,0.11049453238691509,1.616774990192729,0.6019905700136423,0.8200820994774455,0.47872094137108523,1.0
407501,Mean_Spell_R,59,decreasing,0.02311875961916887,-2.2714663857856294,-0.001144894894894894,1.7088776276276276,1.7204438076128405,1.6989635967118688,-0.02148021090097174,-1.2485273163775152,0.6849184252122882,0.7046185540892874,0.06935627885750661,1.0
407501,State_Entropy,59,decreasing,6.939800190508549e-06,-4.495526537660438,-0.0007860022146501768,0.9299310013200929,0.9191944694281661,0.893653521762251,-0.02554094766591508,-2.7786228611453883,0.13021419652265562,0.21938889237114256,0.0003122910085728847,1.0
407501,Transition_Entropy,59,decreasing,0.013520263035145863,-2.4697629015344167,-0.00036453995490911054,0.844879463310639,0.8355744668485235,0.8141468473653405,-0.021427619483183058,-2.564417695049979,0.17513845877742293,0.27166245232517694,0.04506754345048621,1.0
431201,Rainfall_Total_mm,59,no trend,0.6291067659122505,0.48298446612823065,0.3933333333333394,1032.5933333333332,1069.743333333333,1100.1275862068965,30.384252873563355,2.8403311268026936,0.6030101433993948,0.5799816168631695,0.704426019998332,1.0
431201,Freq_D,59,increasing,7.54347688827206e-05,3.9584593730698234,0.00035627363271648136,0.8170653249251947,0.825463073072971,0.8314536480796837,0.0059905750067127395,0.7257229550452795,0.384590535769488,0.2847966432438931,0.001435137004484055,1.0
431201,Freq_R,59,decreasing,0.00012405148357630402,-3.8379782169132843,-0.0002483854942871336,0.1359703026219981,0.1339695886554746,0.12803969841668353,-0.0059298902387910635,-4.426295772274689,0.2923563418408189,0.33137636615738086,0.001435137004484055,1.0
431201,P_DD,59,increasing,0.0001435137004484055,3.8020328368512417,0.0001749536095858727,0.8640538621005333,0.8671215471512295,0.8705908400090799,0.00346929285785047,0.4000930283935628,0.5273592211020703,0.5542852400021732,0.001435137004484055,1.0
431201,P_RR,59,no trend,0.19329714534477094,-1.300886974272459,-0.0004734848484848496,0.32623106060606066,0.3070653301900977,0.2996666215082626,-0.0073987086818350645,-2.409490083838081,0.6514801356391622,0.6822089208780306,0.32179380342776875,1.0
431201,Mean_Spell_D,59,increasing,0.00031594069346985165,3.6018664304272083,0.010077201612352274,7.182761153241784,7.5773570958637135,7.735017665361054,0.15766056949734075,2.0806802095073973,0.6514273014575016,0.5341544552053742,0.002584969310207877,1.0
431201,Mean_Spell_R,59,no trend,0.24853244663521723,-1.153921273424065,-0.001016009852216749,1.4840097402597403,1.4504803220321996,1.4419893258034542,-0.008490996228745384,-0.5853920318511492,0.7958874266708444,0.6822089208780306,0.37279866995282585,1.0
431201,State_Entropy,59,decreasing,0.00013934109032942565,-3.8093349430077086,-0.0010934414450127544,0.8367354468006759,0.7992297621913701,0.7826366920560072,-0.01659307013536293,-2.07613266176014,0.4582352011341107,0.28850847641493904,0.001435137004484055,1.0
431201,Transition_Entropy,59,decreasing,0.00013771199992440586,-3.8122419014838465,-0.0010232673793318136,0.7920557638036411,0.7560603977830482,0.7418349674775141,-0.014225430305534137,-1.8815203583267337,0.5172001003223118,0.3833105377630467,0.001435137004484055,1.0
432201,Rainfall_Total_mm,59,increasing,2.9255725988663883e-05,4.179183734215989,3.485714285714274,1289.114285714286,1320.743333333333,1434.5413793103444,113.79804597701127,8.61621203037264,0.036086021230833924,0.051377645508703544,0.0008776717796599165,1.0
432201,Freq_D,59,increasing,0.010086000605030954,2.5728668366282705,0.0002672903441363197,0.7895088539926494,0.7939256930408962,0.7969845614874468,0.0030588684465505667,0.3852839722108603,0.643384401441567,0.41263080701379606,0.03946695888925156,1.0
432201,Freq_R,59,no trend,0.21845264287400856,-1.2306530820860186,-0.0001264586946723304,0.16257141173453868,0.16062754198168527,0.16099696243750447,0.00036942045581919714,0.22998574918199172,0.9418536607133483,0.7789205114724219,0.333232845062047,1.0
432201,P_DD,59,increasing,0.034242943937445425,2.117199215764002,0.00013346324139839604,0.849700994570875,0.8510606316404256,0.8521260253295903,0.0010653936891646953,0.1251842288969637,0.8374678991788841,0.5593753248332851,0.08329364741540779,1.0
432201,P_RR,59,no trend,0.678987606387339,-0.4138450261820215,-9.137426900584593e-05,0.3422724953106035,0.34839502132928263,0.3467284519640717,-0.0016665693652109237,-0.4783562517203079,0.9140506509375921,1.0,0.7105684252890757,1.0
432201,Mean_Spell_D,59,increasing,0.012560467179800971,2.4959941532759693,0.006001500375093784,6.516432679598471,6.723908124963655,6.736618457576544,0.012710332612888564,0.1890319197803921,0.9610682351029539,0.5593753248332851,0.043478540237772596,1.0
432201,Mean_Spell_R,59,no trend,0.6734024701078116,-0.42148293455721536,-0.00027578599007171967,1.522283507997794,1.54614645753188,1.5446795357018788,-0.0014669218300011888,-0.09487599462879101,0.969421191967142,1.0,0.7105684252890757,1.0
432201,State_Entropy,59,decreasing,0.0003889183399252705,-3.5474914736441914,-0.0009743636565437197,0.9083335217147921,0.8870370599732549,0.8724059584226961,-0.0146311015505588,-1.6494352052212953,0.4501755635472614,0.2919874633450934,0.0029168875494395285,1.0
432201,Transition_Entropy,59,decreasing,0.0028028200401881698,-2.988574670038216,-0.0008204129726269545,0.85483124915883,0.8273047371761016,0.8181674587374831,-0.009137278438618557,-1.1044634495636374,0.6287581236646739,0.4348960253864044,0.015765862726058455,1.0
