method,model,station,family,grouping,group,period,usable,note,fallback_used,applied_grouping,applied_group,wet_threshold_obs_mm,wet_threshold_model_mm,n_obs_wet_cal,n_mod_wet_cal,n_input,n_wet_target,n_delta_clipped_low,n_delta_clipped_high,n_output_capped,output_cap_mm,max_output_mm,obs_dist,obs_aic,obs_ks_d,obs_ks_p,obs_n_params,mod_dist,mod_aic,mod_ks_d,mod_ks_p,mod_n_params
QDM_P_monthly,CanESM5,500301,parametric,monthly,01,validation,False,"insufficient wet days obs=19, model=19",True,annual,all,1.0,3.7006887096774155,19,19,434,2,0,0,0,,,,,,,,,,,,
QDM_P_monthly,CanESM5,500301,parametric,monthly,02,calibration,False,"insufficient wet days obs=27, model=27",True,annual,all,1.0,2.4927607142857124,27,27,560,1,0,0,0,,,,,,,,,,,,
QDM_P_monthly,CanESM5,500301,parametric,monthly,02,validation,False,"insufficient wet days obs=27, model=27",True,annual,all,1.0,2.4927607142857124,27,27,392,1,0,0,0,,,,,,,,,,,,
QDM_P_monthly,CanESM5,500301,parametric,monthly,03,calibration,True,,False,monthly,03,1.0,1.8221612903225795,45,45,620,45,0,0,0,419.0,80.24336695772227,pearson3,301.65498457676523,0.06589496378837079,0.9825347403513511,3.0,pearson3,51.36023181308012,0.09192291626509304,0.8082469438044813,3.0
QDM_P_monthly,CanESM5,500301,parametric,monthly,03,validation,True,,False,monthly,03,1.0,1.8221612903225795,45,45,434,14,0,0,0,,,pearson3,301.65498457676523,0.06589496378837079,0.9825347403513511,3.0,pearson3,51.36023181308012,0.09192291626509304,0.8082469438044813,3.0
QDM_P_monthly,CanESM5,500301,parametric,monthly,04,calibration,True,,False,monthly,04,1.0,1.07,104,103,600,103,0,0,0,226.0,62.29849256643336,pearson3,552.3908327773015,0.09033962938576079,0.34330816024892163,3.0,pearson3,1.3778707911853285,0.10072247417878943,0.2309205349297031,3.0
QDM_P_monthly,CanESM5,500301,parametric,monthly,04,validation,True,,False,monthly,04,1.0,1.07,104,103,420,93,0,0,0,226.0,179.11238078492363,pearson3,552.3908327773015,0.09033962938576079,0.34330816024892163,3.0,pearson3,1.3778707911853285,0.10072247417878943,0.2309205349297031,3.0
QDM_P_monthly,CanESM5,500301,parametric,monthly,05,calibration,True,,False,monthly,05,1.0,1.044383870967742,238,238,620,238,0,0,0,940.0,136.94795463728704,pearson3,1521.805753084061,0.07295370808991863,0.15107413965866212,3.0,pearson3,1115.5613092784006,0.10935726413970015,0.006205239314364676,3.0
QDM_P_monthly,CanESM5,500301,parametric,monthly,05,validation,True,,False,monthly,05,1.0,1.044383870967742,238,238,434,177,0,0,0,940.0,164.60650765718546,pearson3,1521.805753084061,0.07295370808991863,0.15107413965866212,3.0,pearson3,1115.5613092784006,0.10935726413970015,0.006205239314364676,3.0
QDM_P_monthly,CanESM5,500301,parametric,monthly,06,calibration,True,,False,monthly,06,1.0,9.338643333333332,193,193,600,193,0,0,0,401.5,109.79213738550885,pearson3,1064.0962222451328,0.0904295248203657,0.07998302677034208,3.0,pearson3,1224.1170096729388,0.08972932422687391,0.08402275137403492,3.0
QDM_P_monthly,CanESM5,500301,parametric,monthly,06,validation,True,,False,monthly,06,1.0,9.338643333333332,193,193,420,115,0,0,0,401.5,125.31184753409492,pearson3,1064.0962222451328,0.0904295248203657,0.07998302677034208,3.0,pearson3,1224.1170096729388,0.08972932422687391,0.08402275137403492,3.0
QDM_P_monthly,CanESM5,500301,parametric,monthly,07,calibration,True,,False,monthly,07,1.0,11.186580645161289,240,240,620,240,0,0,0,410.0,81.00124401438704,pearson3,1339.8760266179356,0.043966393002247584,0.7252843395862794,3.0,genextreme,1340.3787627025463,0.07788044412624762,0.10314860843294082,3.0
QDM_P_monthly,CanESM5,500301,parametric,monthly,07,validation,True,,False,monthly,07,1.0,11.186580645161289,240,240,434,134,1,0,0,410.0,32.09144427238044,pearson3,1339.8760266179356,0.043966393002247584,0.7252843395862794,3.0,genextreme,1340.3787627025463,0.07788044412624762,0.10314860843294082,3.0
QDM_P_monthly,CanESM5,500301,parametric,monthly,08,calibration,True,,False,monthly,08,1.0,10.039349999999999,217,217,620,217,0,0,0,363.5,67.45293415155002,pearson3,1220.923923870629,0.08528353019854817,0.08027093963754328,3.0,genextreme,1213.0609111502336,0.05160101821498819,0.5917426454714785,3.0
QDM_P_monthly,CanESM5,500301,parametric,monthly,08,validation,True,,False,monthly,08,1.0,10.039349999999999,217,217,434,108,0,0,0,363.5,27.286819343285817,pearson3,1220.923923870629,0.08528353019854817,0.08027093963754328,3.0,genextreme,1213.0609111502336,0.05160101821498819,0.5917426454714785,3.0
QDM_P_monthly,CanESM5,500301,parametric,monthly,09,calibration,True,,False,monthly,09,1.0,2.4375,300,300,600,300,0,0,0,362.5,148.23108856308588,pearson3,1976.5676311779378,0.048527532875529356,0.4653631299418207,3.0,pearson3,1911.638064391755,0.10321325531553704,0.0030945665544546215,3.0
QDM_P_monthly,CanESM5,500301,parametric,monthly,09,validation,True,,False,monthly,09,1.0,2.4375,300,300,420,189,0,0,0,362.5,102.17955147789151,pearson3,1976.5676311779378,0.048527532875529356,0.4653631299418207,3.0,pearson3,1911.638064391755,0.10321325531553704,0.0030945665544546215,3.0
QDM_P_monthly,CanESM5,500301,parametric,monthly,10,calibration,True,,False,monthly,10,1.0,2.738903225806452,300,300,620,300,0,0,0,525.5,76.8075007726897,pearson3,2059.9487079099317,0.09545665683639959,0.007868504441197958,3.0,genextreme,1913.802683246639,0.04038308725710782,0.6965266325600751,3.0
QDM_P_monthly,CanESM5,500301,parametric,monthly,10,validation,True,,False,monthly,10,1.0,2.738903225806452,300,300,434,147,1,0,0,525.5,36.96434163661641,pearson3,2059.9487079099317,0.09545665683639959,0.007868504441197958,3.0,genextreme,1913.802683246639,0.04038308725710782,0.6965266325600751,3.0
QDM_P_monthly,CanESM5,500301,parametric,monthly,11,calibration,True,,False,monthly,11,1.0,6.065460000000001,138,138,600,138,0,0,0,904.5,113.87045797393932,pearson3,894.1636077034104,0.09539927918406423,0.15199360254055228,3.0,pearson3,793.9859311648262,0.07689977497639999,0.3693102896876772,3.0
QDM_P_monthly,CanESM5,500301,parametric,monthly,11,validation,True,,False,monthly,11,1.0,6.065460000000001,138,138,420,68,0,0,0,904.5,113.30675735125111,pearson3,894.1636077034104,0.09539927918406423,0.15199360254055228,3.0,pearson3,793.9859311648262,0.07689977497639999,0.3693102896876772,3.0
QDM_P_monthly,CanESM5,500301,parametric,monthly,12,calibration,False,"insufficient wet days obs=11, model=11",True,annual,all,1.0,10.282872580645154,11,11,620,46,0,0,0,940.0,13.207992425023114,,,,,,,,,,
QDM_P_monthly,CanESM5,500301,parametric,monthly,12,validation,False,"insufficient wet days obs=11, model=11",True,annual,all,1.0,10.282872580645154,11,11,434,26,0,0,0,,,,,,,,,,,,
QDM_NP_annual,CESM2,500001,nonparametric,annual,all,calibration,True,,False,annual,all,1.0,3.0204449315068485,1624,1624,7300,1624,0,0,0,,130.0,,,,,,,,,,
QDM_NP_annual,CESM2,500001,nonparametric,annual,all,validation,True,,False,annual,all,1.0,3.0204449315068485,1624,1624,5110,1164,0,0,0,,158.7703813943708,,,,,,,,,,
QDM_NP_annual,CESM2,500002,nonparametric,annual,all,calibration,True,,False,annual,all,1.0,6.719329863013703,1618,1618,7300,1618,0,0,0,,147.0,,,,,,,,,,
QDM_NP_annual,CESM2,500002,nonparametric,annual,all,validation,True,,False,annual,all,1.0,6.719329863013703,1618,1618,5110,1230,0,0,0,,136.7496605824315,,,,,,,,,,
QDM_NP_annual,CESM2,500003,nonparametric,annual,all,calibration,True,,False,annual,all,1.0,3.759975342465754,1780,1780,7300,1780,0,0,0,,181.3,,,,,,,,,,
QDM_NP_annual,CESM2,500003,nonparametric,annual,all,validation,True,,False,annual,all,1.0,3.759975342465754,1780,1780,5110,1309,0,0,0,,282.57344595786554,,,,,,,,,,
QDM_NP_annual,CESM2,500004,nonparametric,annual,all,calibration,True,,False,annual,all,1.0,4.260872465753423,1613,1613,7300,1613,0,0,0,,107.2,,,,,,,,,,
QDM_NP_annual,CESM2,500004,nonparametric,annual,all,validation,True,,False,annual,all,1.0,4.260872465753423,1613,1613,5110,1206,0,0,0,,170.60120341672172,,,,,,,,,,
QDM_NP_annual,CESM2,500005,nonparametric,annual,all,calibration,True,,False,annual,all,1.0,0.47914328767123243,4173,4173,7300,4173,0,0,0,,48.3,,,,,,,,,,
QDM_NP_annual,CESM2,500005,nonparametric,annual,all,validation,True,,False,annual,all,1.0,0.47914328767123243,4173,4173,5110,2859,0,0,0,,76.84024174695365,,,,,,,,,,
QDM_NP_annual,CESM2,500006,nonparametric,annual,all,calibration,True,,False,annual,all,1.0,0.44958068493150677,4239,4239,7300,4239,0,0,0,,46.1,,,,,,,,,,
QDM_NP_annual,CESM2,500006,nonparametric,annual,all,validation,True,,False,annual,all,1.0,0.44958068493150677,4239,4239,5110,2896,0,0,0,,72.76522341115754,,,,,,,,,,
QDM_NP_annual,CESM2,500007,nonparametric,annual,all,calibration,True,,False,annual,all,1.0,0.639,3873,3871,7300,3871,0,0,0,,146.49271506070727,,,,,,,,,,
QDM_NP_annual,CESM2,500007,nonparametric,annual,all,validation,True,,False,annual,all,1.0,0.639,3873,3871,5110,2670,0,0,0,,224.19933718445833,,,,,,,,,,
QDM_NP_annual,CESM2,500008,nonparametric,annual,all,calibration,True,,False,annual,all,1.0,0.39262383561643854,4554,4554,7300,4554,0,0,0,,68.0,,,,,,,,,,
QDM_NP_annual,CESM2,500008,nonparametric,annual,all,validation,True,,False,annual,all,1.0,0.39262383561643854,4554,4554,5110,3063,0,0,0,,82.66957919257705,,,,,,,,,,
QDM_NP_annual,CESM2,500009,nonparametric,annual,all,calibration,True,,False,annual,all,1.0,0.412,4332,4331,7300,4331,0,0,0,,48.79949203417293,,,,,,,,,,
QDM_NP_annual,CESM2,500009,nonparametric,annual,all,validation,True,,False,annual,all,1.0,0.412,4332,4331,5110,2946,0,0,0,,76.44016029474855,,,,,,,,,,
QDM_NP_annual,CESM2,500201,nonparametric,annual,all,calibration,True,,False,annual,all,1.0,3.958,1718,1717,7300,1717,0,0,0,,296.88345952241554,,,,,,,,,,
QDM_NP_annual,CESM2,500201,nonparametric,annual,all,validation,True,,False,annual,all,1.0,3.958,1718,1717,5110,1269,0,0,0,,458.07581487896704,,,,,,,,,,
QDM_NP_annual,CESM2,500202,nonparametric,annual,all,calibration,True,,False,annual,all,1.0,3.1592805479452055,1558,1558,7300,1558,0,0,0,,298.5,,,,,,,,,,
QDM_NP_annual,CESM2,500202,nonparametric,annual,all,validation,True,,False,annual,all,1.0,3.1592805479452055,1558,1558,5110,1125,0,0,0,,365.39690429553326,,,,,,,,,,
QDM_NP_annual,CESM2,500301,nonparametric,annual,all,calibration,True,,False,annual,all,1.0,2.581505753424661,1832,1832,7300,1832,0,0,0,,188.0,,,,,,,,,,
QDM_NP_annual,CESM2,500301,nonparametric,annual,all,validation,True,,False,annual,all,1.0,2.581505753424661,1832,1832,5110,1319,0,0,0,,239.94066147887128,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,01,calibration,False,"insufficient wet days obs=4, model=4",True,annual,all,1.0,5.208032258064517,4,4,620,40,0,0,0,,14.111140231038792,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,01,validation,False,"insufficient wet days obs=4, model=4",True,annual,all,1.0,5.208032258064517,4,4,434,10,1,0,0,,8.1,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,02,calibration,False,"insufficient wet days obs=17, model=17",True,annual,all,1.0,2.8207285714285715,17,17,560,13,1,0,0,,9.0,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,02,validation,False,"insufficient wet days obs=17, model=17",True,annual,all,1.0,2.8207285714285715,17,17,392,3,0,0,0,,4.58451331296377,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,03,calibration,False,"insufficient wet days obs=22, model=22",True,annual,all,1.0,1.4368870967741927,22,22,620,0,0,0,0,,,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,03,validation,False,"insufficient wet days obs=22, model=22",True,annual,all,1.0,1.4368870967741927,22,22,434,5,0,0,0,,7.92160828790087,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,04,calibration,True,,False,monthly,04,1.0,0.5637333333333333,110,110,600,110,0,0,0,,87.6,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,04,validation,True,,False,monthly,04,1.0,0.5637333333333333,110,110,420,52,0,0,0,,86.9132121925762,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,05,calibration,True,,False,monthly,05,1.0,0.45366774193548387,207,207,620,207,0,0,0,,130.0,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,05,validation,True,,False,monthly,05,1.0,0.45366774193548387,207,207,434,176,0,0,0,,222.35779917869633,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,06,calibration,True,,False,monthly,06,1.0,4.131633333333333,190,190,600,190,0,0,0,,58.9,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,06,validation,True,,False,monthly,06,1.0,4.131633333333333,190,190,420,127,0,0,0,,62.52445053512941,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,07,calibration,True,,False,monthly,07,1.0,2.2195064516129035,259,259,620,259,0,0,0,,82.2,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,07,validation,True,,False,monthly,07,1.0,2.2195064516129035,259,259,434,135,0,0,0,,104.10174054670306,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,08,calibration,True,,False,monthly,08,1.0,1.500245161290322,332,332,620,332,0,0,0,,87.4,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,08,validation,True,,False,monthly,08,1.0,1.500245161290322,332,332,434,227,0,0,0,,120.9535609487017,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,09,calibration,True,,False,monthly,09,1.0,3.0543533333333333,262,262,600,262,0,0,0,,96.3,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,09,validation,True,,False,monthly,09,1.0,3.0543533333333333,262,262,420,220,0,0,0,,126.25850799034504,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,10,calibration,True,,False,monthly,10,1.0,5.982677419354839,160,160,620,160,0,0,0,,80.0,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,10,validation,True,,False,monthly,10,1.0,5.982677419354839,160,160,434,107,0,0,0,,75.79257851140153,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,11,calibration,True,,False,monthly,11,1.0,14.19335,54,54,600,54,0,0,0,,35.1,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,11,validation,True,,False,monthly,11,1.0,14.19335,54,54,420,59,0,0,0,,44.77857491891418,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,12,calibration,False,"insufficient wet days obs=7, model=7",True,annual,all,1.0,6.869204838709667,7,7,620,61,0,0,0,,67.82564234224604,,,,,,,,,,
QDM_NP_monthly,CESM2,500001,nonparametric,monthly,12,validation,False,"insufficient wet days obs=7, model=7",True,annual,all,1.0,6.869204838709667,7,7,434,43,0,0,0,,66.79148984033608,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,01,calibration,False,"insufficient wet days obs=9, model=9",True,annual,all,1.0,3.2767451612903193,9,9,620,3,0,0,0,,9.65845254693737,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,01,validation,False,"insufficient wet days obs=9, model=9",True,annual,all,1.0,3.2767451612903193,9,9,434,0,0,0,0,,,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,02,calibration,False,"insufficient wet days obs=14, model=14",True,annual,all,1.0,1.6878999999999993,14,14,560,0,0,0,0,,,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,02,validation,False,"insufficient wet days obs=14, model=14",True,annual,all,1.0,1.6878999999999993,14,14,392,0,0,0,0,,,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,03,calibration,True,,False,monthly,03,1.0,0.5703064516129035,38,38,620,38,0,0,0,,46.5,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,03,validation,True,,False,monthly,03,1.0,0.5703064516129035,38,38,434,43,0,0,0,,124.36120630568882,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,04,calibration,True,,False,monthly,04,1.0,0.328,121,120,600,120,0,0,0,,141.13,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,04,validation,True,,False,monthly,04,1.0,0.328,121,120,420,52,0,2,0,,492.03846153846155,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,05,calibration,True,,False,monthly,05,1.0,1.3470854838709647,199,199,620,199,0,0,0,,134.2,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,05,validation,True,,False,monthly,05,1.0,1.3470854838709647,199,199,434,194,0,0,0,,164.93571023109214,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,06,calibration,True,,False,monthly,06,1.0,9.93928,188,188,600,188,0,0,0,,115.4,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,06,validation,True,,False,monthly,06,1.0,9.93928,188,188,420,134,0,0,0,,80.7908542488041,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,07,calibration,True,,False,monthly,07,1.0,6.769774193548387,275,275,620,275,0,0,0,,118.5,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,07,validation,True,,False,monthly,07,1.0,6.769774193548387,275,275,434,167,0,0,0,,100.72989047160495,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,08,calibration,True,,False,monthly,08,1.0,5.881898387096775,329,329,620,329,0,0,0,,147.0,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,08,validation,True,,False,monthly,08,1.0,5.881898387096775,329,329,434,212,0,0,0,,127.5980641774922,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,09,calibration,True,,False,monthly,09,1.0,7.358164999999998,249,249,600,249,0,0,0,,97.1,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,09,validation,True,,False,monthly,09,1.0,7.358164999999998,249,249,420,225,0,0,0,,78.53068390970171,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,10,calibration,True,,False,monthly,10,1.0,11.27061290322581,132,132,620,132,0,0,0,,80.4,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,10,validation,True,,False,monthly,10,1.0,11.27061290322581,132,132,434,103,0,0,0,,57.62832882563412,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,11,calibration,True,,False,monthly,11,1.0,19.40533333333326,50,50,600,50,0,0,0,,72.8,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,11,validation,True,,False,monthly,11,1.0,19.40533333333326,50,50,420,47,0,0,0,,70.33939725704421,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,12,calibration,False,"insufficient wet days obs=14, model=14",True,annual,all,1.0,6.320316129032251,14,14,620,13,0,0,0,,48.70261848968897,,,,,,,,,,
QDM_NP_monthly,CESM2,500002,nonparametric,monthly,12,validation,False,"insufficient wet days obs=14, model=14",True,annual,all,1.0,6.320316129032251,14,14,434,19,0,0,0,,41.95866104654664,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,01,calibration,False,"insufficient wet days obs=9, model=9",True,annual,all,1.0,3.7599451612903207,9,9,620,9,0,0,0,,12.10238982261914,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,01,validation,False,"insufficient wet days obs=9, model=9",True,annual,all,1.0,3.7599451612903207,9,9,434,2,0,0,0,,4.538701520475518,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,02,calibration,False,"insufficient wet days obs=18, model=18",True,annual,all,1.0,1.7813857142857141,18,18,560,2,0,0,0,,5.487635874027126,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,02,validation,False,"insufficient wet days obs=18, model=18",True,annual,all,1.0,1.7813857142857141,18,18,392,0,0,0,0,,,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,03,calibration,True,,False,monthly,03,1.0,0.8121822580645142,41,41,620,41,0,0,0,,67.2,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,03,validation,True,,False,monthly,03,1.0,0.8121822580645142,41,41,434,35,0,0,0,,222.36389586893173,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,04,calibration,True,,False,monthly,04,1.0,0.3319866666666667,148,148,600,148,0,0,0,,76.3,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,04,validation,True,,False,monthly,04,1.0,0.3319866666666667,148,148,420,73,0,0,0,,116.23524218348162,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,05,calibration,True,,False,monthly,05,1.0,0.364,244,243,620,243,0,0,0,,122.96913580246887,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,05,validation,True,,False,monthly,05,1.0,0.364,244,243,434,216,0,0,0,,167.70340412723394,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,06,calibration,True,,False,monthly,06,1.0,6.270553333333334,212,212,600,212,0,0,0,,62.8,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,06,validation,True,,False,monthly,06,1.0,6.270553333333334,212,212,420,129,0,0,0,,51.557431426705556,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,07,calibration,True,,False,monthly,07,1.0,3.8800967741935466,265,265,620,265,0,0,0,,157.0,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,07,validation,True,,False,monthly,07,1.0,3.8800967741935466,265,265,434,150,0,0,0,,177.35552190399625,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,08,calibration,True,,False,monthly,08,1.0,2.988225806451612,320,320,620,320,0,0,0,,181.3,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,08,validation,True,,False,monthly,08,1.0,2.988225806451612,320,320,434,218,0,0,0,,195.9025185394997,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,09,calibration,True,,False,monthly,09,1.0,4.203200000000001,270,270,600,270,0,0,0,,129.0,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,09,validation,True,,False,monthly,09,1.0,4.203200000000001,270,270,420,235,0,0,0,,144.52382638526674,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,10,calibration,True,,False,monthly,10,1.0,6.6125870967741935,182,182,620,182,0,0,0,,98.2,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,10,validation,True,,False,monthly,10,1.0,6.6125870967741935,182,182,434,140,0,0,0,,77.47213394383634,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,11,calibration,True,,False,monthly,11,1.0,14.639690000000005,58,58,600,58,0,0,0,,92.4,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,11,validation,True,,False,monthly,11,1.0,14.639690000000005,58,58,420,66,0,0,0,,152.1406693136699,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,12,calibration,False,"insufficient wet days obs=13, model=13",True,annual,all,1.0,4.963641935483869,13,13,620,25,0,0,0,,66.79654839827323,,,,,,,,,,
QDM_NP_monthly,CESM2,500003,nonparametric,monthly,12,validation,False,"insufficient wet days obs=13, model=13",True,annual,all,1.0,4.963641935483869,13,13,434,31,0,0,0,,34.65396087608002,,,,,,,,,,
QDM_NP_monthly,CESM2,500004,nonparametric,monthly,01,calibration,False,"insufficient wet days obs=9, model=9",True,annual,all,1.0,3.7599451612903207,9,9,620,6,0,0,0,,12.544708688484336,,,,,,,,,,
QDM_NP_monthly,CESM2,500004,nonparametric,monthly,01,validation,False,"insufficient wet days obs=9, model=9",True,annual,all,1.0,3.7599451612903207,9,9,434,1,0,0,0,,3.403020354563362,,,,,,,,,,
QDM_NP_monthly,CESM2,500004,nonparametric,monthly,02,calibration,False,"insufficient wet days obs=22, model=22",True,annual,all,1.0,1.7031964285714287,22,22,560,2,0,0,0,,5.649135639319576,,,,,,,,,,
QDM_NP_monthly,CESM2,500004,nonparametric,monthly,02,validation,False,"insufficient wet days obs=22, model=22",True,annual,all,1.0,1.7031964285714287,22,22,392,0,0,0,0,,,,,,,,,,,,
QDM_NP_monthly,CESM2,500004,nonparametric,monthly,03,calibration,True,,False,monthly,03,1.0,0.8823129032258052,37,37,620,37,0,0,0,,59.0,,,,,,,,,,
QDM_NP_monthly,CESM2,500004,nonparametric,monthly,03,validation,True,,False,monthly,03,1.0,0.8823129032258052,37,37,434,33,0,0,0,,201.3161061946903,,,,,,,,,,
QDM_NP_monthly,CESM2,500004,nonparametric,monthly,04,calibration,True,,False,monthly,04,1.0,0.3618466666666666,127,127,600,127,0,0,0,,93.5,,,,,,,,,,
QDM_NP_monthly,CESM2,500004,nonparametric,monthly,04,validation,True,,False,monthly,04,1.0,0.3618466666666666,127,127,420,59,0,0,0,,141.43296813947165,,,,,,,,,,
QDM_NP_monthly,CESM2,500004,nonparametric,monthly,05,calibration,True,,False,monthly,05,1.0,0.4885483870967738,220,220,620,220,0,0,0,,89.3,,,,,,,,,,
QDM_NP_monthly,CESM2,500004,nonparametric,monthly,05,validation,True,,False,monthly,05,1.0,0.4885483870967738,220,220,434,199,0,0,0,,122.11733957061902,,,,,,,,,,
QDM_NP_monthly,CESM2,500004,nonparametric,monthly,06,calibration,True,,False,monthly,06,1.0,7.704799999999996,180,180,600,180,0,0,0,,49.4,,,,,,,,,,
QDM_NP_monthly,CESM2,500004,nonparametric,monthly,06,validation,True,,False,monthly,06,1.0,7.704799999999996,180,180,420,102,0,0,0,,44.06251970279665,,,,,,,,,,
QDM_NP_monthly,CESM2,500004,nonparametric,monthly,07,calibration,True,,False,monthly,07,1.0,3.9219161290322573,262,262,620,262,0,0,0,,98.5,,,,,,,,,,
QDM_NP_monthly,CESM2,500004,nonparametric,monthly,07,validation,True,,False,monthly,07,1.0,3.9219161290322573,262,262,434,150,0,0,0,,111.23249544782841,,,,,,,,,,
QDM_NP_monthly,CESM2,500004,nonparametric,monthly,08,calibration,True,,False,monthly,08,1.0,3.870700000000003,279,279,620,279,0,0,0,,105.2,,,,,,,,,,
QDM_NP_monthly,CESM2,500004,nonparametric,monthly,08,validation,True,,False,monthly,08,1.0,3.870700000000003,279,279,434,196,0,0,0,,115.25868524525816,,,,,,,,,,
QDM_NP_monthly,CESM2,500004,nonparametric,monthly,09,calibration,True,,False,monthly,09,1.0,4.689026666666664,256,256,600,256,0,0,0,,107.2,,,,,,,,,,
QDM_NP_monthly,CESM2,500004,nonparametric,monthly,09,validation,True,,False,monthly,09,1.0,4.689026666666664,256,256,420,221,0,0,0,,121.84677340156043,,,,,,,,,,
