Period,Model,Scenario,Station,Year,Annual_status,Index,Value,Unit
1981-2014,Observed,Historical,351008,1990,OK,Rx5day,71.19999999999999,mm
1981-2014,Observed,Historical,351008,1990,OK,SDII,4.727979274611399,mm day-1
1981-2014,Observed,Historical,351008,1991,OK,CDD,50.0,days
1981-2014,Observed,Historical,351008,1991,OK,CWD,65.0,days
1981-2014,Observed,Historical,351008,1991,OK,PRCPTOT,1145.1,mm
1981-2014,Observed,Historical,351008,1991,OK,R10mm,26.0,days
1981-2014,Observed,Historical,351008,1991,OK,R20mm,9.0,days
1981-2014,Observed,Historical,351008,1991,OK,R50mm,1.0,days
1981-2014,Observed,Historical,351008,1991,OK,R95p,387.19999999999993,mm
1981-2014,Observed,Historical,351008,1991,OK,R99p,146.5,mm
1981-2014,Observed,Historical,351008,1991,OK,Rx1day,146.5,mm
1981-2014,Observed,Historical,351008,1991,OK,Rx5day,177.2,mm
1981-2014,Observed,Historical,351008,1991,OK,SDII,6.291758241758242,mm day-1
1981-2014,Observed,Historical,351008,1992,OK,CDD,49.0,days
1981-2014,Observed,Historical,351008,1992,OK,CWD,36.0,days
1981-2014,Observed,Historical,351008,1992,OK,PRCPTOT,842.8,mm
1981-2014,Observed,Historical,351008,1992,OK,R10mm,20.0,days
1981-2014,Observed,Historical,351008,1992,OK,R20mm,5.0,days
1981-2014,Observed,Historical,351008,1992,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351008,1992,OK,R95p,123.10000000000001,mm
1981-2014,Observed,Historical,351008,1992,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351008,1992,OK,Rx1day,34.9,mm
1981-2014,Observed,Historical,351008,1992,OK,Rx5day,69.9,mm
1981-2014,Observed,Historical,351008,1992,OK,SDII,5.139024390243902,mm day-1
1981-2014,Observed,Historical,351008,1993,OK,CDD,32.0,days
1981-2014,Observed,Historical,351008,1993,OK,CWD,31.0,days
1981-2014,Observed,Historical,351008,1993,OK,PRCPTOT,847.1,mm
1981-2014,Observed,Historical,351008,1993,OK,R10mm,19.0,days
1981-2014,Observed,Historical,351008,1993,OK,R20mm,3.0,days
1981-2014,Observed,Historical,351008,1993,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351008,1993,OK,R95p,111.60000000000001,mm
1981-2014,Observed,Historical,351008,1993,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351008,1993,OK,Rx1day,27.2,mm
1981-2014,Observed,Historical,351008,1993,OK,Rx5day,69.3,mm
1981-2014,Observed,Historical,351008,1993,OK,SDII,4.529946524064171,mm day-1
1981-2014,Observed,Historical,351008,1994,OK,CDD,33.0,days
1981-2014,Observed,Historical,351008,1994,OK,CWD,27.0,days
1981-2014,Observed,Historical,351008,1994,OK,PRCPTOT,1111.1999999999998,mm
1981-2014,Observed,Historical,351008,1994,OK,R10mm,35.0,days
1981-2014,Observed,Historical,351008,1994,OK,R20mm,5.0,days
1981-2014,Observed,Historical,351008,1994,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351008,1994,OK,R95p,203.0,mm
1981-2014,Observed,Historical,351008,1994,OK,R99p,41.2,mm
1981-2014,Observed,Historical,351008,1994,OK,Rx1day,41.2,mm
1981-2014,Observed,Historical,351008,1994,OK,Rx5day,105.1,mm
1981-2014,Observed,Historical,351008,1994,OK,SDII,5.879365079365078,mm day-1
1981-2014,Observed,Historical,351008,1995,OK,CDD,34.0,days
1981-2014,Observed,Historical,351008,1995,OK,CWD,62.0,days
1981-2014,Observed,Historical,351008,1995,OK,PRCPTOT,1196.1,mm
1981-2014,Observed,Historical,351008,1995,OK,R10mm,31.0,days
1981-2014,Observed,Historical,351008,1995,OK,R20mm,6.0,days
1981-2014,Observed,Historical,351008,1995,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351008,1995,OK,R95p,239.8,mm
1981-2014,Observed,Historical,351008,1995,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351008,1995,OK,Rx1day,34.2,mm
1981-2014,Observed,Historical,351008,1995,OK,Rx5day,82.60000000000001,mm
1981-2014,Observed,Historical,351008,1995,OK,SDII,6.165463917525773,mm day-1
1981-2014,Observed,Historical,351008,1996,OK,CDD,48.0,days
1981-2014,Observed,Historical,351008,1996,OK,CWD,47.0,days
1981-2014,Observed,Historical,351008,1996,OK,PRCPTOT,1381.8000000000002,mm
1981-2014,Observed,Historical,351008,1996,OK,R10mm,31.0,days
1981-2014,Observed,Historical,351008,1996,OK,R20mm,10.0,days
1981-2014,Observed,Historical,351008,1996,OK,R50mm,4.0,days
1981-2014,Observed,Historical,351008,1996,OK,R95p,449.6,mm
1981-2014,Observed,Historical,351008,1996,OK,R99p,277.70000000000005,mm
1981-2014,Observed,Historical,351008,1996,OK,Rx1day,95.2,mm
1981-2014,Observed,Historical,351008,1996,OK,Rx5day,129.70000000000002,mm
1981-2014,Observed,Historical,351008,1996,OK,SDII,6.580000000000001,mm day-1
1981-2014,Observed,Historical,351008,1997,OK,CDD,26.0,days
1981-2014,Observed,Historical,351008,1997,OK,CWD,30.0,days
1981-2014,Observed,Historical,351008,1997,OK,PRCPTOT,869.8,mm
1981-2014,Observed,Historical,351008,1997,OK,R10mm,16.0,days
1981-2014,Observed,Historical,351008,1997,OK,R20mm,4.0,days
1981-2014,Observed,Historical,351008,1997,OK,R50mm,1.0,days
1981-2014,Observed,Historical,351008,1997,OK,R95p,183.29999999999998,mm
1981-2014,Observed,Historical,351008,1997,OK,R99p,90.6,mm
1981-2014,Observed,Historical,351008,1997,OK,Rx1day,90.6,mm
1981-2014,Observed,Historical,351008,1997,OK,Rx5day,138.39999999999998,mm
1981-2014,Observed,Historical,351008,1997,OK,SDII,4.942045454545454,mm day-1
1981-2014,Observed,Historical,351008,1998,OK,CDD,46.0,days
1981-2014,Observed,Historical,351008,1998,OK,CWD,32.0,days
1981-2014,Observed,Historical,351008,1998,OK,PRCPTOT,1050.1,mm
1981-2014,Observed,Historical,351008,1998,OK,R10mm,29.0,days
1981-2014,Observed,Historical,351008,1998,OK,R20mm,7.0,days
1981-2014,Observed,Historical,351008,1998,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351008,1998,OK,R95p,196.60000000000002,mm
1981-2014,Observed,Historical,351008,1998,OK,R99p,43.9,mm
1981-2014,Observed,Historical,351008,1998,OK,Rx1day,43.9,mm
1981-2014,Observed,Historical,351008,1998,OK,Rx5day,67.30000000000001,mm
1981-2014,Observed,Historical,351008,1998,OK,SDII,5.676216216216216,mm day-1
1981-2014,Observed,Historical,351008,1999,OK,CDD,24.0,days
1981-2014,Observed,Historical,351008,1999,OK,CWD,44.0,days
1981-2014,Observed,Historical,351008,1999,OK,PRCPTOT,1394.0,mm
1981-2014,Observed,Historical,351008,1999,OK,R10mm,41.0,days
1981-2014,Observed,Historical,351008,1999,OK,R20mm,7.0,days
1981-2014,Observed,Historical,351008,1999,OK,R50mm,1.0,days
1981-2014,Observed,Historical,351008,1999,OK,R95p,282.09999999999997,mm
1981-2014,Observed,Historical,351008,1999,OK,R99p,143.7,mm
1981-2014,Observed,Historical,351008,1999,OK,Rx1day,63.5,mm
1981-2014,Observed,Historical,351008,1999,OK,Rx5day,136.4,mm
1981-2014,Observed,Historical,351008,1999,OK,SDII,6.140969162995595,mm day-1
1981-2014,Observed,Historical,351008,2000,OK,CDD,46.0,days
1981-2014,Observed,Historical,351008,2000,OK,CWD,36.0,days
1981-2014,Observed,Historical,351008,2000,OK,PRCPTOT,1151.1000000000001,mm
1981-2014,Observed,Historical,351008,2000,OK,R10mm,32.0,days
1981-2014,Observed,Historical,351008,2000,OK,R20mm,5.0,days
1981-2014,Observed,Historical,351008,2000,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351008,2000,OK,R95p,220.3,mm
1981-2014,Observed,Historical,351008,2000,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351008,2000,OK,Rx1day,38.8,mm
1981-2014,Observed,Historical,351008,2000,OK,Rx5day,96.6,mm
1981-2014,Observed,Historical,351008,2000,OK,SDII,5.353953488372094,mm day-1
1981-2014,Observed,Historical,351008,2001,OK,CDD,33.0,days
1981-2014,Observed,Historical,351008,2001,OK,CWD,48.0,days
1981-2014,Observed,Historical,351008,2001,OK,PRCPTOT,1434.2999999999997,mm
1981-2014,Observed,Historical,351008,2001,OK,R10mm,34.0,days
1981-2014,Observed,Historical,351008,2001,OK,R20mm,12.0,days
1981-2014,Observed,Historical,351008,2001,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351008,2001,OK,R95p,405.59999999999997,mm
1981-2014,Observed,Historical,351008,2001,OK,R99p,219.7,mm
1981-2014,Observed,Historical,351008,2001,OK,Rx1day,48.1,mm
1981-2014,Observed,Historical,351008,2001,OK,Rx5day,162.9,mm
1981-2014,Observed,Historical,351008,2001,OK,SDII,6.9289855072463755,mm day-1
1981-2014,Observed,Historical,351008,2002,OK,CDD,52.0,days
1981-2014,Observed,Historical,351008,2002,OK,CWD,33.0,days
1981-2014,Observed,Historical,351008,2002,OK,PRCPTOT,1265.9,mm
1981-2014,Observed,Historical,351008,2002,OK,R10mm,31.0,days
1981-2014,Observed,Historical,351008,2002,OK,R20mm,6.0,days
1981-2014,Observed,Historical,351008,2002,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351008,2002,OK,R95p,259.7,mm
1981-2014,Observed,Historical,351008,2002,OK,R99p,143.1,mm
1981-2014,Observed,Historical,351008,2002,OK,Rx1day,83.6,mm
1981-2014,Observed,Historical,351008,2002,OK,Rx5day,87.39999999999999,mm
1981-2014,Observed,Historical,351008,2002,OK,SDII,6.175121951219513,mm day-1
1981-2014,Observed,Historical,351008,2003,OK,CDD,38.0,days
1981-2014,Observed,Historical,351008,2003,OK,CWD,42.0,days
1981-2014,Observed,Historical,351008,2003,OK,PRCPTOT,1171.6000000000001,mm
1981-2014,Observed,Historical,351008,2003,OK,R10mm,28.0,days
1981-2014,Observed,Historical,351008,2003,OK,R20mm,7.0,days
1981-2014,Observed,Historical,351008,2003,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351008,2003,OK,R95p,290.8,mm
1981-2014,Observed,Historical,351008,2003,OK,R99p,168.79999999999998,mm
1981-2014,Observed,Historical,351008,2003,OK,Rx1day,67.1,mm
1981-2014,Observed,Historical,351008,2003,OK,Rx5day,144.79999999999998,mm
1981-2014,Observed,Historical,351008,2003,OK,SDII,6.102083333333334,mm day-1
1981-2014,Observed,Historical,351008,2004,OK,CDD,32.0,days
1981-2014,Observed,Historical,351008,2004,OK,CWD,36.0,days
1981-2014,Observed,Historical,351008,2004,OK,PRCPTOT,1070.3,mm
1981-2014,Observed,Historical,351008,2004,OK,R10mm,28.0,days
1981-2014,Observed,Historical,351008,2004,OK,R20mm,6.0,days
1981-2014,Observed,Historical,351008,2004,OK,R50mm,1.0,days
1981-2014,Observed,Historical,351008,2004,OK,R95p,248.6,mm
1981-2014,Observed,Historical,351008,2004,OK,R99p,124.1,mm
1981-2014,Observed,Historical,351008,2004,OK,Rx1day,84.7,mm
1981-2014,Observed,Historical,351008,2004,OK,Rx5day,126.39999999999999,mm
1981-2014,Observed,Historical,351008,2004,OK,SDII,6.689375,mm day-1
1981-2014,Observed,Historical,351008,2005,OK,CDD,42.0,days
1981-2014,Observed,Historical,351008,2005,OK,CWD,37.0,days
1981-2014,Observed,Historical,351008,2005,OK,PRCPTOT,1103.8000000000002,mm
1981-2014,Observed,Historical,351008,2005,OK,R10mm,28.0,days
1981-2014,Observed,Historical,351008,2005,OK,R20mm,8.0,days
1981-2014,Observed,Historical,351008,2005,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351008,2005,OK,R95p,274.9,mm
1981-2014,Observed,Historical,351008,2005,OK,R99p,152.3,mm
1981-2014,Observed,Historical,351008,2005,OK,Rx1day,56.8,mm
1981-2014,Observed,Historical,351008,2005,OK,Rx5day,117.4,mm
1981-2014,Observed,Historical,351008,2005,OK,SDII,5.464356435643565,mm day-1
1981-2014,Observed,Historical,351008,2006,OK,CDD,42.0,days
1981-2014,Observed,Historical,351008,2006,OK,CWD,51.0,days
1981-2014,Observed,Historical,351008,2006,OK,PRCPTOT,1188.3000000000002,mm
1981-2014,Observed,Historical,351008,2006,OK,R10mm,34.0,days
1981-2014,Observed,Historical,351008,2006,OK,R20mm,10.0,days
1981-2014,Observed,Historical,351008,2006,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351008,2006,OK,R95p,285.2,mm
1981-2014,Observed,Historical,351008,2006,OK,R99p,48.1,mm
1981-2014,Observed,Historical,351008,2006,OK,Rx1day,48.1,mm
1981-2014,Observed,Historical,351008,2006,OK,Rx5day,82.6,mm
1981-2014,Observed,Historical,351008,2006,OK,SDII,6.388709677419356,mm day-1
1981-2014,Observed,Historical,351008,2007,OK,CDD,43.0,days
1981-2014,Observed,Historical,351008,2007,OK,CWD,5.0,days
1981-2014,Observed,Historical,351008,2007,OK,PRCPTOT,901.8999999999999,mm
1981-2014,Observed,Historical,351008,2007,OK,R10mm,28.0,days
1981-2014,Observed,Historical,351008,2007,OK,R20mm,14.0,days
1981-2014,Observed,Historical,351008,2007,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351008,2007,OK,R95p,495.49999999999994,mm
1981-2014,Observed,Historical,351008,2007,OK,R99p,161.0,mm
1981-2014,Observed,Historical,351008,2007,OK,Rx1day,81.0,mm
1981-2014,Observed,Historical,351008,2007,OK,Rx5day,223.20000000000002,mm
1981-2014,Observed,Historical,351008,2007,OK,SDII,13.665151515151512,mm day-1
1981-2014,Observed,Historical,351008,2008,OK,CDD,35.0,days
1981-2014,Observed,Historical,351008,2008,OK,CWD,37.0,days
1981-2014,Observed,Historical,351008,2008,OK,PRCPTOT,849.6,mm
1981-2014,Observed,Historical,351008,2008,OK,R10mm,24.0,days
1981-2014,Observed,Historical,351008,2008,OK,R20mm,9.0,days
1981-2014,Observed,Historical,351008,2008,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351008,2008,OK,R95p,256.5,mm
1981-2014,Observed,Historical,351008,2008,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351008,2008,OK,Rx1day,32.6,mm
1981-2014,Observed,Historical,351008,2008,OK,Rx5day,70.1,mm
1981-2014,Observed,Historical,351008,2008,OK,SDII,6.025531914893617,mm day-1
1981-2014,Observed,Historical,351008,2009,OK,CDD,60.0,days
1981-2014,Observed,Historical,351008,2009,OK,CWD,29.0,days
1981-2014,Observed,Historical,351008,2009,OK,PRCPTOT,878.4000000000001,mm
1981-2014,Observed,Historical,351008,2009,OK,R10mm,20.0,days
1981-2014,Observed,Historical,351008,2009,OK,R20mm,2.0,days
1981-2014,Observed,Historical,351008,2009,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351008,2009,OK,R95p,64.19999999999999,mm
1981-2014,Observed,Historical,351008,2009,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351008,2009,OK,Rx1day,23.6,mm
1981-2014,Observed,Historical,351008,2009,OK,Rx5day,62.4,mm
1981-2014,Observed,Historical,351008,2009,OK,SDII,4.647619047619048,mm day-1
1981-2014,Observed,Historical,351008,2010,OK,CDD,44.0,days
1981-2014,Observed,Historical,351008,2010,OK,CWD,47.0,days
1981-2014,Observed,Historical,351008,2010,OK,PRCPTOT,887.8,mm
1981-2014,Observed,Historical,351008,2010,OK,R10mm,21.0,days
1981-2014,Observed,Historical,351008,2010,OK,R20mm,6.0,days
1981-2014,Observed,Historical,351008,2010,OK,R50mm,1.0,days
1981-2014,Observed,Historical,351008,2010,OK,R95p,205.29999999999998,mm
1981-2014,Observed,Historical,351008,2010,OK,R99p,50.2,mm
1981-2014,Observed,Historical,351008,2010,OK,Rx1day,50.2,mm
1981-2014,Observed,Historical,351008,2010,OK,Rx5day,86.5,mm
1981-2014,Observed,Historical,351008,2010,OK,SDII,4.825,mm day-1
1981-2014,Observed,Historical,351008,2011,OK,CDD,25.0,days
1981-2014,Observed,Historical,351008,2011,OK,CWD,49.0,days
1981-2014,Observed,Historical,351008,2011,OK,PRCPTOT,1017.5,mm
1981-2014,Observed,Historical,351008,2011,OK,R10mm,24.0,days
1981-2014,Observed,Historical,351008,2011,OK,R20mm,5.0,days
1981-2014,Observed,Historical,351008,2011,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351008,2011,OK,R95p,141.7,mm
1981-2014,Observed,Historical,351008,2011,OK,R99p,0.0,mm
1981-2014,Observed,Historical,351008,2011,OK,Rx1day,27.3,mm
1981-2014,Observed,Historical,351008,2011,OK,Rx5day,66.9,mm
1981-2014,Observed,Historical,351008,2011,OK,SDII,4.688940092165899,mm day-1
1981-2014,Observed,Historical,351008,2012,OK,CDD,32.0,days
1981-2014,Observed,Historical,351008,2012,OK,CWD,6.0,days
1981-2014,Observed,Historical,351008,2012,OK,PRCPTOT,1123.1000000000001,mm
1981-2014,Observed,Historical,351008,2012,OK,R10mm,45.0,days
1981-2014,Observed,Historical,351008,2012,OK,R20mm,19.0,days
1981-2014,Observed,Historical,351008,2012,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351008,2012,OK,R95p,651.3000000000002,mm
1981-2014,Observed,Historical,351008,2012,OK,R99p,237.4,mm
1981-2014,Observed,Historical,351008,2012,OK,Rx1day,59.0,mm
1981-2014,Observed,Historical,351008,2012,OK,Rx5day,127.7,mm
1981-2014,Observed,Historical,351008,2012,OK,SDII,13.696341463414635,mm day-1
1981-2014,Observed,Historical,351008,2013,OK,CDD,39.0,days
1981-2014,Observed,Historical,351008,2013,OK,CWD,6.0,days
1981-2014,Observed,Historical,351008,2013,OK,PRCPTOT,1432.1,mm
1981-2014,Observed,Historical,351008,2013,OK,R10mm,39.0,days
1981-2014,Observed,Historical,351008,2013,OK,R20mm,19.0,days
1981-2014,Observed,Historical,351008,2013,OK,R50mm,6.0,days
1981-2014,Observed,Historical,351008,2013,OK,R95p,1013.3000000000001,mm
1981-2014,Observed,Historical,351008,2013,OK,R99p,682.0,mm
1981-2014,Observed,Historical,351008,2013,OK,Rx1day,176.6,mm
1981-2014,Observed,Historical,351008,2013,OK,Rx5day,276.2,mm
1981-2014,Observed,Historical,351008,2013,OK,SDII,20.458571428571428,mm day-1
1981-2014,Observed,Historical,351008,2014,OK,CDD,75.0,days
1981-2014,Observed,Historical,351008,2014,OK,CWD,15.0,days
1981-2014,Observed,Historical,351008,2014,OK,PRCPTOT,834.6,mm
1981-2014,Observed,Historical,351008,2014,OK,R10mm,26.0,days
1981-2014,Observed,Historical,351008,2014,OK,R20mm,13.0,days
1981-2014,Observed,Historical,351008,2014,OK,R50mm,2.0,days
1981-2014,Observed,Historical,351008,2014,OK,R95p,472.7999999999999,mm
1981-2014,Observed,Historical,351008,2014,OK,R99p,203.9,mm
1981-2014,Observed,Historical,351008,2014,OK,Rx1day,58.9,mm
1981-2014,Observed,Historical,351008,2014,OK,Rx5day,157.4,mm
1981-2014,Observed,Historical,351008,2014,OK,SDII,12.273529411764706,mm day-1
1981-2014,Observed,Historical,351009,1981,OK,CDD,31.0,days
1981-2014,Observed,Historical,351009,1981,OK,CWD,92.0,days
1981-2014,Observed,Historical,351009,1981,OK,PRCPTOT,1289.7,mm
1981-2014,Observed,Historical,351009,1981,OK,R10mm,31.0,days
1981-2014,Observed,Historical,351009,1981,OK,R20mm,2.0,days
1981-2014,Observed,Historical,351009,1981,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351009,1981,OK,R95p,239.5,mm
1981-2014,Observed,Historical,351009,1981,OK,R99p,52.5,mm
1981-2014,Observed,Historical,351009,1981,OK,Rx1day,28.0,mm
1981-2014,Observed,Historical,351009,1981,OK,Rx5day,70.6,mm
1981-2014,Observed,Historical,351009,1981,OK,SDII,5.37375,mm day-1
1981-2014,Observed,Historical,351009,1982,OK,CDD,45.0,days
1981-2014,Observed,Historical,351009,1982,OK,CWD,74.0,days
1981-2014,Observed,Historical,351009,1982,OK,PRCPTOT,1125.0,mm
1981-2014,Observed,Historical,351009,1982,OK,R10mm,26.0,days
1981-2014,Observed,Historical,351009,1982,OK,R20mm,2.0,days
1981-2014,Observed,Historical,351009,1982,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351009,1982,OK,R95p,132.60000000000002,mm
1981-2014,Observed,Historical,351009,1982,OK,R99p,41.4,mm
1981-2014,Observed,Historical,351009,1982,OK,Rx1day,21.2,mm
1981-2014,Observed,Historical,351009,1982,OK,Rx5day,67.7,mm
1981-2014,Observed,Historical,351009,1982,OK,SDII,4.87012987012987,mm day-1
1981-2014,Observed,Historical,351009,1983,OK,CDD,43.0,days
1981-2014,Observed,Historical,351009,1983,OK,CWD,123.0,days
1981-2014,Observed,Historical,351009,1983,OK,PRCPTOT,1331.1999999999998,mm
1981-2014,Observed,Historical,351009,1983,OK,R10mm,41.0,days
1981-2014,Observed,Historical,351009,1983,OK,R20mm,3.0,days
1981-2014,Observed,Historical,351009,1983,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351009,1983,OK,R95p,318.49999999999994,mm
1981-2014,Observed,Historical,351009,1983,OK,R99p,90.6,mm
1981-2014,Observed,Historical,351009,1983,OK,Rx1day,26.9,mm
1981-2014,Observed,Historical,351009,1983,OK,Rx5day,87.69999999999999,mm
1981-2014,Observed,Historical,351009,1983,OK,SDII,6.191627906976743,mm day-1
1981-2014,Observed,Historical,351009,1984,OK,CDD,23.0,days
1981-2014,Observed,Historical,351009,1984,OK,CWD,97.0,days
1981-2014,Observed,Historical,351009,1984,OK,PRCPTOT,1075.8,mm
1981-2014,Observed,Historical,351009,1984,OK,R10mm,17.0,days
1981-2014,Observed,Historical,351009,1984,OK,R20mm,1.0,days
1981-2014,Observed,Historical,351009,1984,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351009,1984,OK,R95p,111.60000000000001,mm
1981-2014,Observed,Historical,351009,1984,OK,R99p,21.7,mm
1981-2014,Observed,Historical,351009,1984,OK,Rx1day,21.7,mm
1981-2014,Observed,Historical,351009,1984,OK,Rx5day,68.1,mm
1981-2014,Observed,Historical,351009,1984,OK,SDII,4.677391304347826,mm day-1
1981-2014,Observed,Historical,351009,1985,OK,CDD,24.0,days
1981-2014,Observed,Historical,351009,1985,OK,CWD,74.0,days
1981-2014,Observed,Historical,351009,1985,OK,PRCPTOT,1181.3999999999999,mm
1981-2014,Observed,Historical,351009,1985,OK,R10mm,23.0,days
1981-2014,Observed,Historical,351009,1985,OK,R20mm,2.0,days
1981-2014,Observed,Historical,351009,1985,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351009,1985,OK,R95p,203.8,mm
1981-2014,Observed,Historical,351009,1985,OK,R99p,66.4,mm
1981-2014,Observed,Historical,351009,1985,OK,Rx1day,26.0,mm
1981-2014,Observed,Historical,351009,1985,OK,Rx5day,76.4,mm
1981-2014,Observed,Historical,351009,1985,OK,SDII,5.027234042553191,mm day-1
1981-2014,Observed,Historical,351009,1986,OK,CDD,92.0,days
1981-2014,Observed,Historical,351009,1986,OK,CWD,109.0,days
1981-2014,Observed,Historical,351009,1986,OK,PRCPTOT,1150.3,mm
1981-2014,Observed,Historical,351009,1986,OK,R10mm,22.0,days
1981-2014,Observed,Historical,351009,1986,OK,R20mm,3.0,days
1981-2014,Observed,Historical,351009,1986,OK,R50mm,1.0,days
1981-2014,Observed,Historical,351009,1986,OK,R95p,209.39999999999998,mm
1981-2014,Observed,Historical,351009,1986,OK,R99p,140.4,mm
1981-2014,Observed,Historical,351009,1986,OK,Rx1day,68.0,mm
1981-2014,Observed,Historical,351009,1986,OK,Rx5day,134.0,mm
1981-2014,Observed,Historical,351009,1986,OK,SDII,5.181531531531531,mm day-1
1981-2014,Observed,Historical,351009,1987,OK,CDD,33.0,days
1981-2014,Observed,Historical,351009,1987,OK,CWD,56.0,days
1981-2014,Observed,Historical,351009,1987,OK,PRCPTOT,1115.7,mm
1981-2014,Observed,Historical,351009,1987,OK,R10mm,24.0,days
1981-2014,Observed,Historical,351009,1987,OK,R20mm,3.0,days
1981-2014,Observed,Historical,351009,1987,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351009,1987,OK,R95p,193.4,mm
1981-2014,Observed,Historical,351009,1987,OK,R99p,103.79999999999998,mm
1981-2014,Observed,Historical,351009,1987,OK,Rx1day,31.1,mm
1981-2014,Observed,Historical,351009,1987,OK,Rx5day,70.8,mm
1981-2014,Observed,Historical,351009,1987,OK,SDII,4.809051724137931,mm day-1
1981-2014,Observed,Historical,351009,1988,OK,CDD,30.0,days
1981-2014,Observed,Historical,351009,1988,OK,CWD,116.0,days
1981-2014,Observed,Historical,351009,1988,OK,PRCPTOT,1346.2,mm
1981-2014,Observed,Historical,351009,1988,OK,R10mm,38.0,days
1981-2014,Observed,Historical,351009,1988,OK,R20mm,3.0,days
1981-2014,Observed,Historical,351009,1988,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351009,1988,OK,R95p,276.7,mm
1981-2014,Observed,Historical,351009,1988,OK,R99p,78.2,mm
1981-2014,Observed,Historical,351009,1988,OK,Rx1day,29.2,mm
1981-2014,Observed,Historical,351009,1988,OK,Rx5day,96.0,mm
1981-2014,Observed,Historical,351009,1988,OK,SDII,6.0367713004484305,mm day-1
1981-2014,Observed,Historical,351009,1989,OK,CDD,33.0,days
1981-2014,Observed,Historical,351009,1989,OK,CWD,56.0,days
1981-2014,Observed,Historical,351009,1989,OK,PRCPTOT,1048.6000000000001,mm
1981-2014,Observed,Historical,351009,1989,OK,R10mm,26.0,days
1981-2014,Observed,Historical,351009,1989,OK,R20mm,2.0,days
1981-2014,Observed,Historical,351009,1989,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351009,1989,OK,R95p,197.6,mm
1981-2014,Observed,Historical,351009,1989,OK,R99p,44.7,mm
1981-2014,Observed,Historical,351009,1989,OK,Rx1day,24.0,mm
1981-2014,Observed,Historical,351009,1989,OK,Rx5day,82.2,mm
1981-2014,Observed,Historical,351009,1989,OK,SDII,4.9462264150943405,mm day-1
1981-2014,Observed,Historical,351009,1990,OK,CDD,25.0,days
1981-2014,Observed,Historical,351009,1990,OK,CWD,50.0,days
1981-2014,Observed,Historical,351009,1990,OK,PRCPTOT,1115.1,mm
1981-2014,Observed,Historical,351009,1990,OK,R10mm,19.0,days
1981-2014,Observed,Historical,351009,1990,OK,R20mm,2.0,days
1981-2014,Observed,Historical,351009,1990,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351009,1990,OK,R95p,212.70000000000002,mm
1981-2014,Observed,Historical,351009,1990,OK,R99p,72.2,mm
1981-2014,Observed,Historical,351009,1990,OK,Rx1day,47.9,mm
1981-2014,Observed,Historical,351009,1990,OK,Rx5day,96.1,mm
1981-2014,Observed,Historical,351009,1990,OK,SDII,5.091780821917808,mm day-1
1981-2014,Observed,Historical,351009,1991,OK,CDD,26.0,days
1981-2014,Observed,Historical,351009,1991,OK,CWD,65.0,days
1981-2014,Observed,Historical,351009,1991,OK,PRCPTOT,1056.3,mm
1981-2014,Observed,Historical,351009,1991,OK,R10mm,21.0,days
1981-2014,Observed,Historical,351009,1991,OK,R20mm,2.0,days
1981-2014,Observed,Historical,351009,1991,OK,R50mm,0.0,days
1981-2014,Observed,Historical,351009,1991,OK,R95p,126.4,mm
1981-2014,Observed,Historical,351009,1991,OK,R99p,51.7,mm
1981-2014,Observed,Historical,351009,1991,OK,Rx1day,30.6,mm
1981-2014,Observed,Historical,351009,1991,OK,Rx5day,69.1,mm
1981-2014,Observed,Historical,351009,1991,OK,SDII,5.029999999999999,mm day-1
1981-2014,Observed,Historical,351009,1992,OK,CDD,48.0,days
1981-2014,Observed,Historical,351009,1992,OK,CWD,46.0,days
1981-2014,Observed,Historical,351009,1992,OK,PRCPTOT,1009.5000000000001,mm
1981-2014,Observed,Historical,351009,1992,OK,R10mm,26.0,days
