station,year,month,monthly_total_mm,neighbour_median_mm,neighbour_fraction_wet,own_climatology_median_mm,max_zero_run_days,annual_total_mm,I1_exact_zero,I2_region_wet,I3_neighbours_wet,I4_month_normally_wet,I5_long_zero_run,I6_annual_deficit,n_indicators,classification
500005,1985,3,12.7,14.1,0.6363636363636364,25.85,3,1295.5,False,False,False,True,False,False,1,not_zero
500006,1985,3,13.7,14.1,0.6363636363636364,28.0,3,1294.9,False,False,False,True,False,False,1,not_zero
500007,1985,3,14.6,13.7,0.6363636363636364,36.75,4,1286.9,False,False,False,True,False,False,1,not_zero
500008,1985,3,19.4,13.7,0.6363636363636364,28.75,3,1216.2,False,False,False,True,False,False,1,not_zero
500009,1985,3,14.1,13.7,0.6363636363636364,29.35,3,1160.7,False,False,False,True,False,False,1,not_zero
500201,1985,3,14.799999999999999,13.7,0.6363636363636364,36.7,15,1344.4,False,False,False,True,False,False,1,not_zero
500202,1985,3,19.5,13.7,0.6363636363636364,18.9,34,1186.4,False,False,False,False,False,False,0,not_zero
500301,1985,3,21.7,13.7,0.6363636363636364,27.35,56,920.7,False,False,False,True,True,False,2,not_zero
500001,1985,4,39.300000000000004,82.3,1.0,42.300000000000004,178,729.0,False,True,True,True,True,False,4,not_zero
500002,1985,4,187.9,77.9,1.0,91.85,12,1582.4,False,True,True,True,False,False,3,not_zero
500003,1985,4,169.0,77.9,1.0,75.65,11,1135.4,False,True,True,True,False,False,3,not_zero
500004,1985,4,167.8,77.9,1.0,70.25,85,1277.5,False,True,True,True,True,False,4,not_zero
500005,1985,4,113.0,77.9,1.0,63.8,2,1295.5,False,True,True,True,False,False,3,not_zero
500006,1985,4,107.7,77.9,1.0,63.35,2,1294.9,False,True,True,True,False,False,3,not_zero
500007,1985,4,66.4,82.3,1.0,55.05,3,1286.9,False,True,True,True,False,False,3,not_zero
500008,1985,4,77.9,82.3,1.0,54.0,2,1216.2,False,True,True,True,False,False,3,not_zero
500009,1985,4,82.3,77.9,1.0,61.5,2,1160.7,False,True,True,True,False,False,3,not_zero
500201,1985,4,23.9,82.3,1.0,42.15,16,1344.4,False,True,True,True,False,False,3,not_zero
500202,1985,4,43.6,82.3,1.0,35.0,16,1186.4,False,True,True,True,False,False,3,not_zero
500301,1985,4,54.9,82.3,1.0,39.3,16,920.7,False,True,True,True,False,False,3,not_zero
500001,1985,5,60.1,188.2,1.0,124.69999999999999,6,729.0,False,True,True,True,False,False,3,not_zero
500002,1985,5,263.8,186.9,1.0,170.14999999999998,11,1582.4,False,True,True,True,False,False,3,not_zero
500003,1985,5,250.3,186.9,1.0,145.6,9,1135.4,False,True,True,True,False,False,3,not_zero
500004,1985,5,201.1,186.9,1.0,173.60000000000002,6,1277.5,False,True,True,True,False,False,3,not_zero
500005,1985,5,188.2,186.9,1.0,160.95,0,1295.5,False,True,True,True,False,False,3,not_zero
500006,1985,5,186.9,188.2,1.0,166.0,0,1294.9,False,True,True,True,False,False,3,not_zero
500007,1985,5,200.8,186.9,1.0,130.95,0,1286.9,False,True,True,True,False,False,3,not_zero
500008,1985,5,160.4,188.2,1.0,156.35,0,1216.2,False,True,True,True,False,False,3,not_zero
500009,1985,5,158.0,188.2,1.0,155.25,0,1160.7,False,True,True,True,False,False,3,not_zero
500201,1985,5,218.2,186.9,1.0,93.80000000000001,4,1344.4,False,True,True,True,False,False,3,not_zero
500202,1985,5,141.3,188.2,1.0,91.1,4,1186.4,False,True,True,True,False,False,3,not_zero
500301,1985,5,153.6,188.2,1.0,125.75,3,920.7,False,True,True,True,False,False,3,not_zero
500001,1985,6,64.4,120.8,1.0,80.5,11,729.0,False,True,True,True,False,False,3,not_zero
500002,1985,6,218.0,116.0,1.0,136.2,6,1582.4,False,True,True,True,False,False,3,not_zero
500003,1985,6,127.0,116.0,1.0,97.9,6,1135.4,False,True,True,True,False,False,3,not_zero
500004,1985,6,162.2,116.0,1.0,88.1,4,1277.5,False,True,True,True,False,False,3,not_zero
500005,1985,6,146.6,116.0,1.0,119.8,0,1295.5,False,True,True,True,False,False,3,not_zero
500006,1985,6,144.7,116.0,1.0,123.05000000000001,0,1294.9,False,True,True,True,False,False,3,not_zero
500007,1985,6,120.8,116.0,1.0,113.15,0,1286.9,False,True,True,True,False,False,3,not_zero
500008,1985,6,116.0,120.8,1.0,128.0,0,1216.2,False,True,True,True,False,False,3,not_zero
500009,1985,6,115.5,120.8,1.0,121.65,0,1160.7,False,True,True,True,False,False,3,not_zero
500201,1985,6,109.3,120.8,1.0,87.15,4,1344.4,False,True,True,True,False,False,3,not_zero
500202,1985,6,96.9,120.8,1.0,73.80000000000001,4,1186.4,False,True,True,True,False,False,3,not_zero
500301,1985,6,64.7,120.8,1.0,79.15,5,920.7,False,True,True,True,False,False,3,not_zero
500001,1985,7,82.1,135.0,1.0,124.95,7,729.0,False,True,True,True,False,False,3,not_zero
500002,1985,7,172.3,128.6,1.0,197.75,5,1582.4,False,True,True,True,False,False,3,not_zero
500003,1985,7,54.699999999999996,135.0,1.0,140.05,6,1135.4,False,True,True,True,False,False,3,not_zero
500004,1985,7,118.1,135.0,1.0,147.7,7,1277.5,False,True,True,True,False,False,3,not_zero
500005,1985,7,139.2,128.6,1.0,146.25,0,1295.5,False,True,True,True,False,False,3,not_zero
500006,1985,7,140.2,128.6,1.0,150.85000000000002,0,1294.9,False,True,True,True,False,False,3,not_zero
500007,1985,7,111.89999999999999,135.0,1.0,128.2,0,1286.9,False,True,True,True,False,False,3,not_zero
500008,1985,7,155.5,128.6,1.0,146.9,0,1216.2,False,True,True,True,False,False,3,not_zero
500009,1985,7,135.0,128.6,1.0,150.65,0,1160.7,False,True,True,True,False,False,3,not_zero
500201,1985,7,88.5,135.0,1.0,101.30000000000001,4,1344.4,False,True,True,True,False,False,3,not_zero
500202,1985,7,272.7,128.6,1.0,91.44999999999999,3,1186.4,False,True,True,True,False,False,3,not_zero
500301,1985,7,128.6,135.0,1.0,90.65,6,920.7,False,True,True,True,False,False,3,not_zero
500001,1985,8,122.19999999999999,149.5,1.0,153.7,4,729.0,False,True,True,True,False,False,3,not_zero
500002,1985,8,361.5,141.1,1.0,239.35000000000002,2,1582.4,False,True,True,True,False,False,3,not_zero
500003,1985,8,202.9,141.1,1.0,168.60000000000002,4,1135.4,False,True,True,True,False,False,3,not_zero
500004,1985,8,191.7,141.1,1.0,156.39999999999998,3,1277.5,False,True,True,True,False,False,3,not_zero
500005,1985,8,174.8,141.1,1.0,170.7,0,1295.5,False,True,True,True,False,False,3,not_zero
500006,1985,8,172.3,141.1,1.0,167.0,0,1294.9,False,True,True,True,False,False,3,not_zero
500007,1985,8,141.1,149.5,1.0,135.85000000000002,0,1286.9,False,True,True,True,False,False,3,not_zero
500008,1985,8,138.9,149.5,1.0,160.95,0,1216.2,False,True,True,True,False,False,3,not_zero
500009,1985,8,149.5,141.1,1.0,166.65,0,1160.7,False,True,True,True,False,False,3,not_zero
500201,1985,8,109.6,149.5,1.0,82.25,4,1344.4,False,True,True,True,False,False,3,not_zero
500202,1985,8,69.19999999999999,149.5,1.0,68.0,4,1186.4,False,True,True,True,False,False,3,not_zero
500301,1985,8,58.3,149.5,1.0,99.7,6,920.7,False,True,True,True,False,False,3,not_zero
500001,1985,9,132.7,161.5,1.0,155.8,19,729.0,False,True,True,True,False,False,3,not_zero
500002,1985,9,137.0,161.5,1.0,196.35000000000002,8,1582.4,False,True,True,True,False,False,3,not_zero
500003,1985,9,100.69999999999999,161.5,1.0,146.35,5,1135.4,False,True,True,True,False,False,3,not_zero
500004,1985,9,156.6,161.5,1.0,180.45,8,1277.5,False,True,True,True,False,False,3,not_zero
500005,1985,9,201.2,156.6,1.0,198.6,0,1295.5,False,True,True,True,False,False,3,not_zero
500006,1985,9,204.7,156.6,1.0,199.7,0,1294.9,False,True,True,True,False,False,3,not_zero
500007,1985,9,183.7,156.6,1.0,152.0,0,1286.9,False,True,True,True,False,False,3,not_zero
500008,1985,9,225.3,156.6,1.0,205.9,0,1216.2,False,True,True,True,False,False,3,not_zero
500009,1985,9,201.8,156.6,1.0,201.15,0,1160.7,False,True,True,True,False,False,3,not_zero
500201,1985,9,161.5,156.6,1.0,91.05,4,1344.4,False,True,True,True,False,False,3,not_zero
500202,1985,9,101.9,161.5,1.0,92.5,3,1186.4,False,True,True,True,False,False,3,not_zero
500301,1985,9,151.8,161.5,1.0,157.25,3,920.7,False,True,True,True,False,False,3,not_zero
500001,1985,10,105.3,170.8,1.0,107.65,19,729.0,False,True,True,True,False,False,3,not_zero
500002,1985,10,70.9,170.8,1.0,97.2,13,1582.4,False,True,True,True,False,False,3,not_zero
500003,1985,10,128.7,170.8,1.0,105.9,8,1135.4,False,True,True,True,False,False,3,not_zero
500004,1985,10,134.79999999999998,170.8,1.0,117.94999999999999,13,1277.5,False,True,True,True,False,False,3,not_zero
500005,1985,10,167.1,170.8,1.0,140.7,0,1295.5,False,True,True,True,False,False,3,not_zero
500006,1985,10,170.8,170.1,1.0,152.25,0,1294.9,False,True,True,True,False,False,3,not_zero
500007,1985,10,208.0,170.1,1.0,175.64999999999998,0,1286.9,False,True,True,True,False,False,3,not_zero
500008,1985,10,187.3,170.1,1.0,171.9,0,1216.2,False,True,True,True,False,False,3,not_zero
500009,1985,10,170.1,170.8,1.0,150.5,0,1160.7,False,True,True,True,False,False,3,not_zero
500201,1985,10,250.8,170.1,1.0,179.15,7,1344.4,False,True,True,True,False,False,3,not_zero
500202,1985,10,246.20000000000002,170.1,1.0,204.25,4,1186.4,False,True,True,True,False,False,3,not_zero
500301,1985,10,193.5,170.1,1.0,227.85000000000002,2,920.7,False,True,True,True,False,False,3,not_zero
500001,1985,11,122.89999999999999,121.5,1.0,25.25,135,729.0,False,True,True,True,True,False,4,not_zero
500002,1985,11,162.5,121.5,1.0,45.8,136,1582.4,False,True,True,True,True,False,4,not_zero
500003,1985,11,101.60000000000001,122.89999999999999,1.0,21.85,126,1135.4,False,True,True,True,True,False,4,not_zero
500004,1985,11,143.79999999999998,121.5,1.0,26.85,136,1277.5,False,True,True,True,True,False,4,not_zero
500005,1985,11,121.5,122.89999999999999,1.0,51.7,1,1295.5,False,True,True,True,False,False,3,not_zero
500006,1985,11,120.5,122.89999999999999,1.0,51.5,1,1294.9,False,True,True,True,False,False,3,not_zero
500007,1985,11,184.0,121.5,1.0,84.25,2,1286.9,False,True,True,True,False,False,3,not_zero
500008,1985,11,92.10000000000001,122.89999999999999,1.0,64.7,1,1216.2,False,True,True,True,False,False,3,not_zero
500009,1985,11,100.7,122.89999999999999,1.0,52.55,1,1160.7,False,True,True,True,False,False,3,not_zero
500201,1985,11,285.6,121.5,1.0,129.4,12,1344.4,False,True,True,True,False,False,3,not_zero
500202,1985,11,167.2,121.5,1.0,53.4,127,1186.4,False,True,True,True,True,False,4,not_zero
500301,1985,11,91.3,122.89999999999999,1.0,60.9,127,920.7,False,True,True,True,True,False,4,not_zero
500001,1985,12,0.0,0.0,0.45454545454545453,0.0,135,729.0,True,False,False,False,True,False,1,confirmed_zero
500002,1985,12,0.0,0.0,0.45454545454545453,3.6500000000000004,136,1582.4,True,False,False,False,True,False,1,confirmed_zero
500003,1985,12,0.0,0.0,0.45454545454545453,0.0,126,1135.4,True,False,False,False,True,False,1,confirmed_zero
500004,1985,12,0.0,0.0,0.45454545454545453,0.0,136,1277.5,True,False,False,False,True,False,1,confirmed_zero
500005,1985,12,10.0,0.0,0.36363636363636365,13.05,4,1295.5,False,False,False,False,False,False,0,not_zero
500006,1985,12,10.6,0.0,0.36363636363636365,14.25,4,1294.9,False,False,False,False,False,False,0,not_zero
500007,1985,12,6.6000000000000005,0.0,0.36363636363636365,11.350000000000001,4,1286.9,False,False,False,False,False,False,0,not_zero
500008,1985,12,21.4,0.0,0.36363636363636365,21.85,4,1216.2,False,False,False,True,False,False,1,not_zero
500009,1985,12,13.9,0.0,0.36363636363636365,16.6,4,1160.7,False,False,False,False,False,False,0,not_zero
500201,1985,12,0.0,0.0,0.45454545454545453,2.7,56,1344.4,True,False,False,False,True,False,1,confirmed_zero
500202,1985,12,0.0,0.0,0.45454545454545453,2.55,127,1186.4,True,False,False,False,True,False,1,confirmed_zero
500301,1985,12,0.0,0.0,0.45454545454545453,0.65,127,920.7,True,False,False,False,True,False,1,confirmed_zero
500001,1986,1,0.0,0.6,0.0,0.0,135,1023.8,True,False,False,False,True,False,1,confirmed_zero
500002,1986,1,0.0,0.6,0.0,1.7,136,1121.4,True,False,False,False,True,False,1,confirmed_zero
500003,1986,1,0.0,0.6,0.0,0.0,126,1010.2,True,False,False,False,True,False,1,confirmed_zero
500004,1986,1,0.0,0.6,0.0,1.2,136,1215.0,True,False,False,False,True,False,1,confirmed_zero
500005,1986,1,1.6,0.0,0.0,6.35,17,1236.3,False,False,False,False,False,False,0,not_zero
500006,1986,1,1.7,0.0,0.0,7.35,17,1236.4,False,False,False,False,False,False,0,not_zero
500007,1986,1,1.3,0.0,0.0,7.8,17,1198.8,False,False,False,False,False,False,0,not_zero
500008,1986,1,3.1,0.0,0.0,9.7,10,1177.2,False,False,False,False,False,False,0,not_zero
500009,1986,1,1.9000000000000001,0.0,0.0,8.05,12,1155.9,False,False,False,False,False,False,0,not_zero
500201,1986,1,0.6,0.0,0.0,5.2,56,1219.9,False,False,False,False,True,False,1,not_zero
500202,1986,1,0.0,0.6,0.0,2.1,127,922.7,True,False,False,False,True,False,1,confirmed_zero
500301,1986,1,0.0,0.6,0.0,3.3,127,908.8,True,False,False,False,True,False,1,confirmed_zero
500001,1986,2,0.0,2.1,0.18181818181818182,0.05,135,1023.8,True,False,False,False,True,False,1,confirmed_zero
500002,1986,2,0.0,2.1,0.18181818181818182,2.3499999999999996,136,1121.4,True,False,False,False,True,False,1,confirmed_zero
500003,1986,2,0.0,2.1,0.18181818181818182,1.1,126,1010.2,True,False,False,False,True,False,1,confirmed_zero
500004,1986,2,0.0,2.1,0.18181818181818182,2.1,136,1215.0,True,False,False,False,True,False,1,confirmed_zero
500005,1986,2,2.8,0.0,0.18181818181818182,8.4,16,1236.3,False,False,False,False,False,False,0,not_zero
500006,1986,2,3.2,0.0,0.18181818181818182,10.75,14,1236.4,False,False,False,False,False,False,0,not_zero
500007,1986,2,5.800000000000001,0.0,0.09090909090909091,13.3,16,1198.8,False,False,False,False,False,False,0,not_zero
500008,1986,2,2.1,0.0,0.18181818181818182,9.8,14,1177.2,False,False,False,False,False,False,0,not_zero
500009,1986,2,2.2,0.0,0.18181818181818182,10.05,14,1155.9,False,False,False,False,False,False,0,not_zero
500201,1986,2,9.7,0.0,0.09090909090909091,19.75,29,1219.9,False,False,False,False,False,False,0,not_zero
500202,1986,2,0.0,2.1,0.18181818181818182,1.5,127,922.7,True,False,False,False,True,False,1,confirmed_zero
500301,1986,2,0.0,2.1,0.18181818181818182,2.3,127,908.8,True,False,False,False,True,False,1,confirmed_zero
500001,1986,3,0.0,3.3,0.18181818181818182,6.4,135,1023.8,True,False,False,False,True,False,1,uncertain
500002,1986,3,0.0,3.3,0.18181818181818182,28.25,136,1121.4,True,False,False,True,True,False,2,uncertain
500003,1986,3,0.0,3.3,0.18181818181818182,16.45,126,1010.2,True,False,False,False,True,False,1,uncertain
500004,1986,3,0.0,3.3,0.18181818181818182,13.25,136,1215.0,True,False,False,False,True,False,1,uncertain
500005,1986,3,4.1,0.0,0.18181818181818182,25.85,5,1236.3,False,False,False,True,False,False,1,not_zero
500006,1986,3,4.4,0.0,0.18181818181818182,28.0,5,1236.4,False,False,False,True,False,False,1,not_zero
500007,1986,3,8.0,0.0,0.09090909090909091,36.75,6,1198.8,False,False,False,True,False,False,1,not_zero
500008,1986,3,3.9,0.0,0.18181818181818182,28.75,4,1177.2,False,False,False,True,False,False,1,not_zero
500009,1986,3,3.3,0.0,0.18181818181818182,29.35,5,1155.9,False,False,False,True,False,False,1,not_zero
500201,1986,3,12.799999999999999,0.0,0.09090909090909091,36.7,34,1219.9,False,False,False,True,False,False,1,not_zero
500202,1986,3,0.0,3.3,0.18181818181818182,18.9,127,922.7,True,False,False,False,True,False,1,uncertain
500301,1986,3,0.0,3.3,0.18181818181818182,27.35,127,908.8,True,False,False,True,True,False,2,uncertain
500001,1986,4,132.0,97.2,0.9090909090909091,42.300000000000004,135,1023.8,False,True,True,True,True,False,4,not_zero
500002,1986,4,175.3,97.2,0.9090909090909091,91.85,136,1121.4,False,True,True,True,True,False,4,not_zero
500003,1986,4,158.8,97.2,0.9090909090909091,75.65,126,1010.2,False,True,True,True,True,False,4,not_zero
500004,1986,4,153.0,97.2,0.9090909090909091,70.25,136,1215.0,False,True,True,True,True,False,4,not_zero
500005,1986,4,106.6,97.2,0.9090909090909091,63.8,1,1236.3,False,True,True,True,False,False,3,not_zero
500006,1986,4,101.8,97.2,0.9090909090909091,63.35,0,1236.4,False,True,True,True,False,False,3,not_zero
500007,1986,4,56.5,101.8,0.9090909090909091,55.05,1,1198.8,False,True,True,True,False,False,3,not_zero
500008,1986,4,81.6,101.8,0.9090909090909091,54.0,0,1177.2,False,True,True,True,False,False,3,not_zero
500009,1986,4,97.2,101.8,0.9090909090909091,61.5,0,1155.9,False,True,True,True,False,False,3,not_zero
500201,1986,4,3.6,101.8,1.0,42.15,34,1219.9,False,True,True,True,False,False,3,not_zero
500202,1986,4,46.6,101.8,0.9090909090909091,35.0,127,922.7,False,True,True,True,True,False,4,not_zero
500301,1986,4,69.5,101.8,0.9090909090909091,39.3,127,908.8,False,True,True,True,True,False,4,not_zero
500001,1986,5,109.2,212.9,1.0,124.69999999999999,11,1023.8,False,True,True,True,False,False,3,not_zero
500002,1986,5,165.7,212.9,1.0,170.14999999999998,7,1121.4,False,True,True,True,False,False,3,not_zero
500003,1986,5,147.7,212.9,1.0,145.6,5,1010.2,False,True,True,True,False,False,3,not_zero
500004,1986,5,181.89999999999998,212.9,1.0,173.60000000000002,6,1215.0,False,True,True,True,False,False,3,not_zero
500005,1986,5,209.6,212.9,1.0,160.95,0,1236.3,False,True,True,True,False,False,3,not_zero
500006,1986,5,212.9,209.6,1.0,166.0,0,1236.4,False,True,True,True,False,False,3,not_zero
500007,1986,5,253.0,209.6,1.0,130.95,0,1198.8,False,True,True,True,False,False,3,not_zero
500008,1986,5,225.7,209.6,1.0,156.35,0,1177.2,False,True,True,True,False,False,3,not_zero
500009,1986,5,196.79999999999998,212.9,1.0,155.25,0,1155.9,False,True,True,True,False,False,3,not_zero
500201,1986,5,313.2,209.6,1.0,93.80000000000001,29,1219.9,False,True,True,True,False,False,3,not_zero
500202,1986,5,300.1,209.6,1.0,91.1,30,922.7,False,True,True,True,False,False,3,not_zero
500301,1986,5,297.40000000000003,209.6,1.0,125.75,11,908.8,False,True,True,True,False,False,3,not_zero
500001,1986,6,70.3,86.0,1.0,80.5,23,1023.8,False,True,True,True,False,False,3,not_zero
500002,1986,6,62.4,86.0,1.0,136.2,8,1121.4,False,True,True,True,False,False,3,not_zero
500003,1986,6,115.5,83.6,1.0,97.9,12,1010.2,False,True,True,True,False,False,3,not_zero
500004,1986,6,83.6,86.0,1.0,88.1,13,1215.0,False,True,True,True,False,False,3,not_zero
500005,1986,6,105.0,83.6,1.0,119.8,0,1236.3,False,True,True,True,False,False,3,not_zero
500006,1986,6,106.3,83.6,1.0,123.05000000000001,0,1236.4,False,True,True,True,False,False,3,not_zero
500007,1986,6,86.0,83.6,1.0,113.15,0,1198.8,False,True,True,True,False,False,3,not_zero
500008,1986,6,105.8,83.6,1.0,128.0,0,1177.2,False,True,True,True,False,False,3,not_zero
500009,1986,6,107.0,83.6,1.0,121.65,0,1155.9,False,True,True,True,False,False,3,not_zero
500201,1986,6,49.5,86.0,1.0,87.15,9,1219.9,False,True,True,True,False,False,3,not_zero
500202,1986,6,16.7,86.0,1.0,73.80000000000001,6,922.7,False,True,True,True,False,False,3,not_zero
500301,1986,6,16.2,86.0,1.0,79.15,11,908.8,False,True,True,True,False,False,3,not_zero
500001,1986,7,184.6,145.5,1.0,124.95,0,1023.8,False,True,True,True,False,False,3,not_zero
500002,1986,7,289.0,145.5,1.0,197.75,7,1121.4,False,True,True,True,False,False,3,not_zero
500003,1986,7,121.7,150.4,1.0,140.05,12,1010.2,False,True,True,True,False,False,3,not_zero
500004,1986,7,214.3,145.5,1.0,147.7,10,1215.0,False,True,True,True,False,False,3,not_zero
500005,1986,7,176.3,145.5,1.0,146.25,0,1236.3,False,True,True,True,False,False,3,not_zero
500006,1986,7,172.4,145.5,1.0,150.85000000000002,0,1236.4,False,True,True,True,False,False,3,not_zero
500007,1986,7,126.60000000000001,150.4,1.0,128.2,0,1198.8,False,True,True,True,False,False,3,not_zero
500008,1986,7,145.5,150.4,1.0,146.9,0,1177.2,False,True,True,True,False,False,3,not_zero
500009,1986,7,150.4,145.5,1.0,150.65,0,1155.9,False,True,True,True,False,False,3,not_zero
500201,1986,7,100.1,150.4,1.0,101.30000000000001,5,1219.9,False,True,True,True,False,False,3,not_zero
500202,1986,7,104.2,150.4,1.0,91.44999999999999,3,922.7,False,True,True,True,False,False,3,not_zero
500301,1986,7,109.8,150.4,1.0,90.65,6,908.8,False,True,True,True,False,False,3,not_zero
500001,1986,8,192.0,156.4,1.0,153.7,0,1023.8,False,True,True,True,False,False,3,not_zero
500002,1986,8,206.0,156.4,1.0,239.35000000000002,8,1121.4,False,True,True,True,False,False,3,not_zero
500003,1986,8,156.4,171.7,1.0,168.60000000000002,8,1010.2,False,True,True,True,False,False,3,not_zero
500004,1986,8,211.9,156.4,1.0,156.39999999999998,7,1215.0,False,True,True,True,False,False,3,not_zero
500005,1986,8,191.0,156.4,1.0,170.7,0,1236.3,False,True,True,True,False,False,3,not_zero
500006,1986,8,188.2,156.4,1.0,167.0,0,1236.4,False,True,True,True,False,False,3,not_zero
500007,1986,8,123.8,171.7,1.0,135.85000000000002,0,1198.8,False,True,True,True,False,False,3,not_zero
500008,1986,8,156.0,171.7,1.0,160.95,0,1177.2,False,True,True,True,False,False,3,not_zero
500009,1986,8,171.7,156.4,1.0,166.65,0,1155.9,False,True,True,True,False,False,3,not_zero
500201,1986,8,60.699999999999996,171.7,1.0,82.25,7,1219.9,False,True,True,True,False,False,3,not_zero
500202,1986,8,39.800000000000004,171.7,1.0,68.0,7,922.7,False,True,True,True,False,False,3,not_zero
500301,1986,8,17.099999999999998,171.7,1.0,99.7,14,908.8,False,True,True,True,False,False,3,not_zero
500001,1986,9,188.4,192.5,1.0,155.8,0,1023.8,False,True,True,True,False,False,3,not_zero
500002,1986,9,176.8,192.5,1.0,196.35000000000002,10,1121.4,False,True,True,True,False,False,3,not_zero
500003,1986,9,225.3,188.4,1.0,146.35,9,1010.2,False,True,True,True,False,False,3,not_zero
500004,1986,9,208.0,188.4,1.0,180.45,8,1215.0,False,True,True,True,False,False,3,not_zero
500005,1986,9,205.9,188.4,1.0,198.6,0,1236.3,False,True,True,True,False,False,3,not_zero
500006,1986,9,204.5,188.4,1.0,199.7,0,1236.4,False,True,True,True,False,False,3,not_zero
500007,1986,9,152.8,192.5,1.0,152.0,0,1198.8,False,True,True,True,False,False,3,not_zero
500008,1986,9,192.5,188.4,1.0,205.9,0,1177.2,False,True,True,True,False,False,3,not_zero
500009,1986,9,202.2,188.4,1.0,201.15,0,1155.9,False,True,True,True,False,False,3,not_zero
500201,1986,9,83.0,192.5,1.0,91.05,6,1219.9,False,True,True,True,False,False,3,not_zero
500202,1986,9,90.0,192.5,1.0,92.5,8,922.7,False,True,True,True,False,False,3,not_zero
500301,1986,9,83.3,192.5,1.0,157.25,4,908.8,False,True,True,True,False,False,3,not_zero
500001,1986,10,117.7,179.3,1.0,107.65,15,1023.8,False,True,True,True,False,False,3,not_zero
500002,1986,10,46.2,179.3,1.0,97.2,63,1121.4,False,True,True,True,True,False,4,not_zero
500003,1986,10,61.0,179.3,1.0,105.9,10,1010.2,False,True,True,True,False,False,3,not_zero
500004,1986,10,122.60000000000001,179.3,1.0,117.94999999999999,18,1215.0,False,True,True,True,False,False,3,not_zero
500005,1986,10,173.5,179.3,1.0,140.7,0,1236.3,False,True,True,True,False,False,3,not_zero
500006,1986,10,179.5,173.5,1.0,152.25,0,1236.4,False,True,True,True,False,False,3,not_zero
500007,1986,10,294.3,173.5,1.0,175.64999999999998,0,1198.8,False,True,True,True,False,False,3,not_zero
500008,1986,10,184.6,173.5,1.0,171.9,0,1177.2,False,True,True,True,False,False,3,not_zero
500009,1986,10,162.0,179.3,1.0,150.5,0,1155.9,False,True,True,True,False,False,3,not_zero
500201,1986,10,456.2,173.5,1.0,179.15,4,1219.9,False,True,True,True,False,False,3,not_zero
500202,1986,10,179.3,173.5,1.0,204.25,4,922.7,False,True,True,True,False,False,3,not_zero
500301,1986,10,239.3,173.5,1.0,227.85000000000002,4,908.8,False,True,True,True,False,False,3,not_zero
500001,1986,11,29.599999999999998,45.6,0.9090909090909091,25.25,103,1023.8,False,True,True,True,True,False,4,not_zero
500002,1986,11,0.0,45.6,1.0,45.8,63,1121.4,True,True,True,True,True,False,4,probable_missing
500003,1986,11,5.3,45.6,0.9090909090909091,21.85,11,1010.2,False,True,True,True,False,False,3,not_zero
500004,1986,11,15.100000000000001,45.6,0.9090909090909091,26.85,18,1215.0,False,True,True,True,False,False,3,not_zero
500005,1986,11,40.1,45.6,0.9090909090909091,51.7,1,1236.3,False,True,True,True,False,False,3,not_zero
500006,1986,11,42.5,45.6,0.9090909090909091,51.5,1,1236.4,False,True,True,True,False,False,3,not_zero
500007,1986,11,78.9,42.5,0.9090909090909091,84.25,1,1198.8,False,True,True,True,False,False,3,not_zero
500008,1986,11,57.3,42.5,0.9090909090909091,64.7,1,1177.2,False,True,True,True,False,False,3,not_zero
500009,1986,11,45.6,42.5,0.9090909090909091,52.55,1,1155.9,False,True,True,True,False,False,3,not_zero
500201,1986,11,125.8,42.5,0.9090909090909091,129.4,16,1219.9,False,True,True,True,False,False,3,not_zero
500202,1986,11,125.7,42.5,0.9090909090909091,53.4,15,922.7,False,True,True,True,False,False,3,not_zero
500301,1986,11,65.4,42.5,0.9090909090909091,60.9,16,908.8,False,True,True,True,False,False,3,not_zero
500001,1986,12,0.0,18.5,0.8181818181818182,0.0,103,1023.8,True,False,True,False,True,False,2,confirmed_zero
500002,1986,12,0.0,18.5,0.8181818181818182,3.6500000000000004,63,1121.4,True,False,True,False,True,False,2,confirmed_zero
500003,1986,12,18.5,15.6,0.7272727272727273,0.0,20,1010.2,False,False,False,False,False,False,0,not_zero
500004,1986,12,24.6,15.6,0.7272727272727273,0.0,26,1215.0,False,False,False,False,False,False,0,not_zero
500005,1986,12,19.8,15.6,0.7272727272727273,13.05,5,1236.3,False,False,False,False,False,False,0,not_zero
500006,1986,12,19.0,15.6,0.7272727272727273,14.25,5,1236.4,False,False,False,False,False,False,0,not_zero
500007,1986,12,11.8,18.5,0.7272727272727273,11.350000000000001,6,1198.8,False,False,False,False,False,False,0,not_zero
500008,1986,12,19.1,15.6,0.7272727272727273,21.85,5,1177.2,False,False,False,True,False,False,1,not_zero
500009,1986,12,15.6,18.5,0.7272727272727273,16.6,5,1155.9,False,False,False,False,False,False,0,not_zero
500201,1986,12,4.7,18.5,0.8181818181818182,2.7,84,1219.9,False,False,True,False,True,False,2,not_zero
500202,1986,12,20.299999999999997,15.6,0.7272727272727273,2.55,63,922.7,False,False,False,False,True,False,1,not_zero
500301,1986,12,10.8,18.5,0.7272727272727273,0.65,63,908.8,False,False,False,False,True,False,1,not_zero
500001,1987,1,0.0,1.7000000000000002,0.09090909090909091,0.0,103,1009.2,True,False,False,False,True,False,1,confirmed_zero
500002,1987,1,2.4,0.0,0.09090909090909091,1.7,34,1215.7,False,False,False,False,False,False,0,not_zero
