season_type,climate_year,season_start,season_end,enso_phase,index_mean_c,index_min_c,index_max_c,n_overlapping_windows,n_el_nino_windows,n_la_nina_windows,n_neutral_windows,classification_rule,model,member_id,index_source,season_id
HOT_DRY,2004,2004-11-01,2005-04-30,EL_NINO,0.86351875,0.190099,1.214729,8,6,0,2,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2004_05_HOT_DRY
RAINY,2005,2005-05-01,2005-10-31,TRANSITION_UNCLASSIFIED,-0.29442525,-0.667481,0.470496,8,0,4,4,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2005_RAIN
HOT_DRY,2005,2005-11-01,2006-04-30,LA_NINA,-0.529868,-0.710266,-0.237713,8,0,5,3,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2005_06_HOT_DRY
RAINY,2006,2006-05-01,2006-10-31,TRANSITION_UNCLASSIFIED,0.382282375,-0.363533,1.023609,8,4,0,4,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2006_RAIN
HOT_DRY,2006,2006-11-01,2007-04-30,EL_NINO,0.519147125,-0.389079,1.023609,8,5,0,3,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2006_07_HOT_DRY
RAINY,2007,2007-05-01,2007-10-31,LA_NINA,-0.9610138749999999,-1.472549,-0.041745,8,0,6,2,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2007_RAIN
HOT_DRY,2007,2007-11-01,2008-04-30,LA_NINA,-0.968008625,-1.472549,-0.018994,8,0,6,2,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2007_08_HOT_DRY
RAINY,2008,2008-05-01,2008-10-31,TRANSITION_UNCLASSIFIED,0.50959325,-0.300601,1.372689,8,4,0,4,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2008_RAIN
HOT_DRY,2008,2008-11-01,2009-04-30,EL_NINO,1.1596757500000001,0.598292,1.529749,8,8,0,0,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2008_09_HOT_DRY
RAINY,2009,2009-05-01,2009-10-31,TRANSITION_UNCLASSIFIED,-0.014612750000000008,-0.91287,0.777952,8,2,2,4,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2009_RAIN
HOT_DRY,2009,2009-11-01,2010-04-30,LA_NINA,-0.844940375,-1.050664,-0.623253,8,0,8,0,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2009_10_HOT_DRY
RAINY,2010,2010-05-01,2010-10-31,LA_NINA,-0.621974,-0.758319,-0.46452,8,0,7,1,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2010_RAIN
HOT_DRY,2010,2010-11-01,2011-04-30,TRANSITION_UNCLASSIFIED,-0.33877625,-0.767737,0.414446,8,0,4,4,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2010_11_HOT_DRY
RAINY,2011,2011-05-01,2011-10-31,EL_NINO,1.0600836249999999,0.224722,1.669733,8,6,0,2,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2011_RAIN
HOT_DRY,2011,2011-11-01,2012-04-30,EL_NINO,1.384601,0.508722,1.690148,8,8,0,0,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2011_12_HOT_DRY
RAINY,2012,2012-05-01,2012-10-31,LA_NINA,-0.9429896249999998,-2.67447,1.050658,8,2,5,1,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2012_RAIN
HOT_DRY,2012,2012-11-01,2013-04-30,LA_NINA,-2.23392525,-2.792287,-1.283417,8,0,8,0,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2012_13_HOT_DRY
RAINY,2013,2013-05-01,2013-10-31,TRANSITION_UNCLASSIFIED,-0.460245,-1.651351,0.392937,8,0,3,5,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2013_RAIN
HOT_DRY,2013,2013-11-01,2014-04-30,EL_NINO,0.57443025,0.201711,0.723877,8,6,0,2,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2013_14_HOT_DRY
RAINY,2014,2014-05-01,2014-10-31,EL_NINO,0.532299125,-0.109426,0.846784,8,6,0,2,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2014_RAIN
HOT_DRY,2014,2014-11-01,2015-04-30,NEUTRAL,0.0330375,-0.109426,0.175501,3,0,0,3,strict majority of overlapping persistent episode windows,FGOALS-g3,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2014_15_HOT_DRY
RAINY,1981,1981-05-01,1981-10-31,NEUTRAL,-0.34752799999999995,-0.483793,-0.154682,8,0,0,8,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1981_RAIN
HOT_DRY,1981,1981-11-01,1982-04-30,TRANSITION_UNCLASSIFIED,0.123061,-0.424392,0.673248,8,2,0,6,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1981_82_HOT_DRY
RAINY,1982,1982-05-01,1982-10-31,EL_NINO,0.959686,0.550644,1.330849,8,8,0,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1982_RAIN
HOT_DRY,1982,1982-11-01,1983-04-30,EL_NINO,1.14347475,0.944718,1.330849,8,8,0,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1982_83_HOT_DRY
RAINY,1983,1983-05-01,1983-10-31,EL_NINO,1.700240125,1.085216,2.308902,8,8,0,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1983_RAIN
HOT_DRY,1983,1983-11-01,1984-04-30,EL_NINO,2.08531675,1.914301,2.308902,8,8,0,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1983_84_HOT_DRY
RAINY,1984,1984-05-01,1984-10-31,EL_NINO,2.18588825,1.914301,2.452949,8,8,0,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1984_RAIN
HOT_DRY,1984,1984-11-01,1985-04-30,EL_NINO,1.050431375,-0.423354,2.273269,8,5,0,3,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1984_85_HOT_DRY
RAINY,1985,1985-05-01,1985-10-31,LA_NINA,-1.38226425,-2.154059,0.08799,8,0,6,2,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1985_RAIN
HOT_DRY,1985,1985-11-01,1986-04-30,LA_NINA,-1.615250375,-2.003457,-1.121472,8,0,8,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1985_86_HOT_DRY
RAINY,1986,1986-05-01,1986-10-31,TRANSITION_UNCLASSIFIED,-0.699511625,-1.366192,-0.30344,8,0,4,4,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1986_RAIN
HOT_DRY,1986,1986-11-01,1987-04-30,NEUTRAL,-0.331815375,-0.561388,-0.009797,8,0,0,8,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1986_87_HOT_DRY
RAINY,1987,1987-05-01,1987-10-31,EL_NINO,0.49816625000000003,-0.242853,0.924279,8,5,0,3,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1987_RAIN
HOT_DRY,1987,1987-11-01,1988-04-30,TRANSITION_UNCLASSIFIED,0.5596456249999999,0.345454,0.916469,8,4,0,4,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1987_88_HOT_DRY
RAINY,1988,1988-05-01,1988-10-31,NEUTRAL,0.06898412499999998,-0.660881,0.463807,8,0,0,8,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1988_RAIN
HOT_DRY,1988,1988-11-01,1989-04-30,TRANSITION_UNCLASSIFIED,-0.5721835,-0.790028,-0.433402,8,0,1,7,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1988_89_HOT_DRY
RAINY,1989,1989-05-01,1989-10-31,LA_NINA,-0.9614731249999999,-1.528542,-0.466684,8,0,7,1,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1989_RAIN
HOT_DRY,1989,1989-11-01,1990-04-30,LA_NINA,-0.9453506249999999,-1.528542,-0.417614,8,0,7,1,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1989_90_HOT_DRY
RAINY,1990,1990-05-01,1990-10-31,TRANSITION_UNCLASSIFIED,-0.337952125,-0.523301,-0.121987,8,0,1,7,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1990_RAIN
HOT_DRY,1990,1990-11-01,1991-04-30,NEUTRAL,-0.515729625,-0.674482,-0.349528,8,0,0,8,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1990_91_HOT_DRY
RAINY,1991,1991-05-01,1991-10-31,NEUTRAL,-0.488136875,-0.747457,-0.274603,8,0,0,8,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1991_RAIN
HOT_DRY,1991,1991-11-01,1992-04-30,NEUTRAL,-0.47260812500000005,-0.747457,-0.126909,8,0,0,8,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1991_92_HOT_DRY
RAINY,1992,1992-05-01,1992-10-31,TRANSITION_UNCLASSIFIED,0.528845,-0.337877,1.125132,8,4,0,4,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1992_RAIN
HOT_DRY,1992,1992-11-01,1993-04-30,EL_NINO,0.964969875,0.793926,1.125132,8,8,0,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1992_93_HOT_DRY
RAINY,1993,1993-05-01,1993-10-31,EL_NINO,1.8507698750000001,0.881514,2.812602,8,8,0,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1993_RAIN
HOT_DRY,1993,1993-11-01,1994-04-30,EL_NINO,2.24574725,1.108359,2.812602,8,8,0,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1993_94_HOT_DRY
RAINY,1994,1994-05-01,1994-10-31,LA_NINA,-0.283879875,-1.456457,1.707366,8,2,5,1,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1994_RAIN
HOT_DRY,1994,1994-11-01,1995-04-30,LA_NINA,-1.3366668750000001,-1.615763,-1.108512,8,0,8,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1994_95_HOT_DRY
RAINY,1995,1995-05-01,1995-10-31,LA_NINA,-2.18865675,-2.685632,-1.374916,8,0,8,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1995_RAIN
HOT_DRY,1995,1995-11-01,1996-04-30,LA_NINA,-1.849647375,-2.608886,-1.359461,8,0,8,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1995_96_HOT_DRY
RAINY,1996,1996-05-01,1996-10-31,LA_NINA,-1.2575075,-1.414178,-1.078827,8,0,8,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1996_RAIN
HOT_DRY,1996,1996-11-01,1997-04-30,LA_NINA,-0.700892,-1.258954,-0.389375,8,0,6,2,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1996_97_HOT_DRY
RAINY,1997,1997-05-01,1997-10-31,NEUTRAL,-0.325907375,-0.504637,-0.147288,8,0,0,8,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1997_RAIN
HOT_DRY,1997,1997-11-01,1998-04-30,NEUTRAL,-0.297807125,-0.504637,0.108753,8,0,0,8,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1997_98_HOT_DRY
RAINY,1998,1998-05-01,1998-10-31,EL_NINO,0.8674506249999999,-0.119971,1.82802,8,5,0,3,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1998_RAIN
HOT_DRY,1998,1998-11-01,1999-04-30,EL_NINO,1.617685625,1.441793,1.855794,8,8,0,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1998_99_HOT_DRY
RAINY,1999,1999-05-01,1999-10-31,EL_NINO,1.0706825,0.358685,1.477846,8,7,0,1,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1999_RAIN
HOT_DRY,1999,1999-11-01,2000-04-30,TRANSITION_UNCLASSIFIED,-0.04152500000000002,-0.370833,0.552581,8,1,0,7,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1999_00_HOT_DRY
RAINY,2000,2000-05-01,2000-10-31,LA_NINA,-0.6803520000000001,-0.998121,-0.212418,8,0,5,3,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2000_RAIN
HOT_DRY,2000,2000-11-01,2001-04-30,LA_NINA,-0.825073875,-0.998121,-0.639782,8,0,8,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2000_01_HOT_DRY
RAINY,2001,2001-05-01,2001-10-31,LA_NINA,-1.0079585,-1.323152,-0.639782,8,0,8,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2001_RAIN
HOT_DRY,2001,2001-11-01,2002-04-30,LA_NINA,-1.024538625,-1.323152,-0.807109,8,0,8,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2001_02_HOT_DRY
RAINY,2002,2002-05-01,2002-10-31,TRANSITION_UNCLASSIFIED,-0.38030287500000004,-0.967593,-0.060178,8,0,2,6,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2002_RAIN
HOT_DRY,2002,2002-11-01,2003-04-30,TRANSITION_UNCLASSIFIED,0.21072087499999997,-0.12621,0.890921,8,2,0,6,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2002_03_HOT_DRY
RAINY,2003,2003-05-01,2003-10-31,EL_NINO,1.9062515,0.628547,3.089288,8,8,0,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2003_RAIN
HOT_DRY,2003,2003-11-01,2004-04-30,EL_NINO,2.5938425,1.824314,3.089288,8,8,0,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2003_04_HOT_DRY
RAINY,2004,2004-05-01,2004-10-31,EL_NINO,1.0261813750000002,-0.246569,2.02069,8,6,0,2,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2004_RAIN
HOT_DRY,2004,2004-11-01,2005-04-30,LA_NINA,-0.67159525,-1.140468,0.277935,8,0,6,2,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2004_05_HOT_DRY
RAINY,2005,2005-05-01,2005-10-31,LA_NINA,-1.147710875,-1.537394,-0.718369,8,0,8,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2005_RAIN
HOT_DRY,2005,2005-11-01,2006-04-30,LA_NINA,-1.23459825,-1.537394,-0.914834,8,0,8,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2005_06_HOT_DRY
RAINY,2006,2006-05-01,2006-10-31,LA_NINA,-0.9650073750000001,-1.22069,-0.718422,8,0,8,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2006_RAIN
HOT_DRY,2006,2006-11-01,2007-04-30,LA_NINA,-0.864269,-1.22069,-0.289588,8,0,6,2,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2006_07_HOT_DRY
RAINY,2007,2007-05-01,2007-10-31,TRANSITION_UNCLASSIFIED,0.49523337500000003,-0.489281,1.216426,8,4,0,4,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2007_RAIN
HOT_DRY,2007,2007-11-01,2008-04-30,EL_NINO,1.3374190000000001,1.14044,1.722863,8,8,0,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2007_08_HOT_DRY
RAINY,2008,2008-05-01,2008-10-31,EL_NINO,2.6963421249999997,1.576457,3.875726,8,8,0,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2008_RAIN
HOT_DRY,2008,2008-11-01,2009-04-30,EL_NINO,2.784305375,0.462264,3.875726,8,7,0,1,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2008_09_HOT_DRY
RAINY,2009,2009-05-01,2009-10-31,LA_NINA,-0.8260118750000001,-1.742112,1.552841,8,1,6,1,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2009_RAIN
HOT_DRY,2009,2009-11-01,2010-04-30,LA_NINA,-1.5905806249999999,-1.818791,-1.461771,8,0,8,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2009_10_HOT_DRY
RAINY,2010,2010-05-01,2010-10-31,LA_NINA,-1.818833625,-2.17914,-1.501108,8,0,8,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2010_RAIN
HOT_DRY,2010,2010-11-01,2011-04-30,LA_NINA,-1.4329488750000001,-2.158898,-0.972446,8,0,8,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2010_11_HOT_DRY
RAINY,2011,2011-05-01,2011-10-31,TRANSITION_UNCLASSIFIED,-0.735285125,-1.112878,-0.490523,8,0,4,4,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2011_RAIN
HOT_DRY,2011,2011-11-01,2012-04-30,NEUTRAL,-0.3165985,-0.731341,0.37316,8,0,0,8,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2011_12_HOT_DRY
RAINY,2012,2012-05-01,2012-10-31,EL_NINO,1.23518075,0.091504,2.162711,8,6,0,2,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2012_RAIN
HOT_DRY,2012,2012-11-01,2013-04-30,EL_NINO,2.170525875,2.056666,2.28798,8,8,0,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2012_13_HOT_DRY
RAINY,2013,2013-05-01,2013-10-31,EL_NINO,2.81592425,2.08566,3.546412,8,8,0,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2013_RAIN
HOT_DRY,2013,2013-11-01,2014-04-30,EL_NINO,2.1702774999999996,-0.555085,3.546412,8,7,1,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2013_14_HOT_DRY
RAINY,2014,2014-05-01,2014-10-31,LA_NINA,-1.9195256250000001,-3.00854,0.753023,8,1,7,0,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2014_RAIN
HOT_DRY,2014,2014-11-01,2015-04-30,LA_NINA,-2.496964,-2.556689,-2.437239,3,0,2,1,strict majority of overlapping persistent episode windows,MIROC6,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,2014_15_HOT_DRY
RAINY,1981,1981-05-01,1981-10-31,NEUTRAL,0.204988,0.031375,0.64951,8,0,0,8,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1981_RAIN
HOT_DRY,1981,1981-11-01,1982-04-30,NEUTRAL,0.124192625,-0.000944,0.261967,8,0,0,8,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1981_82_HOT_DRY
RAINY,1982,1982-05-01,1982-10-31,NEUTRAL,0.18447687499999998,-0.000944,0.6141,8,0,0,8,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1982_RAIN
HOT_DRY,1982,1982-11-01,1983-04-30,NEUTRAL,0.340470125,-0.116132,0.6141,8,0,0,8,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1982_83_HOT_DRY
RAINY,1983,1983-05-01,1983-10-31,LA_NINA,-0.8163983749999999,-1.598969,0.058593,8,0,5,3,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1983_RAIN
HOT_DRY,1983,1983-11-01,1984-04-30,LA_NINA,-1.128276125,-1.598969,-0.348494,8,0,7,1,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1983_84_HOT_DRY
RAINY,1984,1984-05-01,1984-10-31,TRANSITION_UNCLASSIFIED,0.27171824999999994,-0.646818,0.931029,8,3,1,4,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1984_RAIN
HOT_DRY,1984,1984-11-01,1985-04-30,EL_NINO,0.69390825,0.458565,0.931029,8,7,0,1,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1984_85_HOT_DRY
RAINY,1985,1985-05-01,1985-10-31,EL_NINO,0.9863857500000002,0.458565,1.559832,8,7,0,1,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1985_RAIN
HOT_DRY,1985,1985-11-01,1986-04-30,EL_NINO,1.4769658749999999,0.593317,1.829025,8,8,0,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1985_86_HOT_DRY
RAINY,1986,1986-05-01,1986-10-31,LA_NINA,-0.6565113749999999,-1.520139,1.331208,8,2,5,1,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1986_RAIN
HOT_DRY,1986,1986-11-01,1987-04-30,LA_NINA,-0.8927849999999999,-1.486672,0.374843,8,0,6,2,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1986_87_HOT_DRY
RAINY,1987,1987-05-01,1987-10-31,EL_NINO,0.740837625,-0.236453,1.130052,8,6,0,2,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1987_RAIN
HOT_DRY,1987,1987-11-01,1988-04-30,EL_NINO,1.013593,0.01988,1.477748,8,7,0,1,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1987_88_HOT_DRY
RAINY,1988,1988-05-01,1988-10-31,LA_NINA,-0.348439,-0.838558,0.604599,8,1,5,2,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1988_RAIN
HOT_DRY,1988,1988-11-01,1989-04-30,LA_NINA,-1.0994220000000001,-1.307226,-0.617147,8,0,8,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1988_89_HOT_DRY
RAINY,1989,1989-05-01,1989-10-31,LA_NINA,-1.004701125,-1.284965,-0.731782,8,0,8,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1989_RAIN
HOT_DRY,1989,1989-11-01,1990-04-30,LA_NINA,-0.981539625,-1.357992,-0.124187,8,0,7,1,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1989_90_HOT_DRY
RAINY,1990,1990-05-01,1990-10-31,EL_NINO,0.81280975,-0.554632,1.752818,8,5,1,2,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1990_RAIN
HOT_DRY,1990,1990-11-01,1991-04-30,EL_NINO,1.8081230000000001,1.480482,2.015245,8,8,0,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1990_91_HOT_DRY
RAINY,1991,1991-05-01,1991-10-31,TRANSITION_UNCLASSIFIED,0.31104087499999994,-1.168779,1.907606,8,3,2,3,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1991_RAIN
HOT_DRY,1991,1991-11-01,1992-04-30,LA_NINA,-1.43652025,-1.943917,-0.781067,8,0,8,0,strict majority of overlapping persistent episode windows,MRI-ESM2-0,r1i1p1f1,model-specific CMIP6 historical tos Niño-3.4,1991_92_HOT_DRY
