source_type,season_type,metric,model,grid_signature,phase,n_phase,n_neutral,phase_mean,neutral_mean,response_absolute,response_pct,eligible
RAW,HOT_DRY,R10mm,CanESM5,grid_b9e4c92f2230d843,EL_NINO,6,9,3.8333333333333335,4.888888888888889,-1.0555555555555558,-21.590909090909097,True
RAW,HOT_DRY,R10mm,CanESM5,grid_ee53d9b7e1b78404,EL_NINO,6,9,1.8333333333333333,3.6666666666666665,-1.8333333333333333,-50.0,True
RAW,HOT_DRY,R10mm,EC-Earth3,grid_54322c8bcd695ea9,EL_NINO,9,11,2.5555555555555554,4.909090909090909,-2.353535353535354,-47.942386831275726,True
RAW,HOT_DRY,R10mm,EC-Earth3,grid_aa9c230c24e29294,EL_NINO,9,11,3.888888888888889,6.363636363636363,-2.4747474747474745,-38.888888888888886,True
RAW,HOT_DRY,R10mm,EC-Earth3,grid_b0bcd3659d8a5c3a,EL_NINO,9,11,1.1111111111111112,3.272727272727273,-2.1616161616161618,-66.04938271604938,True
RAW,HOT_DRY,R10mm,MIROC6,grid_93ab3a1ad3d3fc3b,EL_NINO,11,5,0.9090909090909091,5.8,-4.890909090909091,-84.32601880877743,True
RAW,HOT_DRY,R10mm,MIROC6,grid_da55f68884e350d6,EL_NINO,11,5,2.272727272727273,9.8,-7.527272727272727,-76.80890538033395,True
RAW,HOT_DRY,R10mm,ACCESS-ESM1-5,grid_21d480dde29ff4ec,LA_NINA,8,12,2.75,0.75,2.0,266.6666666666667,True
RAW,HOT_DRY,R10mm,ACCESS-ESM1-5,grid_e450cbe008c0e055,LA_NINA,8,12,1.0,0.75,0.25,33.333333333333336,True
RAW,HOT_DRY,R10mm,CESM2,grid_366816579f298e84,LA_NINA,11,5,9.0,2.4,6.6,275.0,True
RAW,HOT_DRY,R10mm,CESM2,grid_52ecc812ca873fb0,LA_NINA,11,5,7.363636363636363,2.2,5.163636363636363,234.71074380165282,True
RAW,HOT_DRY,R10mm,CESM2,grid_92e164725cf75def,LA_NINA,11,5,11.090909090909092,4.0,7.090909090909092,177.27272727272728,True
RAW,HOT_DRY,R10mm,CanESM5,grid_b9e4c92f2230d843,LA_NINA,5,9,3.0,4.888888888888889,-1.8888888888888893,-38.63636363636364,True
RAW,HOT_DRY,R10mm,CanESM5,grid_ee53d9b7e1b78404,LA_NINA,5,9,2.2,3.6666666666666665,-1.4666666666666663,-39.99999999999999,True
RAW,HOT_DRY,R10mm,EC-Earth3,grid_54322c8bcd695ea9,LA_NINA,10,11,3.5,4.909090909090909,-1.4090909090909092,-28.703703703703702,True
RAW,HOT_DRY,R10mm,EC-Earth3,grid_aa9c230c24e29294,LA_NINA,10,11,5.7,6.363636363636363,-0.6636363636363631,-10.428571428571422,True
RAW,HOT_DRY,R10mm,EC-Earth3,grid_b0bcd3659d8a5c3a,LA_NINA,10,11,1.9,3.272727272727273,-1.372727272727273,-41.94444444444445,True
RAW,HOT_DRY,R10mm,MIROC6,grid_93ab3a1ad3d3fc3b,LA_NINA,12,5,8.25,5.8,2.45,42.24137931034483,True
RAW,HOT_DRY,R10mm,MIROC6,grid_da55f68884e350d6,LA_NINA,12,5,11.583333333333334,9.8,1.7833333333333332,18.197278911564624,True
RAW,HOT_DRY,R20mm,ACCESS-ESM1-5,grid_21d480dde29ff4ec,EL_NINO,10,12,0.1,0.0,0.1,,True
RAW,HOT_DRY,R20mm,ACCESS-ESM1-5,grid_e450cbe008c0e055,EL_NINO,10,12,0.2,0.0,0.2,,True
RAW,HOT_DRY,R20mm,CESM2,grid_366816579f298e84,EL_NINO,14,5,1.6428571428571428,1.4,0.24285714285714288,17.346938775510207,True
RAW,HOT_DRY,R20mm,CESM2,grid_52ecc812ca873fb0,EL_NINO,14,5,1.2142857142857142,1.2,0.014285714285714235,1.1904761904761862,True
RAW,HOT_DRY,R20mm,CESM2,grid_92e164725cf75def,EL_NINO,14,5,1.9285714285714286,2.2,-0.2714285714285716,-12.337662337662342,True
RAW,HOT_DRY,R20mm,CanESM5,grid_b9e4c92f2230d843,EL_NINO,6,9,0.3333333333333333,1.0,-0.6666666666666667,-66.66666666666667,True
RAW,HOT_DRY,R20mm,CanESM5,grid_ee53d9b7e1b78404,EL_NINO,6,9,0.3333333333333333,0.2222222222222222,0.1111111111111111,50.0,True
RAW,HOT_DRY,R20mm,EC-Earth3,grid_54322c8bcd695ea9,EL_NINO,9,11,0.3333333333333333,0.6363636363636364,-0.30303030303030304,-47.61904761904762,True
RAW,HOT_DRY,R20mm,EC-Earth3,grid_aa9c230c24e29294,EL_NINO,9,11,0.6666666666666666,1.2727272727272727,-0.6060606060606061,-47.61904761904762,True
RAW,HOT_DRY,R20mm,EC-Earth3,grid_b0bcd3659d8a5c3a,EL_NINO,9,11,0.1111111111111111,0.09090909090909091,0.020202020202020193,22.222222222222214,True
RAW,HOT_DRY,R20mm,MIROC6,grid_93ab3a1ad3d3fc3b,EL_NINO,11,5,0.2727272727272727,2.0,-1.7272727272727273,-86.36363636363636,True
RAW,HOT_DRY,R20mm,MIROC6,grid_da55f68884e350d6,EL_NINO,11,5,0.36363636363636365,2.8,-2.436363636363636,-87.01298701298701,True
RAW,HOT_DRY,R20mm,ACCESS-ESM1-5,grid_21d480dde29ff4ec,LA_NINA,8,12,0.875,0.0,0.875,,True
RAW,HOT_DRY,R20mm,ACCESS-ESM1-5,grid_e450cbe008c0e055,LA_NINA,8,12,0.0,0.0,0.0,,True
RAW,HOT_DRY,R20mm,CESM2,grid_366816579f298e84,LA_NINA,11,5,4.363636363636363,1.4,2.9636363636363634,211.68831168831167,True
RAW,HOT_DRY,R20mm,CESM2,grid_52ecc812ca873fb0,LA_NINA,11,5,3.6363636363636362,1.2,2.4363636363636365,203.03030303030306,True
RAW,HOT_DRY,R20mm,CESM2,grid_92e164725cf75def,LA_NINA,11,5,4.909090909090909,2.2,2.709090909090909,123.14049586776856,True
RAW,HOT_DRY,R20mm,CanESM5,grid_b9e4c92f2230d843,LA_NINA,5,9,0.0,1.0,-1.0,-100.0,True
RAW,HOT_DRY,R20mm,CanESM5,grid_ee53d9b7e1b78404,LA_NINA,5,9,0.2,0.2222222222222222,-0.0222222222222222,-9.99999999999999,True
RAW,HOT_DRY,R20mm,EC-Earth3,grid_54322c8bcd695ea9,LA_NINA,10,11,0.6,0.6363636363636364,-0.036363636363636376,-5.714285714285716,True
RAW,HOT_DRY,R20mm,EC-Earth3,grid_aa9c230c24e29294,LA_NINA,10,11,1.3,1.2727272727272727,0.027272727272727337,2.142857142857148,True
RAW,HOT_DRY,R20mm,EC-Earth3,grid_b0bcd3659d8a5c3a,LA_NINA,10,11,0.2,0.09090909090909091,0.1090909090909091,120.00000000000001,True
RAW,HOT_DRY,R20mm,MIROC6,grid_93ab3a1ad3d3fc3b,LA_NINA,12,5,4.666666666666667,2.0,2.666666666666667,133.33333333333334,True
RAW,HOT_DRY,R20mm,MIROC6,grid_da55f68884e350d6,LA_NINA,12,5,4.416666666666667,2.8,1.6166666666666671,57.73809523809526,True
QDM,RAINY,PRCPTOT,ACCESS-ESM1-5,grid_21d480dde29ff4ec,EL_NINO,4,13,806.3403674181284,941.9750237217304,-135.63465630360201,-14.398965247264345,True
QDM,RAINY,PRCPTOT,ACCESS-ESM1-5,grid_e450cbe008c0e055,EL_NINO,4,13,810.2746507360816,939.6823667205148,-129.40771598443314,-13.771431769659062,True
QDM,RAINY,PRCPTOT,CESM2,grid_366816579f298e84,EL_NINO,11,4,749.1373602472439,816.016426617804,-66.87906637056005,-8.195799029163915,True
QDM,RAINY,PRCPTOT,CESM2,grid_52ecc812ca873fb0,EL_NINO,11,4,690.4665571799458,700.7990810619106,-10.33252388196479,-1.4743917566655578,True
QDM,RAINY,PRCPTOT,CESM2,grid_92e164725cf75def,EL_NINO,11,4,872.805370256988,1019.2648282198579,-146.45945796286992,-14.369127032339653,True
QDM,RAINY,PRCPTOT,CanESM5,grid_b9e4c92f2230d843,EL_NINO,5,10,680.746530390684,852.1027997427815,-171.35626935209746,-20.109811797804632,True
QDM,RAINY,PRCPTOT,CanESM5,grid_ee53d9b7e1b78404,EL_NINO,5,10,511.49747151842513,839.7131600805172,-328.2156885620921,-39.086643411736055,True
QDM,RAINY,PRCPTOT,EC-Earth3,grid_54322c8bcd695ea9,EL_NINO,6,10,798.0146730911262,972.2470783656809,-174.2324052745547,-17.920589236167654,True
QDM,RAINY,PRCPTOT,EC-Earth3,grid_aa9c230c24e29294,EL_NINO,6,10,918.5247423351897,1274.4207653230837,-355.89602298789407,-27.926100442789743,True
QDM,RAINY,PRCPTOT,EC-Earth3,grid_b0bcd3659d8a5c3a,EL_NINO,6,10,800.2271691519309,940.3386687107965,-140.1114995588656,-14.900110377355677,True
QDM,RAINY,PRCPTOT,MIROC6,grid_93ab3a1ad3d3fc3b,EL_NINO,12,4,704.8135241507854,768.2841276389196,-63.4706034881342,-8.261345146253536,True
QDM,RAINY,PRCPTOT,MIROC6,grid_da55f68884e350d6,EL_NINO,12,4,1105.0357090695868,966.4111866091292,138.62452246045757,14.344258880824098,True
QDM,RAINY,PRCPTOT,ACCESS-ESM1-5,grid_21d480dde29ff4ec,LA_NINA,2,13,1290.9634362198303,941.9750237217304,,,False
QDM,RAINY,PRCPTOT,ACCESS-ESM1-5,grid_e450cbe008c0e055,LA_NINA,2,13,1497.7989610658256,939.6823667205148,,,False
QDM,RAINY,PRCPTOT,CESM2,grid_366816579f298e84,LA_NINA,5,4,1152.772528956137,816.016426617804,336.756102338333,41.268299430454825,True
QDM,RAINY,PRCPTOT,CESM2,grid_52ecc812ca873fb0,LA_NINA,5,4,1120.0492418774224,700.7990810619106,419.2501608155119,59.82458769498218,True
QDM,RAINY,PRCPTOT,CESM2,grid_92e164725cf75def,LA_NINA,5,4,1505.1921143808245,1019.2648282198579,485.92728616096656,47.67429157833658,True
QDM,RAINY,PRCPTOT,CanESM5,grid_b9e4c92f2230d843,LA_NINA,7,10,1040.6445511038605,852.1027997427815,188.54175136107904,22.126643806122086,True
QDM,RAINY,PRCPTOT,CanESM5,grid_ee53d9b7e1b78404,LA_NINA,7,10,903.789072234494,839.7131600805172,64.07591215397679,7.630690478619242,True
QDM,RAINY,PRCPTOT,EC-Earth3,grid_54322c8bcd695ea9,LA_NINA,4,10,1113.069130909447,972.2470783656809,140.82205254376618,14.48418366867031,True
QDM,RAINY,PRCPTOT,EC-Earth3,grid_aa9c230c24e29294,LA_NINA,4,10,1582.528906187892,1274.4207653230837,308.1081408648083,24.176327728518967,True
QDM,RAINY,PRCPTOT,EC-Earth3,grid_b0bcd3659d8a5c3a,LA_NINA,4,10,1146.574368455695,940.3386687107965,206.23569974489862,21.932066244563526,True
QDM,RAINY,PRCPTOT,MIROC6,grid_93ab3a1ad3d3fc3b,LA_NINA,12,4,1055.517417880216,768.2841276389196,287.23329024129646,37.38633663095682,True
QDM,RAINY,PRCPTOT,MIROC6,grid_da55f68884e350d6,LA_NINA,12,4,1206.4415705681538,966.4111866091292,240.03038395902456,24.83729361631513,True
QDM,RAINY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_21d480dde29ff4ec,EL_NINO,4,13,52.038043478260875,51.25418060200669,0.783862876254183,1.5293637846655839,True
QDM,RAINY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_e450cbe008c0e055,EL_NINO,4,13,42.119565217391305,42.14046822742475,-0.02090301003344308,-0.049603174603170486,True
QDM,RAINY,wet_day_frequency_pct,CESM2,grid_366816579f298e84,EL_NINO,11,4,69.46640316205533,75.13586956521738,-5.669466403162048,-7.545618938023994,True
QDM,RAINY,wet_day_frequency_pct,CESM2,grid_52ecc812ca873fb0,EL_NINO,11,4,33.10276679841897,37.567934782608695,-4.465167984189726,-11.885582771658727,True
QDM,RAINY,wet_day_frequency_pct,CESM2,grid_92e164725cf75def,EL_NINO,11,4,44.1205533596838,50.13586956521739,-6.015316205533594,-11.998029071199797,True
QDM,RAINY,wet_day_frequency_pct,CanESM5,grid_b9e4c92f2230d843,EL_NINO,5,10,53.53260869565217,61.30434782608695,-7.771739130434781,-12.677304964539006,True
QDM,RAINY,wet_day_frequency_pct,CanESM5,grid_ee53d9b7e1b78404,EL_NINO,5,10,24.510869565217394,35.597826086956516,-11.086956521739122,-31.14503816793891,True
QDM,RAINY,wet_day_frequency_pct,EC-Earth3,grid_54322c8bcd695ea9,EL_NINO,6,10,74.72826086956522,77.28260869565216,-2.554347826086939,-3.3052039381153087,True
QDM,RAINY,wet_day_frequency_pct,EC-Earth3,grid_aa9c230c24e29294,EL_NINO,6,10,44.11231884057971,55.3804347826087,-11.268115942028992,-20.346745175008188,True
QDM,RAINY,wet_day_frequency_pct,EC-Earth3,grid_b0bcd3659d8a5c3a,EL_NINO,6,10,36.41304347826087,43.15217391304348,-6.739130434782609,-15.617128463476075,True
QDM,RAINY,wet_day_frequency_pct,MIROC6,grid_93ab3a1ad3d3fc3b,EL_NINO,12,4,37.771739130434774,42.2554347826087,-4.483695652173928,-10.61093247588428,True
QDM,RAINY,wet_day_frequency_pct,MIROC6,grid_da55f68884e350d6,EL_NINO,12,4,51.132246376811594,51.35869565217391,-0.22644927536231307,-0.44091710758376307,True
QDM,RAINY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_21d480dde29ff4ec,LA_NINA,2,13,66.57608695652173,51.25418060200669,,,False
QDM,RAINY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_e450cbe008c0e055,LA_NINA,2,13,49.184782608695656,42.14046822742475,,,False
QDM,RAINY,wet_day_frequency_pct,CESM2,grid_366816579f298e84,LA_NINA,5,4,79.8913043478261,75.13586956521738,4.755434782608717,6.329113924050662,True
QDM,RAINY,wet_day_frequency_pct,CESM2,grid_52ecc812ca873fb0,LA_NINA,5,4,47.826086956521735,37.567934782608695,10.25815217391304,27.305605786618436,True
QDM,RAINY,wet_day_frequency_pct,CESM2,grid_92e164725cf75def,LA_NINA,5,4,56.413043478260875,50.13586956521739,6.277173913043484,12.520325203252044,True
QDM,RAINY,wet_day_frequency_pct,CanESM5,grid_b9e4c92f2230d843,LA_NINA,7,10,65.8385093167702,61.30434782608695,4.534161490683246,7.396149949341465,True
QDM,RAINY,wet_day_frequency_pct,CanESM5,grid_ee53d9b7e1b78404,LA_NINA,7,10,39.246894409937894,35.597826086956516,3.6490683229813783,10.250817884405706,True
QDM,RAINY,wet_day_frequency_pct,EC-Earth3,grid_54322c8bcd695ea9,LA_NINA,4,10,78.125,77.28260869565216,0.8423913043478422,1.09001406469763,True
QDM,RAINY,wet_day_frequency_pct,EC-Earth3,grid_aa9c230c24e29294,LA_NINA,4,10,59.375,55.3804347826087,3.9945652173912976,7.212953876349349,True
QDM,RAINY,wet_day_frequency_pct,EC-Earth3,grid_b0bcd3659d8a5c3a,LA_NINA,4,10,45.85597826086956,43.15217391304348,2.703804347826086,6.265743073047858,True
QDM,RAINY,wet_day_frequency_pct,MIROC6,grid_93ab3a1ad3d3fc3b,LA_NINA,12,4,47.14673913043478,42.2554347826087,4.891304347826079,11.575562700964609,True
QDM,RAINY,wet_day_frequency_pct,MIROC6,grid_da55f68884e350d6,LA_NINA,12,4,51.67572463768116,51.35869565217391,0.31702898550724967,0.6172839506172905,True
QDM,RAINY,Rx1day,ACCESS-ESM1-5,grid_21d480dde29ff4ec,EL_NINO,4,13,56.087962679367266,69.89532329791659,-13.807360618549325,-19.75434115913287,True
QDM,RAINY,Rx1day,ACCESS-ESM1-5,grid_e450cbe008c0e055,EL_NINO,4,13,56.014696106465685,81.43005854186329,-25.415362435397604,-31.211278599697355,True
QDM,RAINY,Rx1day,CESM2,grid_366816579f298e84,EL_NINO,11,4,63.668289025153655,49.84498020940114,13.823308815752512,27.732599667368973,True
QDM,RAINY,Rx1day,CESM2,grid_52ecc812ca873fb0,EL_NINO,11,4,74.3141685377834,53.267798501946295,21.046370035837107,39.51049344580688,True
QDM,RAINY,Rx1day,CESM2,grid_92e164725cf75def,EL_NINO,11,4,70.19510290199642,62.03651152213622,8.158591379860198,13.151273628513108,True
QDM,RAINY,Rx1day,CanESM5,grid_b9e4c92f2230d843,EL_NINO,5,10,76.74104586942673,61.8210319405056,14.92001392892113,24.134203944184613,True
QDM,RAINY,Rx1day,CanESM5,grid_ee53d9b7e1b78404,EL_NINO,5,10,59.74136667645881,72.5125712470509,-12.77120457059209,-17.612400651302924,True
QDM,RAINY,Rx1day,EC-Earth3,grid_54322c8bcd695ea9,EL_NINO,6,10,54.668546781833356,62.814495980974264,-8.145949199140908,-12.968263251858641,True
QDM,RAINY,Rx1day,EC-Earth3,grid_aa9c230c24e29294,EL_NINO,6,10,83.2060754886972,101.09682443845597,-17.890748949758773,-17.69664779198876,True
QDM,RAINY,Rx1day,EC-Earth3,grid_b0bcd3659d8a5c3a,EL_NINO,6,10,65.36219661785982,66.0039133617929,-0.641716743933074,-0.9722404494648327,True
QDM,RAINY,Rx1day,MIROC6,grid_93ab3a1ad3d3fc3b,EL_NINO,12,4,56.6618945294486,53.26240063468475,3.39949389476385,6.382539754601452,True
QDM,RAINY,Rx1day,MIROC6,grid_da55f68884e350d6,EL_NINO,12,4,82.72410108942681,69.20332859663709,13.520772492789717,19.53774878604142,True
QDM,RAINY,Rx1day,ACCESS-ESM1-5,grid_21d480dde29ff4ec,LA_NINA,2,13,103.72098195548713,69.89532329791659,,,False
QDM,RAINY,Rx1day,ACCESS-ESM1-5,grid_e450cbe008c0e055,LA_NINA,2,13,181.60932558338945,81.43005854186329,,,False
QDM,RAINY,Rx1day,CESM2,grid_366816579f298e84,LA_NINA,5,4,59.82178174114409,49.84498020940114,9.97680153174295,20.015659530468124,True
QDM,RAINY,Rx1day,CESM2,grid_52ecc812ca873fb0,LA_NINA,5,4,77.79655332507267,53.267798501946295,24.52875482312637,46.04799806440309,True
QDM,RAINY,Rx1day,CESM2,grid_92e164725cf75def,LA_NINA,5,4,109.37172885855162,62.03651152213622,47.3352173364154,76.30219071800157,True
QDM,RAINY,Rx1day,CanESM5,grid_b9e4c92f2230d843,LA_NINA,7,10,76.5386868064596,61.8210319405056,14.717654865953996,23.8068734926938,True
QDM,RAINY,Rx1day,CanESM5,grid_ee53d9b7e1b78404,LA_NINA,7,10,88.14511900153639,72.5125712470509,15.632547754485486,21.558396683004485,True
QDM,RAINY,Rx1day,EC-Earth3,grid_54322c8bcd695ea9,LA_NINA,4,10,82.86475706797265,62.814495980974264,20.050261086998383,31.919799361394794,True
QDM,RAINY,Rx1day,EC-Earth3,grid_aa9c230c24e29294,LA_NINA,4,10,142.35700863591734,101.09682443845597,41.26018419746137,40.81254225999854,True
QDM,RAINY,Rx1day,EC-Earth3,grid_b0bcd3659d8a5c3a,LA_NINA,4,10,119.30851015722531,66.0039133617929,53.30459679543242,80.75975208204606,True
QDM,RAINY,Rx1day,MIROC6,grid_93ab3a1ad3d3fc3b,LA_NINA,12,4,79.58347390184275,53.26240063468475,26.321073267158,49.41773737854688,True
QDM,RAINY,Rx1day,MIROC6,grid_da55f68884e350d6,LA_NINA,12,4,105.9484088921039,69.20332859663709,36.745080295466806,53.09727297893647,True
QDM,RAINY,CDD,ACCESS-ESM1-5,grid_21d480dde29ff4ec,EL_NINO,4,13,15.0,14.384615384615385,0.615384615384615,4.278074866310157,True
QDM,RAINY,CDD,ACCESS-ESM1-5,grid_e450cbe008c0e055,EL_NINO,4,13,14.0,20.307692307692307,-6.307692307692307,-31.06060606060606,True
QDM,RAINY,CDD,CESM2,grid_366816579f298e84,EL_NINO,11,4,8.0,8.25,-0.25,-3.0303030303030303,True
QDM,RAINY,CDD,CESM2,grid_52ecc812ca873fb0,EL_NINO,11,4,18.09090909090909,17.25,0.8409090909090899,4.874835309617913,True
QDM,RAINY,CDD,CESM2,grid_92e164725cf75def,EL_NINO,11,4,15.090909090909092,15.25,-0.15909090909090828,-1.0432190760059559,True
QDM,RAINY,CDD,CanESM5,grid_b9e4c92f2230d843,EL_NINO,5,10,14.1,10.65,3.4499999999999993,32.39436619718309,True
QDM,RAINY,CDD,CanESM5,grid_ee53d9b7e1b78404,EL_NINO,5,10,33.6,18.35,15.25,83.10626702997274,True
QDM,RAINY,CDD,EC-Earth3,grid_54322c8bcd695ea9,EL_NINO,6,10,6.5,7.4,-0.9000000000000004,-12.162162162162165,True
QDM,RAINY,CDD,EC-Earth3,grid_aa9c230c24e29294,EL_NINO,6,10,17.833333333333332,12.6,5.2333333333333325,41.53439153439153,True
QDM,RAINY,CDD,EC-Earth3,grid_b0bcd3659d8a5c3a,EL_NINO,6,10,20.583333333333332,14.9,5.683333333333332,38.14317673378075,True
QDM,RAINY,CDD,MIROC6,grid_93ab3a1ad3d3fc3b,EL_NINO,12,4,15.583333333333334,14.25,1.333333333333334,9.356725146198835,True
QDM,RAINY,CDD,MIROC6,grid_da55f68884e350d6,EL_NINO,12,4,11.916666666666666,12.75,-0.8333333333333339,-6.535947712418306,True
QDM,RAINY,CDD,ACCESS-ESM1-5,grid_21d480dde29ff4ec,LA_NINA,2,13,8.5,14.384615384615385,,,False
QDM,RAINY,CDD,ACCESS-ESM1-5,grid_e450cbe008c0e055,LA_NINA,2,13,13.0,20.307692307692307,,,False
QDM,RAINY,CDD,CESM2,grid_366816579f298e84,LA_NINA,5,4,7.0,8.25,-1.25,-15.151515151515152,True
QDM,RAINY,CDD,CESM2,grid_52ecc812ca873fb0,LA_NINA,5,4,20.7,17.25,3.4499999999999993,19.999999999999996,True
QDM,RAINY,CDD,CESM2,grid_92e164725cf75def,LA_NINA,5,4,16.4,15.25,1.1499999999999986,7.540983606557368,True
QDM,RAINY,CDD,CanESM5,grid_b9e4c92f2230d843,LA_NINA,7,10,8.285714285714286,10.65,-2.364285714285714,-22.199865861837687,True
QDM,RAINY,CDD,CanESM5,grid_ee53d9b7e1b78404,LA_NINA,7,10,14.214285714285714,18.35,-4.135714285714288,-22.537952510704564,True
QDM,RAINY,CDD,EC-Earth3,grid_54322c8bcd695ea9,LA_NINA,4,10,4.5,7.4,-2.9000000000000004,-39.18918918918919,True
QDM,RAINY,CDD,EC-Earth3,grid_aa9c230c24e29294,LA_NINA,4,10,9.25,12.6,-3.3499999999999996,-26.587301587301585,True
QDM,RAINY,CDD,EC-Earth3,grid_b0bcd3659d8a5c3a,LA_NINA,4,10,12.5,14.9,-2.4000000000000004,-16.107382550335572,True
QDM,RAINY,CDD,MIROC6,grid_93ab3a1ad3d3fc3b,LA_NINA,12,4,12.0,14.25,-2.25,-15.789473684210526,True
QDM,RAINY,CDD,MIROC6,grid_da55f68884e350d6,LA_NINA,12,4,13.333333333333334,12.75,0.5833333333333339,4.5751633986928155,True
QDM,RAINY,Rx5day,ACCESS-ESM1-5,grid_21d480dde29ff4ec,EL_NINO,4,13,124.57680866557612,163.90275747094555,-39.32594880536942,-23.99346381487242,True
QDM,RAINY,Rx5day,ACCESS-ESM1-5,grid_e450cbe008c0e055,EL_NINO,4,13,130.14046426856476,184.43731888042495,-54.2968546118602,-29.439191017010025,True
QDM,RAINY,Rx5day,CESM2,grid_366816579f298e84,EL_NINO,11,4,133.74749650657478,88.09087270177133,45.656623804803445,51.829006121181706,True
QDM,RAINY,Rx5day,CESM2,grid_52ecc812ca873fb0,EL_NINO,11,4,172.4670680896982,112.94144844344744,59.525619646250746,52.704848810272416,True
QDM,RAINY,Rx5day,CESM2,grid_92e164725cf75def,EL_NINO,11,4,176.31909289358126,144.92237390831912,31.39671898526214,21.66450779030459,True
QDM,RAINY,Rx5day,CanESM5,grid_b9e4c92f2230d843,EL_NINO,5,10,137.80428398380474,111.864459648354,25.939824335450737,23.18861988605907,True
QDM,RAINY,Rx5day,CanESM5,grid_ee53d9b7e1b78404,EL_NINO,5,10,130.03765688764062,156.246023782912,-26.208366895271382,-16.773781668636413,True
QDM,RAINY,Rx5day,EC-Earth3,grid_54322c8bcd695ea9,EL_NINO,6,10,116.44028037032378,114.46610233701995,1.9741780333038292,1.724683546480251,True
QDM,RAINY,Rx5day,EC-Earth3,grid_aa9c230c24e29294,EL_NINO,6,10,155.75803655435246,198.86850392565603,-43.11046737130357,-21.67787584273262,True
QDM,RAINY,Rx5day,EC-Earth3,grid_b0bcd3659d8a5c3a,EL_NINO,6,10,137.51481743534058,129.1322788463581,8.38253858898247,6.491435498444223,True
QDM,RAINY,Rx5day,MIROC6,grid_93ab3a1ad3d3fc3b,EL_NINO,12,4,120.80644349418232,112.97099041584056,7.835453078341757,6.935809847731569,True
QDM,RAINY,Rx5day,MIROC6,grid_da55f68884e350d6,EL_NINO,12,4,190.51049839749837,119.51362303095613,70.99687536654224,59.40483901835426,True
QDM,RAINY,Rx5day,ACCESS-ESM1-5,grid_21d480dde29ff4ec,LA_NINA,2,13,217.3578335753569,163.90275747094555,,,False
QDM,RAINY,Rx5day,ACCESS-ESM1-5,grid_e450cbe008c0e055,LA_NINA,2,13,395.4083901819806,184.43731888042495,,,False
QDM,RAINY,Rx5day,CESM2,grid_366816579f298e84,LA_NINA,5,4,143.52279910819354,88.09087270177133,55.43192640642221,62.925845443812456,True
QDM,RAINY,Rx5day,CESM2,grid_52ecc812ca873fb0,LA_NINA,5,4,166.90949425143268,112.94144844344744,53.968045807985234,47.78409215728127,True
QDM,RAINY,Rx5day,CESM2,grid_92e164725cf75def,LA_NINA,5,4,239.22976664938238,144.92237390831912,94.30739274106327,65.07441894425776,True
QDM,RAINY,Rx5day,CanESM5,grid_b9e4c92f2230d843,LA_NINA,7,10,159.91203299334998,111.864459648354,48.04757334499598,42.95159829675445,True
QDM,RAINY,Rx5day,CanESM5,grid_ee53d9b7e1b78404,LA_NINA,7,10,160.00371527438935,156.246023782912,3.7576914914773454,2.404983756065547,True
QDM,RAINY,Rx5day,EC-Earth3,grid_54322c8bcd695ea9,LA_NINA,4,10,211.40829756557451,114.46610233701995,96.94219522855457,84.69074533797776,True
QDM,RAINY,Rx5day,EC-Earth3,grid_aa9c230c24e29294,LA_NINA,4,10,344.37443110769175,198.86850392565603,145.50592718203572,73.16690391376953,True
QDM,RAINY,Rx5day,EC-Earth3,grid_b0bcd3659d8a5c3a,LA_NINA,4,10,309.13458377710015,129.1322788463581,180.00230493074204,139.3937337270329,True
QDM,RAINY,Rx5day,MIROC6,grid_93ab3a1ad3d3fc3b,LA_NINA,12,4,159.91875601821332,112.97099041584056,46.947765602372755,41.557363912240106,True
QDM,RAINY,Rx5day,MIROC6,grid_da55f68884e350d6,LA_NINA,12,4,200.4859569181689,119.51362303095613,80.97233388721278,67.75155152500022,True
QDM,RAINY,CWD,ACCESS-ESM1-5,grid_21d480dde29ff4ec,EL_NINO,4,13,11.0,17.153846153846153,-6.153846153846153,-35.874439461883405,True
QDM,RAINY,CWD,ACCESS-ESM1-5,grid_e450cbe008c0e055,EL_NINO,4,13,16.0,11.384615384615385,4.615384615384615,40.54054054054053,True
QDM,RAINY,CWD,CESM2,grid_366816579f298e84,EL_NINO,11,4,23.454545454545453,27.0,-3.5454545454545467,-13.131313131313137,True
QDM,RAINY,CWD,CESM2,grid_52ecc812ca873fb0,EL_NINO,11,4,8.772727272727273,10.375,-1.6022727272727266,-15.443592552026281,True
QDM,RAINY,CWD,CESM2,grid_92e164725cf75def,EL_NINO,11,4,11.909090909090908,14.75,-2.8409090909090917,-19.260400616332827,True
QDM,RAINY,CWD,CanESM5,grid_b9e4c92f2230d843,EL_NINO,5,10,14.6,17.3,-2.700000000000001,-15.606936416184977,True
QDM,RAINY,CWD,CanESM5,grid_ee53d9b7e1b78404,EL_NINO,5,10,7.4,9.1,-1.6999999999999993,-18.681318681318675,True
QDM,RAINY,CWD,EC-Earth3,grid_54322c8bcd695ea9,EL_NINO,6,10,20.5,31.5,-11.0,-34.92063492063492,True
