Period,Model,Scenario,Station,Year,Annual_status,Index,Value,Unit
1981-2014,Observed,Historical,465007,1991,OK,SDII,5.656962025316456,mm day-1
1981-2014,Observed,Historical,465007,1992,OK,CDD,41.0,days
1981-2014,Observed,Historical,465007,1992,OK,CWD,42.0,days
1981-2014,Observed,Historical,465007,1992,OK,PRCPTOT,1339.0,mm
1981-2014,Observed,Historical,465007,1992,OK,R10mm,30.0,days
1981-2014,Observed,Historical,465007,1992,OK,R20mm,4.0,days
1981-2014,Observed,Historical,465007,1992,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465007,1992,OK,R95p,116.1,mm
1981-2014,Observed,Historical,465007,1992,OK,R99p,0.0,mm
1981-2014,Observed,Historical,465007,1992,OK,Rx1day,37.5,mm
1981-2014,Observed,Historical,465007,1992,OK,Rx5day,71.4,mm
1981-2014,Observed,Historical,465007,1992,OK,SDII,5.9511111111111115,mm day-1
1981-2014,Observed,Historical,465007,1993,OK,CDD,30.0,days
1981-2014,Observed,Historical,465007,1993,OK,CWD,138.0,days
1981-2014,Observed,Historical,465007,1993,OK,PRCPTOT,1572.1999999999998,mm
1981-2014,Observed,Historical,465007,1993,OK,R10mm,31.0,days
1981-2014,Observed,Historical,465007,1993,OK,R20mm,8.0,days
1981-2014,Observed,Historical,465007,1993,OK,R50mm,1.0,days
1981-2014,Observed,Historical,465007,1993,OK,R95p,288.1,mm
1981-2014,Observed,Historical,465007,1993,OK,R99p,163.9,mm
1981-2014,Observed,Historical,465007,1993,OK,Rx1day,71.4,mm
1981-2014,Observed,Historical,465007,1993,OK,Rx5day,132.5,mm
1981-2014,Observed,Historical,465007,1993,OK,SDII,6.189763779527558,mm day-1
1981-2014,Observed,Historical,465007,1994,OK,CDD,22.0,days
1981-2014,Observed,Historical,465007,1994,OK,CWD,97.0,days
1981-2014,Observed,Historical,465007,1994,OK,PRCPTOT,1588.5,mm
1981-2014,Observed,Historical,465007,1994,OK,R10mm,40.0,days
1981-2014,Observed,Historical,465007,1994,OK,R20mm,4.0,days
1981-2014,Observed,Historical,465007,1994,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465007,1994,OK,R95p,142.8,mm
1981-2014,Observed,Historical,465007,1994,OK,R99p,47.7,mm
1981-2014,Observed,Historical,465007,1994,OK,Rx1day,47.7,mm
1981-2014,Observed,Historical,465007,1994,OK,Rx5day,74.00000000000001,mm
1981-2014,Observed,Historical,465007,1994,OK,SDII,5.949438202247191,mm day-1
1981-2014,Observed,Historical,465007,1995,OK,CDD,14.0,days
1981-2014,Observed,Historical,465007,1995,OK,CWD,132.0,days
1981-2014,Observed,Historical,465007,1995,OK,PRCPTOT,1673.5,mm
1981-2014,Observed,Historical,465007,1995,OK,R10mm,52.0,days
1981-2014,Observed,Historical,465007,1995,OK,R20mm,7.0,days
1981-2014,Observed,Historical,465007,1995,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465007,1995,OK,R95p,181.89999999999998,mm
1981-2014,Observed,Historical,465007,1995,OK,R99p,0.0,mm
1981-2014,Observed,Historical,465007,1995,OK,Rx1day,29.8,mm
1981-2014,Observed,Historical,465007,1995,OK,Rx5day,112.9,mm
1981-2014,Observed,Historical,465007,1995,OK,SDII,6.5627450980392155,mm day-1
1981-2014,Observed,Historical,465007,1996,OK,CDD,25.0,days
1981-2014,Observed,Historical,465007,1996,OK,CWD,97.0,days
1981-2014,Observed,Historical,465007,1996,OK,PRCPTOT,1802.4,mm
1981-2014,Observed,Historical,465007,1996,OK,R10mm,45.0,days
1981-2014,Observed,Historical,465007,1996,OK,R20mm,7.0,days
1981-2014,Observed,Historical,465007,1996,OK,R50mm,1.0,days
1981-2014,Observed,Historical,465007,1996,OK,R95p,218.20000000000002,mm
1981-2014,Observed,Historical,465007,1996,OK,R99p,51.9,mm
1981-2014,Observed,Historical,465007,1996,OK,Rx1day,51.9,mm
1981-2014,Observed,Historical,465007,1996,OK,Rx5day,133.9,mm
1981-2014,Observed,Historical,465007,1996,OK,SDII,6.626470588235295,mm day-1
1981-2014,Observed,Historical,465007,1997,OK,CDD,27.0,days
1981-2014,Observed,Historical,465007,1997,OK,CWD,80.0,days
1981-2014,Observed,Historical,465007,1997,OK,PRCPTOT,1254.0,mm
1981-2014,Observed,Historical,465007,1997,OK,R10mm,29.0,days
1981-2014,Observed,Historical,465007,1997,OK,R20mm,3.0,days
1981-2014,Observed,Historical,465007,1997,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465007,1997,OK,R95p,65.30000000000001,mm
1981-2014,Observed,Historical,465007,1997,OK,R99p,0.0,mm
1981-2014,Observed,Historical,465007,1997,OK,Rx1day,23.9,mm
1981-2014,Observed,Historical,465007,1997,OK,Rx5day,80.2,mm
1981-2014,Observed,Historical,465007,1997,OK,SDII,4.956521739130435,mm day-1
1981-2014,Observed,Historical,465007,1998,OK,CDD,41.0,days
1981-2014,Observed,Historical,465007,1998,OK,CWD,59.0,days
1981-2014,Observed,Historical,465007,1998,OK,PRCPTOT,1607.3000000000002,mm
1981-2014,Observed,Historical,465007,1998,OK,R10mm,51.0,days
1981-2014,Observed,Historical,465007,1998,OK,R20mm,5.0,days
1981-2014,Observed,Historical,465007,1998,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465007,1998,OK,R95p,147.0,mm
1981-2014,Observed,Historical,465007,1998,OK,R99p,0.0,mm
1981-2014,Observed,Historical,465007,1998,OK,Rx1day,41.9,mm
1981-2014,Observed,Historical,465007,1998,OK,Rx5day,74.4,mm
1981-2014,Observed,Historical,465007,1998,OK,SDII,6.507287449392713,mm day-1
1981-2014,Observed,Historical,465007,1999,OK,CDD,15.0,days
1981-2014,Observed,Historical,465007,1999,OK,CWD,109.0,days
1981-2014,Observed,Historical,465007,1999,OK,PRCPTOT,1891.2999999999997,mm
1981-2014,Observed,Historical,465007,1999,OK,R10mm,46.0,days
1981-2014,Observed,Historical,465007,1999,OK,R20mm,8.0,days
1981-2014,Observed,Historical,465007,1999,OK,R50mm,1.0,days
1981-2014,Observed,Historical,465007,1999,OK,R95p,295.2,mm
1981-2014,Observed,Historical,465007,1999,OK,R99p,72.3,mm
1981-2014,Observed,Historical,465007,1999,OK,Rx1day,72.3,mm
1981-2014,Observed,Historical,465007,1999,OK,Rx5day,138.70000000000002,mm
1981-2014,Observed,Historical,465007,1999,OK,SDII,6.636140350877192,mm day-1
1981-2014,Observed,Historical,465007,2000,OK,CDD,13.0,days
1981-2014,Observed,Historical,465007,2000,OK,CWD,196.0,days
1981-2014,Observed,Historical,465007,2000,OK,PRCPTOT,1894.1000000000001,mm
1981-2014,Observed,Historical,465007,2000,OK,R10mm,44.0,days
1981-2014,Observed,Historical,465007,2000,OK,R20mm,9.0,days
1981-2014,Observed,Historical,465007,2000,OK,R50mm,1.0,days
1981-2014,Observed,Historical,465007,2000,OK,R95p,346.5,mm
1981-2014,Observed,Historical,465007,2000,OK,R99p,99.7,mm
1981-2014,Observed,Historical,465007,2000,OK,Rx1day,99.7,mm
1981-2014,Observed,Historical,465007,2000,OK,Rx5day,175.89999999999998,mm
1981-2014,Observed,Historical,465007,2000,OK,SDII,6.531379310344828,mm day-1
1981-2014,Observed,Historical,465007,2001,OK,CDD,19.0,days
1981-2014,Observed,Historical,465007,2001,OK,CWD,76.0,days
1981-2014,Observed,Historical,465007,2001,OK,PRCPTOT,1653.3,mm
1981-2014,Observed,Historical,465007,2001,OK,R10mm,37.0,days
1981-2014,Observed,Historical,465007,2001,OK,R20mm,5.0,days
1981-2014,Observed,Historical,465007,2001,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465007,2001,OK,R95p,150.6,mm
1981-2014,Observed,Historical,465007,2001,OK,R99p,0.0,mm
1981-2014,Observed,Historical,465007,2001,OK,Rx1day,31.0,mm
1981-2014,Observed,Historical,465007,2001,OK,Rx5day,115.9,mm
1981-2014,Observed,Historical,465007,2001,OK,SDII,5.9902173913043475,mm day-1
1981-2014,Observed,Historical,465007,2002,OK,CDD,22.0,days
1981-2014,Observed,Historical,465007,2002,OK,CWD,125.0,days
1981-2014,Observed,Historical,465007,2002,OK,PRCPTOT,1273.4,mm
1981-2014,Observed,Historical,465007,2002,OK,R10mm,24.0,days
1981-2014,Observed,Historical,465007,2002,OK,R20mm,2.0,days
1981-2014,Observed,Historical,465007,2002,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465007,2002,OK,R95p,66.6,mm
1981-2014,Observed,Historical,465007,2002,OK,R99p,0.0,mm
1981-2014,Observed,Historical,465007,2002,OK,Rx1day,40.6,mm
1981-2014,Observed,Historical,465007,2002,OK,Rx5day,70.4,mm
1981-2014,Observed,Historical,465007,2002,OK,SDII,4.860305343511451,mm day-1
1981-2014,Observed,Historical,465007,2003,OK,CDD,20.0,days
1981-2014,Observed,Historical,465007,2003,OK,CWD,79.0,days
1981-2014,Observed,Historical,465007,2003,OK,PRCPTOT,1389.1999999999998,mm
1981-2014,Observed,Historical,465007,2003,OK,R10mm,29.0,days
1981-2014,Observed,Historical,465007,2003,OK,R20mm,3.0,days
1981-2014,Observed,Historical,465007,2003,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465007,2003,OK,R95p,105.9,mm
1981-2014,Observed,Historical,465007,2003,OK,R99p,85.4,mm
1981-2014,Observed,Historical,465007,2003,OK,Rx1day,42.7,mm
1981-2014,Observed,Historical,465007,2003,OK,Rx5day,74.5,mm
1981-2014,Observed,Historical,465007,2003,OK,SDII,5.534661354581672,mm day-1
1981-2014,Observed,Historical,465007,2004,OK,CDD,23.0,days
1981-2014,Observed,Historical,465007,2004,OK,CWD,81.0,days
1981-2014,Observed,Historical,465007,2004,OK,PRCPTOT,1145.1999999999998,mm
1981-2014,Observed,Historical,465007,2004,OK,R10mm,20.0,days
1981-2014,Observed,Historical,465007,2004,OK,R20mm,0.0,days
1981-2014,Observed,Historical,465007,2004,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465007,2004,OK,R95p,0.0,mm
1981-2014,Observed,Historical,465007,2004,OK,R99p,0.0,mm
1981-2014,Observed,Historical,465007,2004,OK,Rx1day,16.5,mm
1981-2014,Observed,Historical,465007,2004,OK,Rx5day,54.3,mm
1981-2014,Observed,Historical,465007,2004,OK,SDII,4.6742857142857135,mm day-1
1981-2014,Observed,Historical,465007,2005,OK,CDD,51.0,days
1981-2014,Observed,Historical,465007,2005,OK,CWD,9.0,days
1981-2014,Observed,Historical,465007,2005,OK,PRCPTOT,2319.7,mm
1981-2014,Observed,Historical,465007,2005,OK,R10mm,65.0,days
1981-2014,Observed,Historical,465007,2005,OK,R20mm,34.0,days
1981-2014,Observed,Historical,465007,2005,OK,R50mm,13.0,days
1981-2014,Observed,Historical,465007,2005,OK,R95p,1733.9,mm
1981-2014,Observed,Historical,465007,2005,OK,R99p,1326.7,mm
1981-2014,Observed,Historical,465007,2005,OK,Rx1day,270.2,mm
1981-2014,Observed,Historical,465007,2005,OK,Rx5day,365.2,mm
1981-2014,Observed,Historical,465007,2005,OK,SDII,22.30480769230769,mm day-1
1981-2014,Observed,Historical,465007,2006,OK,CDD,17.0,days
1981-2014,Observed,Historical,465007,2006,OK,CWD,80.0,days
1981-2014,Observed,Historical,465007,2006,OK,PRCPTOT,1820.3,mm
1981-2014,Observed,Historical,465007,2006,OK,R10mm,51.0,days
1981-2014,Observed,Historical,465007,2006,OK,R20mm,9.0,days
1981-2014,Observed,Historical,465007,2006,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465007,2006,OK,R95p,257.9,mm
1981-2014,Observed,Historical,465007,2006,OK,R99p,0.0,mm
1981-2014,Observed,Historical,465007,2006,OK,Rx1day,37.4,mm
1981-2014,Observed,Historical,465007,2006,OK,Rx5day,87.0,mm
1981-2014,Observed,Historical,465007,2006,OK,SDII,6.342508710801393,mm day-1
1981-2014,Observed,Historical,465007,2007,OK,CDD,71.0,days
1981-2014,Observed,Historical,465007,2007,OK,CWD,8.0,days
1981-2014,Observed,Historical,465007,2007,OK,PRCPTOT,1534.0,mm
1981-2014,Observed,Historical,465007,2007,OK,R10mm,44.0,days
1981-2014,Observed,Historical,465007,2007,OK,R20mm,27.0,days
1981-2014,Observed,Historical,465007,2007,OK,R50mm,3.0,days
1981-2014,Observed,Historical,465007,2007,OK,R95p,1041.8000000000002,mm
1981-2014,Observed,Historical,465007,2007,OK,R99p,429.20000000000005,mm
1981-2014,Observed,Historical,465007,2007,OK,Rx1day,125.5,mm
1981-2014,Observed,Historical,465007,2007,OK,Rx5day,240.50000000000003,mm
1981-2014,Observed,Historical,465007,2007,OK,SDII,16.319148936170212,mm day-1
1981-2014,Observed,Historical,465007,2008,OK,CDD,43.0,days
1981-2014,Observed,Historical,465007,2008,OK,CWD,7.0,days
1981-2014,Observed,Historical,465007,2008,OK,PRCPTOT,1221.4,mm
1981-2014,Observed,Historical,465007,2008,OK,R10mm,44.0,days
1981-2014,Observed,Historical,465007,2008,OK,R20mm,16.0,days
1981-2014,Observed,Historical,465007,2008,OK,R50mm,1.0,days
1981-2014,Observed,Historical,465007,2008,OK,R95p,518.5,mm
1981-2014,Observed,Historical,465007,2008,OK,R99p,167.2,mm
1981-2014,Observed,Historical,465007,2008,OK,Rx1day,75.5,mm
1981-2014,Observed,Historical,465007,2008,OK,Rx5day,101.5,mm
1981-2014,Observed,Historical,465007,2008,OK,SDII,12.591752577319589,mm day-1
1981-2014,Observed,Historical,465007,2009,OK,CDD,76.0,days
1981-2014,Observed,Historical,465007,2009,OK,CWD,9.0,days
1981-2014,Observed,Historical,465007,2009,OK,PRCPTOT,1370.6999999999998,mm
1981-2014,Observed,Historical,465007,2009,OK,R10mm,50.0,days
1981-2014,Observed,Historical,465007,2009,OK,R20mm,22.0,days
1981-2014,Observed,Historical,465007,2009,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465007,2009,OK,R95p,718.2,mm
1981-2014,Observed,Historical,465007,2009,OK,R99p,140.6,mm
1981-2014,Observed,Historical,465007,2009,OK,Rx1day,47.6,mm
1981-2014,Observed,Historical,465007,2009,OK,Rx5day,131.5,mm
1981-2014,Observed,Historical,465007,2009,OK,SDII,14.58191489361702,mm day-1
1981-2014,Observed,Historical,465007,2010,OK,CDD,81.0,days
1981-2014,Observed,Historical,465007,2010,OK,CWD,8.0,days
1981-2014,Observed,Historical,465007,2010,OK,PRCPTOT,1441.6,mm
1981-2014,Observed,Historical,465007,2010,OK,R10mm,47.0,days
1981-2014,Observed,Historical,465007,2010,OK,R20mm,23.0,days
1981-2014,Observed,Historical,465007,2010,OK,R50mm,2.0,days
1981-2014,Observed,Historical,465007,2010,OK,R95p,778.5000000000001,mm
1981-2014,Observed,Historical,465007,2010,OK,R99p,161.7,mm
1981-2014,Observed,Historical,465007,2010,OK,Rx1day,65.5,mm
1981-2014,Observed,Historical,465007,2010,OK,Rx5day,142.8,mm
1981-2014,Observed,Historical,465007,2010,OK,SDII,15.174736842105263,mm day-1
1981-2014,Observed,Historical,465007,2011,OK,CDD,51.0,days
1981-2014,Observed,Historical,465007,2011,OK,CWD,7.0,days
1981-2014,Observed,Historical,465007,2011,OK,PRCPTOT,1096.2999999999997,mm
1981-2014,Observed,Historical,465007,2011,OK,R10mm,39.0,days
1981-2014,Observed,Historical,465007,2011,OK,R20mm,17.0,days
1981-2014,Observed,Historical,465007,2011,OK,R50mm,2.0,days
1981-2014,Observed,Historical,465007,2011,OK,R95p,541.5999999999999,mm
1981-2014,Observed,Historical,465007,2011,OK,R99p,156.2,mm
1981-2014,Observed,Historical,465007,2011,OK,Rx1day,58.3,mm
1981-2014,Observed,Historical,465007,2011,OK,Rx5day,91.1,mm
1981-2014,Observed,Historical,465007,2011,OK,SDII,10.342452830188677,mm day-1
1981-2014,Observed,Historical,465007,2012,OK,CDD,76.0,days
1981-2014,Observed,Historical,465007,2012,OK,CWD,10.0,days
1981-2014,Observed,Historical,465007,2012,OK,PRCPTOT,1020.7999999999998,mm
1981-2014,Observed,Historical,465007,2012,OK,R10mm,36.0,days
1981-2014,Observed,Historical,465007,2012,OK,R20mm,17.0,days
1981-2014,Observed,Historical,465007,2012,OK,R50mm,1.0,days
1981-2014,Observed,Historical,465007,2012,OK,R95p,549.6,mm
1981-2014,Observed,Historical,465007,2012,OK,R99p,108.19999999999999,mm
1981-2014,Observed,Historical,465007,2012,OK,Rx1day,59.8,mm
1981-2014,Observed,Historical,465007,2012,OK,Rx5day,66.0,mm
1981-2014,Observed,Historical,465007,2012,OK,SDII,12.009411764705881,mm day-1
1981-2014,Observed,Historical,465007,2013,OK,CDD,69.0,days
1981-2014,Observed,Historical,465007,2013,OK,CWD,6.0,days
1981-2014,Observed,Historical,465007,2013,OK,PRCPTOT,2296.5,mm
1981-2014,Observed,Historical,465007,2013,OK,R10mm,59.0,days
1981-2014,Observed,Historical,465007,2013,OK,R20mm,42.0,days
1981-2014,Observed,Historical,465007,2013,OK,R50mm,12.0,days
1981-2014,Observed,Historical,465007,2013,OK,R95p,1949.4,mm
1981-2014,Observed,Historical,465007,2013,OK,R99p,1183.6,mm
1981-2014,Observed,Historical,465007,2013,OK,Rx1day,234.0,mm
1981-2014,Observed,Historical,465007,2013,OK,Rx5day,363.0,mm
1981-2014,Observed,Historical,465007,2013,OK,SDII,27.66867469879518,mm day-1
1981-2014,Observed,Historical,465007,2014,OK,CDD,55.0,days
1981-2014,Observed,Historical,465007,2014,OK,CWD,6.0,days
1981-2014,Observed,Historical,465007,2014,OK,PRCPTOT,1343.0,mm
1981-2014,Observed,Historical,465007,2014,OK,R10mm,44.0,days
1981-2014,Observed,Historical,465007,2014,OK,R20mm,31.0,days
1981-2014,Observed,Historical,465007,2014,OK,R50mm,5.0,days
1981-2014,Observed,Historical,465007,2014,OK,R95p,1089.5,mm
1981-2014,Observed,Historical,465007,2014,OK,R99p,323.0,mm
1981-2014,Observed,Historical,465007,2014,OK,Rx1day,60.0,mm
1981-2014,Observed,Historical,465007,2014,OK,Rx5day,146.0,mm
1981-2014,Observed,Historical,465007,2014,OK,SDII,24.418181818181818,mm day-1
1981-2014,Observed,Historical,465008,1981,OK,CDD,24.0,days
1981-2014,Observed,Historical,465008,1981,OK,CWD,112.0,days
1981-2014,Observed,Historical,465008,1981,OK,PRCPTOT,1435.0,mm
1981-2014,Observed,Historical,465008,1981,OK,R10mm,32.0,days
1981-2014,Observed,Historical,465008,1981,OK,R20mm,1.0,days
1981-2014,Observed,Historical,465008,1981,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465008,1981,OK,R95p,154.5,mm
1981-2014,Observed,Historical,465008,1981,OK,R99p,0.0,mm
1981-2014,Observed,Historical,465008,1981,OK,Rx1day,20.5,mm
1981-2014,Observed,Historical,465008,1981,OK,Rx5day,75.3,mm
1981-2014,Observed,Historical,465008,1981,OK,SDII,5.60546875,mm day-1
1981-2014,Observed,Historical,465008,1982,OK,CDD,35.0,days
1981-2014,Observed,Historical,465008,1982,OK,CWD,83.0,days
1981-2014,Observed,Historical,465008,1982,OK,PRCPTOT,1330.9,mm
1981-2014,Observed,Historical,465008,1982,OK,R10mm,25.0,days
1981-2014,Observed,Historical,465008,1982,OK,R20mm,1.0,days
1981-2014,Observed,Historical,465008,1982,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465008,1982,OK,R95p,86.6,mm
1981-2014,Observed,Historical,465008,1982,OK,R99p,0.0,mm
1981-2014,Observed,Historical,465008,1982,OK,Rx1day,20.0,mm
1981-2014,Observed,Historical,465008,1982,OK,Rx5day,59.599999999999994,mm
1981-2014,Observed,Historical,465008,1982,OK,SDII,5.260474308300395,mm day-1
1981-2014,Observed,Historical,465008,1983,OK,CDD,37.0,days
1981-2014,Observed,Historical,465008,1983,OK,CWD,140.0,days
1981-2014,Observed,Historical,465008,1983,OK,PRCPTOT,1535.8,mm
1981-2014,Observed,Historical,465008,1983,OK,R10mm,50.0,days
1981-2014,Observed,Historical,465008,1983,OK,R20mm,3.0,days
1981-2014,Observed,Historical,465008,1983,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465008,1983,OK,R95p,207.0,mm
1981-2014,Observed,Historical,465008,1983,OK,R99p,28.4,mm
1981-2014,Observed,Historical,465008,1983,OK,Rx1day,28.4,mm
1981-2014,Observed,Historical,465008,1983,OK,Rx5day,83.8,mm
1981-2014,Observed,Historical,465008,1983,OK,SDII,6.480168776371308,mm day-1
1981-2014,Observed,Historical,465008,1984,OK,CDD,14.0,days
1981-2014,Observed,Historical,465008,1984,OK,CWD,86.0,days
1981-2014,Observed,Historical,465008,1984,OK,PRCPTOT,1391.8000000000002,mm
1981-2014,Observed,Historical,465008,1984,OK,R10mm,25.0,days
1981-2014,Observed,Historical,465008,1984,OK,R20mm,4.0,days
1981-2014,Observed,Historical,465008,1984,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465008,1984,OK,R95p,183.8,mm
1981-2014,Observed,Historical,465008,1984,OK,R99p,87.0,mm
1981-2014,Observed,Historical,465008,1984,OK,Rx1day,48.7,mm
1981-2014,Observed,Historical,465008,1984,OK,Rx5day,113.3,mm
1981-2014,Observed,Historical,465008,1984,OK,SDII,5.415564202334631,mm day-1
1981-2014,Observed,Historical,465008,1985,OK,CDD,22.0,days
1981-2014,Observed,Historical,465008,1985,OK,CWD,122.0,days
1981-2014,Observed,Historical,465008,1985,OK,PRCPTOT,1444.5,mm
1981-2014,Observed,Historical,465008,1985,OK,R10mm,34.0,days
1981-2014,Observed,Historical,465008,1985,OK,R20mm,1.0,days
1981-2014,Observed,Historical,465008,1985,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465008,1985,OK,R95p,125.19999999999999,mm
1981-2014,Observed,Historical,465008,1985,OK,R99p,0.0,mm
1981-2014,Observed,Historical,465008,1985,OK,Rx1day,24.3,mm
1981-2014,Observed,Historical,465008,1985,OK,Rx5day,77.5,mm
1981-2014,Observed,Historical,465008,1985,OK,SDII,5.471590909090909,mm day-1
1981-2014,Observed,Historical,465008,1986,OK,CDD,88.0,days
1981-2014,Observed,Historical,465008,1986,OK,CWD,98.0,days
1981-2014,Observed,Historical,465008,1986,OK,PRCPTOT,1438.0,mm
1981-2014,Observed,Historical,465008,1986,OK,R10mm,34.0,days
1981-2014,Observed,Historical,465008,1986,OK,R20mm,6.0,days
1981-2014,Observed,Historical,465008,1986,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465008,1986,OK,R95p,281.9,mm
1981-2014,Observed,Historical,465008,1986,OK,R99p,109.9,mm
1981-2014,Observed,Historical,465008,1986,OK,Rx1day,46.4,mm
1981-2014,Observed,Historical,465008,1986,OK,Rx5day,122.0,mm
1981-2014,Observed,Historical,465008,1986,OK,SDII,6.067510548523207,mm day-1
1981-2014,Observed,Historical,465008,1987,OK,CDD,30.0,days
1981-2014,Observed,Historical,465008,1987,OK,CWD,47.0,days
1981-2014,Observed,Historical,465008,1987,OK,PRCPTOT,1361.0,mm
1981-2014,Observed,Historical,465008,1987,OK,R10mm,33.0,days
1981-2014,Observed,Historical,465008,1987,OK,R20mm,5.0,days
1981-2014,Observed,Historical,465008,1987,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465008,1987,OK,R95p,206.8,mm
1981-2014,Observed,Historical,465008,1987,OK,R99p,27.5,mm
1981-2014,Observed,Historical,465008,1987,OK,Rx1day,27.5,mm
1981-2014,Observed,Historical,465008,1987,OK,Rx5day,69.2,mm
1981-2014,Observed,Historical,465008,1987,OK,SDII,5.400793650793651,mm day-1
1981-2014,Observed,Historical,465008,1988,OK,CDD,15.0,days
1981-2014,Observed,Historical,465008,1988,OK,CWD,118.0,days
1981-2014,Observed,Historical,465008,1988,OK,PRCPTOT,1710.5,mm
1981-2014,Observed,Historical,465008,1988,OK,R10mm,33.0,days
1981-2014,Observed,Historical,465008,1988,OK,R20mm,8.0,days
1981-2014,Observed,Historical,465008,1988,OK,R50mm,2.0,days
1981-2014,Observed,Historical,465008,1988,OK,R95p,405.7,mm
1981-2014,Observed,Historical,465008,1988,OK,R99p,185.9,mm
1981-2014,Observed,Historical,465008,1988,OK,Rx1day,67.7,mm
1981-2014,Observed,Historical,465008,1988,OK,Rx5day,187.5,mm
1981-2014,Observed,Historical,465008,1988,OK,SDII,6.503802281368821,mm day-1
1981-2014,Observed,Historical,465008,1989,OK,CDD,19.0,days
1981-2014,Observed,Historical,465008,1989,OK,CWD,84.0,days
1981-2014,Observed,Historical,465008,1989,OK,PRCPTOT,1208.8,mm
1981-2014,Observed,Historical,465008,1989,OK,R10mm,26.0,days
1981-2014,Observed,Historical,465008,1989,OK,R20mm,1.0,days
1981-2014,Observed,Historical,465008,1989,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465008,1989,OK,R95p,129.1,mm
1981-2014,Observed,Historical,465008,1989,OK,R99p,0.0,mm
1981-2014,Observed,Historical,465008,1989,OK,Rx1day,24.2,mm
1981-2014,Observed,Historical,465008,1989,OK,Rx5day,79.7,mm
1981-2014,Observed,Historical,465008,1989,OK,SDII,5.143829787234043,mm day-1
1981-2014,Observed,Historical,465008,1990,OK,CDD,28.0,days
1981-2014,Observed,Historical,465008,1990,OK,CWD,49.0,days
1981-2014,Observed,Historical,465008,1990,OK,PRCPTOT,1326.4,mm
1981-2014,Observed,Historical,465008,1990,OK,R10mm,30.0,days
1981-2014,Observed,Historical,465008,1990,OK,R20mm,5.0,days
1981-2014,Observed,Historical,465008,1990,OK,R50mm,1.0,days
1981-2014,Observed,Historical,465008,1990,OK,R95p,263.9,mm
1981-2014,Observed,Historical,465008,1990,OK,R99p,85.6,mm
1981-2014,Observed,Historical,465008,1990,OK,Rx1day,54.5,mm
1981-2014,Observed,Historical,465008,1990,OK,Rx5day,117.60000000000001,mm
1981-2014,Observed,Historical,465008,1990,OK,SDII,5.480991735537191,mm day-1
1981-2014,Observed,Historical,465008,1991,OK,CDD,23.0,days
1981-2014,Observed,Historical,465008,1991,OK,CWD,65.0,days
1981-2014,Observed,Historical,465008,1991,OK,PRCPTOT,1287.5,mm
1981-2014,Observed,Historical,465008,1991,OK,R10mm,33.0,days
1981-2014,Observed,Historical,465008,1991,OK,R20mm,4.0,days
1981-2014,Observed,Historical,465008,1991,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465008,1991,OK,R95p,96.79999999999998,mm
1981-2014,Observed,Historical,465008,1991,OK,R99p,26.9,mm
1981-2014,Observed,Historical,465008,1991,OK,Rx1day,26.9,mm
1981-2014,Observed,Historical,465008,1991,OK,Rx5day,60.39999999999999,mm
1981-2014,Observed,Historical,465008,1991,OK,SDII,5.502136752136752,mm day-1
1981-2014,Observed,Historical,465008,1992,OK,CDD,37.0,days
1981-2014,Observed,Historical,465008,1992,OK,CWD,42.0,days
1981-2014,Observed,Historical,465008,1992,OK,PRCPTOT,1235.3,mm
1981-2014,Observed,Historical,465008,1992,OK,R10mm,26.0,days
1981-2014,Observed,Historical,465008,1992,OK,R20mm,3.0,days
1981-2014,Observed,Historical,465008,1992,OK,R50mm,0.0,days
1981-2014,Observed,Historical,465008,1992,OK,R95p,167.0,mm
1981-2014,Observed,Historical,465008,1992,OK,R99p,56.5,mm
1981-2014,Observed,Historical,465008,1992,OK,Rx1day,29.8,mm
1981-2014,Observed,Historical,465008,1992,OK,Rx5day,72.89999999999999,mm
1981-2014,Observed,Historical,465008,1992,OK,SDII,5.564414414414414,mm day-1
1981-2014,Observed,Historical,465008,1993,OK,CDD,30.0,days
1981-2014,Observed,Historical,465008,1993,OK,CWD,138.0,days
1981-2014,Observed,Historical,465008,1993,OK,PRCPTOT,1421.3,mm
1981-2014,Observed,Historical,465008,1993,OK,R10mm,26.0,days
1981-2014,Observed,Historical,465008,1993,OK,R20mm,5.0,days
1981-2014,Observed,Historical,465008,1993,OK,R50mm,1.0,days
