Period,Model,Scenario,Station,Index,Unit,Sen_slope_unit,StartYear,EndYear,N,S,Var_S,Var_S_adj_YueWang2004,Z_MK,p_MK,Trend_MK,Significant_MK,Z_MMK2004,p_MMK2004,Trend_MMK2004,Significant_MMK2004,Kendall_tau,Sen_slope,Sen_CI95_low,Sen_CI95_high,n_over_nstar,n_effective,ESS_lags_used,ESS_weighted_rho_sum,MMK_rho1,MK_status,MMK_status,MK_MMK_same_conclusion
2021-2050,MIROC6,SSP2-4.5,465006,SDII,mm day-1,mm day-1 year-1,2021,2050,30,73.0,3141.6666666666665,1000.8142501198686,1.2845542322521135,0.1989481007752456,No significant trend,False,2.275913522432516,0.02285118598468827,Increasing,True,0.167816091954023,0.06643274028937528,-0.04928333661223691,0.15635527113788003,0.31856156502489186,94.1733193634199,29,-0.34071921748755407,0.09714405514007798,OK,FACTOR_LT_ONE,False
2021-2050,MIROC6,SSP2-4.5,465007,SDII,mm day-1,mm day-1 year-1,2021,2050,30,103.0,3141.6666666666665,793.8393494909634,1.819785162357161,0.0687917281714642,No significant trend,False,3.620210807305593,0.0002943630906997686,Increasing,True,0.2367816091954023,0.058418759668759694,-0.0018992279951183615,0.11389947863407887,0.25268096005017404,118.72679284597857,29,-0.373659519974913,0.06248011302055132,OK,FACTOR_LT_ONE,False
2021-2050,MIROC6,SSP2-4.5,465008,SDII,mm day-1,mm day-1 year-1,2021,2050,30,109.0,3141.6666666666665,750.4923703613582,1.9268313483781705,0.054000651353365896,No significant trend,False,3.942308575752878,8.070105455098036e-05,Increasing,True,0.25057471264367814,0.04654955242966763,-0.0008668512247949067,0.08765414765414754,0.23888351311236866,125.58422140203652,29,-0.38055824344381567,0.04062430449281739,OK,FACTOR_LT_ONE,False
2021-2050,MIROC6,SSP2-4.5,465009,SDII,mm day-1,mm day-1 year-1,2021,2050,30,107.0,3141.6666666666665,696.1823134936249,1.8911492863711672,0.05860441886618493,No significant trend,False,4.017393498003779,5.8845416140319364e-05,Increasing,True,0.24597701149425288,0.047568111938703396,-0.0010863949360590652,0.09070014377936404,0.22159649235871348,135.3812042811442,29,-0.38920175382064326,0.05303268130871888,OK,FACTOR_LT_ONE,False
2021-2050,MIROC6,SSP2-4.5,465010,SDII,mm day-1,mm day-1 year-1,2021,2050,30,113.0,3141.6666666666665,709.0305858570844,1.9981954723921767,0.045695472216719296,Increasing,True,4.206157566011502,2.597491689772504e-05,Increasing,True,0.2597701149425287,0.04876627604166667,0.0008845497225782317,0.08502106275360904,0.2256861281242709,132.92797501262868,29,-0.38715693593786454,0.04084714266160183,OK,FACTOR_LT_ONE,True
2021-2050,MIROC6,SSP2-4.5,465011,SDII,mm day-1,mm day-1 year-1,2021,2050,30,113.0,3141.6666666666665,706.366608254983,1.9981954723921767,0.045695472216719296,Increasing,True,4.21408161324599,2.5079659231116962e-05,Increasing,True,0.2597701149425287,0.04731856671815261,0.0006873903294989936,0.08657921531360335,0.2248381776938938,133.42929705133767,29,-0.3875809111530531,0.04489045939021771,OK,FACTOR_LT_ONE,True
2021-2050,MIROC6,SSP2-4.5,465012,SDII,mm day-1,mm day-1 year-1,2021,2050,30,107.0,3141.6666666666665,750.2593389407077,1.8911492863711672,0.05860441886618493,No significant trend,False,3.869903719711613,0.00010887834310879372,Increasing,True,0.24597701149425288,0.04758008658008661,-0.0004623438027694012,0.08623928702876058,0.2388093386548672,125.62322800682722,29,-0.3805953306725664,0.05834218144066965,OK,FACTOR_LT_ONE,False
2021-2050,MIROC6,SSP2-4.5,465201,SDII,mm day-1,mm day-1 year-1,2021,2050,30,79.0,3141.6666666666665,756.1321148729734,1.391600418273123,0.16404343214420547,No significant trend,False,2.836584730038716,0.004559887748989366,Increasing,True,0.18160919540229886,0.11576834195216534,-0.054127864760608206,0.25220948827292045,0.24067865725399684,124.647529374987,29,-0.3796606713730016,0.14928370766894433,OK,FACTOR_LT_ONE,False
2021-2050,MIROC6,SSP2-4.5,465001,Rx1day,mm,mm year-1,2021,2050,30,-21.0,3141.6666666666665,633.0833804715116,-0.35682062007003157,0.7212260985001633,No significant trend,False,-0.7948762836143891,0.4266854712656575,No significant trend,False,-0.04827586206896552,-0.08999999999999986,-0.6423529411764707,0.4482608695652175,0.20151195134371724,148.87454466077423,29,-0.3992440243281414,-0.010168297611928641,OK,FACTOR_LT_ONE,True
2021-2050,MIROC6,SSP2-4.5,465002,Rx1day,mm,mm year-1,2021,2050,30,-19.0,3141.6666666666665,792.0422651234722,-0.3211385580630284,0.7481053914270006,No significant trend,False,-0.639585083547959,0.5224423825590027,No significant trend,False,-0.04367816091954023,-0.08888888888888936,-0.6919999999999995,0.503125,0.2521089438058798,118.99617501511396,29,-0.3739455280970601,0.11479988248184282,OK,FACTOR_LT_ONE,True
2021-2050,MIROC6,SSP2-4.5,465003,Rx1day,mm,mm year-1,2021,2050,30,-29.0,3141.6666666666665,646.4912866671469,-0.49954886809804416,0.617392769071009,No significant trend,False,-1.1012266005541018,0.2707980472086039,No significant trend,False,-0.06666666666666667,-0.1222222222222216,-0.5583333333333336,0.3181818181818182,0.20577971989405208,145.78696100590392,29,-0.39711014005297396,0.10460809539051455,OK,FACTOR_LT_ONE,True
2021-2050,MIROC6,SSP2-4.5,465004,Rx1day,mm,mm year-1,2021,2050,30,-11.0,3141.6666666666665,553.0911305935457,-0.17841031003501578,0.8584007529637274,No significant trend,False,-0.42520822131183134,0.6706848915069814,No significant trend,False,-0.02528735632183908,-0.10200000000000102,-1.7849999999999997,1.3766666666666652,0.17605022724462993,170.405914661579,29,-0.41197488637768503,-0.009003250136218976,OK,FACTOR_LT_ONE,True
2021-2050,MIROC6,SSP2-4.5,465005,Rx1day,mm,mm year-1,2021,2050,30,-29.0,3141.6666666666665,630.9920087574436,-0.49954886809804416,0.617392769071009,No significant trend,False,-1.1146694584589762,0.2649920934750827,No significant trend,False,-0.06666666666666667,-0.1,-0.6369230769230767,0.3725000000000005,0.20084626273446482,149.36797723571513,29,-0.3995768686327676,0.02654541720021629,OK,FACTOR_LT_ONE,True
2021-2050,MIROC6,SSP2-4.5,465006,Rx1day,mm,mm year-1,2021,2050,30,3.0,3141.6666666666665,579.9729508266993,0.035682062007003156,0.9715358738879935,No significant trend,False,0.08304741639697234,0.9338138369692313,No significant trend,False,0.006896551724137931,0.02545454545454556,-1.3866666666666665,1.5678260869565215,0.18460677479894938,162.50757878562285,29,-0.4076966126005253,-0.029619420529312882,OK,FACTOR_LT_ONE,True
