Model,Scenario,Station,Index,Baseline_Period,Future_Period,Baseline_mean,Future_mean,Absolute_change,Relative_change_pct,Unit
EC-Earth3,SSP2-4.5,465201,PRCPTOT,1995-2014,2021-2050,1065.9370000000001,999.7890000000001,-66.14800000000002,-6.20562003195311,mm
EC-Earth3,SSP2-4.5,465201,SDII,1995-2014,2021-2050,11.86830701265212,11.985354484230674,0.11704747157855344,0.9862187711674113,mm day-1
EC-Earth3,SSP2-4.5,465201,Rx1day,1995-2014,2021-2050,85.4385,86.73933333333333,1.3008333333333297,1.5225376537899538,mm
EC-Earth3,SSP2-4.5,465201,Rx5day,1995-2014,2021-2050,173.318,195.15099999999998,21.83299999999997,12.597075895175324,mm
EC-Earth3,SSP2-4.5,465201,CDD,1995-2014,2021-2050,56.55,56.43333333333333,-0.11666666666666714,-0.20630710285882783,days
EC-Earth3,SSP2-4.5,465201,CWD,1995-2014,2021-2050,9.85,9.3,-0.5499999999999989,-5.583756345177655,days
EC-Earth3,SSP2-4.5,465201,R10mm,1995-2014,2021-2050,33.2,30.333333333333332,-2.8666666666666707,-8.634538152610453,days
EC-Earth3,SSP2-4.5,465201,R20mm,1995-2014,2021-2050,15.75,14.5,-1.25,-7.936507936507937,days
EC-Earth3,SSP2-4.5,465201,R50mm,1995-2014,2021-2050,2.6,2.8666666666666667,0.2666666666666666,10.256410256410254,days
EC-Earth3,SSP2-4.5,465201,R95p,1995-2014,2021-2050,240.1805,260.428,20.247500000000002,8.43011818195066,mm
EC-Earth3,SSP2-4.5,465201,R99p,1995-2014,2021-2050,86.704,105.63533333333335,18.931333333333356,21.834440548686747,mm
EC-Earth3,SSP5-8.5,465001,PRCPTOT,1995-2014,2021-2050,1493.397,1438.8280000000002,-54.56899999999973,-3.654018321986701,mm
EC-Earth3,SSP5-8.5,465001,SDII,1995-2014,2021-2050,6.9176296233845616,6.706942607060696,-0.21068701632386588,-3.045653320490782,mm day-1
EC-Earth3,SSP5-8.5,465001,Rx1day,1995-2014,2021-2050,34.304500000000004,35.73800000000001,1.4335000000000022,4.178752058767806,mm
EC-Earth3,SSP5-8.5,465001,Rx5day,1995-2014,2021-2050,95.965,108.032,12.066999999999993,12.574376074610528,mm
EC-Earth3,SSP5-8.5,465001,CDD,1995-2014,2021-2050,23.25,20.366666666666667,-2.883333333333333,-12.401433691756269,days
EC-Earth3,SSP5-8.5,465001,CWD,1995-2014,2021-2050,25.6,29.1,3.5,13.671875,days
EC-Earth3,SSP5-8.5,465001,R10mm,1995-2014,2021-2050,47.55,43.3,-4.25,-8.93796004206099,days
EC-Earth3,SSP5-8.5,465001,R20mm,1995-2014,2021-2050,7.6,7.933333333333334,0.3333333333333339,4.38596491228071,days
EC-Earth3,SSP5-8.5,465001,R50mm,1995-2014,2021-2050,0.05,0.16666666666666666,0.11666666666666665,233.33333333333331,days
EC-Earth3,SSP5-8.5,465001,R95p,1995-2014,2021-2050,227.766,257.24266666666665,29.47666666666666,12.94164478748657,mm
EC-Earth3,SSP5-8.5,465001,R99p,1995-2014,2021-2050,18.8755,52.33666666666667,33.46116666666667,177.27300822053283,mm
EC-Earth3,SSP5-8.5,465002,PRCPTOT,1995-2014,2021-2050,1442.2800000000002,1415.325,-26.955000000000155,-1.8689158831849677,mm
EC-Earth3,SSP5-8.5,465002,SDII,1995-2014,2021-2050,6.444852740622994,6.381008639609041,-0.06384410101395321,-0.9906215639580572,mm day-1
EC-Earth3,SSP5-8.5,465002,Rx1day,1995-2014,2021-2050,37.04,39.720666666666666,2.680666666666667,7.2372210223182165,mm
EC-Earth3,SSP5-8.5,465002,Rx5day,1995-2014,2021-2050,97.90799999999999,121.777,23.869000000000014,24.379008865465558,mm
EC-Earth3,SSP5-8.5,465002,CDD,1995-2014,2021-2050,20.2,18.8,-1.3999999999999986,-6.9306930693069235,days
EC-Earth3,SSP5-8.5,465002,CWD,1995-2014,2021-2050,27.75,31.366666666666667,3.616666666666667,13.033033033033036,days
EC-Earth3,SSP5-8.5,465002,R10mm,1995-2014,2021-2050,40.95,37.93333333333333,-3.016666666666673,-7.366707366707382,days
EC-Earth3,SSP5-8.5,465002,R20mm,1995-2014,2021-2050,6.45,8.166666666666666,1.716666666666666,26.614987080103347,days
EC-Earth3,SSP5-8.5,465002,R50mm,1995-2014,2021-2050,0.15,0.5,0.35,233.33333333333334,days
EC-Earth3,SSP5-8.5,465002,R95p,1995-2014,2021-2050,265.53700000000003,334.9506666666667,69.41366666666664,26.14086423612025,mm
EC-Earth3,SSP5-8.5,465002,R99p,1995-2014,2021-2050,32.665000000000006,95.00466666666668,62.33966666666667,190.8454512985356,mm
EC-Earth3,SSP5-8.5,465003,PRCPTOT,1995-2014,2021-2050,1604.5245,1555.3106666666667,-49.21383333333324,-3.0671911418824234,mm
EC-Earth3,SSP5-8.5,465003,SDII,1995-2014,2021-2050,6.53960221543065,6.40006398421404,-0.13953823121660935,-2.133741879396871,mm day-1
EC-Earth3,SSP5-8.5,465003,Rx1day,1995-2014,2021-2050,34.4425,37.06666666666667,2.6241666666666674,7.618978490721252,mm
EC-Earth3,SSP5-8.5,465003,Rx5day,1995-2014,2021-2050,96.128,114.86833333333334,18.74033333333334,19.495186972924994,mm
EC-Earth3,SSP5-8.5,465003,CDD,1995-2014,2021-2050,18.75,17.666666666666668,-1.0833333333333321,-5.7777777777777715,days
EC-Earth3,SSP5-8.5,465003,CWD,1995-2014,2021-2050,43.45,43.8,0.3499999999999943,0.8055235903337038,days
EC-Earth3,SSP5-8.5,465003,R10mm,1995-2014,2021-2050,47.3,42.63333333333333,-4.666666666666664,-9.866102889358698,days
EC-Earth3,SSP5-8.5,465003,R20mm,1995-2014,2021-2050,6.55,7.766666666666667,1.2166666666666668,18.575063613231556,days
EC-Earth3,SSP5-8.5,465003,R50mm,1995-2014,2021-2050,0.1,0.3333333333333333,0.2333333333333333,233.33333333333331,days
EC-Earth3,SSP5-8.5,465003,R95p,1995-2014,2021-2050,272.558,322.67699999999996,50.11899999999997,18.388379721013496,mm
EC-Earth3,SSP5-8.5,465003,R99p,1995-2014,2021-2050,18.5235,67.35233333333333,48.828833333333336,263.60479031140625,mm
EC-Earth3,SSP5-8.5,465004,PRCPTOT,1995-2014,2021-2050,1940.9495,2037.3253333333334,96.3758333333335,4.9653962317584,mm
EC-Earth3,SSP5-8.5,465004,SDII,1995-2014,2021-2050,9.62941638505661,10.3058477173125,0.6764313322558895,7.024634777509549,mm day-1
EC-Earth3,SSP5-8.5,465004,Rx1day,1995-2014,2021-2050,96.248,108.36366666666666,12.115666666666655,12.58796719585514,mm
EC-Earth3,SSP5-8.5,465004,Rx5day,1995-2014,2021-2050,217.2035,300.8086666666667,83.60516666666669,38.49162958546556,mm
EC-Earth3,SSP5-8.5,465004,CDD,1995-2014,2021-2050,19.3,17.533333333333335,-1.7666666666666657,-9.153713298791013,days
EC-Earth3,SSP5-8.5,465004,CWD,1995-2014,2021-2050,22.45,23.3,0.8500000000000014,3.786191536748336,days
EC-Earth3,SSP5-8.5,465004,R10mm,1995-2014,2021-2050,57.8,54.13333333333333,-3.6666666666666643,-6.343713956170699,days
EC-Earth3,SSP5-8.5,465004,R20mm,1995-2014,2021-2050,22.15,22.4,0.25,1.1286681715575622,days
EC-Earth3,SSP5-8.5,465004,R50mm,1995-2014,2021-2050,3.65,5.933333333333334,2.2833333333333337,62.55707762557079,days
EC-Earth3,SSP5-8.5,465004,R95p,1995-2014,2021-2050,441.7745,682.4773333333334,240.7028333333334,54.48545204246361,mm
EC-Earth3,SSP5-8.5,465004,R99p,1995-2014,2021-2050,154.958,341.96066666666667,187.00266666666667,120.67958199426081,mm
EC-Earth3,SSP5-8.5,465005,PRCPTOT,1995-2014,2021-2050,1400.007,1354.0136666666667,-45.99333333333334,-3.2852216691297498,mm
EC-Earth3,SSP5-8.5,465005,SDII,1995-2014,2021-2050,6.436348495353842,6.254555997195303,-0.18179249815853904,-2.8244663614744945,mm day-1
EC-Earth3,SSP5-8.5,465005,Rx1day,1995-2014,2021-2050,31.288,33.38633333333333,2.0983333333333327,6.706511548623538,mm
EC-Earth3,SSP5-8.5,465005,Rx5day,1995-2014,2021-2050,89.04400000000001,102.67266666666666,13.628666666666646,15.305541829507483,mm
EC-Earth3,SSP5-8.5,465005,CDD,1995-2014,2021-2050,22.1,20.666666666666668,-1.4333333333333336,-6.485671191553545,days
EC-Earth3,SSP5-8.5,465005,CWD,1995-2014,2021-2050,26.15,29.9,3.75,14.340344168260039,days
EC-Earth3,SSP5-8.5,465005,R10mm,1995-2014,2021-2050,41.1,37.166666666666664,-3.933333333333337,-9.57015409570155,days
EC-Earth3,SSP5-8.5,465005,R20mm,1995-2014,2021-2050,5.15,6.233333333333333,1.083333333333333,21.03559870550161,days
EC-Earth3,SSP5-8.5,465005,R50mm,1995-2014,2021-2050,0.05,0.16666666666666666,0.11666666666666665,233.33333333333331,days
EC-Earth3,SSP5-8.5,465005,R95p,1995-2014,2021-2050,236.49349999999998,271.64666666666665,35.153166666666664,14.864326785584664,mm
EC-Earth3,SSP5-8.5,465005,R99p,1995-2014,2021-2050,25.014,67.51466666666667,42.500666666666675,169.90751845633116,mm
EC-Earth3,SSP5-8.5,465006,PRCPTOT,1995-2014,2021-2050,2037.4630000000002,2142.7926666666667,105.32966666666653,5.169648070500741,mm
EC-Earth3,SSP5-8.5,465006,SDII,1995-2014,2021-2050,8.870314075502302,9.535345693973861,0.6650316184715592,7.49727250704931,mm day-1
EC-Earth3,SSP5-8.5,465006,Rx1day,1995-2014,2021-2050,97.128,109.96833333333333,12.840333333333334,13.220012080278945,mm
EC-Earth3,SSP5-8.5,465006,Rx5day,1995-2014,2021-2050,221.4875,308.37600000000003,86.88850000000002,39.22952762571252,mm
EC-Earth3,SSP5-8.5,465006,CDD,1995-2014,2021-2050,17.25,15.0,-2.25,-13.043478260869565,days
EC-Earth3,SSP5-8.5,465006,CWD,1995-2014,2021-2050,28.0,28.733333333333334,0.7333333333333343,2.6190476190476226,days
EC-Earth3,SSP5-8.5,465006,R10mm,1995-2014,2021-2050,58.25,54.43333333333333,-3.81666666666667,-6.552217453505012,days
EC-Earth3,SSP5-8.5,465006,R20mm,1995-2014,2021-2050,21.65,22.233333333333334,0.5833333333333357,2.6943802925327285,days
EC-Earth3,SSP5-8.5,465006,R50mm,1995-2014,2021-2050,3.8,6.0,2.2,57.894736842105274,days
EC-Earth3,SSP5-8.5,465006,R95p,1995-2014,2021-2050,474.71750000000003,727.4490000000001,252.73150000000004,53.23829435401055,mm
EC-Earth3,SSP5-8.5,465006,R99p,1995-2014,2021-2050,153.8845,349.384,195.4995,127.04300952987468,mm
EC-Earth3,SSP5-8.5,465007,PRCPTOT,1995-2014,2021-2050,1604.6115,1574.1226666666666,-30.488833333333332,-1.9000757088761568,mm
EC-Earth3,SSP5-8.5,465007,SDII,1995-2014,2021-2050,7.1644795926905305,7.068051156148013,-0.0964284365425172,-1.3459238077933406,mm day-1
EC-Earth3,SSP5-8.5,465007,Rx1day,1995-2014,2021-2050,41.3635,45.394999999999996,4.031499999999994,9.74651564785377,mm
EC-Earth3,SSP5-8.5,465007,Rx5day,1995-2014,2021-2050,110.66749999999999,138.27433333333335,27.606833333333356,24.945745890467716,mm
EC-Earth3,SSP5-8.5,465007,CDD,1995-2014,2021-2050,19.4,18.9,-0.5,-2.577319587628866,days
EC-Earth3,SSP5-8.5,465007,CWD,1995-2014,2021-2050,27.65,31.9,4.25,15.370705244122966,days
EC-Earth3,SSP5-8.5,465007,R10mm,1995-2014,2021-2050,51.05,46.266666666666666,-4.783333333333331,-9.36989879203395,days
EC-Earth3,SSP5-8.5,465007,R20mm,1995-2014,2021-2050,9.55,10.8,1.25,13.089005235602093,days
EC-Earth3,SSP5-8.5,465007,R50mm,1995-2014,2021-2050,0.25,0.8,0.55,220.00000000000003,days
EC-Earth3,SSP5-8.5,465007,R95p,1995-2014,2021-2050,272.462,349.48499999999996,77.02299999999997,28.269263236708227,mm
EC-Earth3,SSP5-8.5,465007,R99p,1995-2014,2021-2050,22.856,81.08566666666667,58.22966666666667,254.7675300431688,mm
EC-Earth3,SSP5-8.5,465008,PRCPTOT,1995-2014,2021-2050,1332.1219999999998,1293.8243333333335,-38.29766666666637,-2.8749368801556,mm
EC-Earth3,SSP5-8.5,465008,SDII,1995-2014,2021-2050,5.786004562060708,5.667055898009282,-0.11894866405142679,-2.0557996934773026,mm day-1
EC-Earth3,SSP5-8.5,465008,Rx1day,1995-2014,2021-2050,30.521499999999996,33.012,2.4905000000000044,8.159821764985354,mm
EC-Earth3,SSP5-8.5,465008,Rx5day,1995-2014,2021-2050,85.947,102.05366666666667,16.10666666666667,18.740231382906522,mm
EC-Earth3,SSP5-8.5,465008,CDD,1995-2014,2021-2050,20.5,19.9,-0.6000000000000014,-2.92682926829269,days
EC-Earth3,SSP5-8.5,465008,CWD,1995-2014,2021-2050,31.2,34.766666666666666,3.5666666666666664,11.43162393162393,days
EC-Earth3,SSP5-8.5,465008,R10mm,1995-2014,2021-2050,33.6,31.233333333333334,-2.366666666666667,-7.043650793650794,days
EC-Earth3,SSP5-8.5,465008,R20mm,1995-2014,2021-2050,4.1,5.466666666666667,1.3666666666666671,33.33333333333335,days
EC-Earth3,SSP5-8.5,465008,R50mm,1995-2014,2021-2050,0.05,0.2,0.15000000000000002,300.0,days
EC-Earth3,SSP5-8.5,465008,R95p,1995-2014,2021-2050,240.23450000000003,279.16633333333334,38.931833333333316,16.205762841445885,mm
EC-Earth3,SSP5-8.5,465008,R99p,1995-2014,2021-2050,34.339,83.655,49.316,143.61513148315328,mm
EC-Earth3,SSP5-8.5,465009,PRCPTOT,1995-2014,2021-2050,1306.31,1257.1366666666665,-49.1733333333334,-3.764292804413455,mm
EC-Earth3,SSP5-8.5,465009,SDII,1995-2014,2021-2050,6.026006749570586,5.836770336660484,-0.18923641291010185,-3.140328591958296,mm day-1
EC-Earth3,SSP5-8.5,465009,Rx1day,1995-2014,2021-2050,30.291500000000003,31.97533333333333,1.6838333333333289,5.558765110124386,mm
EC-Earth3,SSP5-8.5,465009,Rx5day,1995-2014,2021-2050,86.61,100.14533333333334,13.535333333333341,15.6279105569026,mm
EC-Earth3,SSP5-8.5,465009,CDD,1995-2014,2021-2050,22.75,20.8,-1.9499999999999993,-8.57142857142857,days
EC-Earth3,SSP5-8.5,465009,CWD,1995-2014,2021-2050,26.35,28.933333333333334,2.583333333333332,9.803921568627445,days
EC-Earth3,SSP5-8.5,465009,R10mm,1995-2014,2021-2050,34.6,31.466666666666665,-3.1333333333333364,-9.055876685934498,days
EC-Earth3,SSP5-8.5,465009,R20mm,1995-2014,2021-2050,4.1,5.266666666666667,1.166666666666667,28.45528455284554,days
EC-Earth3,SSP5-8.5,465009,R50mm,1995-2014,2021-2050,0.0,0.1,0.1,,days
EC-Earth3,SSP5-8.5,465009,R95p,1995-2014,2021-2050,239.90499999999997,259.37533333333334,19.47033333333337,8.115851413406713,mm
EC-Earth3,SSP5-8.5,465009,R99p,1995-2014,2021-2050,21.122,52.58133333333333,31.459333333333333,148.94107249944767,mm
EC-Earth3,SSP5-8.5,465010,PRCPTOT,1995-2014,2021-2050,1157.8355,1118.4173333333335,-39.418166666666366,-3.4044703817309427,mm
EC-Earth3,SSP5-8.5,465010,SDII,1995-2014,2021-2050,5.538740825300207,5.381645220325004,-0.15709560497520236,-2.8363053973858325,mm day-1
EC-Earth3,SSP5-8.5,465010,Rx1day,1995-2014,2021-2050,29.9125,32.165333333333336,2.252833333333335,7.531411060036222,mm
EC-Earth3,SSP5-8.5,465010,Rx5day,1995-2014,2021-2050,84.053,98.27766666666666,14.224666666666664,16.923449093627433,mm
EC-Earth3,SSP5-8.5,465010,CDD,1995-2014,2021-2050,24.7,23.2,-1.5,-6.0728744939271255,days
EC-Earth3,SSP5-8.5,465010,CWD,1995-2014,2021-2050,26.55,28.533333333333335,1.9833333333333343,7.470182046453236,days
EC-Earth3,SSP5-8.5,465010,R10mm,1995-2014,2021-2050,27.6,25.366666666666667,-2.2333333333333343,-8.09178743961353,days
EC-Earth3,SSP5-8.5,465010,R20mm,1995-2014,2021-2050,3.35,4.5,1.15,34.328358208955216,days
EC-Earth3,SSP5-8.5,465010,R50mm,1995-2014,2021-2050,0.05,0.13333333333333333,0.08333333333333333,166.66666666666663,days
EC-Earth3,SSP5-8.5,465010,R95p,1995-2014,2021-2050,200.6115,226.28833333333333,25.67683333333332,12.799282859324276,mm
EC-Earth3,SSP5-8.5,465010,R99p,1995-2014,2021-2050,21.102,51.89633333333334,30.794333333333338,145.93087543044896,mm
EC-Earth3,SSP5-8.5,465011,PRCPTOT,1995-2014,2021-2050,1213.9009999999998,1169.0236666666667,-44.87733333333313,-3.6969516734340884,mm
EC-Earth3,SSP5-8.5,465011,SDII,1995-2014,2021-2050,5.66914060949737,5.477974332077227,-0.1911662774201437,-3.372050379203641,mm day-1
EC-Earth3,SSP5-8.5,465011,Rx1day,1995-2014,2021-2050,28.004,30.179666666666666,2.1756666666666646,7.7691282197781195,mm
EC-Earth3,SSP5-8.5,465011,Rx5day,1995-2014,2021-2050,81.208,93.86233333333332,12.654333333333327,15.582619117985084,mm
EC-Earth3,SSP5-8.5,465011,CDD,1995-2014,2021-2050,23.9,21.666666666666668,-2.2333333333333307,-9.344490934449084,days
EC-Earth3,SSP5-8.5,465011,CWD,1995-2014,2021-2050,26.5,31.733333333333334,5.233333333333334,19.74842767295598,days
EC-Earth3,SSP5-8.5,465011,R10mm,1995-2014,2021-2050,29.2,26.566666666666666,-2.633333333333333,-9.018264840182646,days
EC-Earth3,SSP5-8.5,465011,R20mm,1995-2014,2021-2050,3.0,4.166666666666667,1.166666666666667,38.8888888888889,days
EC-Earth3,SSP5-8.5,465011,R50mm,1995-2014,2021-2050,0.05,0.1,0.05,100.0,days
EC-Earth3,SSP5-8.5,465011,R95p,1995-2014,2021-2050,199.02550000000002,223.783,24.757499999999965,12.439360785426974,mm
EC-Earth3,SSP5-8.5,465011,R99p,1995-2014,2021-2050,19.65,51.02166666666666,31.371666666666663,159.6522476675148,mm
EC-Earth3,SSP5-8.5,465012,PRCPTOT,1995-2014,2021-2050,1238.2875,1190.87,-47.41750000000002,-3.8292803569445724,mm
EC-Earth3,SSP5-8.5,465012,SDII,1995-2014,2021-2050,5.812847321007311,5.611249843950994,-0.2015974770563167,-3.4681364557392467,mm day-1
EC-Earth3,SSP5-8.5,465012,Rx1day,1995-2014,2021-2050,29.0705,30.886333333333333,1.8158333333333339,6.246309259673325,mm
EC-Earth3,SSP5-8.5,465012,Rx5day,1995-2014,2021-2050,83.6535,96.34,12.68650000000001,15.165534018301697,mm
EC-Earth3,SSP5-8.5,465012,CDD,1995-2014,2021-2050,23.9,21.633333333333333,-2.2666666666666657,-9.483960948396092,days
EC-Earth3,SSP5-8.5,465012,CWD,1995-2014,2021-2050,26.2,30.6,4.400000000000002,16.793893129771,days
EC-Earth3,SSP5-8.5,465012,R10mm,1995-2014,2021-2050,30.95,28.066666666666666,-2.883333333333333,-9.31610123855681,days
EC-Earth3,SSP5-8.5,465012,R20mm,1995-2014,2021-2050,3.25,4.466666666666667,1.2166666666666668,37.435897435897445,days
EC-Earth3,SSP5-8.5,465012,R50mm,1995-2014,2021-2050,0.0,0.1,0.1,,days
EC-Earth3,SSP5-8.5,465012,R95p,1995-2014,2021-2050,214.0355,234.59166666666667,20.556166666666655,9.604092156051989,mm
EC-Earth3,SSP5-8.5,465012,R99p,1995-2014,2021-2050,17.244999999999997,47.034,29.789,172.73992461583072,mm
EC-Earth3,SSP5-8.5,465201,PRCPTOT,1995-2014,2021-2050,1065.9370000000001,1071.8253333333334,5.888333333333321,0.5524091323721121,mm
EC-Earth3,SSP5-8.5,465201,SDII,1995-2014,2021-2050,11.86830701265212,12.171068354242744,0.30276134159062273,2.551006990869601,mm day-1
EC-Earth3,SSP5-8.5,465201,Rx1day,1995-2014,2021-2050,85.4385,90.64733333333334,5.208833333333331,6.096587994093214,mm
EC-Earth3,SSP5-8.5,465201,Rx5day,1995-2014,2021-2050,173.318,215.25900000000001,41.941,24.198871438627265,mm
EC-Earth3,SSP5-8.5,465201,CDD,1995-2014,2021-2050,56.55,60.86666666666667,4.31666666666667,7.6333628057766045,days
EC-Earth3,SSP5-8.5,465201,CWD,1995-2014,2021-2050,9.85,9.433333333333334,-0.4166666666666661,-4.230118443316407,days
EC-Earth3,SSP5-8.5,465201,R10mm,1995-2014,2021-2050,33.2,30.9,-2.3000000000000043,-6.927710843373506,days
EC-Earth3,SSP5-8.5,465201,R20mm,1995-2014,2021-2050,15.75,14.966666666666667,-0.7833333333333332,-4.973544973544972,days
EC-Earth3,SSP5-8.5,465201,R50mm,1995-2014,2021-2050,2.6,3.1333333333333333,0.5333333333333332,20.512820512820507,days
EC-Earth3,SSP5-8.5,465201,R95p,1995-2014,2021-2050,240.1805,310.51466666666664,70.33416666666665,29.283878860551397,mm
EC-Earth3,SSP5-8.5,465201,R99p,1995-2014,2021-2050,86.704,148.97466666666665,62.270666666666656,71.81983145721843,mm
FGOALS-g3,SSP2-4.5,465001,PRCPTOT,1995-2014,2021-2050,1426.8319999999999,1462.1546666666666,35.32266666666669,2.4756009583936085,mm
FGOALS-g3,SSP2-4.5,465001,SDII,1995-2014,2021-2050,6.719106051330871,6.790993551601338,0.07188750027046709,1.069896794622376,mm day-1
FGOALS-g3,SSP2-4.5,465001,Rx1day,1995-2014,2021-2050,34.75,36.583,1.8329999999999984,5.274820143884887,mm
FGOALS-g3,SSP2-4.5,465001,Rx5day,1995-2014,2021-2050,90.565,95.37366666666667,4.808666666666667,5.309630283958116,mm
FGOALS-g3,SSP2-4.5,465001,CDD,1995-2014,2021-2050,18.45,17.6,-0.8499999999999979,-4.607046070460693,days
FGOALS-g3,SSP2-4.5,465001,CWD,1995-2014,2021-2050,22.3,23.766666666666666,1.466666666666665,6.576980568011951,days
FGOALS-g3,SSP2-4.5,465001,R10mm,1995-2014,2021-2050,44.6,45.5,0.8999999999999986,2.0179372197309386,days
FGOALS-g3,SSP2-4.5,465001,R20mm,1995-2014,2021-2050,6.45,7.9,1.4500000000000002,22.480620155038764,days
FGOALS-g3,SSP2-4.5,465001,R50mm,1995-2014,2021-2050,0.05,0.13333333333333333,0.08333333333333333,166.66666666666663,days
FGOALS-g3,SSP2-4.5,465001,R95p,1995-2014,2021-2050,205.2385,249.277,44.0385,21.457231464856743,mm
FGOALS-g3,SSP2-4.5,465001,R99p,1995-2014,2021-2050,22.2845,39.01466666666667,16.73016666666667,75.07535132790356,mm
FGOALS-g3,SSP2-4.5,465002,PRCPTOT,1995-2014,2021-2050,1367.5945,1404.8346666666666,37.24016666666671,2.723041564342845,mm
FGOALS-g3,SSP2-4.5,465002,SDII,1995-2014,2021-2050,6.236727316386816,6.281634391208078,0.04490707482126144,0.7200423001222039,mm day-1
FGOALS-g3,SSP2-4.5,465002,Rx1day,1995-2014,2021-2050,37.488,37.442,-0.045999999999999375,-0.12270593256508583,mm
FGOALS-g3,SSP2-4.5,465002,Rx5day,1995-2014,2021-2050,89.7675,96.61566666666666,6.848166666666657,7.628781760288141,mm
FGOALS-g3,SSP2-4.5,465002,CDD,1995-2014,2021-2050,17.6,15.966666666666667,-1.6333333333333346,-9.280303030303036,days
FGOALS-g3,SSP2-4.5,465002,CWD,1995-2014,2021-2050,23.45,24.966666666666665,1.5166666666666657,6.467661691542284,days
FGOALS-g3,SSP2-4.5,465002,R10mm,1995-2014,2021-2050,38.35,39.06666666666667,0.7166666666666686,1.868752716210348,days
FGOALS-g3,SSP2-4.5,465002,R20mm,1995-2014,2021-2050,5.7,6.766666666666667,1.0666666666666664,18.713450292397656,days
FGOALS-g3,SSP2-4.5,465002,R50mm,1995-2014,2021-2050,0.15,0.2,0.05000000000000002,33.33333333333335,days
FGOALS-g3,SSP2-4.5,465002,R95p,1995-2014,2021-2050,231.94899999999998,272.10333333333335,40.15433333333337,17.311707889809128,mm
FGOALS-g3,SSP2-4.5,465002,R99p,1995-2014,2021-2050,32.5315,44.92066666666666,12.38916666666666,38.08360102259859,mm
FGOALS-g3,SSP2-4.5,465003,PRCPTOT,1995-2014,2021-2050,1532.9465,1566.6986666666667,33.75216666666665,2.2017837326134115,mm
FGOALS-g3,SSP2-4.5,465003,SDII,1995-2014,2021-2050,6.345570121062309,6.359862673221291,0.014292552158981842,0.2252366908930971,mm day-1
FGOALS-g3,SSP2-4.5,465003,Rx1day,1995-2014,2021-2050,35.804500000000004,34.644999999999996,-1.1595000000000084,-3.2384197517072106,mm
FGOALS-g3,SSP2-4.5,465003,Rx5day,1995-2014,2021-2050,88.836,92.98066666666666,4.144666666666666,4.6655259879628375,mm
FGOALS-g3,SSP2-4.5,465003,CDD,1995-2014,2021-2050,16.35,14.933333333333334,-1.4166666666666679,-8.664627930682984,days
FGOALS-g3,SSP2-4.5,465003,CWD,1995-2014,2021-2050,37.8,41.36666666666667,3.56666666666667,9.435626102292778,days
FGOALS-g3,SSP2-4.5,465003,R10mm,1995-2014,2021-2050,44.3,44.93333333333333,0.6333333333333329,1.4296463506395776,days
FGOALS-g3,SSP2-4.5,465003,R20mm,1995-2014,2021-2050,5.65,6.666666666666667,1.0166666666666666,17.994100294985248,days
FGOALS-g3,SSP2-4.5,465003,R50mm,1995-2014,2021-2050,0.1,0.1,0.0,0.0,days
FGOALS-g3,SSP2-4.5,465003,R95p,1995-2014,2021-2050,238.57150000000001,276.273,37.70150000000001,15.803019220652931,mm
FGOALS-g3,SSP2-4.5,465003,R99p,1995-2014,2021-2050,23.822499999999998,27.42,3.5975000000000037,15.10126980795468,mm
FGOALS-g3,SSP2-4.5,465004,PRCPTOT,1995-2014,2021-2050,1773.3509999999999,1791.3166666666666,17.96566666666672,1.0130914109314355,mm
FGOALS-g3,SSP2-4.5,465004,SDII,1995-2014,2021-2050,9.144261635269322,9.137634722162709,-0.00662691310661323,-0.0724707294140983,mm day-1
FGOALS-g3,SSP2-4.5,465004,Rx1day,1995-2014,2021-2050,97.273,82.654,-14.619,-15.028836367748504,mm
FGOALS-g3,SSP2-4.5,465004,Rx5day,1995-2014,2021-2050,191.9955,193.538,1.5425000000000182,0.8034042464537025,mm
FGOALS-g3,SSP2-4.5,465004,CDD,1995-2014,2021-2050,17.0,16.266666666666666,-0.7333333333333343,-4.313725490196084,days
FGOALS-g3,SSP2-4.5,465004,CWD,1995-2014,2021-2050,16.65,15.1,-1.549999999999999,-9.309309309309302,days
FGOALS-g3,SSP2-4.5,465004,R10mm,1995-2014,2021-2050,53.35,54.43333333333333,1.0833333333333286,2.0306154326772794,days
FGOALS-g3,SSP2-4.5,465004,R20mm,1995-2014,2021-2050,19.35,20.066666666666666,0.716666666666665,3.703703703703695,days
FGOALS-g3,SSP2-4.5,465004,R50mm,1995-2014,2021-2050,2.85,2.966666666666667,0.1166666666666667,4.093567251461989,days
FGOALS-g3,SSP2-4.5,465004,R95p,1995-2014,2021-2050,367.4065,369.562,2.1555000000000177,0.5866798763767156,mm
FGOALS-g3,SSP2-4.5,465004,R99p,1995-2014,2021-2050,102.2665,98.56766666666665,-3.69883333333334,-3.6168572634570855,mm
FGOALS-g3,SSP2-4.5,465005,PRCPTOT,1995-2014,2021-2050,1339.6354999999999,1374.2839999999999,34.64850000000001,2.5864124980265166,mm
FGOALS-g3,SSP2-4.5,465005,SDII,1995-2014,2021-2050,6.2566681191402385,6.321307055434535,0.06463893629429673,1.0331207451543571,mm day-1
FGOALS-g3,SSP2-4.5,465005,Rx1day,1995-2014,2021-2050,32.082499999999996,33.620666666666665,1.538166666666669,4.7944102444219405,mm
