Period,Model,Scenario,Station,Year,Annual_status,Index,Value,Unit
2021-2050,CanESM5,SSP2-4.5,465005,2046,OK,Rx5day,87.24,mm
2021-2050,CanESM5,SSP2-4.5,465005,2046,OK,SDII,6.766694915254238,mm day-1
2021-2050,CanESM5,SSP2-4.5,465005,2047,OK,CDD,38.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2047,OK,CWD,18.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2047,OK,PRCPTOT,873.1600000000001,mm
2021-2050,CanESM5,SSP2-4.5,465005,2047,OK,R10mm,17.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2047,OK,R20mm,1.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2047,OK,R50mm,0.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2047,OK,R95p,76.15,mm
2021-2050,CanESM5,SSP2-4.5,465005,2047,OK,R99p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465005,2047,OK,Rx1day,21.22,mm
2021-2050,CanESM5,SSP2-4.5,465005,2047,OK,Rx5day,72.98,mm
2021-2050,CanESM5,SSP2-4.5,465005,2047,OK,SDII,4.7713661202185795,mm day-1
2021-2050,CanESM5,SSP2-4.5,465005,2048,OK,CDD,23.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2048,OK,CWD,15.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2048,OK,PRCPTOT,1139.72,mm
2021-2050,CanESM5,SSP2-4.5,465005,2048,OK,R10mm,32.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2048,OK,R20mm,4.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2048,OK,R50mm,0.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2048,OK,R95p,147.31,mm
2021-2050,CanESM5,SSP2-4.5,465005,2048,OK,R99p,68.79,mm
2021-2050,CanESM5,SSP2-4.5,465005,2048,OK,Rx1day,38.84,mm
2021-2050,CanESM5,SSP2-4.5,465005,2048,OK,Rx5day,98.63,mm
2021-2050,CanESM5,SSP2-4.5,465005,2048,OK,SDII,6.1275268817204305,mm day-1
2021-2050,CanESM5,SSP2-4.5,465005,2049,OK,CDD,17.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2049,OK,CWD,21.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2049,OK,PRCPTOT,1607.5700000000002,mm
2021-2050,CanESM5,SSP2-4.5,465005,2049,OK,R10mm,48.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2049,OK,R20mm,10.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2049,OK,R50mm,0.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2049,OK,R95p,398.24,mm
2021-2050,CanESM5,SSP2-4.5,465005,2049,OK,R99p,95.04,mm
2021-2050,CanESM5,SSP2-4.5,465005,2049,OK,Rx1day,34.37,mm
2021-2050,CanESM5,SSP2-4.5,465005,2049,OK,Rx5day,136.07,mm
2021-2050,CanESM5,SSP2-4.5,465005,2049,OK,SDII,7.241306306306307,mm day-1
2021-2050,CanESM5,SSP2-4.5,465005,2050,OK,CDD,13.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2050,OK,CWD,13.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2050,OK,PRCPTOT,967.0699999999999,mm
2021-2050,CanESM5,SSP2-4.5,465005,2050,OK,R10mm,27.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2050,OK,R20mm,3.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2050,OK,R50mm,0.0,days
2021-2050,CanESM5,SSP2-4.5,465005,2050,OK,R95p,122.94000000000001,mm
2021-2050,CanESM5,SSP2-4.5,465005,2050,OK,R99p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465005,2050,OK,Rx1day,25.14,mm
2021-2050,CanESM5,SSP2-4.5,465005,2050,OK,Rx5day,99.81,mm
2021-2050,CanESM5,SSP2-4.5,465005,2050,OK,SDII,4.763891625615763,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2021,OK,CDD,14.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2021,OK,CWD,26.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2021,OK,PRCPTOT,2592.83,mm
2021-2050,CanESM5,SSP2-4.5,465006,2021,OK,R10mm,75.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2021,OK,R20mm,36.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2021,OK,R50mm,6.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2021,OK,R95p,988.9300000000001,mm
2021-2050,CanESM5,SSP2-4.5,465006,2021,OK,R99p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2021,OK,Rx1day,74.19,mm
2021-2050,CanESM5,SSP2-4.5,465006,2021,OK,Rx5day,299.8,mm
2021-2050,CanESM5,SSP2-4.5,465006,2021,OK,SDII,11.422158590308369,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2022,OK,CDD,11.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2022,OK,CWD,14.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2022,OK,PRCPTOT,1634.56,mm
2021-2050,CanESM5,SSP2-4.5,465006,2022,OK,R10mm,48.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2022,OK,R20mm,18.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2022,OK,R50mm,3.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2022,OK,R95p,324.5,mm
2021-2050,CanESM5,SSP2-4.5,465006,2022,OK,R99p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2022,OK,Rx1day,73.57,mm
2021-2050,CanESM5,SSP2-4.5,465006,2022,OK,Rx5day,208.95,mm
2021-2050,CanESM5,SSP2-4.5,465006,2022,OK,SDII,7.820861244019138,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2023,OK,CDD,15.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2023,OK,CWD,18.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2023,OK,PRCPTOT,1130.8999999999999,mm
2021-2050,CanESM5,SSP2-4.5,465006,2023,OK,R10mm,32.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2023,OK,R20mm,6.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2023,OK,R50mm,0.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2023,OK,R95p,36.29,mm
2021-2050,CanESM5,SSP2-4.5,465006,2023,OK,R99p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2023,OK,Rx1day,36.29,mm
2021-2050,CanESM5,SSP2-4.5,465006,2023,OK,Rx5day,81.28,mm
2021-2050,CanESM5,SSP2-4.5,465006,2023,OK,SDII,5.740609137055837,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2024,OK,CDD,18.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2024,OK,CWD,22.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2024,OK,PRCPTOT,1070.54,mm
2021-2050,CanESM5,SSP2-4.5,465006,2024,OK,R10mm,28.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2024,OK,R20mm,7.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2024,OK,R50mm,1.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2024,OK,R95p,178.89,mm
2021-2050,CanESM5,SSP2-4.5,465006,2024,OK,R99p,91.7,mm
2021-2050,CanESM5,SSP2-4.5,465006,2024,OK,Rx1day,91.7,mm
2021-2050,CanESM5,SSP2-4.5,465006,2024,OK,Rx5day,153.56,mm
2021-2050,CanESM5,SSP2-4.5,465006,2024,OK,SDII,6.22406976744186,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2025,OK,CDD,20.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2025,OK,CWD,15.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2025,OK,PRCPTOT,1076.23,mm
2021-2050,CanESM5,SSP2-4.5,465006,2025,OK,R10mm,21.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2025,OK,R20mm,11.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2025,OK,R50mm,2.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2025,OK,R95p,187.06,mm
2021-2050,CanESM5,SSP2-4.5,465006,2025,OK,R99p,96.29,mm
2021-2050,CanESM5,SSP2-4.5,465006,2025,OK,Rx1day,96.29,mm
2021-2050,CanESM5,SSP2-4.5,465006,2025,OK,Rx5day,228.79999999999998,mm
2021-2050,CanESM5,SSP2-4.5,465006,2025,OK,SDII,5.576321243523316,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2026,OK,CDD,11.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2026,OK,CWD,13.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2026,OK,PRCPTOT,1449.6100000000001,mm
2021-2050,CanESM5,SSP2-4.5,465006,2026,OK,R10mm,44.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2026,OK,R20mm,16.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2026,OK,R50mm,0.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2026,OK,R95p,76.4,mm
2021-2050,CanESM5,SSP2-4.5,465006,2026,OK,R99p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2026,OK,Rx1day,42.26,mm
2021-2050,CanESM5,SSP2-4.5,465006,2026,OK,Rx5day,114.44999999999999,mm
2021-2050,CanESM5,SSP2-4.5,465006,2026,OK,SDII,7.433897435897436,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2027,OK,CDD,18.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2027,OK,CWD,18.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2027,OK,PRCPTOT,2982.76,mm
2021-2050,CanESM5,SSP2-4.5,465006,2027,OK,R10mm,81.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2027,OK,R20mm,40.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2027,OK,R50mm,10.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2027,OK,R95p,1105.71,mm
2021-2050,CanESM5,SSP2-4.5,465006,2027,OK,R99p,343.16999999999996,mm
2021-2050,CanESM5,SSP2-4.5,465006,2027,OK,Rx1day,164.01,mm
2021-2050,CanESM5,SSP2-4.5,465006,2027,OK,Rx5day,295.78999999999996,mm
2021-2050,CanESM5,SSP2-4.5,465006,2027,OK,SDII,12.856724137931035,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2028,OK,CDD,10.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2028,OK,CWD,21.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2028,OK,PRCPTOT,1833.5400000000002,mm
2021-2050,CanESM5,SSP2-4.5,465006,2028,OK,R10mm,54.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2028,OK,R20mm,15.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2028,OK,R50mm,4.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2028,OK,R95p,335.6,mm
2021-2050,CanESM5,SSP2-4.5,465006,2028,OK,R99p,110.59,mm
2021-2050,CanESM5,SSP2-4.5,465006,2028,OK,Rx1day,110.59,mm
2021-2050,CanESM5,SSP2-4.5,465006,2028,OK,Rx5day,205.32000000000002,mm
2021-2050,CanESM5,SSP2-4.5,465006,2028,OK,SDII,8.18544642857143,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2029,OK,CDD,12.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2029,OK,CWD,32.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2029,OK,PRCPTOT,3502.5099999999993,mm
2021-2050,CanESM5,SSP2-4.5,465006,2029,OK,R10mm,91.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2029,OK,R20mm,35.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2029,OK,R50mm,12.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2029,OK,R95p,1499.02,mm
2021-2050,CanESM5,SSP2-4.5,465006,2029,OK,R99p,975.92,mm
2021-2050,CanESM5,SSP2-4.5,465006,2029,OK,Rx1day,286.56,mm
2021-2050,CanESM5,SSP2-4.5,465006,2029,OK,Rx5day,744.98,mm
2021-2050,CanESM5,SSP2-4.5,465006,2029,OK,SDII,13.843913043478258,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2030,OK,CDD,17.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2030,OK,CWD,15.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2030,OK,PRCPTOT,2467.54,mm
2021-2050,CanESM5,SSP2-4.5,465006,2030,OK,R10mm,78.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2030,OK,R20mm,31.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2030,OK,R50mm,4.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2030,OK,R95p,658.6199999999999,mm
2021-2050,CanESM5,SSP2-4.5,465006,2030,OK,R99p,180.38,mm
2021-2050,CanESM5,SSP2-4.5,465006,2030,OK,Rx1day,97.69,mm
2021-2050,CanESM5,SSP2-4.5,465006,2030,OK,Rx5day,263.2,mm
2021-2050,CanESM5,SSP2-4.5,465006,2030,OK,SDII,10.590300429184548,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2031,OK,CDD,29.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2031,OK,CWD,27.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2031,OK,PRCPTOT,1166.32,mm
2021-2050,CanESM5,SSP2-4.5,465006,2031,OK,R10mm,33.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2031,OK,R20mm,4.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2031,OK,R50mm,1.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2031,OK,R95p,55.46,mm
2021-2050,CanESM5,SSP2-4.5,465006,2031,OK,R99p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2031,OK,Rx1day,55.46,mm
2021-2050,CanESM5,SSP2-4.5,465006,2031,OK,Rx5day,116.34,mm
2021-2050,CanESM5,SSP2-4.5,465006,2031,OK,SDII,6.408351648351648,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2032,OK,CDD,12.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2032,OK,CWD,9.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2032,OK,PRCPTOT,1269.96,mm
2021-2050,CanESM5,SSP2-4.5,465006,2032,OK,R10mm,35.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2032,OK,R20mm,8.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2032,OK,R50mm,1.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2032,OK,R95p,169.34,mm
2021-2050,CanESM5,SSP2-4.5,465006,2032,OK,R99p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2032,OK,Rx1day,53.17,mm
2021-2050,CanESM5,SSP2-4.5,465006,2032,OK,Rx5day,111.75,mm
2021-2050,CanESM5,SSP2-4.5,465006,2032,OK,SDII,6.194926829268293,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2033,OK,CDD,13.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2033,OK,CWD,14.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2033,OK,PRCPTOT,1399.7799999999997,mm
2021-2050,CanESM5,SSP2-4.5,465006,2033,OK,R10mm,37.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2033,OK,R20mm,12.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2033,OK,R50mm,3.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2033,OK,R95p,330.65000000000003,mm
2021-2050,CanESM5,SSP2-4.5,465006,2033,OK,R99p,113.88,mm
2021-2050,CanESM5,SSP2-4.5,465006,2033,OK,Rx1day,113.88,mm
2021-2050,CanESM5,SSP2-4.5,465006,2033,OK,Rx5day,210.51,mm
2021-2050,CanESM5,SSP2-4.5,465006,2033,OK,SDII,7.105482233502537,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2034,OK,CDD,16.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2034,OK,CWD,7.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2034,OK,PRCPTOT,677.3599999999999,mm
2021-2050,CanESM5,SSP2-4.5,465006,2034,OK,R10mm,9.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2034,OK,R20mm,3.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2034,OK,R50mm,0.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2034,OK,R95p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2034,OK,R99p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2034,OK,Rx1day,29.23,mm
2021-2050,CanESM5,SSP2-4.5,465006,2034,OK,Rx5day,63.03,mm
2021-2050,CanESM5,SSP2-4.5,465006,2034,OK,SDII,4.456315789473684,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2035,OK,CDD,18.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2035,OK,CWD,28.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2035,OK,PRCPTOT,1947.63,mm
2021-2050,CanESM5,SSP2-4.5,465006,2035,OK,R10mm,61.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2035,OK,R20mm,16.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2035,OK,R50mm,3.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2035,OK,R95p,333.19,mm
2021-2050,CanESM5,SSP2-4.5,465006,2035,OK,R99p,77.87,mm
2021-2050,CanESM5,SSP2-4.5,465006,2035,OK,Rx1day,77.87,mm
2021-2050,CanESM5,SSP2-4.5,465006,2035,OK,Rx5day,209.11,mm
2021-2050,CanESM5,SSP2-4.5,465006,2035,OK,SDII,8.252669491525424,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2036,OK,CDD,7.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2036,OK,CWD,17.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2036,OK,PRCPTOT,2071.4,mm
2021-2050,CanESM5,SSP2-4.5,465006,2036,OK,R10mm,69.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2036,OK,R20mm,19.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2036,OK,R50mm,3.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2036,OK,R95p,419.73,mm
2021-2050,CanESM5,SSP2-4.5,465006,2036,OK,R99p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2036,OK,Rx1day,71.48,mm
2021-2050,CanESM5,SSP2-4.5,465006,2036,OK,Rx5day,143.61,mm
2021-2050,CanESM5,SSP2-4.5,465006,2036,OK,SDII,8.703361344537816,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2037,OK,CDD,12.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2037,OK,CWD,18.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2037,OK,PRCPTOT,2575.8199999999997,mm
2021-2050,CanESM5,SSP2-4.5,465006,2037,OK,R10mm,51.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2037,OK,R20mm,30.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2037,OK,R50mm,11.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2037,OK,R95p,1212.1100000000001,mm
2021-2050,CanESM5,SSP2-4.5,465006,2037,OK,R99p,723.69,mm
2021-2050,CanESM5,SSP2-4.5,465006,2037,OK,Rx1day,197.96,mm
2021-2050,CanESM5,SSP2-4.5,465006,2037,OK,Rx5day,646.99,mm
2021-2050,CanESM5,SSP2-4.5,465006,2037,OK,SDII,12.3244976076555,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2038,OK,CDD,19.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2038,OK,CWD,14.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2038,OK,PRCPTOT,1290.36,mm
2021-2050,CanESM5,SSP2-4.5,465006,2038,OK,R10mm,35.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2038,OK,R20mm,16.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2038,OK,R50mm,0.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2038,OK,R95p,156.65999999999997,mm
2021-2050,CanESM5,SSP2-4.5,465006,2038,OK,R99p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2038,OK,Rx1day,43.86,mm
2021-2050,CanESM5,SSP2-4.5,465006,2038,OK,Rx5day,140.77999999999997,mm
2021-2050,CanESM5,SSP2-4.5,465006,2038,OK,SDII,6.387920792079208,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2039,OK,CDD,12.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2039,OK,CWD,16.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2039,OK,PRCPTOT,1446.1100000000001,mm
2021-2050,CanESM5,SSP2-4.5,465006,2039,OK,R10mm,47.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2039,OK,R20mm,18.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2039,OK,R50mm,0.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2039,OK,R95p,240.97,mm
2021-2050,CanESM5,SSP2-4.5,465006,2039,OK,R99p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2039,OK,Rx1day,45.98,mm
2021-2050,CanESM5,SSP2-4.5,465006,2039,OK,Rx5day,112.24000000000001,mm
2021-2050,CanESM5,SSP2-4.5,465006,2039,OK,SDII,7.692074468085107,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2040,OK,CDD,15.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2040,OK,CWD,14.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2040,OK,PRCPTOT,1230.2600000000002,mm
2021-2050,CanESM5,SSP2-4.5,465006,2040,OK,R10mm,34.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2040,OK,R20mm,9.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2040,OK,R50mm,0.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2040,OK,R95p,152.95,mm
2021-2050,CanESM5,SSP2-4.5,465006,2040,OK,R99p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2040,OK,Rx1day,40.24,mm
2021-2050,CanESM5,SSP2-4.5,465006,2040,OK,Rx5day,95.89,mm
2021-2050,CanESM5,SSP2-4.5,465006,2040,OK,SDII,6.614301075268818,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2041,OK,CDD,31.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2041,OK,CWD,11.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2041,OK,PRCPTOT,1225.8000000000002,mm
2021-2050,CanESM5,SSP2-4.5,465006,2041,OK,R10mm,34.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2041,OK,R20mm,12.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2041,OK,R50mm,2.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2041,OK,R95p,223.38,mm
2021-2050,CanESM5,SSP2-4.5,465006,2041,OK,R99p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2041,OK,Rx1day,55.75,mm
2021-2050,CanESM5,SSP2-4.5,465006,2041,OK,Rx5day,109.28999999999999,mm
2021-2050,CanESM5,SSP2-4.5,465006,2041,OK,SDII,7.296428571428573,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2042,OK,CDD,12.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2042,OK,CWD,9.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2042,OK,PRCPTOT,829.3700000000001,mm
2021-2050,CanESM5,SSP2-4.5,465006,2042,OK,R10mm,17.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2042,OK,R20mm,7.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2042,OK,R50mm,0.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2042,OK,R95p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2042,OK,R99p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2042,OK,Rx1day,30.19,mm
2021-2050,CanESM5,SSP2-4.5,465006,2042,OK,Rx5day,108.26000000000002,mm
2021-2050,CanESM5,SSP2-4.5,465006,2042,OK,SDII,5.057134146341464,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2043,OK,CDD,13.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2043,OK,CWD,13.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2043,OK,PRCPTOT,1060.8,mm
2021-2050,CanESM5,SSP2-4.5,465006,2043,OK,R10mm,28.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2043,OK,R20mm,5.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2043,OK,R50mm,0.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2043,OK,R95p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2043,OK,R99p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2043,OK,Rx1day,29.25,mm
2021-2050,CanESM5,SSP2-4.5,465006,2043,OK,Rx5day,60.74999999999999,mm
2021-2050,CanESM5,SSP2-4.5,465006,2043,OK,SDII,5.303999999999999,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2044,OK,CDD,17.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2044,OK,CWD,12.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2044,OK,PRCPTOT,907.78,mm
2021-2050,CanESM5,SSP2-4.5,465006,2044,OK,R10mm,18.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2044,OK,R20mm,7.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2044,OK,R50mm,1.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2044,OK,R95p,103.77,mm
2021-2050,CanESM5,SSP2-4.5,465006,2044,OK,R99p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2044,OK,Rx1day,68.3,mm
2021-2050,CanESM5,SSP2-4.5,465006,2044,OK,Rx5day,107.72,mm
2021-2050,CanESM5,SSP2-4.5,465006,2044,OK,SDII,5.099887640449438,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2045,OK,CDD,19.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2045,OK,CWD,13.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2045,OK,PRCPTOT,816.0600000000001,mm
2021-2050,CanESM5,SSP2-4.5,465006,2045,OK,R10mm,18.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2045,OK,R20mm,5.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2045,OK,R50mm,0.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2045,OK,R95p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2045,OK,R99p,0.0,mm
2021-2050,CanESM5,SSP2-4.5,465006,2045,OK,Rx1day,23.76,mm
2021-2050,CanESM5,SSP2-4.5,465006,2045,OK,Rx5day,67.09,mm
2021-2050,CanESM5,SSP2-4.5,465006,2045,OK,SDII,4.886586826347306,mm day-1
2021-2050,CanESM5,SSP2-4.5,465006,2046,OK,CDD,11.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2046,OK,CWD,19.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2046,OK,PRCPTOT,2510.61,mm
2021-2050,CanESM5,SSP2-4.5,465006,2046,OK,R10mm,75.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2046,OK,R20mm,28.0,days
2021-2050,CanESM5,SSP2-4.5,465006,2046,OK,R50mm,2.0,days
