model,station,scenario,window,index,raw_change_pct,method,bc_change_pct,S_mod,S_bc,PE_pct
FGOALS-g3,351004,ssp245,Near,PRCPTOT,-5.93,detqm,-2.7,0.941,0.973,3.434
FGOALS-g3,351004,ssp245,Near,PRCPTOT_dry,-16.323,detqm,-10.651,0.837,0.893,6.779
FGOALS-g3,351004,ssp245,Near,PRCPTOT_wet,6.161,detqm,6.974,1.062,1.07,0.765
FGOALS-g3,351004,ssp245,Near,R10mm,0.0,detqm,4.026,1.0,1.04,4.026
FGOALS-g3,351004,ssp245,Near,R20mm,-8.772,detqm,-2.972,0.912,0.97,6.357
FGOALS-g3,351004,ssp245,Near,R50mm,-53.846,detqm,-23.577,0.462,0.764,65.583
FGOALS-g3,351004,ssp245,Near,R95p,-52.964,detqm,-24.682,0.47,0.753,60.129
FGOALS-g3,351004,ssp245,Near,R99p,56.424,detqm,-46.649,1.564,0.534,-65.893
FGOALS-g3,351004,ssp245,Near,Rx1day,-27.297,detqm,-29.257,0.727,0.707,-2.696
FGOALS-g3,351004,ssp245,Near,Rx5day,-18.614,detqm,-13.79,0.814,0.862,5.926
FGOALS-g3,351004,ssp245,Near,SDII,-15.085,detqm,-8.994,0.849,0.91,7.173
FGOALS-g3,351004,ssp245,Near,q50,-6.468,detqm,-1.755,0.935,0.982,5.039
FGOALS-g3,351004,ssp245,Near,q90,-16.841,detqm,-7.203,0.832,0.928,11.59
FGOALS-g3,351004,ssp245,Near,q95,-15.408,detqm,-11.045,0.846,0.89,5.158
FGOALS-g3,351004,ssp245,Near,q99,-25.921,detqm,-19.758,0.741,0.802,8.319
FGOALS-g3,351004,ssp245,Near,wet_day_pct,5.839,detqm,3.736,1.058,1.037,-1.987
FGOALS-g3,351004,ssp585,Near,CDD,-13.898,detqm,-9.854,0.861,0.901,4.697
FGOALS-g3,351004,ssp585,Near,CWD,8.911,detqm,5.077,1.089,1.051,-3.52
FGOALS-g3,351004,ssp585,Near,PRCPTOT,-14.877,detqm,-6.983,0.851,0.93,9.273
FGOALS-g3,351004,ssp585,Near,PRCPTOT_dry,-20.98,detqm,-15.802,0.79,0.842,6.554
FGOALS-g3,351004,ssp585,Near,PRCPTOT_wet,-6.22,detqm,3.111,0.938,1.031,9.95
FGOALS-g3,351004,ssp585,Near,R10mm,-23.188,detqm,-0.805,0.768,0.992,29.14
FGOALS-g3,351004,ssp585,Near,R20mm,-24.561,detqm,-5.096,0.754,0.949,25.804
FGOALS-g3,351004,ssp585,Near,R50mm,-58.974,detqm,-38.211,0.41,0.618,50.61
FGOALS-g3,351004,ssp585,Near,R95p,-55.869,detqm,-48.736,0.441,0.513,16.162
FGOALS-g3,351004,ssp585,Near,R99p,13.573,detqm,-47.779,1.136,0.522,-54.02
FGOALS-g3,351004,ssp585,Near,Rx1day,-27.551,detqm,-29.121,0.724,0.709,-2.167
FGOALS-g3,351004,ssp585,Near,Rx5day,-17.311,detqm,-15.425,0.827,0.846,2.28
FGOALS-g3,351004,ssp585,Near,SDII,-21.293,detqm,-13.028,0.787,0.87,10.501
FGOALS-g3,351004,ssp585,Near,q50,-9.674,detqm,-4.7,0.903,0.953,5.507
FGOALS-g3,351004,ssp585,Near,q90,-30.905,detqm,-16.403,0.691,0.836,20.988
FGOALS-g3,351004,ssp585,Near,q95,-21.639,detqm,-20.576,0.784,0.794,1.356
FGOALS-g3,351004,ssp585,Near,q99,-26.726,detqm,-20.018,0.733,0.8,9.155
FGOALS-g3,351004,ssp585,Near,wet_day_pct,4.265,detqm,4.732,1.043,1.047,0.448
FGOALS-g3,351005,ssp245,Near,CDD,8.155,detqm,27.453,1.082,1.275,17.843
FGOALS-g3,351005,ssp245,Near,CWD,6.931,detqm,4.308,1.069,1.043,-2.452
FGOALS-g3,351005,ssp245,Near,PRCPTOT,-5.93,detqm,-2.28,0.941,0.977,3.881
FGOALS-g3,351005,ssp245,Near,PRCPTOT_dry,-16.323,detqm,-11.454,0.837,0.885,5.82
FGOALS-g3,351005,ssp245,Near,PRCPTOT_wet,6.161,detqm,8.978,1.062,1.09,2.653
FGOALS-g3,351005,ssp245,Near,R10mm,0.0,detqm,4.666,1.0,1.047,4.666
FGOALS-g3,351005,ssp245,Near,R20mm,-8.772,detqm,0.447,0.912,1.004,10.106
FGOALS-g3,351005,ssp245,Near,R50mm,-53.846,detqm,-11.111,0.462,0.889,92.593
FGOALS-g3,351005,ssp245,Near,R95p,-51.62,detqm,-20.621,0.484,0.794,64.072
FGOALS-g3,351005,ssp245,Near,R99p,26.773,detqm,-60.196,1.268,0.398,-68.603
FGOALS-g3,351005,ssp245,Near,Rx1day,-27.297,detqm,-17.959,0.727,0.82,12.845
FGOALS-g3,351005,ssp245,Near,Rx5day,-18.614,detqm,-7.415,0.814,0.926,13.76
FGOALS-g3,351005,ssp245,Near,SDII,-15.085,detqm,-0.211,0.849,0.998,17.516
FGOALS-g3,351005,ssp245,Near,q50,-6.468,detqm,16.456,0.935,1.165,24.509
FGOALS-g3,351005,ssp245,Near,q90,-16.841,detqm,-2.391,0.832,0.976,17.376
FGOALS-g3,351005,ssp245,Near,q95,-15.408,detqm,-10.979,0.846,0.89,5.236
FGOALS-g3,351005,ssp245,Near,q99,-25.921,detqm,-13.501,0.741,0.865,16.765
FGOALS-g3,351005,ssp245,Near,wet_day_pct,5.839,detqm,-4.952,1.058,0.95,-10.195
FGOALS-g3,351005,ssp585,Near,CDD,-13.898,detqm,-6.17,0.861,0.938,8.976
FGOALS-g3,351005,ssp585,Near,CWD,8.911,detqm,2.948,1.089,1.029,-5.475
FGOALS-g3,351005,ssp585,Near,PRCPTOT,-14.877,detqm,-7.06,0.851,0.929,9.183
FGOALS-g3,351005,ssp585,Near,PRCPTOT_dry,-20.98,detqm,-15.929,0.79,0.841,6.393
FGOALS-g3,351005,ssp585,Near,PRCPTOT_wet,-6.22,detqm,3.719,0.938,1.037,10.598
FGOALS-g3,351005,ssp585,Near,R10mm,-23.188,detqm,1.743,0.768,1.017,32.457
FGOALS-g3,351005,ssp585,Near,R20mm,-24.561,detqm,-8.501,0.754,0.915,21.289
FGOALS-g3,351005,ssp585,Near,R50mm,-58.974,detqm,-45.455,0.41,0.545,32.955
FGOALS-g3,351005,ssp585,Near,R95p,-51.933,detqm,-43.513,0.481,0.565,17.517
FGOALS-g3,351005,ssp585,Near,R99p,-1.603,detqm,-54.355,0.984,0.456,-53.612
FGOALS-g3,351005,ssp585,Near,Rx1day,-27.551,detqm,-20.443,0.724,0.796,9.81
FGOALS-g3,351005,ssp585,Near,Rx5day,-17.311,detqm,-13.608,0.827,0.864,4.478
FGOALS-g3,351005,ssp585,Near,SDII,-21.293,detqm,-10.743,0.787,0.893,13.404
FGOALS-g3,351005,ssp585,Near,q50,-9.674,detqm,3.718,0.903,1.037,14.826
FGOALS-g3,351005,ssp585,Near,q90,-30.905,detqm,-16.241,0.691,0.838,21.223
FGOALS-g3,351005,ssp585,Near,q95,-21.639,detqm,-23.282,0.784,0.767,-2.097
FGOALS-g3,351005,ssp585,Near,q99,-26.726,detqm,-18.845,0.733,0.812,10.755
FGOALS-g3,351005,ssp585,Near,wet_day_pct,4.265,detqm,1.976,1.043,1.02,-2.195
FGOALS-g3,351006,ssp245,Near,CDD,8.155,detqm,3.604,1.082,1.036,-4.208
FGOALS-g3,351006,ssp245,Near,CWD,6.931,detqm,2.581,1.069,1.026,-4.068
FGOALS-g3,351006,ssp245,Near,PRCPTOT,-5.93,detqm,-3.372,0.941,0.966,2.72
FGOALS-g3,351006,ssp245,Near,PRCPTOT_dry,-16.323,detqm,-6.512,0.837,0.935,11.725
FGOALS-g3,351006,ssp245,Near,PRCPTOT_wet,6.161,detqm,1.432,1.062,1.014,-4.455
FGOALS-g3,351006,ssp245,Near,R10mm,0.0,detqm,-8.595,1.0,0.914,-8.595
FGOALS-g3,351006,ssp245,Near,R20mm,-8.772,detqm,-2.31,0.912,0.977,7.083
FGOALS-g3,351006,ssp245,Near,R50mm,-53.846,detqm,66.667,0.462,1.667,261.111
FGOALS-g3,351006,ssp245,Near,R95p,-22.36,detqm,-14.736,0.776,0.853,9.82
FGOALS-g3,351006,ssp245,Near,R99p,-23.678,detqm,-51.645,0.763,0.484,-36.643
FGOALS-g3,351006,ssp245,Near,Rx1day,-27.297,detqm,-17.945,0.727,0.821,12.864
FGOALS-g3,351006,ssp245,Near,Rx5day,-18.614,detqm,-7.708,0.814,0.923,13.4
FGOALS-g3,351006,ssp245,Near,SDII,-15.085,detqm,-3.255,0.849,0.967,13.931
FGOALS-g3,351006,ssp245,Near,q50,-6.468,detqm,-1.245,0.935,0.988,5.584
FGOALS-g3,351006,ssp245,Near,q90,-16.841,detqm,-1.29,0.832,0.987,18.699
FGOALS-g3,351006,ssp245,Near,q95,-15.408,detqm,-4.135,0.846,0.959,13.326
FGOALS-g3,351006,ssp245,Near,q99,-25.921,detqm,-7.793,0.741,0.922,24.47
FGOALS-g3,351006,ssp245,Near,wet_day_pct,5.839,detqm,-0.541,1.058,0.995,-6.028
FGOALS-g3,351006,ssp585,Near,CDD,-13.898,detqm,9.61,0.861,1.096,27.303
FGOALS-g3,351006,ssp585,Near,CWD,8.911,detqm,-9.247,1.089,0.908,-16.673
FGOALS-g3,351006,ssp585,Near,PRCPTOT,-14.877,detqm,-7.773,0.851,0.922,8.345
FGOALS-g3,351006,ssp585,Near,PRCPTOT_dry,-20.98,detqm,-12.936,0.79,0.871,10.18
FGOALS-g3,351006,ssp585,Near,PRCPTOT_wet,-6.22,detqm,-1.421,0.938,0.986,5.117
FGOALS-g3,351006,ssp585,Near,R10mm,-23.188,detqm,-13.347,0.768,0.867,12.812
FGOALS-g3,351006,ssp585,Near,R20mm,-24.561,detqm,-41.914,0.754,0.581,-23.003
FGOALS-g3,351006,ssp585,Near,R50mm,-58.974,detqm,0.0,0.41,1.0,143.75
FGOALS-g3,351006,ssp585,Near,R95p,-36.641,detqm,-33.641,0.634,0.664,4.735
FGOALS-g3,351006,ssp585,Near,R99p,-41.061,detqm,-64.464,0.589,0.355,-39.706
FGOALS-g3,351006,ssp585,Near,Rx1day,-27.551,detqm,-19.597,0.724,0.804,10.978
FGOALS-g3,351006,ssp585,Near,Rx5day,-17.311,detqm,-12.451,0.827,0.875,5.878
FGOALS-g3,351006,ssp585,Near,SDII,-21.293,detqm,-6.416,0.787,0.936,18.902
FGOALS-g3,351006,ssp585,Near,q50,-9.674,detqm,-3.294,0.903,0.967,7.064
FGOALS-g3,351006,ssp585,Near,q90,-30.905,detqm,-7.614,0.691,0.924,33.708
FGOALS-g3,351006,ssp585,Near,q95,-21.639,detqm,-12.055,0.784,0.879,12.23
FGOALS-g3,351006,ssp585,Near,q99,-26.726,detqm,-14.427,0.733,0.856,16.784
FGOALS-g3,351006,ssp585,Near,wet_day_pct,4.265,detqm,-1.854,1.043,0.981,-5.868
FGOALS-g3,351007,ssp245,Near,CDD,19.675,detqm,-6.103,1.197,0.939,-21.54
FGOALS-g3,351007,ssp245,Near,CWD,7.273,detqm,-18.19,1.073,0.818,-23.737
FGOALS-g3,351007,ssp245,Near,PRCPTOT,-0.417,detqm,-1.325,0.996,0.987,-0.912
FGOALS-g3,351007,ssp245,Near,PRCPTOT_dry,-13.659,detqm,-3.588,0.863,0.964,11.664
FGOALS-g3,351007,ssp245,Near,PRCPTOT_wet,13.253,detqm,2.867,1.133,1.029,-9.17
FGOALS-g3,351007,ssp245,Near,R10mm,-2.752,detqm,-3.443,0.972,0.966,-0.71
FGOALS-g3,351007,ssp245,Near,R20mm,-7.801,detqm,-15.079,0.922,0.849,-7.894
FGOALS-g3,351007,ssp245,Near,R50mm,3.704,detqm,,1.037,,
FGOALS-g3,351007,ssp245,Near,R95p,-1.696,detqm,-3.618,0.983,0.964,-1.956
FGOALS-g3,351007,ssp245,Near,R99p,-1.257,detqm,-4.368,0.987,0.956,-3.15
FGOALS-g3,351007,ssp245,Near,Rx1day,-6.276,detqm,-4.681,0.937,0.953,1.702
FGOALS-g3,351007,ssp245,Near,Rx5day,9.988,detqm,6.693,1.1,1.067,-2.996
FGOALS-g3,351007,ssp245,Near,SDII,-4.086,detqm,-1.789,0.959,0.982,2.394
FGOALS-g3,351007,ssp245,Near,q50,-3.099,detqm,-2.004,0.969,0.98,1.131
FGOALS-g3,351007,ssp245,Near,q90,-1.671,detqm,-1.662,0.983,0.983,0.009
FGOALS-g3,351007,ssp245,Near,q95,-7.181,detqm,-0.914,0.928,0.991,6.752
FGOALS-g3,351007,ssp245,Near,q99,-4.648,detqm,-2.412,0.954,0.976,2.345
FGOALS-g3,351007,ssp245,Near,wet_day_pct,1.03,detqm,-0.146,1.01,0.999,-1.164
FGOALS-g3,351007,ssp585,Near,CDD,-5.066,detqm,0.782,0.949,1.008,6.16
FGOALS-g3,351007,ssp585,Near,CWD,5.455,detqm,-7.11,1.055,0.929,-11.915
FGOALS-g3,351007,ssp585,Near,PRCPTOT,-5.868,detqm,-3.453,0.941,0.965,2.566
FGOALS-g3,351007,ssp585,Near,PRCPTOT_dry,-18.219,detqm,-5.9,0.818,0.941,15.062
FGOALS-g3,351007,ssp585,Near,PRCPTOT_wet,6.882,detqm,0.519,1.069,1.005,-5.953
FGOALS-g3,351007,ssp585,Near,R10mm,-10.703,detqm,-8.425,0.893,0.916,2.552
FGOALS-g3,351007,ssp585,Near,R20mm,-17.73,detqm,-24.603,0.823,0.754,-8.354
FGOALS-g3,351007,ssp585,Near,R50mm,-25.926,detqm,,0.741,,
FGOALS-g3,351007,ssp585,Near,R95p,-15.381,detqm,-18.218,0.846,0.818,-3.352
FGOALS-g3,351007,ssp585,Near,R99p,-16.1,detqm,-30.889,0.839,0.691,-17.626
FGOALS-g3,351007,ssp585,Near,Rx1day,-10.155,detqm,-7.028,0.898,0.93,3.48
FGOALS-g3,351007,ssp585,Near,Rx5day,0.775,detqm,-0.189,1.008,0.998,-0.957
FGOALS-g3,351007,ssp585,Near,SDII,-5.84,detqm,-4.818,0.942,0.952,1.086
FGOALS-g3,351007,ssp585,Near,q50,-1.181,detqm,-3.158,0.988,0.968,-2.0
FGOALS-g3,351007,ssp585,Near,q90,-4.543,detqm,-4.514,0.955,0.955,0.03
FGOALS-g3,351007,ssp585,Near,q95,-10.116,detqm,-4.998,0.899,0.95,5.693
FGOALS-g3,351007,ssp585,Near,q99,-7.421,detqm,-6.207,0.926,0.938,1.311
FGOALS-g3,351007,ssp585,Near,wet_day_pct,0.432,detqm,1.553,1.004,1.016,1.116
FGOALS-g3,351008,ssp245,Near,CDD,8.155,detqm,8.046,1.082,1.08,-0.101
FGOALS-g3,351008,ssp245,Near,CWD,6.931,detqm,12.453,1.069,1.125,5.164
FGOALS-g3,351008,ssp245,Near,PRCPTOT,-5.93,detqm,-5.05,0.941,0.949,0.936
FGOALS-g3,351008,ssp245,Near,PRCPTOT_dry,-16.323,detqm,-8.393,0.837,0.916,9.477
FGOALS-g3,351008,ssp245,Near,PRCPTOT_wet,6.161,detqm,-0.162,1.062,0.998,-5.957
FGOALS-g3,351008,ssp245,Near,R10mm,0.0,detqm,-9.172,1.0,0.908,-9.172
FGOALS-g3,351008,ssp245,Near,R20mm,-8.772,detqm,6.032,0.912,1.06,16.227
FGOALS-g3,351008,ssp245,Near,R50mm,-53.846,detqm,-59.259,0.462,0.407,-11.728
FGOALS-g3,351008,ssp245,Near,R95p,-22.36,detqm,-17.27,0.776,0.827,6.556
FGOALS-g3,351008,ssp245,Near,R99p,-29.532,detqm,-26.877,0.705,0.731,3.767
FGOALS-g3,351008,ssp245,Near,Rx1day,-27.297,detqm,-37.063,0.727,0.629,-13.433
FGOALS-g3,351008,ssp245,Near,Rx5day,-18.614,detqm,-21.656,0.814,0.783,-3.738
FGOALS-g3,351008,ssp245,Near,SDII,-15.085,detqm,-4.971,0.849,0.95,11.91
FGOALS-g3,351008,ssp245,Near,q50,-6.468,detqm,-1.124,0.935,0.989,5.713
FGOALS-g3,351008,ssp245,Near,q90,-16.841,detqm,-2.508,0.832,0.975,17.235
FGOALS-g3,351008,ssp245,Near,q95,-15.408,detqm,-2.82,0.846,0.972,14.882
FGOALS-g3,351008,ssp245,Near,q99,-25.921,detqm,-1.558,0.741,0.984,32.887
FGOALS-g3,351008,ssp245,Near,wet_day_pct,5.839,detqm,-1.019,1.058,0.99,-6.48
FGOALS-g3,351008,ssp585,Near,CDD,-13.898,detqm,3.704,0.861,1.037,20.443
FGOALS-g3,351008,ssp585,Near,CWD,8.911,detqm,-1.132,1.089,0.989,-9.221
FGOALS-g3,351008,ssp585,Near,PRCPTOT,-14.877,detqm,-9.205,0.851,0.908,6.663
FGOALS-g3,351008,ssp585,Near,PRCPTOT_dry,-20.98,detqm,-14.317,0.79,0.857,8.432
FGOALS-g3,351008,ssp585,Near,PRCPTOT_wet,-6.22,detqm,-3.047,0.938,0.97,3.383
FGOALS-g3,351008,ssp585,Near,R10mm,-23.188,detqm,-17.226,0.768,0.828,7.762
FGOALS-g3,351008,ssp585,Near,R20mm,-24.561,detqm,-23.175,0.754,0.768,1.838
FGOALS-g3,351008,ssp585,Near,R50mm,-58.974,detqm,-55.556,0.41,0.444,8.333
FGOALS-g3,351008,ssp585,Near,R95p,-36.641,detqm,-30.054,0.634,0.699,10.396
FGOALS-g3,351008,ssp585,Near,R99p,-43.667,detqm,-40.319,0.563,0.597,5.943
FGOALS-g3,351008,ssp585,Near,Rx1day,-27.551,detqm,-35.303,0.724,0.647,-10.7
FGOALS-g3,351008,ssp585,Near,Rx5day,-17.311,detqm,-20.499,0.827,0.795,-3.856
FGOALS-g3,351008,ssp585,Near,SDII,-21.293,detqm,-8.103,0.787,0.919,16.759
FGOALS-g3,351008,ssp585,Near,q50,-9.674,detqm,-1.868,0.903,0.981,8.642
FGOALS-g3,351008,ssp585,Near,q90,-30.905,detqm,-8.994,0.691,0.91,31.711
FGOALS-g3,351008,ssp585,Near,q95,-21.639,detqm,-11.958,0.784,0.88,12.355
FGOALS-g3,351008,ssp585,Near,q99,-26.726,detqm,-8.457,0.733,0.915,24.933
FGOALS-g3,351008,ssp585,Near,wet_day_pct,4.265,detqm,-1.86,1.043,0.981,-5.874
FGOALS-g3,351009,ssp245,Near,CDD,8.155,detqm,-4.207,1.082,0.958,-11.43
FGOALS-g3,351009,ssp245,Near,CWD,6.931,detqm,5.706,1.069,1.057,-1.146
FGOALS-g3,351009,ssp245,Near,PRCPTOT,-5.93,detqm,-3.726,0.941,0.963,2.343
FGOALS-g3,351009,ssp245,Near,PRCPTOT_dry,-16.323,detqm,-5.409,0.837,0.946,13.043
FGOALS-g3,351009,ssp245,Near,PRCPTOT_wet,6.161,detqm,-0.805,1.062,0.992,-6.562
FGOALS-g3,351009,ssp245,Near,R10mm,0.0,detqm,-12.953,1.0,0.87,-12.953
FGOALS-g3,351009,ssp245,Near,R20mm,-8.772,detqm,-14.286,0.912,0.857,-6.044
FGOALS-g3,351009,ssp245,Near,R50mm,-53.846,detqm,-22.222,0.462,0.778,68.519
FGOALS-g3,351009,ssp245,Near,R95p,-16.145,detqm,-15.535,0.839,0.845,0.727
FGOALS-g3,351009,ssp245,Near,R99p,-18.009,detqm,-25.196,0.82,0.748,-8.766
FGOALS-g3,351009,ssp245,Near,Rx1day,-27.297,detqm,-30.309,0.727,0.697,-4.142
FGOALS-g3,351009,ssp245,Near,Rx5day,-18.614,detqm,-14.106,0.814,0.859,5.539
FGOALS-g3,351009,ssp245,Near,SDII,-15.085,detqm,-3.49,0.849,0.965,13.654
FGOALS-g3,351009,ssp245,Near,q50,-6.468,detqm,-1.484,0.935,0.985,5.329
FGOALS-g3,351009,ssp245,Near,q90,-16.841,detqm,-2.434,0.832,0.976,17.324
FGOALS-g3,351009,ssp245,Near,q95,-15.408,detqm,-5.193,0.846,0.948,12.077
FGOALS-g3,351009,ssp245,Near,q99,-25.921,detqm,-0.658,0.741,0.993,34.103
FGOALS-g3,351009,ssp245,Near,wet_day_pct,5.839,detqm,-0.544,1.058,0.995,-6.031
FGOALS-g3,351009,ssp585,Near,CDD,-13.898,detqm,8.414,0.861,1.084,25.914
FGOALS-g3,351009,ssp585,Near,CWD,8.911,detqm,1.101,1.089,1.011,-7.171
FGOALS-g3,351009,ssp585,Near,PRCPTOT,-14.877,detqm,-7.903,0.851,0.921,8.193
FGOALS-g3,351009,ssp585,Near,PRCPTOT_dry,-20.98,detqm,-11.866,0.79,0.881,11.535
FGOALS-g3,351009,ssp585,Near,PRCPTOT_wet,-6.22,detqm,-3.149,0.938,0.969,3.274
FGOALS-g3,351009,ssp585,Near,R10mm,-23.188,detqm,-35.233,0.768,0.648,-15.681
FGOALS-g3,351009,ssp585,Near,R20mm,-24.561,detqm,-57.143,0.754,0.429,-43.189
FGOALS-g3,351009,ssp585,Near,R50mm,-58.974,detqm,-33.333,0.41,0.667,62.5
FGOALS-g3,351009,ssp585,Near,R95p,-32.544,detqm,-34.839,0.675,0.652,-3.401
FGOALS-g3,351009,ssp585,Near,R99p,-32.044,detqm,-42.815,0.68,0.572,-15.85
FGOALS-g3,351009,ssp585,Near,Rx1day,-27.551,detqm,-30.339,0.724,0.697,-3.849
FGOALS-g3,351009,ssp585,Near,Rx5day,-17.311,detqm,-15.258,0.827,0.847,2.482
FGOALS-g3,351009,ssp585,Near,SDII,-21.293,detqm,-6.936,0.787,0.931,18.241
FGOALS-g3,351009,ssp585,Near,q50,-9.674,detqm,-4.813,0.903,0.952,5.382
FGOALS-g3,351009,ssp585,Near,q90,-30.905,detqm,-8.567,0.691,0.914,32.329
FGOALS-g3,351009,ssp585,Near,q95,-21.639,detqm,-12.231,0.784,0.878,12.005
FGOALS-g3,351009,ssp585,Near,q99,-26.726,detqm,-9.444,0.733,0.906,23.585
FGOALS-g3,351009,ssp585,Near,wet_day_pct,4.265,detqm,-1.361,1.043,0.986,-5.396
FGOALS-g3,351010,ssp245,Near,CDD,8.155,detqm,1.721,1.082,1.017,-5.949
FGOALS-g3,351010,ssp245,Near,CWD,6.931,detqm,5.907,1.069,1.059,-0.957
FGOALS-g3,351010,ssp245,Near,PRCPTOT,-5.93,detqm,-3.36,0.941,0.966,2.732
FGOALS-g3,351010,ssp245,Near,PRCPTOT_dry,-16.323,detqm,-5.577,0.837,0.944,12.843
FGOALS-g3,351010,ssp245,Near,PRCPTOT_wet,6.161,detqm,0.25,1.062,1.003,-5.568
FGOALS-g3,351010,ssp245,Near,R10mm,0.0,detqm,-7.966,1.0,0.92,-7.966
FGOALS-g3,351010,ssp245,Near,R20mm,-8.772,detqm,-35.043,0.912,0.65,-28.797
FGOALS-g3,351010,ssp245,Near,R50mm,-53.846,detqm,66.667,0.462,1.667,261.111
FGOALS-g3,351010,ssp245,Near,R95p,-15.998,detqm,-17.586,0.84,0.824,-1.89
FGOALS-g3,351010,ssp245,Near,R99p,-21.738,detqm,-49.7,0.783,0.503,-35.729
FGOALS-g3,351010,ssp245,Near,Rx1day,-27.297,detqm,-25.475,0.727,0.745,2.506
FGOALS-g3,351010,ssp245,Near,Rx5day,-18.614,detqm,-10.357,0.814,0.896,10.145
FGOALS-g3,351010,ssp245,Near,SDII,-15.085,detqm,-2.798,0.849,0.972,14.469
FGOALS-g3,351010,ssp245,Near,q50,-6.468,detqm,-1.055,0.935,0.989,5.787
FGOALS-g3,351010,ssp245,Near,q90,-16.841,detqm,-1.635,0.832,0.984,18.285
FGOALS-g3,351010,ssp245,Near,q95,-15.408,detqm,-4.837,0.846,0.952,12.497
FGOALS-g3,351010,ssp245,Near,q99,-25.921,detqm,-4.145,0.741,0.959,29.395
FGOALS-g3,351010,ssp245,Near,wet_day_pct,5.839,detqm,-0.905,1.058,0.991,-6.372
FGOALS-g3,351010,ssp585,Near,CDD,-13.898,detqm,9.859,0.861,1.099,27.593
FGOALS-g3,351010,ssp585,Near,CWD,8.911,detqm,-1.688,1.089,0.983,-9.731
FGOALS-g3,351010,ssp585,Near,PRCPTOT,-14.877,detqm,-7.321,0.851,0.927,8.877
FGOALS-g3,351010,ssp585,Near,PRCPTOT_dry,-20.98,detqm,-11.803,0.79,0.882,11.614
FGOALS-g3,351010,ssp585,Near,PRCPTOT_wet,-6.22,detqm,-1.928,0.938,0.981,4.577
FGOALS-g3,351010,ssp585,Near,R10mm,-23.188,detqm,-23.434,0.768,0.766,-0.32
FGOALS-g3,351010,ssp585,Near,R20mm,-24.561,detqm,-69.231,0.754,0.308,-59.213
FGOALS-g3,351010,ssp585,Near,R50mm,-58.974,detqm,0.0,0.41,1.0,143.75
FGOALS-g3,351010,ssp585,Near,R95p,-32.041,detqm,-40.695,0.68,0.593,-12.733
FGOALS-g3,351010,ssp585,Near,R99p,-31.141,detqm,-58.374,0.689,0.416,-39.549
FGOALS-g3,351010,ssp585,Near,Rx1day,-27.551,detqm,-26.209,0.724,0.738,1.852
FGOALS-g3,351010,ssp585,Near,Rx5day,-17.311,detqm,-13.251,0.827,0.867,4.909
FGOALS-g3,351010,ssp585,Near,SDII,-21.293,detqm,-6.236,0.787,0.938,19.13
FGOALS-g3,351010,ssp585,Near,q50,-9.674,detqm,-3.78,0.903,0.962,6.525
FGOALS-g3,351010,ssp585,Near,q90,-30.905,detqm,-8.026,0.691,0.92,33.111
FGOALS-g3,351010,ssp585,Near,q95,-21.639,detqm,-12.065,0.784,0.879,12.217
FGOALS-g3,351010,ssp585,Near,q99,-26.726,detqm,-11.968,0.733,0.88,20.14
FGOALS-g3,351010,ssp585,Near,wet_day_pct,4.265,detqm,-1.488,1.043,0.985,-5.517
FGOALS-g3,351011,ssp245,Near,CDD,8.155,detqm,11.478,1.082,1.115,3.072
FGOALS-g3,351011,ssp245,Near,CWD,6.931,detqm,9.778,1.069,1.098,2.663
FGOALS-g3,351011,ssp245,Near,PRCPTOT,-5.93,detqm,-4.174,0.941,0.958,1.868
FGOALS-g3,351011,ssp245,Near,PRCPTOT_dry,-16.323,detqm,-12.023,0.837,0.88,5.139
FGOALS-g3,351011,ssp245,Near,PRCPTOT_wet,6.161,detqm,5.096,1.062,1.051,-1.003
FGOALS-g3,351011,ssp245,Near,R10mm,0.0,detqm,0.417,1.0,1.004,0.417
FGOALS-g3,351011,ssp245,Near,R20mm,-8.772,detqm,-6.46,0.912,0.935,2.534
FGOALS-g3,351011,ssp245,Near,R50mm,-53.846,detqm,-20.0,0.462,0.8,73.333
FGOALS-g3,351011,ssp245,Near,R95p,-54.709,detqm,-19.011,0.453,0.81,78.819
FGOALS-g3,351011,ssp245,Near,R99p,-29.278,detqm,-44.409,0.707,0.556,-21.395
FGOALS-g3,351011,ssp245,Near,Rx1day,-27.297,detqm,-33.465,0.727,0.665,-8.483
FGOALS-g3,351011,ssp245,Near,Rx5day,-18.614,detqm,-19.483,0.814,0.805,-1.068
FGOALS-g3,351011,ssp245,Near,SDII,-15.085,detqm,-11.716,0.849,0.883,3.967
FGOALS-g3,351011,ssp245,Near,q50,-6.468,detqm,-0.205,0.935,0.998,6.696
FGOALS-g3,351011,ssp245,Near,q90,-16.841,detqm,-5.757,0.832,0.942,13.329
FGOALS-g3,351011,ssp245,Near,q95,-15.408,detqm,-13.324,0.846,0.867,2.464
FGOALS-g3,351011,ssp245,Near,q99,-25.921,detqm,-25.006,0.741,0.75,1.234
FGOALS-g3,351011,ssp245,Near,wet_day_pct,5.839,detqm,3.927,1.058,1.039,-1.806
FGOALS-g3,351011,ssp585,Near,CDD,-13.898,detqm,-7.836,0.861,0.922,7.041
FGOALS-g3,351011,ssp585,Near,CWD,8.911,detqm,5.778,1.089,1.058,-2.877
FGOALS-g3,351011,ssp585,Near,PRCPTOT,-14.877,detqm,-8.781,0.851,0.912,7.162
FGOALS-g3,351011,ssp585,Near,PRCPTOT_dry,-20.98,detqm,-16.811,0.79,0.832,5.276
