method,model,station,family,grouping,group,period,usable,note,wet_threshold_obs_mm,wet_threshold_model_mm,n_obs_wet_cal,n_mod_wet_cal,n_input,n_wet_target,n_delta_clipped_low,n_delta_clipped_high,n_output_capped,output_cap_mm,max_output_mm,obs_dist,obs_aic,obs_ks_d,obs_ks_p,mod_dist,mod_aic,mod_ks_d,mod_ks_p
QDM_P_monthly,MIROC6,500003,parametric,monthly,08,calibration,True,,1.0,3.168258064516129,320,320,620,320,0,0,0,906.5,58.661867939240054,lognorm,2261.6562332601543,0.05631460108465558,0.2525637518979781,genextreme,1888.8678673992492,0.06886980784664332,0.09167031688513416
QDM_P_monthly,MIROC6,500003,parametric,monthly,08,validation,True,,1.0,3.168258064516129,320,320,434,224,0,0,0,906.5,51.692396582576784,lognorm,2261.6562332601543,0.05631460108465558,0.2525637518979781,genextreme,1888.8678673992492,0.06886980784664332,0.09167031688513416
QDM_P_monthly,MIROC6,500003,parametric,monthly,09,calibration,True,,1.0,3.008550000000001,270,270,600,270,0,0,0,645.0,54.781443087463074,lognorm,1879.5464681470003,0.05879032434792064,0.29652654725585936,genextreme,1527.7184142338792,0.07196159055466456,0.11620878866338658
QDM_P_monthly,MIROC6,500003,parametric,monthly,09,validation,True,,1.0,3.008550000000001,270,270,420,176,0,0,0,645.0,40.90593713298271,lognorm,1879.5464681470003,0.05879032434792064,0.29652654725585936,genextreme,1527.7184142338792,0.07196159055466456,0.11620878866338658
QDM_P_monthly,MIROC6,500003,parametric,monthly,10,calibration,True,,1.0,4.607,182,183,620,183,0,0,0,491.0,54.32793322169821,lognorm,1198.338747721935,0.07077025360769501,0.30711419407925333,genextreme,1187.7209589547413,0.08190774564631065,0.1623201734336832
QDM_P_monthly,MIROC6,500003,parametric,monthly,10,validation,True,,1.0,4.607,182,183,434,123,0,0,0,491.0,29.688275946209554,lognorm,1198.338747721935,0.07077025360769501,0.30711419407925333,genextreme,1187.7209589547413,0.08190774564631065,0.1623201734336832
QDM_P_monthly,MIROC6,500003,parametric,monthly,11,calibration,True,,1.0,14.837740000000009,58,58,600,58,0,0,0,462.0,113.88935061584232,genextreme,386.0122882735154,0.09325318818689987,0.6595846362984237,lognorm,434.20863177340163,0.08525342571152061,0.7610047633030387
QDM_P_monthly,MIROC6,500003,parametric,monthly,11,validation,True,,1.0,14.837740000000009,58,58,420,45,0,0,0,462.0,90.78761973471973,genextreme,386.0122882735154,0.09325318818689987,0.6595846362984237,lognorm,434.20863177340163,0.08525342571152061,0.7610047633030387
QDM_P_monthly,MIROC6,500003,parametric,monthly,12,calibration,False,"insufficient wet days obs=13, model=13",1.0,9.224866129032257,13,13,620,0,0,0,0,,,,,,,,,,
QDM_P_monthly,MIROC6,500003,parametric,monthly,12,validation,False,"insufficient wet days obs=13, model=13",1.0,9.224866129032257,13,13,434,0,0,0,0,,,,,,,,,,
QDM_P_monthly,MIROC6,500004,parametric,monthly,01,calibration,False,"insufficient wet days obs=9, model=9",1.0,4.676672580645158,9,9,620,0,0,0,0,,,,,,,,,,
QDM_P_monthly,MIROC6,500004,parametric,monthly,01,validation,False,"insufficient wet days obs=9, model=9",1.0,4.676672580645158,9,9,434,0,0,0,0,,,,,,,,,,
QDM_P_monthly,MIROC6,500004,parametric,monthly,02,calibration,False,"insufficient wet days obs=22, model=22",1.0,2.6450123893805313,22,22,565,0,0,0,0,,,,,,,,,,
QDM_P_monthly,MIROC6,500004,parametric,monthly,02,validation,False,"insufficient wet days obs=22, model=22",1.0,2.6450123893805313,22,22,395,0,0,0,0,,,,,,,,,,
QDM_P_monthly,MIROC6,500004,parametric,monthly,03,calibration,True,,1.0,1.9153564516128994,37,37,620,37,0,0,10,295.0,295.0,genextreme,139.4956854785273,0.28990697490661527,0.0030078142186266144,genextreme,70.57593306369647,0.08753546525033329,0.9158117098069285
QDM_P_monthly,MIROC6,500004,parametric,monthly,03,validation,True,,1.0,1.9153564516128994,37,37,434,33,0,0,10,295.0,295.0,genextreme,139.4956854785273,0.28990697490661527,0.0030078142186266144,genextreme,70.57593306369647,0.08753546525033329,0.9158117098069285
QDM_P_monthly,MIROC6,500004,parametric,monthly,04,calibration,True,,1.0,1.1354816666666665,127,127,600,127,0,0,0,467.5,69.33847494861581,pearson3,913.5947523770812,0.08773475069002527,0.2663928442393768,genextreme,244.2443817030549,0.10909705915874135,0.09019816247769541
QDM_P_monthly,MIROC6,500004,parametric,monthly,04,validation,True,,1.0,1.1354816666666665,127,127,420,88,0,0,0,467.5,76.56082311367987,pearson3,913.5947523770812,0.08773475069002527,0.2663928442393768,genextreme,244.2443817030549,0.10909705915874135,0.09019816247769541
QDM_P_monthly,MIROC6,500004,parametric,monthly,05,calibration,True,,1.0,2.120709677419355,220,220,620,220,0,0,0,446.5,228.58191974586288,lognorm,1678.4831035929487,0.05107738934994843,0.5960911489766176,pearson3,1223.3294472026637,0.06974731438395299,0.22416057210562168
QDM_P_monthly,MIROC6,500004,parametric,monthly,05,validation,True,,1.0,2.120709677419355,220,220,434,150,0,0,0,446.5,72.61143380964775,lognorm,1678.4831035929487,0.05107738934994843,0.5960911489766176,pearson3,1223.3294472026637,0.06974731438395299,0.22416057210562168
QDM_P_monthly,MIROC6,500004,parametric,monthly,06,calibration,True,,1.0,8.876099999999996,180,180,600,180,0,0,3,247.0,247.0,genextreme,1171.4225070818763,0.126081103518341,0.0059328243683529425,genextreme,1167.0496123663897,0.0732440158617989,0.2754061077895289
QDM_P_monthly,MIROC6,500004,parametric,monthly,06,validation,True,,1.0,8.876099999999996,180,180,420,151,0,0,3,247.0,247.0,genextreme,1171.4225070818763,0.126081103518341,0.0059328243683529425,genextreme,1167.0496123663897,0.0732440158617989,0.2754061077895289
QDM_P_monthly,MIROC6,500004,parametric,monthly,07,calibration,True,,1.0,6.079761290322581,262,262,620,262,0,0,0,492.5,193.45329507029916,lognorm,1796.0712160742864,0.06442092018805827,0.21742738981266485,genextreme,1646.359316806524,0.06384241399209967,0.22610788321040942
QDM_P_monthly,MIROC6,500004,parametric,monthly,07,validation,True,,1.0,6.079761290322581,262,262,434,181,0,0,0,492.5,99.04540742189742,lognorm,1796.0712160742864,0.06442092018805827,0.21742738981266485,genextreme,1646.359316806524,0.06384241399209967,0.22610788321040942
QDM_P_monthly,MIROC6,500004,parametric,monthly,08,calibration,True,,1.0,3.839100000000001,279,279,620,279,0,0,0,526.0,63.01155978008248,lognorm,1978.7917128321599,0.05139977720722047,0.43787611224786727,genextreme,1663.9944443400634,0.06889074797647265,0.13505874831597875
QDM_P_monthly,MIROC6,500004,parametric,monthly,08,validation,True,,1.0,3.839100000000001,279,279,434,201,0,0,0,526.0,55.844929935203375,lognorm,1978.7917128321599,0.05139977720722047,0.43787611224786727,genextreme,1663.9944443400634,0.06889074797647265,0.13505874831597875
QDM_P_monthly,MIROC6,500004,parametric,monthly,09,calibration,True,,1.0,3.1987066666666664,256,256,600,256,0,0,0,536.0,78.32857399547015,lognorm,1881.6636760009187,0.06324617863054938,0.24684617509162932,genextreme,1462.187133945602,0.066669842287436,0.19626056823168114
QDM_P_monthly,MIROC6,500004,parametric,monthly,09,validation,True,,1.0,3.1987066666666664,256,256,420,171,0,0,0,536.0,60.284562532301386,lognorm,1881.6636760009187,0.06324617863054938,0.24684617509162932,genextreme,1462.187133945602,0.066669842287436,0.19626056823168114
QDM_P_monthly,MIROC6,500004,parametric,monthly,10,calibration,True,,1.0,5.4245,155,155,620,155,0,0,0,396.5,77.39230356286897,lognorm,1100.7680743694173,0.06358784787598809,0.5365883178493305,genextreme,1024.4946707570787,0.09071607869238385,0.14661503797899855
QDM_P_monthly,MIROC6,500004,parametric,monthly,10,validation,True,,1.0,5.4245,155,155,434,108,1,0,0,396.5,38.2192474902045,lognorm,1100.7680743694173,0.06358784787598809,0.5365883178493305,genextreme,1024.4946707570787,0.09071607869238385,0.14661503797899855
QDM_P_monthly,MIROC6,500004,parametric,monthly,11,calibration,True,,1.0,15.12823,57,57,600,57,0,0,0,472.0,68.6966803221724,lognorm,399.5942118497273,0.060069841187813555,0.9785519094709285,lognorm,426.71315650810817,0.08378263680268011,0.7873305989840684
QDM_P_monthly,MIROC6,500004,parametric,monthly,11,validation,True,,1.0,15.12823,57,57,420,43,0,0,0,472.0,70.83676483105012,lognorm,399.5942118497273,0.060069841187813555,0.9785519094709285,lognorm,426.71315650810817,0.08378263680268011,0.7873305989840684
QDM_P_monthly,MIROC6,500004,parametric,monthly,12,calibration,False,"insufficient wet days obs=9, model=9",1.0,12.688066129032212,9,9,620,0,0,0,0,,,,,,,,,,
QDM_P_monthly,MIROC6,500004,parametric,monthly,12,validation,False,"insufficient wet days obs=9, model=9",1.0,12.688066129032212,9,9,434,0,0,0,0,,,,,,,,,,
QDM_P_monthly,MIROC6,500005,parametric,monthly,01,calibration,True,,1.0,2.718522580645161,36,36,620,36,0,0,0,47.5,28.93892829803028,genextreme,108.81142903290682,0.13679142379133413,0.46977893069389376,genextreme,105.10553362349444,0.09583802499855298,0.864327234366598
QDM_P_monthly,MIROC6,500005,parametric,monthly,01,validation,True,,1.0,2.718522580645161,36,36,434,18,0,0,0,,,genextreme,108.81142903290682,0.13679142379133413,0.46977893069389376,genextreme,105.10553362349444,0.09583802499855298,0.864327234366598
QDM_P_monthly,MIROC6,500005,parametric,monthly,02,calibration,True,,1.0,1.7737274336283182,61,61,565,61,0,0,0,52.0,16.008503274640205,genextreme,217.11157067753018,0.08889636303425386,0.6872419094438247,genextreme,127.75888446664331,0.06906423988823318,0.9135978246511127
QDM_P_monthly,MIROC6,500005,parametric,monthly,02,validation,True,,1.0,1.7737274336283182,61,61,395,48,0,0,0,52.0,13.73332148054859,genextreme,217.11157067753018,0.08889636303425386,0.6872419094438247,genextreme,127.75888446664331,0.06906423988823318,0.9135978246511127
QDM_P_monthly,MIROC6,500005,parametric,monthly,03,calibration,True,,1.0,1.0104903225806454,132,132,620,132,0,0,0,161.5,16.18028814209806,genextreme,480.5215461309454,0.06723551899486746,0.5662692883525993,genextreme,210.46312653813644,0.06835987803659177,0.5450712459293809
QDM_P_monthly,MIROC6,500005,parametric,monthly,03,validation,True,,1.0,1.0104903225806454,132,132,434,122,0,0,0,161.5,26.871626415644116,genextreme,480.5215461309454,0.06723551899486746,0.5662692883525993,genextreme,210.46312653813644,0.06835987803659177,0.5450712459293809
QDM_P_monthly,MIROC6,500005,parametric,monthly,04,calibration,True,,1.0,0.506,274,275,600,275,0,0,0,195.0,170.0893703271658,genextreme,1379.5901872407032,0.07313519752094688,0.10146668265996972,genextreme,504.21352856920515,0.054020799936072283,0.3848547279433413
QDM_P_monthly,MIROC6,500005,parametric,monthly,04,validation,True,,1.0,0.506,274,275,420,183,0,0,0,195.0,162.8227906059347,genextreme,1379.5901872407032,0.07313519752094688,0.10146668265996972,genextreme,504.21352856920515,0.054020799936072283,0.3848547279433413
QDM_P_monthly,MIROC6,500005,parametric,monthly,05,calibration,True,,1.0,0.10285967741935487,533,533,620,533,0,0,0,210.0,86.77725173490421,genextreme,2861.729215586663,0.045907431140948335,0.20489844736819307,lognorm,2353.7676638444605,0.03894803356987875,0.38405022203837325
QDM_P_monthly,MIROC6,500005,parametric,monthly,05,validation,True,,1.0,0.10285967741935487,533,533,434,397,0,0,0,210.0,43.15896317201313,genextreme,2861.729215586663,0.045907431140948335,0.20489844736819307,lognorm,2353.7676638444605,0.03894803356987875,0.38405022203837325
QDM_P_monthly,MIROC6,500005,parametric,monthly,06,calibration,True,,1.0,0.8309333333333334,536,536,600,536,0,0,0,120.5,68.27770886595613,genextreme,2460.3004830513355,0.04734179605001876,0.17518540474347377,lognorm,3297.411611663757,0.04379124660864281,0.2481473577866231
QDM_P_monthly,MIROC6,500005,parametric,monthly,06,validation,True,,1.0,0.8309333333333334,536,536,420,373,0,0,0,120.5,49.29262601095076,genextreme,2460.3004830513355,0.04734179605001876,0.17518540474347377,lognorm,3297.411611663757,0.04379124660864281,0.2481473577866231
QDM_P_monthly,MIROC6,500005,parametric,monthly,07,calibration,True,,1.0,0.712448387096774,582,582,620,582,0,0,1,193.0,193.0,genextreme,2950.7564934632924,0.06257680608947502,0.020062524192930864,lognorm,3513.3849233293327,0.042832791350072896,0.2293499760559341
QDM_P_monthly,MIROC6,500005,parametric,monthly,07,validation,True,,1.0,0.712448387096774,582,582,434,410,0,0,0,193.0,91.01227049094805,genextreme,2950.7564934632924,0.06257680608947502,0.020062524192930864,lognorm,3513.3849233293327,0.042832791350072896,0.2293499760559341
QDM_P_monthly,MIROC6,500005,parametric,monthly,08,calibration,True,,1.0,0.3403564516129032,601,601,620,601,0,0,0,241.5,28.85624164273493,lognorm,3246.1638585414785,0.036041756043637685,0.40626056111872955,lognorm,3267.889142895978,0.03161724451948267,0.5740264158500434
QDM_P_monthly,MIROC6,500005,parametric,monthly,08,validation,True,,1.0,0.3403564516129032,601,601,434,413,0,0,0,241.5,26.417075276437913,lognorm,3246.1638585414785,0.036041756043637685,0.40626056111872955,lognorm,3267.889142895978,0.03161724451948267,0.5740264158500434
QDM_P_monthly,MIROC6,500005,parametric,monthly,09,calibration,True,,1.0,0.16170833333333318,575,575,600,575,0,0,0,235.5,32.29160167864373,lognorm,3212.732625493819,0.02938850511459623,0.6919789768344488,lognorm,2922.8592181018403,0.03378259307180109,0.5168652715929147
QDM_P_monthly,MIROC6,500005,parametric,monthly,09,validation,True,,1.0,0.16170833333333318,575,575,420,400,0,0,0,235.5,25.96131459210696,lognorm,3212.732625493819,0.02938850511459623,0.6919789768344488,lognorm,2922.8592181018403,0.03378259307180109,0.5168652715929147
QDM_P_monthly,MIROC6,500005,parametric,monthly,10,calibration,True,,1.0,0.3701370967741936,513,513,620,513,0,0,0,175.5,35.21970746266236,pearson3,2617.343725481981,0.07683641771053659,0.0044234487761527315,lognorm,2732.138542378892,0.04886573192964233,0.1669260151819555
QDM_P_monthly,MIROC6,500005,parametric,monthly,10,validation,True,,1.0,0.3701370967741936,513,513,434,372,0,0,0,175.5,21.251618381390198,pearson3,2617.343725481981,0.07683641771053659,0.0044234487761527315,lognorm,2732.138542378892,0.04886573192964233,0.1669260151819555
QDM_P_monthly,MIROC6,500005,parametric,monthly,11,calibration,True,,1.0,1.6962666666666661,256,256,600,256,0,0,0,200.5,14.091897975128886,genextreme,1113.8686182362399,0.06858797320857712,0.17165363803001876,genextreme,1549.117033684957,0.08491327317473785,0.046983964326930305
QDM_P_monthly,MIROC6,500005,parametric,monthly,11,validation,True,,1.0,1.6962666666666661,256,256,420,216,0,0,0,200.5,15.767640743082303,genextreme,1113.8686182362399,0.06858797320857712,0.17165363803001876,genextreme,1549.117033684957,0.08491327317473785,0.046983964326930305
QDM_P_monthly,MIROC6,500005,parametric,monthly,12,calibration,True,,1.0,2.577653225806452,75,75,620,75,0,0,0,168.0,13.136758533060787,genextreme,189.88311472757167,0.0987736748934416,0.4295721995248085,genextreme,324.84555809947096,0.0650176877525141,0.8885435858007472
QDM_P_monthly,MIROC6,500005,parametric,monthly,12,validation,True,,1.0,2.577653225806452,75,75,434,48,0,0,0,168.0,9.28958761838479,genextreme,189.88311472757167,0.0987736748934416,0.4295721995248085,genextreme,324.84555809947096,0.0650176877525141,0.8885435858007472
QDM_P_monthly,MIROC6,500006,parametric,monthly,01,calibration,True,,1.0,2.6600645161290326,40,40,620,40,0,0,1,45.0,45.0,genextreme,115.33347312203877,0.13609127025323986,0.41239719213649106,genextreme,111.38826150993903,0.09333915186935932,0.8449409043299357
QDM_P_monthly,MIROC6,500006,parametric,monthly,01,validation,True,,1.0,2.6600645161290326,40,40,434,20,0,0,0,,,genextreme,115.33347312203877,0.13609127025323986,0.41239719213649106,genextreme,111.38826150993903,0.09333915186935932,0.8449409043299357
QDM_P_monthly,MIROC6,500006,parametric,monthly,02,calibration,True,,1.0,1.7613168141592923,62,62,565,62,0,0,0,48.0,15.308637298615457,genextreme,221.66977536138353,0.09099710406147044,0.6499686305619806,genextreme,131.0041633499235,0.0684829592404913,0.9139365967439368
QDM_P_monthly,MIROC6,500006,parametric,monthly,02,validation,True,,1.0,1.7613168141592923,62,62,395,48,0,0,0,48.0,13.08665502116841,genextreme,221.66977536138353,0.09099710406147044,0.6499686305619806,genextreme,131.0041633499235,0.0684829592404913,0.9139365967439368
QDM_P_monthly,MIROC6,500006,parametric,monthly,03,calibration,True,,1.0,0.9944354838709677,135,135,620,135,0,0,0,150.5,14.928769274216899,genextreme,501.9269360011323,0.060738346662503995,0.6786124360396306,genextreme,213.5372808727869,0.068219542976938,0.5335512034984153
QDM_P_monthly,MIROC6,500006,parametric,monthly,03,validation,True,,1.0,0.9944354838709677,135,135,434,122,0,0,0,150.5,22.681044461105447,genextreme,501.9269360011323,0.060738346662503995,0.6786124360396306,genextreme,213.5372808727869,0.068219542976938,0.5335512034984153
QDM_P_monthly,MIROC6,500006,parametric,monthly,04,calibration,True,,1.0,0.4858933333333332,284,284,600,284,0,0,0,171.0,126.93190934252063,genextreme,1407.4255447394896,0.07518340297045856,0.07659171102650464,genextreme,519.5081839205384,0.05655653975353847,0.3119012873193264
QDM_P_monthly,MIROC6,500006,parametric,monthly,04,validation,True,,1.0,0.4858933333333332,284,284,420,187,0,0,0,171.0,127.08368673746051,genextreme,1407.4255447394896,0.07518340297045856,0.07659171102650464,genextreme,519.5081839205384,0.05655653975353847,0.3119012873193264
QDM_P_monthly,MIROC6,500006,parametric,monthly,05,calibration,True,,1.0,0.099,536,538,620,538,0,0,0,230.5,64.57327144785508,genextreme,2865.558581803395,0.0467033641956337,0.18689162986131835,lognorm,2363.3274770541657,0.03889002583956269,0.3802074332507037
QDM_P_monthly,MIROC6,500006,parametric,monthly,05,validation,True,,1.0,0.099,536,538,434,397,0,0,0,230.5,34.031533435698044,genextreme,2865.558581803395,0.0467033641956337,0.18689162986131835,lognorm,2363.3274770541657,0.03889002583956269,0.3802074332507037
QDM_P_monthly,MIROC6,500006,parametric,monthly,06,calibration,True,,1.0,0.7648533333333344,541,541,600,541,0,0,0,121.5,53.453305078667235,genextreme,2499.0001454181865,0.04868578979416027,0.1488668281788038,lognorm,3325.0896330144506,0.04132113271380722,0.30562898325657406
QDM_P_monthly,MIROC6,500006,parametric,monthly,06,validation,True,,1.0,0.7648533333333344,541,541,420,379,0,0,0,121.5,42.05297488376813,genextreme,2499.0001454181865,0.04868578979416027,0.1488668281788038,lognorm,3325.0896330144506,0.04132113271380722,0.30562898325657406
QDM_P_monthly,MIROC6,500006,parametric,monthly,07,calibration,True,,1.0,0.6968870967741935,585,585,620,585,0,0,1,181.5,181.5,genextreme,2958.107227396027,0.05692701854592108,0.043380774841641045,lognorm,3530.5765980112096,0.042641825713329085,0.2312344962811499
QDM_P_monthly,MIROC6,500006,parametric,monthly,07,validation,True,,1.0,0.6968870967741935,585,585,434,410,0,0,0,181.5,71.67488086275917,genextreme,2958.107227396027,0.05692701854592108,0.043380774841641045,lognorm,3530.5765980112096,0.042641825713329085,0.2312344962811499
QDM_P_monthly,MIROC6,500006,parametric,monthly,08,calibration,True,,1.0,0.30717741935483944,603,603,620,603,0,0,0,217.0,27.10504395275412,lognorm,3234.07126133376,0.030060486885801402,0.6358727105771038,lognorm,3277.854053512584,0.03117851918857173,0.5898004823709676
QDM_P_monthly,MIROC6,500006,parametric,monthly,08,validation,True,,1.0,0.30717741935483944,603,603,434,413,0,0,0,217.0,24.915322369554787,lognorm,3234.07126133376,0.030060486885801402,0.6358727105771038,lognorm,3277.854053512584,0.03117851918857173,0.5898004823709676
QDM_P_monthly,MIROC6,500006,parametric,monthly,09,calibration,True,,1.0,0.11985000000000008,582,582,600,582,0,0,0,214.0,30.196987443344653,lognorm,3236.774382049576,0.0298412240397824,0.666474965988074,lognorm,2952.950675852967,0.04072759872923071,0.2815197136722799
QDM_P_monthly,MIROC6,500006,parametric,monthly,09,validation,True,,1.0,0.11985000000000008,582,582,420,408,0,0,0,214.0,24.719748736628883,lognorm,3236.774382049576,0.0298412240397824,0.666474965988074,lognorm,2952.950675852967,0.04072759872923071,0.2815197136722799
QDM_P_monthly,MIROC6,500006,parametric,monthly,10,calibration,True,,1.0,0.31884354838709683,523,523,620,523,0,0,0,170.5,33.812536200218375,pearson3,2663.744603862471,0.06125391807667094,0.03785554761116938,lognorm,2765.924105068305,0.04484218872810303,0.23650823911588037
QDM_P_monthly,MIROC6,500006,parametric,monthly,10,validation,True,,1.0,0.31884354838709683,523,523,434,380,0,0,0,170.5,20.690619648781382,pearson3,2663.744603862471,0.06125391807667094,0.03785554761116938,lognorm,2765.924105068305,0.04484218872810303,0.23650823911588037
QDM_P_monthly,MIROC6,500006,parametric,monthly,11,calibration,True,,1.0,1.56,268,269,600,269,0,0,0,176.5,15.122103260444792,genextreme,1181.276766597587,0.06806436973231633,0.15938609693577832,genextreme,1595.7798305513884,0.08071454495679964,0.05681597219627166
QDM_P_monthly,MIROC6,500006,parametric,monthly,11,validation,True,,1.0,1.56,268,269,420,224,0,0,0,176.5,16.792331484508228,genextreme,1181.276766597587,0.06806436973231633,0.15938609693577832,genextreme,1595.7798305513884,0.08071454495679964,0.05681597219627166
QDM_P_monthly,MIROC6,500006,parametric,monthly,12,calibration,True,,1.0,2.428396774193548,81,81,620,81,0,0,0,147.5,16.811659154665378,genextreme,214.44440252558917,0.10388774514617766,0.3236316515871237,genextreme,347.25671641499406,0.05667767839776339,0.9439081083973145
QDM_P_monthly,MIROC6,500006,parametric,monthly,12,validation,True,,1.0,2.428396774193548,81,81,434,58,0,0,0,147.5,13.32824272499384,genextreme,214.44440252558917,0.10388774514617766,0.3236316515871237,genextreme,347.25671641499406,0.05667767839776339,0.9439081083973145
QDM_P_monthly,MIROC6,500007,parametric,monthly,01,calibration,True,,1.0,2.7076564516129027,37,37,620,37,0,0,0,213.0,94.10540332778584,genextreme,206.77534156103232,0.09264325873337576,0.8796486800595611,genextreme,106.8933835016395,0.09195398971262903,0.8848924626828203
QDM_P_monthly,MIROC6,500007,parametric,monthly,01,validation,True,,1.0,2.7076564516129027,37,37,434,18,0,0,0,,,genextreme,206.77534156103232,0.09264325873337576,0.8796486800595611,genextreme,106.8933835016395,0.09195398971262903,0.8848924626828203
QDM_P_monthly,MIROC6,500007,parametric,monthly,02,calibration,True,,1.0,1.76,63,64,565,64,0,0,0,110.0,35.195084928507285,genextreme,316.5810613990092,0.0588394477995795,0.9722390027261545,genextreme,136.64742982038572,0.06474833970413962,0.9352923971772698
QDM_P_monthly,MIROC6,500007,parametric,monthly,02,validation,True,,1.0,1.76,63,64,395,48,0,0,0,110.0,29.317671266708835,genextreme,316.5810613990092,0.0588394477995795,0.9722390027261545,genextreme,136.64742982038572,0.06474833970413962,0.9352923971772698
QDM_P_monthly,MIROC6,500007,parametric,monthly,03,calibration,True,,1.0,1.0764838709677416,115,115,620,115,0,0,0,206.0,23.131617341149433,pearson3,570.639196973354,0.09412224364073145,0.2443610346931595,genextreme,193.44204135654743,0.06326748451409991,0.7223888756017524
QDM_P_monthly,MIROC6,500007,parametric,monthly,03,validation,True,,1.0,1.0764838709677416,115,115,434,115,0,0,0,206.0,25.630028986654068,pearson3,570.639196973354,0.09412224364073145,0.2443610346931595,genextreme,193.44204135654743,0.06326748451409991,0.7223888756017524
QDM_P_monthly,MIROC6,500007,parametric,monthly,04,calibration,True,,1.0,0.5676933333333334,254,254,600,254,0,0,2,194.0,194.0,genextreme,1220.1840588008274,0.10063196842316291,0.010827684122368512,genextreme,466.683010016634,0.047087860674171755,0.6092907324129239
QDM_P_monthly,MIROC6,500007,parametric,monthly,04,validation,True,,1.0,0.5676933333333334,254,254,420,170,0,0,1,194.0,194.0,genextreme,1220.1840588008274,0.10063196842316291,0.010827684122368512,genextreme,466.683010016634,0.047087860674171755,0.6092907324129239
QDM_P_monthly,MIROC6,500007,parametric,monthly,05,calibration,True,,1.0,0.21478709677419355,488,488,620,488,0,0,0,578.0,115.9747332596641,genextreme,2491.1499668633423,0.057008548663663006,0.0806388331592841,lognorm,2250.6712747023657,0.05045946024483794,0.16100011893609723
QDM_P_monthly,MIROC6,500007,parametric,monthly,05,validation,True,,1.0,0.21478709677419355,488,488,434,368,0,0,0,578.0,52.0014265387946,genextreme,2491.1499668633423,0.057008548663663006,0.0806388331592841,lognorm,2250.6712747023657,0.05045946024483794,0.16100011893609723
QDM_P_monthly,MIROC6,500007,parametric,monthly,06,calibration,True,,1.0,1.424390000000001,498,498,600,498,0,0,1,112.5,112.5,genextreme,2283.8094844316893,0.0595815982482053,0.05593246718948752,lognorm,3089.0870413778885,0.06388428455400491,0.03283554206408068
QDM_P_monthly,MIROC6,500007,parametric,monthly,06,validation,True,,1.0,1.424390000000001,498,498,420,343,0,0,0,112.5,71.56529835202801,genextreme,2283.8094844316893,0.0595815982482053,0.05593246718948752,lognorm,3089.0870413778885,0.06388428455400491,0.03283554206408068
QDM_P_monthly,MIROC6,500007,parametric,monthly,07,calibration,True,,1.0,1.4596500000000001,527,527,620,527,0,0,1,151.0,151.0,genextreme,2588.4026056769794,0.06048140292014048,0.040588855450287564,lognorm,3207.628618886893,0.04345568324972132,0.264868822671644
QDM_P_monthly,MIROC6,500007,parametric,monthly,07,validation,True,,1.0,1.4596500000000001,527,527,434,369,0,0,0,151.0,62.98466576193739,genextreme,2588.4026056769794,0.06048140292014048,0.040588855450287564,lognorm,3207.628618886893,0.04345568324972132,0.264868822671644
QDM_P_monthly,MIROC6,500007,parametric,monthly,08,calibration,True,,1.0,0.5826967741935484,573,573,620,573,0,0,0,150.5,22.953621577668518,lognorm,2824.097158241504,0.047905426486684555,0.1395332114053346,lognorm,3136.6673737895294,0.039037482551486424,0.3382044394775888
QDM_P_monthly,MIROC6,500007,parametric,monthly,08,validation,True,,1.0,0.5826967741935484,573,573,434,396,0,0,0,150.5,20.96391100379833,lognorm,2824.097158241504,0.047905426486684555,0.1395332114053346,lognorm,3136.6673737895294,0.039037482551486424,0.3382044394775888
QDM_P_monthly,MIROC6,500007,parametric,monthly,09,calibration,True,,1.0,0.26785,555,555,600,555,0,0,0,185.0,26.259003509456505,lognorm,2822.1386717845658,0.048443436907582016,0.14302254878914966,lognorm,2837.7050155655897,0.023567917723696374,0.9101605871419216
QDM_P_monthly,MIROC6,500007,parametric,monthly,09,validation,True,,1.0,0.26785,555,555,420,390,0,0,0,185.0,21.242829767068937,lognorm,2822.1386717845658,0.048443436907582016,0.14302254878914966,lognorm,2837.7050155655897,0.023567917723696374,0.9101605871419216
QDM_P_monthly,MIROC6,500007,parametric,monthly,10,calibration,True,,1.0,0.5326758064516132,489,489,620,489,0,0,0,732.5,83.00210382773002,genextreme,2757.5928646427105,0.05263699198798333,0.12843110347471665,genextreme,2632.5324632122065,0.05427171442627643,0.10813112922023338
QDM_P_monthly,MIROC6,500007,parametric,monthly,10,validation,True,,1.0,0.5326758064516132,489,489,434,349,2,0,0,732.5,74.58745493252636,genextreme,2757.5928646427105,0.05263699198798333,0.12843110347471665,genextreme,2632.5324632122065,0.05427171442627643,0.10813112922023338
QDM_P_monthly,MIROC6,500007,parametric,monthly,11,calibration,True,,1.0,2.0332,220,220,600,220,0,0,0,591.5,64.56652018670091,genextreme,1327.199415727926,0.09207655830191952,0.044958778957797096,genextreme,1409.3242825296702,0.10025967260749036,0.02232182422293723
QDM_P_monthly,MIROC6,500007,parametric,monthly,11,validation,True,,1.0,2.0332,220,220,420,190,0,0,0,591.5,93.4041601523811,genextreme,1327.199415727926,0.09207655830191952,0.044958778957797096,genextreme,1409.3242825296702,0.10025967260749036,0.02232182422293723
