method,model,station,family,grouping,group,period,usable,note,fallback_used,applied_grouping,applied_group,wet_threshold_obs_mm,wet_threshold_model_mm,n_obs_wet_cal,n_mod_wet_cal,n_input,n_wet_target,n_delta_clipped_low,n_delta_clipped_high,n_output_capped,output_cap_mm,max_output_mm,obs_dist,obs_aic,obs_ks_d,obs_ks_p,obs_n_params,mod_dist,mod_aic,mod_ks_d,mod_ks_p,mod_n_params
QDM_NP_monthly,CanESM5,500009,nonparametric,monthly,08,validation,True,,False,monthly,08,0.5,0.008980645161290421,617,617,434,426,0,0,0,,47.87445024157561,,,,,,,,,,
QDM_NP_monthly,CanESM5,500009,nonparametric,monthly,09,calibration,True,model has fewer non-zero days than observed wet days,False,monthly,09,0.5,0.0,599,598,600,598,0,0,0,,31.499498327759177,,,,,,,,,,
QDM_NP_monthly,CanESM5,500009,nonparametric,monthly,09,validation,True,model has fewer non-zero days than observed wet days,False,monthly,09,0.5,0.0,599,598,420,418,3,0,0,,30.05632436249001,,,,,,,,,,
QDM_NP_monthly,CanESM5,500009,nonparametric,monthly,10,calibration,True,,False,monthly,10,0.5,0.06,586,584,620,584,0,0,0,,39.87482876712313,,,,,,,,,,
QDM_NP_monthly,CanESM5,500009,nonparametric,monthly,10,validation,True,,False,monthly,10,0.5,0.06,586,584,434,401,0,0,0,,72.52364629810786,,,,,,,,,,
QDM_NP_monthly,CanESM5,500009,nonparametric,monthly,11,calibration,True,,False,monthly,11,0.5,0.3939599999999998,396,396,600,396,0,0,0,,25.4,,,,,,,,,,
QDM_NP_monthly,CanESM5,500009,nonparametric,monthly,11,validation,True,,False,monthly,11,0.5,0.3939599999999998,396,396,420,228,0,0,0,,37.05045224052873,,,,,,,,,,
QDM_NP_monthly,CanESM5,500009,nonparametric,monthly,12,calibration,True,,False,monthly,12,0.5,0.8318806451612905,182,182,620,182,0,0,0,,12.4,,,,,,,,,,
QDM_NP_monthly,CanESM5,500009,nonparametric,monthly,12,validation,True,,False,monthly,12,0.5,0.8318806451612905,182,182,434,136,0,0,0,,12.906104177853326,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,01,calibration,True,,False,monthly,01,0.5,2.9144403225806457,39,39,620,39,0,0,0,,87.2,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,01,validation,True,,False,monthly,01,0.5,2.9144403225806457,39,39,434,23,0,0,0,,82.29604119490686,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,02,calibration,True,,False,monthly,02,0.5,2.033632142857143,59,59,560,59,0,0,0,,43.3,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,02,validation,True,,False,monthly,02,0.5,2.033632142857143,59,59,392,38,0,0,0,,40.725610568599116,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,03,calibration,True,,False,monthly,03,0.5,1.5337354838709676,76,76,620,76,0,0,0,,79.0,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,03,validation,True,,False,monthly,03,0.5,1.5337354838709676,76,76,434,30,0,0,0,,42.51035781544261,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,04,calibration,True,,False,monthly,04,0.5,1.093475,95,95,600,95,0,0,0,,65.3,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,04,validation,True,,False,monthly,04,0.5,1.093475,95,95,420,87,0,0,0,,201.65203577091077,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,05,calibration,True,,False,monthly,05,0.5,1.2426935483870971,210,210,620,210,0,0,0,,197.3,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,05,validation,True,,False,monthly,05,0.5,1.2426935483870971,210,210,434,132,0,0,0,,205.0041856793777,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,06,calibration,True,,False,monthly,06,0.5,7.13814,252,252,600,252,0,0,0,,43.7,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,06,validation,True,,False,monthly,06,0.5,7.13814,252,252,420,155,0,0,0,,51.20704371722973,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,07,calibration,True,,False,monthly,07,0.5,10.306574193548387,263,263,620,263,0,0,0,,52.2,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,07,validation,True,,False,monthly,07,0.5,10.306574193548387,263,263,434,155,0,0,0,,29.023538027086683,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,08,calibration,True,,False,monthly,08,0.5,7.003816129032258,291,291,620,291,0,0,0,,41.8,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,08,validation,True,,False,monthly,08,0.5,7.003816129032258,291,291,434,148,0,0,0,,40.2568786025672,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,09,calibration,True,,False,monthly,09,0.5,3.4903866666666654,256,256,600,256,0,0,0,,57.5,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,09,validation,True,,False,monthly,09,0.5,3.4903866666666654,256,256,420,171,0,0,0,,39.26423997778199,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,10,calibration,True,,False,monthly,10,0.5,3.0108129032258035,291,291,620,291,0,0,0,,296.9,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,10,validation,True,,False,monthly,10,0.5,3.0108129032258035,291,291,434,143,0,0,0,,167.2907692080532,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,11,calibration,True,,False,monthly,11,0.5,6.036166666666665,140,140,600,140,0,0,0,,240.1,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,11,validation,True,,False,monthly,11,0.5,6.036166666666665,140,140,420,68,0,0,0,,250.62460245026412,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,12,calibration,False,"insufficient wet days obs=28, model=28",True,annual,all,0.5,6.473161290322565,28,28,620,60,0,0,0,,22.174257271130198,,,,,,,,,,
QDM_NP_monthly,CanESM5,500201,nonparametric,monthly,12,validation,False,"insufficient wet days obs=28, model=28",True,annual,all,0.5,6.473161290322565,28,28,434,37,0,0,0,,18.02958439224824,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,01,calibration,False,"insufficient wet days obs=22, model=22",True,annual,all,0.5,1.6811354838709667,22,22,620,6,0,0,0,,10.910002177226204,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,01,validation,False,"insufficient wet days obs=22, model=22",True,annual,all,0.5,1.6811354838709667,22,22,434,0,0,0,0,,,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,02,calibration,True,,False,monthly,02,0.5,0.9937428571428567,32,32,560,32,0,0,0,,86.3,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,02,validation,True,,False,monthly,02,0.5,0.9937428571428567,32,32,392,17,0,0,0,,58.18815030291375,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,03,calibration,True,,False,monthly,03,0.5,0.9363354838709665,36,36,620,36,0,0,0,,176.0,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,03,validation,True,,False,monthly,03,0.5,0.9363354838709665,36,36,434,9,0,0,0,,55.60764840182648,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,04,calibration,True,,False,monthly,04,0.5,0.6254116666666666,77,77,600,77,0,0,0,,51.9,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,04,validation,True,,False,monthly,04,0.5,0.6254116666666666,77,77,420,60,0,2,0,,255.74583333333328,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,05,calibration,True,,False,monthly,05,0.5,0.7107096774193548,220,220,620,220,0,0,0,,225.3,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,05,validation,True,,False,monthly,05,0.5,0.7107096774193548,220,220,434,97,0,0,0,,118.97999156691178,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,06,calibration,True,,False,monthly,06,0.5,7.01052,226,226,600,226,0,0,0,,53.4,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,06,validation,True,,False,monthly,06,0.5,7.01052,226,226,420,99,0,0,0,,19.92069178560106,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,07,calibration,True,,False,monthly,07,0.5,8.058827419354841,243,243,620,243,0,0,0,,85.8,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,07,validation,True,,False,monthly,07,0.5,8.058827419354841,243,243,434,107,0,0,0,,50.40805696520355,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,08,calibration,True,,False,monthly,08,0.5,4.4302193548387105,241,241,620,241,0,0,0,,52.5,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,08,validation,True,,False,monthly,08,0.5,4.4302193548387105,241,241,434,151,0,0,0,,85.1523117482882,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,09,calibration,True,,False,monthly,09,0.5,1.3869483333333348,281,281,600,281,0,0,0,,104.5,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,09,validation,True,,False,monthly,09,0.5,1.3869483333333348,281,281,420,170,0,0,0,,99.7872662025705,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,10,calibration,True,,False,monthly,10,0.5,2.684774193548387,280,280,620,280,0,0,0,,152.0,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,10,validation,True,,False,monthly,10,0.5,2.684774193548387,280,280,434,141,0,0,0,,302.8967452364128,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,11,calibration,True,,False,monthly,11,0.5,4.203100000000002,138,138,600,138,0,0,0,,298.5,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,11,validation,True,,False,monthly,11,0.5,4.203100000000002,138,138,420,52,0,0,0,,270.82052593729276,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,12,calibration,False,"insufficient wet days obs=17, model=17",True,annual,all,0.5,6.957220967741933,17,17,620,40,0,0,0,,31.009395085311752,,,,,,,,,,
QDM_NP_monthly,CanESM5,500202,nonparametric,monthly,12,validation,False,"insufficient wet days obs=17, model=17",True,annual,all,0.5,6.957220967741933,17,17,434,21,0,0,0,,30.18907900126767,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,01,calibration,False,"insufficient wet days obs=22, model=22",True,annual,all,0.5,3.610496774193548,22,22,620,17,0,0,0,,13.598169251557522,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,01,validation,False,"insufficient wet days obs=22, model=22",True,annual,all,0.5,3.610496774193548,22,22,434,6,0,0,0,,12.180309319383635,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,02,calibration,True,,False,monthly,02,0.5,2.3281321428571427,37,37,560,37,0,0,0,,32.9,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,02,validation,True,,False,monthly,02,0.5,2.3281321428571427,37,37,392,23,0,0,0,,27.73735593756515,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,03,calibration,True,,False,monthly,03,0.5,1.7796322580645163,49,49,620,49,0,0,0,,83.8,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,03,validation,True,,False,monthly,03,0.5,1.7796322580645163,49,49,434,15,0,0,0,,38.2068345845048,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,04,calibration,True,,False,monthly,04,0.5,1.0343966666666666,119,119,600,119,0,0,0,,45.2,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,04,validation,True,,False,monthly,04,0.5,1.0343966666666666,119,119,420,99,0,0,0,,140.17278985227014,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,05,calibration,True,,False,monthly,05,0.5,0.9164322580645162,268,268,620,268,0,0,0,,188.0,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,05,validation,True,,False,monthly,05,0.5,0.9164322580645162,268,268,434,213,0,0,0,,204.6737620155512,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,06,calibration,True,,False,monthly,06,0.5,7.886755000000001,239,239,600,239,0,0,0,,80.3,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,06,validation,True,,False,monthly,06,0.5,7.886755000000001,239,239,420,148,0,0,0,,93.9242731362348,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,07,calibration,True,,False,monthly,07,0.5,9.963485483870969,273,273,620,273,0,0,0,,82.0,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,07,validation,True,,False,monthly,07,0.5,9.963485483870969,273,273,434,165,0,0,0,,38.53663916279156,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,08,calibration,True,,False,monthly,08,0.5,8.22569677419355,264,264,620,264,0,0,0,,72.7,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,08,validation,True,,False,monthly,08,0.5,8.22569677419355,264,264,434,129,0,0,0,,54.69048665445121,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,09,calibration,True,,False,monthly,09,0.5,1.7622399999999998,336,336,600,336,0,0,0,,72.5,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,09,validation,True,,False,monthly,09,0.5,1.7622399999999998,336,336,420,201,0,0,0,,50.15223547207911,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,10,calibration,True,,False,monthly,10,0.5,2.2555419354838704,322,322,620,322,0,0,0,,105.1,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,10,validation,True,,False,monthly,10,0.5,2.2555419354838704,322,322,434,159,0,0,0,,89.76919585004897,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,11,calibration,True,,False,monthly,11,0.5,5.725250000000001,150,150,600,150,0,0,0,,180.9,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,11,validation,True,,False,monthly,11,0.5,5.725250000000001,150,150,420,72,0,0,0,,188.7417566353842,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,12,calibration,False,"insufficient wet days obs=13, model=13",True,annual,all,0.5,10.056796774193547,13,13,620,64,0,0,0,,22.82782808376792,,,,,,,,,,
QDM_NP_monthly,CanESM5,500301,nonparametric,monthly,12,validation,False,"insufficient wet days obs=13, model=13",True,annual,all,0.5,10.056796774193547,13,13,434,40,0,0,0,,18.57735186095606,,,,,,,,,,
QDM_P_annual,CanESM5,500001,parametric,annual,all,calibration,True,,False,annual,all,0.5,3.48424205479452,1767,1767,7300,1767,0,0,4,650.0,650.0,lognorm,11664.675203756058,0.04336716274623048,0.0025183396125333006,2.0,pearson3,10594.85258558968,0.03662126497993168,0.01705007908274237,3.0
QDM_P_annual,CanESM5,500001,parametric,annual,all,validation,True,,False,annual,all,0.5,3.48424205479452,1767,1767,5110,907,0,0,3,650.0,650.0,lognorm,11664.675203756058,0.04336716274623048,0.0025183396125333006,2.0,pearson3,10594.85258558968,0.03662126497993168,0.01705007908274237,3.0
QDM_P_annual,CanESM5,500002,parametric,annual,all,calibration,True,,False,annual,all,0.5,5.535665616438354,1737,1737,7300,1737,0,0,0,735.0,114.18650658918858,pearson3,12225.104872970334,0.060210065104243565,6.461086989088678e-06,3.0,genextreme,10763.68593048372,0.049796899335087574,0.00034974345779155034,3.0
QDM_P_annual,CanESM5,500002,parametric,annual,all,validation,True,,False,annual,all,0.5,5.535665616438354,1737,1737,5110,982,5,0,0,735.0,49.653929513201874,pearson3,12225.104872970334,0.060210065104243565,6.461086989088678e-06,3.0,genextreme,10763.68593048372,0.049796899335087574,0.00034974345779155034,3.0
QDM_P_annual,CanESM5,500003,parametric,annual,all,calibration,True,,False,annual,all,0.5,2.512,1975,1974,7300,1974,0,0,0,906.5,131.0306596824187,pearson3,12860.45519028484,0.09540763742083458,4.2476480265677274e-16,3.0,pearson3,11908.29453381469,0.03302882296266452,0.026348981080183465,3.0
QDM_P_annual,CanESM5,500003,parametric,annual,all,validation,True,,False,annual,all,0.5,2.512,1975,1974,5110,1065,0,0,0,906.5,122.9936897707737,pearson3,12860.45519028484,0.09540763742083458,4.2476480265677274e-16,3.0,pearson3,11908.29453381469,0.03302882296266452,0.026348981080183465,3.0
QDM_P_annual,CanESM5,500004,parametric,annual,all,calibration,True,,False,annual,all,0.5,6.071224520547944,1639,1639,7300,1639,0,0,0,536.0,119.8706601862414,pearson3,11378.239926665503,0.07953185672121055,1.8266429035255545e-09,3.0,genextreme,10117.87558386447,0.04716261281430184,0.0013172250416209714,3.0
QDM_P_annual,CanESM5,500004,parametric,annual,all,validation,True,,False,annual,all,0.5,6.071224520547944,1639,1639,5110,916,0,0,0,536.0,107.59589141010674,pearson3,11378.239926665503,0.07953185672121055,1.8266429035255545e-09,3.0,genextreme,10117.87558386447,0.04716261281430184,0.0013172250416209714,3.0
QDM_P_annual,CanESM5,500005,parametric,annual,all,calibration,True,,False,annual,all,0.5,0.766,4889,4888,7300,4888,0,0,0,241.5,115.76192990177465,pearson3,22114.273253333628,0.03436285538960488,1.886512930882522e-05,3.0,pearson3,25611.018296659582,0.10382277585450439,2.500266270725904e-46,3.0
QDM_P_annual,CanESM5,500005,parametric,annual,all,validation,True,,False,annual,all,0.5,0.766,4889,4888,5110,3233,0,0,0,241.5,131.99393785653788,pearson3,22114.273253333628,0.03436285538960488,1.886512930882522e-05,3.0,pearson3,25611.018296659582,0.10382277585450439,2.500266270725904e-46,3.0
QDM_P_annual,CanESM5,500006,parametric,annual,all,calibration,True,,False,annual,all,0.5,0.745,4947,4942,7300,4942,0,0,0,230.5,118.3760109107408,pearson3,21538.707688484985,0.07781399852273096,1.685161598310194e-26,3.0,pearson3,25512.21976057755,0.08429887605494235,5.312777633268496e-31,3.0
QDM_P_annual,CanESM5,500006,parametric,annual,all,validation,True,,False,annual,all,0.5,0.745,4947,4942,5110,3294,0,1,0,230.5,86.99656411107661,pearson3,21538.707688484985,0.07781399852273096,1.685161598310194e-26,3.0,pearson3,25512.21976057755,0.08429887605494235,5.312777633268496e-31,3.0
QDM_P_annual,CanESM5,500007,parametric,annual,all,calibration,True,,False,annual,all,0.5,0.876,4600,4599,7300,4599,0,0,0,732.5,120.29152535775212,pearson3,20435.79832767882,0.04086956521731286,4.1044020037594144e-07,3.0,pearson3,24430.359381543072,0.08809994378295904,1.6537195350203247e-31,3.0
QDM_P_annual,CanESM5,500007,parametric,annual,all,validation,True,,False,annual,all,0.5,0.876,4600,4599,5110,2985,0,0,0,732.5,137.15866810627418,pearson3,20435.79832767882,0.04086956521731286,4.1044020037594144e-07,3.0,pearson3,24430.359381543072,0.08809994378295904,1.6537195350203247e-31,3.0
QDM_P_annual,CanESM5,500008,parametric,annual,all,calibration,True,,False,annual,all,0.5,0.667,5189,5188,7300,5188,0,0,0,340.0,18.280898195937148,pearson3,23758.99941863342,0.046261451057024394,4.341975897157853e-10,3.0,genextreme,26828.5448288071,0.07610043981567682,1.4109355747989413e-26,3.0
QDM_P_annual,CanESM5,500008,parametric,annual,all,validation,True,,False,annual,all,0.5,0.667,5189,5188,5110,3477,0,0,0,340.0,17.75544536974992,pearson3,23758.99941863342,0.046261451057024394,4.341975897157853e-10,3.0,genextreme,26828.5448288071,0.07610043981567682,1.4109355747989413e-26,3.0
QDM_P_annual,CanESM5,500009,parametric,annual,all,calibration,True,,False,annual,all,0.5,0.26,4992,4991,7300,4991,0,0,0,244.0,13.349276702219809,pearson3,22911.03268513058,0.04681146191599744,6.049705185710912e-10,3.0,genextreme,21476.269702905374,0.09167976766608033,5.890522657037285e-37,3.0
QDM_P_annual,CanESM5,500009,parametric,annual,all,validation,True,,False,annual,all,0.5,0.26,4992,4991,5110,3137,0,0,0,244.0,9.158478774799297,pearson3,22911.03268513058,0.04681146191599744,6.049705185710912e-10,3.0,genextreme,21476.269702905374,0.09167976766608033,5.890522657037285e-37,3.0
QDM_P_annual,CanESM5,500201,parametric,annual,all,calibration,True,,False,annual,all,0.5,4.3420958904109614,2000,2000,7300,2000,0,0,0,1484.5,50.729792545481224,pearson3,12582.754235334967,0.09415305617305036,7.001672077662484e-16,3.0,genextreme,12488.864633037712,0.05366057552582659,1.9085410711018764e-05,3.0
QDM_P_annual,CanESM5,500201,parametric,annual,all,validation,True,,False,annual,all,0.5,4.3420958904109614,2000,2000,5110,1125,5,0,0,1484.5,21.973878838203017,pearson3,12582.754235334967,0.09415305617305036,7.001672077662484e-16,3.0,genextreme,12488.864633037712,0.05366057552582659,1.9085410711018764e-05,3.0
QDM_P_annual,CanESM5,500202,parametric,annual,all,calibration,True,,False,annual,all,0.5,3.272,1813,1812,7300,1812,0,0,0,1492.5,209.17127379724036,pearson3,9139.850914535937,0.08619784860582377,3.6103164359929087e-12,3.0,pearson3,10877.880458634023,0.03636000295563613,0.016195359626349038,3.0
QDM_P_annual,CanESM5,500202,parametric,annual,all,validation,True,,False,annual,all,0.5,3.272,1813,1812,5110,933,0,0,0,1492.5,196.3414274241594,pearson3,9139.850914535937,0.08619784860582377,3.6103164359929087e-12,3.0,pearson3,10877.880458634023,0.03636000295563613,0.016195359626349038,3.0
QDM_P_annual,CanESM5,500301,parametric,annual,all,calibration,True,,False,annual,all,0.5,4.042146301369863,2092,2092,7300,2092,0,0,0,940.0,143.8632191024886,pearson3,12209.248107789732,0.08375775513293016,3.2404733811585015e-13,3.0,pearson3,13028.8025654974,0.059225348582342185,8.05138764235539e-07,3.0
QDM_P_annual,CanESM5,500301,parametric,annual,all,validation,True,,False,annual,all,0.5,4.042146301369863,2092,2092,5110,1169,0,0,0,940.0,164.03555830632592,pearson3,12209.248107789732,0.08375775513293016,3.2404733811585015e-13,3.0,pearson3,13028.8025654974,0.059225348582342185,8.05138764235539e-07,3.0
QDM_P_monthly,CanESM5,500001,parametric,monthly,01,calibration,False,"insufficient wet days obs=8, model=8",True,annual,all,0.5,2.6986258064516115,8,8,620,6,0,0,0,,,,,,,,,,,,
QDM_P_monthly,CanESM5,500001,parametric,monthly,01,validation,False,"insufficient wet days obs=8, model=8",True,annual,all,0.5,2.6986258064516115,8,8,434,0,0,0,0,,,,,,,,,,,,
QDM_P_monthly,CanESM5,500001,parametric,monthly,02,calibration,False,"insufficient wet days obs=17, model=17",True,annual,all,0.5,1.3113035714285715,17,17,560,0,0,0,0,,,,,,,,,,,,
QDM_P_monthly,CanESM5,500001,parametric,monthly,02,validation,False,"insufficient wet days obs=17, model=17",True,annual,all,0.5,1.3113035714285715,17,17,392,0,0,0,0,,,,,,,,,,,,
QDM_P_monthly,CanESM5,500001,parametric,monthly,03,calibration,False,"insufficient wet days obs=29, model=29",True,annual,all,0.5,0.9952338709677417,29,29,620,1,0,0,0,,,,,,,,,,,,
QDM_P_monthly,CanESM5,500001,parametric,monthly,03,validation,False,"insufficient wet days obs=29, model=29",True,annual,all,0.5,0.9952338709677417,29,29,434,0,0,0,0,,,,,,,,,,,,
QDM_P_monthly,CanESM5,500001,parametric,monthly,04,calibration,True,,False,monthly,04,0.5,0.5641933333333333,116,116,600,116,0,0,0,438.0,239.71758069337108,pearson3,783.8713903573364,0.11892633101744565,0.06912848973530461,3.0,pearson3,-86.09777632880382,0.07527110908270729,0.5029841401756576,3.0
QDM_P_monthly,CanESM5,500001,parametric,monthly,04,validation,True,,False,monthly,04,0.5,0.5641933333333333,116,116,420,77,0,2,1,438.0,438.0,pearson3,783.8713903573364,0.11892633101744565,0.06912848973530461,3.0,pearson3,-86.09777632880382,0.07527110908270729,0.5029841401756576,3.0
QDM_P_monthly,CanESM5,500001,parametric,monthly,05,calibration,True,,False,monthly,05,0.5,0.695,224,222,620,222,0,0,0,650.0,57.704112014258804,pearson3,1516.6297653737379,0.09686054852857984,0.027894809703325585,3.0,pearson3,1026.427780018576,0.043678830807983515,0.7738673506701587,3.0
QDM_P_monthly,CanESM5,500001,parametric,monthly,05,validation,True,,False,monthly,05,0.5,0.695,224,222,434,98,0,0,0,650.0,47.52727235769687,pearson3,1516.6297653737379,0.09686054852857984,0.027894809703325585,3.0,pearson3,1026.427780018576,0.043678830807983515,0.7738673506701587,3.0
QDM_P_monthly,CanESM5,500001,parametric,monthly,06,calibration,True,,False,monthly,06,0.5,7.499126666666665,214,214,600,214,0,0,0,294.5,81.87891984244065,pearson3,1186.2505449147075,0.05923406389249963,0.42424766326959207,3.0,pearson3,1338.6596629044832,0.07647208793906812,0.15537018218556753,3.0
QDM_P_monthly,CanESM5,500001,parametric,monthly,06,validation,True,,False,monthly,06,0.5,7.499126666666665,214,214,420,92,0,0,0,294.5,26.20887821957494,pearson3,1186.2505449147075,0.05923406389249963,0.42424766326959207,3.0,pearson3,1338.6596629044832,0.07647208793906812,0.15537018218556753,3.0
QDM_P_monthly,CanESM5,500001,parametric,monthly,07,calibration,True,,False,monthly,07,0.5,6.43036935483871,283,283,620,283,0,0,0,411.0,57.52485555702291,pearson3,1737.741080525752,0.057247699923643314,0.30021385568977677,3.0,genextreme,1633.387747065115,0.04596339744881006,0.5722001426069853,3.0
QDM_P_monthly,CanESM5,500001,parametric,monthly,07,validation,True,,False,monthly,07,0.5,6.43036935483871,283,283,434,135,0,0,0,411.0,32.801567917824414,pearson3,1737.741080525752,0.057247699923643314,0.30021385568977677,3.0,genextreme,1633.387747065115,0.04596339744881006,0.5722001426069853,3.0
QDM_P_monthly,CanESM5,500001,parametric,monthly,08,calibration,True,,False,monthly,08,0.5,0.8598387096774188,360,360,620,360,0,0,0,437.0,99.76022583261629,pearson3,2329.9619980141224,0.05776779221312223,0.1739367940727724,3.0,pearson3,2227.8825055062084,0.06970898618636034,0.05762766900663141,3.0
QDM_P_monthly,CanESM5,500001,parametric,monthly,08,validation,True,,False,monthly,08,0.5,0.8598387096774188,360,360,434,220,0,0,0,437.0,116.52894557205927,pearson3,2329.9619980141224,0.05776779221312223,0.1739367940727724,3.0,pearson3,2227.8825055062084,0.06970898618636034,0.05762766900663141,3.0
QDM_P_monthly,CanESM5,500001,parametric,monthly,09,calibration,True,,False,monthly,09,0.5,1.553041666666667,275,275,600,275,0,0,0,481.5,168.1698228409186,pearson3,1904.788466640417,0.089682521428599,0.0224886954286629,3.0,pearson3,1655.4661245817017,0.058135403346758346,0.29888288614505,3.0
QDM_P_monthly,CanESM5,500001,parametric,monthly,09,validation,True,,False,monthly,09,0.5,1.553041666666667,275,275,420,166,0,0,0,481.5,150.89828431215923,pearson3,1904.788466640417,0.089682521428599,0.0224886954286629,3.0,pearson3,1655.4661245817017,0.058135403346758346,0.29888288614505,3.0
QDM_P_monthly,CanESM5,500001,parametric,monthly,10,calibration,True,,False,monthly,10,0.5,7.165837096774194,173,173,620,173,0,0,0,400.0,79.81728562378457,pearson3,1115.47300567591,0.09415396503619827,0.08722869712129289,3.0,pearson3,1040.1101503019813,0.0818882932269675,0.1858255137667948,3.0
