source_type,model,season_type,station,index,A_LaNina_pct,A_ElNino_pct,ASYM_pct,A_LaNina_abs,A_ElNino_abs,ASYM_abs
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351005,wet_day_freq,-7.55,-22.37,14.82,-3.515,-10.417,6.902
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351006,CDD,-6.76,-5.04,-1.72,-1.567,-1.167,-0.4
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351006,CWD,-29.29,-41.07,11.78,-2.733,-3.833,1.1
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351006,PRCPTOT,-5.95,-41.48,35.53,-14.407,-100.482,86.075
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351006,R20mm,110.0,-100.0,210.0,0.733,-0.667,1.4
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351006,R50mm,20.0,-100.0,120.0,0.033,-0.167,0.2
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351006,R95p,22.65,-100.0,122.65,8.677,-38.313,46.99
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351006,R99p,-1.03,-100.0,98.97,-0.289,-28.113,27.824
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351006,Rx1day,-25.81,-71.02,45.21,-9.052,-24.905,15.853
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351006,Rx5day,-11.95,-52.09,40.14,-7.826,-34.127,26.301
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351006,SDII,-6.45,-12.35,5.9,-0.274,-0.525,0.251
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351006,wet_day_freq,-2.78,-32.35,29.57,-0.849,-9.873,9.024
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351007,CDD,-6.76,-5.04,-1.72,-1.567,-1.167,-0.4
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351007,CWD,-29.29,-41.07,11.78,-2.733,-3.833,1.1
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351007,PRCPTOT,-5.95,-41.48,35.53,-14.407,-100.482,86.075
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351007,R20mm,110.0,-100.0,210.0,0.733,-0.667,1.4
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351007,R50mm,20.0,-100.0,120.0,0.033,-0.167,0.2
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351007,R95p,22.65,-100.0,122.65,8.677,-38.313,46.99
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351007,R99p,-1.03,-100.0,98.97,-0.289,-28.113,27.824
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351007,Rx1day,-25.81,-71.02,45.21,-9.052,-24.905,15.853
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351007,Rx5day,-11.95,-52.09,40.14,-7.826,-34.127,26.301
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351007,SDII,-6.45,-12.35,5.9,-0.274,-0.525,0.251
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351007,wet_day_freq,-2.78,-32.35,29.57,-0.849,-9.873,9.024
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351008,CDD,-6.76,-5.04,-1.72,-1.567,-1.167,-0.4
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351008,CWD,-29.29,-41.07,11.78,-2.733,-3.833,1.1
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351008,PRCPTOT,-5.95,-41.48,35.53,-14.407,-100.482,86.075
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351008,R20mm,110.0,-100.0,210.0,0.733,-0.667,1.4
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351008,R50mm,20.0,-100.0,120.0,0.033,-0.167,0.2
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351008,R95p,22.65,-100.0,122.65,8.677,-38.313,46.99
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351008,R99p,-27.52,-100.0,72.48,-7.737,-28.113,20.376
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351008,Rx1day,-25.81,-71.02,45.21,-9.052,-24.905,15.853
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351008,Rx5day,-11.95,-52.09,40.14,-7.826,-34.127,26.301
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351008,SDII,-6.45,-12.35,5.9,-0.274,-0.525,0.251
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351008,wet_day_freq,-2.78,-32.35,29.57,-0.849,-9.873,9.024
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351009,CDD,21.74,30.43,-8.69,2.5,3.5,-1.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351009,CWD,-24.44,-25.93,1.49,-3.3,-3.5,0.2
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351009,PRCPTOT,-24.55,-48.35,23.8,-100.795,-198.538,97.743
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351009,R20mm,-53.85,-100.0,46.15,-1.167,-2.167,1.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351009,R50mm,-100.0,-100.0,0.0,-0.5,-0.5,0.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351009,R95p,-57.93,-100.0,42.07,-74.897,-129.283,54.386
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351009,R99p,-67.95,-100.0,32.05,-60.224,-88.628,28.404
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351009,Rx1day,-52.37,-80.97,28.6,-20.824,-32.195,11.371
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351009,Rx5day,-40.89,-72.68,31.79,-36.375,-64.66,28.285
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351009,SDII,-17.03,-29.95,12.92,-0.783,-1.377,0.594
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351009,wet_day_freq,-7.55,-22.37,14.82,-3.515,-10.417,6.902
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351010,CDD,-6.76,-5.04,-1.72,-1.567,-1.167,-0.4
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351010,CWD,-29.29,-41.07,11.78,-2.733,-3.833,1.1
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351010,PRCPTOT,-5.95,-41.48,35.53,-14.407,-100.482,86.075
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351010,R20mm,110.0,-100.0,210.0,0.733,-0.667,1.4
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351010,R50mm,20.0,-100.0,120.0,0.033,-0.167,0.2
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351010,R95p,37.77,-100.0,137.77,17.27,-45.718,62.988
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351010,R99p,12.13,-100.0,112.13,4.647,-38.313,42.96
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351010,Rx1day,-25.81,-71.02,45.21,-9.052,-24.905,15.853
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351010,Rx5day,-11.95,-52.09,40.14,-7.826,-34.127,26.301
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351010,SDII,-6.45,-12.35,5.9,-0.274,-0.525,0.251
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351010,wet_day_freq,-2.78,-32.35,29.57,-0.849,-9.873,9.024
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,CDD,21.74,30.43,-8.69,2.5,3.5,-1.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,CWD,-24.44,-25.93,1.49,-3.3,-3.5,0.2
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,PRCPTOT,-24.55,-48.35,23.8,-100.795,-198.538,97.743
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,R20mm,-53.85,-100.0,46.15,-1.167,-2.167,1.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,R50mm,-100.0,-100.0,0.0,-0.5,-0.5,0.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,R95p,-100.0,-100.0,0.0,-39.145,-39.145,0.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,Rx1day,-52.37,-80.97,28.6,-20.824,-32.195,11.371
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,Rx5day,-40.89,-72.68,31.79,-36.375,-64.66,28.285
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,SDII,-17.03,-29.95,12.92,-0.783,-1.377,0.594
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351011,wet_day_freq,-7.55,-22.37,14.82,-3.515,-10.417,6.902
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,CDD,-6.76,-5.04,-1.72,-1.567,-1.167,-0.4
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,CWD,-29.29,-41.07,11.78,-2.733,-3.833,1.1
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,PRCPTOT,-5.95,-41.48,35.53,-14.407,-100.482,86.075
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,R20mm,110.0,-100.0,210.0,0.733,-0.667,1.4
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,R50mm,20.0,-100.0,120.0,0.033,-0.167,0.2
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,R95p,-5.05,-100.0,94.95,-1.084,-21.46,20.376
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,R99p,-100.0,-100.0,0.0,-21.46,-21.46,0.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,Rx1day,-25.81,-71.02,45.21,-9.052,-24.905,15.853
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,Rx5day,-11.95,-52.09,40.14,-7.826,-34.127,26.301
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,SDII,-6.45,-12.35,5.9,-0.274,-0.525,0.251
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351012,wet_day_freq,-2.78,-32.35,29.57,-0.849,-9.873,9.024
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351201,CDD,21.74,30.43,-8.69,2.5,3.5,-1.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351201,CWD,-24.44,-25.93,1.49,-3.3,-3.5,0.2
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351201,PRCPTOT,-24.55,-48.35,23.8,-100.795,-198.538,97.743
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351201,R20mm,-53.85,-100.0,46.15,-1.167,-2.167,1.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351201,R50mm,-100.0,-100.0,0.0,-0.5,-0.5,0.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351201,R95p,-100.0,-100.0,0.0,-52.962,-52.962,0.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351201,R99p,-100.0,-100.0,0.0,-39.145,-39.145,0.0
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351201,Rx1day,-52.37,-80.97,28.6,-20.824,-32.195,11.371
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351201,Rx5day,-40.89,-72.68,31.79,-36.375,-64.66,28.285
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351201,SDII,-17.03,-29.95,12.92,-0.783,-1.377,0.594
RAW_CMIP6,ACCESS-ESM1-5,RAINY,351201,wet_day_freq,-7.55,-22.37,14.82,-3.515,-10.417,6.902
RAW_CMIP6,CESM2,HOT_DRY,351001,CDD,22.22,-20.0,42.22,2.222,-2.0,4.222
RAW_CMIP6,CESM2,HOT_DRY,351001,CWD,12.71,21.39,-8.68,2.644,4.45,-1.806
RAW_CMIP6,CESM2,HOT_DRY,351001,PRCPTOT,21.77,27.57,-5.8,81.693,103.469,-21.776
RAW_CMIP6,CESM2,HOT_DRY,351001,R20mm,316.67,212.5,104.17,1.267,0.85,0.417
RAW_CMIP6,CESM2,HOT_DRY,351001,R50mm,0.0,0.0,0.0,0.111,0.0,0.111
RAW_CMIP6,CESM2,HOT_DRY,351001,R95p,0.0,0.0,0.0,16.313,0.0,16.313
RAW_CMIP6,CESM2,HOT_DRY,351001,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,CESM2,HOT_DRY,351001,Rx1day,59.76,11.75,48.01,12.474,2.453,10.021
RAW_CMIP6,CESM2,HOT_DRY,351001,Rx5day,56.79,20.58,36.21,29.057,10.528,18.529
RAW_CMIP6,CESM2,HOT_DRY,351001,SDII,14.63,11.69,2.94,0.481,0.384,0.097
RAW_CMIP6,CESM2,HOT_DRY,351001,wet_day_freq,4.81,12.78,-7.97,3.044,8.094,-5.05
RAW_CMIP6,CESM2,HOT_DRY,351002,CDD,22.22,-20.0,42.22,2.222,-2.0,4.222
RAW_CMIP6,CESM2,HOT_DRY,351002,CWD,12.71,21.39,-8.68,2.644,4.45,-1.806
RAW_CMIP6,CESM2,HOT_DRY,351002,PRCPTOT,21.77,27.57,-5.8,81.693,103.469,-21.776
RAW_CMIP6,CESM2,HOT_DRY,351002,R20mm,316.67,212.5,104.17,1.267,0.85,0.417
RAW_CMIP6,CESM2,HOT_DRY,351002,R50mm,0.0,0.0,0.0,0.111,0.0,0.111
RAW_CMIP6,CESM2,HOT_DRY,351002,R95p,0.0,0.0,0.0,16.313,0.0,16.313
RAW_CMIP6,CESM2,HOT_DRY,351002,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,CESM2,HOT_DRY,351002,Rx1day,59.76,11.75,48.01,12.474,2.453,10.021
RAW_CMIP6,CESM2,HOT_DRY,351002,Rx5day,56.79,20.58,36.21,29.057,10.528,18.529
RAW_CMIP6,CESM2,HOT_DRY,351002,SDII,14.63,11.69,2.94,0.481,0.384,0.097
RAW_CMIP6,CESM2,HOT_DRY,351002,wet_day_freq,4.81,12.78,-7.97,3.044,8.094,-5.05
RAW_CMIP6,CESM2,HOT_DRY,351003,CDD,25.0,-11.46,36.46,2.4,-1.1,3.5
RAW_CMIP6,CESM2,HOT_DRY,351003,CWD,27.65,19.05,8.6,4.644,3.2,1.444
RAW_CMIP6,CESM2,HOT_DRY,351003,PRCPTOT,18.54,28.22,-9.68,61.874,94.166,-32.292
RAW_CMIP6,CESM2,HOT_DRY,351003,R20mm,288.89,212.5,76.39,1.156,0.85,0.306
RAW_CMIP6,CESM2,HOT_DRY,351003,R50mm,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,CESM2,HOT_DRY,351003,R95p,0.0,0.0,0.0,4.428,0.0,4.428
RAW_CMIP6,CESM2,HOT_DRY,351003,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,CESM2,HOT_DRY,351003,Rx1day,55.46,33.54,21.92,10.559,6.384,4.175
RAW_CMIP6,CESM2,HOT_DRY,351003,Rx5day,44.73,43.34,1.39,21.674,20.999,0.675
RAW_CMIP6,CESM2,HOT_DRY,351003,SDII,12.18,15.24,-3.06,0.381,0.477,-0.096
RAW_CMIP6,CESM2,HOT_DRY,351003,wet_day_freq,5.17,10.69,-5.52,3.043,6.294,-3.251
RAW_CMIP6,CESM2,HOT_DRY,351004,CDD,22.22,-20.0,42.22,2.222,-2.0,4.222
RAW_CMIP6,CESM2,HOT_DRY,351004,CWD,12.71,21.39,-8.68,2.644,4.45,-1.806
RAW_CMIP6,CESM2,HOT_DRY,351004,PRCPTOT,21.77,27.57,-5.8,81.693,103.469,-21.776
RAW_CMIP6,CESM2,HOT_DRY,351004,R20mm,316.67,212.5,104.17,1.267,0.85,0.417
RAW_CMIP6,CESM2,HOT_DRY,351004,R50mm,0.0,0.0,0.0,0.111,0.0,0.111
RAW_CMIP6,CESM2,HOT_DRY,351004,R95p,0.0,0.0,0.0,16.313,0.0,16.313
RAW_CMIP6,CESM2,HOT_DRY,351004,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,CESM2,HOT_DRY,351004,Rx1day,59.76,11.75,48.01,12.474,2.453,10.021
RAW_CMIP6,CESM2,HOT_DRY,351004,Rx5day,56.79,20.58,36.21,29.057,10.528,18.529
RAW_CMIP6,CESM2,HOT_DRY,351004,SDII,14.63,11.69,2.94,0.481,0.384,0.097
RAW_CMIP6,CESM2,HOT_DRY,351004,wet_day_freq,4.81,12.78,-7.97,3.044,8.094,-5.05
RAW_CMIP6,CESM2,HOT_DRY,351005,CDD,22.22,-20.0,42.22,2.222,-2.0,4.222
RAW_CMIP6,CESM2,HOT_DRY,351005,CWD,12.71,21.39,-8.68,2.644,4.45,-1.806
RAW_CMIP6,CESM2,HOT_DRY,351005,PRCPTOT,21.77,27.57,-5.8,81.693,103.469,-21.776
RAW_CMIP6,CESM2,HOT_DRY,351005,R20mm,316.67,212.5,104.17,1.267,0.85,0.417
RAW_CMIP6,CESM2,HOT_DRY,351005,R50mm,0.0,0.0,0.0,0.111,0.0,0.111
RAW_CMIP6,CESM2,HOT_DRY,351005,R95p,102.0,-100.0,202.0,8.237,-8.076,16.313
RAW_CMIP6,CESM2,HOT_DRY,351005,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,CESM2,HOT_DRY,351005,Rx1day,59.76,11.75,48.01,12.474,2.453,10.021
RAW_CMIP6,CESM2,HOT_DRY,351005,Rx5day,56.79,20.58,36.21,29.057,10.528,18.529
RAW_CMIP6,CESM2,HOT_DRY,351005,SDII,14.63,11.69,2.94,0.481,0.384,0.097
RAW_CMIP6,CESM2,HOT_DRY,351005,wet_day_freq,4.81,12.78,-7.97,3.044,8.094,-5.05
RAW_CMIP6,CESM2,HOT_DRY,351006,CDD,-2.59,-5.82,3.23,-0.378,-0.85,0.472
RAW_CMIP6,CESM2,HOT_DRY,351006,CWD,48.15,59.72,-11.57,5.2,6.45,-1.25
RAW_CMIP6,CESM2,HOT_DRY,351006,PRCPTOT,27.95,41.48,-13.53,72.506,107.598,-35.092
RAW_CMIP6,CESM2,HOT_DRY,351006,R20mm,122.22,191.67,-69.45,0.733,1.15,-0.417
RAW_CMIP6,CESM2,HOT_DRY,351006,R50mm,0.0,0.0,0.0,0.111,0.0,0.111
RAW_CMIP6,CESM2,HOT_DRY,351006,R95p,171.02,191.28,-20.26,26.816,29.992,-3.176
RAW_CMIP6,CESM2,HOT_DRY,351006,R99p,0.0,0.0,0.0,15.82,0.0,15.82
RAW_CMIP6,CESM2,HOT_DRY,351006,Rx1day,76.79,43.19,33.6,13.274,7.466,5.808
RAW_CMIP6,CESM2,HOT_DRY,351006,Rx5day,58.67,61.72,-3.05,26.193,27.556,-1.363
RAW_CMIP6,CESM2,HOT_DRY,351006,SDII,15.16,18.35,-3.19,0.507,0.614,-0.107
RAW_CMIP6,CESM2,HOT_DRY,351006,wet_day_freq,9.55,17.94,-8.39,4.104,7.71,-3.606
RAW_CMIP6,CESM2,HOT_DRY,351007,CDD,-2.59,-5.82,3.23,-0.378,-0.85,0.472
RAW_CMIP6,CESM2,HOT_DRY,351007,CWD,48.15,59.72,-11.57,5.2,6.45,-1.25
RAW_CMIP6,CESM2,HOT_DRY,351007,PRCPTOT,27.95,41.48,-13.53,72.506,107.598,-35.092
RAW_CMIP6,CESM2,HOT_DRY,351007,R20mm,122.22,191.67,-69.45,0.733,1.15,-0.417
RAW_CMIP6,CESM2,HOT_DRY,351007,R50mm,0.0,0.0,0.0,0.111,0.0,0.111
RAW_CMIP6,CESM2,HOT_DRY,351007,R95p,184.85,191.28,-6.43,28.984,29.992,-1.008
RAW_CMIP6,CESM2,HOT_DRY,351007,R99p,0.0,0.0,0.0,15.82,0.0,15.82
RAW_CMIP6,CESM2,HOT_DRY,351007,Rx1day,76.79,43.19,33.6,13.274,7.466,5.808
RAW_CMIP6,CESM2,HOT_DRY,351007,Rx5day,58.67,61.72,-3.05,26.193,27.556,-1.363
RAW_CMIP6,CESM2,HOT_DRY,351007,SDII,15.16,18.35,-3.19,0.507,0.614,-0.107
RAW_CMIP6,CESM2,HOT_DRY,351007,wet_day_freq,9.55,17.94,-8.39,4.104,7.71,-3.606
RAW_CMIP6,CESM2,HOT_DRY,351008,CDD,22.22,-20.0,42.22,2.222,-2.0,4.222
RAW_CMIP6,CESM2,HOT_DRY,351008,CWD,12.71,21.39,-8.68,2.644,4.45,-1.806
RAW_CMIP6,CESM2,HOT_DRY,351008,PRCPTOT,21.77,27.57,-5.8,81.693,103.469,-21.776
RAW_CMIP6,CESM2,HOT_DRY,351008,R20mm,316.67,212.5,104.17,1.267,0.85,0.417
RAW_CMIP6,CESM2,HOT_DRY,351008,R50mm,0.0,0.0,0.0,0.111,0.0,0.111
RAW_CMIP6,CESM2,HOT_DRY,351008,R95p,116.61,52.13,64.48,30.504,13.637,16.867
RAW_CMIP6,CESM2,HOT_DRY,351008,R99p,102.0,-100.0,202.0,8.237,-8.076,16.313
RAW_CMIP6,CESM2,HOT_DRY,351008,Rx1day,59.76,11.75,48.01,12.474,2.453,10.021
RAW_CMIP6,CESM2,HOT_DRY,351008,Rx5day,56.79,20.58,36.21,29.057,10.528,18.529
RAW_CMIP6,CESM2,HOT_DRY,351008,SDII,14.63,11.69,2.94,0.481,0.384,0.097
RAW_CMIP6,CESM2,HOT_DRY,351008,wet_day_freq,4.81,12.78,-7.97,3.044,8.094,-5.05
RAW_CMIP6,CESM2,HOT_DRY,351009,CDD,22.22,-20.0,42.22,2.222,-2.0,4.222
RAW_CMIP6,CESM2,HOT_DRY,351009,CWD,12.71,21.39,-8.68,2.644,4.45,-1.806
RAW_CMIP6,CESM2,HOT_DRY,351009,PRCPTOT,21.77,27.57,-5.8,81.693,103.469,-21.776
RAW_CMIP6,CESM2,HOT_DRY,351009,R20mm,316.67,212.5,104.17,1.267,0.85,0.417
RAW_CMIP6,CESM2,HOT_DRY,351009,R50mm,0.0,0.0,0.0,0.111,0.0,0.111
RAW_CMIP6,CESM2,HOT_DRY,351009,R95p,88.31,51.2,37.11,35.72,20.707,15.013
RAW_CMIP6,CESM2,HOT_DRY,351009,R99p,123.25,55.41,67.84,27.757,12.478,15.279
RAW_CMIP6,CESM2,HOT_DRY,351009,Rx1day,59.76,11.75,48.01,12.474,2.453,10.021
RAW_CMIP6,CESM2,HOT_DRY,351009,Rx5day,56.79,20.58,36.21,29.057,10.528,18.529
RAW_CMIP6,CESM2,HOT_DRY,351009,SDII,14.63,11.69,2.94,0.481,0.384,0.097
RAW_CMIP6,CESM2,HOT_DRY,351009,wet_day_freq,4.81,12.78,-7.97,3.044,8.094,-5.05
RAW_CMIP6,CESM2,HOT_DRY,351010,CDD,25.0,-11.46,36.46,2.4,-1.1,3.5
RAW_CMIP6,CESM2,HOT_DRY,351010,CWD,27.65,19.05,8.6,4.644,3.2,1.444
RAW_CMIP6,CESM2,HOT_DRY,351010,PRCPTOT,18.54,28.22,-9.68,61.874,94.166,-32.292
RAW_CMIP6,CESM2,HOT_DRY,351010,R20mm,288.89,212.5,76.39,1.156,0.85,0.306
RAW_CMIP6,CESM2,HOT_DRY,351010,R50mm,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,CESM2,HOT_DRY,351010,R95p,79.64,112.9,-33.26,21.559,30.566,-9.007
RAW_CMIP6,CESM2,HOT_DRY,351010,R99p,179.88,214.95,-35.07,23.341,27.892,-4.551
RAW_CMIP6,CESM2,HOT_DRY,351010,Rx1day,55.46,33.54,21.92,10.559,6.384,4.175
RAW_CMIP6,CESM2,HOT_DRY,351010,Rx5day,44.73,43.34,1.39,21.674,20.999,0.675
RAW_CMIP6,CESM2,HOT_DRY,351010,SDII,12.18,15.24,-3.06,0.381,0.477,-0.096
RAW_CMIP6,CESM2,HOT_DRY,351010,wet_day_freq,5.17,10.69,-5.52,3.043,6.294,-3.251
RAW_CMIP6,CESM2,HOT_DRY,351011,CDD,22.22,-20.0,42.22,2.222,-2.0,4.222
RAW_CMIP6,CESM2,HOT_DRY,351011,CWD,12.71,21.39,-8.68,2.644,4.45,-1.806
RAW_CMIP6,CESM2,HOT_DRY,351011,PRCPTOT,21.77,27.57,-5.8,81.693,103.469,-21.776
RAW_CMIP6,CESM2,HOT_DRY,351011,R20mm,316.67,212.5,104.17,1.267,0.85,0.417
RAW_CMIP6,CESM2,HOT_DRY,351011,R50mm,0.0,0.0,0.0,0.111,0.0,0.111
RAW_CMIP6,CESM2,HOT_DRY,351011,R95p,0.0,0.0,0.0,16.313,0.0,16.313
RAW_CMIP6,CESM2,HOT_DRY,351011,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,CESM2,HOT_DRY,351011,Rx1day,59.76,11.75,48.01,12.474,2.453,10.021
RAW_CMIP6,CESM2,HOT_DRY,351011,Rx5day,56.79,20.58,36.21,29.057,10.528,18.529
RAW_CMIP6,CESM2,HOT_DRY,351011,SDII,14.63,11.69,2.94,0.481,0.384,0.097
RAW_CMIP6,CESM2,HOT_DRY,351011,wet_day_freq,4.81,12.78,-7.97,3.044,8.094,-5.05
RAW_CMIP6,CESM2,HOT_DRY,351012,CDD,25.0,-11.46,36.46,2.4,-1.1,3.5
RAW_CMIP6,CESM2,HOT_DRY,351012,CWD,27.65,19.05,8.6,4.644,3.2,1.444
RAW_CMIP6,CESM2,HOT_DRY,351012,PRCPTOT,18.54,28.22,-9.68,61.874,94.166,-32.292
RAW_CMIP6,CESM2,HOT_DRY,351012,R20mm,288.89,212.5,76.39,1.156,0.85,0.306
RAW_CMIP6,CESM2,HOT_DRY,351012,R50mm,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,CESM2,HOT_DRY,351012,R95p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,CESM2,HOT_DRY,351012,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,CESM2,HOT_DRY,351012,Rx1day,55.46,33.54,21.92,10.559,6.384,4.175
RAW_CMIP6,CESM2,HOT_DRY,351012,Rx5day,44.73,43.34,1.39,21.674,20.999,0.675
RAW_CMIP6,CESM2,HOT_DRY,351012,SDII,12.18,15.24,-3.06,0.381,0.477,-0.096
RAW_CMIP6,CESM2,HOT_DRY,351012,wet_day_freq,5.17,10.69,-5.52,3.043,6.294,-3.251
RAW_CMIP6,CESM2,HOT_DRY,351201,CDD,22.22,-20.0,42.22,2.222,-2.0,4.222
RAW_CMIP6,CESM2,HOT_DRY,351201,CWD,12.71,21.39,-8.68,2.644,4.45,-1.806
RAW_CMIP6,CESM2,HOT_DRY,351201,PRCPTOT,21.77,27.57,-5.8,81.693,103.469,-21.776
RAW_CMIP6,CESM2,HOT_DRY,351201,R20mm,316.67,212.5,104.17,1.267,0.85,0.417
RAW_CMIP6,CESM2,HOT_DRY,351201,R50mm,0.0,0.0,0.0,0.111,0.0,0.111
RAW_CMIP6,CESM2,HOT_DRY,351201,R95p,102.0,-100.0,202.0,8.237,-8.076,16.313
RAW_CMIP6,CESM2,HOT_DRY,351201,R99p,0.0,0.0,0.0,0.0,0.0,0.0
RAW_CMIP6,CESM2,HOT_DRY,351201,Rx1day,59.76,11.75,48.01,12.474,2.453,10.021
RAW_CMIP6,CESM2,HOT_DRY,351201,Rx5day,56.79,20.58,36.21,29.057,10.528,18.529
RAW_CMIP6,CESM2,HOT_DRY,351201,SDII,14.63,11.69,2.94,0.481,0.384,0.097
RAW_CMIP6,CESM2,HOT_DRY,351201,wet_day_freq,4.81,12.78,-7.97,3.044,8.094,-5.05
RAW_CMIP6,CESM2,RAINY,351001,CDD,-22.22,-27.78,5.56,-2.0,-2.5,0.5
RAW_CMIP6,CESM2,RAINY,351001,CWD,41.05,-13.16,54.21,7.8,-2.5,10.3
RAW_CMIP6,CESM2,RAINY,351001,PRCPTOT,15.87,-15.16,31.03,102.209,-97.623,199.832
