source_type,model,season_type,station,ENSO_phase,index,neutral_value,phase_value,abs_response,pct_response
OBSERVED,OBSERVED,RAINY,351011,EL_NINO,R20mm,11.0,5.0,-6.0,-54.55
OBSERVED,OBSERVED,RAINY,351011,EL_NINO,R50mm,2.333,0.0,-2.333,-100.0
OBSERVED,OBSERVED,RAINY,351011,EL_NINO,R95p,296.767,22.35,-274.417,-92.47
OBSERVED,OBSERVED,RAINY,351011,EL_NINO,R99p,180.167,0.0,-180.167,-100.0
OBSERVED,OBSERVED,RAINY,351011,EL_NINO,CDD,14.0,18.5,4.5,32.14
OBSERVED,OBSERVED,RAINY,351011,EL_NINO,CWD,7.833,14.0,6.167,78.72
OBSERVED,OBSERVED,RAINY,351011,LA_NINA,PRCPTOT,902.883,840.76,-62.123,-6.88
OBSERVED,OBSERVED,RAINY,351011,LA_NINA,wet_day_freq,40.217,38.37,-1.847,-4.59
OBSERVED,OBSERVED,RAINY,351011,LA_NINA,SDII,12.257,11.716,-0.541,-4.41
OBSERVED,OBSERVED,RAINY,351011,LA_NINA,Rx1day,114.2,97.52,-16.68,-14.61
OBSERVED,OBSERVED,RAINY,351011,LA_NINA,Rx5day,180.1,173.1,-7.0,-3.89
OBSERVED,OBSERVED,RAINY,351011,LA_NINA,R20mm,11.0,10.8,-0.2,-1.82
OBSERVED,OBSERVED,RAINY,351011,LA_NINA,R50mm,2.333,2.6,0.267,11.43
OBSERVED,OBSERVED,RAINY,351011,LA_NINA,R95p,296.767,245.68,-51.087,-17.21
OBSERVED,OBSERVED,RAINY,351011,LA_NINA,R99p,180.167,64.46,-115.707,-64.22
OBSERVED,OBSERVED,RAINY,351011,LA_NINA,CDD,14.0,13.8,-0.2,-1.43
OBSERVED,OBSERVED,RAINY,351011,LA_NINA,CWD,7.833,12.6,4.767,60.85
OBSERVED,OBSERVED,RAINY,351012,EL_NINO,PRCPTOT,799.467,517.7,-281.767,-35.24
OBSERVED,OBSERVED,RAINY,351012,EL_NINO,wet_day_freq,36.957,29.345,-7.612,-20.6
OBSERVED,OBSERVED,RAINY,351012,EL_NINO,SDII,11.795,9.56,-2.235,-18.95
OBSERVED,OBSERVED,RAINY,351012,EL_NINO,Rx1day,104.533,72.95,-31.583,-30.21
OBSERVED,OBSERVED,RAINY,351012,EL_NINO,Rx5day,193.433,81.65,-111.783,-57.79
OBSERVED,OBSERVED,RAINY,351012,EL_NINO,R20mm,11.167,6.0,-5.167,-46.27
OBSERVED,OBSERVED,RAINY,351012,EL_NINO,R50mm,3.0,1.5,-1.5,-50.0
OBSERVED,OBSERVED,RAINY,351012,EL_NINO,R95p,266.783,114.1,-152.683,-57.23
OBSERVED,OBSERVED,RAINY,351012,EL_NINO,R99p,77.35,54.15,-23.2,-29.99
OBSERVED,OBSERVED,RAINY,351012,EL_NINO,CDD,12.5,14.5,2.0,16.0
OBSERVED,OBSERVED,RAINY,351012,EL_NINO,CWD,7.833,6.0,-1.833,-23.4
OBSERVED,OBSERVED,RAINY,351012,LA_NINA,PRCPTOT,799.467,797.38,-2.087,-0.26
OBSERVED,OBSERVED,RAINY,351012,LA_NINA,wet_day_freq,36.957,36.522,-0.435,-1.18
OBSERVED,OBSERVED,RAINY,351012,LA_NINA,SDII,11.795,11.966,0.171,1.45
OBSERVED,OBSERVED,RAINY,351012,LA_NINA,Rx1day,104.533,116.84,12.307,11.77
OBSERVED,OBSERVED,RAINY,351012,LA_NINA,Rx5day,193.433,204.92,11.487,5.94
OBSERVED,OBSERVED,RAINY,351012,LA_NINA,R20mm,11.167,9.6,-1.567,-14.03
OBSERVED,OBSERVED,RAINY,351012,LA_NINA,R50mm,3.0,2.0,-1.0,-33.33
