model,scenario,window,index,future_regional,obs_baseline_regional,model_baseline_regional,delta_obs_abs,delta_model_abs,delta_obs_pct,delta_model_pct,mean_station_delta_obs_pct,mean_station_delta_model_pct
MIROC6,ssp585,Mid-term,R95p,406.9954615384616,297.47653846153844,389.33788461538467,109.51892307692316,17.65757692307693,36.81598678111658,4.535283521283917,45.7193816670222,6.107477719136582
MIROC6,ssp585,Mid-term,R99p,176.33684615384615,117.43846153846152,154.42892307692307,58.89838461538463,21.907923076923083,50.15255125433944,14.186411871829515,81.9432471021882,21.706563220244764
MIROC6,ssp585,Mid-term,Rx1day,78.18661538461538,77.04499999999999,70.7266923076923,1.1416153846153918,7.459923076923076,1.4817514239929808,10.547535638269524,15.68091349508428,9.819497643469397
MIROC6,ssp585,Mid-term,Rx5day,178.72673076923078,143.93307692307692,163.21642307692306,34.79365384615386,15.51030769230772,24.173494091805495,9.502908714644354,30.15438892100383,9.863164301699921
MIROC6,ssp585,Mid-term,SDII,12.355094371739991,10.353471721306391,12.62704541894697,2.0016226504335997,-0.27195104720697927,19.332864417975507,-2.153718769387768,24.976222245911075,-2.085260633856582
MRI-ESM2-0,ssp245,Mid-term,CDD,62.80769230769231,47.615384615384606,61.73076923076924,15.1923076923077,1.076923076923066,31.906300484652686,1.7445482866043434,33.96362969451842,2.4105332177214978
MRI-ESM2-0,ssp245,Mid-term,CWD,10.065384615384618,32.13461538461539,12.015384615384615,-22.06923076923077,-1.9499999999999975,-68.67743865948535,-16.229193341869376,-36.14321193608105,-16.760044761673818
MRI-ESM2-0,ssp245,Mid-term,PRCPTOT,758.5236153846155,1119.6969230769232,986.4539999999998,-361.17330769230773,-227.93038461538436,-32.25634546711129,-23.106032781597964,-31.359412089334118,-23.073480188460294
MRI-ESM2-0,ssp245,Mid-term,R10mm,24.18076923076923,30.700000000000003,31.680769230769233,-6.519230769230774,-7.5000000000000036,-21.235279378601867,-23.673667597426256,-19.60384057972187,-23.877250551741007
MRI-ESM2-0,ssp245,Mid-term,R20mm,9.215384615384615,12.01923076923077,14.246153846153847,-2.8038461538461554,-5.030769230769232,-23.32800000000001,-35.31317494600433,-0.17697041033527705,-36.711091266481574
MRI-ESM2-0,ssp245,Mid-term,R50mm,0.9999999999999999,2.15,1.973076923076923,-1.15,-0.9730769230769231,-53.48837209302325,-49.317738791423004,17.733851551852904,-51.597961562385436
MRI-ESM2-0,ssp245,Mid-term,R95p,198.00176923076924,297.47653846153844,331.45842307692305,-99.4747692307692,-133.4566538461538,-33.43953433948895,-40.26346731734192,-29.024892777606055,-45.443862690607865
MRI-ESM2-0,ssp245,Mid-term,R99p,74.91134615384615,117.43846153846152,135.6455,-42.52711538461537,-60.734153846153845,-36.21225519093469,-44.774175218605734,-22.12519011462985,-47.457609458114376
MRI-ESM2-0,ssp245,Mid-term,Rx1day,52.9311923076923,77.04499999999999,67.30788461538462,-24.113807692307688,-14.376692307692323,-31.29834212772755,-21.359596115439693,-21.762176866303832,-21.488246439698152
MRI-ESM2-0,ssp245,Mid-term,Rx5day,119.02288461538463,143.93307692307692,157.9785,-24.9101923076923,-38.95561538461537,-17.306787876844467,-24.65880824581533,-13.476291299750176,-24.649976920250364
MRI-ESM2-0,ssp245,Mid-term,SDII,9.744283817305902,10.353471721306391,11.907857104355212,-0.6091879040004891,-2.16357328704931,-5.883899820258767,-18.169291654146562,-1.0717290725808342,-17.75627838959162
MRI-ESM2-0,ssp585,Mid-term,CDD,62.26153846153845,47.615384615384606,61.73076923076924,14.646153846153844,0.5307692307692093,30.75928917609047,0.8598130841121147,32.209855747449666,0.9088976065308026
MRI-ESM2-0,ssp585,Mid-term,CWD,10.573076923076924,32.13461538461539,12.015384615384615,-21.56153846153846,-1.4423076923076916,-67.09754637941352,-12.003841229193338,-31.98421832378392,-11.188093020982508
MRI-ESM2-0,ssp585,Mid-term,PRCPTOT,828.3412307692306,1119.6969230769232,986.4539999999998,-291.3556923076926,-158.11276923076923,-26.020942480314062,-16.02839759692487,-24.978088421438272,-15.852109467726958
MRI-ESM2-0,ssp585,Mid-term,R10mm,26.123076923076926,30.700000000000003,31.680769230769233,-4.576923076923077,-5.557692307692307,-14.908544224505135,-17.542794706810728,-13.198194581586433,-17.73670133314268
MRI-ESM2-0,ssp585,Mid-term,R20mm,10.346153846153847,12.01923076923077,14.246153846153847,-1.6730769230769234,-3.9000000000000004,-13.92,-27.375809935205186,11.78766294134431,-28.834902335671032
MRI-ESM2-0,ssp585,Mid-term,R50mm,1.2923076923076924,2.15,1.973076923076923,-0.8576923076923075,-0.6807692307692306,-39.89266547406082,-34.50292397660818,66.63429235774662,-31.444681570804953
MRI-ESM2-0,ssp585,Mid-term,R95p,228.33888461538464,297.47653846153844,331.45842307692305,-69.1376538461538,-103.11953846153841,-23.24138038035319,-31.11085170329402,-18.192050863458896,-32.77543715525158
MRI-ESM2-0,ssp585,Mid-term,R99p,89.963,117.43846153846152,135.6455,-27.47546153846153,-45.682500000000005,-23.395624549682317,-33.67785883055465,-6.082309086422347,-32.30274832743098
MRI-ESM2-0,ssp585,Mid-term,Rx1day,59.424346153846145,77.04499999999999,67.30788461538462,-17.620653846153843,-7.883538461538478,-22.870600098843333,-11.712652249565025,-10.85985057759525,-11.707943995272746
MRI-ESM2-0,ssp585,Mid-term,Rx5day,140.62342307692307,143.93307692307692,157.9785,-3.30965384615385,-17.355076923076922,-2.2994393762058247,-10.985720793067994,1.9095114859350808,-10.992468576435385
MRI-ESM2-0,ssp585,Mid-term,SDII,9.854367995565527,10.353471721306391,11.907857104355212,-0.4991037257408646,-2.0534891087896856,-4.820641222342452,-17.244824915127985,0.15979805528021657,-16.76713099028897
ACCESS-ESM1-5,ssp245,Long-term,CDD,60.49230769230769,47.615384615384606,62.688461538461524,12.876923076923084,-2.196153846153834,27.043618739903092,-3.503282409963783,29.4849058575981,-2.34751435347073
ACCESS-ESM1-5,ssp245,Long-term,CWD,10.68846153846154,32.13461538461539,11.088461538461539,-21.446153846153848,-0.3999999999999986,-66.73847995212448,-3.6073534512660292,-30.54667259042678,-2.167583836202637
ACCESS-ESM1-5,ssp245,Long-term,PRCPTOT,847.8717692307692,1119.6969230769232,1059.8553846153845,-271.82515384615397,-211.9836153846153,-24.2766723962391,-20.001183035131056,-22.995171015422102,-20.13575432835628
ACCESS-ESM1-5,ssp245,Long-term,R10mm,26.93076923076923,30.700000000000003,34.42307692307692,-3.7692307692307736,-7.492307692307691,-12.277624655474831,-21.765363128491618,-10.452771687240979,-22.129980216655397
ACCESS-ESM1-5,ssp245,Long-term,R20mm,9.930769230769231,12.01923076923077,15.600000000000001,-2.088461538461539,-5.66923076923077,-17.376,-36.34122287968442,6.6253525128745325,-37.76362396304494
ACCESS-ESM1-5,ssp245,Long-term,R50mm,1.2576923076923079,2.15,2.1,-0.892307692307692,-0.8423076923076922,-41.50268336314846,-40.10989010989011,53.683590052724426,-40.90825012091981
ACCESS-ESM1-5,ssp245,Long-term,R95p,215.05273076923078,297.47653846153844,363.1528846153846,-82.42380769230766,-148.10015384615383,-27.707666667959582,-40.781764408399724,-21.93885133406163,-37.218093966332745
ACCESS-ESM1-5,ssp245,Long-term,R99p,78.6171923076923,117.43846153846152,141.77880769230768,-38.82126923076922,-63.161615384615374,-33.056690901945366,-44.54940509987252,-14.82643568567,-42.28153488731579
ACCESS-ESM1-5,ssp245,Long-term,Rx1day,56.03000000000001,77.04499999999999,64.46476923076924,-21.01499999999998,-8.434769230769227,-27.276267116620133,-13.084308423682817,-18.19110659122992,-13.423629363786889
ACCESS-ESM1-5,ssp245,Long-term,Rx5day,139.9818846153846,143.93307692307692,177.9120384615385,-3.951192307692338,-37.9301538461539,-2.7451593422156875,-21.319610620027685,0.3053555832128195,-21.44475332625564
ACCESS-ESM1-5,ssp245,Long-term,SDII,9.963403238811104,10.353471721306391,12.112299273668722,-0.3900684824952876,-2.148896034857618,-3.767513863900998,-17.741437742784022,0.4447626553914532,-17.555502409921242
ACCESS-ESM1-5,ssp585,Long-term,CDD,60.923076923076934,47.615384615384606,62.688461538461524,13.307692307692328,-1.7653846153845905,27.948303715670484,-2.816123688569812,29.59393954865626,-2.1425097986135677
ACCESS-ESM1-5,ssp585,Long-term,CWD,8.299999999999999,32.13461538461539,11.088461538461539,-23.83461538461539,-2.78846153846154,-74.17115499700779,-25.147415886229638,-45.38205379179219,-24.374853581091674
ACCESS-ESM1-5,ssp585,Long-term,PRCPTOT,497.4140384615385,1119.6969230769232,1059.8553846153845,-622.2828846153848,-562.4413461538461,-55.576010953513524,-53.06774436570446,-54.79328587564372,-53.18742095303724
ACCESS-ESM1-5,ssp585,Long-term,R10mm,12.488461538461538,30.700000000000003,34.42307692307692,-18.211538461538467,-21.934615384615384,-59.32097218742171,-63.72067039106146,-58.45877779820608,-64.18150805469307
ACCESS-ESM1-5,ssp585,Long-term,R20mm,3.611538461538461,12.01923076923077,15.600000000000001,-8.407692307692308,-11.98846153846154,-69.952,-76.8491124260355,-64.61377190931726,-78.6870028095672
ACCESS-ESM1-5,ssp585,Long-term,R50mm,0.36153846153846153,2.15,2.1,-1.7884615384615383,-1.7384615384615385,-83.18425760286226,-82.78388278388277,-65.63917337899522,-85.15548101973442
ACCESS-ESM1-5,ssp585,Long-term,R95p,66.90161538461538,297.47653846153844,363.1528846153846,-230.57492307692306,-296.25126923076925,-77.5102884648951,-81.57756189780211,-75.6072056147634,-83.46669449401543
ACCESS-ESM1-5,ssp585,Long-term,R99p,24.376153846153844,117.43846153846152,141.77880769230768,-93.06230769230768,-117.40265384615384,-79.24346629986245,-82.80691293507303,-74.55789449770654,-81.22312453449797
ACCESS-ESM1-5,ssp585,Long-term,Rx1day,39.264923076923075,77.04499999999999,64.46476923076924,-37.78007692307691,-25.19984615384616,-49.03637734191306,-39.090880886638146,-42.13083978722519,-40.08178018575886
ACCESS-ESM1-5,ssp585,Long-term,Rx5day,82.72680769230769,143.93307692307692,177.9120384615385,-61.20626923076924,-95.1852307692308,-42.524116443005035,-53.50128726101253,-40.50454904401518,-53.77627885953006
ACCESS-ESM1-5,ssp585,Long-term,SDII,6.492763473426483,10.353471721306391,12.112299273668722,-3.8607082478799084,-5.619535800242239,-37.289021033736574,-46.39528526560362,-34.345185548854914,-46.23686391841595
CESM2,ssp245,Long-term,CDD,62.6076923076923,47.615384615384606,59.06923076923077,14.99230769230769,3.538461538461526,31.48626817447496,5.990363328558384,33.41539445243858,6.520496778151691
CESM2,ssp245,Long-term,CWD,12.253846153846156,32.13461538461539,11.530769230769229,-19.880769230769232,0.7230769230769276,-61.867145421903054,6.270847231487699,-20.825879745501197,11.1030365947222
CESM2,ssp245,Long-term,PRCPTOT,1100.125653846154,1119.6969230769232,1138.776615384615,-19.571269230769303,-38.65096153846116,-1.7479077442659683,-3.394077557994728,-0.13999866795635432,-3.2126445168684077
CESM2,ssp245,Long-term,R10mm,33.284615384615385,30.700000000000003,37.10384615384615,2.5846153846153825,-3.8192307692307637,8.41894262089701,-10.293355447289299,10.629632168390089,-10.065314976467384
CESM2,ssp245,Long-term,R20mm,16.06153846153846,12.01923076923077,16.1,4.042307692307691,-0.0384615384615401,33.63199999999999,-0.2388915432393795,81.6266544445746,2.326895272272558
CESM2,ssp245,Long-term,R50mm,3.1923076923076925,2.15,2.338461538461538,1.0423076923076926,0.8538461538461544,48.479427549195,36.51315789473687,360.3553845508628,49.79041861279972
CESM2,ssp245,Long-term,R95p,453.10065384615376,297.47653846153844,385.9436153846154,155.62411538461532,67.15703846153838,52.31475268249983,17.400738290387952,62.597155400440606,31.350848278671883
CESM2,ssp245,Long-term,R99p,214.27246153846153,117.43846153846152,160.9365,96.834,53.33596153846153,82.45509923364119,33.14099756019395,121.72378935091562,50.83269424741324
CESM2,ssp245,Long-term,Rx1day,83.66376923076925,77.04499999999999,78.78607692307693,6.61876923076926,4.877692307692314,8.59078360798139,6.191058748177887,23.71173901699378,6.190953413669461
CESM2,ssp245,Long-term,Rx5day,200.4562692307692,143.93307692307692,178.61292307692307,56.523192307692284,21.84334615384614,39.270467578415165,12.229432102423456,45.28377419362227,12.573057914478555
CESM2,ssp245,Long-term,SDII,13.465442904094186,10.353471721306391,12.439641461925769,3.1119711827877943,1.025801442168417,30.057272251815537,8.246229968187633,35.81375583593154,8.12748124264125
CESM2,ssp585,Long-term,CDD,71.64615384615385,47.615384615384606,59.06923076923077,24.030769230769245,12.57692307692308,50.468497576736716,21.2918348743326,53.93856983951976,23.27627211795274
CESM2,ssp585,Long-term,CWD,9.392307692307693,32.13461538461539,11.530769230769229,-22.742307692307694,-2.138461538461536,-70.77199281867146,-18.54569713142093,-38.085837033769536,-16.09644824417753
CESM2,ssp585,Long-term,PRCPTOT,606.6515384615386,1119.6969230769232,1138.776615384615,-513.0453846153846,-532.1250769230764,-45.82002272592995,-46.72778398626971,-44.95678570648972,-46.61617580035852
CESM2,ssp585,Long-term,R10mm,18.146153846153847,30.700000000000003,37.10384615384615,-12.553846153846155,-18.9576923076923,-40.892007015785516,-51.09360422929407,-39.63408506506026,-51.35879120557648
CESM2,ssp585,Long-term,R20mm,6.088461538461538,12.01923076923077,16.1,-5.930769230769232,-10.011538461538464,-49.34400000000001,-62.183468705207844,-35.650590748074606,-63.17359885962838
CESM2,ssp585,Long-term,R50mm,0.7346153846153847,2.15,2.338461538461538,-1.4153846153846152,-1.6038461538461535,-65.83184257602862,-68.58552631578947,-0.4646366650542848,-65.9463383101676
CESM2,ssp585,Long-term,R95p,136.94396153846154,297.47653846153844,385.9436153846154,-160.5325769230769,-248.99965384615385,-53.96478584607189,-64.51710662398473,-50.516903946646444,-64.39130559145448
CESM2,ssp585,Long-term,R99p,60.19107692307692,117.43846153846152,160.9365,-57.247384615384604,-100.74542307692307,-48.74670858714875,-62.59948680188961,-38.61182612179221,-60.34806851093981
CESM2,ssp585,Long-term,Rx1day,58.62488461538463,77.04499999999999,78.78607692307693,-18.420115384615357,-20.161192307692303,-23.90825541516693,-25.58979085527606,-12.525489132281297,-25.74682924767717
CESM2,ssp585,Long-term,Rx5day,133.66273076923076,143.93307692307692,178.61292307692307,-10.270346153846162,-44.950192307692305,-7.135501007412639,-25.166259827870153,-2.280192346527686,-24.84744017763315
CESM2,ssp585,Long-term,SDII,8.992019244849214,10.353471721306391,12.439641461925769,-1.3614524764571776,-3.447622217076555,-13.149719370512663,-27.714803739551122,-8.775478120955727,-27.310982365388533
CanESM5,ssp245,Long-term,CDD,62.2423076923077,47.615384615384606,64.26923076923076,14.626923076923092,-2.0269230769230617,30.718901453958036,-3.153800119688786,32.629956143549535,-3.2022070625180366
CanESM5,ssp245,Long-term,CWD,9.46153846153846,32.13461538461539,9.569230769230769,-22.673076923076927,-0.10769230769230909,-70.55655296229804,-1.1254019292604647,-40.05770640489426,2.6807195743711314
CanESM5,ssp245,Long-term,PRCPTOT,972.6200769230768,1119.6969230769232,925.9381923076924,-147.07684615384642,46.68188461538443,-13.135415764980381,5.041576749203999,-11.773403702423279,5.34977885588836
CanESM5,ssp245,Long-term,R10mm,30.603846153846153,30.700000000000003,29.65,-0.09615384615385025,0.953846153846154,-0.31320471059886074,3.217019068621093,1.835909241113647,3.218032280988547
CanESM5,ssp245,Long-term,R20mm,13.134615384615383,12.01923076923077,12.738461538461538,1.1153846153846132,0.39615384615384563,9.279999999999982,3.1099033816425083,45.41176379801779,2.8234943001986084
CanESM5,ssp245,Long-term,R50mm,1.9846153846153847,2.15,1.6807692307692308,-0.16538461538461524,0.3038461538461539,-7.692307692307687,18.07780320366133,167.47217860657514,37.846495528752286
CanESM5,ssp245,Long-term,R95p,322.9535769230769,297.47653846153844,298.4729615384615,25.477038461538484,24.48061538461542,8.56438581452449,8.201954126240285,16.193408218141034,13.14737117146862
CanESM5,ssp245,Long-term,R99p,144.606,117.43846153846152,115.94376923076922,27.16753846153847,28.662230769230774,23.133425034387905,24.720802988716684,49.69318800902129,40.631301350182284
CanESM5,ssp245,Long-term,Rx1day,75.38373076923077,77.04499999999999,67.29165384615385,-1.6612692307692214,8.092076923076917,-2.1562323716908582,12.025379761920401,12.185060834707356,12.244860679762441
CanESM5,ssp245,Long-term,Rx5day,158.00423076923076,143.93307692307692,149.03107692307694,14.071153846153834,8.97315384615382,9.776178031456919,6.020995104789691,15.000618917797308,6.059316660234213
CanESM5,ssp245,Long-term,SDII,11.705296349968867,10.353471721306391,11.614997636167177,1.3518246286624755,0.09029871380169041,13.056727878828877,0.7774320463098089,18.467751075657887,0.8765532761101379
CanESM5,ssp585,Long-term,CDD,66.94230769230768,47.615384615384606,64.26923076923076,19.326923076923073,2.67307692307692,40.58966074313409,4.15918611609814,42.67856422887921,4.4910646423015725
CanESM5,ssp585,Long-term,CWD,8.48846153846154,32.13461538461539,9.569230769230769,-23.646153846153847,-1.0807692307692296,-73.58467983243567,-11.294212218649506,-47.29813554693003,-4.806604687258229
CanESM5,ssp585,Long-term,PRCPTOT,433.47753846153853,1119.6969230769232,925.9381923076924,-686.2193846153847,-492.46065384615383,-61.28617221968032,-53.18504603625935,-60.74452883767537,-53.052714843934496
CanESM5,ssp585,Long-term,R10mm,11.588461538461537,30.700000000000003,29.65,-19.111538461538466,-18.06153846153846,-62.25256827862692,-60.91581268647036,-61.43588817222279,-61.09298381449748
CanESM5,ssp585,Long-term,R20mm,3.907692307692307,12.01923076923077,12.738461538461538,-8.111538461538462,-8.830769230769231,-67.488,-69.32367149758454,-59.578339644394845,-70.60196072949701
CanESM5,ssp585,Long-term,R50mm,0.5,2.15,1.6807692307692308,-1.65,-1.1807692307692308,-76.74418604651163,-70.25171624713958,-37.74122460464421,-69.84444654385689
CanESM5,ssp585,Long-term,R95p,92.62084615384614,297.47653846153844,298.4729615384615,-204.8556923076923,-205.85211538461536,-68.86448705069178,-68.96842994540029,-66.62900442779755,-69.8658942864455
CanESM5,ssp585,Long-term,R99p,39.683807692307695,117.43846153846152,115.94376923076922,-77.75465384615383,-76.25996153846152,-66.20884915176524,-65.77322959604423,-59.5579873603162,-60.26452980161943
CanESM5,ssp585,Long-term,Rx1day,47.016423076923076,77.04499999999999,67.29165384615385,-30.028576923076912,-20.275230769230774,-38.97537403215902,-30.130379639033993,-29.99124438376559,-30.556669849842613
CanESM5,ssp585,Long-term,Rx5day,89.53484615384615,143.93307692307692,149.03107692307694,-54.39823076923078,-59.49623076923079,-37.79411371737934,-39.92202968508376,-34.91318161854274,-40.12011165167442
CanESM5,ssp585,Long-term,SDII,7.08684026304768,10.353471721306391,11.614997636167177,-3.2666314582587113,-4.528157373119496,-31.5510733615693,-38.98543516719767,-27.98170609972417,-38.662019918638094
EC-Earth3,ssp245,Long-term,CDD,58.596153846153854,47.615384615384606,62.16923076923078,10.980769230769248,-3.5730769230769255,23.061389337641394,-5.747339767384314,25.279274080871247,-4.921230320160949
EC-Earth3,ssp245,Long-term,CWD,11.39230769230769,32.13461538461539,12.376923076923077,-20.742307692307698,-0.9846153846153882,-64.5481747456613,-7.955251709136138,-26.43188780091132,-7.885610038030176
EC-Earth3,ssp245,Long-term,PRCPTOT,1051.491423076923,1119.6969230769232,1149.9064230769231,-68.20550000000026,-98.41500000000019,-6.0914251521359715,-8.558522504523545,-4.723451574872739,-8.595551428905036
EC-Earth3,ssp245,Long-term,R10mm,32.18846153846154,30.700000000000003,37.26538461538462,1.4884615384615358,-5.07692307692308,4.848408920070149,-13.623696975952118,7.1964662534445365,-13.659868667701106
EC-Earth3,ssp245,Long-term,R20mm,14.430769230769227,12.01923076923077,16.773076923076925,2.4115384615384574,-2.3423076923076973,20.063999999999965,-13.964686998394892,65.10788679770414,-13.89576255813691
EC-Earth3,ssp245,Long-term,R50mm,2.5461538461538464,2.15,2.3615384615384616,0.3961538461538465,0.18461538461538485,18.425760286225422,7.817589576547241,238.01741661503004,15.246867125432601
EC-Earth3,ssp245,Long-term,R95p,395.6975384615385,297.47653846153844,398.3703461538462,98.22100000000006,-2.6728076923076856,33.0180660659729,-0.6709354042319899,41.39584378728174,1.9028477848440821
EC-Earth3,ssp245,Long-term,R99p,189.41284615384615,117.43846153846152,161.5119230769231,71.97438461538462,27.90092307692305,61.286893299272954,17.274838009101476,92.7711455465036,30.354953314978463
EC-Earth3,ssp245,Long-term,Rx1day,78.31507692307693,77.04499999999999,77.00080769230769,1.2700769230769424,1.3142692307692414,1.6484871478706504,1.7068252530817747,16.341252265846215,1.1101194993133228
EC-Earth3,ssp245,Long-term,Rx5day,175.23411538461536,143.93307692307692,167.81169230769228,31.30103846153844,7.4224230769230815,21.74693901546123,4.4230666974704285,27.382621404164315,4.159241799151394
EC-Earth3,ssp245,Long-term,SDII,12.050100256850044,10.353471721306391,12.53983076538154,1.6966285355436526,-0.4897305085314958,16.38704949618169,-3.905399663634098,22.076960341901607,-4.06527692233331
EC-Earth3,ssp585,Long-term,CDD,54.134615384615394,47.615384615384606,62.16923076923078,6.519230769230788,-8.034615384615385,13.691437802907956,-12.923781242266765,15.389700063879644,-11.993503190299297
EC-Earth3,ssp585,Long-term,CWD,10.646153846153847,32.13461538461539,12.376923076923077,-21.48846153846154,-1.73076923076923,-66.87013764213046,-13.983840894965809,-31.14742112615545,-12.145388982436568
EC-Earth3,ssp585,Long-term,PRCPTOT,927.1886538461538,1119.6969230769232,1149.9064230769231,-192.50826923076943,-222.71776923076936,-17.192890795998384,-19.368338567482777,-15.907352571857436,-19.739408615423542
EC-Earth3,ssp585,Long-term,R10mm,28.792307692307695,30.700000000000003,37.26538461538462,-1.907692307692308,-8.473076923076924,-6.2139814582811335,-22.737124574259468,-4.184747271172027,-23.181981722031658
EC-Earth3,ssp585,Long-term,R20mm,12.096153846153847,12.01923076923077,16.773076923076925,0.07692307692307665,-4.676923076923078,0.6399999999999977,-27.8835129557441,33.55557179840634,-29.321378474593352
EC-Earth3,ssp585,Long-term,R50mm,1.7615384615384617,2.15,2.3615384615384616,-0.3884615384615382,-0.5999999999999999,-18.0679785330948,-25.407166123778495,107.08116585596342,-30.23837112939361
EC-Earth3,ssp585,Long-term,R95p,293.99011538461536,297.47653846153844,398.3703461538462,-3.4864230769230744,-104.38023076923082,-1.1719993431931923,-26.20180738275141,5.098613051751149,-28.91698908789338
EC-Earth3,ssp585,Long-term,R99p,121.07696153846153,117.43846153846152,161.5119230769231,3.6385000000000076,-40.434961538461565,3.0982183795113714,-25.035279605459007,24.465462357221018,-21.5450532396913
EC-Earth3,ssp585,Long-term,Rx1day,68.89684615384614,77.04499999999999,77.00080769230769,-8.148153846153846,-8.103961538461547,-10.575837297882856,-10.524514977615132,1.9357112329712245,-11.11755017048362
EC-Earth3,ssp585,Long-term,Rx5day,153.01853846153847,143.93307692307692,167.81169230769228,9.085461538461544,-14.793153846153814,6.312281883140138,-8.815329636882348,10.573258342094192,-9.42177739564653
EC-Earth3,ssp585,Long-term,SDII,10.883378836532767,10.353471721306391,12.53983076538154,0.5299071152263757,-1.6564519288487727,5.118158715166825,-13.20952379534265,9.852031970626069,-13.462292335186591
FGOALS-g3,ssp245,Long-term,CDD,58.53461538461538,47.615384615384606,60.86538461538461,10.919230769230772,-2.330769230769235,22.932148626817458,-3.8293838862559313,24.561720151434315,-4.082069869761659
FGOALS-g3,ssp245,Long-term,CWD,13.865384615384615,32.13461538461539,10.065384615384618,-18.269230769230774,3.799999999999997,-56.85218432076602,37.75315246465415,-8.295397556198768,29.490753550116963
FGOALS-g3,ssp245,Long-term,PRCPTOT,1201.1626923076924,1119.6969230769232,1026.0997307692307,81.46576923076918,175.06296153846165,7.275698231526933,17.061008427243532,8.939840672311535,17.193928457133726
FGOALS-g3,ssp245,Long-term,R10mm,35.723076923076924,30.700000000000003,33.11153846153846,5.023076923076921,2.6115384615384656,16.361814081683782,7.887094900685342,18.90780312713502,7.741692015326721
FGOALS-g3,ssp245,Long-term,R20mm,16.25769230769231,12.01923076923077,14.30769230769231,4.238461538461539,1.9499999999999993,35.264,13.62903225806451,81.57384303264413,15.924295325021076
FGOALS-g3,ssp245,Long-term,R50mm,3.065384615384615,2.15,1.9576923076923074,0.9153846153846152,1.1076923076923078,42.57602862254024,56.58153241650296,283.823391354342,86.3585052531918
FGOALS-g3,ssp245,Long-term,R95p,455.68669230769234,297.47653846153844,339.33146153846155,158.2101538461539,116.35523076923079,53.18407786522275,34.289549881905806,60.33515635129498,43.46258287454565
FGOALS-g3,ssp245,Long-term,R99p,224.50034615384615,117.43846153846152,132.8261923076923,107.06188461538463,91.67415384615384,91.16424313879611,69.01812982321316,118.9830495752134,87.12353406786917
FGOALS-g3,ssp245,Long-term,Rx1day,90.82065384615385,77.04499999999999,74.46665384615385,13.775653846153858,16.354,17.880010183858605,21.96150780963911,34.71642313584343,22.980288399451506
FGOALS-g3,ssp245,Long-term,Rx5day,205.96250000000003,143.93307692307692,165.11015384615382,62.02942307692311,40.85234615384621,43.09601684543567,24.742479612678196,48.94537323562268,25.581326404898157
FGOALS-g3,ssp245,Long-term,SDII,12.477442285960198,10.353471721306391,12.22214036860616,2.1239705646538063,0.2553019173540374,20.514573486330104,2.0888478585126298,25.70584266603158,2.4492916374949982
FGOALS-g3,ssp585,Long-term,CDD,57.89999999999999,47.615384615384606,60.86538461538461,10.284615384615385,-2.9653846153846217,21.599353796445886,-4.872037914691954,24.142128232046232,-4.46447010434559
FGOALS-g3,ssp585,Long-term,CWD,12.796153846153846,32.13461538461539,10.065384615384618,-19.33846153846154,2.730769230769228,-60.179533213644525,27.130301872372915,-13.402455223390811,18.893729824295285
FGOALS-g3,ssp585,Long-term,PRCPTOT,870.3245384615384,1119.6969230769232,1026.0997307692307,-249.37238461538482,-155.77519230769235,-22.271418227185116,-15.181291607094876,-21.018731796977324,-15.10372210077235
FGOALS-g3,ssp585,Long-term,R10mm,25.865384615384617,30.700000000000003,33.11153846153846,-4.834615384615386,-7.246153846153842,-15.747932848910052,-21.88407480543616,-13.904301323247942,-22.15423246534607
FGOALS-g3,ssp585,Long-term,R20mm,9.803846153846154,12.01923076923077,14.30769230769231,-2.2153846153846164,-4.5038461538461565,-18.432000000000006,-31.478494623655926,7.455966211392951,-32.16023966390967
FGOALS-g3,ssp585,Long-term,R50mm,1.4423076923076923,2.15,1.9576923076923074,-0.7076923076923076,-0.5153846153846151,-32.91592128801431,-26.326129666011777,59.65206014027816,-28.987948820695372
FGOALS-g3,ssp585,Long-term,R95p,240.13276923076924,297.47653846153844,339.33146153846155,-57.3437692307692,-99.19869230769231,-19.276736756227695,-29.233567632646,-14.320814406467154,-30.943884436109382
FGOALS-g3,ssp585,Long-term,R99p,105.61330769230769,117.43846153846152,132.8261923076923,-11.825153846153839,-27.212884615384624,-10.069234296194402,-20.48758918899511,7.353761509940041,-15.713398932031183
FGOALS-g3,ssp585,Long-term,Rx1day,69.66469230769229,77.04499999999999,74.46665384615385,-7.380307692307696,-4.801961538461555,-9.579216941148285,-6.448472289868538,2.815489142417365,-7.0589333341266265
FGOALS-g3,ssp585,Long-term,Rx5day,152.19665384615385,143.93307692307692,165.11015384615382,8.263576923076926,-12.91349999999997,5.741263300786158,-7.821142249090568,10.07229003492665,-8.046773141380035
FGOALS-g3,ssp585,Long-term,SDII,9.960392735203808,10.353471721306391,12.22214036860616,-0.3930789861025836,-2.2617476334023525,-3.796591101839464,-18.50533184197333,0.5162186414083453,-18.445871520408037
MIROC6,ssp245,Long-term,CDD,62.23846153846154,47.615384615384606,60.084615384615375,14.623076923076937,2.1538461538461675,30.710823909531538,3.5846882601459713,32.45722865718133,4.445829695493707
MIROC6,ssp245,Long-term,CWD,12.257692307692308,32.13461538461539,11.826923076923077,-19.876923076923077,0.430769230769231,-61.85517654099341,3.6422764227642297,-22.734863933008718,4.5759082902187895
