model,scenario,window,index,delta_abs_Bias-corrected,delta_abs_Raw,delta_pct_Bias-corrected,delta_pct_Raw,sign_preserved,abs_pct_difference
MRI-ESM2-0,ssp245,Long-term,Rx1day,-10.805730769230777,-4.520065384615389,-16.054182702335147,-13.605123936000822,True,2.449058766334325
MRI-ESM2-0,ssp245,Long-term,Rx5day,-24.729846153846182,-6.4718556376923,-15.653931486782179,-7.08509514808874,True,8.568836338693439
MRI-ESM2-0,ssp245,Long-term,SDII,-1.529665660415306,0.14196091773470876,-12.845851667600561,3.053693276203696,False,15.899544943804257
MRI-ESM2-0,ssp245,Mid-term,CDD,1.076923076923066,8.23846153846155,1.7445482866043434,26.781695423856004,True,25.03714713725166
MRI-ESM2-0,ssp245,Mid-term,CWD,-1.9499999999999975,-1.1423076923076962,-16.229193341869376,-5.643169295078871,True,10.586024046790506
MRI-ESM2-0,ssp245,Mid-term,PRCPTOT,-227.93038461538436,-116.93551884615408,-23.106032781597964,-14.566635381118584,True,8.53939740047938
MRI-ESM2-0,ssp245,Mid-term,R10mm,-7.5000000000000036,-3.3423076923076955,-23.673667597426256,-18.187526161573896,True,5.48614143585236
MRI-ESM2-0,ssp245,Mid-term,R20mm,-5.030769230769232,-0.7500000000000009,-35.31317494600433,-16.810344827586224,True,18.502830118418107
MRI-ESM2-0,ssp245,Mid-term,R50mm,-0.9730769230769231,-0.026923076923076966,-49.317738791423004,-14.893617021276619,True,34.424121770146385
MRI-ESM2-0,ssp245,Mid-term,R95p,-133.4566538461538,-7.4237576923076745,-40.26346731734192,-9.936724826354904,True,30.326742490987016
MRI-ESM2-0,ssp245,Mid-term,R99p,-60.734153846153845,2.6769769230769143,-44.774175218605734,10.882913309801035,False,55.65708852840677
MRI-ESM2-0,ssp245,Mid-term,Rx1day,-14.376692307692323,1.2643384615384576,-21.359596115439693,3.805582442420132,False,25.165178557859825
MRI-ESM2-0,ssp245,Mid-term,Rx5day,-38.95561538461537,3.5633447692307954,-24.65880824581533,3.9009888583433874,False,28.55979710415872
MRI-ESM2-0,ssp245,Mid-term,SDII,-2.16357328704931,-0.15808662587291344,-18.169291654146562,-3.4005702005110066,True,14.768721453635555
MRI-ESM2-0,ssp245,Near-term,CDD,1.2538461538461476,2.4038461538461604,2.0311526479750674,7.814453613403373,True,5.783300965428305
MRI-ESM2-0,ssp245,Near-term,CWD,0.6000000000000014,4.276923076923076,4.993597951344442,21.128633859015764,True,16.135035907671323
MRI-ESM2-0,ssp245,Near-term,PRCPTOT,109.08700000000033,101.37938999999983,11.058498419591826,12.628811364262283,True,1.570312944670457
MRI-ESM2-0,ssp245,Near-term,R10mm,3.849999999999998,5.215384615384611,12.152482700012133,28.380075345332745,True,16.227592645320613
MRI-ESM2-0,ssp245,Near-term,R20mm,1.1576923076923098,0.9576923076923078,8.126349892008653,21.465517241379313,True,13.33916734937066
MRI-ESM2-0,ssp245,Near-term,R50mm,0.13846153846153864,-0.02692307692307691,7.017543859649132,-14.89361702127659,False,21.91116088092572
MRI-ESM2-0,ssp245,Near-term,R95p,33.27526923076931,14.614511538461542,10.039047709777757,19.561573215105742,True,9.522525505327986
MRI-ESM2-0,ssp245,Near-term,R99p,11.393730769230785,0.33239230769230943,8.39963785693649,1.3512991607347453,True,7.0483386962017445
MRI-ESM2-0,ssp245,Near-term,Rx1day,7.6684999999999945,2.226757692307679,11.393167448092996,6.70240622677784,True,4.690761221315156
MRI-ESM2-0,ssp245,Near-term,Rx5day,11.629384615384623,2.326999999999998,7.361371715381919,2.5474944641196196,True,4.8138772512623
MRI-ESM2-0,ssp245,Near-term,SDII,0.17328382898609362,0.4333561165819946,1.4552058146777418,9.3218378728798,True,7.866632058202059
MRI-ESM2-0,ssp585,Long-term,CDD,4.353846153846149,27.519230769230766,7.052959501557623,89.45986496624157,True,82.40690546468394
MRI-ESM2-0,ssp585,Long-term,CWD,-3.111538461538462,-3.846153846153854,-25.896286811779774,-19.00057001710055,True,6.895716794679224
MRI-ESM2-0,ssp585,Long-term,PRCPTOT,-517.5989999999999,-371.27479192307703,-52.47066766417897,-46.24963033908843,True,6.221037325090542
MRI-ESM2-0,ssp585,Long-term,R10mm,-18.053846153846152,-10.353846153846158,-56.98676702683015,-56.341565508581,True,0.6452015182491522
MRI-ESM2-0,ssp585,Long-term,R20mm,-9.807692307692308,-2.934615384615385,-68.84449244060475,-65.77586206896552,True,3.0686303716392302
MRI-ESM2-0,ssp585,Long-term,R50mm,-1.4653846153846153,-0.08846153846153844,-74.26900584795321,-48.936170212765944,True,25.332835635187266
MRI-ESM2-0,ssp585,Long-term,R95p,-233.89088461538458,-45.69931153846153,-70.56416984193051,-61.1686833451053,True,9.395486496825207
MRI-ESM2-0,ssp585,Long-term,R99p,-97.84053846153846,-16.032434615384616,-72.12958665163124,-65.17784840062701,True,6.95173825100423
MRI-ESM2-0,ssp585,Long-term,Rx1day,-22.440769230769234,-8.246594230769237,-33.34047617006809,-24.82175079621587,True,8.518725373852217
MRI-ESM2-0,ssp585,Long-term,Rx5day,-60.04315384615384,-23.46693471538461,-38.00716796662447,-25.69053986991786,True,12.316628096706612
MRI-ESM2-0,ssp585,Long-term,SDII,-4.2444138764801185,-0.8001338104411184,-35.64380928729616,-17.21152043813461,True,18.432288849161548
MRI-ESM2-0,ssp585,Mid-term,CDD,0.5307692307692093,7.923076923076927,0.8598130841121147,25.75643910977746,True,24.896626025665345
MRI-ESM2-0,ssp585,Mid-term,CWD,-1.4423076923076916,1.8576923076923038,-12.003841229193338,9.177275318259527,False,21.181116547452866
MRI-ESM2-0,ssp585,Mid-term,PRCPTOT,-158.11276923076923,-94.59817884615393,-16.02839759692487,-11.784077178318261,True,4.244320418606607
MRI-ESM2-0,ssp585,Mid-term,R10mm,-5.557692307692307,-2.6538461538461604,-17.542794706810728,-14.441188781917152,True,3.101605924893576
MRI-ESM2-0,ssp585,Mid-term,R20mm,-3.9000000000000004,-1.023076923076923,-27.375809935205186,-22.931034482758616,True,4.444775452446571
MRI-ESM2-0,ssp585,Mid-term,R50mm,-0.6807692307692306,0.023076923076923134,-34.50292397660818,12.765957446808542,False,47.26888142341672
MRI-ESM2-0,ssp585,Mid-term,R95p,-103.11953846153841,-9.745146153846136,-31.11085170329402,-13.043911148085815,True,18.066940555208205
MRI-ESM2-0,ssp585,Mid-term,R99p,-45.682500000000005,0.5247461538461522,-33.67785883055465,2.1332895523788236,False,35.811148382933474
MRI-ESM2-0,ssp585,Mid-term,Rx1day,-7.883538461538478,-2.6666230769230808,-11.712652249565025,-8.026374480250002,True,3.686277769315023
MRI-ESM2-0,ssp585,Mid-term,Rx5day,-17.355076923076922,-0.27869462307690185,-10.985720793067994,-0.30510228167954967,True,10.680618511388445
MRI-ESM2-0,ssp585,Mid-term,SDII,-2.0534891087896856,-0.11890945534745168,-17.244824915127985,-2.55783781949148,True,14.686987095636505
MRI-ESM2-0,ssp585,Near-term,CDD,-0.18076923076924345,4.4423076923077005,-0.2928348909657526,14.441110277569422,False,14.733945168535174
MRI-ESM2-0,ssp585,Near-term,CWD,0.26923076923077005,-0.796153846153846,2.2407170294494305,-3.933117993539805,False,6.173835022989236
MRI-ESM2-0,ssp585,Near-term,PRCPTOT,-53.56361538461522,-68.47387500000002,-5.429915169345477,-8.529777608201004,True,3.099862438855527
MRI-ESM2-0,ssp585,Near-term,R10mm,-1.830769230769242,-1.9653846153846146,-5.778802962243571,-10.694851402260353,True,4.916048440016782
MRI-ESM2-0,ssp585,Near-term,R20mm,-2.338461538461539,-1.0923076923076929,-16.414686825053998,-24.482758620689665,True,8.068071795635667
MRI-ESM2-0,ssp585,Near-term,R50mm,-0.2615384615384615,-0.11923076923076922,-13.255360623781675,-65.95744680851062,True,52.70208618472895
MRI-ESM2-0,ssp585,Near-term,R95p,-47.83161538461542,-12.58477307692307,-14.430653154201158,-16.844761406622908,True,2.41410825242175
MRI-ESM2-0,ssp585,Near-term,R99p,-19.636499999999998,-6.486684615384615,-14.47633721723168,-26.37080123055754,True,11.894464013325859
MRI-ESM2-0,ssp585,Near-term,Rx1day,-4.515269230769235,-3.3323461538461565,-6.708380833197625,-10.030160752772016,True,3.321779919574391
MRI-ESM2-0,ssp585,Near-term,Rx5day,-5.259384615384619,-8.270225584615375,-3.3291774611004783,-9.053869314064517,True,5.724691852964039
MRI-ESM2-0,ssp585,Near-term,SDII,-1.1314802521315706,-0.14949690992654663,-9.50196363809018,-3.2157985165258527,True,6.286165121564327
