scenario,window,index,model_count,obs_median_abs,obs_q25_abs,obs_q75_abs,obs_median_pct,obs_q25_pct,obs_q75_pct,obs_agreement,obs_direction,obs_robust,obs_classification,model_median_abs,model_q25_abs,model_q75_abs,model_median_pct,model_q25_pct,model_q75_pct,model_agreement,model_direction,model_robust,model_classification,sign_reversal,classification_changed,baseline_sensitivity_pp
ssp245,Long-term,CDD,7,12.876923076923084,11.732692307692325,14.625000000000014,27.043618739903092,24.64054927302104,30.714862681744787,1.0,increase,True,robust increase,-2.0269230769230617,-2.2634615384615344,0.2615384615384677,-3.153800119688786,-3.666333148109857,0.4714718559296829,0.7142857142857143,decrease,False,ambiguous,True,True,30.197418859591878
ssp245,Long-term,CWD,7,-20.742307692307698,-21.75769230769231,-19.878846153846155,-64.5481747456613,-67.7079593058049,-61.861160981448236,1.0,decrease,True,robust decrease,-0.10769230769230909,-0.6923076923076934,0.5769230769230793,-1.1254019292604647,-5.781302580201084,4.956561827125965,0.5714285714285714,decrease,False,ambiguous,False,True,-63.42277281640084
ssp245,Long-term,PRCPTOT,7,-68.20550000000026,-209.4510000000002,-19.05121153846153,-6.0914251521359715,-18.70604408060974,-1.701461453167958,0.8571428571428571,decrease,True,robust decrease,-38.65096153846116,-132.1780769230769,14.310096153846075,-3.394077557994728,-12.69025425579532,1.7139062649160408,0.7142857142857143,decrease,False,ambiguous,False,True,-2.6973475941412435
ssp245,Long-term,R10mm,7,1.4884615384615358,-1.932692307692312,2.617307692307694,4.848408920070149,-6.295414683036846,8.52543222250063,0.5714285714285714,increase,False,ambiguous,-3.8192307692307637,-5.075000000000001,-0.8961538461538421,-10.293355447289299,-14.81840427284919,-2.1954329270639765,0.7142857142857143,decrease,False,ambiguous,True,False,15.141764367359448
ssp245,Long-term,R20mm,7,2.4115384615384574,-0.04807692307692424,3.832692307692307,20.063999999999965,-0.40000000000000924,31.88799999999999,0.7142857142857143,increase,False,ambiguous,-0.7076923076923052,-2.890384615384618,0.17884615384615277,-4.328393319218993,-19.05037805643287,1.4355059192015645,0.7142857142857143,decrease,False,ambiguous,True,False,24.392393319218957
ssp245,Long-term,R50mm,7,0.3961538461538465,-0.5249999999999999,0.7653846153846156,18.425760286225422,-24.418604651162788,35.59928443649375,0.5714285714285714,increase,False,ambiguous,0.3038461538461539,-0.2615384615384614,0.6480769230769237,18.07780320366133,-14.024928408607469,27.776446497037327,0.7142857142857143,increase,False,ambiguous,False,False,0.3479570825640934
ssp245,Long-term,R95p,7,98.22100000000006,-17.21401923076921,141.93067307692309,33.0180660659729,-5.786681302597872,47.71155191294983,0.7142857142857143,increase,False,ambiguous,24.48061538461542,-48.2798846153846,51.7664615384615,8.201954126240285,-14.498173339056885,13.371875059821225,0.5714285714285714,increase,False,ambiguous,False,False,24.816111939732618
ssp245,Long-term,R99p,7,71.97438461538462,-2.0836153846153778,88.00032692307691,61.286893299272954,-1.7742189035173865,74.93314010611121,0.7142857142857143,increase,False,ambiguous,28.662230769230774,-10.820442307692325,47.756076923076904,24.720802988716684,-9.624081632148492,30.226034112258738,0.7142857142857143,increase,False,ambiguous,False,False,36.56609031055627
ssp245,Long-term,Rx1day,7,1.2700769230769424,-11.102057692307682,7.606269230769257,1.6484871478706504,-14.409835410873752,9.872502084196585,0.5714285714285714,increase,False,ambiguous,4.877692307692314,-3.560249999999993,11.502076923076928,6.191058748177887,-5.688741585300521,16.554733087365804,0.7142857142857143,increase,False,ambiguous,False,False,-4.5425716003072365
ssp245,Long-term,Rx5day,7,31.30103846153844,5.059980769230748,57.999115384615365,21.74693901546123,3.5155093446206154,40.29589071844285,0.7142857142857143,increase,False,ambiguous,8.97315384615382,-8.65371153846155,31.017519230769224,6.020995104789691,-5.615432394655876,18.427108257218524,0.7142857142857143,increase,False,ambiguous,False,False,15.725943910671539
ssp245,Long-term,SDII,7,1.6966285355436526,0.6882721756479953,2.3063615372414032,16.38704949618169,6.647742845828237,22.276214194849693,0.8571428571428571,increase,True,robust increase,0.09029871380169041,-1.009698084473401,0.23524036477122934,0.7774320463098089,-8.37562566561733,1.8964792004979307,0.5714285714285714,increase,False,ambiguous,False,True,15.60961744987188
ssp585,Long-term,CDD,7,13.307692307692328,11.44038461538462,18.89807692307693,27.948303715670484,24.026655896607444,39.689014539579986,1.0,increase,True,robust increase,0.12692307692308447,-2.365384615384606,3.5134615384615344,0.2112405581871845,-3.844080801630883,5.606072808827882,0.5714285714285714,increase,False,ambiguous,False,True,27.7370631574833
ssp585,Long-term,CWD,7,-22.742307692307694,-23.43846153846154,-20.957692307692312,-70.77199281867146,-72.93836026331539,-65.21843207660083,1.0,decrease,True,robust decrease,-1.73076923076923,-2.463461538461538,-0.5999999999999996,-13.983840894965809,-21.846556508825284,-6.151171149975162,0.8571428571428571,decrease,True,robust decrease,False,False,-56.788151923705655
ssp585,Long-term,PRCPTOT,7,-513.0453846153846,-636.562403846154,-220.94032692307712,-45.82002272592995,-56.85131313006404,-19.73215451159175,1.0,decrease,True,robust decrease,-492.46065384615383,-524.8620384615382,-189.24648076923086,-46.72778398626971,-52.769206014941716,-17.274815087288825,1.0,decrease,True,robust decrease,False,False,0.9077612603397611
ssp585,Long-term,R10mm,7,-12.553846153846155,-17.642307692307696,-3.371153846153847,-40.892007015785516,-57.466800300676525,-10.980957153595593,1.0,decrease,True,robust decrease,-18.053846153846152,-18.50961538461538,-7.859615384615383,-51.09360422929407,-58.951289856650256,-22.310599689847812,1.0,decrease,True,robust decrease,False,False,10.201597213508556
ssp585,Long-term,R20mm,7,-5.930769230769232,-7.846153846153847,-1.0692307692307699,-49.34400000000001,-65.28,-8.896000000000004,0.7142857142857143,decrease,False,ambiguous,-8.830769230769231,-9.909615384615385,-4.590384615384617,-62.183468705207844,-69.08408196909465,-29.681003789700014,1.0,decrease,True,robust decrease,False,True,12.839468705207835
ssp585,Long-term,R50mm,7,-1.4153846153846152,-1.646153846153846,-0.5480769230769229,-65.83184257602862,-76.56529516994632,-25.491949910554553,0.8571428571428571,decrease,True,robust decrease,-1.1807692307692308,-1.5346153846153845,-0.5576923076923075,-68.58552631578947,-72.2603610475464,-25.866647894895138,0.8571428571428571,decrease,True,robust decrease,False,False,2.753683739760845
ssp585,Long-term,R95p,7,-160.5325769230769,-202.38234615384613,-30.415096153846136,-53.96478584607189,-68.03304462278214,-10.224368049710444,0.8571428571428571,decrease,True,robust decrease,-205.85211538461536,-241.4452692307692,-101.78946153846157,-64.51710662398473,-69.7662998936654,-27.717687507698706,1.0,decrease,True,robust decrease,False,False,10.55232077791284
ssp585,Long-term,R99p,7,-57.247384615384604,-78.6940769230769,-4.093326923076916,-48.74670858714875,-67.00877710093665,-3.485507958341515,0.7142857142857143,decrease,False,ambiguous,-76.25996153846152,-99.29298076923077,-33.823923076923094,-62.59948680188961,-68.95140812383774,-22.761434397227056,0.8571428571428571,decrease,True,robust decrease,False,True,13.852778214740859
ssp585,Long-term,Rx1day,7,-18.420115384615357,-31.103230769230755,-7.764230769230771,-23.90825541516693,-40.37021321205887,-10.07752711951557,1.0,decrease,True,robust decrease,-20.161192307692303,-21.358000000000004,-6.452961538461551,-25.58979085527606,-31.735427904551038,-8.486493633741835,0.8571428571428571,decrease,True,robust decrease,False,False,1.6815354401091298
ssp585,Long-term,Rx5day,7,-10.270346153846162,-50.197980769230774,8.674519230769235,-7.135501007412639,-34.87591722648881,6.026772591963148,0.5714285714285714,decrease,False,ambiguous,-44.950192307692305,-59.76969230769232,-13.853326923076892,-25.166259827870153,-38.96459882585411,-8.318235942986458,0.8571428571428571,decrease,True,robust decrease,False,True,18.030758820457514
ssp585,Long-term,SDII,7,-1.3614524764571776,-2.9783299758450044,0.06841406456189603,-13.149719370512663,-28.766485832147534,0.6607838066636802,0.7142857142857143,decrease,False,ambiguous,-3.447622217076555,-4.386285624799807,-1.9590997811255626,-27.714803739551122,-37.314622227246915,-15.857427818657989,1.0,decrease,True,robust decrease,False,True,14.565084369038459
