model,scenario,station,index,future_mean,window,obs_baseline,model_baseline,delta_obs_abs,delta_obs_pct,delta_model_abs,delta_model_pct
CESM2,ssp245,351002,Rx1day,80.5965,Mid-term,81.535,66.728,-0.9384999999999906,-1.1510394309192256,13.868500000000012,20.783629061263657
CESM2,ssp245,351002,Rx5day,182.8055,Mid-term,157.66500000000002,150.066,25.140499999999975,15.94551739447561,32.73949999999999,21.81673397038636
CESM2,ssp245,351002,SDII,12.676035991202257,Mid-term,13.168351679857171,11.385258222560731,-0.49231568865491404,-3.7386280426272296,1.2907777686415258,11.337272667946646
CESM2,ssp245,351003,CDD,59.55,Mid-term,44.7,57.6,14.849999999999994,33.2214765100671,1.9499999999999957,3.385416666666659
CESM2,ssp245,351003,CWD,8.85,Mid-term,50.6,8.6,-41.75,-82.5098814229249,0.25,2.906976744186047
CESM2,ssp245,351003,PRCPTOT,1158.6665,Mid-term,1411.8899999999999,1096.9914999999999,-253.22349999999983,-17.935072845618276,61.67500000000018,5.622194884828204
CESM2,ssp245,351003,R10mm,32.5,Mid-term,40.6,34.75,-8.100000000000001,-19.95073891625616,-2.25,-6.474820143884892
CESM2,ssp245,351003,R20mm,16.9,Mid-term,16.45,17.35,0.4499999999999993,2.735562310030391,-0.45000000000000284,-2.5936599423631286
CESM2,ssp245,351003,R50mm,4.7,Mid-term,2.95,2.95,1.75,59.32203389830508,1.75,59.32203389830508
CESM2,ssp245,351003,R95p,500.31049999999993,Mid-term,310.125,326.304,190.18549999999993,61.32543329302698,174.00649999999996,53.32649921545551
CESM2,ssp245,351003,R99p,230.8515,Mid-term,90.52000000000001,148.23399999999998,140.33149999999998,155.02817057003972,82.6175,55.7345143489348
CESM2,ssp245,351003,Rx1day,119.24100000000001,Mid-term,76.995,93.576,42.24600000000001,54.86849795441264,25.66500000000002,27.42690433444475
CESM2,ssp245,351003,Rx5day,247.90050000000002,Mid-term,134.19,202.9145,113.71050000000002,84.73843058350103,44.98600000000002,22.1699287138179
CESM2,ssp245,351003,SDII,15.88205943818553,Mid-term,11.782532762553084,14.496354227765204,4.099526675632447,34.793255051761435,1.3857052104203262,9.558991099750122
CESM2,ssp245,351004,CDD,72.9,Mid-term,61.3,83.15,11.600000000000009,18.92332789559545,-10.25,-12.32711966325917
CESM2,ssp245,351004,CWD,7.95,Mid-term,7.65,7.5,0.2999999999999998,3.921568627450978,0.4500000000000002,6.000000000000002
CESM2,ssp245,351004,PRCPTOT,1157.1265,Mid-term,1080.7050000000002,1080.2334999999998,76.42149999999992,7.0714487302270195,76.89300000000026,7.118183244641114
CESM2,ssp245,351004,R10mm,32.6,Mid-term,31.85,35.45,0.75,2.3547880690737832,-2.8500000000000014,-8.039492242595207
CESM2,ssp245,351004,R20mm,18.9,Mid-term,16.7,18.9,2.1999999999999993,13.173652694610775,0.0,0.0
CESM2,ssp245,351004,R50mm,4.65,Mid-term,2.65,3.25,2.0000000000000004,75.47169811320757,1.4000000000000004,43.07692307692309
CESM2,ssp245,351004,R95p,501.55,Mid-term,289.88,336.87649999999996,211.67000000000002,73.01987029115496,164.67350000000005,48.882453955678145
CESM2,ssp245,351004,R99p,235.85250000000002,Mid-term,119.07000000000001,106.40599999999999,116.78250000000001,98.07886117409927,129.44650000000001,121.65338420765748
CESM2,ssp245,351004,Rx1day,136.0975,Mid-term,98.32000000000001,101.33200000000001,37.77749999999999,38.42300650935719,34.76549999999999,34.30851063829786
CESM2,ssp245,351004,Rx5day,272.261,Mid-term,158.125,206.31900000000002,114.13600000000002,72.1808695652174,65.94200000000001,31.96118631827413
CESM2,ssp245,351004,SDII,20.652112059246342,Mid-term,13.454353710188059,18.636438771399163,7.197758349058283,53.49761500329752,2.0156732878471786,10.81576428078404
CESM2,ssp245,351005,CDD,62.6,Mid-term,54.25,73.55,8.350000000000001,15.391705069124425,-10.949999999999996,-14.887831407205976
CESM2,ssp245,351005,CWD,8.8,Mid-term,18.4,8.1,-9.599999999999998,-52.17391304347825,0.7000000000000011,8.64197530864199
CESM2,ssp245,351005,PRCPTOT,1128.3029999999999,Mid-term,1107.915,1055.324,20.38799999999992,1.8402133737696413,72.97899999999981,6.915317002171827
CESM2,ssp245,351005,R10mm,32.3,Mid-term,33.55,34.1,-1.25,-3.725782414307005,-1.8000000000000043,-5.278592375366581
CESM2,ssp245,351005,R20mm,18.0,Mid-term,14.8,17.4,3.1999999999999993,21.621621621621617,0.6000000000000014,3.448275862068974
CESM2,ssp245,351005,R50mm,4.25,Mid-term,2.45,2.8,1.7999999999999998,73.46938775510202,1.4500000000000002,51.7857142857143
CESM2,ssp245,351005,R95p,476.703,Mid-term,250.195,313.43449999999996,226.50799999999998,90.53258458402446,163.26850000000002,52.09014961658657
CESM2,ssp245,351005,R99p,205.276,Mid-term,87.85499999999999,98.172,117.42100000000002,133.6531785328098,107.10400000000001,109.09831723913133
CESM2,ssp245,351005,Rx1day,115.15149999999998,Mid-term,76.25,93.49199999999999,38.901499999999984,51.01836065573768,21.659499999999994,23.167222863988357
CESM2,ssp245,351005,Rx5day,250.60999999999999,Mid-term,138.75,197.1625,111.85999999999999,80.61981981981981,53.44749999999999,27.108349711532362
CESM2,ssp245,351005,SDII,17.251301212945513,Mid-term,11.970070850572295,15.427721511457055,5.281230362373218,44.12029325725102,1.823579701488459,11.820149204367073
CESM2,ssp245,351006,CDD,65.15,Mid-term,44.45,66.85,20.700000000000003,46.569178852643425,-1.6999999999999886,-2.54300673148839
CESM2,ssp245,351006,CWD,8.6,Mid-term,46.55,9.0,-37.949999999999996,-81.52524167561761,-0.40000000000000036,-4.444444444444448
CESM2,ssp245,351006,PRCPTOT,1121.2065,Mid-term,1099.6,1141.321,21.606500000000096,1.9649417970171061,-20.114499999999907,-1.7623876192587282
CESM2,ssp245,351006,R10mm,32.6,Mid-term,28.85,36.9,3.75,12.998266897746966,-4.299999999999997,-11.653116531165304
CESM2,ssp245,351006,R20mm,17.3,Mid-term,9.25,17.9,8.05,87.02702702702705,-0.5999999999999979,-3.3519553072625583
CESM2,ssp245,351006,R50mm,4.05,Mid-term,1.4,3.15,2.65,189.2857142857143,0.8999999999999999,28.57142857142857
CESM2,ssp245,351006,R95p,744.394,Mid-term,351.10499999999996,683.307,393.28900000000004,112.01463949530769,61.08699999999999,8.939905489040795
CESM2,ssp245,351006,R99p,470.2745,Mid-term,174.83,370.053,295.44449999999995,168.98958988731906,100.22149999999999,27.083012433354142
CESM2,ssp245,351006,Rx1day,103.41749999999999,Mid-term,57.404999999999994,87.7615,46.012499999999996,80.15416775542201,15.655999999999992,17.83925753320077
CESM2,ssp245,351006,Rx5day,227.567,Mid-term,129.66500000000002,208.2045,97.90199999999999,75.5037982493348,19.36250000000001,9.299750965997378
CESM2,ssp245,351006,SDII,15.390668281109512,Mid-term,9.307368680142666,14.11710975232864,6.083299600966846,65.36003686998676,1.2735585287808728,9.021382925572265
CESM2,ssp245,351007,CDD,50.95,Mid-term,39.2,50.55,11.75,29.974489795918366,0.4000000000000057,0.7912957467853723
CESM2,ssp245,351007,CWD,11.1,Mid-term,49.1,11.4,-38.0,-77.39307535641548,-0.3000000000000007,-2.631578947368427
CESM2,ssp245,351007,PRCPTOT,1068.2385,Mid-term,1196.15,1086.4135,-127.91150000000016,-10.69360030096561,-18.175000000000182,-1.67293576524962
CESM2,ssp245,351007,R10mm,33.1,Mid-term,30.95,36.55,2.150000000000002,6.9466882067851445,-3.4499999999999957,-9.439124487004092
CESM2,ssp245,351007,R20mm,13.95,Mid-term,9.7,12.8,4.25,43.81443298969072,1.1499999999999986,8.984374999999988
CESM2,ssp245,351007,R50mm,2.05,Mid-term,1.5,1.2,0.5499999999999998,36.66666666666666,0.8499999999999999,70.83333333333333
CESM2,ssp245,351007,R95p,521.5674999999999,Mid-term,389.235,439.5705,132.33249999999987,33.99809883489405,81.9969999999999,18.653890559079805
CESM2,ssp245,351007,R99p,258.9645,Mid-term,200.07,152.847,58.894499999999994,29.43694706852601,106.11749999999998,69.42727040766255
CESM2,ssp245,351007,Rx1day,75.841,Mid-term,64.30499999999999,63.4045,11.536000000000001,17.939507036777858,12.436499999999995,19.614538400271268
CESM2,ssp245,351007,Rx5day,183.179,Mid-term,134.305,155.496,48.873999999999995,36.39030564759316,27.682999999999993,17.803030303030297
CESM2,ssp245,351007,SDII,10.282357997554438,Mid-term,9.249164907588192,9.222832029621403,1.0331930899662467,11.170663517077044,1.0595259679330358,11.4880761628327
CESM2,ssp245,351008,CDD,53.8,Mid-term,40.8,52.15,13.0,31.862745098039216,1.6499999999999986,3.1639501438159128
CESM2,ssp245,351008,CWD,11.3,Mid-term,34.6,12.1,-23.3,-67.34104046242774,-0.7999999999999989,-6.611570247933875
CESM2,ssp245,351008,PRCPTOT,1015.414,Mid-term,1110.105,974.1545,-94.69100000000003,-8.529913836979386,41.2595,4.235416456013908
CESM2,ssp245,351008,R10mm,31.95,Mid-term,29.5,32.4,2.4499999999999993,8.30508474576271,-0.4499999999999993,-1.3888888888888868
CESM2,ssp245,351008,R20mm,12.65,Mid-term,8.75,10.8,3.9000000000000004,44.57142857142858,1.8499999999999996,17.129629629629626
CESM2,ssp245,351008,R50mm,1.65,Mid-term,1.3,0.75,0.34999999999999987,26.923076923076913,0.8999999999999999,119.99999999999999
CESM2,ssp245,351008,R95p,486.451,Mid-term,331.855,375.636,154.596,46.58540627683777,110.815,29.500633592094474
CESM2,ssp245,351008,R99p,183.24,Mid-term,137.325,103.77000000000001,45.91500000000002,33.43528126706719,79.47,76.58282740676495
CESM2,ssp245,351008,Rx1day,73.728,Mid-term,63.19,59.876999999999995,10.537999999999997,16.676689349580627,13.850999999999999,23.132421464001204
CESM2,ssp245,351008,Rx5day,170.8005,Mid-term,122.14500000000001,137.8935,48.65549999999999,39.83421343485201,32.90700000000001,23.864069009779296
CESM2,ssp245,351008,SDII,9.619563976785098,Mid-term,7.644398250904906,8.714392187020474,1.975165725880192,25.838079873015268,0.9051717897646245,10.38709034822669
CESM2,ssp245,351009,CDD,52.8,Mid-term,33.25,50.95,19.549999999999997,58.796992481203,1.8499999999999943,3.6310107948969463
CESM2,ssp245,351009,CWD,11.85,Mid-term,89.65,13.0,-77.80000000000001,-86.781929726715,-1.1500000000000004,-8.846153846153848
CESM2,ssp245,351009,PRCPTOT,1074.2735,Mid-term,1184.405,1042.0049999999999,-110.13149999999996,-9.298466318531242,32.26850000000013,3.0967701690491056
CESM2,ssp245,351009,R10mm,34.2,Mid-term,24.9,35.45,9.300000000000004,37.34939759036147,-1.25,-3.5260930888575457
CESM2,ssp245,351009,R20mm,13.75,Mid-term,2.25,11.85,11.5,511.1111111111111,1.9000000000000004,16.033755274261605
CESM2,ssp245,351009,R50mm,1.55,Mid-term,0.05,0.8,1.5,3000.0,0.75,93.75
CESM2,ssp245,351009,R95p,665.1315000000001,Mid-term,203.46,591.5755,461.67150000000004,226.91020347979946,73.55600000000004,12.433915873798025
CESM2,ssp245,351009,R99p,478.0665,Mid-term,64.595,372.1555,413.4715,640.0983048223547,105.911,28.458802839135792
CESM2,ssp245,351009,Rx1day,70.892,Mid-term,28.880000000000003,60.157500000000006,42.01199999999999,145.47091412742378,10.73449999999999,17.84399285209656
CESM2,ssp245,351009,Rx5day,167.041,Mid-term,79.56,138.2555,87.481,109.95600804424332,28.785499999999985,20.82050985313422
CESM2,ssp245,351009,SDII,9.617868815623199,Mid-term,5.081984642051293,8.808388597232854,4.5358841735719055,89.25418892531404,0.8094802183903447,9.18987859646249
CESM2,ssp245,351010,CDD,56.0,Mid-term,35.1,52.75,20.9,59.54415954415954,3.25,6.161137440758294
CESM2,ssp245,351010,CWD,10.2,Mid-term,73.75,10.5,-63.55,-86.16949152542372,-0.3000000000000007,-2.857142857142864
CESM2,ssp245,351010,PRCPTOT,1050.9654999999998,Mid-term,1163.26,1006.308,-112.2945000000002,-9.653430875298746,44.6574999999998,4.437756631170556
CESM2,ssp245,351010,R10mm,32.8,Mid-term,27.55,34.5,5.2499999999999964,19.056261343012693,-1.7000000000000028,-4.9275362318840665
CESM2,ssp245,351010,R20mm,13.45,Mid-term,3.2,12.65,10.25,320.3125,0.7999999999999989,6.32411067193675
CESM2,ssp245,351010,R50mm,2.2,Mid-term,0.15,1.15,2.0500000000000003,1366.666666666667,1.0500000000000003,91.30434782608698
CESM2,ssp245,351010,R95p,667.937,Mid-term,202.725,581.938,465.212,229.47934393883338,85.99900000000002,14.778034773463842
CESM2,ssp245,351010,R99p,490.9625,Mid-term,68.795,373.28650000000005,422.16749999999996,613.6601497201831,117.67599999999993,31.52431175517998
CESM2,ssp245,351010,Rx1day,77.2755,Mid-term,28.964999999999996,63.106500000000004,48.3105,166.78922837907822,14.16899999999999,22.45252073875114
CESM2,ssp245,351010,Rx5day,187.8595,Mid-term,83.66499999999999,151.9325,104.1945,124.53773979561348,35.92699999999999,23.646685205601166
CESM2,ssp245,351010,SDII,10.859135732022512,Mid-term,5.173072086955942,9.774124991143726,5.68606364506657,109.91657470623986,1.0850107408787864,11.10084781872452
CESM2,ssp245,351011,CDD,41.55,Mid-term,42.25,36.85,-0.7000000000000028,-1.6568047337278173,4.699999999999996,12.75440976933513
CESM2,ssp245,351011,CWD,26.95,Mid-term,11.1,30.45,15.85,142.7927927927928,-3.5,-11.49425287356322
CESM2,ssp245,351011,PRCPTOT,1230.683,Mid-term,1145.975,1209.1934999999999,84.70800000000008,7.391784288487977,21.489500000000135,1.777176274930368
CESM2,ssp245,351011,R10mm,37.2,Mid-term,34.1,37.25,3.1000000000000014,9.090909090909093,-0.04999999999999716,-0.13422818791945546
CESM2,ssp245,351011,R20mm,10.5,Mid-term,15.75,7.85,-5.25,-33.333333333333336,2.6500000000000004,33.7579617834395
CESM2,ssp245,351011,R50mm,0.8,Mid-term,3.1,0.25,-2.3,-74.19354838709677,0.55,220.00000000000003
CESM2,ssp245,351011,R95p,69.8335,Mid-term,352.71500000000003,21.4565,-282.8815,-80.20115390612817,48.377,225.46547666208377
CESM2,ssp245,351011,R99p,10.0425,Mid-term,136.48499999999999,0.0,-126.44249999999998,-92.64204857676667,10.0425,
CESM2,ssp245,351011,Rx1day,49.3315,Mid-term,111.39000000000001,41.102999999999994,-62.058500000000016,-55.712810844779604,8.228500000000004,20.019220008271915
CESM2,ssp245,351011,Rx5day,133.1655,Mid-term,183.615,110.85499999999999,-50.4495,-27.475696430030222,22.31050000000002,20.12584006134141
CESM2,ssp245,351011,SDII,6.985808989037778,Mid-term,12.145212615611134,6.4875608795630795,-5.159403626573356,-42.480965874089314,0.4982481094746989,7.680052930898347
CESM2,ssp245,351012,CDD,58.2,Mid-term,56.05,53.95,2.1500000000000057,3.8358608385370307,4.25,7.877664504170528
CESM2,ssp245,351012,CWD,10.35,Mid-term,8.4,10.7,1.9499999999999993,23.214285714285708,-0.34999999999999964,-3.2710280373831746
CESM2,ssp245,351012,PRCPTOT,1593.567,Mid-term,933.915,1566.166,659.652,70.63298051749894,27.401000000000067,1.7495591144233797
CESM2,ssp245,351012,R10mm,47.1,Mid-term,25.55,50.25,21.55,84.34442270058709,-3.1499999999999986,-6.268656716417908
CESM2,ssp245,351012,R20mm,25.0,Mid-term,12.7,26.0,12.3,96.85039370078741,-1.0,-3.8461538461538463
CESM2,ssp245,351012,R50mm,6.1,Mid-term,3.15,4.6,2.9499999999999997,93.65079365079366,1.5,32.608695652173914
CESM2,ssp245,351012,R95p,562.3165,Mid-term,302.75,404.46799999999996,259.5665,85.73625103220479,157.84850000000006,39.02620232008467
CESM2,ssp245,351012,R99p,165.7225,Mid-term,129.48,74.646,36.24250000000001,27.990809391411812,91.0765,122.01122632157114
CESM2,ssp245,351012,Rx1day,112.1635,Mid-term,113.89000000000001,90.2755,-1.7265000000000157,-1.5159364298885025,21.888000000000005,24.245780970473724
CESM2,ssp245,351012,Rx5day,271.72249999999997,Mid-term,198.625,216.4445,73.09749999999997,36.801762114537425,55.27799999999996,25.53911048790797
CESM2,ssp245,351012,SDII,16.176092136102206,Mid-term,11.876607222495185,14.908287303483828,4.299484913607021,36.20128908080309,1.2678048326183777,8.50402736954306
CESM2,ssp245,351201,CDD,58.25,Mid-term,50.8,57.3,7.450000000000003,14.665354330708666,0.9500000000000028,1.6579406631762703
CESM2,ssp245,351201,CWD,10.45,Mid-term,9.6,10.9,0.8499999999999996,8.854166666666664,-0.45000000000000107,-4.1284403669724865
CESM2,ssp245,351201,PRCPTOT,1537.5075,Mid-term,1090.825,1490.5345000000002,446.6824999999999,40.9490523227832,46.97299999999973,3.151419843016027
CESM2,ssp245,351201,R10mm,43.05,Mid-term,31.15,46.75,11.899999999999999,38.20224719101123,-3.700000000000003,-7.914438502673803
CESM2,ssp245,351201,R20mm,23.6,Mid-term,15.45,24.05,8.150000000000002,52.75080906148869,-0.4499999999999993,-1.871101871101868
CESM2,ssp245,351201,R50mm,5.95,Mid-term,3.2,4.95,2.75,85.9375,1.0,20.2020202020202
CESM2,ssp245,351201,R95p,630.7025,Mid-term,323.06,490.7545,307.6425,95.22766668730267,139.94799999999998,28.516906110896585
CESM2,ssp245,351201,R99p,285.137,Mid-term,124.1,152.6585,161.037,129.76390008058019,132.4785,86.78095225617965
CESM2,ssp245,351201,Rx1day,118.69300000000001,Mid-term,98.265,104.07650000000001,20.42800000000001,20.788683661527514,14.616500000000002,14.043996483355992
CESM2,ssp245,351201,Rx5day,276.0645,Mid-term,180.43,238.167,95.6345,53.003657928282436,37.89750000000001,15.912154076761269
CESM2,ssp245,351201,SDII,16.444743817894167,Mid-term,11.589308549365157,15.20499753413831,4.8554352685290105,41.8958149905758,1.2397462837558582,8.153544786655676
CESM2,ssp585,351001,CDD,56.1,Mid-term,57.05,61.25,-0.9499999999999957,-1.66520595968448,-5.149999999999999,-8.40816326530612
CESM2,ssp585,351001,CWD,9.5,Mid-term,8.6,8.9,0.9000000000000004,10.465116279069772,0.5999999999999996,6.741573033707861
CESM2,ssp585,351001,PRCPTOT,1063.3905,Mid-term,984.85,1177.4135,78.54049999999995,7.974869269431888,-114.02300000000014,-9.684193361125903
CESM2,ssp585,351001,R10mm,31.95,Mid-term,28.45,37.5,3.5,12.302284710017576,-5.550000000000001,-14.800000000000002
CESM2,ssp585,351001,R20mm,16.2,Mid-term,15.15,19.1,1.049999999999999,6.930693069306923,-2.900000000000002,-15.18324607329844
CESM2,ssp585,351001,R50mm,3.0,Mid-term,2.95,3.2,0.04999999999999982,1.694915254237282,-0.20000000000000018,-6.250000000000005
CESM2,ssp585,351001,R95p,314.756,Mid-term,267.175,312.6,47.58099999999996,17.808926733414413,2.155999999999949,0.6896992962251915
CESM2,ssp585,351001,R99p,123.4215,Mid-term,96.975,110.78699999999999,26.4465,27.271461716937356,12.634500000000003,11.404316390912294
CESM2,ssp585,351001,Rx1day,103.543,Mid-term,102.19500000000001,99.329,1.347999999999999,1.3190469201037223,4.214000000000013,4.242466953256363
CESM2,ssp585,351001,Rx5day,235.15349999999998,Mid-term,170.39000000000001,208.2575,64.76349999999996,38.00897940019952,26.895999999999987,12.914780980276815
CESM2,ssp585,351001,SDII,13.97665419937114,Mid-term,12.152706418698024,14.531872997320528,1.823947780673116,15.00857272308339,-0.5552187979493883,-3.8206967405492933
CESM2,ssp585,351002,CDD,62.2,Mid-term,59.8,71.0,2.4000000000000057,4.013377926421414,-8.799999999999997,-12.394366197183095
CESM2,ssp585,351002,CWD,8.9,Mid-term,9.75,8.75,-0.8499999999999996,-8.717948717948715,0.15000000000000036,1.7142857142857184
CESM2,ssp585,351002,PRCPTOT,780.182,Mid-term,1046.465,878.0375,-266.2829999999999,-25.445953758606347,-97.8555,-11.144797346354798
CESM2,ssp585,351002,R10mm,25.5,Mid-term,32.1,30.5,-6.600000000000001,-20.560747663551403,-5.0,-16.39344262295082
CESM2,ssp585,351002,R20mm,10.6,Mid-term,16.1,12.65,-5.500000000000002,-34.16149068322982,-2.0500000000000007,-16.20553359683795
CESM2,ssp585,351002,R50mm,1.0,Mid-term,3.1,1.35,-2.1,-67.74193548387096,-0.3500000000000001,-25.92592592592593
CESM2,ssp585,351002,R95p,139.942,Mid-term,292.915,139.346,-152.973,-52.22436543024427,0.5960000000000036,0.4277123132346846
CESM2,ssp585,351002,R99p,49.488,Mid-term,96.6,29.159,-47.111999999999995,-48.77018633540373,20.329,69.71775438115162
CESM2,ssp585,351002,Rx1day,68.3575,Mid-term,81.535,66.728,-13.177499999999995,-16.16177101858097,1.6295000000000073,2.4420033569116524
CESM2,ssp585,351002,Rx5day,157.1135,Mid-term,157.66500000000002,150.066,-0.5515000000000327,-0.34979228110235794,7.047499999999985,4.696266975863943
CESM2,ssp585,351002,SDII,10.732992187770739,Mid-term,13.168351679857171,11.385258222560731,-2.435359492086432,-18.494034418989994,-0.6522660347899922,-5.729040326002258
CESM2,ssp585,351003,CDD,65.95,Mid-term,44.7,57.6,21.25,47.53914988814317,8.350000000000001,14.496527777777779
CESM2,ssp585,351003,CWD,10.4,Mid-term,50.6,8.6,-40.2,-79.44664031620555,1.8000000000000007,20.930232558139544
CESM2,ssp585,351003,PRCPTOT,973.4065,Mid-term,1411.8899999999999,1096.9914999999999,-438.4834999999998,-31.056491653032452,-123.58499999999981,-11.265811995808521
CESM2,ssp585,351003,R10mm,28.7,Mid-term,40.6,34.75,-11.900000000000002,-29.31034482758621,-6.050000000000001,-17.410071942446045
CESM2,ssp585,351003,R20mm,13.75,Mid-term,16.45,17.35,-2.6999999999999993,-16.413373860182368,-3.6000000000000014,-20.749279538904904
CESM2,ssp585,351003,R50mm,3.0,Mid-term,2.95,2.95,0.04999999999999982,1.694915254237282,0.04999999999999982,1.694915254237282
CESM2,ssp585,351003,R95p,351.2625,Mid-term,310.125,326.304,41.13749999999999,13.264812575574362,24.958500000000015,7.648848926154756
CESM2,ssp585,351003,R99p,159.935,Mid-term,90.52000000000001,148.23399999999998,69.41499999999999,76.68471056120192,11.701000000000022,7.893600658418462
CESM2,ssp585,351003,Rx1day,110.03150000000001,Mid-term,76.995,93.576,33.036500000000004,42.90733164491201,16.455500000000015,17.585171411473045
CESM2,ssp585,351003,Rx5day,222.3965,Mid-term,134.19,202.9145,88.2065,65.73254340859975,19.482,9.601088143035613
CESM2,ssp585,351003,SDII,13.83712304637687,Mid-term,11.782532762553084,14.496354227765204,2.054590283823787,17.437594490325782,-0.6592311813883338,-4.547565346642076
CESM2,ssp585,351004,CDD,77.8,Mid-term,61.3,83.15,16.5,26.916802610114193,-5.3500000000000085,-6.434155141310894
CESM2,ssp585,351004,CWD,7.1,Mid-term,7.65,7.5,-0.5500000000000007,-7.18954248366014,-0.40000000000000036,-5.333333333333338
CESM2,ssp585,351004,PRCPTOT,955.4604999999999,Mid-term,1080.7050000000002,1080.2334999999998,-125.24450000000024,-11.589147824799573,-124.77299999999991,-11.55055828207512
CESM2,ssp585,351004,R10mm,28.95,Mid-term,31.85,35.45,-2.900000000000002,-9.10518053375197,-6.5000000000000036,-18.335684062059247
CESM2,ssp585,351004,R20mm,15.35,Mid-term,16.7,18.9,-1.3499999999999996,-8.08383233532934,-3.549999999999999,-18.783068783068778
CESM2,ssp585,351004,R50mm,3.1,Mid-term,2.65,3.25,0.4500000000000002,16.981132075471702,-0.1499999999999999,-4.615384615384612
CESM2,ssp585,351004,R95p,333.1995,Mid-term,289.88,336.87649999999996,43.319500000000005,14.9439423209604,-3.676999999999964,-1.0914979228292756
CESM2,ssp585,351004,R99p,127.864,Mid-term,119.07000000000001,106.40599999999999,8.793999999999997,7.385571512555636,21.458000000000013,20.166156043832128
CESM2,ssp585,351004,Rx1day,113.02000000000001,Mid-term,98.32000000000001,101.33200000000001,14.700000000000003,14.951179820992678,11.688000000000002,11.534362294240715
CESM2,ssp585,351004,Rx5day,233.0985,Mid-term,158.125,206.31900000000002,74.9735,47.414071146245064,26.779499999999985,12.979657714510047
CESM2,ssp585,351004,SDII,17.84694710760867,Mid-term,13.454353710188059,18.636438771399163,4.392593397420612,32.64811890662873,-0.7894916637904927,-4.236279653396571
CESM2,ssp585,351005,CDD,67.1,Mid-term,54.25,73.55,12.849999999999994,23.686635944700452,-6.450000000000003,-8.769544527532295
CESM2,ssp585,351005,CWD,7.75,Mid-term,18.4,8.1,-10.649999999999999,-57.88043478260869,-0.34999999999999964,-4.320987654320984
CESM2,ssp585,351005,PRCPTOT,937.7475000000001,Mid-term,1107.915,1055.324,-170.1674999999999,-15.359255899595176,-117.57650000000001,-11.141270358676577
CESM2,ssp585,351005,R10mm,28.25,Mid-term,33.55,34.1,-5.299999999999997,-15.797317436661693,-5.850000000000001,-17.155425219941353
CESM2,ssp585,351005,R20mm,14.6,Mid-term,14.8,17.4,-0.20000000000000107,-1.3513513513513584,-2.799999999999999,-16.0919540229885
CESM2,ssp585,351005,R50mm,2.85,Mid-term,2.45,2.8,0.3999999999999999,16.326530612244895,0.050000000000000266,1.7857142857142954
CESM2,ssp585,351005,R95p,319.09000000000003,Mid-term,250.195,313.43449999999996,68.89500000000004,27.536521513219704,5.655500000000075,1.8043642292089974
CESM2,ssp585,351005,R99p,110.5275,Mid-term,87.85499999999999,98.172,22.672500000000014,25.806726993341318,12.355500000000006,12.58556411196676
CESM2,ssp585,351005,Rx1day,98.428,Mid-term,76.25,93.49199999999999,22.177999999999997,29.085901639344257,4.936000000000007,5.279596115175638
CESM2,ssp585,351005,Rx5day,212.4025,Mid-term,138.75,197.1625,73.6525,53.082882882882885,15.240000000000009,7.7296646167501475
CESM2,ssp585,351005,SDII,14.451390301394932,Mid-term,11.970070850572295,15.427721511457055,2.481319450822637,20.729363107353738,-0.9763312100621224,-6.328421272947348
CESM2,ssp585,351006,CDD,68.9,Mid-term,44.45,66.85,24.450000000000003,55.005624296962885,2.0500000000000114,3.066566940912508
CESM2,ssp585,351006,CWD,9.8,Mid-term,46.55,9.0,-36.75,-78.94736842105263,0.8000000000000007,8.888888888888896
CESM2,ssp585,351006,PRCPTOT,981.473,Mid-term,1099.6,1141.321,-118.12699999999995,-10.742724627137138,-159.84799999999996,-14.005525176527899
CESM2,ssp585,351006,R10mm,29.65,Mid-term,28.85,36.9,0.7999999999999972,2.7729636048526762,-7.25,-19.64769647696477
CESM2,ssp585,351006,R20mm,14.95,Mid-term,9.25,17.9,5.699999999999999,61.62162162162161,-2.9499999999999993,-16.4804469273743
CESM2,ssp585,351006,R50mm,2.95,Mid-term,1.4,3.15,1.5500000000000003,110.71428571428574,-0.19999999999999973,-6.34920634920634
CESM2,ssp585,351006,R95p,607.9615,Mid-term,351.10499999999996,683.307,256.85650000000004,73.15660557383121,-75.34550000000002,-11.026595659052228
CESM2,ssp585,351006,R99p,353.5645,Mid-term,174.83,370.053,178.7345,102.23331236057885,-16.488499999999988,-4.4557131005558634
CESM2,ssp585,351006,Rx1day,98.115,Mid-term,57.404999999999994,87.7615,40.71,70.91716749412073,10.353499999999997,11.797314312084453
CESM2,ssp585,351006,Rx5day,199.368,Mid-term,129.66500000000002,208.2045,69.70299999999997,53.75621794624607,-8.836500000000001,-4.244144579007659
CESM2,ssp585,351006,SDII,13.815115040896895,Mid-term,9.307368680142666,14.11710975232864,4.507746360754229,48.432016777970084,-0.3019947114317443,-2.1392106226412935
CESM2,ssp585,351007,CDD,49.25,Mid-term,39.2,50.55,10.049999999999997,25.63775510204081,-1.2999999999999972,-2.5717111770524177
CESM2,ssp585,351007,CWD,12.65,Mid-term,49.1,11.4,-36.45,-74.23625254582485,1.25,10.964912280701753
CESM2,ssp585,351007,PRCPTOT,941.1039999999999,Mid-term,1196.15,1086.4135,-255.04600000000016,-21.322242193704817,-145.30950000000018,-13.37515596041472
CESM2,ssp585,351007,R10mm,29.1,Mid-term,30.95,36.55,-1.8499999999999979,-5.977382875605809,-7.449999999999996,-20.383036935704503
