period,method,metric,group,raw_mean,corrected_mean,delta_mean,n_improved,n_total,pct_improved
calibration,QDM_NP_monthly,clim_r,B4_temporal_correspondence,0.6936591381691478,0.9990918768963056,0.30543273872715776,60,60,100.0
calibration,QDM_NP_monthly,annual_r,B4_temporal_correspondence,0.11579390740877353,0.1405088672173035,0.02471495980852996,35,60,58.333333333333336
calibration,QDM_NP_monthly,Rx1day_relbias_pct,B2_distributional_fidelity,54.28981837313661,4.728287829876274,-49.561530543260346,58,60,96.66666666666667
calibration,QDM_P_annual,PBIAS,B1_systematic_bias,21.648401798425837,26.894748616533732,5.246346818107897,23,60,38.333333333333336
calibration,QDM_P_annual,KS_D,B2_distributional_fidelity,0.2584861904765532,0.11146653751015763,-0.1470196529663955,49,60,81.66666666666667
calibration,QDM_P_annual,q95_relbias_pct,B2_distributional_fidelity,46.7043441174682,34.45099399712388,-12.25335012034432,37,60,61.66666666666667
calibration,QDM_P_annual,q99_relbias_pct,B2_distributional_fidelity,50.73717144888342,46.26896474377714,-4.468206705106293,35,60,58.333333333333336
calibration,QDM_P_annual,mRMSE,B3_error_based,99.84883405331173,100.88559258505178,1.036758531740079,32,60,53.333333333333336
calibration,QDM_P_annual,mMAE,B3_error_based,70.40009211170278,67.998766508907,-2.4013256027957786,40,60,66.66666666666666
calibration,QDM_P_annual,mNSE,B3_error_based,-0.3292069868808846,-0.3851884130955716,-0.055981426214687026,32,60,53.333333333333336
calibration,QDM_P_annual,mKGE,B3_error_based,0.34864744810826576,0.2677815393372642,-0.08086590877100157,19,60,31.666666666666664
calibration,QDM_P_annual,mr,B4_temporal_correspondence,0.4720775763499391,0.4693079322288449,-0.002769644121094214,26,60,43.333333333333336
calibration,QDM_P_annual,clim_r,B4_temporal_correspondence,0.6936591381691478,0.688645299406705,-0.005013838762442758,28,60,46.666666666666664
calibration,QDM_P_annual,annual_r,B4_temporal_correspondence,0.11579390740877353,0.10552803983979474,-0.010265867568978786,25,60,41.66666666666667
calibration,QDM_P_annual,Rx1day_relbias_pct,B2_distributional_fidelity,54.28981837313661,55.18830019239613,0.8984818192595134,34,60,56.666666666666664
calibration,QDM_P_monthly,PBIAS,B1_systematic_bias,21.648401798425837,14.499524292010298,-7.148877506415537,41,60,68.33333333333333
calibration,QDM_P_monthly,KS_D,B2_distributional_fidelity,0.2584861904765532,0.0797325858184184,-0.17875360465813475,58,60,96.66666666666667
calibration,QDM_P_monthly,q95_relbias_pct,B2_distributional_fidelity,46.7043441174682,17.522120669314152,-29.182223448154048,58,60,96.66666666666667
calibration,QDM_P_monthly,q99_relbias_pct,B2_distributional_fidelity,50.73717144888342,64.84101063049748,14.103839181614054,43,60,71.66666666666667
calibration,QDM_P_monthly,mRMSE,B3_error_based,99.84883405331173,98.19311924449627,-1.6557148088154359,41,60,68.33333333333333
calibration,QDM_P_monthly,mMAE,B3_error_based,70.40009211170278,57.330600084196796,-13.069492027505982,49,60,81.66666666666667
calibration,QDM_P_monthly,mNSE,B3_error_based,-0.3292069868808846,-0.5270721143865973,-0.19786512750571278,41,60,68.33333333333333
calibration,QDM_P_monthly,mKGE,B3_error_based,0.34864744810826576,0.37195486194827854,0.02330741384001278,44,60,73.33333333333333
calibration,QDM_P_monthly,mr,B4_temporal_correspondence,0.4720775763499391,0.5121142419639696,0.040036665614030444,44,60,73.33333333333333
calibration,QDM_P_monthly,clim_r,B4_temporal_correspondence,0.6936591381691478,0.8258734191404984,0.13221428097135035,45,60,75.0
calibration,QDM_P_monthly,annual_r,B4_temporal_correspondence,0.11579390740877353,0.09078014323682768,-0.025013764171945847,27,60,45.0
calibration,QDM_P_monthly,Rx1day_relbias_pct,B2_distributional_fidelity,54.28981837313661,44.65593441023182,-9.633883962904788,37,60,61.66666666666667
validation,QDM_NP_annual,PBIAS,B1_systematic_bias,19.990949741096326,13.68774355696341,-6.303206184132916,36,60,60.0
validation,QDM_NP_annual,KS_D,B2_distributional_fidelity,0.246919289487301,0.1243367936240643,-0.12258249586323672,49,60,81.66666666666667
validation,QDM_NP_annual,q95_relbias_pct,B2_distributional_fidelity,39.3704158464006,28.298622635379854,-11.071793211020738,35,60,58.333333333333336
validation,QDM_NP_annual,q99_relbias_pct,B2_distributional_fidelity,50.424658948133086,23.26168751942073,-27.162971428712346,42,60,70.0
validation,QDM_NP_annual,mRMSE,B3_error_based,116.20256271663513,124.57083006797885,8.368267351343702,23,60,38.333333333333336
validation,QDM_NP_annual,mMAE,B3_error_based,78.15033508259027,81.02065846485787,2.870323382267595,24,60,40.0
validation,QDM_NP_annual,mNSE,B3_error_based,-0.7107145730292879,-0.9683493674675475,-0.2576347944382597,23,60,38.333333333333336
validation,QDM_NP_annual,mKGE,B3_error_based,0.22917119312902437,0.2030208628566303,-0.02615033027239407,26,60,43.333333333333336
validation,QDM_NP_annual,mr,B4_temporal_correspondence,0.34238073694503796,0.3281685955739547,-0.014212141371083259,22,60,36.666666666666664
validation,QDM_NP_annual,clim_r,B4_temporal_correspondence,0.6434297680356094,0.6292864516070504,-0.014143316428558865,28,60,46.666666666666664
validation,QDM_NP_annual,annual_r,B4_temporal_correspondence,0.02445442142546237,0.03923161189898466,0.014777190473522302,35,60,58.333333333333336
validation,QDM_NP_annual,Rx1day_relbias_pct,B2_distributional_fidelity,43.03568805877182,21.24482642468302,-21.790861634088795,45,60,75.0
validation,QDM_NP_monthly,PBIAS,B1_systematic_bias,19.990949741096326,13.78447339954162,-6.206476341554705,39,60,65.0
validation,QDM_NP_monthly,KS_D,B2_distributional_fidelity,0.246919289487301,0.12210649269562492,-0.12481279679167606,49,60,81.66666666666667
validation,QDM_NP_monthly,q95_relbias_pct,B2_distributional_fidelity,39.3704158464006,29.83179714404344,-9.538618702357143,37,60,61.66666666666667
validation,QDM_NP_monthly,q99_relbias_pct,B2_distributional_fidelity,50.424658948133086,26.58294298375413,-23.841715964378952,44,60,73.33333333333333
validation,QDM_NP_monthly,mRMSE,B3_error_based,116.20256271663513,109.01215600042488,-7.190406716210248,38,60,63.33333333333333
validation,QDM_NP_monthly,mMAE,B3_error_based,78.15033508259027,70.310669457752,-7.839665624838277,38,60,63.33333333333333
validation,QDM_NP_monthly,mNSE,B3_error_based,-0.7107145730292879,-0.5033590057345384,0.2073555672947493,38,60,63.33333333333333
validation,QDM_NP_monthly,mKGE,B3_error_based,0.22917119312902437,0.3321961347831026,0.10302494165407827,41,60,68.33333333333333
validation,QDM_NP_monthly,mr,B4_temporal_correspondence,0.34238073694503796,0.4242332459499843,0.08185250900494637,48,60,80.0
validation,QDM_NP_monthly,clim_r,B4_temporal_correspondence,0.6434297680356094,0.8812527712148737,0.23782300317926425,59,60,98.33333333333333
validation,QDM_NP_monthly,annual_r,B4_temporal_correspondence,0.02445442142546237,-0.02748120870449645,-0.05193563012995881,20,60,33.33333333333333
validation,QDM_NP_monthly,Rx1day_relbias_pct,B2_distributional_fidelity,43.03568805877182,24.808894742059593,-18.226793316712225,42,60,70.0
validation,QDM_P_annual,PBIAS,B1_systematic_bias,19.990949741096326,27.68574581480925,7.6947960737129195,21,60,35.0
validation,QDM_P_annual,KS_D,B2_distributional_fidelity,0.246919289487301,0.16603542916093572,-0.08088386032636528,40,60,66.66666666666666
validation,QDM_P_annual,q95_relbias_pct,B2_distributional_fidelity,39.3704158464006,52.77265990492549,13.4022440585249,28,60,46.666666666666664
validation,QDM_P_annual,q99_relbias_pct,B2_distributional_fidelity,50.424658948133086,56.14311597608026,5.718457027947179,30,60,50.0
validation,QDM_P_annual,mRMSE,B3_error_based,116.20256271663513,116.96536291258288,0.7628001959477468,33,60,55.00000000000001
validation,QDM_P_annual,mMAE,B3_error_based,78.15033508259027,75.53469043236547,-2.615644650224812,33,60,55.00000000000001
validation,QDM_P_annual,mNSE,B3_error_based,-0.7107145730292879,-0.8618059333738888,-0.15109136034460094,33,60,55.00000000000001
validation,QDM_P_annual,mKGE,B3_error_based,0.22917119312902437,0.10486167662450549,-0.12430951650451888,16,60,26.666666666666668
validation,QDM_P_annual,mr,B4_temporal_correspondence,0.34238073694503796,0.3424625882490414,8.185130400335389e-05,28,60,46.666666666666664
validation,QDM_P_annual,clim_r,B4_temporal_correspondence,0.6434297680356094,0.642967563565564,-0.00046220447004543624,32,60,53.333333333333336
validation,QDM_P_annual,annual_r,B4_temporal_correspondence,0.02445442142546237,0.03355438161099792,0.009099960185535556,38,60,63.33333333333333
validation,QDM_P_annual,Rx1day_relbias_pct,B2_distributional_fidelity,43.03568805877182,59.78899140947817,16.753303350706357,26,60,43.333333333333336
validation,QDM_P_monthly,PBIAS,B1_systematic_bias,19.990949741096326,19.833644937523577,-0.15730480357274282,34,60,56.666666666666664
validation,QDM_P_monthly,KS_D,B2_distributional_fidelity,0.246919289487301,0.13264298626031668,-0.11427630322698432,45,60,75.0
validation,QDM_P_monthly,q95_relbias_pct,B2_distributional_fidelity,39.3704158464006,34.788673602401595,-4.581742243998987,40,60,66.66666666666666
validation,QDM_P_monthly,q99_relbias_pct,B2_distributional_fidelity,50.424658948133086,49.359844755798704,-1.0648141923343755,45,60,75.0
validation,QDM_P_monthly,mRMSE,B3_error_based,116.20256271663513,116.85338720084937,0.6508244842142449,34,60,56.666666666666664
validation,QDM_P_monthly,mMAE,B3_error_based,78.15033508259027,72.42645838438496,-5.723876698205322,41,60,68.33333333333333
validation,QDM_P_monthly,mNSE,B3_error_based,-0.7107145730292879,-0.8758455150516787,-0.16513094202239076,34,60,56.666666666666664
validation,QDM_P_monthly,mKGE,B3_error_based,0.22917119312902437,0.21732052275567074,-0.011850670373353642,34,60,56.666666666666664
validation,QDM_P_monthly,mr,B4_temporal_correspondence,0.34238073694503796,0.3600057923187351,0.01762505537369711,37,60,61.66666666666667
validation,QDM_P_monthly,clim_r,B4_temporal_correspondence,0.6434297680356094,0.7093045391233498,0.06587477108774041,45,60,75.0
validation,QDM_P_monthly,annual_r,B4_temporal_correspondence,0.02445442142546237,-0.029918707293078797,-0.05437312871854115,24,60,40.0
validation,QDM_P_monthly,Rx1day_relbias_pct,B2_distributional_fidelity,43.03568805877182,36.937343643539826,-6.098344415231984,36,60,60.0
