model,season_type,variable,anom_el_raw,anom_el_qdm,pe_enso_el_nino_pct,anom_la_raw,anom_la_qdm,pe_enso_la_nina_pct,flag_unstable_denominator
MIROC6,RAINY,Rx5day,-8.821593749999977,12.911249999999981,246.35960763892595,-1.7210877976190204,5.955238095238087,446.01593849405333,False
MIROC6,RAINY,SDII,-0.181886912886573,-0.2283221135810951,-25.529709618789177,0.0847104100956182,0.1822808690956812,115.18119070599332,True
MIROC6,RAINY,R95p,-63.56286111111109,-48.473124999999996,23.739862944075902,-39.84062499999999,-19.22449404761909,51.74650486125884,False
MIROC6,RAINY,R99p,-28.90321180555558,-7.421840277777775,74.32174552880936,-21.165757440476206,-16.665729166666665,21.260889370318207,False
MIROC6,RAINY,CWD,5.680555555555557,0.6111111111111107,-89.24205378973106,3.8392857142857153,-2.0773809523809526,-154.10852713178292,False
MIROC6,RAINY,CDD,1.3611111111111107,-0.46875,-134.4387755102041,0.7857142857142865,-1.7663690476190474,-324.81060606060583,False
MIROC6,HOT_DRY,PRCPTOT,84.58009374999995,70.11364583333332,-17.10384474085149,47.827489583333374,50.19954861111111,4.959614331512683,False
MIROC6,HOT_DRY,Rx1day,9.355156250000004,11.66145833333334,24.652737182592055,4.062940972222226,12.187881944444452,199.97684012077315,False
MIROC6,HOT_DRY,Rx5day,41.420510416666666,36.4340625,-12.038596015611217,20.48497222222222,26.164548611111094,27.725575252319054,False
MIROC6,HOT_DRY,SDII,1.2250325451445239,1.3991686069259428,14.214811065356239,0.5999993930271548,1.278522688638195,113.0873303367378,False
MIROC6,HOT_DRY,R95p,28.839802083333325,35.66864583333333,23.67853888271456,2.6808611111111134,32.33152777777777,1106.0127861072817,False
MIROC6,HOT_DRY,R99p,11.154979166666667,10.110520833333332,-9.363158081499494,2.863927083333337,8.447534722222223,194.96333099340296,False
MIROC6,HOT_DRY,CWD,2.416666666666668,1.3854166666666679,-42.67241379310343,1.9305555555555554,0.7430555555555554,-61.51079136690648,False
MIROC6,HOT_DRY,CDD,5.40625,-3.5729166666666643,-166.0886319845857,1.6909722222222232,-3.7916666666666643,-324.22997946611883,False
