model,season_type,variable,obs_anom_el,raw_anom_el,qdm_anom_el,abs_err_raw_el,abs_err_qdm_el,qdm_movement_el_nino,obs_anom_la,raw_anom_la,qdm_anom_la,abs_err_raw_la,abs_err_qdm_la,qdm_movement_la_nina
CESM2,HOT_DRY,PRCPTOT,-75.15104166666666,8.567250000000001,46.76135416666659,83.71829166666666,121.91239583333325,AWAY_FROM_OBSERVATION,22.9652777777778,52.81238194444444,7.791076388888911,29.84710416666664,15.17420138888889,TOWARD_OBSERVATION
CESM2,HOT_DRY,Rx1day,-9.634374999999999,-5.315083333333334,-4.298124999999999,4.319291666666665,5.33625,AWAY_FROM_OBSERVATION,-5.852083333333326,2.669329861111109,-11.75965277777777,8.521413194444435,5.907569444444444,TOWARD_OBSERVATION
CESM2,HOT_DRY,Rx5day,-27.990624999999994,-7.957645833333316,12.185416666666669,20.032979166666678,40.17604166666666,AWAY_FROM_OBSERVATION,-4.98159722222222,17.39129166666666,-6.086736111111122,22.37288888888888,1.1051388888889022,TOWARD_OBSERVATION
CESM2,HOT_DRY,SDII,-2.057851545611433,0.38617434965393915,1.3297108791017518,2.444025895265372,3.3875624247131846,AWAY_FROM_OBSERVATION,-1.355815445997715,1.287879816186181,-0.34926705562927207,2.643695262183896,1.006548390368443,TOWARD_OBSERVATION
CESM2,HOT_DRY,R95p,-42.014583333333334,-14.256093749999998,19.26885416666667,27.758489583333336,61.283437500000005,AWAY_FROM_OBSERVATION,-11.894097222222229,19.073378472222224,-6.382777777777768,30.967475694444452,5.51131944444446,TOWARD_OBSERVATION
CESM2,HOT_DRY,R99p,-18.86458333333334,-15.62415625,-3.962916666666665,3.240427083333339,14.901666666666674,AWAY_FROM_OBSERVATION,-10.1732638888889,1.380281250000003,-15.919895833333333,11.553545138888904,5.746631944444433,TOWARD_OBSERVATION
CESM2,HOT_DRY,CWD,-1.802083333333333,-0.13541666666666607,0.6875,1.666666666666667,2.489583333333333,AWAY_FROM_OBSERVATION,1.2673611111111125,3.2673611111111107,0.26041666666666696,1.9999999999999982,1.0069444444444455,TOWARD_OBSERVATION
CESM2,HOT_DRY,CDD,-4.020833333333336,5.958333333333329,-4.635416666666671,9.979166666666664,0.6145833333333357,TOWARD_OBSERVATION,-7.406249999999993,2.6770833333333286,-5.7013888888889,10.083333333333321,1.704861111111093,TOWARD_OBSERVATION
CanESM5,RAINY,PRCPTOT,-77.3249999999997,-61.359125000000176,-57.26885416666664,15.965874999999528,20.056145833333062,AWAY_FROM_OBSERVATION,19.076785714285847,-55.85412500000007,-56.48284226190469,74.93091071428591,75.55962797619054,AWAY_FROM_OBSERVATION
CanESM5,RAINY,Rx1day,-13.091666666666676,5.5747638888888815,7.559826388888894,18.666430555555557,20.65149305555557,AWAY_FROM_OBSERVATION,0.7279761904761841,-0.39336309523809376,4.773497023809533,1.1213392857142779,4.045520833333349,AWAY_FROM_OBSERVATION
CanESM5,RAINY,Rx5day,-17.45069444444445,14.894958333333307,5.124097222222247,32.34565277777776,22.574791666666698,TOWARD_OBSERVATION,17.78839285714284,-5.249636904761886,-2.8270535714285643,23.038029761904724,20.615446428571403,TOWARD_OBSERVATION
CanESM5,RAINY,SDII,-0.747409652979746,-0.45912218976971886,-0.19262823273097673,0.2882874632100272,0.5547814202487693,AWAY_FROM_OBSERVATION,0.49894702452098727,-0.6182767631436139,0.2183315139774198,1.1172237876646012,0.2806155105435675,TOWARD_OBSERVATION
CanESM5,RAINY,R95p,-60.97534722222221,-2.114829861111076,-17.915868055555535,58.860517361111135,43.05947916666668,TOWARD_OBSERVATION,2.0813988095238187,25.111376488095203,0.7040922619047763,23.029977678571385,1.3773065476190425,TOWARD_OBSERVATION
CanESM5,RAINY,R99p,-36.02638888888889,22.61887847222222,20.07142361111112,58.64526736111111,56.0978125,TOWARD_OBSERVATION,7.388690476190476,18.35601934523808,10.24322916666667,10.967328869047606,2.8545386904761934,TOWARD_OBSERVATION
CanESM5,RAINY,CWD,-1.7743055555555571,-2.8749999999999964,1.0416666666666714,1.1006944444444393,2.8159722222222285,AWAY_FROM_OBSERVATION,0.828869047619051,-3.7083333333333357,-1.6607142857142847,4.537202380952387,2.4895833333333357,TOWARD_OBSERVATION
CanESM5,RAINY,CDD,1.322916666666666,1.3611111111111125,1.7083333333333357,0.03819444444444642,0.3854166666666696,AWAY_FROM_OBSERVATION,0.20982142857142883,3.2976190476190492,5.190476190476193,3.0877976190476204,4.9806547619047645,AWAY_FROM_OBSERVATION
CanESM5,HOT_DRY,PRCPTOT,-75.15104166666666,-77.61179166666665,-45.3228125,2.4607499999999902,29.82822916666666,AWAY_FROM_OBSERVATION,22.9652777777778,-28.781000000000034,-50.40194444444447,51.746277777777834,73.36722222222227,AWAY_FROM_OBSERVATION
CanESM5,HOT_DRY,Rx1day,-9.634374999999999,-6.781666666666668,-2.7064583333333374,2.8527083333333305,6.927916666666661,AWAY_FROM_OBSERVATION,-5.852083333333326,-3.884986111111111,-11.280659722222229,1.9670972222222147,5.428576388888903,AWAY_FROM_OBSERVATION
CanESM5,HOT_DRY,Rx5day,-27.990624999999994,-19.47933333333333,2.4437499999999943,8.511291666666665,30.43437499999999,AWAY_FROM_OBSERVATION,-4.98159722222222,-6.223194444444445,-15.381250000000001,1.2415972222222251,10.399652777777781,AWAY_FROM_OBSERVATION
CanESM5,HOT_DRY,SDII,-2.057851545611433,-0.6227076873906876,1.3083304795429296,1.4351438582207452,3.3661820251543624,AWAY_FROM_OBSERVATION,-1.355815445997715,-0.22687748281060305,-1.1785012063578,1.128937963187112,0.177314239639915,TOWARD_OBSERVATION
CanESM5,HOT_DRY,R95p,-42.014583333333334,-8.310250000000002,2.102812500000006,33.70433333333333,44.11739583333334,AWAY_FROM_OBSERVATION,-11.894097222222229,0.6314062499999977,-18.819513888888885,12.525503472222226,6.925416666666656,TOWARD_OBSERVATION
CanESM5,HOT_DRY,R99p,-18.86458333333334,-3.372760416666667,-1.3258333333333319,15.491822916666672,17.538750000000007,AWAY_FROM_OBSERVATION,-10.1732638888889,0.5980555555555558,-7.256805555555557,10.771319444444456,2.9164583333333436,TOWARD_OBSERVATION
CanESM5,HOT_DRY,CWD,-1.802083333333333,-10.791666666666664,-1.416666666666666,8.989583333333332,0.38541666666666696,TOWARD_OBSERVATION,1.2673611111111125,-6.166666666666666,-1.2361111111111098,7.434027777777779,2.5034722222222223,TOWARD_OBSERVATION
CanESM5,HOT_DRY,CDD,-4.020833333333336,4.25,22.89583333333333,8.270833333333336,26.916666666666664,AWAY_FROM_OBSERVATION,-7.406249999999993,4.9722222222222285,-3.9583333333333357,12.378472222222221,3.447916666666657,TOWARD_OBSERVATION
EC-Earth3,RAINY,PRCPTOT,-77.3249999999997,77.22597156545123,86.88982638888888,154.55097156545094,164.21482638888858,AWAY_FROM_OBSERVATION,19.076785714285847,79.35445151049112,130.79921130952357,60.27766579620527,111.72242559523772,AWAY_FROM_OBSERVATION
EC-Earth3,RAINY,Rx1day,-13.091666666666676,1.2455763888888853,-5.247673611111111,14.337243055555561,7.843993055555565,TOWARD_OBSERVATION,0.7279761904761841,0.0627470238095178,2.058318452380945,0.6652291666666663,1.330342261904761,AWAY_FROM_OBSERVATION
EC-Earth3,RAINY,Rx5day,-17.45069444444445,7.0677659027777935,7.287743055555566,24.518460347222245,24.738437500000018,AWAY_FROM_OBSERVATION,17.78839285714284,0.5901382440476226,21.633497023809554,17.198254613095216,3.845104166666715,TOWARD_OBSERVATION
EC-Earth3,RAINY,SDII,-0.747409652979746,0.24042111449947168,0.22120347579077304,0.9878307674792177,0.9686131287705191,TOWARD_OBSERVATION,0.49894702452098727,0.10566001138707737,0.3010024859547151,0.3932870131339099,0.19794453856627214,TOWARD_OBSERVATION
EC-Earth3,RAINY,R95p,-60.97534722222221,4.275743055555552,-0.47864583333333144,65.25109027777776,60.49670138888888,TOWARD_OBSERVATION,2.0813988095238187,-6.832943452380945,7.08188988095236,8.914342261904764,5.0004910714285415,TOWARD_OBSERVATION
EC-Earth3,RAINY,R99p,-36.02638888888889,-1.2809375000000007,-9.240590277777779,34.74545138888889,26.78579861111111,TOWARD_OBSERVATION,7.388690476190476,-1.8162470238095243,11.466711309523813,9.2049375,4.078020833333337,TOWARD_OBSERVATION
EC-Earth3,RAINY,CWD,-1.7743055555555571,8.71180555555555,6.090277777777775,10.486111111111107,7.864583333333332,TOWARD_OBSERVATION,0.828869047619051,6.346726190476183,8.026785714285715,5.517857142857132,7.197916666666664,AWAY_FROM_OBSERVATION
EC-Earth3,RAINY,CDD,1.322916666666666,-6.538194444444446,-2.5451388888888893,7.8611111111111125,3.8680555555555554,TOWARD_OBSERVATION,0.20982142857142883,-3.742559523809522,-5.203869047619049,3.9523809523809508,5.413690476190478,AWAY_FROM_OBSERVATION
EC-Earth3,HOT_DRY,PRCPTOT,-75.15104166666666,10.809559016875028,46.94666666666666,85.96060068354168,122.09770833333332,AWAY_FROM_OBSERVATION,22.9652777777778,-11.97366777333329,-0.2770486111111552,34.93894555111109,23.242326388888955,TOWARD_OBSERVATION
EC-Earth3,HOT_DRY,Rx1day,-9.634374999999999,1.3965593749999954,12.343541666666674,11.030934374999994,21.977916666666673,AWAY_FROM_OBSERVATION,-5.852083333333326,-0.2392364583333375,6.821805555555557,5.612846874999988,12.673888888888882,AWAY_FROM_OBSERVATION
EC-Earth3,HOT_DRY,Rx5day,-27.990624999999994,-0.2628888541666612,12.186770833333341,27.727736145833333,40.177395833333335,AWAY_FROM_OBSERVATION,-4.98159722222222,-0.8776188194444359,4.3451736111111074,4.103978402777784,9.326770833333327,AWAY_FROM_OBSERVATION
EC-Earth3,HOT_DRY,SDII,-2.057851545611433,-0.2824770362727227,1.806386200902395,1.77537450933871,3.864237746513828,AWAY_FROM_OBSERVATION,-1.355815445997715,-0.2614075656348689,0.21323145905778595,1.094407880362846,1.569046905055501,AWAY_FROM_OBSERVATION
EC-Earth3,HOT_DRY,R95p,-42.014583333333334,2.182781249999999,29.401666666666664,44.19736458333333,71.41624999999999,AWAY_FROM_OBSERVATION,-11.894097222222229,0.5403020833333336,7.524756944444434,12.434399305555562,19.418854166666662,AWAY_FROM_OBSERVATION
EC-Earth3,HOT_DRY,R99p,-18.86458333333334,1.1619166666666665,18.1165625,20.026500000000006,36.98114583333334,AWAY_FROM_OBSERVATION,-10.1732638888889,0.6843958333333333,9.311180555555554,10.857659722222234,19.484444444444456,AWAY_FROM_OBSERVATION
EC-Earth3,HOT_DRY,CWD,-1.802083333333333,0.8958333333333339,-1.510416666666666,2.697916666666667,0.29166666666666696,TOWARD_OBSERVATION,1.2673611111111125,-0.4375,-1.260416666666667,1.7048611111111125,2.5277777777777795,AWAY_FROM_OBSERVATION
EC-Earth3,HOT_DRY,CDD,-4.020833333333336,-9.895833333333336,-9.468750000000007,5.875,5.447916666666671,TOWARD_OBSERVATION,-7.406249999999993,-0.3958333333333286,4.7048611111111,7.010416666666664,12.111111111111093,AWAY_FROM_OBSERVATION
MIROC6,RAINY,PRCPTOT,-77.3249999999997,-55.747687499999984,-36.324270833333344,21.57731249999972,41.00072916666636,AWAY_FROM_OBSERVATION,19.076785714285847,-24.227306547619037,2.2145982142857292,43.304092261904884,16.86218750000012,TOWARD_OBSERVATION
MIROC6,RAINY,Rx1day,-13.091666666666676,-8.54319791666667,1.4386111111111077,4.548468750000005,14.530277777777783,AWAY_FROM_OBSERVATION,0.7279761904761841,-10.237983630952385,-2.3858928571428635,10.96595982142857,3.1138690476190476,TOWARD_OBSERVATION
MIROC6,RAINY,Rx5day,-17.45069444444445,-8.821593749999977,12.911249999999981,8.629100694444475,30.361944444444433,AWAY_FROM_OBSERVATION,17.78839285714284,-1.7210877976190204,5.955238095238087,19.50948065476186,11.833154761904751,TOWARD_OBSERVATION
MIROC6,RAINY,SDII,-0.747409652979746,-0.181886912886573,-0.2283221135810951,0.565522740093173,0.5190875393986509,TOWARD_OBSERVATION,0.49894702452098727,0.0847104100956182,0.1822808690956812,0.4142366144253691,0.3166661554253061,TOWARD_OBSERVATION
MIROC6,RAINY,R95p,-60.97534722222221,-63.56286111111109,-48.473124999999996,2.5875138888888785,12.502222222222215,AWAY_FROM_OBSERVATION,2.0813988095238187,-39.84062499999999,-19.22449404761909,41.92202380952381,21.305892857142908,TOWARD_OBSERVATION
MIROC6,RAINY,R99p,-36.02638888888889,-28.90321180555558,-7.421840277777775,7.12317708333331,28.604548611111113,AWAY_FROM_OBSERVATION,7.388690476190476,-21.165757440476206,-16.665729166666665,28.554447916666682,24.05441964285714,TOWARD_OBSERVATION
MIROC6,RAINY,CWD,-1.7743055555555571,5.680555555555557,0.6111111111111107,7.454861111111114,2.385416666666668,TOWARD_OBSERVATION,0.828869047619051,3.8392857142857153,-2.0773809523809526,3.0104166666666643,2.9062500000000036,TOWARD_OBSERVATION
MIROC6,RAINY,CDD,1.322916666666666,1.3611111111111107,-0.46875,0.03819444444444464,1.791666666666666,AWAY_FROM_OBSERVATION,0.20982142857142883,0.7857142857142865,-1.7663690476190474,0.5758928571428577,1.9761904761904763,AWAY_FROM_OBSERVATION
MIROC6,HOT_DRY,PRCPTOT,-75.15104166666666,84.58009374999995,70.11364583333332,159.7311354166666,145.26468749999998,TOWARD_OBSERVATION,22.9652777777778,47.827489583333374,50.19954861111111,24.862211805555575,27.234270833333312,AWAY_FROM_OBSERVATION
MIROC6,HOT_DRY,Rx1day,-9.634374999999999,9.355156250000004,11.66145833333334,18.989531250000002,21.295833333333338,AWAY_FROM_OBSERVATION,-5.852083333333326,4.062940972222226,12.187881944444452,9.915024305555551,18.039965277777778,AWAY_FROM_OBSERVATION
MIROC6,HOT_DRY,Rx5day,-27.990624999999994,41.420510416666666,36.4340625,69.41113541666667,64.4246875,TOWARD_OBSERVATION,-4.98159722222222,20.48497222222222,26.164548611111094,25.46656944444444,31.146145833333314,AWAY_FROM_OBSERVATION
MIROC6,HOT_DRY,SDII,-2.057851545611433,1.2250325451445239,1.3991686069259428,3.2828840907559567,3.4570201525373756,AWAY_FROM_OBSERVATION,-1.355815445997715,0.5999993930271548,1.278522688638195,1.9558148390248697,2.63433813463591,AWAY_FROM_OBSERVATION
MIROC6,HOT_DRY,R95p,-42.014583333333334,28.839802083333325,35.66864583333333,70.85438541666666,77.68322916666666,AWAY_FROM_OBSERVATION,-11.894097222222229,2.6808611111111134,32.33152777777777,14.574958333333342,44.225625,AWAY_FROM_OBSERVATION
MIROC6,HOT_DRY,R99p,-18.86458333333334,11.154979166666667,10.110520833333332,30.019562500000006,28.97510416666667,TOWARD_OBSERVATION,-10.1732638888889,2.863927083333337,8.447534722222223,13.037190972222238,18.620798611111123,AWAY_FROM_OBSERVATION
MIROC6,HOT_DRY,CWD,-1.802083333333333,2.416666666666668,1.3854166666666679,4.218750000000001,3.187500000000001,TOWARD_OBSERVATION,1.2673611111111125,1.9305555555555554,0.7430555555555554,0.6631944444444429,0.5243055555555571,TOWARD_OBSERVATION
MIROC6,HOT_DRY,CDD,-4.020833333333336,5.40625,-3.5729166666666643,9.427083333333336,0.4479166666666714,TOWARD_OBSERVATION,-7.406249999999993,1.6909722222222232,-3.7916666666666643,9.097222222222216,3.6145833333333286,TOWARD_OBSERVATION
