season_type,climate_year,enso_phase,station,PRCPTOT,Rx1day,Rx5day,SDII,R95p,R99p,CWD,CDD,source_type,model
RAINY,2005,TRANSITION_UNCLASSIFIED,500004,1063.93918,27.189,87.68599999999999,7.712834814814815,0.0,0.0,50,24,RAW_CMIP6,EC-Earth3
RAINY,2005,TRANSITION_UNCLASSIFIED,500005,1063.93918,27.189,87.68599999999999,7.712834814814815,186.783,0.0,50,24,RAW_CMIP6,EC-Earth3
RAINY,2005,TRANSITION_UNCLASSIFIED,500006,1063.93918,27.189,87.68599999999999,7.712834814814815,224.928,0.0,50,24,RAW_CMIP6,EC-Earth3
RAINY,2005,TRANSITION_UNCLASSIFIED,500007,1063.93918,27.189,87.68599999999999,7.712834814814815,243.595,0.0,50,24,RAW_CMIP6,EC-Earth3
RAINY,2005,TRANSITION_UNCLASSIFIED,500008,716.488426,23.515,68.91810000000001,5.807271186440678,238.03500000000003,107.054,31,25,RAW_CMIP6,EC-Earth3
RAINY,2005,TRANSITION_UNCLASSIFIED,500009,716.488426,23.515,68.91810000000001,5.807271186440678,171.519,45.037,31,25,RAW_CMIP6,EC-Earth3
RAINY,2005,TRANSITION_UNCLASSIFIED,500201,1063.93918,27.189,87.68599999999999,7.712834814814815,0.0,0.0,50,24,RAW_CMIP6,EC-Earth3
RAINY,2005,TRANSITION_UNCLASSIFIED,500202,716.488426,23.515,68.91810000000001,5.807271186440678,0.0,0.0,31,25,RAW_CMIP6,EC-Earth3
RAINY,2005,TRANSITION_UNCLASSIFIED,500301,716.488426,23.515,68.91810000000001,5.807271186440678,0.0,0.0,31,25,RAW_CMIP6,EC-Earth3
HOT_DRY,2005,LA_NINA,500001,206.61298719999996,19.884,64.9018,3.0830870370370373,0.0,0.0,11,26,RAW_CMIP6,EC-Earth3
HOT_DRY,2005,LA_NINA,500002,303.94892433999996,22.078,86.294,4.543229824561403,0.0,0.0,20,23,RAW_CMIP6,EC-Earth3
HOT_DRY,2005,LA_NINA,500003,206.61298719999996,19.884,64.9018,3.0830870370370373,0.0,0.0,11,26,RAW_CMIP6,EC-Earth3
HOT_DRY,2005,LA_NINA,500004,239.92855466999998,24.957,78.524,3.831382692307692,0.0,0.0,14,34,RAW_CMIP6,EC-Earth3
HOT_DRY,2005,LA_NINA,500005,239.92855466999998,24.957,78.524,3.831382692307692,24.957,0.0,14,34,RAW_CMIP6,EC-Earth3
HOT_DRY,2005,LA_NINA,500006,239.92855466999998,24.957,78.524,3.831382692307692,24.957,0.0,14,34,RAW_CMIP6,EC-Earth3
HOT_DRY,2005,LA_NINA,500007,239.92855466999998,24.957,78.524,3.831382692307692,24.957,0.0,14,34,RAW_CMIP6,EC-Earth3
HOT_DRY,2005,LA_NINA,500008,206.61298719999996,19.884,64.9018,3.0830870370370373,46.18,19.884,11,26,RAW_CMIP6,EC-Earth3
HOT_DRY,2005,LA_NINA,500009,206.61298719999996,19.884,64.9018,3.0830870370370373,19.884,0.0,11,26,RAW_CMIP6,EC-Earth3
HOT_DRY,2005,LA_NINA,500201,239.92855466999998,24.957,78.524,3.831382692307692,0.0,0.0,14,34,RAW_CMIP6,EC-Earth3
HOT_DRY,2005,LA_NINA,500202,206.61298719999996,19.884,64.9018,3.0830870370370373,0.0,0.0,11,26,RAW_CMIP6,EC-Earth3
HOT_DRY,2005,LA_NINA,500301,206.61298719999996,19.884,64.9018,3.0830870370370373,0.0,0.0,11,26,RAW_CMIP6,EC-Earth3
RAINY,2006,TRANSITION_UNCLASSIFIED,500001,542.672178,31.645,78.2382,4.398621551724137,0.0,0.0,53,17,RAW_CMIP6,EC-Earth3
RAINY,2006,TRANSITION_UNCLASSIFIED,500002,1486.823428,26.838,95.882,9.608950326797384,0.0,0.0,98,17,RAW_CMIP6,EC-Earth3
RAINY,2006,TRANSITION_UNCLASSIFIED,500003,542.672178,31.645,78.2382,4.398621551724137,0.0,0.0,53,17,RAW_CMIP6,EC-Earth3
RAINY,2006,TRANSITION_UNCLASSIFIED,500004,1023.5033190000001,35.27,95.96660000000001,7.204723021582734,0.0,0.0,65,17,RAW_CMIP6,EC-Earth3
RAINY,2006,TRANSITION_UNCLASSIFIED,500005,1023.5033190000001,35.27,95.96660000000001,7.204723021582734,177.949,0.0,65,17,RAW_CMIP6,EC-Earth3
RAINY,2006,TRANSITION_UNCLASSIFIED,500006,1023.5033190000001,35.27,95.96660000000001,7.204723021582734,177.949,0.0,65,17,RAW_CMIP6,EC-Earth3
RAINY,2006,TRANSITION_UNCLASSIFIED,500007,1023.5033190000001,35.27,95.96660000000001,7.204723021582734,177.949,0.0,65,17,RAW_CMIP6,EC-Earth3
RAINY,2006,TRANSITION_UNCLASSIFIED,500008,542.672178,31.645,78.2382,4.398621551724137,163.726,53.272999999999996,53,17,RAW_CMIP6,EC-Earth3
RAINY,2006,TRANSITION_UNCLASSIFIED,500009,542.672178,31.645,78.2382,4.398621551724137,163.726,53.272999999999996,53,17,RAW_CMIP6,EC-Earth3
RAINY,2006,TRANSITION_UNCLASSIFIED,500201,1023.5033190000001,35.27,95.96660000000001,7.204723021582734,0.0,0.0,65,17,RAW_CMIP6,EC-Earth3
RAINY,2006,TRANSITION_UNCLASSIFIED,500202,542.672178,31.645,78.2382,4.398621551724137,0.0,0.0,53,17,RAW_CMIP6,EC-Earth3
RAINY,2006,TRANSITION_UNCLASSIFIED,500301,542.672178,31.645,78.2382,4.398621551724137,0.0,0.0,53,17,RAW_CMIP6,EC-Earth3
HOT_DRY,2006,TRANSITION_UNCLASSIFIED,500001,173.59851225,13.662,31.3094,2.612619607843137,0.0,0.0,11,40,RAW_CMIP6,EC-Earth3
HOT_DRY,2006,TRANSITION_UNCLASSIFIED,500002,229.52680708999998,22.912,61.8193,3.593145098039216,0.0,0.0,10,36,RAW_CMIP6,EC-Earth3
HOT_DRY,2006,TRANSITION_UNCLASSIFIED,500003,173.59851225,13.662,31.3094,2.612619607843137,0.0,0.0,11,40,RAW_CMIP6,EC-Earth3
HOT_DRY,2006,TRANSITION_UNCLASSIFIED,500004,184.00845427,21.67,51.6561,3.0429489361702133,0.0,0.0,10,31,RAW_CMIP6,EC-Earth3
HOT_DRY,2006,TRANSITION_UNCLASSIFIED,500005,184.00845427,21.67,51.6561,3.0429489361702133,21.67,0.0,10,31,RAW_CMIP6,EC-Earth3
HOT_DRY,2006,TRANSITION_UNCLASSIFIED,500006,184.00845427,21.67,51.6561,3.0429489361702133,21.67,0.0,10,31,RAW_CMIP6,EC-Earth3
HOT_DRY,2006,TRANSITION_UNCLASSIFIED,500007,184.00845427,21.67,51.6561,3.0429489361702133,21.67,0.0,10,31,RAW_CMIP6,EC-Earth3
HOT_DRY,2006,TRANSITION_UNCLASSIFIED,500008,173.59851225,13.662,31.3094,2.612619607843137,13.662,0.0,11,40,RAW_CMIP6,EC-Earth3
HOT_DRY,2006,TRANSITION_UNCLASSIFIED,500009,173.59851225,13.662,31.3094,2.612619607843137,0.0,0.0,11,40,RAW_CMIP6,EC-Earth3
HOT_DRY,2006,TRANSITION_UNCLASSIFIED,500201,184.00845427,21.67,51.6561,3.0429489361702133,0.0,0.0,10,31,RAW_CMIP6,EC-Earth3
HOT_DRY,2006,TRANSITION_UNCLASSIFIED,500202,173.59851225,13.662,31.3094,2.612619607843137,0.0,0.0,11,40,RAW_CMIP6,EC-Earth3
HOT_DRY,2006,TRANSITION_UNCLASSIFIED,500301,173.59851225,13.662,31.3094,2.612619607843137,0.0,0.0,11,40,RAW_CMIP6,EC-Earth3
RAINY,2007,LA_NINA,500001,490.08134099999995,30.053,62.900200000000005,3.8841862068965516,0.0,0.0,17,19,RAW_CMIP6,EC-Earth3
RAINY,2007,LA_NINA,500002,1342.25088,26.629,80.213,8.309320000000001,0.0,0.0,55,10,RAW_CMIP6,EC-Earth3
RAINY,2007,LA_NINA,500003,490.08134099999995,30.053,62.900200000000005,3.8841862068965516,0.0,0.0,17,19,RAW_CMIP6,EC-Earth3
RAINY,2007,LA_NINA,500004,879.817352,37.044,80.4837,5.871458219178082,0.0,0.0,34,14,RAW_CMIP6,EC-Earth3
RAINY,2007,LA_NINA,500005,879.817352,37.044,80.4837,5.871458219178082,107.78,37.044,34,14,RAW_CMIP6,EC-Earth3
RAINY,2007,LA_NINA,500006,879.817352,37.044,80.4837,5.871458219178082,107.78,37.044,34,14,RAW_CMIP6,EC-Earth3
RAINY,2007,LA_NINA,500007,879.817352,37.044,80.4837,5.871458219178082,107.78,0.0,34,14,RAW_CMIP6,EC-Earth3
RAINY,2007,LA_NINA,500008,490.08134099999995,30.053,62.900200000000005,3.8841862068965516,76.961,50.223,17,19,RAW_CMIP6,EC-Earth3
RAINY,2007,LA_NINA,500009,490.08134099999995,30.053,62.900200000000005,3.8841862068965516,50.223,30.053,17,19,RAW_CMIP6,EC-Earth3
RAINY,2007,LA_NINA,500201,879.817352,37.044,80.4837,5.871458219178082,0.0,0.0,34,14,RAW_CMIP6,EC-Earth3
RAINY,2007,LA_NINA,500202,490.08134099999995,30.053,62.900200000000005,3.8841862068965516,0.0,0.0,17,19,RAW_CMIP6,EC-Earth3
RAINY,2007,LA_NINA,500301,490.08134099999995,30.053,62.900200000000005,3.8841862068965516,0.0,0.0,17,19,RAW_CMIP6,EC-Earth3
HOT_DRY,2007,LA_NINA,500001,101.7153719,6.4011,13.0572,2.057516,0.0,0.0,5,34,RAW_CMIP6,EC-Earth3
HOT_DRY,2007,LA_NINA,500002,170.51447629999998,12.122,25.5153,2.777055555555556,0.0,0.0,11,22,RAW_CMIP6,EC-Earth3
HOT_DRY,2007,LA_NINA,500003,101.7153719,6.4011,13.0572,2.057516,0.0,0.0,5,34,RAW_CMIP6,EC-Earth3
HOT_DRY,2007,LA_NINA,500004,125.40926940000003,9.3341,17.0094,2.3054,0.0,0.0,5,26,RAW_CMIP6,EC-Earth3
HOT_DRY,2007,LA_NINA,500005,125.40926940000003,9.3341,17.0094,2.3054,0.0,0.0,5,26,RAW_CMIP6,EC-Earth3
HOT_DRY,2007,LA_NINA,500006,125.40926940000003,9.3341,17.0094,2.3054,0.0,0.0,5,26,RAW_CMIP6,EC-Earth3
HOT_DRY,2007,LA_NINA,500007,125.40926940000003,9.3341,17.0094,2.3054,0.0,0.0,5,26,RAW_CMIP6,EC-Earth3
HOT_DRY,2007,LA_NINA,500008,101.7153719,6.4011,13.0572,2.057516,0.0,0.0,5,34,RAW_CMIP6,EC-Earth3
HOT_DRY,2007,LA_NINA,500009,101.7153719,6.4011,13.0572,2.057516,0.0,0.0,5,34,RAW_CMIP6,EC-Earth3
HOT_DRY,2007,LA_NINA,500201,125.40926940000003,9.3341,17.0094,2.3054,0.0,0.0,5,26,RAW_CMIP6,EC-Earth3
HOT_DRY,2007,LA_NINA,500202,101.7153719,6.4011,13.0572,2.057516,0.0,0.0,5,34,RAW_CMIP6,EC-Earth3
HOT_DRY,2007,LA_NINA,500301,101.7153719,6.4011,13.0572,2.057516,0.0,0.0,5,34,RAW_CMIP6,EC-Earth3
RAINY,2008,TRANSITION_UNCLASSIFIED,500001,358.26581539999995,21.809,46.6386,3.5599620689655174,0.0,0.0,13,39,RAW_CMIP6,EC-Earth3
RAINY,2008,TRANSITION_UNCLASSIFIED,500002,854.1003165,27.973,98.08500000000001,6.255329545454546,0.0,0.0,56,16,RAW_CMIP6,EC-Earth3
RAINY,2008,TRANSITION_UNCLASSIFIED,500003,358.26581539999995,21.809,46.6386,3.5599620689655174,0.0,0.0,13,39,RAW_CMIP6,EC-Earth3
RAINY,2008,TRANSITION_UNCLASSIFIED,500004,567.9995547,28.116,76.44900000000001,4.708699115044247,0.0,0.0,36,38,RAW_CMIP6,EC-Earth3
RAINY,2008,TRANSITION_UNCLASSIFIED,500005,567.9995547,28.116,76.44900000000001,4.708699115044247,92.553,0.0,36,38,RAW_CMIP6,EC-Earth3
RAINY,2008,TRANSITION_UNCLASSIFIED,500006,567.9995547,28.116,76.44900000000001,4.708699115044247,92.553,0.0,36,38,RAW_CMIP6,EC-Earth3
RAINY,2008,TRANSITION_UNCLASSIFIED,500007,567.9995547,28.116,76.44900000000001,4.708699115044247,92.553,0.0,36,38,RAW_CMIP6,EC-Earth3
RAINY,2008,TRANSITION_UNCLASSIFIED,500008,358.26581539999995,21.809,46.6386,3.5599620689655174,63.48400000000001,21.809,13,39,RAW_CMIP6,EC-Earth3
RAINY,2008,TRANSITION_UNCLASSIFIED,500009,358.26581539999995,21.809,46.6386,3.5599620689655174,50.019000000000005,21.809,13,39,RAW_CMIP6,EC-Earth3
RAINY,2008,TRANSITION_UNCLASSIFIED,500201,567.9995547,28.116,76.44900000000001,4.708699115044247,0.0,0.0,36,38,RAW_CMIP6,EC-Earth3
RAINY,2008,TRANSITION_UNCLASSIFIED,500202,358.26581539999995,21.809,46.6386,3.5599620689655174,0.0,0.0,13,39,RAW_CMIP6,EC-Earth3
RAINY,2008,TRANSITION_UNCLASSIFIED,500301,358.26581539999995,21.809,46.6386,3.5599620689655174,0.0,0.0,13,39,RAW_CMIP6,EC-Earth3
HOT_DRY,2008,LA_NINA,500001,88.460039,2.6102,8.4862,1.5502241379310349,0.0,0.0,10,53,RAW_CMIP6,EC-Earth3
HOT_DRY,2008,LA_NINA,500002,122.8540154,13.265,27.152449999999998,2.1490906250000004,0.0,0.0,5,42,RAW_CMIP6,EC-Earth3
HOT_DRY,2008,LA_NINA,500003,88.460039,2.6102,8.4862,1.5502241379310349,0.0,0.0,10,53,RAW_CMIP6,EC-Earth3
HOT_DRY,2008,LA_NINA,500004,96.49014097,7.6037,15.520669999999999,1.9517619047619046,0.0,0.0,4,48,RAW_CMIP6,EC-Earth3
HOT_DRY,2008,LA_NINA,500005,96.49014097,7.6037,15.520669999999999,1.9517619047619046,0.0,0.0,4,48,RAW_CMIP6,EC-Earth3
HOT_DRY,2008,LA_NINA,500006,96.49014097,7.6037,15.520669999999999,1.9517619047619046,0.0,0.0,4,48,RAW_CMIP6,EC-Earth3
HOT_DRY,2008,LA_NINA,500007,96.49014097,7.6037,15.520669999999999,1.9517619047619046,0.0,0.0,4,48,RAW_CMIP6,EC-Earth3
HOT_DRY,2008,LA_NINA,500008,88.460039,2.6102,8.4862,1.5502241379310349,0.0,0.0,10,53,RAW_CMIP6,EC-Earth3
HOT_DRY,2008,LA_NINA,500009,88.460039,2.6102,8.4862,1.5502241379310349,0.0,0.0,10,53,RAW_CMIP6,EC-Earth3
HOT_DRY,2008,LA_NINA,500201,96.49014097,7.6037,15.520669999999999,1.9517619047619046,0.0,0.0,4,48,RAW_CMIP6,EC-Earth3
HOT_DRY,2008,LA_NINA,500202,88.460039,2.6102,8.4862,1.5502241379310349,0.0,0.0,10,53,RAW_CMIP6,EC-Earth3
HOT_DRY,2008,LA_NINA,500301,88.460039,2.6102,8.4862,1.5502241379310349,0.0,0.0,10,53,RAW_CMIP6,EC-Earth3
RAINY,2009,EL_NINO,500001,536.9383489,23.503,68.5026,4.459544642857144,0.0,0.0,29,12,RAW_CMIP6,EC-Earth3
RAINY,2009,EL_NINO,500002,1287.579307,25.163,87.20299999999999,8.237938709677419,0.0,0.0,122,11,RAW_CMIP6,EC-Earth3
RAINY,2009,EL_NINO,500003,536.9383489,23.503,68.5026,4.459544642857144,0.0,0.0,29,12,RAW_CMIP6,EC-Earth3
RAINY,2009,EL_NINO,500004,887.609062,23.759,78.14750000000001,6.039893055555556,0.0,0.0,103,10,RAW_CMIP6,EC-Earth3
RAINY,2009,EL_NINO,500005,887.609062,23.759,78.14750000000001,6.039893055555556,86.172,0.0,103,10,RAW_CMIP6,EC-Earth3
RAINY,2009,EL_NINO,500006,887.609062,23.759,78.14750000000001,6.039893055555556,86.172,0.0,103,10,RAW_CMIP6,EC-Earth3
RAINY,2009,EL_NINO,500007,887.609062,23.759,78.14750000000001,6.039893055555556,123.99100000000001,0.0,103,10,RAW_CMIP6,EC-Earth3
RAINY,2009,EL_NINO,500008,536.9383489,23.503,68.5026,4.459544642857144,81.326,23.503,29,12,RAW_CMIP6,EC-Earth3
RAINY,2009,EL_NINO,500009,536.9383489,23.503,68.5026,4.459544642857144,55.192,23.503,29,12,RAW_CMIP6,EC-Earth3
RAINY,2009,EL_NINO,500201,887.609062,23.759,78.14750000000001,6.039893055555556,0.0,0.0,103,10,RAW_CMIP6,EC-Earth3
RAINY,2009,EL_NINO,500202,536.9383489,23.503,68.5026,4.459544642857144,0.0,0.0,29,12,RAW_CMIP6,EC-Earth3
RAINY,2009,EL_NINO,500301,536.9383489,23.503,68.5026,4.459544642857144,0.0,0.0,29,12,RAW_CMIP6,EC-Earth3
HOT_DRY,2009,EL_NINO,500001,232.35656299999997,28.494,67.3674,3.4061561403508773,0.0,0.0,15,41,RAW_CMIP6,EC-Earth3
HOT_DRY,2009,EL_NINO,500002,297.580362,28.631,102.148,4.28953448275862,0.0,0.0,21,28,RAW_CMIP6,EC-Earth3
HOT_DRY,2009,EL_NINO,500003,232.35656299999997,28.494,67.3674,3.4061561403508773,0.0,0.0,15,41,RAW_CMIP6,EC-Earth3
HOT_DRY,2009,EL_NINO,500004,266.51233709999997,29.129,91.55120000000001,4.358461999999999,0.0,0.0,22,29,RAW_CMIP6,EC-Earth3
HOT_DRY,2009,EL_NINO,500005,266.51233709999997,29.129,91.55120000000001,4.358461999999999,70.17699999999999,0.0,22,29,RAW_CMIP6,EC-Earth3
HOT_DRY,2009,EL_NINO,500006,266.51233709999997,29.129,91.55120000000001,4.358461999999999,70.17699999999999,0.0,22,29,RAW_CMIP6,EC-Earth3
HOT_DRY,2009,EL_NINO,500007,266.51233709999997,29.129,91.55120000000001,4.358461999999999,88.61100000000002,0.0,22,29,RAW_CMIP6,EC-Earth3
HOT_DRY,2009,EL_NINO,500008,232.35656299999997,28.494,67.3674,3.4061561403508773,60.025999999999996,28.494,15,41,RAW_CMIP6,EC-Earth3
HOT_DRY,2009,EL_NINO,500009,232.35656299999997,28.494,67.3674,3.4061561403508773,47.095,28.494,15,41,RAW_CMIP6,EC-Earth3
HOT_DRY,2009,EL_NINO,500201,266.51233709999997,29.129,91.55120000000001,4.358461999999999,0.0,0.0,22,29,RAW_CMIP6,EC-Earth3
HOT_DRY,2009,EL_NINO,500202,232.35656299999997,28.494,67.3674,3.4061561403508773,0.0,0.0,15,41,RAW_CMIP6,EC-Earth3
HOT_DRY,2009,EL_NINO,500301,232.35656299999997,28.494,67.3674,3.4061561403508773,0.0,0.0,15,41,RAW_CMIP6,EC-Earth3
RAINY,2010,LA_NINA,500001,552.714928,17.373,66.2223,4.693999082568806,0.0,0.0,16,21,RAW_CMIP6,EC-Earth3
RAINY,2010,LA_NINA,500002,1421.755272,28.107,94.654,9.389206711409397,0.0,0.0,71,6,RAW_CMIP6,EC-Earth3
RAINY,2010,LA_NINA,500003,552.714928,17.373,66.2223,4.693999082568806,0.0,0.0,16,21,RAW_CMIP6,EC-Earth3
RAINY,2010,LA_NINA,500004,953.1116968399999,24.111,79.86,6.654623021582733,0.0,0.0,59,10,RAW_CMIP6,EC-Earth3
RAINY,2010,LA_NINA,500005,953.1116968399999,24.111,79.86,6.654623021582733,68.65400000000001,0.0,59,10,RAW_CMIP6,EC-Earth3
RAINY,2010,LA_NINA,500006,953.1116968399999,24.111,79.86,6.654623021582733,68.65400000000001,0.0,59,10,RAW_CMIP6,EC-Earth3
RAINY,2010,LA_NINA,500007,953.1116968399999,24.111,79.86,6.654623021582733,106.49300000000001,0.0,59,10,RAW_CMIP6,EC-Earth3
RAINY,2010,LA_NINA,500008,552.714928,17.373,66.2223,4.693999082568806,148.691,0.0,16,21,RAW_CMIP6,EC-Earth3
RAINY,2010,LA_NINA,500009,552.714928,17.373,66.2223,4.693999082568806,96.41499999999999,0.0,16,21,RAW_CMIP6,EC-Earth3
RAINY,2010,LA_NINA,500201,953.1116968399999,24.111,79.86,6.654623021582733,0.0,0.0,59,10,RAW_CMIP6,EC-Earth3
RAINY,2010,LA_NINA,500202,552.714928,17.373,66.2223,4.693999082568806,0.0,0.0,16,21,RAW_CMIP6,EC-Earth3
RAINY,2010,LA_NINA,500301,552.714928,17.373,66.2223,4.693999082568806,0.0,0.0,16,21,RAW_CMIP6,EC-Earth3
HOT_DRY,2010,LA_NINA,500001,156.2538659,4.4789,13.0955,1.7899176470588234,0.0,0.0,11,55,RAW_CMIP6,EC-Earth3
HOT_DRY,2010,LA_NINA,500002,206.0240569,10.212,26.5527,2.492055223880597,0.0,0.0,14,45,RAW_CMIP6,EC-Earth3
HOT_DRY,2010,LA_NINA,500003,156.2538659,4.4789,13.0955,1.7899176470588234,0.0,0.0,11,55,RAW_CMIP6,EC-Earth3
HOT_DRY,2010,LA_NINA,500004,166.546718,5.6763,15.728,1.9869939393939395,0.0,0.0,21,45,RAW_CMIP6,EC-Earth3
HOT_DRY,2010,LA_NINA,500005,166.546718,5.6763,15.728,1.9869939393939395,0.0,0.0,21,45,RAW_CMIP6,EC-Earth3
HOT_DRY,2010,LA_NINA,500006,166.546718,5.6763,15.728,1.9869939393939395,0.0,0.0,21,45,RAW_CMIP6,EC-Earth3
HOT_DRY,2010,LA_NINA,500007,166.546718,5.6763,15.728,1.9869939393939395,0.0,0.0,21,45,RAW_CMIP6,EC-Earth3
HOT_DRY,2010,LA_NINA,500008,156.2538659,4.4789,13.0955,1.7899176470588234,0.0,0.0,11,55,RAW_CMIP6,EC-Earth3
HOT_DRY,2010,LA_NINA,500009,156.2538659,4.4789,13.0955,1.7899176470588234,0.0,0.0,11,55,RAW_CMIP6,EC-Earth3
HOT_DRY,2010,LA_NINA,500201,166.546718,5.6763,15.728,1.9869939393939395,0.0,0.0,21,45,RAW_CMIP6,EC-Earth3
HOT_DRY,2010,LA_NINA,500202,156.2538659,4.4789,13.0955,1.7899176470588234,0.0,0.0,11,55,RAW_CMIP6,EC-Earth3
HOT_DRY,2010,LA_NINA,500301,156.2538659,4.4789,13.0955,1.7899176470588234,0.0,0.0,11,55,RAW_CMIP6,EC-Earth3
RAINY,2011,LA_NINA,500001,602.433454,22.036,61.3237,4.840009401709402,0.0,0.0,33,24,RAW_CMIP6,EC-Earth3
RAINY,2011,LA_NINA,500002,1312.52147,31.937,89.4071,8.467703921568628,0.0,0.0,43,12,RAW_CMIP6,EC-Earth3
RAINY,2011,LA_NINA,500003,602.433454,22.036,61.3237,4.840009401709402,0.0,0.0,33,24,RAW_CMIP6,EC-Earth3
RAINY,2011,LA_NINA,500004,914.93016,28.68,75.1278,6.436265217391305,0.0,0.0,43,8,RAW_CMIP6,EC-Earth3
RAINY,2011,LA_NINA,500005,914.93016,28.68,75.1278,6.436265217391305,137.403,0.0,43,8,RAW_CMIP6,EC-Earth3
RAINY,2011,LA_NINA,500006,914.93016,28.68,75.1278,6.436265217391305,156.524,0.0,43,8,RAW_CMIP6,EC-Earth3
RAINY,2011,LA_NINA,500007,914.93016,28.68,75.1278,6.436265217391305,156.524,0.0,43,8,RAW_CMIP6,EC-Earth3
RAINY,2011,LA_NINA,500008,602.433454,22.036,61.3237,4.840009401709402,205.53000000000003,22.036,33,24,RAW_CMIP6,EC-Earth3
RAINY,2011,LA_NINA,500009,602.433454,22.036,61.3237,4.840009401709402,166.853,22.036,33,24,RAW_CMIP6,EC-Earth3
RAINY,2011,LA_NINA,500201,914.93016,28.68,75.1278,6.436265217391305,0.0,0.0,43,8,RAW_CMIP6,EC-Earth3
RAINY,2011,LA_NINA,500202,602.433454,22.036,61.3237,4.840009401709402,0.0,0.0,33,24,RAW_CMIP6,EC-Earth3
RAINY,2011,LA_NINA,500301,602.433454,22.036,61.3237,4.840009401709402,0.0,0.0,33,24,RAW_CMIP6,EC-Earth3
HOT_DRY,2011,LA_NINA,500001,182.65883466999998,13.761,38.7946,3.466561538461539,0.0,0.0,25,87,RAW_CMIP6,EC-Earth3
HOT_DRY,2011,LA_NINA,500002,290.556124,17.028,71.7087,5.312127272727273,0.0,0.0,16,64,RAW_CMIP6,EC-Earth3
HOT_DRY,2011,LA_NINA,500003,182.65883466999998,13.761,38.7946,3.466561538461539,0.0,0.0,25,87,RAW_CMIP6,EC-Earth3
HOT_DRY,2011,LA_NINA,500004,224.7787763,16.544,57.1299,3.9997136363636367,0.0,0.0,25,34,RAW_CMIP6,EC-Earth3
HOT_DRY,2011,LA_NINA,500005,224.7787763,16.544,57.1299,3.9997136363636367,0.0,0.0,25,34,RAW_CMIP6,EC-Earth3
HOT_DRY,2011,LA_NINA,500006,224.7787763,16.544,57.1299,3.9997136363636367,0.0,0.0,25,34,RAW_CMIP6,EC-Earth3
HOT_DRY,2011,LA_NINA,500007,224.7787763,16.544,57.1299,3.9997136363636367,0.0,0.0,25,34,RAW_CMIP6,EC-Earth3
HOT_DRY,2011,LA_NINA,500008,182.65883466999998,13.761,38.7946,3.466561538461539,13.761,0.0,25,87,RAW_CMIP6,EC-Earth3
HOT_DRY,2011,LA_NINA,500009,182.65883466999998,13.761,38.7946,3.466561538461539,13.761,0.0,25,87,RAW_CMIP6,EC-Earth3
HOT_DRY,2011,LA_NINA,500201,224.7787763,16.544,57.1299,3.9997136363636367,0.0,0.0,25,34,RAW_CMIP6,EC-Earth3
HOT_DRY,2011,LA_NINA,500202,182.65883466999998,13.761,38.7946,3.466561538461539,0.0,0.0,25,87,RAW_CMIP6,EC-Earth3
HOT_DRY,2011,LA_NINA,500301,182.65883466999998,13.761,38.7946,3.466561538461539,0.0,0.0,25,87,RAW_CMIP6,EC-Earth3
RAINY,2012,NEUTRAL,500001,383.418094,17.184,51.5647,4.234781818181819,0.0,0.0,9,25,RAW_CMIP6,EC-Earth3
RAINY,2012,NEUTRAL,500002,937.764322,29.395,82.11200000000001,7.148308730158728,0.0,0.0,18,12,RAW_CMIP6,EC-Earth3
RAINY,2012,NEUTRAL,500003,383.418094,17.184,51.5647,4.234781818181819,0.0,0.0,9,25,RAW_CMIP6,EC-Earth3
RAINY,2012,NEUTRAL,500004,599.602686,26.514,83.524,5.445685148514851,0.0,0.0,17,18,RAW_CMIP6,EC-Earth3
RAINY,2012,NEUTRAL,500005,599.602686,26.514,83.524,5.445685148514851,47.3,0.0,17,18,RAW_CMIP6,EC-Earth3
RAINY,2012,NEUTRAL,500006,599.602686,26.514,83.524,5.445685148514851,86.12299999999999,0.0,17,18,RAW_CMIP6,EC-Earth3
RAINY,2012,NEUTRAL,500007,599.602686,26.514,83.524,5.445685148514851,86.12299999999999,0.0,17,18,RAW_CMIP6,EC-Earth3
RAINY,2012,NEUTRAL,500008,383.418094,17.184,51.5647,4.234781818181819,73.923,0.0,9,25,RAW_CMIP6,EC-Earth3
RAINY,2012,NEUTRAL,500009,383.418094,17.184,51.5647,4.234781818181819,47.132999999999996,0.0,9,25,RAW_CMIP6,EC-Earth3
RAINY,2012,NEUTRAL,500201,599.602686,26.514,83.524,5.445685148514851,0.0,0.0,17,18,RAW_CMIP6,EC-Earth3
RAINY,2012,NEUTRAL,500202,383.418094,17.184,51.5647,4.234781818181819,0.0,0.0,9,25,RAW_CMIP6,EC-Earth3
RAINY,2012,NEUTRAL,500301,383.418094,17.184,51.5647,4.234781818181819,0.0,0.0,9,25,RAW_CMIP6,EC-Earth3
HOT_DRY,2012,NEUTRAL,500001,130.1313942,11.435,22.767999999999997,2.5311636363636363,0.0,0.0,6,70,RAW_CMIP6,EC-Earth3
HOT_DRY,2012,NEUTRAL,500002,247.54406023999996,22.768,66.63427,5.24632972972973,0.0,0.0,10,31,RAW_CMIP6,EC-Earth3
HOT_DRY,2012,NEUTRAL,500003,130.1313942,11.435,22.767999999999997,2.5311636363636363,0.0,0.0,6,70,RAW_CMIP6,EC-Earth3
HOT_DRY,2012,NEUTRAL,500004,167.69616617,16.251,47.690580000000004,3.903420000000001,0.0,0.0,5,71,RAW_CMIP6,EC-Earth3
