season_type,climate_year,enso_phase,station,PRCPTOT,Rx1day,Rx5day,SDII,R95p,R99p,CWD,CDD
HOT_DRY,2011,LA_NINA,500002,433.79999999999995,31.1,63.699999999999996,3.687037037037037,0.0,0.0,11,10
HOT_DRY,2011,LA_NINA,500003,226.7,36.3,61.4,15.113333333333333,0.0,0.0,2,26
HOT_DRY,2011,LA_NINA,500004,387.40000000000003,40.6,77.69999999999999,5.216666666666667,40.6,0.0,7,14
HOT_DRY,2011,LA_NINA,500005,463.2,80.5,135.3,23.005000000000003,358.1,238.8,3,30
HOT_DRY,2011,LA_NINA,500006,368.29999999999995,55.8,93.2,16.013043478260872,234.2,95.19999999999999,2,23
HOT_DRY,2011,LA_NINA,500007,280.2,22.2,57.400000000000006,6.279999999999999,83.2,0.0,6,29
HOT_DRY,2011,LA_NINA,500008,167.70000000000002,10.4,20.8,2.2481481481481485,0.0,0.0,7,18
HOT_DRY,2011,LA_NINA,500009,204.5,10.6,26.2,2.722033898305085,0.0,0.0,7,18
HOT_DRY,2011,LA_NINA,500201,319.4,41.7,77.9,16.605263157894733,41.7,0.0,5,35
HOT_DRY,2011,LA_NINA,500202,72.8,27.2,39.2,8.850000000000001,0.0,0.0,3,50
HOT_DRY,2011,LA_NINA,500301,94.1,20.7,29.400000000000002,6.535714285714286,0.0,0.0,3,79
RAINY,2012,NEUTRAL,500001,680.5999999999999,80.0,157.5,13.488,398.2,80.0,5,22
RAINY,2012,NEUTRAL,500002,989.3,19.2,59.7,5.764117647058823,0.0,0.0,81,3
RAINY,2012,NEUTRAL,500003,554.7,69.9,79.70000000000002,9.685964912280705,116.30000000000001,0.0,4,18
RAINY,2012,NEUTRAL,500004,790.5,41.9,73.9,5.000645161290323,41.9,0.0,61,7
RAINY,2012,NEUTRAL,500005,621.9000000000001,107.5,140.7,14.409302325581395,336.09999999999997,188.0,7,14
RAINY,2012,NEUTRAL,500006,603.5,35.6,80.30000000000001,9.552380952380954,249.9,0.0,4,10
RAINY,2012,NEUTRAL,500007,665.3000000000001,59.0,93.4,14.432608695652176,338.4,102.4,4,21
RAINY,2012,NEUTRAL,500008,889.0,22.1,63.099999999999994,5.3181818181818175,162.0,41.900000000000006,67,3
RAINY,2012,NEUTRAL,500009,862.4000000000001,19.9,52.7,5.183536585365853,118.8,0.0,61,3
RAINY,2012,NEUTRAL,500201,619.6999999999999,48.8,73.80000000000001,8.598591549295774,91.9,0.0,5,12
RAINY,2012,NEUTRAL,500202,574.4,54.6,113.2,9.477966101694916,153.4,0.0,5,15
RAINY,2012,NEUTRAL,500301,551.4,34.8,70.6,8.104477611940299,0.0,0.0,7,8
HOT_DRY,2012,NEUTRAL,500001,339.6,90.0,131.8,21.1875,90.0,90.0,6,89
HOT_DRY,2012,NEUTRAL,500002,454.9,24.4,92.1,4.756179775280899,0.0,0.0,17,26
HOT_DRY,2012,NEUTRAL,500003,379.8,119.0,136.9,19.878947368421056,194.1,119.0,8,71
HOT_DRY,2012,NEUTRAL,500004,507.5,57.8,114.69999999999999,7.212307692307691,57.8,0.0,17,26
HOT_DRY,2012,NEUTRAL,500005,744.7,143.5,261.59999999999997,30.724999999999998,642.5,491.9,5,60
HOT_DRY,2012,NEUTRAL,500006,764.5,150.0,272.5,31.854166666666668,687.5999999999999,513.0,5,60
HOT_DRY,2012,NEUTRAL,500007,539.8,53.0,152.8,23.469565217391303,457.4,188.0,5,59
HOT_DRY,2012,NEUTRAL,500008,243.3,14.0,39.9,3.953846153846153,14.0,0.0,9,24
HOT_DRY,2012,NEUTRAL,500009,300.40000000000003,19.3,56.5,4.716071428571429,83.60000000000001,0.0,10,26
HOT_DRY,2012,NEUTRAL,500201,540.3,54.2,145.4,17.933333333333337,146.70000000000002,0.0,8,33
HOT_DRY,2012,NEUTRAL,500202,223.29999999999998,50.2,85.5,14.766666666666664,94.0,0.0,5,72
HOT_DRY,2012,NEUTRAL,500301,251.6,70.1,115.69999999999999,11.95238095238095,112.89999999999999,0.0,7,58
RAINY,2013,NEUTRAL,500001,1231.4999999999998,170.0,207.5,15.927272727272726,491.9,277.6,8,13
RAINY,2013,NEUTRAL,500002,1108.0,37.0,83.4,6.170391061452514,0.0,0.0,94,3
RAINY,2013,NEUTRAL,500003,699.1999999999999,100.0,146.9,12.25263157894737,212.9,100.0,6,24
RAINY,2013,NEUTRAL,500004,993.9000000000001,75.0,113.10000000000001,5.728488372093023,75.0,75.0,93,5
RAINY,2013,NEUTRAL,500005,818.9000000000001,137.9,143.89999999999998,13.176666666666668,466.79999999999995,288.2,6,14
RAINY,2013,NEUTRAL,500006,807.3,142.3,146.60000000000002,13.455000000000002,483.4,298.7,6,14
RAINY,2013,NEUTRAL,500007,732.2,74.4,207.3,14.080769230769228,392.09999999999997,241.3,6,24
RAINY,2013,NEUTRAL,500008,1033.9,51.4,110.7,6.026470588235294,263.40000000000003,116.1,48,3
RAINY,2013,NEUTRAL,500009,1036.4,54.2,118.29999999999998,6.070414201183432,204.29999999999995,86.6,80,3
RAINY,2013,NEUTRAL,500201,895.0,129.7,181.0,12.095890410958905,317.59999999999997,217.89999999999998,8,18
RAINY,2013,NEUTRAL,500202,861.2,153.4,219.6,10.460493827160493,273.1,153.4,12,13
RAINY,2013,NEUTRAL,500301,1009.2,119.8,241.1,12.108536585365854,432.5,204.8,10,7
HOT_DRY,2013,NEUTRAL,500001,112.10000000000001,24.0,41.7,8.841666666666667,0.0,0.0,4,86
HOT_DRY,2013,NEUTRAL,500002,393.5,57.0,117.3,5.25857142857143,57.0,0.0,31,36
HOT_DRY,2013,NEUTRAL,500003,437.9,142.5,224.0,27.35,305.0,142.5,3,78
HOT_DRY,2013,NEUTRAL,500004,364.1,70.5,113.29999999999998,6.617647058823529,70.5,0.0,18,65
HOT_DRY,2013,NEUTRAL,500005,418.8,111.4,148.4,31.838461538461537,360.1,245.0,4,84
HOT_DRY,2013,NEUTRAL,500006,424.1,114.0,150.8,38.481818181818184,370.5,289.70000000000005,3,84
HOT_DRY,2013,NEUTRAL,500007,505.4,176.6,276.2,56.15555555555556,463.70000000000005,435.70000000000005,2,108
HOT_DRY,2013,NEUTRAL,500008,222.0,34.1,72.10000000000001,4.448837209302325,64.5,64.5,14,65
HOT_DRY,2013,NEUTRAL,500009,242.20000000000002,35.2,69.3,4.815909090909091,93.10000000000001,35.2,14,65
HOT_DRY,2013,NEUTRAL,500201,456.1,166.7,176.1,15.386206896551721,257.5,257.5,5,82
HOT_DRY,2013,NEUTRAL,500202,262.6,81.8,155.4,12.355,154.1,0.0,5,83
HOT_DRY,2013,NEUTRAL,500301,340.2,87.2,156.4,9.46764705882353,149.3,87.2,7,65
RAINY,2014,TRANSITION_UNCLASSIFIED,500001,567.2,53.0,116.0,8.185507246376812,97.2,0.0,15,16
RAINY,2014,TRANSITION_UNCLASSIFIED,500002,1100.4,25.3,78.9,6.037912087912087,0.0,0.0,163,2
RAINY,2014,TRANSITION_UNCLASSIFIED,500003,698.0999999999999,115.5,266.5,13.688235294117648,274.3,227.9,4,24
RAINY,2014,TRANSITION_UNCLASSIFIED,500004,939.2,77.6,129.6,5.355172413793103,181.7,77.6,39,2
RAINY,2014,TRANSITION_UNCLASSIFIED,500005,795.6999999999999,134.3,211.20000000000002,14.656603773584903,515.9,382.70000000000005,9,15
RAINY,2014,TRANSITION_UNCLASSIFIED,500006,786.4000000000001,136.8,214.90000000000003,14.837735849056603,525.5,390.40000000000003,9,15
RAINY,2014,TRANSITION_UNCLASSIFIED,500007,667.7,58.9,157.4,11.649122807017545,351.7,155.9,15,27
RAINY,2014,TRANSITION_UNCLASSIFIED,500008,846.3,32.5,92.8,4.706703910614525,78.7,78.7,109,1
RAINY,2014,TRANSITION_UNCLASSIFIED,500009,814.8000000000001,38.6,107.5,4.616,94.2,94.2,40,2
RAINY,2014,TRANSITION_UNCLASSIFIED,500201,806.1,50.6,142.5,7.227522935779815,95.6,0.0,15,7
RAINY,2014,TRANSITION_UNCLASSIFIED,500202,555.3,55.8,136.99999999999997,4.879816513761467,55.8,0.0,15,6
RAINY,2014,TRANSITION_UNCLASSIFIED,500301,808.5,51.9,124.39999999999999,5.632142857142857,140.3,0.0,21,4
