,Station,Year,Month,Monthly_mm
2798,500007,2010,3,83.7
2799,500007,2010,4,17.0
2800,500007,2010,5,53.3
2801,500007,2010,6,76.5
2802,500007,2010,7,127.7
2803,500007,2010,8,147.5
2804,500007,2010,9,147.7
2805,500007,2010,10,222.0
2806,500007,2010,11,21.7
2807,500007,2010,12,15.0
2808,500007,2011,1,19.2
2809,500007,2011,2,26.0
2810,500007,2011,3,124.39999999999999
2811,500007,2011,4,43.699999999999996
2812,500007,2011,5,104.3
2813,500007,2011,6,131.6
2814,500007,2011,7,193.7
2815,500007,2011,8,109.9
2816,500007,2011,9,87.5
2817,500007,2011,10,135.6
2818,500007,2011,11,34.5
2819,500007,2011,12,56.8
2820,500007,2012,1,67.2
2821,500007,2012,2,45.4
2822,500007,2012,3,59.3
2823,500007,2012,4,17.0
2824,500007,2012,5,56.9
2825,500007,2012,6,11.0
2826,500007,2012,7,111.7
2827,500007,2012,8,60.9
2828,500007,2012,9,152.4
2829,500007,2012,10,272.4
2830,500007,2012,11,286.0
2831,500007,2012,12,0.0
2832,500007,2013,1,140.3
2833,500007,2013,2,21.5
2834,500007,2013,3,6.0
2835,500007,2013,4,86.0
2836,500007,2013,5,20.0
2837,500007,2013,6,132.8
2838,500007,2013,7,104.89999999999999
2839,500007,2013,8,65.6
2840,500007,2013,9,131.70000000000002
2841,500007,2013,10,277.2
2842,500007,2013,11,446.09999999999997
2843,500007,2013,12,0.0
2844,500007,2014,1,0.0
2845,500007,2014,2,0.0
2846,500007,2014,3,54.7
2847,500007,2014,4,4.6
2848,500007,2014,5,66.4
2849,500007,2014,6,115.3
2850,500007,2014,7,38.7
2851,500007,2014,8,84.0
2852,500007,2014,9,72.2
2853,500007,2014,10,291.1
2854,500007,2014,11,79.5
2855,500007,2014,12,31.8
2856,500008,1981,1,2.1
2857,500008,1981,2,16.3
2858,500008,1981,3,19.9
2859,500008,1981,4,89.9
2860,500008,1981,5,184.2
2861,500008,1981,6,136.2
2862,500008,1981,7,188.9
2863,500008,1981,8,164.3
2864,500008,1981,9,189.1
2865,500008,1981,10,144.2
2866,500008,1981,11,159.29999999999998
2867,500008,1981,12,22.700000000000003
2868,500008,1982,1,0.4
2869,500008,1982,2,15.0
2870,500008,1982,3,43.7
2871,500008,1982,4,93.9
2872,500008,1982,5,130.8
2873,500008,1982,6,126.7
2874,500008,1982,7,138.9
2875,500008,1982,8,155.5
2876,500008,1982,9,229.5
2877,500008,1982,10,135.5
2878,500008,1982,11,68.7
2879,500008,1982,12,14.6
2880,500008,1983,1,9.7
2881,500008,1983,2,1.9000000000000001
2882,500008,1983,3,7.300000000000001
2883,500008,1983,4,11.5
2884,500008,1983,5,136.0
2885,500008,1983,6,137.4
2886,500008,1983,7,158.7
2887,500008,1983,8,265.5
2888,500008,1983,9,230.0
2889,500008,1983,10,229.4
2890,500008,1983,11,133.8
2891,500008,1983,12,38.0
2892,500008,1984,1,10.8
2893,500008,1984,2,21.5
2894,500008,1984,3,22.5
2895,500008,1984,4,62.1
2896,500008,1984,5,132.6
2897,500008,1984,6,149.7
2898,500008,1984,7,177.1
2899,500008,1984,8,136.7
2900,500008,1984,9,195.2
2901,500008,1984,10,134.5
2902,500008,1984,11,47.7
2903,500008,1984,12,22.1
2904,500008,1985,1,10.2
2905,500008,1985,2,11.8
2906,500008,1985,3,19.4
2907,500008,1985,4,77.9
2908,500008,1985,5,160.4
2909,500008,1985,6,116.0
2910,500008,1985,7,155.5
2911,500008,1985,8,138.9
2912,500008,1985,9,225.3
2913,500008,1985,10,187.3
2914,500008,1985,11,92.10000000000001
2915,500008,1985,12,21.4
2916,500008,1986,1,3.1
2917,500008,1986,2,2.1
2918,500008,1986,3,3.9
2919,500008,1986,4,81.6
2920,500008,1986,5,225.7
2921,500008,1986,6,105.8
2922,500008,1986,7,145.5
2923,500008,1986,8,156.0
2924,500008,1986,9,192.5
2925,500008,1986,10,184.6
2926,500008,1986,11,57.3
2927,500008,1986,12,19.1
2928,500008,1987,1,6.7
2929,500008,1987,2,5.2
2930,500008,1987,3,28.7
2931,500008,1987,4,49.8
2932,500008,1987,5,96.9
2933,500008,1987,6,126.0
2934,500008,1987,7,78.3
2935,500008,1987,8,165.79999999999998
2936,500008,1987,9,243.6
2937,500008,1987,10,126.9
2938,500008,1987,11,187.70000000000002
2939,500008,1987,12,30.6
2940,500008,1988,1,8.3
2941,500008,1988,2,25.7
2942,500008,1988,3,11.8
2943,500008,1988,4,94.4
2944,500008,1988,5,185.1
2945,500008,1988,6,174.2
2946,500008,1988,7,178.5
2947,500008,1988,8,197.7
2948,500008,1988,9,196.8
2949,500008,1988,10,222.6
2950,500008,1988,11,86.4
2951,500008,1988,12,7.0
2952,500008,1989,1,19.0
2953,500008,1989,2,6.8
2954,500008,1989,3,31.5
2955,500008,1989,4,33.3
2956,500008,1989,5,158.9
2957,500008,1989,6,109.0
2958,500008,1989,7,124.3
2959,500008,1989,8,156.5
2960,500008,1989,9,191.4
2961,500008,1989,10,203.1
2962,500008,1989,11,49.6
2963,500008,1989,12,2.3
2964,500008,1990,1,5.7
2965,500008,1990,2,9.6
2966,500008,1990,3,53.1
2967,500008,1990,4,42.7
2968,500008,1990,5,191.2
2969,500008,1990,6,92.0
2970,500008,1990,7,115.7
2971,500008,1990,8,133.7
2972,500008,1990,9,183.6
2973,500008,1990,10,251.1
2974,500008,1990,11,64.5
2975,500008,1990,12,11.9
2976,500008,1991,1,5.6
2977,500008,1991,2,9.7
2978,500008,1991,3,21.7
2979,500008,1991,4,49.4
2980,500008,1991,5,145.3
2981,500008,1991,6,101.5
2982,500008,1991,7,119.0
2983,500008,1991,8,209.4
2984,500008,1991,9,206.8
2985,500008,1991,10,161.2
2986,500008,1991,11,30.9
2987,500008,1991,12,31.2
2988,500008,1992,1,14.1
2989,500008,1992,2,14.8
2990,500008,1992,3,1.4000000000000001
2991,500008,1992,4,10.7
2992,500008,1992,5,74.4
2993,500008,1992,6,137.5
2994,500008,1992,7,184.0
2995,500008,1992,8,161.4
2996,500008,1992,9,180.1
2997,500008,1992,10,210.3
2998,500008,1992,11,28.2
2999,500008,1992,12,34.0
3000,500008,1993,1,17.6
3001,500008,1993,2,2.8000000000000003
3002,500008,1993,3,55.0
3003,500008,1993,4,63.6
3004,500008,1993,5,135.0
3005,500008,1993,6,108.8
3006,500008,1993,7,98.3
3007,500008,1993,8,146.6
3008,500008,1993,9,206.8
3009,500008,1993,10,153.8
3010,500008,1993,11,31.1
3011,500008,1993,12,30.2
3012,500008,1994,1,2.1
3013,500008,1994,2,9.9
3014,500008,1994,3,107.5
3015,500008,1994,4,42.2
3016,500008,1994,5,195.7
3017,500008,1994,6,190.9
3018,500008,1994,7,133.8
3019,500008,1994,8,202.0
3020,500008,1994,9,200.9
3021,500008,1994,10,106.0
3022,500008,1994,11,37.2
3023,500008,1994,12,16.4
3024,500008,1995,1,12.8
3025,500008,1995,2,4.2
3026,500008,1995,3,24.8
3027,500008,1995,4,46.3
3028,500008,1995,5,137.4
3029,500008,1995,6,146.7
3030,500008,1995,7,216.0
3031,500008,1995,8,254.0
3032,500008,1995,9,264.6
3033,500008,1995,10,165.5
3034,500008,1995,11,71.6
3035,500008,1995,12,11.8
3036,500008,1996,1,7.4
3037,500008,1996,2,30.5
3038,500008,1996,3,28.8
3039,500008,1996,4,118.9
3040,500008,1996,5,160.6
3041,500008,1996,6,158.4
3042,500008,1996,7,153.3
3043,500008,1996,8,178.4
3044,500008,1996,9,255.0
3045,500008,1996,10,165.1
3046,500008,1996,11,107.7
3047,500008,1996,12,38.8
3048,500008,1997,1,5.8
3049,500008,1997,2,10.1
3050,500008,1997,3,37.8
3051,500008,1997,4,58.7
3052,500008,1997,5,84.5
3053,500008,1997,6,81.0
3054,500008,1997,7,148.3
3055,500008,1997,8,161.9
3056,500008,1997,9,220.7
3057,500008,1997,10,134.4
3058,500008,1997,11,87.7
3059,500008,1997,12,17.5
3060,500008,1998,1,7.4
3061,500008,1998,2,8.3
3062,500008,1998,3,8.8
3063,500008,1998,4,48.800000000000004
3064,500008,1998,5,145.1
3065,500008,1998,6,136.3
3066,500008,1998,7,170.2
3067,500008,1998,8,181.9
3068,500008,1998,9,217.0
3069,500008,1998,10,148.2
3070,500008,1998,11,64.9
3071,500008,1998,12,28.4
3072,500008,1999,1,23.0
3073,500008,1999,2,39.9
3074,500008,1999,3,47.7
3075,500008,1999,4,149.6
3076,500008,1999,5,247.7
3077,500008,1999,6,122.5
3078,500008,1999,7,121.4
3079,500008,1999,8,160.5
3080,500008,1999,9,215.5
3081,500008,1999,10,251.70000000000002
3082,500008,1999,11,58.0
3083,500008,1999,12,26.6
3084,500008,2000,1,20.4
3085,500008,2000,2,33.3
3086,500008,2000,3,35.1
3087,500008,2000,4,148.9
3088,500008,2000,5,172.8
3089,500008,2000,6,156.9
3090,500008,2000,7,133.5
3091,500008,2000,8,177.0
3092,500008,2000,9,175.4
3093,500008,2000,10,183.4
3094,500008,2000,11,57.7
3095,500008,2000,12,24.2
3096,500008,2001,1,23.4
3097,500008,2001,2,7.5
3098,500008,2001,3,187.1
3099,500008,2001,4,31.9
3100,500008,2001,5,187.1
3101,500008,2001,6,126.7
3102,500008,2001,7,123.8
3103,500008,2001,8,189.7
3104,500008,2001,9,187.9
3105,500008,2001,10,199.9
3106,500008,2001,11,41.800000000000004
3107,500008,2001,12,22.3
3108,500008,2002,1,5.3
3109,500008,2002,2,5.2
3110,500008,2002,3,32.2
3111,500008,2002,4,48.8
3112,500008,2002,5,171.7
3113,500008,2002,6,124.9
3114,500008,2002,7,99.8
3115,500008,2002,8,214.5
3116,500008,2002,9,221.0
3117,500008,2002,10,123.8
3118,500008,2002,11,95.2
3119,500008,2002,12,49.5
3120,500008,2003,1,10.299999999999999
3121,500008,2003,2,15.8
3122,500008,2003,3,92.5
3123,500008,2003,4,51.4
3124,500008,2003,5,111.7
3125,500008,2003,6,142.5
3126,500008,2003,7,174.7
3127,500008,2003,8,169.3
3128,500008,2003,9,205.0
3129,500008,2003,10,222.9
3130,500008,2003,11,25.3
3131,500008,2003,12,25.0
3132,500008,2004,1,32.7
3133,500008,2004,2,31.2
3134,500008,2004,3,12.2
3135,500008,2004,4,43.7
3136,500008,2004,5,180.2
3137,500008,2004,6,160.7
3138,500008,2004,7,153.8
3139,500008,2004,8,131.0
3140,500008,2004,9,188.6
3141,500008,2004,10,69.6
3142,500008,2004,11,29.3
3143,500008,2004,12,10.1
3144,500008,2005,1,9.7
3145,500008,2005,2,0.6000000000000001
3146,500008,2005,3,38.2
3147,500008,2005,4,56.6
3148,500008,2005,5,107.5
3149,500008,2005,6,116.0
3150,500008,2005,7,142.5
3151,500008,2005,8,129.5
3152,500008,2005,9,251.9
3153,500008,2005,10,177.0
3154,500008,2005,11,101.4
3155,500008,2005,12,64.4
3156,500008,2006,1,11.4
3157,500008,2006,2,25.9
3158,500008,2006,3,62.9
3159,500008,2006,4,90.0
3160,500008,2006,5,178.3
3161,500008,2006,6,154.8
3162,500008,2006,7,156.8
3163,500008,2006,8,158.8
3164,500008,2006,9,238.9
3165,500008,2006,10,147.5
3166,500008,2006,11,28.599999999999998
3167,500008,2006,12,21.6
3168,500008,2007,1,9.3
3169,500008,2007,2,3.0
3170,500008,2007,3,14.8
3171,500008,2007,4,104.4
3172,500008,2007,5,302.5
3173,500008,2007,6,129.3
3174,500008,2007,7,151.0
3175,500008,2007,8,132.2
3176,500008,2007,9,171.9
3177,500008,2007,10,157.2
3178,500008,2007,11,65.7
3179,500008,2007,12,6.7
3180,500008,2008,1,7.6
3181,500008,2008,2,35.5
3182,500008,2008,3,20.7
3183,500008,2008,4,101.89999999999999
3184,500008,2008,5,155.6
3185,500008,2008,6,130.4
3186,500008,2008,7,118.7
3187,500008,2008,8,108.7
3188,500008,2008,9,188.8
3189,500008,2008,10,206.2
3190,500008,2008,11,66.2
3191,500008,2008,12,8.8
3192,500008,2009,1,3.4
3193,500008,2009,2,3.2
3194,500008,2009,3,48.3
3195,500008,2009,4,104.2
3196,500008,2009,5,173.7
3197,500008,2009,6,113.6
3198,500008,2009,7,124.8
3199,500008,2009,8,134.0
3200,500008,2009,9,188.5
3201,500008,2009,10,166.8
3202,500008,2009,11,30.3
3203,500008,2009,12,6.7
3204,500008,2010,1,27.5
3205,500008,2010,2,8.5
3206,500008,2010,3,24.400000000000002
3207,500008,2010,4,33.4
3208,500008,2010,5,86.9
3209,500008,2010,6,134.7
3210,500008,2010,7,157.0
3211,500008,2010,8,204.9
3212,500008,2010,9,207.8
3213,500008,2010,10,254.9
3214,500008,2010,11,30.1
3215,500008,2010,12,26.3
3216,500008,2011,1,11.200000000000001
3217,500008,2011,2,17.2
3218,500008,2011,3,111.4
3219,500008,2011,4,62.4
3220,500008,2011,5,157.1
3221,500008,2011,6,125.5
3222,500008,2011,7,165.9
3223,500008,2011,8,175.8
3224,500008,2011,9,189.5
3225,500008,2011,10,209.2
3226,500008,2011,11,19.2
3227,500008,2011,12,14.6
3228,500008,2012,1,43.5
3229,500008,2012,2,18.0
3230,500008,2012,3,32.6
3231,500008,2012,4,39.8
3232,500008,2012,5,134.3
3233,500008,2012,6,83.4
3234,500008,2012,7,161.6
3235,500008,2012,8,112.3
3236,500008,2012,9,263.1
3237,500008,2012,10,134.3
3238,500008,2012,11,118.2
3239,500008,2012,12,15.4
3240,500008,2013,1,38.0
3241,500008,2013,2,9.1
3242,500008,2013,3,18.5
3243,500008,2013,4,44.1
3244,500008,2013,5,91.3
3245,500008,2013,6,184.0
3246,500008,2013,7,137.9
3247,500008,2013,8,133.4
3248,500008,2013,9,228.2
3249,500008,2013,10,259.09999999999997
3250,500008,2013,11,141.3
3251,500008,2013,12,12.200000000000001
3252,500008,2014,1,2.0
3253,500008,2014,2,9.1
3254,500008,2014,3,14.0
3255,500008,2014,4,43.4
3256,500008,2014,5,105.7
3257,500008,2014,6,109.2
3258,500008,2014,7,112.3
3259,500008,2014,8,151.9
3260,500008,2014,9,153.7
3261,500008,2014,10,213.5
3262,500008,2014,11,81.7
3263,500008,2014,12,30.8
3264,500009,1981,1,1.5
3265,500009,1981,2,13.4
3266,500009,1981,3,17.0
3267,500009,1981,4,72.4
3268,500009,1981,5,177.70000000000002
3269,500009,1981,6,116.4
3270,500009,1981,7,204.9
3271,500009,1981,8,162.6
3272,500009,1981,9,145.7
3273,500009,1981,10,110.3
3274,500009,1981,11,122.5
3275,500009,1981,12,14.799999999999999
3276,500009,1982,1,0.6000000000000001
3277,500009,1982,2,10.3
3278,500009,1982,3,32.7
3279,500009,1982,4,124.9
3280,500009,1982,5,115.7
3281,500009,1982,6,120.1
3282,500009,1982,7,137.4
3283,500009,1982,8,152.3
3284,500009,1982,9,217.3
3285,500009,1982,10,101.4
3286,500009,1982,11,49.7
3287,500009,1982,12,11.2
3288,500009,1983,1,8.1
3289,500009,1983,2,1.5
3290,500009,1983,3,5.8
3291,500009,1983,4,15.099999999999998
3292,500009,1983,5,141.9
3293,500009,1983,6,128.0
3294,500009,1983,7,159.0
3295,500009,1983,8,238.4
3296,500009,1983,9,212.0
3297,500009,1983,10,195.5
3298,500009,1983,11,100.5
3299,500009,1983,12,24.9
3300,500009,1984,1,7.3
3301,500009,1984,2,24.0
3302,500009,1984,3,18.8
3303,500009,1984,4,65.9
3304,500009,1984,5,124.7
3305,500009,1984,6,125.8
3306,500009,1984,7,155.7
3307,500009,1984,8,166.8
3308,500009,1984,9,175.4
3309,500009,1984,10,128.1
3310,500009,1984,11,31.9
3311,500009,1984,12,14.8
3312,500009,1985,1,9.2
3313,500009,1985,2,10.6
3314,500009,1985,3,14.1
3315,500009,1985,4,82.3
3316,500009,1985,5,158.0
3317,500009,1985,6,115.5
3318,500009,1985,7,135.0
3319,500009,1985,8,149.5
3320,500009,1985,9,201.8
3321,500009,1985,10,170.1
3322,500009,1985,11,100.7
3323,500009,1985,12,13.9
3324,500009,1986,1,1.9000000000000001
3325,500009,1986,2,2.2
3326,500009,1986,3,3.3
3327,500009,1986,4,97.2
3328,500009,1986,5,196.79999999999998
3329,500009,1986,6,107.0
3330,500009,1986,7,150.4
3331,500009,1986,8,171.7
3332,500009,1986,9,202.2
3333,500009,1986,10,162.0
3334,500009,1986,11,45.6
3335,500009,1986,12,15.6
3336,500009,1987,1,4.2
3337,500009,1987,2,6.4
3338,500009,1987,3,26.9
3339,500009,1987,4,56.300000000000004
3340,500009,1987,5,94.1
3341,500009,1987,6,134.8
3342,500009,1987,7,92.3
3343,500009,1987,8,202.5
3344,500009,1987,9,260.9
3345,500009,1987,10,117.10000000000001
3346,500009,1987,11,146.1
3347,500009,1987,12,19.6
3348,500009,1988,1,5.1
3349,500009,1988,2,22.0
3350,500009,1988,3,10.6
3351,500009,1988,4,120.4
3352,500009,1988,5,207.0
3353,500009,1988,6,172.5
3354,500009,1988,7,156.3
3355,500009,1988,8,203.9
3356,500009,1988,9,177.0
3357,500009,1988,10,180.9
3358,500009,1988,11,74.0
3359,500009,1988,12,4.4
3360,500009,1989,1,17.2
3361,500009,1989,2,5.6000000000000005
3362,500009,1989,3,29.8
3363,500009,1989,4,33.5
3364,500009,1989,5,175.3
3365,500009,1989,6,111.0
3366,500009,1989,7,149.8
3367,500009,1989,8,165.8
3368,500009,1989,9,194.3
3369,500009,1989,10,196.3
3370,500009,1989,11,39.8
3371,500009,1989,12,1.8
3372,500009,1990,1,5.3
3373,500009,1990,2,12.3
3374,500009,1990,3,45.2
3375,500009,1990,4,56.7
3376,500009,1990,5,188.0
3377,500009,1990,6,95.3
3378,500009,1990,7,150.9
3379,500009,1990,8,136.1
3380,500009,1990,9,180.79999999999998
3381,500009,1990,10,215.1
3382,500009,1990,11,54.1
3383,500009,1990,12,7.6000000000000005
3384,500009,1991,1,4.5
3385,500009,1991,2,7.4
3386,500009,1991,3,21.7
3387,500009,1991,4,66.6
3388,500009,1991,5,141.4
3389,500009,1991,6,105.6
3390,500009,1991,7,119.0
3391,500009,1991,8,221.8
3392,500009,1991,9,190.0
3393,500009,1991,10,145.9
3394,500009,1991,11,25.0
3395,500009,1991,12,22.0
3396,500009,1992,1,11.700000000000001
3397,500009,1992,2,15.6
3398,500009,1992,3,1.1
3399,500009,1992,4,10.200000000000001
3400,500009,1992,5,67.1
3401,500009,1992,6,121.6
3402,500009,1992,7,191.6
3403,500009,1992,8,158.2
3404,500009,1992,9,190.79999999999998
3405,500009,1992,10,189.2
3406,500009,1992,11,18.7
3407,500009,1992,12,34.9
3408,500009,1993,1,14.1
3409,500009,1993,2,1.8
3410,500009,1993,3,37.800000000000004
3411,500009,1993,4,61.0
3412,500009,1993,5,128.4
3413,500009,1993,6,93.8
3414,500009,1993,7,111.5
3415,500009,1993,8,140.2
3416,500009,1993,9,189.7
3417,500009,1993,10,145.6
3418,500009,1993,11,21.0
3419,500009,1993,12,19.7
3420,500009,1994,1,1.6
3421,500009,1994,2,8.1
3422,500009,1994,3,117.1
3423,500009,1994,4,44.6
3424,500009,1994,5,208.7
3425,500009,1994,6,165.3
3426,500009,1994,7,157.6
3427,500009,1994,8,254.8
3428,500009,1994,9,200.5
3429,500009,1994,10,83.7
3430,500009,1994,11,28.4
3431,500009,1994,12,18.8
3432,500009,1995,1,10.4
3433,500009,1995,2,3.0
3434,500009,1995,3,22.2
3435,500009,1995,4,46.7
3436,500009,1995,5,172.4
3437,500009,1995,6,126.4
3438,500009,1995,7,215.9
3439,500009,1995,8,288.3
3440,500009,1995,9,224.7
3441,500009,1995,10,142.6
3442,500009,1995,11,73.1
3443,500009,1995,12,8.3
3444,500009,1996,1,4.9
3445,500009,1996,2,27.5
3446,500009,1996,3,20.3
3447,500009,1996,4,99.7
3448,500009,1996,5,147.9
3449,500009,1996,6,154.1
3450,500009,1996,7,142.6
3451,500009,1996,8,190.8
3452,500009,1996,9,226.2
3453,500009,1996,10,143.5
3454,500009,1996,11,84.1
3455,500009,1996,12,25.7
3456,500009,1997,1,3.6
3457,500009,1997,2,8.1
3458,500009,1997,3,41.6
3459,500009,1997,4,62.0
3460,500009,1997,5,99.7
3461,500009,1997,6,69.9
3462,500009,1997,7,171.4
3463,500009,1997,8,188.3
3464,500009,1997,9,221.1
3465,500009,1997,10,108.6
3466,500009,1997,11,54.0
3467,500009,1997,12,12.1
3468,500009,1998,1,20.5
3469,500009,1998,2,7.3
3470,500009,1998,3,10.6
3471,500009,1998,4,52.8
3472,500009,1998,5,158.9
3473,500009,1998,6,144.9
3474,500009,1998,7,152.4
3475,500009,1998,8,185.1
3476,500009,1998,9,236.5
3477,500009,1998,10,120.1
3478,500009,1998,11,54.7
3479,500009,1998,12,18.900000000000002
3480,500009,1999,1,21.3
3481,500009,1999,2,31.6
3482,500009,1999,3,41.4
3483,500009,1999,4,161.6
3484,500009,1999,5,216.9
3485,500009,1999,6,146.4
3486,500009,1999,7,115.6
3487,500009,1999,8,166.5
3488,500009,1999,9,238.1
3489,500009,1999,10,230.0
3490,500009,1999,11,51.1
3491,500009,1999,12,24.8
3492,500009,2000,1,11.3
3493,500009,2000,2,44.9
3494,500009,2000,3,32.2
3495,500009,2000,4,147.7
3496,500009,2000,5,184.0
3497,500009,2000,6,158.5
3498,500009,2000,7,165.4
3499,500009,2000,8,171.79999999999998
3500,500009,2000,9,152.1
3501,500009,2000,10,159.5
3502,500009,2000,11,39.0
3503,500009,2000,12,16.9
3504,500009,2001,1,18.8
3505,500009,2001,2,6.0
3506,500009,2001,3,162.6
3507,500009,2001,4,29.1
3508,500009,2001,5,208.6
3509,500009,2001,6,131.7
3510,500009,2001,7,157.5
3511,500009,2001,8,225.8
3512,500009,2001,9,172.6
3513,500009,2001,10,189.3
3514,500009,2001,11,36.199999999999996
3515,500009,2001,12,18.7
3516,500009,2002,1,7.2
3517,500009,2002,2,5.2
3518,500009,2002,3,28.9
3519,500009,2002,4,50.0
3520,500009,2002,5,205.0
3521,500009,2002,6,135.4
3522,500009,2002,7,108.6
3523,500009,2002,8,202.3
3524,500009,2002,9,248.6
3525,500009,2002,10,95.8
3526,500009,2002,11,104.6
3527,500009,2002,12,51.0
3528,500009,2003,1,8.5
3529,500009,2003,2,12.3
3530,500009,2003,3,82.0
3531,500009,2003,4,46.4
3532,500009,2003,5,100.2
3533,500009,2003,6,137.0
3534,500009,2003,7,157.6
3535,500009,2003,8,190.7
3536,500009,2003,9,238.8
3537,500009,2003,10,138.4
3538,500009,2003,11,18.7
3539,500009,2003,12,16.3
3540,500009,2004,1,20.0
3541,500009,2004,2,25.3
3542,500009,2004,3,9.0
3543,500009,2004,4,62.6
3544,500009,2004,5,191.6
3545,500009,2004,6,154.5
3546,500009,2004,7,159.1
3547,500009,2004,8,138.9
3548,500009,2004,9,219.6
3549,500009,2004,10,48.8
3550,500009,2004,11,29.900000000000002
3551,500009,2004,12,6.5
3552,500009,2005,1,7.5
3553,500009,2005,2,1.0999999999999999
3554,500009,2005,3,41.0
3555,500009,2005,4,67.2
3556,500009,2005,5,106.7
3557,500009,2005,6,117.4
3558,500009,2005,7,139.5
3559,500009,2005,8,163.9
3560,500009,2005,9,258.3
3561,500009,2005,10,147.0
3562,500009,2005,11,80.2
3563,500009,2005,12,40.5
3564,500009,2006,1,7.2
3565,500009,2006,2,19.8
3566,500009,2006,3,46.699999999999996
3567,500009,2006,4,103.7
3568,500009,2006,5,173.0
3569,500009,2006,6,138.5
3570,500009,2006,7,163.9
3571,500009,2006,8,206.0
3572,500009,2006,9,219.2
3573,500009,2006,10,144.0
3574,500009,2006,11,23.1
3575,500009,2006,12,15.1
3576,500009,2007,1,9.0
3577,500009,2007,2,3.1
3578,500009,2007,3,13.9
3579,500009,2007,4,104.0
3580,500009,2007,5,321.4
3581,500009,2007,6,121.5
3582,500009,2007,7,135.8
3583,500009,2007,8,126.3
3584,500009,2007,9,158.0
3585,500009,2007,10,156.5
3586,500009,2007,11,87.39999999999999
3587,500009,2007,12,6.8
3588,500009,2008,1,8.0
3589,500009,2008,2,41.9
3590,500009,2008,3,32.2
3591,500009,2008,4,95.4
3592,500009,2008,5,152.5
3593,500009,2008,6,114.6
3594,500009,2008,7,118.6
3595,500009,2008,8,93.9
3596,500009,2008,9,179.5
3597,500009,2008,10,186.4
3598,500009,2008,11,74.4
3599,500009,2008,12,9.2
3600,500009,2009,1,3.5
3601,500009,2009,2,3.0
3602,500009,2009,3,40.7
3603,500009,2009,4,100.1
3604,500009,2009,5,179.8
3605,500009,2009,6,109.3
3606,500009,2009,7,134.3
3607,500009,2009,8,114.2
3608,500009,2009,9,179.0
3609,500009,2009,10,154.0
3610,500009,2009,11,29.8
3611,500009,2009,12,7.1
3612,500009,2010,1,29.7
3613,500009,2010,2,7.7
3614,500009,2010,3,41.2
3615,500009,2010,4,28.6
3616,500009,2010,5,83.9
3617,500009,2010,6,115.1
3618,500009,2010,7,146.5
3619,500009,2010,8,198.1
3620,500009,2010,9,183.4
3621,500009,2010,10,254.1
3622,500009,2010,11,33.0
3623,500009,2010,12,25.599999999999998
3624,500009,2011,1,13.700000000000001
3625,500009,2011,2,18.7
3626,500009,2011,3,119.9
3627,500009,2011,4,55.6
3628,500009,2011,5,135.4
3629,500009,2011,6,121.7
3630,500009,2011,7,176.8
3631,500009,2011,8,162.6
3632,500009,2011,9,166.9
3633,500009,2011,10,189.2
3634,500009,2011,11,32.8
3635,500009,2011,12,24.0
3636,500009,2012,1,49.0
3637,500009,2012,2,22.1
3638,500009,2012,3,36.6
3639,500009,2012,4,40.0
3640,500009,2012,5,150.1
3641,500009,2012,6,76.2
3642,500009,2012,7,161.0
3643,500009,2012,8,99.6
3644,500009,2012,9,233.1
3645,500009,2012,10,142.4
3646,500009,2012,11,150.4
3647,500009,2012,12,18.2
3648,500009,2013,1,62.199999999999996
3649,500009,2013,2,9.9
3650,500009,2013,3,14.9
3651,500009,2013,4,44.8
3652,500009,2013,5,84.5
3653,500009,2013,6,174.3
3654,500009,2013,7,147.9
3655,500009,2013,8,135.4
3656,500009,2013,9,232.7
3657,500009,2013,10,261.6
3658,500009,2013,11,165.1
3659,500009,2013,12,11.2
3660,500009,2014,1,2.1
3661,500009,2014,2,10.2
3662,500009,2014,3,16.8
3663,500009,2014,4,36.8
3664,500009,2014,5,95.6
3665,500009,2014,6,112.0
3666,500009,2014,7,98.0
3667,500009,2014,8,134.9
3668,500009,2014,9,144.1
3669,500009,2014,10,230.2
3670,500009,2014,11,95.7
3671,500009,2014,12,39.800000000000004
3672,500201,1981,1,0.8
3673,500201,1981,2,91.19999999999999
3674,500201,1981,3,22.1
3675,500201,1981,4,42.3
3676,500201,1981,5,106.9
3677,500201,1981,6,100.7
3678,500201,1981,7,33.4
3679,500201,1981,8,142.0
3680,500201,1981,9,164.70000000000002
3681,500201,1981,10,157.4
3682,500201,1981,11,335.7
3683,500201,1981,12,0.0
3684,500201,1982,1,0.0
3685,500201,1982,2,30.6
3686,500201,1982,3,56.2
3687,500201,1982,4,88.9
3688,500201,1982,5,163.4
3689,500201,1982,6,134.9
3690,500201,1982,7,133.1
3691,500201,1982,8,126.7
3692,500201,1982,9,59.3
3693,500201,1982,10,90.3
3694,500201,1982,11,106.3
3695,500201,1982,12,13.2
3696,500201,1983,1,2.5
3697,500201,1983,2,1.9000000000000001
3698,500201,1983,3,8.200000000000001
3699,500201,1983,4,6.5
3700,500201,1983,5,131.8
3701,500201,1983,6,74.9
3702,500201,1983,7,90.0
3703,500201,1983,8,88.2
3704,500201,1983,9,68.6
3705,500201,1983,10,109.8
3706,500201,1983,11,280.4
3707,500201,1983,12,30.8
3708,500201,1984,1,8.4
3709,500201,1984,2,64.0
3710,500201,1984,3,38.7
3711,500201,1984,4,32.7
3712,500201,1984,5,61.5
3713,500201,1984,6,137.0
