year,model,scenario,scale,regional_mean
2026.0,MIROC6,ssp245,wet,1320.4442857142858
2027.0,MIROC6,ssp245,wet,891.68
2028.0,MIROC6,ssp245,wet,970.9571428571426
2029.0,MIROC6,ssp245,wet,1514.4764285714284
2030.0,MIROC6,ssp245,wet,1022.2535714285715
2031.0,MIROC6,ssp245,wet,951.3957142857142
2032.0,MIROC6,ssp245,wet,1114.1942857142856
2033.0,MIROC6,ssp245,wet,1293.4592857142854
2034.0,MIROC6,ssp245,wet,1409.4750000000001
2035.0,MIROC6,ssp245,wet,1498.8899999999999
2036.0,MIROC6,ssp245,wet,994.7500000000001
2037.0,MIROC6,ssp245,wet,1036.427857142857
2038.0,MIROC6,ssp245,wet,1022.9742857142857
2039.0,MIROC6,ssp245,wet,1208.8649999999998
2040.0,MIROC6,ssp245,wet,1454.9671428571432
2041.0,MIROC6,ssp245,wet,1551.3735714285715
2042.0,MIROC6,ssp245,wet,992.7514285714287
2043.0,MIROC6,ssp245,wet,1215.077857142857
2044.0,MIROC6,ssp245,wet,1441.2700000000002
2045.0,MIROC6,ssp245,wet,2293.0735714285715
2046.0,MIROC6,ssp245,wet,1318.4778571428574
2047.0,MIROC6,ssp245,wet,1306.6285714285714
2048.0,MIROC6,ssp245,wet,1131.0221428571429
2049.0,MIROC6,ssp245,wet,1615.1821428571427
2050.0,MIROC6,ssp245,wet,1218.1414285714286
2051.0,MIROC6,ssp245,wet,1019.3814285714288
2052.0,MIROC6,ssp245,wet,1385.7057142857143
2053.0,MIROC6,ssp245,wet,1097.43
2054.0,MIROC6,ssp245,wet,1344.8549999999998
2055.0,MIROC6,ssp245,wet,854.2078571428572
2056.0,MIROC6,ssp245,wet,1231.8992857142857
2057.0,MIROC6,ssp245,wet,1002.4257142857143
2058.0,MIROC6,ssp245,wet,1046.9814285714285
2059.0,MIROC6,ssp245,wet,1334.2292857142859
2060.0,MIROC6,ssp245,wet,1110.1414285714286
2061.0,MIROC6,ssp245,wet,1035.9135714285712
2062.0,MIROC6,ssp245,wet,1190.5614285714287
2063.0,MIROC6,ssp245,wet,1223.9064285714287
2064.0,MIROC6,ssp245,wet,798.3842857142856
2065.0,MIROC6,ssp245,wet,952.0792857142859
2066.0,MIROC6,ssp245,wet,1062.56
2067.0,MIROC6,ssp245,wet,967.1757142857142
2068.0,MIROC6,ssp245,wet,1259.4642857142858
2069.0,MIROC6,ssp245,wet,934.0892857142857
2070.0,MIROC6,ssp245,wet,1159.0435714285713
2071.0,MIROC6,ssp245,wet,1479.6992857142861
2072.0,MIROC6,ssp245,wet,845.7621428571429
2073.0,MIROC6,ssp245,wet,1525.4035714285715
2074.0,MIROC6,ssp245,wet,1278.4707142857144
2075.0,MIROC6,ssp245,wet,1191.4285714285713
2076.0,MIROC6,ssp245,wet,945.2
2077.0,MIROC6,ssp245,wet,969.8078571428572
2078.0,MIROC6,ssp245,wet,1439.2035714285714
2079.0,MIROC6,ssp245,wet,859.6792857142856
2080.0,MIROC6,ssp245,wet,1602.090714285714
2081.0,MIROC6,ssp245,wet,915.475
2082.0,MIROC6,ssp245,wet,823.5442857142856
2083.0,MIROC6,ssp245,wet,1118.3671428571429
2084.0,MIROC6,ssp245,wet,968.1614285714286
2085.0,MIROC6,ssp245,wet,693.0428571428572
2086.0,MIROC6,ssp245,wet,1104.6535714285717
2087.0,MIROC6,ssp245,wet,751.5599999999997
2088.0,MIROC6,ssp245,wet,1396.6714285714286
2089.0,MIROC6,ssp245,wet,1155.8664285714287
2090.0,MIROC6,ssp245,wet,1038.3635714285715
2091.0,MIROC6,ssp245,wet,1256.955
2092.0,MIROC6,ssp245,wet,1280.8314285714284
2093.0,MIROC6,ssp245,wet,1379.837857142857
2094.0,MIROC6,ssp245,wet,1273.597857142857
2095.0,MIROC6,ssp245,wet,1295.5985714285714
2096.0,MIROC6,ssp245,wet,1495.3400000000001
2097.0,MIROC6,ssp245,wet,1405.0164285714286
2098.0,MIROC6,ssp245,wet,1184.542857142857
2099.0,MIROC6,ssp245,wet,740.3328571428572
2100.0,MIROC6,ssp245,wet,948.0328571428571
1981.0,MIROC6,ssp245,dry,151.98642857142858
1982.0,MIROC6,ssp245,dry,196.87428571428572
1983.0,MIROC6,ssp245,dry,235.20857142857145
1984.0,MIROC6,ssp245,dry,109.13142857142859
1985.0,MIROC6,ssp245,dry,169.2328571428571
1986.0,MIROC6,ssp245,dry,302.2171428571429
1987.0,MIROC6,ssp245,dry,148.11714285714285
1988.0,MIROC6,ssp245,dry,158.5642857142857
1989.0,MIROC6,ssp245,dry,106.51071428571427
1990.0,MIROC6,ssp245,dry,95.54428571428572
1991.0,MIROC6,ssp245,dry,70.18142857142857
1992.0,MIROC6,ssp245,dry,60.91285714285715
1993.0,MIROC6,ssp245,dry,241.34714285714284
1994.0,MIROC6,ssp245,dry,83.81928571428571
1995.0,MIROC6,ssp245,dry,104.81285714285711
1996.0,MIROC6,ssp245,dry,93.19357142857143
1997.0,MIROC6,ssp245,dry,131.6192857142857
1998.0,MIROC6,ssp245,dry,60.75428571428571
1999.0,MIROC6,ssp245,dry,112.14857142857143
2000.0,MIROC6,ssp245,dry,214.70642857142852
2001.0,MIROC6,ssp245,dry,156.85999999999999
2002.0,MIROC6,ssp245,dry,68.24
2003.0,MIROC6,ssp245,dry,174.0514285714286
2004.0,MIROC6,ssp245,dry,109.28571428571429
2005.0,MIROC6,ssp245,dry,305.2035714285715
2006.0,MIROC6,ssp245,dry,279.55428571428564
2007.0,MIROC6,ssp245,dry,170.85214285714284
2008.0,MIROC6,ssp245,dry,384.5778571428571
2009.0,MIROC6,ssp245,dry,357.31500000000005
2010.0,MIROC6,ssp245,dry,133.75785714285718
2011.0,MIROC6,ssp245,dry,39.455714285714286
2012.0,MIROC6,ssp245,dry,255.0842857142857
2013.0,MIROC6,ssp245,dry,84.97500000000001
2014.0,MIROC6,ssp245,dry,179.68142857142857
2015.0,MIROC6,ssp245,dry,161.24142857142857
2016.0,MIROC6,ssp245,dry,226.455
2017.0,MIROC6,ssp245,dry,336.00642857142856
2018.0,MIROC6,ssp245,dry,141.73642857142858
2019.0,MIROC6,ssp245,dry,590.8692857142858
2020.0,MIROC6,ssp245,dry,196.85999999999999
2021.0,MIROC6,ssp245,dry,76.68214285714285
2022.0,MIROC6,ssp245,dry,227.55
2023.0,MIROC6,ssp245,dry,113.72428571428573
2024.0,MIROC6,ssp245,dry,121.39714285714287
2025.0,MIROC6,ssp245,dry,185.56285714285715
2026.0,MIROC6,ssp245,dry,398.17357142857145
2027.0,MIROC6,ssp245,dry,188.17214285714286
2028.0,MIROC6,ssp245,dry,56.535714285714285
2029.0,MIROC6,ssp245,dry,372.3507142857142
2030.0,MIROC6,ssp245,dry,312.59285714285716
2031.0,MIROC6,ssp245,dry,153.58214285714286
2032.0,MIROC6,ssp245,dry,237.66000000000003
2033.0,MIROC6,ssp245,dry,150.3542857142857
2034.0,MIROC6,ssp245,dry,144.85142857142856
2035.0,MIROC6,ssp245,dry,161.71357142857144
2036.0,MIROC6,ssp245,dry,150.26642857142858
2037.0,MIROC6,ssp245,dry,213.05500000000004
2038.0,MIROC6,ssp245,dry,116.26499999999999
2039.0,MIROC6,ssp245,dry,255.66357142857143
2040.0,MIROC6,ssp245,dry,323.8257142857143
2041.0,MIROC6,ssp245,dry,107.14714285714287
2042.0,MIROC6,ssp245,dry,107.1857142857143
2043.0,MIROC6,ssp245,dry,192.78071428571428
2044.0,MIROC6,ssp245,dry,115.75857142857141
2045.0,MIROC6,ssp245,dry,191.27714285714288
2046.0,MIROC6,ssp245,dry,27.692857142857147
2047.0,MIROC6,ssp245,dry,277.6585714285714
2048.0,MIROC6,ssp245,dry,198.25500000000002
2049.0,MIROC6,ssp245,dry,315.6642857142857
2050.0,MIROC6,ssp245,dry,308.39428571428573
2051.0,MIROC6,ssp245,dry,100.55214285714285
2052.0,MIROC6,ssp245,dry,216.62857142857143
2053.0,MIROC6,ssp245,dry,274.60785714285714
2054.0,MIROC6,ssp245,dry,148.7242857142857
2055.0,MIROC6,ssp245,dry,259.6035714285714
2056.0,MIROC6,ssp245,dry,225.915
2057.0,MIROC6,ssp245,dry,139.79857142857145
2058.0,MIROC6,ssp245,dry,235.63142857142856
2059.0,MIROC6,ssp245,dry,371.85071428571433
2060.0,MIROC6,ssp245,dry,175.57
2061.0,MIROC6,ssp245,dry,528.0564285714287
2062.0,MIROC6,ssp245,dry,311.9214285714285
2063.0,MIROC6,ssp245,dry,291.6392857142857
2064.0,MIROC6,ssp245,dry,163.91357142857143
2065.0,MIROC6,ssp245,dry,160.32642857142855
2066.0,MIROC6,ssp245,dry,227.73928571428573
2067.0,MIROC6,ssp245,dry,70.86428571428571
2068.0,MIROC6,ssp245,dry,284.6007142857143
2069.0,MIROC6,ssp245,dry,186.68428571428572
2070.0,MIROC6,ssp245,dry,149.55285714285714
2071.0,MIROC6,ssp245,dry,83.97000000000001
2072.0,MIROC6,ssp245,dry,358.9478571428571
2073.0,MIROC6,ssp245,dry,293.36571428571426
2074.0,MIROC6,ssp245,dry,65.75428571428571
2075.0,MIROC6,ssp245,dry,245.23999999999998
2076.0,MIROC6,ssp245,dry,171.865
2077.0,MIROC6,ssp245,dry,191.49714285714285
2078.0,MIROC6,ssp245,dry,228.30928571428572
2079.0,MIROC6,ssp245,dry,568.2914285714286
2080.0,MIROC6,ssp245,dry,350.96
2081.0,MIROC6,ssp245,dry,141.87428571428572
2082.0,MIROC6,ssp245,dry,144.59642857142856
2083.0,MIROC6,ssp245,dry,289.5307142857143
2084.0,MIROC6,ssp245,dry,207.05928571428566
2085.0,MIROC6,ssp245,dry,67.12642857142858
2086.0,MIROC6,ssp245,dry,135.68785714285715
2087.0,MIROC6,ssp245,dry,388.44571428571425
2088.0,MIROC6,ssp245,dry,335.11785714285713
2089.0,MIROC6,ssp245,dry,182.0342857142857
2090.0,MIROC6,ssp245,dry,240.88357142857146
2091.0,MIROC6,ssp245,dry,129.45928571428573
2092.0,MIROC6,ssp245,dry,290.51714285714286
2093.0,MIROC6,ssp245,dry,397.5942857142857
2094.0,MIROC6,ssp245,dry,194.01785714285717
2095.0,MIROC6,ssp245,dry,198.96214285714288
2096.0,MIROC6,ssp245,dry,56.999285714285726
2097.0,MIROC6,ssp245,dry,133.99000000000004
2098.0,MIROC6,ssp245,dry,98.15857142857143
2099.0,MIROC6,ssp245,dry,518.9407142857143
1981.0,MIROC6,ssp585,annual,1496.0071428571428
1982.0,MIROC6,ssp585,annual,1220.8228571428572
1983.0,MIROC6,ssp585,annual,968.8342857142856
1984.0,MIROC6,ssp585,annual,1136.9671428571426
1985.0,MIROC6,ssp585,annual,1321.1592857142857
1986.0,MIROC6,ssp585,annual,1265.6428571428569
1987.0,MIROC6,ssp585,annual,1461.635
1988.0,MIROC6,ssp585,annual,1232.8721428571425
1989.0,MIROC6,ssp585,annual,1415.4950000000001
1990.0,MIROC6,ssp585,annual,1440.26
1991.0,MIROC6,ssp585,annual,1328.5700000000002
1992.0,MIROC6,ssp585,annual,1081.2542857142857
1993.0,MIROC6,ssp585,annual,1013.1364285714286
1994.0,MIROC6,ssp585,annual,1495.5514285714287
1995.0,MIROC6,ssp585,annual,1621.662142857143
1996.0,MIROC6,ssp585,annual,1007.3900000000002
1997.0,MIROC6,ssp585,annual,1404.2992857142858
1998.0,MIROC6,ssp585,annual,1078.0349999999996
1999.0,MIROC6,ssp585,annual,1227.4235714285714
2000.0,MIROC6,ssp585,annual,1447.0949999999998
2001.0,MIROC6,ssp585,annual,1490.985
2002.0,MIROC6,ssp585,annual,1530.1964285714287
2003.0,MIROC6,ssp585,annual,1060.5492857142856
2004.0,MIROC6,ssp585,annual,1468.77
2005.0,MIROC6,ssp585,annual,1582.3357142857144
2006.0,MIROC6,ssp585,annual,1575.5592857142858
2007.0,MIROC6,ssp585,annual,1443.2557142857142
2008.0,MIROC6,ssp585,annual,1243.7914285714287
2009.0,MIROC6,ssp585,annual,1233.8857142857141
2010.0,MIROC6,ssp585,annual,1519.015714285714
2011.0,MIROC6,ssp585,annual,1062.422857142857
2012.0,MIROC6,ssp585,annual,1097.235
2013.0,MIROC6,ssp585,annual,1224.082142857143
2014.0,MIROC6,ssp585,annual,1517.337857142857
2015.0,MIROC6,ssp585,annual,1516.302857142857
2016.0,MIROC6,ssp585,annual,1571.9592857142857
2017.0,MIROC6,ssp585,annual,1029.577142857143
2018.0,MIROC6,ssp585,annual,1143.5264285714286
2019.0,MIROC6,ssp585,annual,1601.123571428571
2020.0,MIROC6,ssp585,annual,1123.6714285714284
2021.0,MIROC6,ssp585,annual,1636.3257142857144
2022.0,MIROC6,ssp585,annual,1600.1085714285714
2023.0,MIROC6,ssp585,annual,1215.6492857142857
2024.0,MIROC6,ssp585,annual,985.22
2025.0,MIROC6,ssp585,annual,1281.8792857142855
2026.0,MIROC6,ssp585,annual,1271.2257142857143
2027.0,MIROC6,ssp585,annual,1047.5221428571429
2028.0,MIROC6,ssp585,annual,1555.737142857143
2029.0,MIROC6,ssp585,annual,1795.661428571429
2030.0,MIROC6,ssp585,annual,1896.82
2031.0,MIROC6,ssp585,annual,1464.762142857143
2032.0,MIROC6,ssp585,annual,1317.5035714285714
2033.0,MIROC6,ssp585,annual,1611.1328571428573
2034.0,MIROC6,ssp585,annual,1167.1635714285715
2035.0,MIROC6,ssp585,annual,1343.5028571428572
2036.0,MIROC6,ssp585,annual,1505.1364285714285
2037.0,MIROC6,ssp585,annual,1305.3585714285712
2038.0,MIROC6,ssp585,annual,1089.357857142857
2039.0,MIROC6,ssp585,annual,1038.9864285714286
2040.0,MIROC6,ssp585,annual,1072.5392857142858
2041.0,MIROC6,ssp585,annual,1660.6742857142854
2042.0,MIROC6,ssp585,annual,1137.9535714285716
2043.0,MIROC6,ssp585,annual,1261.007857142857
2044.0,MIROC6,ssp585,annual,1351.0785714285716
2045.0,MIROC6,ssp585,annual,1242.4750000000001
2046.0,MIROC6,ssp585,annual,1865.6028571428571
2047.0,MIROC6,ssp585,annual,1311.9371428571428
2048.0,MIROC6,ssp585,annual,1272.4249999999997
2049.0,MIROC6,ssp585,annual,1426.597857142857
2050.0,MIROC6,ssp585,annual,1166.0035714285714
2051.0,MIROC6,ssp585,annual,1451.205714285714
2052.0,MIROC6,ssp585,annual,1910.1614285714288
2053.0,MIROC6,ssp585,annual,1644.3528571428571
2054.0,MIROC6,ssp585,annual,1040.1478571428572
2055.0,MIROC6,ssp585,annual,1209.9142857142856
2056.0,MIROC6,ssp585,annual,1430.19
2057.0,MIROC6,ssp585,annual,1673.0935714285715
2058.0,MIROC6,ssp585,annual,1955.544285714286
2059.0,MIROC6,ssp585,annual,1099.6128571428574
2060.0,MIROC6,ssp585,annual,1243.3035714285713
2061.0,MIROC6,ssp585,annual,1085.4207142857144
2062.0,MIROC6,ssp585,annual,1453.9921428571427
2063.0,MIROC6,ssp585,annual,1293.4585714285713
2064.0,MIROC6,ssp585,annual,1662.1207142857145
2065.0,MIROC6,ssp585,annual,1679.8521428571426
2066.0,MIROC6,ssp585,annual,793.7242857142857
2067.0,MIROC6,ssp585,annual,1142.0492857142858
2068.0,MIROC6,ssp585,annual,1253.2285714285715
2069.0,MIROC6,ssp585,annual,832.0221428571429
2070.0,MIROC6,ssp585,annual,1315.2214285714288
2071.0,MIROC6,ssp585,annual,1777.4021428571432
2072.0,MIROC6,ssp585,annual,1336.0914285714287
2073.0,MIROC6,ssp585,annual,991.472857142857
2074.0,MIROC6,ssp585,annual,1021.0192857142857
2075.0,MIROC6,ssp585,annual,1422.7864285714288
2076.0,MIROC6,ssp585,annual,1504.5628571428572
2077.0,MIROC6,ssp585,annual,1620.6528571428573
2078.0,MIROC6,ssp585,annual,883.5535714285714
2079.0,MIROC6,ssp585,annual,866.5928571428573
2080.0,MIROC6,ssp585,annual,1221.075
2081.0,MIROC6,ssp585,annual,1345.8742857142859
2082.0,MIROC6,ssp585,annual,1299.1000000000001
2083.0,MIROC6,ssp585,annual,1569.68
2084.0,MIROC6,ssp585,annual,1487.537857142857
2085.0,MIROC6,ssp585,annual,1789.6299999999999
2086.0,MIROC6,ssp585,annual,1355.6192857142855
2087.0,MIROC6,ssp585,annual,1245.037857142857
2088.0,MIROC6,ssp585,annual,1331.3521428571428
2089.0,MIROC6,ssp585,annual,741.7592857142857
2090.0,MIROC6,ssp585,annual,1295.1735714285714
2091.0,MIROC6,ssp585,annual,974.3571428571429
2092.0,MIROC6,ssp585,annual,818.1807142857143
2093.0,MIROC6,ssp585,annual,899.6999999999998
2094.0,MIROC6,ssp585,annual,736.8364285714287
2095.0,MIROC6,ssp585,annual,1243.9271428571428
2096.0,MIROC6,ssp585,annual,1090.7807142857143
2097.0,MIROC6,ssp585,annual,1095.3657142857144
2098.0,MIROC6,ssp585,annual,1348.8707142857145
2099.0,MIROC6,ssp585,annual,1198.2471428571428
2100.0,MIROC6,ssp585,annual,964.6357142857142
1981.0,MIROC6,ssp585,wet,1305.185
1982.0,MIROC6,ssp585,wet,1088.9792857142857
1983.0,MIROC6,ssp585,wet,753.9892857142858
1984.0,MIROC6,ssp585,wet,912.9821428571429
1985.0,MIROC6,ssp585,wet,1195.206428571429
1986.0,MIROC6,ssp585,wet,1101.2485714285715
1987.0,MIROC6,ssp585,wet,1123.6935714285714
1988.0,MIROC6,ssp585,wet,1139.0385714285715
1989.0,MIROC6,ssp585,wet,1242.4942857142855
1990.0,MIROC6,ssp585,wet,1311.9178571428572
1991.0,MIROC6,ssp585,wet,1260.81
1992.0,MIROC6,ssp585,wet,1009.2571428571428
1993.0,MIROC6,ssp585,wet,931.3950000000002
1994.0,MIROC6,ssp585,wet,1247.7478571428571
1995.0,MIROC6,ssp585,wet,1539.8500000000001
1996.0,MIROC6,ssp585,wet,925.4578571428572
1997.0,MIROC6,ssp585,wet,1303.1885714285713
1998.0,MIROC6,ssp585,wet,961.4250000000001
1999.0,MIROC6,ssp585,wet,1152.862142857143
2000.0,MIROC6,ssp585,wet,1289.7528571428572
2001.0,MIROC6,ssp585,wet,1327.0228571428572
2002.0,MIROC6,ssp585,wet,1359.92
2003.0,MIROC6,ssp585,wet,997.5378571428571
2004.0,MIROC6,ssp585,wet,1270.6178571428572
2005.0,MIROC6,ssp585,wet,1494.8971428571433
2006.0,MIROC6,ssp585,wet,1178.3714285714286
2007.0,MIROC6,ssp585,wet,1233.4607142857142
2008.0,MIROC6,ssp585,wet,856.0978571428572
2009.0,MIROC6,ssp585,wet,1074.1857142857143
2010.0,MIROC6,ssp585,wet,1118.3357142857144
2011.0,MIROC6,ssp585,wet,999.7671428571429
2012.0,MIROC6,ssp585,wet,1029.6699999999998
2013.0,MIROC6,ssp585,wet,1001.4985714285715
2014.0,MIROC6,ssp585,wet,1378.267857142857
2015.0,MIROC6,ssp585,wet,1437.5992857142858
2016.0,MIROC6,ssp585,wet,1412.7985714285714
2017.0,MIROC6,ssp585,wet,744.5892857142857
2018.0,MIROC6,ssp585,wet,1018.3500000000001
2019.0,MIROC6,ssp585,wet,1464.49
2020.0,MIROC6,ssp585,wet,941.385
2021.0,MIROC6,ssp585,wet,1386.9007142857142
2022.0,MIROC6,ssp585,wet,1450.5321428571426
2023.0,MIROC6,ssp585,wet,1029.4492857142857
2024.0,MIROC6,ssp585,wet,912.0164285714285
2025.0,MIROC6,ssp585,wet,1119.3871428571429
2026.0,MIROC6,ssp585,wet,1227.0064285714288
2027.0,MIROC6,ssp585,wet,956.6664285714288
2028.0,MIROC6,ssp585,wet,1409.2442857142855
2029.0,MIROC6,ssp585,wet,1279.8778571428575
2030.0,MIROC6,ssp585,wet,1616.4478571428572
2031.0,MIROC6,ssp585,wet,1261.8521428571428
2032.0,MIROC6,ssp585,wet,1210.9485714285713
2033.0,MIROC6,ssp585,wet,1327.465
2034.0,MIROC6,ssp585,wet,1076.6385714285714
2035.0,MIROC6,ssp585,wet,868.1107142857142
2036.0,MIROC6,ssp585,wet,1050.2221428571431
2037.0,MIROC6,ssp585,wet,1110.1978571428572
2038.0,MIROC6,ssp585,wet,865.3264285714287
2039.0,MIROC6,ssp585,wet,966.9192857142856
2040.0,MIROC6,ssp585,wet,900.4821428571428
2041.0,MIROC6,ssp585,wet,1519.7385714285715
2042.0,MIROC6,ssp585,wet,999.1949999999999
2043.0,MIROC6,ssp585,wet,1103.9014285714286
2044.0,MIROC6,ssp585,wet,1208.8657142857144
2045.0,MIROC6,ssp585,wet,907.7678571428571
2046.0,MIROC6,ssp585,wet,1495.3835714285717
2047.0,MIROC6,ssp585,wet,1154.4985714285715
2048.0,MIROC6,ssp585,wet,1174.9985714285715
2049.0,MIROC6,ssp585,wet,1237.5157142857145
2050.0,MIROC6,ssp585,wet,962.7
2051.0,MIROC6,ssp585,wet,1171.7164285714287
2052.0,MIROC6,ssp585,wet,1623.3464285714285
2053.0,MIROC6,ssp585,wet,951.782142857143
2054.0,MIROC6,ssp585,wet,860.7178571428569
2055.0,MIROC6,ssp585,wet,1125.7214285714288
2056.0,MIROC6,ssp585,wet,1013.3621428571429
2057.0,MIROC6,ssp585,wet,1285.1407142857145
2058.0,MIROC6,ssp585,wet,1628.5057142857145
2059.0,MIROC6,ssp585,wet,851.3085714285716
2060.0,MIROC6,ssp585,wet,938.0007142857145
2061.0,MIROC6,ssp585,wet,756.3164285714286
2062.0,MIROC6,ssp585,wet,1277.9678571428572
2063.0,MIROC6,ssp585,wet,1167.7107142857142
2064.0,MIROC6,ssp585,wet,1358.2557142857142
2065.0,MIROC6,ssp585,wet,1332.2178571428572
2066.0,MIROC6,ssp585,wet,621.0992857142858
2067.0,MIROC6,ssp585,wet,985.3714285714286
2068.0,MIROC6,ssp585,wet,904.7007142857143
2069.0,MIROC6,ssp585,wet,552.0542857142857
2070.0,MIROC6,ssp585,wet,1138.4042857142856
2071.0,MIROC6,ssp585,wet,1496.2921428571428
2072.0,MIROC6,ssp585,wet,1150.34
2073.0,MIROC6,ssp585,wet,810.9364285714286
2074.0,MIROC6,ssp585,wet,690.3471428571429
2075.0,MIROC6,ssp585,wet,1160.7564285714286
2076.0,MIROC6,ssp585,wet,1246.222857142857
2077.0,MIROC6,ssp585,wet,1400.2614285714287
2078.0,MIROC6,ssp585,wet,813.5878571428573
2079.0,MIROC6,ssp585,wet,720.2957142857143
2080.0,MIROC6,ssp585,wet,1023.987142857143
2081.0,MIROC6,ssp585,wet,1113.1635714285715
2082.0,MIROC6,ssp585,wet,1118.3442857142857
2083.0,MIROC6,ssp585,wet,1311.3471428571427
2084.0,MIROC6,ssp585,wet,1213.547142857143
2085.0,MIROC6,ssp585,wet,1580.1771428571426
2086.0,MIROC6,ssp585,wet,1092.3564285714288
2087.0,MIROC6,ssp585,wet,1043.350714285714
2088.0,MIROC6,ssp585,wet,1070.9171428571428
2089.0,MIROC6,ssp585,wet,601.9349999999998
2090.0,MIROC6,ssp585,wet,1103.727142857143
2091.0,MIROC6,ssp585,wet,818.0035714285714
2092.0,MIROC6,ssp585,wet,601.3199999999999
2093.0,MIROC6,ssp585,wet,726.4357142857143
2094.0,MIROC6,ssp585,wet,570.265
2095.0,MIROC6,ssp585,wet,926.1264285714285
2096.0,MIROC6,ssp585,wet,858.1328571428572
2097.0,MIROC6,ssp585,wet,893.66
2098.0,MIROC6,ssp585,wet,1100.9099999999999
2099.0,MIROC6,ssp585,wet,1032.1385714285714
2100.0,MIROC6,ssp585,wet,612.1992857142858
1981.0,MIROC6,ssp585,dry,151.98642857142858
1982.0,MIROC6,ssp585,dry,196.87428571428572
1983.0,MIROC6,ssp585,dry,235.20857142857145
1984.0,MIROC6,ssp585,dry,109.13142857142859
1985.0,MIROC6,ssp585,dry,169.2328571428571
1986.0,MIROC6,ssp585,dry,302.2171428571429
1987.0,MIROC6,ssp585,dry,148.11714285714285
1988.0,MIROC6,ssp585,dry,158.5642857142857
1989.0,MIROC6,ssp585,dry,106.51071428571427
1990.0,MIROC6,ssp585,dry,95.54428571428572
1991.0,MIROC6,ssp585,dry,70.18142857142857
1992.0,MIROC6,ssp585,dry,60.91285714285715
1993.0,MIROC6,ssp585,dry,241.34714285714284
1994.0,MIROC6,ssp585,dry,83.81928571428571
1995.0,MIROC6,ssp585,dry,104.81285714285711
1996.0,MIROC6,ssp585,dry,93.19357142857143
1997.0,MIROC6,ssp585,dry,131.6192857142857
1998.0,MIROC6,ssp585,dry,60.75428571428571
1999.0,MIROC6,ssp585,dry,112.14857142857143
2000.0,MIROC6,ssp585,dry,214.70642857142852
2001.0,MIROC6,ssp585,dry,156.85999999999999
2002.0,MIROC6,ssp585,dry,68.24
2003.0,MIROC6,ssp585,dry,174.0514285714286
2004.0,MIROC6,ssp585,dry,109.28571428571429
2005.0,MIROC6,ssp585,dry,305.2035714285715
2006.0,MIROC6,ssp585,dry,279.55428571428564
2007.0,MIROC6,ssp585,dry,170.85214285714284
2008.0,MIROC6,ssp585,dry,384.5778571428571
2009.0,MIROC6,ssp585,dry,357.31500000000005
2010.0,MIROC6,ssp585,dry,133.75785714285718
2011.0,MIROC6,ssp585,dry,39.455714285714286
2012.0,MIROC6,ssp585,dry,255.0842857142857
2013.0,MIROC6,ssp585,dry,84.97500000000001
2014.0,MIROC6,ssp585,dry,132.895
2015.0,MIROC6,ssp585,dry,137.13714285714286
2016.0,MIROC6,ssp585,dry,232.88214285714284
2017.0,MIROC6,ssp585,dry,184.99428571428575
2018.0,MIROC6,ssp585,dry,146.01142857142858
2019.0,MIROC6,ssp585,dry,180.8542857142857
2020.0,MIROC6,ssp585,dry,84.21714285714286
2021.0,MIROC6,ssp585,dry,234.89857142857142
2022.0,MIROC6,ssp585,dry,275.32785714285717
2023.0,MIROC6,ssp585,dry,70.09642857142856
2024.0,MIROC6,ssp585,dry,132.20714285714286
2025.0,MIROC6,ssp585,dry,58.289285714285704
2026.0,MIROC6,ssp585,dry,95.2314285714286
2027.0,MIROC6,ssp585,dry,42.08071428571429
2028.0,MIROC6,ssp585,dry,585.3657142857144
2029.0,MIROC6,ssp585,dry,284.1378571428572
2030.0,MIROC6,ssp585,dry,124.46928571428573
2031.0,MIROC6,ssp585,dry,213.13571428571427
2032.0,MIROC6,ssp585,dry,304.33142857142855
2033.0,MIROC6,ssp585,dry,87.98071428571428
2034.0,MIROC6,ssp585,dry,396.24571428571426
2035.0,MIROC6,ssp585,dry,354.80357142857144
2036.0,MIROC6,ssp585,dry,277.12428571428575
2037.0,MIROC6,ssp585,dry,320.2821428571429
2038.0,MIROC6,ssp585,dry,71.76857142857142
2039.0,MIROC6,ssp585,dry,158.38285714285715
2040.0,MIROC6,ssp585,dry,107.07785714285714
2041.0,MIROC6,ssp585,dry,152.64285714285714
2042.0,MIROC6,ssp585,dry,196.2807142857143
2043.0,MIROC6,ssp585,dry,103.25285714285712
2044.0,MIROC6,ssp585,dry,361.65714285714284
2045.0,MIROC6,ssp585,dry,320.0021428571429
2046.0,MIROC6,ssp585,dry,194.8514285714286
2047.0,MIROC6,ssp585,dry,102.83714285714288
2048.0,MIROC6,ssp585,dry,193.60571428571433
2049.0,MIROC6,ssp585,dry,163.73499999999999
2050.0,MIROC6,ssp585,dry,311.4685714285714
2051.0,MIROC6,ssp585,dry,252.64785714285716
2052.0,MIROC6,ssp585,dry,651.3242857142857
2053.0,MIROC6,ssp585,dry,212.57214285714284
2054.0,MIROC6,ssp585,dry,143.1407142857143
2055.0,MIROC6,ssp585,dry,409.5657142857143
2056.0,MIROC6,ssp585,dry,370.2842857142858
2057.0,MIROC6,ssp585,dry,199.49071428571432
2058.0,MIROC6,ssp585,dry,380.9707142857142
2059.0,MIROC6,ssp585,dry,192.95000000000002
2060.0,MIROC6,ssp585,dry,370.43071428571426
2061.0,MIROC6,ssp585,dry,259.7085714285714
