station,model,scenario,scale,period,mk_trend,mk_p_value,mk_slope,mk_intercept,mk_z,mk_tau,mk_s_stat,mk_n,sp_rho,sp_p_value,sp_trend
331011,EC-Earth3,ssp245,dry,full,increasing,8.66795826448552e-07,1.1994520547945207,117.05232876712327,4.919694078955365,0.3052271756160091,2143.0,119,0.43772966813844183,6.417715720417041e-07,increasing
331201,EC-Earth3,ssp245,dry,full,increasing,0.018677867317062224,0.8105000000000004,145.50049999999996,2.35189856995812,0.1459905996296824,1025.0,119,0.23325024925224327,0.010682458880607254,increasing
331301,EC-Earth3,ssp245,dry,full,increasing,0.00860118880534233,0.8270886075949367,150.42177215189872,2.6275116836250874,0.16308218202535252,1145.0,119,0.2512248967383564,0.0058520556567928485,increasing
331401,EC-Earth3,ssp245,dry,full,increasing,0.004593747650973645,0.9342857142857143,139.3571428571429,2.834221518875313,0.17590086882210512,1235.0,119,0.26344537815126057,0.003793566756487239,increasing
331402,EC-Earth3,ssp245,dry,full,increasing,0.0005152025146730743,1.253636363636363,167.6854545454546,3.4727252322037865,0.21549636803874092,1513.0,119,0.3237786640079761,0.00032816605548579127,increasing
REGIONAL_MEAN,EC-Earth3,ssp245,dry,full,increasing,7.800288413650769e-05,0.9116208791208792,120.10793956043958,3.9504546292265297,0.24512177752456915,1721.0,119,0.362127902008261,5.1902949915267856e-05,increasing
331002,EC-Earth3,ssp585,annual,historical,no trend,0.8821498665400751,-1.0939999999999828,1497.5959999999998,-0.1482444332326513,-0.0196078431372549,-11.0,34,-0.023071046600458365,0.8969530357137279,no trend
331003,EC-Earth3,ssp585,annual,historical,no trend,0.7895923705025334,-0.9777777777777854,1270.7733333333333,-0.26683997981877233,-0.0338680926916221,-19.0,34,-0.03437738731856379,0.8469496095194637,no trend
331004,EC-Earth3,ssp585,annual,historical,no trend,0.8821498665400751,-0.6152000000000044,1141.3908000000001,-0.1482444332326513,-0.0196078431372549,-11.0,34,-0.038044308632543926,0.8308479828883854,no trend
331005,EC-Earth3,ssp585,annual,historical,no trend,0.5142234581271419,-3.484444444444433,1192.908333333333,-0.6522755062236657,-0.08021390374331551,-45.0,34,-0.10496562261268144,0.5546597553588944,no trend
331006,EC-Earth3,ssp585,annual,historical,no trend,0.7895923705025334,1.946800000000003,1137.0678,0.26683997981877233,0.0338680926916221,19.0,34,0.05699006875477463,0.748864495245118,no trend
331007,EC-Earth3,ssp585,annual,historical,no trend,0.8588067571357121,-1.0684615384615375,1366.4196153846153,-0.17789331987918156,-0.023172905525846704,-13.0,34,-0.03284950343773873,0.8536770092315363,no trend
331008,EC-Earth3,ssp585,annual,historical,no trend,0.9527149346506574,-0.6254545454545347,1473.2549999999997,-0.05929777329306052,-0.008912655971479501,-5.0,34,-0.0007639419404125285,0.9965787740085339,no trend
331009,EC-Earth3,ssp585,annual,historical,no trend,0.5935629766221353,-3.392499999999984,1397.4812499999998,-0.5336799596375447,-0.0659536541889483,-37.0,34,-0.0854087089381207,0.6310386897404544,no trend
331010,EC-Earth3,ssp585,annual,historical,no trend,0.7895923705025334,-0.6968749999999915,1187.3634375,-0.26683997981877233,-0.0338680926916221,-19.0,34,-0.039877769289533994,0.8228220344090283,no trend
331011,EC-Earth3,ssp585,annual,historical,no trend,0.9527149346506574,-0.7387500000000102,1193.644375,-0.05929777329306052,-0.008912655971479501,-5.0,34,-0.009014514896867836,0.9596458127682785,no trend
331201,EC-Earth3,ssp585,annual,historical,no trend,0.614239541598542,-3.325833333333321,1323.00625,-0.5040310729910144,-0.062388591800356503,-35.0,34,-0.07257448433919021,0.6833557076088052,no trend
331301,EC-Earth3,ssp585,annual,historical,no trend,0.614239541598542,-3.9907692307692217,1385.032692307692,-0.5040310729910144,-0.062388591800356503,-35.0,34,-0.0744079449961803,0.6757854046415256,no trend
331401,EC-Earth3,ssp585,annual,historical,no trend,0.5142234581271419,-4.091052631578949,1517.1073684210526,-0.6522755062236657,-0.08021390374331551,-45.0,34,-0.13124522536287242,0.4593794218476056,no trend
331402,EC-Earth3,ssp585,annual,historical,no trend,0.45855874552468423,-5.130952380952381,1691.2507142857144,-0.7412221661632564,-0.09090909090909091,-51.0,34,-0.12238349885408707,0.4904967202424094,no trend
REGIONAL_MEAN,EC-Earth3,ssp585,annual,historical,no trend,0.6565125016248674,-3.1453571428571387,1387.440535714286,-0.4447332996979539,-0.05525846702317291,-31.0,34,-0.06310160427807486,0.7229391506855141,no trend
331002,EC-Earth3,ssp585,annual,near_future,no trend,0.6946868300138667,2.7600000000000193,1501.7799999999997,0.3925026820770347,0.052873563218390804,23.0,30,0.09054505005561733,0.6341869117475186,no trend
331003,EC-Earth3,ssp585,annual,near_future,no trend,0.8865048064138312,0.6899999999999977,1280.18,0.14272824802801262,0.020689655172413793,9.0,30,0.02246941045606229,0.9061823627072852,no trend
331004,EC-Earth3,ssp585,annual,near_future,no trend,0.7752944295177846,1.9815999999999985,1160.2118000000003,0.28545649605602524,0.03908045977011494,17.0,30,0.035817575083426034,0.8509511779244581,no trend
331005,EC-Earth3,ssp585,annual,near_future,no trend,1.0,0.4254545454545409,1155.4559090909092,0.0,0.0022988505747126436,1.0,30,0.018909899888765295,0.920994215056669,no trend
331006,EC-Earth3,ssp585,annual,near_future,no trend,0.9715358738879936,0.35692307692306713,1278.4196153846156,0.035682062007003156,0.006896551724137931,3.0,30,-0.011345939933259176,0.9525495284707406,no trend
331007,EC-Earth3,ssp585,annual,near_future,no trend,0.9715358738879936,0.28608695652174587,1402.5417391304347,0.035682062007003156,0.006896551724137931,3.0,30,-0.0028921023359288096,0.9878984726602261,no trend
331008,EC-Earth3,ssp585,annual,near_future,no trend,1.0,0.2875000000000038,1508.81125,0.0,0.0022988505747126436,1.0,30,0.02202447163515017,0.908032259576345,no trend
331009,EC-Earth3,ssp585,annual,near_future,no trend,0.8584007529637274,1.7510526315789463,1373.8947368421054,0.17841031003501578,0.02528735632183908,11.0,30,0.04160177975528365,0.8272153463595232,no trend
331010,EC-Earth3,ssp585,annual,near_future,no trend,0.8865048064138312,1.4692000000000007,1281.1216000000002,0.14272824802801262,0.020689655172413793,9.0,30,0.0353726362625139,0.8527825838498352,no trend
331011,EC-Earth3,ssp585,annual,near_future,no trend,1.0,-0.1722727272727256,1292.4779545454546,0.0,-0.0022988505747126436,-1.0,30,-0.0011123470522803117,0.9953454226627734,no trend
331201,EC-Earth3,ssp585,annual,near_future,no trend,0.617392769071009,5.565263157894737,1221.7436842105265,0.49954886809804416,0.06666666666666667,29.0,30,0.09543937708565071,0.6158936414251932,no trend
331301,EC-Earth3,ssp585,annual,near_future,no trend,0.568058623631595,6.1142857142857405,1266.5878571428568,0.5709129921120505,0.07586206896551724,33.0,30,0.13058954393770855,0.49155981918115976,no trend
331401,EC-Earth3,ssp585,annual,near_future,no trend,0.7752944295177846,2.413333333333336,1448.9716666666668,0.28545649605602524,0.03908045977011494,17.0,30,0.08654060066740822,0.64931354078183,no trend
331402,EC-Earth3,ssp585,annual,near_future,no trend,0.6946868300138667,4.3045454545454565,1577.064090909091,0.3925026820770347,0.052873563218390804,23.0,30,0.0771968854282536,0.6851362734557047,no trend
REGIONAL_MEAN,EC-Earth3,ssp585,annual,near_future,no trend,0.7212260985001633,2.663296703296702,1331.5654120879121,0.35682062007003157,0.04827586206896552,21.0,30,0.06874304783092325,0.7181370776973052,no trend
331002,EC-Earth3,ssp585,annual,mid_future,no trend,0.6946868300138667,-3.400000000000015,1331.4100000000003,-0.3925026820770347,-0.052873563218390804,-23.0,30,-0.03759733036707453,0.8436332422166453,no trend
331003,EC-Earth3,ssp585,annual,mid_future,no trend,0.3917934361895805,4.199999999999995,1189.0700000000002,0.8563694881680758,0.11264367816091954,49.0,30,0.1296996662958843,0.4945419476719742,no trend
331004,EC-Earth3,ssp585,annual,mid_future,no trend,0.617392769071009,-3.648181818181818,1032.6536363636365,-0.49954886809804416,-0.06666666666666667,-29.0,30,-0.038042269187986644,0.8418057259085631,no trend
331005,EC-Earth3,ssp585,annual,mid_future,no trend,0.41182433473249125,4.349999999999974,991.4000000000003,0.8206874261610726,0.10804597701149425,47.0,30,0.12169076751946609,0.5217867714133249,no trend
331006,EC-Earth3,ssp585,annual,mid_future,no trend,0.6946868300138667,-2.7914999999999965,1095.72675,-0.3925026820770347,-0.052873563218390804,-23.0,30,-0.034482758620689655,0.8564476380779374,no trend
331007,EC-Earth3,ssp585,annual,mid_future,no trend,0.6685166224807093,-3.3300000000000183,1234.4950000000003,-0.4281847440840379,-0.05747126436781609,-25.0,30,-0.04471635150166852,0.8144946781880171,no trend
331008,EC-Earth3,ssp585,annual,mid_future,no trend,0.568058623631595,4.464117647058816,1413.6652941176471,0.5709129921120505,0.07586206896551724,33.0,30,0.09365962180200223,0.6225204273595271,no trend
331009,EC-Earth3,ssp585,annual,mid_future,no trend,0.3723653021980269,6.051499999999999,1171.97325,0.8920515501750789,0.11724137931034483,51.0,30,0.13904338153503895,0.4636910679305081,no trend
331010,EC-Earth3,ssp585,annual,mid_future,no trend,0.7752944295177846,-2.404999999999992,1087.1525,-0.28545649605602524,-0.03908045977011494,-17.0,30,-0.035817575083426034,0.8509511779244581,no trend
331011,EC-Earth3,ssp585,annual,mid_future,no trend,0.568058623631595,2.819285714285716,1199.140357142857,0.5709129921120505,0.07586206896551724,33.0,30,0.07986651835372637,0.6748285199154292,no trend
331201,EC-Earth3,ssp585,annual,mid_future,no trend,0.8584007529637274,1.2333333333333485,1146.3716666666664,0.17841031003501578,0.02528735632183908,11.0,30,0.05272525027808676,0.7820032331043918,no trend
331301,EC-Earth3,ssp585,annual,mid_future,no trend,1.0,0.058999999999991816,1207.6145000000001,0.0,0.0022988505747126436,1.0,30,0.033592880978865404,0.8601156210111619,no trend
331401,EC-Earth3,ssp585,annual,mid_future,no trend,0.35354576844992414,6.6914814814814845,1226.6285185185184,0.9277336121820821,0.12183908045977011,53.0,30,0.13770856507230256,0.4680352613626606,no trend
331402,EC-Earth3,ssp585,annual,mid_future,no trend,0.2535263593015791,8.988181818181829,1371.9863636363634,1.141825984224101,0.14942528735632185,65.0,30,0.18442714126807563,0.32924823106175793,no trend
REGIONAL_MEAN,EC-Earth3,ssp585,annual,mid_future,no trend,0.802761791874143,1.7592857142856866,1193.093571428572,0.24977443404902208,0.034482758620689655,15.0,30,0.05139043381535039,0.7873951348360013,no trend
331002,EC-Earth3,ssp585,annual,far_future,no trend,0.2561449666035265,-14.817869318181824,1480.1397585227273,-1.1355499479153377,-0.18947368421052632,-36.0,20,-0.35488721804511275,0.12468812756013883,no trend
331003,EC-Earth3,ssp585,annual,far_future,no trend,0.49566272449002957,-7.184438596491222,1537.9821666666667,-0.6813299687492026,-0.11578947368421053,-22.0,20,-0.20902255639097742,0.3764723395871388,no trend
331004,EC-Earth3,ssp585,annual,far_future,no trend,0.18344722817247305,-11.677048611111108,1152.3269618055556,-1.3302156532722529,-0.22105263157894736,-42.0,20,-0.4060150375939849,0.0756893721143978,no trend
331005,EC-Earth3,ssp585,annual,far_future,no trend,0.31452486905097254,-11.89207843137255,1300.2597450980393,-1.0057728110107278,-0.16842105263157894,-32.0,20,-0.33383458646616543,0.15029922707342813,no trend
331006,EC-Earth3,ssp585,annual,far_future,no trend,0.41730416562740436,-13.011725490196081,1271.0663921568628,-0.8111071056538127,-0.1368421052631579,-26.0,20,-0.2571428571428572,0.27375050350001545,no trend
331007,EC-Earth3,ssp585,annual,far_future,no trend,0.2299690777236405,-12.479833333333332,1329.2634166666667,-1.2004385163676428,-0.2,-38.0,20,-0.3759398496240601,0.10234904601068491,no trend
331008,EC-Earth3,ssp585,annual,far_future,no trend,0.6264962743469109,-6.261087719298251,1776.1053333333334,-0.48666426339228763,-0.08421052631578947,-16.0,20,-0.2045112781954887,0.38709023775567686,no trend
331009,EC-Earth3,ssp585,annual,far_future,no trend,0.3467641835161843,-12.493500000000008,1537.99825,-0.9408842425584227,-0.15789473684210525,-30.0,20,-0.3037593984962406,0.19291416827770458,no trend
331010,EC-Earth3,ssp585,annual,far_future,no trend,0.3467641835161843,-9.637500000000003,1221.42625,-0.9408842425584227,-0.15789473684210525,-30.0,20,-0.29172932330827067,0.21202623258054826,no trend
331011,EC-Earth3,ssp585,annual,far_future,no trend,0.5376032363488861,-4.693833333333323,1434.6414166666668,-0.6164414002968976,-0.10526315789473684,-20.0,20,-0.1639097744360902,0.4898669433807743,no trend
331201,EC-Earth3,ssp585,annual,far_future,no trend,0.18344722817247305,-16.28111111111111,1359.3655555555554,-1.3302156532722529,-0.22105263157894736,-42.0,20,-0.4466165413533834,0.04837283310926691,decreasing
331301,EC-Earth3,ssp585,annual,far_future,no trend,0.2561449666035265,-16.384999999999998,1425.8925000000002,-1.1355499479153377,-0.18947368421052632,-36.0,20,-0.3969924812030075,0.08307130670785144,no trend
331401,EC-Earth3,ssp585,annual,far_future,no trend,0.20575410127305505,-12.919374999999974,1680.2940624999997,-1.2653270848199478,-0.21052631578947367,-40.0,20,-0.3744360902255639,0.10384052952246083,no trend
331402,EC-Earth3,ssp585,annual,far_future,no trend,0.14429205544010526,-16.095666666666695,1911.1488333333336,-1.4599927901768628,-0.24210526315789474,-46.0,20,-0.38195488721804516,0.09653857766782023,no trend
REGIONAL_MEAN,EC-Earth3,ssp585,annual,far_future,no trend,0.31452486905097254,-14.6809761904762,1475.7249880952384,-1.0057728110107278,-0.16842105263157894,-32.0,20,-0.3383458646616541,0.14452609966359922,no trend
331002,EC-Earth3,ssp585,annual,full,no trend,0.15762225122014595,-1.3553977272727271,1465.331164772727,-1.4131138511466517,-0.08739495798319327,-624.0,120,-0.13774567678310992,0.13353780215970548,no trend
331003,EC-Earth3,ssp585,annual,full,increasing,0.03280887875546834,1.634248120300751,1209.9072368421052,2.1344143401749585,0.1319327731092437,942.0,120,0.19057573442600179,0.03707383470188948,increasing
331004,EC-Earth3,ssp585,annual,full,no trend,0.1786037166866823,-1.0599785714285708,1133.9587249999997,-1.345066635200585,-0.08319327731092437,-594.0,120,-0.13165497604000276,0.15175508914391014,no trend
331005,EC-Earth3,ssp585,annual,full,no trend,0.4833739597281905,0.6498659420289856,1091.9879764492755,0.7008863242444869,0.04341736694677871,310.0,120,0.05328842280713937,0.5632328281077469,no trend
331006,EC-Earth3,ssp585,annual,full,no trend,0.33051593466412266,-0.8446194824961966,1189.9498592085235,-0.9730751880287537,-0.06022408963585434,-430.0,120,-0.09182582123758594,0.31853057484013225,no trend
331007,EC-Earth3,ssp585,annual,full,no trend,0.09458482158344217,-1.3370723742277129,1363.820806266549,-1.671693271741705,-0.10336134453781512,-738.0,120,-0.16063615528856168,0.07965985455516728,no trend
331008,EC-Earth3,ssp585,annual,full,increasing,0.025768665170211813,1.9033510638297724,1411.5656117021285,2.229680442499452,0.13781512605042018,984.0,120,0.19826376831724424,0.02995120992916718,increasing
331009,EC-Earth3,ssp585,annual,full,no trend,0.36785875152277936,0.7799475151713966,1297.683122847302,0.9004914910196159,0.05574229691876751,398.0,120,0.071907771373012,0.43511054534154187,no trend
331010,EC-Earth3,ssp585,annual,full,no trend,0.28129523963000636,-0.8181878221649501,1209.2021754188145,-1.0774142524793893,-0.06666666666666667,-476.0,120,-0.10325022571011874,0.26177180498091407,no trend
331011,EC-Earth3,ssp585,annual,full,increasing,0.007799087322341691,1.7359514170040407,1176.6258906882595,2.6606461434912076,0.16442577030812325,1174.0,120,0.2361205639280505,0.009422872017279177,increasing
331201,EC-Earth3,ssp585,annual,full,no trend,0.41807705139200646,-0.9457904468412937,1280.2795315870571,-0.8097618697581936,-0.050140056022408966,-358.0,120,-0.08093617612334189,0.37952375324611465,no trend
331301,EC-Earth3,ssp585,annual,full,no trend,0.4500545435787151,-0.8402678571428591,1318.1459375000002,-0.7553240970013403,-0.04677871148459384,-334.0,120,-0.07563025210084032,0.4116503049725,no trend
331401,EC-Earth3,ssp585,annual,full,no trend,0.24642728158607197,1.1456006493506492,1372.9267613636366,1.1590709116146694,0.07170868347338935,512.0,120,0.09361066740745884,0.3091747247366591,no trend
331402,EC-Earth3,ssp585,annual,full,no trend,0.1657789785657955,1.3716998792270536,1513.3838571859903,1.3858949647682248,0.08571428571428572,612.0,120,0.11964719772206402,0.19304226070255193,no trend
REGIONAL_MEAN,EC-Earth3,ssp585,annual,full,no trend,0.8152731868483507,0.2147822269055154,1263.2743860705502,0.2336287747481623,0.014565826330532213,104.0,120,0.011653587054656571,0.8994732923260353,no trend
331002,EC-Earth3,ssp585,wet,historical,no trend,0.9291243012099806,0.39833333333335,1328.8874999999998,0.08894665993959078,0.012477718360071301,7.0,34,0.030710466004583648,0.8631123148395858,no trend
331003,EC-Earth3,ssp585,wet,historical,no trend,1.0,0.1011999999999989,1150.5302,0.0,0.0017825311942959,1.0,34,0.0239877769289534,0.8928815189225733,no trend
331004,EC-Earth3,ssp585,wet,historical,no trend,0.8821498665400751,0.9730303030303035,1005.3050000000001,0.1482444332326513,0.0196078431372549,11.0,34,0.025210084033613443,0.8874570265879435,no trend
331005,EC-Earth3,ssp585,wet,historical,no trend,0.7443201343805719,-2.25,1029.745,-0.32613775311183285,-0.040998217468805706,-23.0,34,-0.04660045836516424,0.7935500934556738,no trend
331006,EC-Earth3,ssp585,wet,historical,no trend,0.6999147656727214,2.0413793103448254,1053.3322413793103,0.38543552640489337,0.0481283422459893,27.0,34,0.10588235294117647,0.5511879453066593,no trend
331007,EC-Earth3,ssp585,wet,historical,no trend,0.9763470765264379,0.3939999999999998,1225.7540000000001,0.02964888664653026,0.0053475935828877,3.0,34,0.01787624140565317,0.9200708216320078,no trend
331008,EC-Earth3,ssp585,wet,historical,no trend,0.8355864341125854,1.675882352941177,1324.7129411764706,0.20754220652571181,0.026737967914438502,15.0,34,0.05576776165011458,0.754083199465322,no trend
331009,EC-Earth3,ssp585,wet,historical,no trend,0.7668567682388832,-1.4000000000000044,1207.1200000000001,-0.2964888664653026,-0.0374331550802139,-21.0,34,-0.04323911382734912,0.8081540967203267,no trend
331010,EC-Earth3,ssp585,wet,historical,no trend,0.6999147656727214,1.904838709677418,974.1951612903226,0.38543552640489337,0.0481283422459893,27.0,34,0.0826585179526356,0.6421129952641682,no trend
331011,EC-Earth3,ssp585,wet,historical,no trend,0.7443201343805719,1.1138709677419345,1060.906129032258,0.32613775311183285,0.040998217468805706,23.0,34,0.05943468296409473,0.738460089138838,no trend
331201,EC-Earth3,ssp585,wet,historical,no trend,0.8821498665400751,-1.6890909090909232,1107.8400000000001,-0.1482444332326513,-0.0196078431372549,-11.0,34,0.007181054239877769,0.9678486720038728,no trend
331301,EC-Earth3,ssp585,wet,historical,no trend,0.8355864341125854,-1.2549999999999955,1167.2275,-0.20754220652571181,-0.026737967914438502,-15.0,34,-0.004430863254392665,0.9801587790458669,no trend
331401,EC-Earth3,ssp585,wet,historical,no trend,0.6565125016248674,-3.012500000000017,1285.8562500000003,-0.4447332996979539,-0.05525846702317291,-31.0,34,-0.05210084033613445,0.769802748530167,no trend
331402,EC-Earth3,ssp585,wet,historical,no trend,0.7895923705025334,-1.9636363636363554,1383.5399999999997,-0.26683997981877233,-0.0338680926916221,-19.0,34,-0.01390374331550802,0.937793641373936,no trend
REGIONAL_MEAN,EC-Earth3,ssp585,wet,historical,no trend,0.9291243012099806,0.22357142857142456,1155.8478571428573,0.08894665993959078,0.012477718360071301,7.0,34,0.022459893048128343,0.8996688229128935,no trend
331002,EC-Earth3,ssp585,wet,near_future,no trend,0.8584007529637274,-2.180666666666654,1369.6446666666666,-0.17841031003501578,-0.02528735632183908,-11.0,30,-0.060289210233592884,0.7516426426954622,no trend
331003,EC-Earth3,ssp585,wet,near_future,no trend,0.617392769071009,-3.4468181818181787,1141.3188636363636,-0.49954886809804416,-0.06666666666666667,-29.0,30,-0.11457174638487205,0.5466011942416222,no trend
331004,EC-Earth3,ssp585,wet,near_future,no trend,0.7752944295177846,-3.575333333333333,1089.2123333333332,-0.28545649605602524,-0.03908045977011494,-17.0,30,-0.08743047830923248,0.6459399628017727,no trend
331005,EC-Earth3,ssp585,wet,near_future,no trend,0.617392769071009,-2.633749999999992,991.4993749999999,-0.49954886809804416,-0.06666666666666667,-29.0,30,-0.1003337041156841,0.5978232057695442,no trend
331006,EC-Earth3,ssp585,wet,near_future,no trend,0.8304750241244809,-3.5064000000000033,1164.7728,-0.21409237204201895,-0.029885057471264367,-13.0,30,-0.04961067853170189,0.7945993085612236,no trend
331007,EC-Earth3,ssp585,wet,near_future,no trend,0.7481053914270006,-4.1019999999999985,1285.5690000000002,-0.3211385580630284,-0.04367816091954023,-19.0,30,-0.07630700778642936,0.6885846533599633,no trend
331008,EC-Earth3,ssp585,wet,near_future,no trend,0.6427431760684212,-3.140000000000024,1348.5450000000003,-0.46386680609104103,-0.06206896551724138,-27.0,30,-0.10300333704115683,0.5880636614116412,no trend
331009,EC-Earth3,ssp585,wet,near_future,no trend,0.617392769071009,-3.3977777777777822,1184.7627777777777,-0.49954886809804416,-0.06666666666666667,-29.0,30,-0.10255839822024472,0.5896854089021195,no trend
331010,EC-Earth3,ssp585,wet,near_future,no trend,0.5924901808547871,-4.819999999999999,1132.3649999999998,-0.5352309301050473,-0.07126436781609195,-31.0,30,-0.10344827586206896,0.5864438659169561,no trend
331011,EC-Earth3,ssp585,wet,near_future,no trend,0.4977975765265772,-3.990714285714286,1120.6253571428572,-0.67795917813306,-0.0896551724137931,-39.0,30,-0.1408231368186874,0.4579319987889402,no trend
331201,EC-Earth3,ssp585,wet,near_future,no trend,0.7752944295177846,-2.954999999999984,1138.4325,-0.28545649605602524,-0.03908045977011494,-17.0,30,-0.071412680756396,0.707658643064722,no trend
331301,EC-Earth3,ssp585,wet,near_future,no trend,0.8584007529637274,-2.120357142857143,1171.3001785714287,-0.17841031003501578,-0.02528735632183908,-11.0,30,-0.05939933259176862,0.7551966336537174,no trend
331401,EC-Earth3,ssp585,wet,near_future,no trend,0.568058623631595,-3.5808333333333358,1207.8520833333332,-0.5709129921120505,-0.07586206896551724,-33.0,30,-0.13681868743047831,0.4709431830890045,no trend
331402,EC-Earth3,ssp585,wet,near_future,no trend,0.6427431760684212,-2.4937500000000057,1363.0993750000002,-0.46386680609104103,-0.06206896551724138,-27.0,30,-0.08876529477196884,0.640892494549456,no trend
REGIONAL_MEAN,EC-Earth3,ssp585,wet,near_future,no trend,0.7481053914270006,-2.3287815126050324,1175.8487605042017,-0.3211385580630284,-0.04367816091954023,-19.0,30,-0.08832035595105672,0.6425732546619212,no trend
331002,EC-Earth3,ssp585,wet,mid_future,no trend,0.4754490495282657,-7.8700000000000045,1187.175,-0.7136412401400631,-0.09425287356321839,-41.0,30,-0.06518353726362626,0.7321863531135642,no trend
331003,EC-Earth3,ssp585,wet,mid_future,no trend,0.5206932698330875,3.5433333333333383,1030.4066666666665,0.6422771161260568,0.08505747126436781,37.0,30,0.09721913236929922,0.609296324690827,no trend
331004,EC-Earth3,ssp585,wet,mid_future,no trend,0.4977975765265772,-4.908461538461534,884.1726923076923,-0.67795917813306,-0.0896551724137931,-39.0,30,-0.06384872080088987,0.7374770663068841,no trend
331005,EC-Earth3,ssp585,wet,mid_future,no trend,0.6685166224807093,3.6777777777777803,849.8722222222223,0.4281847440840379,0.05747126436781609,25.0,30,0.06918798665183537,0.7163871282771047,no trend
331006,EC-Earth3,ssp585,wet,mid_future,no trend,0.4977975765265772,-4.93214285714287,968.5210714285718,-0.67795917813306,-0.0896551724137931,-39.0,30,-0.05139043381535039,0.7873951348360013,no trend
331007,EC-Earth3,ssp585,wet,mid_future,no trend,0.4324504235358999,-6.819999999999993,1106.5249999999999,-0.7850053641540694,-0.10344827586206896,-45.0,30,-0.08075639599555061,0.6714052660558582,no trend
331008,EC-Earth3,ssp585,wet,mid_future,no trend,0.568058623631595,3.884545454545456,1242.8490909090908,0.5709129921120505,0.07586206896551724,33.0,30,0.09054505005561733,0.6341869117475186,no trend
331009,EC-Earth3,ssp585,wet,mid_future,no trend,0.4754490495282657,5.647999999999996,1014.7140000000002,0.7136412401400631,0.09425287356321839,41.0,30,0.1132369299221357,0.5513145890332555,no trend
331010,EC-Earth3,ssp585,wet,mid_future,no trend,0.5206932698330875,-3.58363636363637,896.5227272727274,-0.6422771161260568,-0.08505747126436781,-37.0,30,-0.07408231368186874,0.6972322835738773,no trend
331011,EC-Earth3,ssp585,wet,mid_future,no trend,0.5924901808547871,3.0700000000000123,958.6649999999997,0.5352309301050473,0.07126436781609195,31.0,30,0.07363737486095662,0.6989663216022933,no trend
331201,EC-Earth3,ssp585,wet,mid_future,no trend,0.568058623631595,-4.329999999999997,960.6850000000001,-0.5709129921120505,-0.07586206896551724,-33.0,30,-0.06740823136818688,0.7233952866667434,no trend
331301,EC-Earth3,ssp585,wet,mid_future,no trend,0.5206932698330875,-5.05,996.805,-0.6422771161260568,-0.08505747126436781,-37.0,30,-0.07052280311457175,0.7111457528980899,no trend
331401,EC-Earth3,ssp585,wet,mid_future,no trend,0.4754490495282657,5.592916666666667,1038.4627083333332,0.7136412401400631,0.09425287356321839,41.0,30,0.11457174638487205,0.5466011942416222,no trend
331402,EC-Earth3,ssp585,wet,mid_future,no trend,0.35354576844992414,6.2146153846153815,1152.028076923077,0.9277336121820821,0.12183908045977011,53.0,30,0.1421579532814238,0.4536377262539489,no trend
REGIONAL_MEAN,EC-Earth3,ssp585,wet,mid_future,no trend,0.9715358738879936,-0.03668831168828423,996.6512662337659,-0.035682062007003156,-0.006896551724137931,-3.0,30,0.014460511679644046,0.9395449585639919,no trend
331002,EC-Earth3,ssp585,wet,far_future,no trend,0.41730416562740436,-11.478000000000016,1126.6460000000002,-0.8111071056538127,-0.1368421052631579,-26.0,20,-0.2300751879699248,0.3291382464700845,no trend
331003,EC-Earth3,ssp585,wet,far_future,no trend,0.41730416562740436,-7.075833333333334,1293.6104166666664,-0.8111071056538127,-0.1368421052631579,-26.0,20,-0.1894736842105263,0.42366525592686266,no trend
331004,EC-Earth3,ssp585,wet,far_future,no trend,0.4555354119407533,-7.891111111111109,860.2705555555555,-0.7462185372015077,-0.12631578947368421,-24.0,20,-0.2556390977443609,0.27666444989581596,no trend
331005,EC-Earth3,ssp585,wet,far_future,no trend,0.49566272449002957,-10.497999999999996,1065.096,-0.6813299687492026,-0.11578947368421053,-22.0,20,-0.21804511278195485,0.35573636611773685,no trend
331006,EC-Earth3,ssp585,wet,far_future,no trend,0.6264962743469109,-7.230555555555548,956.3002777777778,-0.48666426339228763,-0.08421052631578947,-16.0,20,-0.18496240601503755,0.43498614362285254,no trend
331007,EC-Earth3,ssp585,wet,far_future,no trend,0.41730416562740436,-9.95322222222224,1044.9106111111114,-0.8111071056538127,-0.1368421052631579,-26.0,20,-0.23308270676691725,0.32267802500462267,no trend
331008,EC-Earth3,ssp585,wet,far_future,no trend,0.4555354119407533,-8.015750000000013,1546.254625,-0.7462185372015077,-0.12631578947368421,-24.0,20,-0.18646616541353384,0.4311949104342509,no trend
331009,EC-Earth3,ssp585,wet,far_future,no trend,0.41730416562740436,-10.287888888888887,1250.5999444444444,-0.8111071056538127,-0.1368421052631579,-26.0,20,-0.22406015037593985,0.3422863508112141,no trend
331010,EC-Earth3,ssp585,wet,far_future,no trend,0.38103238548434293,-6.725264705882352,867.4400147058823,-0.8759956741061177,-0.14736842105263157,-28.0,20,-0.2721804511278195,0.24566887828037726,no trend
331011,EC-Earth3,ssp585,wet,far_future,no trend,0.721176307474874,-3.01194444444444,1137.258472222222,-0.35688712648767756,-0.06315789473684211,-12.0,20,-0.11127819548872178,0.6404548402871416,no trend
331201,EC-Earth3,ssp585,wet,far_future,no trend,0.41730416562740436,-10.725115384615382,910.7485961538462,-0.8111071056538127,-0.1368421052631579,-26.0,20,-0.26616541353383455,0.2566708454025406,no trend
