year,mme_mean,mme_median,q25,q75,mme_min,mme_max,mme_std,scenario,scale
2019,233.13132653061226,181.93714285714285,145.5032142857143,221.0289285714286,126.04857142857142,590.8692857142858,162.92684417229606,ssp245,dry
2020,150.14581632653062,159.91,125.01000000000002,184.74714285714288,74.73642857142859,196.85999999999999,47.726036290885,ssp245,dry
2021,135.57826530612243,143.0442857142857,113.01607142857142,150.11071428571432,76.68214285714285,203.06785714285712,40.18647827354527,ssp245,dry
2022,185.70755102040815,198.62999999999997,135.7992857142857,214.94392857142856,83.13428571428572,316.7021428571428,79.59041761095304,ssp245,dry
2023,144.90204081632652,113.72428571428573,103.88785714285713,200.8757142857143,80.48857142857142,210.57428571428568,56.63908436878294,ssp245,dry
2024,202.86091836734695,205.45714285714288,131.43035714285716,254.20142857142855,62.49571428571428,380.81,109.10347115224343,ssp245,dry
2025,180.9965306122449,185.56285714285715,106.02250000000001,228.32999999999998,36.54785714285714,376.15999999999997,112.67599632890911,ssp245,dry
2026,304.7839795918367,278.5042857142857,212.45214285714286,383.1357142857143,72.57214285714285,591.2357142857143,170.37296566323914,ssp245,dry
2027,224.51295918367347,188.17214285714286,102.22,265.7453571428572,75.72500000000001,571.7628571428571,176.30870404447307,ssp245,dry
2028,166.36132653061227,170.16785714285717,125.13500000000002,182.66785714285714,56.53571428571428,322.21999999999997,84.48370859479375,ssp245,dry
2029,203.81,187.125,156.97107142857146,237.63964285714286,77.97285714285715,372.3507142857142,93.77819538278446,ssp245,dry
2030,210.67346938775512,255.09500000000003,108.0007142857143,284.37607142857144,59.96714285714285,374.8985714285715,120.18124384733224,ssp245,dry
2031,168.37397959183676,153.58214285714286,138.1407142857143,193.71214285714285,110.65857142857142,250.6714285714286,47.328819356100276,ssp245,dry
2032,190.69642857142858,217.0435714285714,125.13642857142855,236.9710714285714,97.80857142857144,295.80785714285713,74.60968181870523,ssp245,dry
2033,137.85479591836733,110.08428571428568,83.29035714285715,153.74892857142856,60.113571428571426,320.7071428571429,88.98365416634086,ssp245,dry
2034,222.659693877551,199.01357142857145,152.7032142857143,286.9953571428571,144.85142857142856,335.35571428571427,79.20723142068181,ssp245,dry
2035,200.47969387755103,206.99714285714293,156.1507142857143,243.90964285714287,118.89928571428574,277.34071428571434,59.02553099430263,ssp245,dry
2036,149.19826530612247,135.49857142857144,122.93785714285715,153.54250000000002,86.07071428571429,269.8578571428571,58.12038445262798,ssp245,dry
2037,158.6751020408163,142.14857142857142,111.0875,189.31571428571428,82.31214285714286,285.4585714285714,70.63691788725143,ssp245,dry
2038,194.4322448979592,150.72714285714287,119.50821428571429,159.08892857142857,94.20642857142857,558.8978571428572,162.5695484907966,ssp245,dry
2039,173.53448979591835,165.4221428571429,144.62928571428571,212.9882142857143,78.42071428571428,255.66357142857143,59.42628300269196,ssp245,dry
2040,227.59438775510202,207.45571428571427,187.4432142857143,275.5032142857143,111.74,348.07214285714286,82.50036734553197,ssp245,dry
2041,185.6111224489796,120.6907142857143,102.36107142857142,189.3735714285714,55.699285714285715,539.4185714285715,167.2564803346085,ssp245,dry
2042,210.70142857142858,163.4892857142857,137.99107142857144,285.30178571428576,107.1857142857143,357.6492857142857,102.19618194640039,ssp245,dry
2043,191.7611224489796,152.59357142857147,120.63821428571427,198.63,87.80785714285715,463.39,126.84892144359871,ssp245,dry
2044,141.71081632653062,120.82928571428572,107.22107142857143,167.99214285714282,89.26785714285714,231.45214285714286,50.64927595736052,ssp245,dry
2045,192.8921428571429,191.27714285714288,177.26785714285714,214.18392857142857,124.71857142857142,251.3457142857143,40.96566988569421,ssp245,dry
2046,147.26979591836735,186.7328571428571,77.82178571428571,201.81571428571428,27.692857142857147,257.1878571428572,85.6796530775074,ssp245,dry
2047,150.5565306122449,122.37428571428572,121.35750000000002,172.48964285714285,66.16857142857143,277.6585714285714,68.59527004729992,ssp245,dry
2048,185.23877551020408,198.25500000000002,174.71107142857142,214.91535714285715,80.02642857142857,239.13714285714286,53.57806245864213,ssp245,dry
2049,252.9654081632653,225.22,185.23107142857143,301.805,149.82214285714286,421.6435714285714,95.3369604741975,ssp245,dry
2050,193.60632653061225,156.9857142857143,144.09428571428572,240.26285714285717,117.89714285714287,311.6471428571429,81.19711923992134,ssp245,dry
2051,179.4381632653061,148.43928571428572,120.68464285714285,215.17071428571427,86.61642857142859,349.3007142857142,90.78574072613708,ssp245,dry
2052,186.65132653061224,195.12642857142856,166.98464285714283,218.0625,97.91214285714284,243.42642857142854,50.28807118128624,ssp245,dry
2053,178.75530612244899,170.59214285714285,136.6817857142857,205.71464285714288,121.2942857142857,274.60785714285714,57.59584116230436,ssp245,dry
2054,120.88775510204081,87.53499999999998,65.96642857142857,147.70499999999998,58.27785714285715,273.0585714285714,77.10425472703604,ssp245,dry
2055,188.6611224489796,196.61285714285717,147.31035714285713,232.60857142857145,104.57357142857143,259.6035714285714,57.23755953248015,ssp245,dry
2056,137.3265306122449,126.09785714285715,111.92142857142858,162.65714285714287,60.1157142857143,225.915,54.63303577380633,ssp245,dry
2057,232.03153061224492,187.8007142857143,134.8657142857143,254.6825,127.56357142857145,529.76,144.39903216094788,ssp245,dry
2058,158.00551020408165,98.79857142857142,80.55821428571429,256.08,48.13,285.8335714285714,103.27030776776066,ssp245,dry
2059,181.53561224489795,133.43571428571428,125.33214285714286,205.31535714285712,104.16785714285713,371.85071428571433,94.94457889904925,ssp245,dry
2060,305.8637755102041,255.07500000000002,203.03464285714284,362.8807142857143,162.16785714285717,591.9728571428572,161.45065339525303,ssp245,dry
2061,261.23979591836735,219.73357142857142,144.87035714285716,327.14035714285717,136.86714285714285,528.0564285714287,145.67098887311482,ssp245,dry
2062,251.2704081632653,225.64142857142855,194.9607142857143,334.9692857142857,96.81142857142858,376.58000000000004,101.35094665350069,ssp245,dry
2063,273.3048979591837,291.6392857142857,208.4217857142857,331.09428571428566,60.452857142857134,482.00999999999993,134.23884801881988,ssp245,dry
2064,216.65448979591835,177.1535714285714,158.20964285714285,239.43678571428575,127.18357142857143,416.95142857142855,102.77818767382519,ssp245,dry
2065,173.6211224489796,157.31,139.55785714285713,162.6017857142857,103.98857142857143,349.73,80.71206428554662,ssp245,dry
2066,196.52816326530612,217.7271428571428,161.6242857142857,223.5125,106.12571428571427,281.57071428571425,58.806644532162906,ssp245,dry
2067,148.36663265306126,109.02857142857144,76.405,222.7896428571429,63.92857142857143,267.2200000000001,86.8879063360858,ssp245,dry
2068,194.6372448979592,185.57714285714286,149.35678571428573,244.21999999999997,105.12928571428571,284.6007142857143,67.20735629787171,ssp245,dry
2069,177.7979591836735,183.19142857142856,155.46642857142857,193.95285714285714,48.48357142857144,314.0721428571429,78.57159728707923,ssp245,dry
2070,128.35938775510203,141.03142857142856,79.89499999999998,164.23071428571427,57.17285714285714,212.05999999999997,57.9717794035662,ssp245,dry
2071,219.71591836734692,237.98571428571427,123.0075,247.93928571428575,61.70214285714286,496.42999999999995,144.4681052315808,ssp245,dry
2072,174.68571428571428,161.47642857142858,144.635,172.8192857142857,67.46714285714286,358.9478571428571,88.9862888066371,ssp245,dry
2073,150.65193877551022,97.01714285714284,80.86571428571428,209.12250000000003,69.19928571428571,308.3707142857143,104.28166947856717,ssp245,dry
2074,194.78234693877553,149.9935714285714,85.58500000000001,279.43428571428575,48.40285714285714,435.0414285714285,146.34298284397684,ssp245,dry
2075,244.3379591836735,215.8657142857143,160.0828571428571,233.56464285714287,87.21428571428571,619.9907142857144,174.38762393161701,ssp245,dry
2076,186.9658163265306,179.96785714285716,167.16857142857145,204.40749999999997,129.67714285714285,255.96357142857144,41.876858980827315,ssp245,dry
2077,177.11999999999998,153.84500000000003,115.49178571428573,207.67607142857142,75.15714285714286,364.5021428571428,98.70302109079022,ssp245,dry
2078,128.42142857142855,123.14785714285713,70.87678571428572,174.08107142857142,57.57714285714286,228.30928571428572,68.5572211571408,ssp245,dry
2079,235.5411224489796,234.7807142857143,121.54357142857143,271.66214285714284,59.30428571428571,568.2914285714286,169.62215845095457,ssp245,dry
2080,219.49632653061227,204.48785714285717,173.34178571428572,243.73821428571426,146.86642857142857,350.96,72.02823094901271,ssp245,dry
2081,237.1816326530612,206.24785714285713,177.8782142857143,299.11607142857144,141.87428571428572,358.1607142857143,84.2910449602781,ssp245,dry
2082,181.74897959183676,151.14571428571432,147.8275,217.1696428571429,100.10999999999999,290.99285714285713,64.86948153276275,ssp245,dry
2083,181.94183673469388,159.29500000000004,144.54035714285715,240.93785714285713,53.81071428571429,289.5307142857143,80.53608501324992,ssp245,dry
2084,178.0470408163265,207.05928571428566,143.96571428571428,231.36535714285716,34.92714285714286,253.68071428571426,76.6005829730269,ssp245,dry
2085,149.13204081632654,132.7835714285714,89.28714285714287,183.2864285714286,53.30785714285714,312.6857142857143,88.70802056746649,ssp245,dry
2086,165.79683673469387,135.68785714285715,92.78892857142856,204.70607142857145,50.67000000000001,379.22999999999996,114.42527301504478,ssp245,dry
2087,212.70816326530615,222.70214285714286,164.19535714285715,231.95250000000004,85.51357142857144,388.44571428571425,96.24497438496962,ssp245,dry
2088,194.53918367346938,153.4185714285714,145.59714285714284,236.78499999999997,108.47357142857142,335.1178571428572,78.81540145622265,ssp245,dry
2089,257.4538775510204,236.42428571428576,208.07607142857142,313.8142857142857,182.0342857142857,339.93785714285707,64.97540956866033,ssp245,dry
2090,203.0818367346939,181.46785714285716,91.5375,243.50285714285712,47.85785714285714,522.1664285714286,160.60372012927803,ssp245,dry
2091,180.35275510204082,144.3164285714286,112.95392857142855,239.23250000000002,80.68785714285715,333.09214285714285,93.12326857307333,ssp245,dry
2092,291.71989795918364,264.3378571428571,149.27642857142854,429.76714285714286,41.253571428571426,578.3607142857143,209.76657159262996,ssp245,dry
2093,225.68897959183673,168.7942857142857,153.4332142857143,292.8885714285714,120.79071428571429,397.5942857142857,116.13038240483286,ssp245,dry
2094,239.86316326530613,197.74571428571429,180.9196428571429,294.45142857142855,67.14928571428571,463.4049999999999,127.17054705155067,ssp245,dry
2095,256.11112244897964,198.96214285714288,160.92964285714288,337.68857142857144,65.28642857142856,531.2928571428572,169.20191581797266,ssp245,dry
2096,166.58173469387754,123.63571428571427,108.87857142857142,193.33142857142855,56.999285714285726,381.01714285714286,106.87672455771924,ssp245,dry
2097,200.53010204081633,172.33357142857145,152.55357142857144,219.12321428571428,73.73071428571428,414.29285714285714,106.90396433107023,ssp245,dry
2098,185.86663265306123,184.32285714285717,117.36,235.15750000000003,51.99571428571429,359.7128571428571,102.58282355353997,ssp245,dry
2099,184.95561224489796,143.9892857142857,103.59035714285713,172.4685714285714,79.64142857142858,518.9407142857143,151.75318970435856,ssp245,dry
1981,1243.4072448979591,1234.2814285714287,1148.829642857143,1278.6582142857142,1118.5864285714285,1496.0071428571428,129.40013041439852,ssp585,annual
1982,1237.4797959183672,1220.822857142857,1097.4707142857142,1333.4160714285713,948.0671428571429,1631.695,222.85829528613593,ssp585,annual
1983,1381.8742857142856,1434.2649999999999,1114.6753571428571,1530.028214285714,968.8342857142856,1980.6135714285715,348.16115438415704,ssp585,annual
1984,1244.3597959183674,1182.4678571428574,1140.4021428571427,1329.5446428571427,836.1885714285714,1751.9685714285715,279.32731595305256,ssp585,annual
1985,1322.8805102040817,1336.4442857142858,1221.2917857142857,1478.5257142857142,911.2842857142857,1612.7999999999997,243.78926823854388,ssp585,annual
1986,1248.9843877551023,1265.642857142857,1095.2492857142856,1432.2842857142855,935.5178571428571,1486.6628571428575,225.661049985781,ssp585,annual
1987,1414.0324489795917,1343.2671428571427,1199.1785714285716,1533.9360714285713,884.1492857142856,2204.581428571428,419.69960471460377,ssp585,annual
1988,1580.3641836734694,1312.7699999999998,1247.6899999999998,1552.5925,1156.5042857142857,2992.71,648.3852106996153,ssp585,annual
1989,1299.255918367347,1373.327142857143,1267.6385714285714,1409.4357142857143,887.4964285714286,1479.8192857142858,202.57626847000205,ssp585,annual
1990,1183.9058163265306,1318.6935714285714,978.9942857142855,1407.6960714285715,652.2707142857142,1542.9957142857145,320.52900936359936,ssp585,annual
1991,1277.7925510204082,1326.5142857142857,1180.0439285714285,1385.7639285714286,994.8892857142857,1491.5285714285712,173.42510765097194,ssp585,annual
1992,1234.3169387755102,1288.2928571428572,1025.1810714285714,1347.454642857143,909.0535714285714,1697.6007142857145,271.6462162294704,ssp585,annual
1993,1219.9270408163266,1297.152142857143,1117.4832142857144,1342.8039285714285,959.5992857142857,1362.1635714285712,167.17113691591607,ssp585,annual
1994,1411.401530612245,1374.2964285714286,1213.3046428571429,1577.24,1042.91,1881.515,290.1294046860957,ssp585,annual
1995,1481.8358163265307,1515.0035714285716,1234.9099999999999,1736.9357142857143,909.8928571428571,2004.2628571428572,396.4183857379641,ssp585,annual
1996,1154.5052040816329,1068.77,985.6914285714288,1250.272142857143,935.6978571428571,1605.1414285714286,246.75064346376348,ssp585,annual
1997,1297.2189795918368,1404.2992857142858,1062.1517857142856,1505.7789285714287,941.0042857142859,1599.3678571428572,274.97252725878735,ssp585,annual
1998,1747.272244897959,1658.2199999999998,1519.7364285714286,2132.6175,1078.0349999999996,2189.942857142857,426.3269834177036,ssp585,annual
1999,1282.4681632653062,1227.4235714285714,1100.3817857142858,1452.8825000000002,939.6307142857142,1703.6942857142858,269.50264235097836,ssp585,annual
2000,1204.0744897959182,1161.7450000000001,1032.2857142857142,1358.6285714285714,837.1085714285713,1647.8392857142858,283.53057063146554,ssp585,annual
2001,1462.0432653061227,1458.855,1370.8557142857144,1487.4,882.5771428571428,2176.359285714286,381.22416987861044,ssp585,annual
2002,1149.0235714285714,1033.5135714285714,987.3257142857142,1349.7085714285713,805.3864285714284,1530.1964285714287,276.739571320572,ssp585,annual
2003,1196.7276530612246,1101.0721428571428,1021.7085714285714,1325.7628571428572,967.5842857142856,1613.4942857142858,249.7885674461948,ssp585,annual
2004,1382.945714285714,1468.77,1243.8217857142856,1528.0096428571428,923.2657142857142,1744.9214285714284,267.9151630180718,ssp585,annual
2005,1553.45,1595.4321428571432,1446.9732142857142,1669.7307142857142,1109.2221428571427,1936.087857142857,268.3928137337988,ssp585,annual
2006,1419.5235714285716,1269.742142857143,1182.745357142857,1639.7014285714286,1107.3664285714287,1914.6628571428573,312.159718011709,ssp585,annual
2007,1288.4062244897957,1415.9171428571428,1082.245,1490.6992857142855,914.4207142857142,1542.6171428571429,257.9063517079639,ssp585,annual
2008,1235.6121428571428,1158.8692857142858,994.3003571428571,1460.6871428571428,900.4914285714285,1679.9492857142857,323.7213102167284,ssp585,annual
2009,1293.7929591836732,1233.8857142857144,1191.3089285714284,1394.9642857142858,904.9685714285714,1745.1499999999999,259.988212357212,ssp585,annual
2010,1224.6924489795917,1319.9778571428571,1172.3228571428572,1382.144285714286,624.9192857142856,1519.015714285714,297.0333723605718,ssp585,annual
2011,1268.745306122449,1217.6992857142857,1026.4967857142856,1436.2103571428572,933.4035714285712,1804.6999999999996,321.03345738042435,ssp585,annual
2012,1220.4688775510203,1121.7035714285716,1074.784642857143,1253.5492857142854,1046.077857142857,1718.8328571428572,236.01051294462258,ssp585,annual
2013,1270.8023469387756,1212.9971428571428,1131.7732142857144,1236.6267857142857,1053.327142857143,1892.4921428571429,285.8178948829579,ssp585,annual
2014,1288.8833673469387,1325.3864285714285,1128.6550000000002,1425.08,1040.5135714285714,1548.8135714285713,200.88530851160252,ssp585,annual
2015,1262.5648979591838,1229.4092857142857,1132.9339285714286,1495.5807142857143,791.3971428571429,1560.1185714285712,275.5651801127077,ssp585,annual
2016,1402.057448979592,1414.7942857142857,1323.38,1502.6599999999999,1066.9935714285714,1680.5342857142857,198.28622272211518,ssp585,annual
2017,1161.5448979591836,1230.1878571428572,1041.922857142857,1312.852142857143,758.9364285714286,1432.1399999999999,231.64642451419135,ssp585,annual
2018,1288.1220408163265,1197.2492857142856,1134.787142857143,1372.085357142857,1118.867857142857,1686.9921428571429,208.57634625253962,ssp585,annual
2019,1343.394693877551,1342.5421428571426,1235.2742857142857,1458.9271428571428,1071.6942857142858,1601.123571428571,180.7795621259733,ssp585,annual
2020,1292.9548979591837,1380.285,1175.8046428571429,1454.338214285714,809.4192857142858,1600.6942857142858,265.5084397909847,ssp585,annual
2021,1273.791224489796,1228.6542857142856,1120.130714285714,1468.7410714285716,873.8149999999999,1636.3257142857144,275.2971263516975,ssp585,annual
2022,1359.3631632653062,1399.247142857143,1142.3807142857142,1608.7532142857144,790.277142857143,1823.75,363.05513581147886,ssp585,annual
2023,1401.5147959183673,1359.175,1228.3917857142858,1594.8964285714285,1122.9399999999998,1681.9121428571427,226.3793447427169,ssp585,annual
2024,1295.1531632653061,1246.3250000000003,995.5335714285716,1422.8057142857142,982.6035714285715,2000.4650000000001,368.1281274578947,ssp585,annual
2025,1368.4688775510203,1345.2107142857144,1285.5207142857143,1480.7428571428572,1072.7278571428574,1628.8164285714286,194.68776466742887,ssp585,annual
2026,1290.6542857142856,1243.0435714285716,1146.8485714285716,1441.329642857143,954.0621428571428,1661.1178571428575,257.90682107986953,ssp585,annual
2027,1233.0149999999999,1093.6435714285712,1019.6103571428571,1385.0189285714287,967.4092857142858,1760.7935714285716,291.7728976694988,ssp585,annual
2028,1370.6841836734695,1247.080714285714,1118.4664285714284,1681.8935714285717,751.3928571428571,1995.5957142857146,439.3334460462451,ssp585,annual
2029,1327.325918367347,1339.0164285714286,1183.2114285714285,1368.8175,1052.5457142857142,1795.661428571429,238.56029565759096,ssp585,annual
2030,1372.8735714285715,1200.3428571428572,1126.6110714285712,1584.37,1090.9899999999998,1896.82,332.82951738135574,ssp585,annual
2031,1353.7506122448979,1333.485,1252.4099999999999,1564.4664285714284,756.6592857142857,1752.357142857143,330.7428196703721,ssp585,annual
2032,1201.5297959183674,1135.5978571428573,981.8742857142857,1299.2,911.507142857143,1801.455,306.8337048274661,ssp585,annual
2033,1265.798673469388,1250.0335714285716,1069.7439285714286,1429.7553571428573,1000.4257142857144,1611.1328571428573,234.78544516747172,ssp585,annual
2034,1223.5595918367346,1167.1635714285715,1060.110714285714,1357.712857142857,921.6028571428573,1640.5035714285714,249.03463146659655,ssp585,annual
2035,1297.710918367347,1201.5049999999999,1176.63,1392.2392857142859,1074.7514285714285,1669.9814285714288,204.00732767273115,ssp585,annual
2036,1360.9339795918368,1326.1100000000004,1196.4710714285713,1523.425714285714,927.8721428571429,1832.762142857143,302.7640978466135,ssp585,annual
2037,1449.5936734693878,1355.9678571428572,1304.0596428571428,1581.8046428571429,1073.7757142857142,1945.6835714285712,285.684302180725,ssp585,annual
2038,1228.7602040816325,1181.5564285714286,1057.3585714285714,1392.3935714285712,1023.6821428571428,1496.5785714285714,196.12427491214686,ssp585,annual
2039,1173.3926530612246,1177.5571428571427,1063.4414285714286,1238.449285714286,1030.7792857142856,1401.6307142857145,135.00855848703574,ssp585,annual
2040,1308.548775510204,1229.9335714285714,1139.8289285714286,1444.5714285714284,978.7478571428572,1782.3592857142855,288.39550944164824,ssp585,annual
2041,1547.7207142857144,1466.4957142857145,1288.4310714285712,1607.6746428571425,1179.8178571428573,2395.52,409.97700143601054,ssp585,annual
2042,1280.5441836734694,1284.8342857142857,1170.2892857142858,1407.93,944.1964285714287,1578.3400000000001,218.99164357462377,ssp585,annual
2043,1103.3192857142856,1186.9328571428573,1032.6142857142859,1235.7271428571426,724.9607142857143,1274.6585714285716,199.10362238314102,ssp585,annual
2044,1412.0525510204081,1579.3085714285714,1282.1482142857144,1630.7939285714288,745.7535714285714,1733.4214285714286,346.17143298434013,ssp585,annual
2045,1225.8636734693878,1254.3428571428572,1132.5435714285713,1326.6775000000002,827.9857142857143,1580.275,241.2936138115333,ssp585,annual
2046,1341.1323469387755,1464.2035714285714,978.3135714285713,1606.4435714285714,888.6057142857143,1865.6028571428571,389.7963919481576,ssp585,annual
2047,1239.2102040816328,1298.5078571428571,1051.9807142857142,1343.1782142857144,654.8742857142859,1930.7714285714287,396.7304013524352,ssp585,annual
2048,1340.1763265306122,1272.425,1213.4707142857142,1429.4335714285712,867.8485714285714,1955.1521428571427,332.44946585434843,ssp585,annual
2049,1149.3052040816326,1114.507142857143,976.5389285714285,1324.5139285714286,534.0807142857142,1794.4428571428568,402.078310424595,ssp585,annual
2050,1473.9659183673468,1605.782857142857,1132.8417857142858,1863.7289285714287,818.8571428571429,1899.98,441.10377990411706,ssp585,annual
2051,1121.2408163265304,1087.9807142857142,975.6535714285715,1265.7167857142856,826.7585714285715,1451.205714285714,222.811586741191,ssp585,annual
2052,1332.4383673469388,1205.6878571428572,1044.2735714285716,1612.080357142857,898.5114285714286,1910.1614285714288,388.8595033260628,ssp585,annual
2053,1339.4716326530613,1224.8642857142856,1117.0546428571429,1483.5010714285713,1013.1857142857143,1937.14,337.43125989834454,ssp585,annual
2054,1136.0962244897958,1143.6985714285713,941.5753571428572,1410.5149999999999,533.6885714285714,1571.1057142857142,375.0637798817729,ssp585,annual
2055,1093.5438775510204,959.2035714285714,809.2875,1209.1867857142856,643.8149999999999,2014.84,458.1605507286974,ssp585,annual
2056,1429.8014285714287,1430.19,1159.8971428571429,1539.7592857142859,1125.417142857143,2053.69,331.1899181381591,ssp585,annual
2057,1439.0204081632653,1486.15,1210.2635714285714,1610.1864285714287,1155.8578571428573,1790.2350000000001,250.70714808719865,ssp585,annual
2058,1222.4367346938775,1127.0142857142857,1008.1621428571427,1327.1021428571428,803.9699999999999,1955.544285714286,380.00622740284365,ssp585,annual
2059,1101.4522448979592,1058.325,940.1889285714286,1188.7539285714288,911.14,1482.815,210.88564457382535,ssp585,annual
2060,1215.6216326530614,1243.3035714285713,1106.3189285714286,1298.3875,770.147142857143,1686.4878571428574,277.06786539211765,ssp585,annual
2061,1114.6359183673471,1085.4207142857144,958.6414285714286,1279.892142857143,787.5957142857143,1452.3678571428572,251.61799828815202,ssp585,annual
2062,1242.4877551020406,1170.6771428571428,1044.1521428571427,1395.4335714285712,925.1671428571428,1722.398571428572,280.1464989629452,ssp585,annual
2063,1236.3041836734694,1293.4585714285713,1017.5753571428571,1405.107857142857,736.2042857142858,1779.1000000000001,344.2045697717762,ssp585,annual
2064,1260.1610204081633,1270.0485714285714,940.1553571428572,1573.5989285714286,734.6735714285713,1788.8964285714287,413.1350676204635,ssp585,annual
2065,1286.3161224489795,1480.3999999999999,1025.315357142857,1594.9696428571428,603.3907142857144,1679.8521428571426,417.25842911741574,ssp585,annual
2066,1192.6727551020408,1157.1342857142859,919.1507142857143,1292.6589285714285,557.6771428571429,2210.2785714285715,523.0788480642758,ssp585,annual
2067,1224.545,1216.5457142857142,1135.3832142857143,1263.4310714285714,812.8557142857143,1744.7850000000003,276.65218979991556,ssp585,annual
2068,1023.0888775510203,1078.8714285714286,832.4053571428572,1214.2192857142857,560.4028571428572,1429.0985714285712,306.6115630116135,ssp585,annual
2069,901.9542857142858,832.0221428571429,726.9817857142857,1099.8614285714286,423.4871428571428,1404.4842857142855,338.5984397503339,ssp585,annual
2070,963.8941836734695,857.6142857142859,730.4853571428571,1207.749642857143,536.8628571428571,1476.312142857143,345.6505613040934,ssp585,annual
2071,1183.903367346939,1170.9957142857143,1040.8857142857144,1354.8514285714286,547.4514285714287,1777.4021428571432,395.71093761664116,ssp585,annual
2072,1091.2963265306123,982.5185714285716,953.6953571428571,1224.5578571428573,734.2478571428572,1565.8014285714287,278.09490530122025,ssp585,annual
2073,1018.4415306122448,991.472857142857,834.5328571428572,1091.2814285714285,769.1350000000001,1516.8542857142857,257.2346970275098,ssp585,annual
2074,1125.5934693877552,1032.3985714285716,1015.1903571428571,1195.3075,810.0571428571428,1615.7028571428575,264.12034700771216,ssp585,annual
2075,905.6657142857142,751.8128571428572,699.6057142857142,1211.5542857142857,342.7407142857142,1422.7864285714288,388.1720817513678,ssp585,annual
2076,1122.6311224489798,1250.5064285714286,892.4407142857142,1487.5703571428573,320.6428571428572,1527.2464285714286,489.56576395260686,ssp585,annual
2077,1055.2250000000001,991.7250000000001,737.4485714285714,1419.441785714286,460.4164285714286,1620.652857142857,438.18558721663567,ssp585,annual
2078,1091.5480612244899,1046.2728571428572,861.6942857142857,1167.682142857143,762.532142857143,1773.2785714285715,342.5166694371215,ssp585,annual
2079,1063.9725510204082,879.9407142857143,852.6471428571431,1177.1950000000002,669.6271428571429,1838.5557142857142,416.3395696740057,ssp585,annual
2080,1301.3598979591839,1045.7421428571429,950.5942857142857,1316.449285714286,662.2592857142856,2867.430714285714,731.0041210483691,ssp585,annual
2081,938.3900000000001,971.0264285714286,559.9896428571428,1292.4575,491.9857142857142,1400.8235714285715,399.44682331417084,ssp585,annual
2082,1038.5560204081632,1113.457142857143,650.0885714285714,1408.616785714286,349.3457142857142,1689.6785714285713,502.39177111898545,ssp585,annual
2083,1010.7392857142858,802.1285714285714,673.8939285714287,1444.7153571428573,352.0035714285714,1683.8242857142855,512.9661002540654,ssp585,annual
2084,1048.1387755102041,1008.9835714285715,852.0039285714286,1333.6285714285714,376.6557142857142,1580.067142857143,413.61467048213683,ssp585,annual
2085,1137.980918367347,1121.107857142857,890.3278571428574,1310.9914285714285,652.49,1789.6299999999999,375.73479398869466,ssp585,annual
2086,959.814693877551,902.9700000000001,701.1632142857143,1208.3760714285713,508.44928571428574,1488.205,366.67060304106667,ssp585,annual
2087,1183.7718367346938,1245.037857142857,869.7564285714286,1424.020357142857,492.4278571428572,1961.383571428571,492.3407017188637,ssp585,annual
2088,1077.3794897959183,986.0921428571428,541.0732142857142,1621.0467857142858,312.53357142857146,1918.7907142857143,663.8804964006263,ssp585,annual
2089,832.4230612244897,741.7592857142857,705.4703571428572,1031.0832142857141,448.89928571428567,1163.1957142857143,251.9346324900778,ssp585,annual
2090,1091.4941836734693,1058.8564285714285,1006.7314285714285,1236.6971428571428,799.5721428571429,1295.1735714285714,178.371147282558,ssp585,annual
2091,876.360612244898,949.61,629.0085714285714,1124.9967857142858,245.9821428571428,1430.9214285714286,409.02533662841046,ssp585,annual
2092,1019.6821428571428,1025.2664285714286,818.4835714285714,1174.514642857143,667.2528571428572,1459.259285714286,285.5911574943202,ssp585,annual
2093,905.8096938775509,809.1271428571428,735.7803571428572,967.575,452.53499999999997,1672.2949999999998,383.0232971215992,ssp585,annual
2094,857.140612244898,736.8364285714285,550.3114285714285,1164.2632142857142,463.96071428571423,1370.037857142857,371.18305110386376,ssp585,annual
2095,891.6632653061224,711.6235714285714,568.3225,1292.6257142857144,334.11357142857145,1474.0092857142856,451.0843554685144,ssp585,annual
2096,900.7027551020409,829.8135714285714,642.1785714285713,1134.6571428571428,348.3364285714286,1573.0978571428573,410.7561793050931,ssp585,annual
2097,867.6351020408164,929.3078571428572,522.8032142857143,1125.3971428571426,475.2635714285714,1372.4735714285719,362.4922244325422,ssp585,annual
2098,1051.3992857142857,870.8421428571428,820.5142857142857,1296.8478571428573,400.5857142857143,1853.6428571428573,471.22699890203427,ssp585,annual
2099,912.0541836734693,871.7364285714285,641.0546428571429,1237.3707142857143,431.2078571428572,1324.5842857142857,360.1501313075634,ssp585,annual
2100,906.9979591836735,717.232142857143,656.9396428571429,1132.3367857142857,590.9399999999999,1462.2607142857141,349.3697610589958,ssp585,annual
1981,1084.5891836734695,1113.7564285714284,1023.0550000000001,1155.1975000000002,816.6778571428573,1305.185,160.97824008761407,ssp585,wet
1982,1078.1861224489796,1088.9792857142857,990.4414285714286,1194.3849999999998,795.4564285714285,1293.214285714286,172.55691116939553,ssp585,wet
1983,1222.8621428571428,1173.4485714285713,1040.1742857142856,1376.7335714285714,753.9892857142858,1798.7814285714285,337.15262216714797,ssp585,wet
1984,1094.806326530612,1071.0214285714287,987.1474999999998,1128.4392857142857,797.0492857142856,1564.3999999999999,240.34375160333744,ssp585,wet
