station,year,month,monthly_total_mm,neighbour_median_mm,neighbour_fraction_wet,own_climatology_median_mm,max_zero_run_days,annual_total_mm,I1_exact_zero,I2_region_wet,I3_neighbours_wet,I4_month_normally_wet,I5_long_zero_run,I6_annual_deficit,n_indicators,classification
351008,1986,11,78.9,41.3,0.9166666666666666,84.25,1,1198.8,False,True,True,True,False,False,3,not_zero
351009,1986,11,57.3,41.3,0.9166666666666666,64.7,1,1177.2,False,True,True,True,False,False,3,not_zero
351010,1986,11,45.6,41.3,0.9166666666666666,52.55,1,1155.9,False,True,True,True,False,False,3,not_zero
351011,1986,11,125.8,41.3,0.9166666666666666,129.4,16,1219.9,False,True,True,True,False,False,3,not_zero
351012,1986,11,125.7,41.3,0.9166666666666666,53.4,15,922.7,False,True,True,True,False,False,3,not_zero
351201,1986,11,65.4,41.3,0.9166666666666666,60.9,16,908.8,False,True,True,True,False,False,3,not_zero
351001,1986,12,37.1,17.05,0.75,1.5,86,849.9,False,False,False,False,True,False,1,not_zero
351002,1986,12,0.0,18.75,0.8333333333333334,0.0,103,1023.8,True,False,True,False,True,False,2,confirmed_zero
351003,1986,12,0.0,18.75,0.8333333333333334,3.6500000000000004,63,1121.4,True,False,True,False,True,False,2,confirmed_zero
351004,1986,12,18.5,17.3,0.75,0.0,20,1010.2,False,False,False,False,False,False,0,not_zero
351005,1986,12,24.6,17.05,0.75,0.0,26,1215.0,False,False,False,False,False,False,0,not_zero
351006,1986,12,19.8,17.05,0.75,13.05,5,1236.3,False,False,False,False,False,False,0,not_zero
351007,1986,12,19.0,17.05,0.75,14.25,5,1236.4,False,False,False,False,False,False,0,not_zero
351008,1986,12,11.8,18.75,0.75,11.350000000000001,6,1198.8,False,False,False,False,False,False,0,not_zero
351009,1986,12,19.1,17.05,0.75,21.85,5,1177.2,False,False,False,True,False,False,1,not_zero
351010,1986,12,15.6,18.75,0.75,16.6,5,1155.9,False,False,False,False,False,False,0,not_zero
351011,1986,12,4.7,18.75,0.8333333333333334,2.7,84,1219.9,False,False,True,False,True,False,2,not_zero
351012,1986,12,20.299999999999997,17.05,0.75,2.55,63,922.7,False,False,False,False,True,False,1,not_zero
351201,1986,12,10.8,18.75,0.75,0.65,63,908.8,False,False,False,False,True,False,1,not_zero
351001,1987,1,0.0,0.8500000000000001,0.08333333333333333,0.7000000000000001,86,1242.3,True,False,False,False,True,False,1,confirmed_zero
351002,1987,1,0.0,0.8500000000000001,0.08333333333333333,0.0,103,1009.2,True,False,False,False,True,False,1,confirmed_zero
351003,1987,1,2.4,0.0,0.08333333333333333,1.7,34,1215.7,False,False,False,False,False,False,0,not_zero
351004,1987,1,0.0,0.8500000000000001,0.08333333333333333,0.0,36,1265.7,True,False,False,False,False,False,0,confirmed_zero
351005,1987,1,0.0,0.8500000000000001,0.08333333333333333,1.2,34,1273.6,True,False,False,False,False,False,0,confirmed_zero
351006,1987,1,2.7,0.0,0.08333333333333333,6.35,7,1245.5,False,False,False,False,False,False,0,not_zero
351007,1987,1,2.8,0.0,0.08333333333333333,7.35,7,1243.9,False,False,False,False,False,False,0,not_zero
351008,1987,1,1.7000000000000002,0.0,0.08333333333333333,7.8,8,1343.9,False,False,False,False,False,False,0,not_zero
351009,1987,1,6.7,0.0,0.0,9.7,7,1146.2,False,False,False,False,False,False,0,not_zero
351010,1987,1,4.2,0.0,0.08333333333333333,8.05,7,1161.2,False,False,False,False,False,False,0,not_zero
351011,1987,1,0.0,0.8500000000000001,0.08333333333333333,5.2,84,1505.1,True,False,False,False,True,False,1,uncertain
351012,1987,1,0.0,0.8500000000000001,0.08333333333333333,2.1,63,1117.9,True,False,False,False,True,False,1,confirmed_zero
351201,1987,1,0.0,0.8500000000000001,0.08333333333333333,3.3,63,931.0,True,False,False,False,True,False,1,confirmed_zero
351001,1987,2,0.0,5.1,0.5,0.6,86,1242.3,True,False,False,False,True,False,1,confirmed_zero
351002,1987,2,0.0,5.1,0.5,0.05,103,1009.2,True,False,False,False,True,False,1,confirmed_zero
351003,1987,2,2.3,5.1,0.5,2.3499999999999996,34,1215.7,False,False,False,False,False,False,0,not_zero
351004,1987,2,17.6,3.65,0.4166666666666667,1.1,36,1265.7,False,False,False,False,False,False,0,not_zero
351005,1987,2,9.0,3.65,0.4166666666666667,2.1,61,1273.6,False,False,False,False,True,False,1,not_zero
351006,1987,2,7.7,3.65,0.4166666666666667,8.4,3,1245.5,False,False,False,False,False,False,0,not_zero
351007,1987,2,7.7,3.65,0.4166666666666667,10.75,3,1243.9,False,False,False,False,False,False,0,not_zero
351008,1987,2,5.0,3.75,0.5,13.3,8,1343.9,False,False,False,False,False,False,0,not_zero
351009,1987,2,5.2,3.65,0.4166666666666667,9.8,4,1146.2,False,False,False,False,False,False,0,not_zero
351010,1987,2,6.4,3.65,0.4166666666666667,10.05,5,1161.2,False,False,False,False,False,False,0,not_zero
351011,1987,2,0.0,5.1,0.5,19.75,84,1505.1,True,False,False,False,True,False,1,uncertain
351012,1987,2,0.0,5.1,0.5,1.5,63,1117.9,True,False,False,False,True,False,1,confirmed_zero
351201,1987,2,0.0,5.1,0.5,2.3,63,931.0,True,False,False,False,True,False,1,confirmed_zero
351001,1987,3,7.2,25.299999999999997,0.9166666666666666,12.4,42,1242.3,False,True,True,False,False,False,2,not_zero
351002,1987,3,20.700000000000003,25.299999999999997,0.9166666666666666,6.4,103,1009.2,False,True,True,False,True,False,3,not_zero
351003,1987,3,28.2,22.6,0.9166666666666666,28.25,32,1215.7,False,True,True,True,False,False,3,not_zero
351004,1987,3,18.099999999999998,25.299999999999997,0.9166666666666666,16.45,25,1265.7,False,True,True,False,False,False,2,not_zero
351005,1987,3,0.0,25.299999999999997,1.0,13.25,61,1273.6,True,True,True,False,True,False,3,probable_missing
351006,1987,3,21.5,25.299999999999997,0.9166666666666666,25.85,6,1245.5,False,True,True,True,False,False,3,not_zero
351007,1987,3,23.7,24.2,0.9166666666666666,28.0,6,1243.9,False,True,True,True,False,False,3,not_zero
351008,1987,3,41.6,22.6,0.9166666666666666,36.75,6,1343.9,False,True,True,True,False,False,3,not_zero
351009,1987,3,28.7,22.6,0.9166666666666666,28.75,4,1146.2,False,True,True,True,False,False,3,not_zero
351010,1987,3,26.9,22.6,0.9166666666666666,29.35,6,1161.2,False,True,True,True,False,False,3,not_zero
351011,1987,3,59.4,22.6,0.9166666666666666,36.7,30,1505.1,False,True,True,True,False,False,3,not_zero
351012,1987,3,20.4,25.299999999999997,0.9166666666666666,18.9,42,1117.9,False,True,True,False,False,False,2,not_zero
351201,1987,3,33.0,22.6,0.9166666666666666,27.35,23,931.0,False,True,True,True,False,False,3,not_zero
351001,1987,4,0.6,53.05,1.0,25.549999999999997,42,1242.3,False,True,True,True,False,False,3,not_zero
351002,1987,4,43.2,53.05,0.9166666666666666,42.300000000000004,43,1009.2,False,True,True,True,False,False,3,not_zero
351003,1987,4,125.8,48.25,0.9166666666666666,91.85,32,1215.7,False,True,True,True,False,False,3,not_zero
351004,1987,4,92.6,48.25,0.9166666666666666,75.65,14,1265.7,False,True,True,True,False,False,3,not_zero
351005,1987,4,135.8,48.25,0.9166666666666666,70.25,61,1273.6,False,True,True,True,True,False,4,not_zero
351006,1987,4,84.3,48.25,0.9166666666666666,63.8,2,1245.5,False,True,True,True,False,False,3,not_zero
351007,1987,4,79.5,48.25,0.9166666666666666,63.35,2,1243.9,False,True,True,True,False,False,3,not_zero
351008,1987,4,46.7,53.05,0.9166666666666666,55.05,3,1343.9,False,True,True,True,False,False,3,not_zero
351009,1987,4,49.8,51.5,0.9166666666666666,54.0,2,1146.2,False,True,True,True,False,False,3,not_zero
351010,1987,4,56.300000000000004,48.25,0.9166666666666666,61.5,2,1161.2,False,True,True,True,False,False,3,not_zero
351011,1987,4,23.700000000000003,53.05,0.9166666666666666,42.15,30,1505.1,False,True,True,True,False,False,3,not_zero
351012,1987,4,31.7,53.05,0.9166666666666666,35.0,42,1117.9,False,True,True,True,False,False,3,not_zero
351201,1987,4,13.3,53.05,0.9166666666666666,39.3,10,931.0,False,True,True,True,False,False,3,not_zero
351001,1987,5,8.7,92.0,1.0,97.69999999999999,20,1242.3,False,True,True,True,False,False,3,not_zero
351002,1987,5,89.9,89.35,1.0,124.69999999999999,13,1009.2,False,True,True,True,False,False,3,not_zero
351003,1987,5,109.6,87.25,1.0,170.14999999999998,8,1215.7,False,True,True,True,False,False,3,not_zero
351004,1987,5,77.8,92.0,1.0,145.6,4,1265.7,False,True,True,True,False,False,3,not_zero
351005,1987,5,152.9,87.25,1.0,173.60000000000002,11,1273.6,False,True,True,True,False,False,3,not_zero
351006,1987,5,118.5,87.25,1.0,160.95,0,1245.5,False,True,True,True,False,False,3,not_zero
351007,1987,5,114.9,87.25,1.0,166.0,0,1243.9,False,True,True,True,False,False,3,not_zero
351008,1987,5,83.0,92.0,1.0,130.95,0,1343.9,False,True,True,True,False,False,3,not_zero
351009,1987,5,96.9,87.25,1.0,156.35,0,1146.2,False,True,True,True,False,False,3,not_zero
351010,1987,5,94.1,87.25,1.0,155.25,0,1161.2,False,True,True,True,False,False,3,not_zero
351011,1987,5,67.0,92.0,1.0,93.80000000000001,14,1505.1,False,True,True,True,False,False,3,not_zero
351012,1987,5,33.800000000000004,92.0,1.0,91.1,7,1117.9,False,True,True,True,False,False,3,not_zero
351201,1987,5,84.60000000000001,92.0,1.0,125.75,6,931.0,False,True,True,True,False,False,3,not_zero
351001,1987,6,115.8,128.0,1.0,79.6,6,1242.3,False,True,True,True,False,False,3,not_zero
351002,1987,6,97.1,128.0,1.0,80.5,19,1009.2,False,True,True,True,False,False,3,not_zero
351003,1987,6,104.1,128.0,1.0,136.2,13,1215.7,False,True,True,True,False,False,3,not_zero
351004,1987,6,159.5,120.9,1.0,97.9,4,1265.7,False,True,True,True,False,False,3,not_zero
351005,1987,6,83.5,128.0,1.0,88.1,9,1273.6,False,True,True,True,False,False,3,not_zero
351006,1987,6,130.0,120.9,1.0,119.8,0,1245.5,False,True,True,True,False,False,3,not_zero
351007,1987,6,134.0,120.9,1.0,123.05000000000001,0,1243.9,False,True,True,True,False,False,3,not_zero
351008,1987,6,160.5,120.9,1.0,113.15,0,1343.9,False,True,True,True,False,False,3,not_zero
351009,1987,6,126.0,122.9,1.0,128.0,0,1146.2,False,True,True,True,False,False,3,not_zero
351010,1987,6,134.8,120.9,1.0,121.65,0,1161.2,False,True,True,True,False,False,3,not_zero
351011,1987,6,175.6,120.9,1.0,87.15,3,1505.1,False,True,True,True,False,False,3,not_zero
351012,1987,6,81.4,128.0,1.0,73.80000000000001,4,1117.9,False,True,True,True,False,False,3,not_zero
351201,1987,6,37.2,128.0,1.0,79.15,3,931.0,False,True,True,True,False,False,3,not_zero
351001,1987,7,83.2,92.8,1.0,80.19999999999999,10,1242.3,False,True,True,True,False,False,3,not_zero
351002,1987,7,123.4,87.75,1.0,124.95,19,1009.2,False,True,True,True,False,False,3,not_zero
351003,1987,7,191.20000000000002,87.75,1.0,197.75,8,1215.7,False,True,True,True,False,False,3,not_zero
351004,1987,7,93.3,87.75,1.0,140.05,5,1265.7,False,True,True,True,False,False,3,not_zero
351005,1987,7,149.4,87.75,1.0,147.7,9,1273.6,False,True,True,True,False,False,3,not_zero
351006,1987,7,112.2,87.75,1.0,146.25,0,1245.5,False,True,True,True,False,False,3,not_zero
351007,1987,7,108.2,87.75,1.0,150.85000000000002,0,1243.9,False,True,True,True,False,False,3,not_zero
351008,1987,7,70.7,92.8,1.0,128.2,0,1343.9,False,True,True,True,False,False,3,not_zero
351009,1987,7,78.3,92.8,1.0,146.9,0,1146.2,False,True,True,True,False,False,3,not_zero
351010,1987,7,92.3,88.25,1.0,150.65,0,1161.2,False,True,True,True,False,False,3,not_zero
351011,1987,7,44.3,92.8,1.0,101.30000000000001,16,1505.1,False,True,True,True,False,False,3,not_zero
351012,1987,7,62.0,92.8,1.0,91.44999999999999,6,1117.9,False,True,True,True,False,False,3,not_zero
351201,1987,7,13.0,92.8,1.0,90.65,16,931.0,False,True,True,True,False,False,3,not_zero
351001,1987,8,19.2,209.3,1.0,79.15,13,1242.3,False,True,True,True,False,False,3,not_zero
351002,1987,8,232.9,184.14999999999998,1.0,153.7,11,1009.2,False,True,True,True,False,False,3,not_zero
351003,1987,8,302.1,184.14999999999998,1.0,239.35000000000002,4,1215.7,False,True,True,True,False,False,3,not_zero
351004,1987,8,341.6,184.14999999999998,1.0,168.60000000000002,3,1265.7,False,True,True,True,False,False,3,not_zero
351005,1987,8,292.9,184.14999999999998,1.0,156.39999999999998,9,1273.6,False,True,True,True,False,False,3,not_zero
351006,1987,8,223.3,184.14999999999998,1.0,170.7,0,1245.5,False,True,True,True,False,False,3,not_zero
351007,1987,8,216.1,184.14999999999998,1.0,167.0,0,1243.9,False,True,True,True,False,False,3,not_zero
351008,1987,8,152.9,209.3,1.0,135.85000000000002,0,1343.9,False,True,True,True,False,False,3,not_zero
351009,1987,8,165.79999999999998,209.3,1.0,160.95,0,1146.2,False,True,True,True,False,False,3,not_zero
351010,1987,8,202.5,190.95,1.0,166.65,0,1161.2,False,True,True,True,False,False,3,not_zero
351011,1987,8,72.6,209.3,1.0,82.25,16,1505.1,False,True,True,True,False,False,3,not_zero
351012,1987,8,107.4,209.3,1.0,68.0,5,1117.9,False,True,True,True,False,False,3,not_zero
351201,1987,8,34.4,209.3,1.0,99.7,5,931.0,False,True,True,True,False,False,3,not_zero
351001,1987,9,181.1,251.0,1.0,142.75,4,1242.3,False,True,True,True,False,False,3,not_zero
351002,1987,9,296.9,227.8,1.0,155.8,10,1009.2,False,True,True,True,False,False,3,not_zero
351003,1987,9,212.0,251.0,1.0,196.35000000000002,3,1215.7,False,True,True,True,False,False,3,not_zero
351004,1987,9,299.3,227.8,1.0,146.35,3,1265.7,False,True,True,True,False,False,3,not_zero
351005,1987,9,308.0,227.8,1.0,180.45,8,1273.6,False,True,True,True,False,False,3,not_zero
351006,1987,9,263.5,227.8,1.0,198.6,0,1245.5,False,True,True,True,False,False,3,not_zero
351007,1987,9,258.4,227.8,1.0,199.7,0,1243.9,False,True,True,True,False,False,3,not_zero
351008,1987,9,168.0,251.0,1.0,152.0,0,1343.9,False,True,True,True,False,False,3,not_zero
351009,1987,9,243.6,235.2,1.0,205.9,0,1146.2,False,True,True,True,False,False,3,not_zero
351010,1987,9,260.9,227.8,1.0,201.15,0,1161.2,False,True,True,True,False,False,3,not_zero
351011,1987,9,53.2,251.0,1.0,91.05,6,1505.1,False,True,True,True,False,False,3,not_zero
351012,1987,9,47.8,251.0,1.0,92.5,5,1117.9,False,True,True,True,False,False,3,not_zero
351201,1987,9,141.6,251.0,1.0,157.25,6,931.0,False,True,True,True,False,False,3,not_zero
351001,1987,10,327.8,109.15,1.0,241.1,5,1242.3,False,True,True,True,False,False,3,not_zero
351002,1987,10,46.3,114.30000000000001,1.0,107.65,27,1009.2,False,True,True,True,False,False,3,not_zero
351003,1987,10,67.4,114.30000000000001,1.0,97.2,10,1215.7,False,True,True,True,False,False,3,not_zero
351004,1987,10,111.5,111.95,1.0,105.9,8,1265.7,False,True,True,True,False,False,3,not_zero
351005,1987,10,35.900000000000006,114.30000000000001,1.0,117.94999999999999,12,1273.6,False,True,True,True,False,False,3,not_zero
351006,1987,10,100.8,114.30000000000001,1.0,140.7,0,1245.5,False,True,True,True,False,False,3,not_zero
351007,1987,10,106.8,114.30000000000001,1.0,152.25,0,1243.9,False,True,True,True,False,False,3,not_zero
351008,1987,10,152.1,109.15,1.0,175.64999999999998,0,1343.9,False,True,True,True,False,False,3,not_zero
351009,1987,10,126.9,109.15,1.0,171.9,0,1146.2,False,True,True,True,False,False,3,not_zero
351010,1987,10,117.10000000000001,109.15,1.0,150.5,0,1161.2,False,True,True,True,False,False,3,not_zero
351011,1987,10,185.1,109.15,1.0,179.15,6,1505.1,False,True,True,True,False,False,3,not_zero
351012,1987,10,137.5,109.15,1.0,204.25,4,1117.9,False,True,True,True,False,False,3,not_zero
351201,1987,10,100.60000000000001,114.30000000000001,1.0,227.85000000000002,6,931.0,False,True,True,True,False,False,3,not_zero
351001,1987,11,498.7,173.5,1.0,48.65,4,1242.3,False,True,True,True,False,False,3,not_zero
351002,1987,11,58.8,183.10000000000002,1.0,25.25,101,1009.2,False,True,True,True,True,False,4,not_zero
351003,1987,11,70.60000000000001,183.10000000000002,1.0,45.8,99,1215.7,False,True,True,True,True,False,4,not_zero
351004,1987,11,54.4,183.10000000000002,1.0,21.85,95,1265.7,False,True,True,True,True,False,4,not_zero
351005,1987,11,106.2,183.10000000000002,1.0,26.85,101,1273.6,False,True,True,True,True,False,4,not_zero
351006,1987,11,168.5,183.10000000000002,1.0,51.7,0,1245.5,False,True,True,True,False,False,3,not_zero
351007,1987,11,178.5,178.10000000000002,1.0,51.5,0,1243.9,False,True,True,True,False,False,3,not_zero
351008,1987,11,452.8,173.5,1.0,84.25,0,1343.9,False,True,True,True,False,False,3,not_zero
351009,1987,11,187.70000000000002,173.5,1.0,64.7,0,1146.2,False,True,True,True,False,False,3,not_zero
351010,1987,11,146.1,183.10000000000002,1.0,52.55,0,1161.2,False,True,True,True,False,False,3,not_zero
351011,1987,11,824.2,173.5,1.0,129.4,7,1505.1,False,True,True,True,False,False,3,not_zero
351012,1987,11,595.9,173.5,1.0,53.4,3,1117.9,False,True,True,True,False,False,3,not_zero
351201,1987,11,473.3,173.5,1.0,60.9,3,931.0,False,True,True,True,False,False,3,not_zero
351001,1987,12,0.0,0.0,0.4166666666666667,1.5,65,1242.3,True,False,False,False,True,False,1,confirmed_zero
351002,1987,12,0.0,0.0,0.4166666666666667,0.0,101,1009.2,True,False,False,False,True,False,1,confirmed_zero
351003,1987,12,0.0,0.0,0.4166666666666667,3.6500000000000004,99,1215.7,True,False,False,False,True,False,1,confirmed_zero
351004,1987,12,0.0,0.0,0.4166666666666667,0.0,95,1265.7,True,False,False,False,True,False,1,confirmed_zero
351005,1987,12,0.0,0.0,0.4166666666666667,0.0,101,1273.6,True,False,False,False,True,False,1,confirmed_zero
351006,1987,12,12.5,0.0,0.3333333333333333,13.05,4,1245.5,False,False,False,False,False,False,0,not_zero
351007,1987,12,13.3,0.0,0.3333333333333333,14.25,4,1243.9,False,False,False,False,False,False,0,not_zero
351008,1987,12,8.9,0.0,0.3333333333333333,11.350000000000001,4,1343.9,False,False,False,False,False,False,0,not_zero
351009,1987,12,30.6,0.0,0.3333333333333333,21.85,4,1146.2,False,False,False,True,False,False,1,not_zero
351010,1987,12,19.6,0.0,0.3333333333333333,16.6,4,1161.2,False,False,False,False,False,False,0,not_zero
351011,1987,12,0.0,0.0,0.4166666666666667,2.7,65,1505.1,True,False,False,False,True,False,1,confirmed_zero
351012,1987,12,0.0,0.0,0.4166666666666667,2.55,56,1117.9,True,False,False,False,True,False,1,confirmed_zero
351201,1987,12,0.0,0.0,0.4166666666666667,0.65,57,931.0,True,False,False,False,True,False,1,confirmed_zero
351001,1988,1,0.0,1.45,0.16666666666666666,0.7000000000000001,65,1104.2,True,False,False,False,True,False,1,confirmed_zero
351002,1988,1,0.0,1.45,0.16666666666666666,0.0,101,1097.0,True,False,False,False,True,False,1,confirmed_zero
351003,1988,1,0.0,1.45,0.16666666666666666,1.7,99,1457.9,True,False,False,False,True,False,1,confirmed_zero
351004,1988,1,0.0,1.45,0.16666666666666666,0.0,95,1326.6,True,False,False,False,True,False,1,confirmed_zero
351005,1988,1,0.0,1.45,0.16666666666666666,1.2,101,907.0,True,False,False,False,True,False,1,confirmed_zero
351006,1988,1,3.6,0.45,0.16666666666666666,6.35,6,1221.0,False,False,False,False,False,False,0,not_zero
351007,1988,1,3.9000000000000004,0.45,0.16666666666666666,7.35,6,1244.9,False,False,False,False,False,False,0,not_zero
351008,1988,1,2.4,0.45,0.16666666666666666,7.8,8,1187.0,False,False,False,False,False,False,0,not_zero
351009,1988,1,8.3,0.45,0.08333333333333333,9.7,6,1388.5,False,False,False,False,False,False,0,not_zero
351010,1988,1,5.1,0.45,0.08333333333333333,8.05,6,1334.1,False,False,False,False,False,False,0,not_zero
351011,1988,1,0.0,1.45,0.16666666666666666,5.2,65,978.7,True,False,False,False,True,False,1,uncertain
351012,1988,1,0.9,1.0,0.16666666666666666,2.1,56,1138.5,False,False,False,False,True,False,1,not_zero
351201,1988,1,2.0,0.45,0.16666666666666666,3.3,57,1228.9,False,False,False,False,True,False,1,not_zero
351001,1988,2,29.0,23.85,1.0,0.6,65,1104.2,False,True,True,False,True,False,3,not_zero
351002,1988,2,8.0,26.45,1.0,0.05,101,1097.0,False,True,True,False,True,False,3,not_zero
351003,1988,2,28.2,23.85,1.0,2.3499999999999996,99,1457.9,False,True,True,False,True,False,3,not_zero
351004,1988,2,18.2,26.45,1.0,1.1,95,1326.6,False,True,True,False,True,False,3,not_zero
351005,1988,2,6.7,26.45,1.0,2.1,101,907.0,False,True,True,False,True,False,3,not_zero
351006,1988,2,19.1,26.45,1.0,8.4,4,1221.0,False,True,True,False,False,False,2,not_zero
351007,1988,2,20.2,26.45,1.0,10.75,4,1244.9,False,True,True,False,False,False,2,not_zero
351008,1988,2,27.2,23.85,1.0,13.3,4,1187.0,False,True,True,False,False,False,2,not_zero
351009,1988,2,25.7,24.6,1.0,9.8,2,1388.5,False,True,True,False,False,False,2,not_zero
351010,1988,2,22.0,26.45,1.0,10.05,4,1334.1,False,True,True,False,False,False,2,not_zero
351011,1988,2,32.1,23.85,1.0,19.75,65,978.7,False,True,True,False,True,False,3,not_zero
351012,1988,2,31.6,23.85,1.0,1.5,8,1138.5,False,True,True,False,False,False,2,not_zero
351201,1988,2,30.0,23.85,1.0,2.3,7,1228.9,False,True,True,False,False,False,2,not_zero
351001,1988,3,0.4,9.7,0.5833333333333334,12.4,31,1104.2,False,False,False,False,False,False,0,not_zero
351002,1988,3,0.0,9.7,0.5833333333333334,6.4,54,1097.0,True,False,False,False,True,False,1,uncertain
351003,1988,3,0.0,9.7,0.5833333333333334,28.25,54,1457.9,True,False,False,True,True,False,2,uncertain
351004,1988,3,3.0,9.7,0.5833333333333334,16.45,36,1326.6,False,False,False,False,False,False,0,not_zero
351005,1988,3,0.0,9.7,0.5833333333333334,13.25,53,907.0,True,False,False,False,True,False,1,uncertain
351006,1988,3,10.3,6.05,0.5,25.85,4,1221.0,False,False,False,True,False,False,1,not_zero
351007,1988,3,11.2,6.05,0.5,28.0,4,1244.9,False,False,False,True,False,False,1,not_zero
351008,1988,3,16.700000000000003,6.05,0.5,36.75,5,1187.0,False,False,False,True,False,False,1,not_zero
351009,1988,3,11.8,6.05,0.5,28.75,2,1388.5,False,False,False,True,False,False,1,not_zero
351010,1988,3,10.6,6.05,0.5,29.35,4,1334.1,False,False,False,True,False,False,1,not_zero
351011,1988,3,22.8,6.05,0.5,36.7,30,978.7,False,False,False,True,False,False,1,not_zero
351012,1988,3,9.1,6.65,0.5,18.9,30,1138.5,False,False,False,False,False,False,0,not_zero
351201,1988,3,0.0,9.7,0.5833333333333334,27.35,33,1228.9,True,False,False,True,False,False,1,uncertain
351001,1988,4,162.29999999999998,123.19999999999999,1.0,25.549999999999997,31,1104.2,False,True,True,True,False,False,3,not_zero
351002,1988,4,105.6,123.85,1.0,42.300000000000004,54,1097.0,False,True,True,True,True,False,4,not_zero
351003,1988,4,176.9,123.19999999999999,1.0,91.85,54,1457.9,False,True,True,True,True,False,4,not_zero
351004,1988,4,266.0,123.19999999999999,1.0,75.65,36,1326.6,False,True,True,True,False,False,3,not_zero
351005,1988,4,142.79999999999998,123.19999999999999,1.0,70.25,53,907.0,False,True,True,True,True,False,4,not_zero
351006,1988,4,124.3,123.19999999999999,1.0,63.8,0,1221.0,False,True,True,True,False,False,3,not_zero
351007,1988,4,123.0,123.85,1.0,63.35,0,1244.9,False,True,True,True,False,False,3,not_zero
351008,1988,4,133.3,123.19999999999999,1.0,55.05,0,1187.0,False,True,True,True,False,False,3,not_zero
351009,1988,4,94.4,123.85,1.0,54.0,0,1388.5,False,True,True,True,False,False,3,not_zero
351010,1988,4,120.4,123.85,1.0,61.5,0,1334.1,False,True,True,True,False,False,3,not_zero
351011,1988,4,123.39999999999999,123.65,1.0,42.15,30,978.7,False,True,True,True,False,False,3,not_zero
351012,1988,4,49.4,123.85,1.0,35.0,30,1138.5,False,True,True,True,False,False,3,not_zero
351201,1988,4,40.8,123.85,1.0,39.3,33,1228.9,False,True,True,True,False,False,3,not_zero
351001,1988,5,142.9,189.55,1.0,97.69999999999999,4,1104.2,False,True,True,True,False,False,3,not_zero
351002,1988,5,210.0,187.25,1.0,124.69999999999999,14,1097.0,False,True,True,True,False,False,3,not_zero
351003,1988,5,147.3,189.55,1.0,170.14999999999998,15,1457.9,False,True,True,True,False,False,3,not_zero
351004,1988,5,285.5,187.25,1.0,145.6,8,1326.6,False,True,True,True,False,False,3,not_zero
351005,1988,5,189.4,187.39999999999998,1.0,173.60000000000002,9,907.0,False,True,True,True,False,False,3,not_zero
351006,1988,5,190.20000000000002,187.25,1.0,160.95,0,1221.0,False,True,True,True,False,False,3,not_zero
351007,1988,5,189.7,187.25,1.0,166.0,0,1244.9,False,True,True,True,False,False,3,not_zero
351008,1988,5,166.4,189.55,1.0,130.95,0,1187.0,False,True,True,True,False,False,3,not_zero
351009,1988,5,185.1,189.55,1.0,156.35,0,1388.5,False,True,True,True,False,False,3,not_zero
351010,1988,5,207.0,187.25,1.0,155.25,0,1334.1,False,True,True,True,False,False,3,not_zero
351011,1988,5,109.7,189.55,1.0,93.80000000000001,8,978.7,False,True,True,True,False,False,3,not_zero
351012,1988,5,248.2,187.25,1.0,91.1,4,1138.5,False,True,True,True,False,False,3,not_zero
351201,1988,5,88.7,189.55,1.0,125.75,10,1228.9,False,True,True,True,False,False,3,not_zero
351001,1988,6,134.5,162.6,1.0,79.6,6,1104.2,False,True,True,True,False,False,3,not_zero
351002,1988,6,189.9,160.55,1.0,80.5,8,1097.0,False,True,True,True,False,False,3,not_zero
351003,1988,6,159.5,162.6,1.0,136.2,4,1457.9,False,True,True,True,False,False,3,not_zero
351004,1988,6,161.6,161.55,1.0,97.9,6,1326.6,False,True,True,True,False,False,3,not_zero
351005,1988,6,145.6,162.6,1.0,88.1,8,907.0,False,True,True,True,False,False,3,not_zero
351006,1988,6,163.6,160.55,1.0,119.8,0,1221.0,False,True,True,True,False,False,3,not_zero
351007,1988,6,164.5,160.55,1.0,123.05000000000001,0,1244.9,False,True,True,True,False,False,3,not_zero
351008,1988,6,141.9,162.6,1.0,113.15,0,1187.0,False,True,True,True,False,False,3,not_zero
351009,1988,6,174.2,160.55,1.0,128.0,0,1388.5,False,True,True,True,False,False,3,not_zero
351010,1988,6,172.5,160.55,1.0,121.65,0,1334.1,False,True,True,True,False,False,3,not_zero
351011,1988,6,107.4,162.6,1.0,87.15,4,978.7,False,True,True,True,False,False,3,not_zero
351012,1988,6,133.8,162.6,1.0,73.80000000000001,4,1138.5,False,True,True,True,False,False,3,not_zero
351201,1988,6,184.5,160.55,1.0,79.15,5,1228.9,False,True,True,True,False,False,3,not_zero
351001,1988,7,179.0,152.9,1.0,80.19999999999999,4,1104.2,False,True,True,True,False,False,3,not_zero
351002,1988,7,60.8,157.05,1.0,124.95,9,1097.0,False,True,True,True,False,False,3,not_zero
351003,1988,7,180.6,152.9,1.0,197.75,4,1457.9,False,True,True,True,False,False,3,not_zero
351004,1988,7,157.79999999999998,152.9,1.0,140.05,6,1326.6,False,True,True,True,False,False,3,not_zero
351005,1988,7,87.6,157.05,1.0,147.7,6,907.0,False,True,True,True,False,False,3,not_zero
351006,1988,7,144.8,157.05,1.0,146.25,0,1221.0,False,True,True,True,False,False,3,not_zero
