source_type,season_type,metric,model,grid_signature,phase,n_phase,n_neutral,phase_mean,neutral_mean,response_absolute,response_pct,eligible
QDM,RAINY,PRCPTOT,MRI-ESM2-0,grid_f7737890dbe1030c,LA_NINA,12,3,902.9206590010662,959.5182566324219,-56.59759763135571,-5.8985430699352985,True
QDM,RAINY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,EL_NINO,4,13,68.61413043478261,75.62709030100335,-7.01295986622074,-9.273079049198458,True
QDM,RAINY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_91a222defd5ca790,EL_NINO,4,13,39.06250000000001,39.9247491638796,-0.8622491638795964,-2.1596858638743397,True
QDM,RAINY,wet_day_frequency_pct,CESM2,grid_07764f63e0a851cb,EL_NINO,11,4,47.38142292490118,52.173913043478265,-4.792490118577085,-9.18560606060608,True
QDM,RAINY,wet_day_frequency_pct,CESM2,grid_75b745206e31761f,EL_NINO,11,4,74.33300395256916,77.37771739130436,-3.044713438735201,-3.9348710990502327,True
QDM,RAINY,wet_day_frequency_pct,CESM2,grid_a881af875d124648,EL_NINO,11,4,36.36363636363637,41.10054347826087,-4.7369071146245005,-11.525169045830191,True
QDM,RAINY,wet_day_frequency_pct,CanESM5,grid_a0c557522bffc319,EL_NINO,5,10,36.52173913043479,43.097826086956516,-6.576086956521728,-15.25851197982343,True
QDM,RAINY,wet_day_frequency_pct,EC-Earth3,grid_9303f05137547d56,EL_NINO,6,10,76.81159420289855,79.29347826086956,-2.4818840579710155,-3.1299977153301364,True
QDM,RAINY,wet_day_frequency_pct,EC-Earth3,grid_9da29437bf4e821a,EL_NINO,6,10,75.54347826086956,77.88043478260869,-2.3369565217391255,-3.0006978367062045,True
QDM,RAINY,wet_day_frequency_pct,EC-Earth3,grid_a66ff45ee66c4de6,EL_NINO,6,10,42.481884057971016,43.15217391304348,-0.6702898550724612,-1.5533165407220764,True
QDM,RAINY,wet_day_frequency_pct,EC-Earth3,grid_dc4d6a079af8a48b,EL_NINO,6,10,57.11050724637681,58.77717391304348,-1.6666666666666643,-2.8355678841115695,True
QDM,RAINY,wet_day_frequency_pct,EC-Earth3,grid_e28e705640008453,EL_NINO,6,10,37.90760869565218,40.70652173913044,-2.798913043478258,-6.875834445927896,True
QDM,RAINY,wet_day_frequency_pct,FGOALS-g3,grid_55d8abe4f8a2fad6,EL_NINO,6,4,38.994565217391305,42.59510869565217,-3.6005434782608674,-8.452950558213711,True
QDM,RAINY,wet_day_frequency_pct,FGOALS-g3,grid_bec124c723ff4cc0,EL_NINO,6,4,76.81159420289855,76.49456521739131,0.31702898550723546,0.41444641799880155,True
QDM,RAINY,wet_day_frequency_pct,MIROC6,grid_646dc39f1698cf7c,EL_NINO,12,4,74.00362318840581,74.32065217391305,-0.31702898550723546,-0.42656916514319065,True
QDM,RAINY,wet_day_frequency_pct,MIROC6,grid_e76c7caef96c7398,EL_NINO,12,4,36.18659420289855,45.04076086956521,-8.854166666666664,-19.658119658119656,True
QDM,RAINY,wet_day_frequency_pct,MRI-ESM2-0,grid_6cf183365c07226e,EL_NINO,7,3,73.99068322981365,79.52898550724638,-5.53830227743272,-6.96387894565572,True
QDM,RAINY,wet_day_frequency_pct,MRI-ESM2-0,grid_734a0a607f8697f4,EL_NINO,7,3,40.527950310559,46.3768115942029,-5.848861283643899,-12.611607142857157,True
QDM,RAINY,wet_day_frequency_pct,MRI-ESM2-0,grid_f7737890dbe1030c,EL_NINO,7,3,76.78571428571429,75.18115942028986,1.6045548654244328,2.1342512908777995,True
QDM,RAINY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,LA_NINA,2,13,74.72826086956522,75.62709030100335,,,False
QDM,RAINY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_91a222defd5ca790,LA_NINA,2,13,45.244565217391305,39.9247491638796,,,False
QDM,RAINY,wet_day_frequency_pct,CESM2,grid_07764f63e0a851cb,LA_NINA,5,4,55.0,52.173913043478265,2.826086956521735,5.416666666666658,True
QDM,RAINY,wet_day_frequency_pct,CESM2,grid_75b745206e31761f,LA_NINA,5,4,79.8913043478261,77.37771739130436,2.513586956521735,3.2484635645302835,True
QDM,RAINY,wet_day_frequency_pct,CESM2,grid_a881af875d124648,LA_NINA,5,4,42.391304347826086,41.10054347826087,1.2907608695652186,3.1404958677685983,True
QDM,RAINY,wet_day_frequency_pct,CanESM5,grid_a0c557522bffc319,LA_NINA,7,10,36.25776397515528,43.097826086956516,-6.840062111801238,-15.871014231669962,True
QDM,RAINY,wet_day_frequency_pct,EC-Earth3,grid_9303f05137547d56,LA_NINA,4,10,73.6413043478261,79.29347826086956,-5.65217391304347,-7.128169979437961,True
QDM,RAINY,wet_day_frequency_pct,EC-Earth3,grid_9da29437bf4e821a,LA_NINA,4,10,73.09782608695652,77.88043478260869,-4.782608695652172,-6.140963014654569,True
QDM,RAINY,wet_day_frequency_pct,EC-Earth3,grid_a66ff45ee66c4de6,LA_NINA,4,10,40.08152173913044,43.15217391304348,-3.0706521739130395,-7.115869017632232,True
QDM,RAINY,wet_day_frequency_pct,EC-Earth3,grid_dc4d6a079af8a48b,LA_NINA,4,10,55.97826086956522,58.77717391304348,-2.798913043478258,-4.7619047619047565,True
QDM,RAINY,wet_day_frequency_pct,EC-Earth3,grid_e28e705640008453,LA_NINA,4,10,36.752717391304344,40.70652173913044,-3.953804347826093,-9.712950600801083,True
QDM,RAINY,wet_day_frequency_pct,FGOALS-g3,grid_55d8abe4f8a2fad6,LA_NINA,6,4,38.08876811594203,42.59510869565217,-4.506340579710141,-10.579479000531624,True
QDM,RAINY,wet_day_frequency_pct,FGOALS-g3,grid_bec124c723ff4cc0,LA_NINA,6,4,77.89855072463769,76.49456521739131,1.4039855072463752,1.835405565423325,True
QDM,RAINY,wet_day_frequency_pct,MIROC6,grid_646dc39f1698cf7c,LA_NINA,12,4,75.76992753623189,74.32065217391305,1.4492753623188435,1.9500304692260855,True
QDM,RAINY,wet_day_frequency_pct,MIROC6,grid_e76c7caef96c7398,LA_NINA,12,4,41.64402173913044,45.04076086956521,-3.3967391304347743,-7.541478129713407,True
QDM,RAINY,wet_day_frequency_pct,MRI-ESM2-0,grid_6cf183365c07226e,LA_NINA,12,3,75.54347826086956,79.52898550724638,-3.9855072463768124,-5.011389521640092,True
QDM,RAINY,wet_day_frequency_pct,MRI-ESM2-0,grid_734a0a607f8697f4,LA_NINA,12,3,40.30797101449274,46.3768115942029,-6.068840579710155,-13.085937500000023,True
QDM,RAINY,wet_day_frequency_pct,MRI-ESM2-0,grid_f7737890dbe1030c,LA_NINA,12,3,76.26811594202897,75.18115942028986,1.0869565217391113,1.445783132530095,True
QDM,RAINY,Rx1day,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,EL_NINO,4,13,68.59483933066672,111.22934949785433,-42.634510167187614,-38.33027016669738,True
QDM,RAINY,Rx1day,ACCESS-ESM1-5,grid_91a222defd5ca790,EL_NINO,4,13,144.95211550769207,91.6498150395607,53.302300468131364,58.15865579774862,True
QDM,RAINY,Rx1day,CESM2,grid_07764f63e0a851cb,EL_NINO,11,4,80.16652118102898,71.6512087961804,8.515312384848585,11.884394594194928,True
QDM,RAINY,Rx1day,CESM2,grid_75b745206e31761f,EL_NINO,11,4,60.60273908612494,62.99553639747584,-2.392797311350897,-3.7983600873771963,True
QDM,RAINY,Rx1day,CESM2,grid_a881af875d124648,EL_NINO,11,4,69.7301957880714,83.07310915096126,-13.34291336288986,-16.06165159732133,True
QDM,RAINY,Rx1day,CanESM5,grid_a0c557522bffc319,EL_NINO,5,10,53.01480090729842,87.83370360506473,-34.818902697766305,-39.64184734179712,True
QDM,RAINY,Rx1day,EC-Earth3,grid_9303f05137547d56,EL_NINO,6,10,48.80194203733084,56.70584456784585,-7.903902530515012,-13.93842661325389,True
QDM,RAINY,Rx1day,EC-Earth3,grid_9da29437bf4e821a,EL_NINO,6,10,55.00411058530441,58.30667325366231,-3.3025626683579006,-5.664124677444983,True
QDM,RAINY,Rx1day,EC-Earth3,grid_a66ff45ee66c4de6,EL_NINO,6,10,75.11557124597321,75.48289774006246,-0.3673264940892409,-0.48663539038232073,True
QDM,RAINY,Rx1day,EC-Earth3,grid_dc4d6a079af8a48b,EL_NINO,6,10,76.73352766309995,80.16327078984801,-3.4297431267480647,-4.278447090487745,True
QDM,RAINY,Rx1day,EC-Earth3,grid_e28e705640008453,EL_NINO,6,10,69.81381480639668,85.07273260308466,-15.258917796687982,-17.936320287112427,True
QDM,RAINY,Rx1day,FGOALS-g3,grid_55d8abe4f8a2fad6,EL_NINO,6,4,133.04689170987749,100.11353579717179,32.93335591270569,32.896007168728985,True
QDM,RAINY,Rx1day,FGOALS-g3,grid_bec124c723ff4cc0,EL_NINO,6,4,112.76252989520792,146.4974273512651,-33.73489745605717,-23.027638140818073,True
QDM,RAINY,Rx1day,MIROC6,grid_646dc39f1698cf7c,EL_NINO,12,4,45.83554696871055,47.647936612686074,-1.8123896439755214,-3.803710659514645,True
QDM,RAINY,Rx1day,MIROC6,grid_e76c7caef96c7398,EL_NINO,12,4,61.741350074325254,84.8259549870203,-23.084604912695042,-27.214081959026984,True
QDM,RAINY,Rx1day,MRI-ESM2-0,grid_6cf183365c07226e,EL_NINO,7,3,41.905505142374615,85.35121974346733,-43.44571460109271,-50.9022773566373,True
QDM,RAINY,Rx1day,MRI-ESM2-0,grid_734a0a607f8697f4,EL_NINO,7,3,56.88534362224855,109.091146398341,-52.20580277609245,-47.85521511110124,True
QDM,RAINY,Rx1day,MRI-ESM2-0,grid_f7737890dbe1030c,EL_NINO,7,3,41.927617041702355,46.924272915697706,-4.996655873995351,-10.648339470218634,True
QDM,RAINY,Rx1day,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,LA_NINA,2,13,115.37444833916186,111.22934949785433,,,False
QDM,RAINY,Rx1day,ACCESS-ESM1-5,grid_91a222defd5ca790,LA_NINA,2,13,239.26672180806787,91.6498150395607,,,False
QDM,RAINY,Rx1day,CESM2,grid_07764f63e0a851cb,LA_NINA,5,4,60.12037619221011,71.6512087961804,-11.530832603970289,-16.093004985820947,True
QDM,RAINY,Rx1day,CESM2,grid_75b745206e31761f,LA_NINA,5,4,47.47096860872813,62.99553639747584,-15.52456778874771,-24.64391713532542,True
QDM,RAINY,Rx1day,CESM2,grid_a881af875d124648,LA_NINA,5,4,62.73047294271487,83.07310915096126,-20.34263620824639,-24.48763073412788,True
QDM,RAINY,Rx1day,CanESM5,grid_a0c557522bffc319,LA_NINA,7,10,40.56315377097128,87.83370360506473,-47.270549834093444,-53.81823593212082,True
QDM,RAINY,Rx1day,EC-Earth3,grid_9303f05137547d56,LA_NINA,4,10,42.843776112779,56.70584456784585,-13.862068455066854,-24.445572693096118,True
QDM,RAINY,Rx1day,EC-Earth3,grid_9da29437bf4e821a,LA_NINA,4,10,55.090146409501,58.30667325366231,-3.216526844161308,-5.516567254948428,True
QDM,RAINY,Rx1day,EC-Earth3,grid_a66ff45ee66c4de6,LA_NINA,4,10,80.06875736581378,75.48289774006246,4.5858596257513256,6.075362450370511,True
QDM,RAINY,Rx1day,EC-Earth3,grid_dc4d6a079af8a48b,LA_NINA,4,10,68.95680422461226,80.16327078984801,-11.206466565235758,-13.979552549214297,True
QDM,RAINY,Rx1day,EC-Earth3,grid_e28e705640008453,LA_NINA,4,10,76.24307728544028,85.07273260308466,-8.82965531764438,-10.378948750641431,True
QDM,RAINY,Rx1day,FGOALS-g3,grid_55d8abe4f8a2fad6,LA_NINA,6,4,81.70551143241057,100.11353579717179,-18.408024364761218,-18.387148369282993,True
QDM,RAINY,Rx1day,FGOALS-g3,grid_bec124c723ff4cc0,LA_NINA,6,4,39.67112754221818,146.4974273512651,-106.8262998090469,-72.92025651269869,True
QDM,RAINY,Rx1day,MIROC6,grid_646dc39f1698cf7c,LA_NINA,12,4,66.921648325824,47.647936612686074,19.27371171313792,40.45025468743251,True
QDM,RAINY,Rx1day,MIROC6,grid_e76c7caef96c7398,LA_NINA,12,4,86.416098866566,84.8259549870203,1.5901438795457068,1.8745959061575244,True
QDM,RAINY,Rx1day,MRI-ESM2-0,grid_6cf183365c07226e,LA_NINA,12,3,57.92445595226183,85.35121974346733,-27.426763791205495,-32.13400332606811,True
QDM,RAINY,Rx1day,MRI-ESM2-0,grid_734a0a607f8697f4,LA_NINA,12,3,68.9720811559115,109.091146398341,-40.1190652424295,-36.77572980664874,True
QDM,RAINY,Rx1day,MRI-ESM2-0,grid_f7737890dbe1030c,LA_NINA,12,3,50.410245813254,46.924272915697706,3.4859728975562945,7.428933217183899,True
QDM,RAINY,CDD,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,EL_NINO,4,13,7.5,6.0,1.5,25.0,True
QDM,RAINY,CDD,ACCESS-ESM1-5,grid_91a222defd5ca790,EL_NINO,4,13,22.125,15.0,7.125,47.5,True
QDM,RAINY,CDD,CESM2,grid_07764f63e0a851cb,EL_NINO,11,4,12.272727272727273,10.75,1.5227272727272734,14.164904862579288,True
QDM,RAINY,CDD,CESM2,grid_75b745206e31761f,EL_NINO,11,4,5.409090909090909,5.75,-0.34090909090909083,-5.928853754940709,True
QDM,RAINY,CDD,CESM2,grid_a881af875d124648,EL_NINO,11,4,16.09090909090909,14.375,1.71590909090909,11.936758893280627,True
QDM,RAINY,CDD,CanESM5,grid_a0c557522bffc319,EL_NINO,5,10,18.0,11.8,6.199999999999999,52.54237288135592,True
QDM,RAINY,CDD,EC-Earth3,grid_9303f05137547d56,EL_NINO,6,10,5.0,4.4,0.5999999999999996,13.636363636363628,True
QDM,RAINY,CDD,EC-Earth3,grid_9da29437bf4e821a,EL_NINO,6,10,4.833333333333333,5.8,-0.9666666666666668,-16.66666666666667,True
QDM,RAINY,CDD,EC-Earth3,grid_a66ff45ee66c4de6,EL_NINO,6,10,16.5,14.1,2.4000000000000004,17.021276595744684,True
QDM,RAINY,CDD,EC-Earth3,grid_dc4d6a079af8a48b,EL_NINO,6,10,11.333333333333334,10.4,0.9333333333333336,8.974358974358976,True
QDM,RAINY,CDD,EC-Earth3,grid_e28e705640008453,EL_NINO,6,10,18.583333333333332,13.6,4.9833333333333325,36.6421568627451,True
QDM,RAINY,CDD,FGOALS-g3,grid_55d8abe4f8a2fad6,EL_NINO,6,4,16.166666666666668,13.125,3.041666666666668,23.174603174603185,True
QDM,RAINY,CDD,FGOALS-g3,grid_bec124c723ff4cc0,EL_NINO,6,4,4.166666666666667,6.0,-1.833333333333333,-30.555555555555554,True
QDM,RAINY,CDD,MIROC6,grid_646dc39f1698cf7c,EL_NINO,12,4,6.583333333333333,6.5,0.08333333333333304,1.2820512820512775,True
QDM,RAINY,CDD,MIROC6,grid_e76c7caef96c7398,EL_NINO,12,4,16.208333333333332,14.375,1.8333333333333321,12.753623188405788,True
QDM,RAINY,CDD,MRI-ESM2-0,grid_6cf183365c07226e,EL_NINO,7,3,6.571428571428571,7.0,-0.4285714285714288,-6.12244897959184,True
QDM,RAINY,CDD,MRI-ESM2-0,grid_734a0a607f8697f4,EL_NINO,7,3,14.571428571428571,18.0,-3.428571428571429,-19.04761904761905,True
QDM,RAINY,CDD,MRI-ESM2-0,grid_f7737890dbe1030c,EL_NINO,7,3,5.857142857142857,8.666666666666666,-2.8095238095238093,-32.417582417582416,True
QDM,RAINY,CDD,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,LA_NINA,2,13,7.5,6.0,,,False
QDM,RAINY,CDD,ACCESS-ESM1-5,grid_91a222defd5ca790,LA_NINA,2,13,14.0,15.0,,,False
QDM,RAINY,CDD,CESM2,grid_07764f63e0a851cb,LA_NINA,5,4,8.8,10.75,-1.9499999999999993,-18.139534883720923,True
QDM,RAINY,CDD,CESM2,grid_75b745206e31761f,LA_NINA,5,4,5.3,5.75,-0.4500000000000002,-7.826086956521742,True
QDM,RAINY,CDD,CESM2,grid_a881af875d124648,LA_NINA,5,4,15.3,14.375,0.9250000000000007,6.434782608695657,True
QDM,RAINY,CDD,CanESM5,grid_a0c557522bffc319,LA_NINA,7,10,19.285714285714285,11.8,7.485714285714284,63.43825665859563,True
QDM,RAINY,CDD,EC-Earth3,grid_9303f05137547d56,LA_NINA,4,10,7.75,4.4,3.3499999999999996,76.13636363636361,True
QDM,RAINY,CDD,EC-Earth3,grid_9da29437bf4e821a,LA_NINA,4,10,8.0,5.8,2.2,37.931034482758626,True
QDM,RAINY,CDD,EC-Earth3,grid_a66ff45ee66c4de6,LA_NINA,4,10,13.5,14.1,-0.5999999999999996,-4.2553191489361675,True
QDM,RAINY,CDD,EC-Earth3,grid_dc4d6a079af8a48b,LA_NINA,4,10,10.125,10.4,-0.27500000000000036,-2.6442307692307727,True
QDM,RAINY,CDD,EC-Earth3,grid_e28e705640008453,LA_NINA,4,10,16.125,13.6,2.5250000000000004,18.56617647058824,True
QDM,RAINY,CDD,FGOALS-g3,grid_55d8abe4f8a2fad6,LA_NINA,6,4,14.25,13.125,1.125,8.571428571428571,True
QDM,RAINY,CDD,FGOALS-g3,grid_bec124c723ff4cc0,LA_NINA,6,4,4.833333333333333,6.0,-1.166666666666667,-19.44444444444445,True
QDM,RAINY,CDD,MIROC6,grid_646dc39f1698cf7c,LA_NINA,12,4,6.666666666666667,6.5,0.16666666666666696,2.5641025641025688,True
QDM,RAINY,CDD,MIROC6,grid_e76c7caef96c7398,LA_NINA,12,4,17.5,14.375,3.125,21.73913043478261,True
QDM,RAINY,CDD,MRI-ESM2-0,grid_6cf183365c07226e,LA_NINA,12,3,8.083333333333334,7.0,1.083333333333334,15.476190476190485,True
QDM,RAINY,CDD,MRI-ESM2-0,grid_734a0a607f8697f4,LA_NINA,12,3,16.5,18.0,-1.5,-8.333333333333334,True
QDM,RAINY,CDD,MRI-ESM2-0,grid_f7737890dbe1030c,LA_NINA,12,3,7.5,8.666666666666666,-1.166666666666666,-13.461538461538455,True
QDM,HOT_DRY,PRCPTOT,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,EL_NINO,10,12,201.1689410811565,285.22550369999095,-84.05656261883445,-29.470212701332542,True
QDM,HOT_DRY,PRCPTOT,ACCESS-ESM1-5,grid_91a222defd5ca790,EL_NINO,10,12,207.5954354369594,294.0669531087578,-86.47151767179838,-29.405384303695534,True
QDM,HOT_DRY,PRCPTOT,CESM2,grid_07764f63e0a851cb,EL_NINO,14,5,229.56577895334277,178.06208147114387,51.5036974821989,28.924573416572926,True
QDM,HOT_DRY,PRCPTOT,CESM2,grid_75b745206e31761f,EL_NINO,14,5,243.15691096523082,186.44504636613948,56.71186459909134,30.41746922453546,True
QDM,HOT_DRY,PRCPTOT,CESM2,grid_a881af875d124648,EL_NINO,14,5,209.7446357010297,170.83372138191035,38.91091431911934,22.777068838845558,True
QDM,HOT_DRY,PRCPTOT,CanESM5,grid_a0c557522bffc319,EL_NINO,6,9,245.5338494898731,185.4696427571925,60.06420673268059,32.38492609343817,True
QDM,HOT_DRY,PRCPTOT,EC-Earth3,grid_9303f05137547d56,EL_NINO,9,11,212.6647183586999,368.31375977722547,-155.64904141852557,-42.25990403200518,True
QDM,HOT_DRY,PRCPTOT,EC-Earth3,grid_9da29437bf4e821a,EL_NINO,9,11,172.99346078782875,276.87218108021324,-103.87872029238449,-37.518655679708594,True
QDM,HOT_DRY,PRCPTOT,EC-Earth3,grid_a66ff45ee66c4de6,EL_NINO,9,11,190.47489222205172,319.7325236697545,-129.2576314477028,-40.42680111617625,True
QDM,HOT_DRY,PRCPTOT,EC-Earth3,grid_dc4d6a079af8a48b,EL_NINO,9,11,184.71557693593707,387.2549036588914,-202.53932672295434,-52.30129426620729,True
QDM,HOT_DRY,PRCPTOT,EC-Earth3,grid_e28e705640008453,EL_NINO,9,11,131.5828942536888,287.3099901232371,-155.72709586954832,-54.20176855066948,True
QDM,HOT_DRY,PRCPTOT,FGOALS-g3,grid_55d8abe4f8a2fad6,EL_NINO,13,6,256.8634438907747,201.67548353291798,55.187960357856724,27.364734369831726,True
QDM,HOT_DRY,PRCPTOT,FGOALS-g3,grid_bec124c723ff4cc0,EL_NINO,13,6,289.41188252228574,210.0493451227263,79.36253739955944,37.78280639398805,True
QDM,HOT_DRY,PRCPTOT,MIROC6,grid_646dc39f1698cf7c,EL_NINO,11,5,176.01200387253581,160.0186954798063,15.993308392729517,9.994649903109483,True
QDM,HOT_DRY,PRCPTOT,MIROC6,grid_e76c7caef96c7398,EL_NINO,11,5,182.96168482751708,153.9739124057759,28.98777242174117,18.826418039796312,True
QDM,HOT_DRY,PRCPTOT,MRI-ESM2-0,grid_6cf183365c07226e,EL_NINO,12,4,208.5215105203795,267.756991631636,-59.23548111125652,-22.12285130270254,True
QDM,HOT_DRY,PRCPTOT,MRI-ESM2-0,grid_734a0a607f8697f4,EL_NINO,12,4,217.16455882099942,299.30834886262977,-82.14379004163035,-27.44453683092247,True
QDM,HOT_DRY,PRCPTOT,MRI-ESM2-0,grid_f7737890dbe1030c,EL_NINO,12,4,277.99406915153,290.7818586675169,-12.787789515986844,-4.397726039232916,True
QDM,HOT_DRY,PRCPTOT,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,LA_NINA,8,12,215.44498469521835,285.22550369999095,-69.7805190047726,-24.46503489329268,True
QDM,HOT_DRY,PRCPTOT,ACCESS-ESM1-5,grid_91a222defd5ca790,LA_NINA,8,12,192.71398693748137,294.0669531087578,-101.35296617127642,-34.46594902957083,True
QDM,HOT_DRY,PRCPTOT,CESM2,grid_07764f63e0a851cb,LA_NINA,11,5,259.8880057140094,178.06208147114387,81.82592424286554,45.95359302037922,True
QDM,HOT_DRY,PRCPTOT,CESM2,grid_75b745206e31761f,LA_NINA,11,5,246.50512871236845,186.44504636613948,60.06008234622897,32.213289393746294,True
QDM,HOT_DRY,PRCPTOT,CESM2,grid_a881af875d124648,LA_NINA,11,5,265.0747404052194,170.83372138191035,94.24101902330906,55.16534924192566,True
QDM,HOT_DRY,PRCPTOT,CanESM5,grid_a0c557522bffc319,LA_NINA,5,9,223.08141663777388,185.4696427571925,37.61177388058138,20.279207595078415,True
QDM,HOT_DRY,PRCPTOT,EC-Earth3,grid_9303f05137547d56,LA_NINA,10,11,227.25059231626133,368.31375977722547,-141.06316746096414,-38.29972780443668,True
QDM,HOT_DRY,PRCPTOT,EC-Earth3,grid_9da29437bf4e821a,LA_NINA,10,11,179.97235256296773,276.87218108021324,-96.89982851724551,-34.99803705059573,True
QDM,HOT_DRY,PRCPTOT,EC-Earth3,grid_a66ff45ee66c4de6,LA_NINA,10,11,246.25885993168262,319.7325236697545,-73.4736637380719,-22.97972783462011,True
QDM,HOT_DRY,PRCPTOT,EC-Earth3,grid_dc4d6a079af8a48b,LA_NINA,10,11,183.93378134310313,387.2549036588914,-203.32112231578827,-52.5031756589146,True
QDM,HOT_DRY,PRCPTOT,EC-Earth3,grid_e28e705640008453,LA_NINA,10,11,182.46617236154128,287.3099901232371,-104.84381776169585,-36.491532270327504,True
QDM,HOT_DRY,PRCPTOT,FGOALS-g3,grid_55d8abe4f8a2fad6,LA_NINA,11,6,286.76162179568377,201.67548353291798,85.08613826276579,42.18962898823436,True
QDM,HOT_DRY,PRCPTOT,FGOALS-g3,grid_bec124c723ff4cc0,LA_NINA,11,6,330.56033661037736,210.0493451227263,120.51099148765107,57.372705169463714,True
QDM,HOT_DRY,PRCPTOT,MIROC6,grid_646dc39f1698cf7c,LA_NINA,12,5,329.17739522290077,160.0186954798063,169.15869974309447,105.71183525517593,True
QDM,HOT_DRY,PRCPTOT,MIROC6,grid_e76c7caef96c7398,LA_NINA,12,5,330.93685122590483,153.9739124057759,176.96293882012893,114.93046845089495,True
QDM,HOT_DRY,PRCPTOT,MRI-ESM2-0,grid_6cf183365c07226e,LA_NINA,15,4,223.3053326947942,267.756991631636,-44.451658936841824,-16.601493266698988,True
QDM,HOT_DRY,PRCPTOT,MRI-ESM2-0,grid_734a0a607f8697f4,LA_NINA,15,4,247.3112127830474,299.30834886262977,-51.99713607958236,-17.372430898493548,True
QDM,HOT_DRY,PRCPTOT,MRI-ESM2-0,grid_f7737890dbe1030c,LA_NINA,15,4,239.34189105989464,290.7818586675169,-51.439967607622236,-17.690225876999865,True
QDM,HOT_DRY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_4c2bd7de50b3b1f5,EL_NINO,10,12,18.011049723756905,18.784530386740332,-0.7734806629834274,-4.11764705882354,True
QDM,HOT_DRY,wet_day_frequency_pct,ACCESS-ESM1-5,grid_91a222defd5ca790,EL_NINO,10,12,10.386740331491712,10.220994475138124,0.1657458563535883,1.6216216216215933,True
QDM,HOT_DRY,wet_day_frequency_pct,CESM2,grid_07764f63e0a851cb,EL_NINO,14,5,16.653512233622738,15.248618784530388,1.4048934490923504,9.213250517598384,True
QDM,HOT_DRY,wet_day_frequency_pct,CESM2,grid_75b745206e31761f,EL_NINO,14,5,20.7379636937648,16.408839779005525,4.3291239147592755,26.382876382876393,True
QDM,HOT_DRY,wet_day_frequency_pct,CESM2,grid_a881af875d124648,EL_NINO,14,5,9.747434885556434,9.226519337016574,0.5209155485398593,5.645851154833206,True
QDM,HOT_DRY,wet_day_frequency_pct,CanESM5,grid_a0c557522bffc319,EL_NINO,6,9,9.85267034990792,11.172498465316146,-1.3198281154082263,-11.813186813186817,True
QDM,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_9303f05137547d56,EL_NINO,9,11,16.08348680171885,22.501255650426923,-6.417768848708075,-28.521825396825395,True
QDM,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_9da29437bf4e821a,EL_NINO,9,11,17.24984653161449,23.204419889502763,-5.954573357888272,-25.661375661375647,True
QDM,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_a66ff45ee66c4de6,EL_NINO,9,11,9.146715776550032,13.108990457056757,-3.9622746805067255,-30.225627926777353,True
QDM,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_dc4d6a079af8a48b,EL_NINO,9,11,12.799263351749541,17.353088900050224,-4.553825548300683,-26.24216111915097,True
QDM,HOT_DRY,wet_day_frequency_pct,EC-Earth3,grid_e28e705640008453,EL_NINO,9,11,5.801104972375692,10.572576594676043,-4.771471622300352,-45.13064133016627,True
QDM,HOT_DRY,wet_day_frequency_pct,FGOALS-g3,grid_55d8abe4f8a2fad6,EL_NINO,13,6,11.134721631959202,11.51012891344383,-0.37540728148462854,-3.2615384615384526,True
QDM,HOT_DRY,wet_day_frequency_pct,FGOALS-g3,grid_bec124c723ff4cc0,EL_NINO,13,6,21.121971950701234,19.88950276243094,1.2324691882702936,6.1965811965811985,True
QDM,HOT_DRY,wet_day_frequency_pct,MIROC6,grid_646dc39f1698cf7c,EL_NINO,11,5,17.679558011049725,17.34806629834254,0.3314917127071837,1.910828025477715,True
QDM,HOT_DRY,wet_day_frequency_pct,MIROC6,grid_e76c7caef96c7398,EL_NINO,11,5,8.638874937217478,9.116022099447514,-0.47714716223003606,-5.234159779614335,True
QDM,HOT_DRY,wet_day_frequency_pct,MRI-ESM2-0,grid_6cf183365c07226e,EL_NINO,12,4,17.633517495395953,20.027624309392266,-2.394106813996313,-11.954022988505727,True
QDM,HOT_DRY,wet_day_frequency_pct,MRI-ESM2-0,grid_734a0a607f8697f4,EL_NINO,12,4,9.714548802946593,10.359116022099448,-0.6445672191528544,-6.222222222222221,True
QDM,HOT_DRY,wet_day_frequency_pct,MRI-ESM2-0,grid_f7737890dbe1030c,EL_NINO,12,4,21.086556169429098,19.88950276243094,1.1970534069981582,6.018518518518517,True
