model,member_id,station,block_start,block_end,month,calibration_months,sparse_fallback_used,n_target_observations_used,n_observed_calibration,n_model_calibration,n_observed_wet,n_model_wet,n_target,n_target_wet,observed_wet_fraction,model_wet_threshold_mm
EC-Earth3,r1i1p1f1,351001,1986,1990,3,3,False,0,868,899,70,73,155,8,0.08064516129032258,1.8570999999999986
EC-Earth3,r1i1p1f1,351001,1986,1990,4,4,False,0,840,870,89,93,150,17,0.10595238095238095,1.1287721428571431
EC-Earth3,r1i1p1f1,351001,1986,1990,5,5,False,0,899,899,263,263,155,34,0.2925472747497219,0.6806662625139043
EC-Earth3,r1i1p1f1,351001,1986,1990,6,6,False,0,870,870,274,274,150,39,0.31494252873563217,1.02854091954023
EC-Earth3,r1i1p1f1,351001,1986,1990,7,7,False,0,899,899,287,287,155,49,0.3192436040044494,0.7643788654060065
EC-Earth3,r1i1p1f1,351001,1986,1990,8,8,False,0,899,899,314,314,155,48,0.3492769744160178,0.6137738264738598
EC-Earth3,r1i1p1f1,351001,1986,1990,9,9,False,0,870,870,403,403,150,62,0.4632183908045977,0.9821448620689655
EC-Earth3,r1i1p1f1,351001,1986,1990,10,10,False,0,899,899,423,423,155,48,0.47052280311457173,1.6353230255839823
EC-Earth3,r1i1p1f1,351001,1986,1990,11,11,False,0,870,870,154,154,150,15,0.17701149425287357,4.20041425287356
EC-Earth3,r1i1p1f1,351001,1986,1990,12,"11,12,1",True,0,2668,2668,200,200,155,2,0.07496251874062969,4.904126836581714
EC-Earth3,r1i1p1f1,351001,1991,1995,1,"12,1,2",True,0,2610,2610,74,74,155,6,0.028352490421455937,5.426715325670509
EC-Earth3,r1i1p1f1,351001,1991,1995,2,"1,2,3",True,0,2579,2610,112,114,140,3,0.04342768514928267,3.333659325319889
EC-Earth3,r1i1p1f1,351001,1991,1995,3,3,False,0,868,899,62,65,155,4,0.07142857142857142,1.960857142857143
EC-Earth3,r1i1p1f1,351001,1991,1995,4,4,False,0,840,870,92,96,150,20,0.10952380952380952,1.1071076190476188
EC-Earth3,r1i1p1f1,351001,1991,1995,5,5,False,0,899,899,267,267,155,55,0.29699666295884314,0.6448225583982202
EC-Earth3,r1i1p1f1,351001,1991,1995,6,6,False,0,870,870,268,268,150,41,0.3080459770114943,1.0447098850574712
EC-Earth3,r1i1p1f1,351001,1991,1995,7,7,False,0,899,899,291,292,155,54,0.3236929922135706,0.71669
EC-Earth3,r1i1p1f1,351001,1991,1995,8,8,False,0,899,899,300,300,155,59,0.3337041156840934,0.6189359844271414
EC-Earth3,r1i1p1f1,351001,1991,1995,9,9,False,0,870,870,387,388,150,74,0.44482758620689655,0.98753
EC-Earth3,r1i1p1f1,351001,1991,1995,10,10,False,0,899,899,431,431,155,80,0.4794215795328142,1.4502300333704115
EC-Earth3,r1i1p1f1,351001,1991,1995,11,11,False,0,870,870,180,180,150,11,0.20689655172413793,3.657675862068966
EC-Earth3,r1i1p1f1,351001,1991,1995,12,"11,12,1",True,0,2668,2668,225,225,155,4,0.0843328335832084,4.280238418290854
EC-Earth3,r1i1p1f1,351001,1996,2000,1,"12,1,2",True,0,2610,2610,66,66,155,4,0.02528735632183908,6.102130804597693
EC-Earth3,r1i1p1f1,351001,1996,2000,2,"1,2,3",True,0,2610,2610,101,101,140,6,0.03869731800766284,3.601688199233714
EC-Earth3,r1i1p1f1,351001,1996,2000,3,3,False,0,899,899,56,56,155,14,0.06229143492769744,1.9539239154616241
EC-Earth3,r1i1p1f1,351001,1996,2000,4,4,False,0,870,870,81,81,150,18,0.09310344827586207,1.1726772413793103
EC-Earth3,r1i1p1f1,351001,1996,2000,5,5,False,0,899,899,263,263,155,51,0.2925472747497219,0.6538258398220245
EC-Earth3,r1i1p1f1,351001,1996,2000,6,6,False,0,870,870,264,264,150,56,0.30344827586206896,0.9998048275862073
EC-Earth3,r1i1p1f1,351001,1996,2000,7,7,False,0,899,899,277,277,155,62,0.3081201334816463,0.7568878976640712
EC-Earth3,r1i1p1f1,351001,1996,2000,8,8,False,0,899,899,313,313,155,64,0.3481646273637375,0.59704575083426
EC-Earth3,r1i1p1f1,351001,1996,2000,9,9,False,0,870,870,373,373,150,87,0.42873563218390803,0.9926405287356331
EC-Earth3,r1i1p1f1,351001,1996,2000,10,10,False,0,899,899,435,436,155,89,0.4838709677419355,1.3957
EC-Earth3,r1i1p1f1,351001,1996,2000,11,11,False,0,870,870,166,166,150,34,0.19080459770114944,3.382062528735632
EC-Earth3,r1i1p1f1,351001,1996,2000,12,"11,12,1",True,0,2668,2668,208,208,155,5,0.07796101949025487,4.221307496251858
EC-Earth3,r1i1p1f1,351001,2001,2005,1,"12,1,2",True,0,2610,2610,71,71,155,12,0.027203065134099615,4.786721302681987
EC-Earth3,r1i1p1f1,351001,2001,2005,2,"1,2,3",True,0,2579,2610,109,111,140,6,0.04226444358278403,3.107155253974411
EC-Earth3,r1i1p1f1,351001,2001,2005,3,3,False,0,868,899,60,63,155,18,0.06912442396313365,1.8635285714285714
EC-Earth3,r1i1p1f1,351001,2001,2005,4,4,False,0,840,870,90,94,150,18,0.10714285714285714,1.1176857142857148
EC-Earth3,r1i1p1f1,351001,2001,2005,5,5,False,0,899,899,246,246,155,57,0.27363737486095663,0.672599955506118
EC-Earth3,r1i1p1f1,351001,2001,2005,6,6,False,0,870,870,278,278,150,70,0.3195402298850575,0.9280372643678162
EC-Earth3,r1i1p1f1,351001,2001,2005,7,7,False,0,899,899,284,284,155,58,0.31590656284760843,0.724086763070078
EC-Earth3,r1i1p1f1,351001,2001,2005,8,8,False,0,899,899,305,305,155,65,0.339265850945495,0.607975150166852
EC-Earth3,r1i1p1f1,351001,2001,2005,9,9,False,0,870,870,397,397,150,78,0.45632183908045976,0.9633671379310346
EC-Earth3,r1i1p1f1,351001,2001,2005,10,10,False,0,899,899,433,433,155,95,0.48164627363737483,1.3900082313681874
EC-Earth3,r1i1p1f1,351001,2001,2005,11,11,False,0,870,870,174,174,150,51,0.2,3.0059800000000023
EC-Earth3,r1i1p1f1,351001,2001,2005,12,"11,12,1",True,0,2668,2668,218,218,155,14,0.08170914542728636,3.59643575712144
EC-Earth3,r1i1p1f1,351001,2006,2010,1,"12,1,2",True,0,2610,2610,69,69,155,3,0.026436781609195402,5.567963448275896
EC-Earth3,r1i1p1f1,351001,2006,2010,2,"1,2,3",True,0,2579,2610,108,110,140,16,0.04187669639395114,3.2952853043815424
EC-Earth3,r1i1p1f1,351001,2006,2010,3,3,False,0,868,899,62,65,155,15,0.07142857142857142,1.8820428571428578
EC-Earth3,r1i1p1f1,351001,2006,2010,4,4,False,0,840,870,80,83,150,6,0.09523809523809523,1.2343857142857146
EC-Earth3,r1i1p1f1,351001,2006,2010,5,5,False,0,899,899,243,243,155,40,0.27030033370411566,0.715859744160178
EC-Earth3,r1i1p1f1,351001,2006,2010,6,6,False,0,870,870,260,260,150,27,0.2988505747126437,1.1497678160919538
EC-Earth3,r1i1p1f1,351001,2006,2010,7,7,False,0,899,899,284,284,155,44,0.31590656284760843,0.7989070967741938
EC-Earth3,r1i1p1f1,351001,2006,2010,8,8,False,0,899,899,304,304,155,43,0.3381535038932147,0.6348358731924362
EC-Earth3,r1i1p1f1,351001,2006,2010,9,9,False,0,870,870,392,392,150,41,0.45057471264367815,1.074874942528736
EC-Earth3,r1i1p1f1,351001,2006,2010,10,10,False,0,899,899,428,428,155,66,0.4760845383759733,1.5026710789766407
EC-Earth3,r1i1p1f1,351001,2006,2010,11,11,False,0,870,870,175,175,150,25,0.20114942528735633,3.3820821839080457
EC-Earth3,r1i1p1f1,351001,2006,2010,12,"11,12,1",True,0,2668,2668,219,219,155,3,0.0820839580209895,4.3961327586206895
EC-Earth3,r1i1p1f1,351001,2011,2014,1,"12,1,2",True,0,2759,2759,70,70,93,2,0.025371511417180137,6.102140558173257
EC-Earth3,r1i1p1f1,351001,2011,2014,2,"1,2,3",True,0,2759,2790,114,116,84,1,0.041319318593693366,3.593673033707877
EC-Earth3,r1i1p1f1,351001,2011,2014,3,3,False,0,930,961,68,71,93,3,0.07311827956989247,1.923958064516129
EC-Earth3,r1i1p1f1,351001,2011,2014,4,4,False,0,900,930,94,98,90,10,0.10444444444444445,1.1343595555555557
EC-Earth3,r1i1p1f1,351001,2011,2014,5,5,False,0,930,930,266,266,124,19,0.2860215053763441,0.7039497419354838
EC-Earth3,r1i1p1f1,351001,2011,2014,6,6,False,0,900,900,272,272,120,31,0.3022222222222222,1.0673484444444445
EC-Earth3,r1i1p1f1,351001,2011,2014,7,7,False,0,930,930,282,282,124,36,0.3032258064516129,0.8258299999999994
EC-Earth3,r1i1p1f1,351001,2011,2014,8,8,False,0,930,930,311,311,124,35,0.33440860215053764,0.6356207741935483
EC-Earth3,r1i1p1f1,351001,2011,2014,9,9,False,0,900,900,406,406,120,52,0.45111111111111113,0.9996665333333333
EC-Earth3,r1i1p1f1,351001,2011,2014,10,10,False,0,930,930,422,423,124,76,0.45376344086021503,1.4982
EC-Earth3,r1i1p1f1,351001,2011,2014,11,11,False,0,900,900,157,157,120,16,0.17444444444444446,4.128032111111112
EC-Earth3,r1i1p1f1,351001,2011,2014,12,"11,12,1",True,0,2791,2791,202,202,124,1,0.07237549265496238,4.848043747760653
EC-Earth3,r1i1p1f1,351002,1981,1985,1,"12,1,2",True,0,2548,2610,62,64,155,0,0.02433281004709576,5.533951334379908
EC-Earth3,r1i1p1f1,351002,1981,1985,2,"1,2,3",True,0,2517,2610,104,108,140,20,0.04131903059197457,3.1984716328963025
EC-Earth3,r1i1p1f1,351002,1981,1985,3,3,False,0,806,899,56,63,155,16,0.06947890818858561,1.8855079404466502
EC-Earth3,r1i1p1f1,351002,1981,1985,4,4,False,0,840,870,132,138,150,24,0.15714285714285714,0.93269
EC-Earth3,r1i1p1f1,351002,1981,1985,5,5,False,0,899,899,330,330,155,53,0.3670745272525028,0.5455755394883204
EC-Earth3,r1i1p1f1,351002,1981,1985,6,6,False,0,870,870,322,322,150,59,0.3701149425287356,0.8267116091954023
EC-Earth3,r1i1p1f1,351002,1981,1985,7,7,False,0,899,899,381,381,155,53,0.42380422691879865,0.5189260400444938
EC-Earth3,r1i1p1f1,351002,1981,1985,8,8,False,0,899,899,403,403,155,64,0.4482758620689655,0.4421413793103448
EC-Earth3,r1i1p1f1,351002,1981,1985,9,9,False,0,870,870,394,394,150,66,0.4528735632183908,0.9912028045977014
EC-Earth3,r1i1p1f1,351002,1981,1985,10,10,False,0,868,899,314,325,155,38,0.3617511520737327,2.631127188940093
EC-Earth3,r1i1p1f1,351002,1981,1985,11,11,False,0,780,870,100,112,150,32,0.1282051282051282,5.213928205128211
EC-Earth3,r1i1p1f1,351002,1981,1985,12,"11,12,1",True,0,2516,2668,134,143,155,8,0.05325914149443561,6.527602305246415
EC-Earth3,r1i1p1f1,351002,1986,1990,1,"12,1,2",True,0,2517,2610,62,65,155,2,0.02463249900675407,6.525893444576834
EC-Earth3,r1i1p1f1,351002,1986,1990,2,"1,2,3",True,0,2486,2610,99,104,140,4,0.03982300884955752,3.6867314159292053
EC-Earth3,r1i1p1f1,351002,1986,1990,3,3,False,0,775,899,51,60,155,7,0.06580645161290323,1.991042967741935
EC-Earth3,r1i1p1f1,351002,1986,1990,4,4,False,0,840,870,127,132,150,28,0.15119047619047618,0.9338655595238096
EC-Earth3,r1i1p1f1,351002,1986,1990,5,5,False,0,899,899,301,301,155,42,0.3348164627363737,0.6140080756395996
EC-Earth3,r1i1p1f1,351002,1986,1990,6,6,False,0,870,870,297,297,150,45,0.3413793103448276,0.937948172413793
EC-Earth3,r1i1p1f1,351002,1986,1990,7,7,False,0,899,899,339,339,155,52,0.3770856507230256,0.5933610011123471
EC-Earth3,r1i1p1f1,351002,1986,1990,8,8,False,0,899,899,395,395,155,53,0.43937708565072303,0.4664983092324805
EC-Earth3,r1i1p1f1,351002,1986,1990,9,9,False,0,870,870,363,363,150,53,0.41724137931034483,1.1590955172413788
EC-Earth3,r1i1p1f1,351002,1986,1990,10,10,False,0,868,899,291,302,155,38,0.3352534562211982,2.9834527649769584
EC-Earth3,r1i1p1f1,351002,1986,1990,11,11,False,0,750,870,96,112,150,7,0.128,7.108511200000003
EC-Earth3,r1i1p1f1,351002,1986,1990,12,"11,12,1",True,0,2455,2668,130,142,155,0,0.05295315682281059,7.725363951120169
EC-Earth3,r1i1p1f1,351002,1991,1995,1,"12,1,2",True,0,2548,2610,51,53,155,5,0.020015698587127158,7.477281828885394
EC-Earth3,r1i1p1f1,351002,1991,1995,2,"1,2,3",True,0,2486,2610,90,95,140,1,0.036202735317779566,3.833446259050687
EC-Earth3,r1i1p1f1,351002,1991,1995,3,3,False,0,775,899,50,58,155,3,0.06451612903225806,2.045822580645163
EC-Earth3,r1i1p1f1,351002,1991,1995,4,4,False,0,840,870,143,148,150,26,0.17023809523809524,0.9055402857142858
EC-Earth3,r1i1p1f1,351002,1991,1995,5,5,False,0,899,899,296,296,155,63,0.3292547274749722,0.5828488765294773
EC-Earth3,r1i1p1f1,351002,1991,1995,6,6,False,0,870,870,285,285,150,44,0.3275862068965517,0.9766877586206894
EC-Earth3,r1i1p1f1,351002,1991,1995,7,7,False,0,899,899,334,334,155,63,0.371523915461624,0.5800658954393773
EC-Earth3,r1i1p1f1,351002,1991,1995,8,8,False,0,899,899,390,390,155,76,0.43381535038932145,0.44387212458286995
EC-Earth3,r1i1p1f1,351002,1991,1995,9,9,False,0,870,870,355,355,150,67,0.40804597701149425,1.1254712643678162
EC-Earth3,r1i1p1f1,351002,1991,1995,10,10,False,0,868,899,266,276,155,46,0.3064516129032258,3.2037064516129035
EC-Earth3,r1i1p1f1,351002,1991,1995,11,11,False,0,750,870,105,122,150,6,0.14,6.387580000000003
EC-Earth3,r1i1p1f1,351002,1991,1995,12,"11,12,1",True,0,2486,2668,135,145,155,2,0.05430410297666935,7.292198954143204
EC-Earth3,r1i1p1f1,351002,1996,2000,1,"12,1,2",True,0,2517,2610,53,55,155,4,0.021056813667063964,7.192800794596761
EC-Earth3,r1i1p1f1,351002,1996,2000,2,"1,2,3",True,0,2455,2610,79,84,140,4,0.03217922606924643,3.9634217922606947
EC-Earth3,r1i1p1f1,351002,1996,2000,3,3,False,0,744,899,36,44,155,11,0.04838709677419355,2.1737419354838727
EC-Earth3,r1i1p1f1,351002,1996,2000,4,4,False,0,840,870,121,126,150,25,0.14404761904761904,0.9882263452380954
EC-Earth3,r1i1p1f1,351002,1996,2000,5,5,False,0,899,899,290,290,155,53,0.3225806451612903,0.6139964516129033
EC-Earth3,r1i1p1f1,351002,1996,2000,6,6,False,0,870,870,294,294,150,67,0.33793103448275863,0.8850494482758617
EC-Earth3,r1i1p1f1,351002,1996,2000,7,7,False,0,899,899,351,351,155,76,0.39043381535038935,0.5291848164627363
EC-Earth3,r1i1p1f1,351002,1996,2000,8,8,False,0,899,899,408,408,155,78,0.45383759733036705,0.4264201334816465
EC-Earth3,r1i1p1f1,351002,1996,2000,9,9,False,0,870,870,370,371,150,86,0.42528735632183906,1.0004
EC-Earth3,r1i1p1f1,351002,1996,2000,10,10,False,0,868,899,293,304,155,61,0.33755760368663595,2.611295852534562
EC-Earth3,r1i1p1f1,351002,1996,2000,11,11,False,0,750,870,97,113,150,24,0.12933333333333333,5.653585333333333
EC-Earth3,r1i1p1f1,351002,1996,2000,12,"11,12,1",True,0,2455,2668,124,135,155,3,0.0505091649694501,7.268577352342156
EC-Earth3,r1i1p1f1,351002,2001,2005,1,"12,1,2",True,0,2517,2610,51,53,155,10,0.02026221692491061,6.129269368295634
EC-Earth3,r1i1p1f1,351002,2001,2005,2,"1,2,3",True,0,2455,2610,89,95,140,5,0.03625254582484725,3.4695897759674117
EC-Earth3,r1i1p1f1,351002,2001,2005,3,3,False,0,744,899,48,58,155,13,0.06451612903225806,1.945048387096775
EC-Earth3,r1i1p1f1,351002,2001,2005,4,4,False,0,840,870,128,133,150,23,0.1523809523809524,0.9719799999999998
EC-Earth3,r1i1p1f1,351002,2001,2005,5,5,False,0,899,899,309,309,155,71,0.3437152391546162,0.5504645717463851
EC-Earth3,r1i1p1f1,351002,2001,2005,6,6,False,0,870,870,297,298,150,70,0.3413793103448276,0.87404
EC-Earth3,r1i1p1f1,351002,2001,2005,7,7,False,0,899,899,371,371,155,74,0.41268075639599555,0.4915361735261401
EC-Earth3,r1i1p1f1,351002,2001,2005,8,8,False,0,899,899,426,427,155,91,0.4738598442714127,0.38147
EC-Earth3,r1i1p1f1,351002,2001,2005,9,9,False,0,870,870,367,367,150,74,0.4218390804597701,1.0444451724137933
EC-Earth3,r1i1p1f1,351002,2001,2005,10,10,False,0,899,899,301,301,155,64,0.3348164627363737,2.6100035595105675
EC-Earth3,r1i1p1f1,351002,2001,2005,11,11,False,0,720,870,97,118,150,39,0.13472222222222222,4.771523333333334
EC-Earth3,r1i1p1f1,351002,2001,2005,12,"11,12,1",True,0,2425,2668,122,135,155,9,0.05030927835051546,5.985138103092783
EC-Earth3,r1i1p1f1,351002,2006,2010,1,"12,1,2",True,0,2517,2610,56,59,155,3,0.022248708780294002,6.573023162495035
EC-Earth3,r1i1p1f1,351002,2006,2010,2,"1,2,3",True,0,2455,2610,84,90,140,13,0.034215885947046845,3.7702767820773935
EC-Earth3,r1i1p1f1,351002,2006,2010,3,3,False,0,744,899,42,51,155,13,0.056451612903225805,1.999953225806452
EC-Earth3,r1i1p1f1,351002,2006,2010,4,4,False,0,840,870,145,151,150,11,0.17261904761904762,0.9326729761904762
EC-Earth3,r1i1p1f1,351002,2006,2010,5,5,False,0,899,899,288,288,155,47,0.3203559510567297,0.6224237708565071
EC-Earth3,r1i1p1f1,351002,2006,2010,6,6,False,0,870,870,280,280,150,31,0.3218390804597701,1.0337505747126436
EC-Earth3,r1i1p1f1,351002,2006,2010,7,7,False,0,899,899,349,349,155,52,0.3882091212458287,0.5709042157953281
EC-Earth3,r1i1p1f1,351002,2006,2010,8,8,False,0,899,899,415,415,155,62,0.46162402669632924,0.43340854282536156
EC-Earth3,r1i1p1f1,351002,2006,2010,9,9,False,0,870,870,370,370,150,40,0.42528735632183906,1.1867321839080458
EC-Earth3,r1i1p1f1,351002,2006,2010,10,10,False,0,868,899,262,272,155,32,0.30184331797235026,3.3590898617511518
EC-Earth3,r1i1p1f1,351002,2006,2010,11,11,False,0,720,870,100,121,150,16,0.1388888888888889,5.640149999999999
EC-Earth3,r1i1p1f1,351002,2006,2010,12,"11,12,1",True,0,2425,2668,131,145,155,3,0.05402061855670103,7.016996453608239
EC-Earth3,r1i1p1f1,351002,2011,2014,1,"12,1,2",True,0,2697,2759,49,51,93,2,0.018168335187245088,7.934969855394889
EC-Earth3,r1i1p1f1,351002,2011,2014,2,"1,2,3",True,0,2666,2790,91,96,84,1,0.034133533383345835,3.9706149662415604
EC-Earth3,r1i1p1f1,351002,2011,2014,3,3,False,0,837,961,53,61,93,0,0.06332138590203107,2.0506573476702497
EC-Earth3,r1i1p1f1,351002,2011,2014,4,4,False,0,930,930,154,155,90,19,0.16559139784946236,0.90599
EC-Earth3,r1i1p1f1,351002,2011,2014,5,5,False,0,930,930,322,322,124,31,0.34623655913978496,0.59606511827957
EC-Earth3,r1i1p1f1,351002,2011,2014,6,6,False,0,900,900,307,307,120,33,0.3411111111111111,0.9437379333333333
EC-Earth3,r1i1p1f1,351002,2011,2014,7,7,False,0,930,930,371,371,124,44,0.3989247311827957,0.5530324086021504
EC-Earth3,r1i1p1f1,351002,2011,2014,8,8,False,0,930,930,455,455,124,56,0.489247311827957,0.3903970430107527
EC-Earth3,r1i1p1f1,351002,2011,2014,9,9,False,0,900,900,397,397,120,51,0.4411111111111111,1.0236642222222223
EC-Earth3,r1i1p1f1,351002,2011,2014,10,10,False,0,899,930,259,268,124,58,0.28809788654060065,3.164520689655173
EC-Earth3,r1i1p1f1,351002,2011,2014,11,11,False,0,750,900,83,100,120,9,0.11066666666666666,7.686174800000001
EC-Earth3,r1i1p1f1,351002,2011,2014,12,"11,12,1",True,0,2579,2791,106,115,124,0,0.04110120201628538,9.082320279177972
EC-Earth3,r1i1p1f1,351003,1981,1985,1,1,False,0,899,899,90,90,155,8,0.10011123470522804,1.8135717463848735
EC-Earth3,r1i1p1f1,351003,1981,1985,2,2,False,0,784,812,50,52,140,25,0.06377551020408163,2.0789260204081628
EC-Earth3,r1i1p1f1,351003,1981,1985,3,3,False,0,899,899,155,155,155,30,0.1724137931034483,1.0129724137931033
EC-Earth3,r1i1p1f1,351003,1981,1985,4,4,False,0,870,870,254,254,150,47,0.29195402298850576,0.5081102758620689
EC-Earth3,r1i1p1f1,351003,1981,1985,5,5,False,0,899,899,445,445,155,69,0.4949944382647386,0.3607130367074527
EC-Earth3,r1i1p1f1,351003,1981,1985,6,6,False,0,870,870,449,449,150,77,0.5160919540229885,0.351703459770115
EC-Earth3,r1i1p1f1,351003,1981,1985,7,7,False,0,899,899,529,529,155,81,0.5884315906562848,0.12053145717463841
EC-Earth3,r1i1p1f1,351003,1981,1985,8,8,False,0,899,899,579,579,155,100,0.6440489432703004,0.11727098998887647
EC-Earth3,r1i1p1f1,351003,1981,1985,9,9,False,0,870,870,519,519,150,92,0.596551724137931,0.3812763448275862
EC-Earth3,r1i1p1f1,351003,1981,1985,10,10,False,0,899,899,382,382,155,45,0.42491657397107896,1.4509073414905451
EC-Earth3,r1i1p1f1,351003,1981,1985,11,11,False,0,840,870,228,236,150,63,0.2714285714285714,1.3294885714285716
EC-Earth3,r1i1p1f1,351003,1981,1985,12,12,False,0,868,899,136,141,155,35,0.15668202764976957,1.3578695852534561
EC-Earth3,r1i1p1f1,351003,1986,1990,1,1,False,0,899,899,91,91,155,10,0.10122358175750834,1.781983982202447
EC-Earth3,r1i1p1f1,351003,1986,1990,2,2,False,0,756,812,45,49,140,6,0.05952380952380952,2.521004761904762
EC-Earth3,r1i1p1f1,351003,1986,1990,3,3,False,0,868,899,145,151,155,22,0.16705069124423963,1.0547781105990781
EC-Earth3,r1i1p1f1,351003,1986,1990,4,4,False,0,870,870,254,254,150,53,0.29195402298850576,0.4970223448275859
EC-Earth3,r1i1p1f1,351003,1986,1990,5,5,False,0,899,899,436,436,155,66,0.4849833147942158,0.3750227919911012
EC-Earth3,r1i1p1f1,351003,1986,1990,6,6,False,0,870,870,440,440,150,72,0.5057471264367817,0.36360367816091943
EC-Earth3,r1i1p1f1,351003,1986,1990,7,7,False,0,899,899,526,527,155,87,0.5850945494994438,0.11921
EC-Earth3,r1i1p1f1,351003,1986,1990,8,8,False,0,899,899,594,594,155,84,0.660734149054505,0.11809715239154617
EC-Earth3,r1i1p1f1,351003,1986,1990,9,9,False,0,870,870,504,504,150,76,0.5793103448275863,0.430134896551724
EC-Earth3,r1i1p1f1,351003,1986,1990,10,10,False,0,899,899,371,371,155,44,0.41268075639599555,1.5384586206896549
EC-Earth3,r1i1p1f1,351003,1986,1990,11,11,False,0,840,870,233,242,150,34,0.2773809523809524,1.4595559523809523
EC-Earth3,r1i1p1f1,351003,1986,1990,12,12,False,0,868,899,139,144,155,24,0.16013824884792627,1.3734564516129026
EC-Earth3,r1i1p1f1,351003,1991,1995,1,1,False,0,899,899,93,93,155,20,0.10344827586206896,1.7121379310344829
EC-Earth3,r1i1p1f1,351003,1991,1995,2,2,False,0,756,812,45,49,140,6,0.05952380952380952,2.521004761904762
EC-Earth3,r1i1p1f1,351003,1991,1995,3,3,False,0,868,899,146,152,155,13,0.16820276497695852,1.0966354838709678
EC-Earth3,r1i1p1f1,351003,1991,1995,4,4,False,0,870,870,261,261,150,46,0.3,0.4990079999999997
EC-Earth3,r1i1p1f1,351003,1991,1995,5,5,False,0,899,899,438,439,155,75,0.4872080088987764,0.36192
EC-Earth3,r1i1p1f1,351003,1991,1995,6,6,False,0,870,870,439,439,150,76,0.5045977011494253,0.36192441379310347
EC-Earth3,r1i1p1f1,351003,1991,1995,7,7,False,0,899,899,532,532,155,96,0.5917686318131257,0.1104340489432703
EC-Earth3,r1i1p1f1,351003,1991,1995,8,8,False,0,899,899,577,577,155,106,0.6418242491657397,0.11280588431590663
EC-Earth3,r1i1p1f1,351003,1991,1995,9,9,False,0,870,870,509,509,150,83,0.5850574712643678,0.40718243678160926
EC-Earth3,r1i1p1f1,351003,1991,1995,10,10,False,0,899,899,369,369,155,56,0.41045606229143494,1.4604672969966634
EC-Earth3,r1i1p1f1,351003,1991,1995,11,11,False,0,810,870,238,256,150,22,0.2938271604938272,1.445846172839505
EC-Earth3,r1i1p1f1,351003,1991,1995,12,12,False,0,868,899,132,137,155,14,0.15207373271889402,1.4964566820276497
EC-Earth3,r1i1p1f1,351003,1996,2000,1,1,False,0,899,899,88,88,155,20,0.09788654060066741,1.7601859844271415
EC-Earth3,r1i1p1f1,351003,1996,2000,2,2,False,0,756,812,50,54,140,6,0.06613756613756613,2.3010015873015868
EC-Earth3,r1i1p1f1,351003,1996,2000,3,3,False,0,868,899,138,143,155,29,0.15898617511520738,1.056113364055299
EC-Earth3,r1i1p1f1,351003,1996,2000,4,4,False,0,870,870,255,255,150,42,0.29310344827586204,0.5109879310344826
EC-Earth3,r1i1p1f1,351003,1996,2000,5,5,False,0,899,899,434,434,155,80,0.4827586206896552,0.36068379310344817
EC-Earth3,r1i1p1f1,351003,1996,2000,6,6,False,0,870,870,436,437,150,88,0.5011494252873563,0.35381
EC-Earth3,r1i1p1f1,351003,1996,2000,7,7,False,0,899,899,538,538,155,96,0.5984427141268076,0.10757126807563956
EC-Earth3,r1i1p1f1,351003,1996,2000,8,8,False,0,899,899,569,572,155,100,0.6329254727474972,0.11969
EC-Earth3,r1i1p1f1,351003,1996,2000,9,9,False,0,870,870,503,503,150,113,0.5781609195402299,0.37316173563218397
EC-Earth3,r1i1p1f1,351003,1996,2000,10,10,False,0,899,899,374,374,155,75,0.41601779755283647,1.305689655172414
EC-Earth3,r1i1p1f1,351003,1996,2000,11,11,False,0,810,870,231,248,150,45,0.2851851851851852,1.3538744444444444
EC-Earth3,r1i1p1f1,351003,1996,2000,12,12,False,0,868,899,135,140,155,23,0.15552995391705068,1.4125988479262674
EC-Earth3,r1i1p1f1,351003,2001,2005,1,1,False,0,899,899,86,86,155,34,0.09566184649610679,1.6475202447163517
EC-Earth3,r1i1p1f1,351003,2001,2005,2,2,False,0,784,812,47,49,140,4,0.05994897959183673,2.546567091836733
EC-Earth3,r1i1p1f1,351003,2001,2005,3,3,False,0,868,899,136,141,155,31,0.15668202764976957,1.0565073732718895
EC-Earth3,r1i1p1f1,351003,2001,2005,4,4,False,0,870,870,255,255,150,39,0.29310344827586204,0.528138448275862
EC-Earth3,r1i1p1f1,351003,2001,2005,5,5,False,0,899,899,419,419,155,80,0.4660734149054505,0.3823927697441602
EC-Earth3,r1i1p1f1,351003,2001,2005,6,6,False,0,870,870,424,424,150,80,0.48735632183908045,0.38264691954022995
EC-Earth3,r1i1p1f1,351003,2001,2005,7,7,False,0,899,899,532,532,155,83,0.5917686318131257,0.1180640489432703
EC-Earth3,r1i1p1f1,351003,2001,2005,8,8,False,0,899,899,584,584,155,115,0.6496106785317018,0.10140181312569524
EC-Earth3,r1i1p1f1,351003,2001,2005,9,9,False,0,870,870,493,493,150,96,0.5666666666666667,0.41292266666666666
EC-Earth3,r1i1p1f1,351003,2001,2005,10,10,False,0,899,899,376,376,155,82,0.41824249165739713,1.2772129032258062
EC-Earth3,r1i1p1f1,351003,2001,2005,11,11,False,0,810,870,229,246,150,65,0.28271604938271605,1.2833279012345677
EC-Earth3,r1i1p1f1,351003,2001,2005,12,12,False,0,899,899,134,134,155,31,0.14905450500556172,1.3852160177975528
EC-Earth3,r1i1p1f1,351003,2006,2010,1,1,False,0,899,899,53,53,155,8,0.058954393770856504,2.2451931034482744
