Model,Scenario,Station,Index,Baseline_Period,Future_Period,Baseline_mean,Future_mean,Absolute_change,Relative_change_pct,Unit
EC-Earth3,SSP5-8.5,351004,R50mm,1995-2014,2021-2050,3.45,4.9,1.4500000000000002,42.02898550724638,days
EC-Earth3,SSP5-8.5,351004,R95p,1995-2014,2021-2050,342.646,504.7463333333334,162.10033333333337,47.30839797730992,mm
EC-Earth3,SSP5-8.5,351004,R99p,1995-2014,2021-2050,128.45250000000001,217.59466666666668,89.14216666666667,69.39698851066866,mm
EC-Earth3,SSP5-8.5,351005,PRCPTOT,1995-2014,2021-2050,1086.074,1219.8363333333334,133.76233333333334,12.316134382494502,mm
EC-Earth3,SSP5-8.5,351005,SDII,1995-2014,2021-2050,15.581547986811719,17.011951885437014,1.4304038986252952,9.180114195559995,mm day-1
EC-Earth3,SSP5-8.5,351005,Rx1day,1995-2014,2021-2050,89.837,105.421,15.584000000000003,17.34697285082984,mm
EC-Earth3,SSP5-8.5,351005,Rx5day,1995-2014,2021-2050,187.588,231.79966666666667,44.21166666666667,23.568494075669378,mm
EC-Earth3,SSP5-8.5,351005,CDD,1995-2014,2021-2050,80.35,72.8,-7.549999999999997,-9.396390790292468,days
EC-Earth3,SSP5-8.5,351005,CWD,1995-2014,2021-2050,10.05,8.966666666666667,-1.083333333333334,-10.779436152570486,days
EC-Earth3,SSP5-8.5,351005,R10mm,1995-2014,2021-2050,34.25,36.166666666666664,1.9166666666666643,5.596107055961063,days
EC-Earth3,SSP5-8.5,351005,R20mm,1995-2014,2021-2050,18.55,20.366666666666667,1.8166666666666664,9.793351302785263,days
EC-Earth3,SSP5-8.5,351005,R50mm,1995-2014,2021-2050,3.25,4.4,1.1500000000000004,35.384615384615394,days
EC-Earth3,SSP5-8.5,351005,R95p,1995-2014,2021-2050,341.0065,464.027,123.02049999999997,36.07570530180509,mm
EC-Earth3,SSP5-8.5,351005,R99p,1995-2014,2021-2050,97.038,177.98266666666666,80.94466666666666,83.41543175525739,mm
EC-Earth3,SSP5-8.5,351006,PRCPTOT,1995-2014,2021-2050,1133.0905,1243.5036666666667,110.41316666666671,9.74442612189112,mm
EC-Earth3,SSP5-8.5,351006,SDII,1995-2014,2021-2050,14.095404899591088,15.485925054737637,1.3905201551465485,9.865060032343504,mm day-1
EC-Earth3,SSP5-8.5,351006,Rx1day,1995-2014,2021-2050,91.955,103.28500000000001,11.330000000000013,12.321244086781594,mm
EC-Earth3,SSP5-8.5,351006,Rx5day,1995-2014,2021-2050,179.0795,231.49200000000002,52.41250000000002,29.267727461825626,mm
EC-Earth3,SSP5-8.5,351006,CDD,1995-2014,2021-2050,72.5,69.46666666666667,-3.0333333333333314,-4.183908045977009,days
EC-Earth3,SSP5-8.5,351006,CWD,1995-2014,2021-2050,10.25,10.233333333333333,-0.016666666666667496,-0.16260162601626826,days
EC-Earth3,SSP5-8.5,351006,R10mm,1995-2014,2021-2050,36.65,38.03333333333333,1.3833333333333329,3.77444292860391,days
EC-Earth3,SSP5-8.5,351006,R20mm,1995-2014,2021-2050,18.4,20.266666666666666,1.8666666666666671,10.144927536231888,days
EC-Earth3,SSP5-8.5,351006,R50mm,1995-2014,2021-2050,2.9,4.066666666666666,1.1666666666666665,40.229885057471265,days
EC-Earth3,SSP5-8.5,351006,R95p,1995-2014,2021-2050,689.6725,812.1333333333333,122.46083333333331,17.75637470441888,mm
EC-Earth3,SSP5-8.5,351006,R99p,1995-2014,2021-2050,360.26599999999996,475.1716666666667,114.90566666666672,31.894674120418447,mm
EC-Earth3,SSP5-8.5,351007,PRCPTOT,1995-2014,2021-2050,1071.0945,1118.9326666666666,47.838166666666666,4.466288144198917,mm
EC-Earth3,SSP5-8.5,351007,SDII,1995-2014,2021-2050,9.338978506706859,9.651885585064841,0.31290707835798237,3.3505492933008227,mm day-1
EC-Earth3,SSP5-8.5,351007,Rx1day,1995-2014,2021-2050,59.338,65.973,6.634999999999998,11.181704809734061,mm
EC-Earth3,SSP5-8.5,351007,Rx5day,1995-2014,2021-2050,139.24849999999998,166.9,27.651500000000027,19.85766453498604,mm
EC-Earth3,SSP5-8.5,351007,CDD,1995-2014,2021-2050,48.8,47.63333333333333,-1.1666666666666643,-2.3907103825136566,days
EC-Earth3,SSP5-8.5,351007,CWD,1995-2014,2021-2050,12.0,13.833333333333334,1.833333333333334,15.277777777777784,days
EC-Earth3,SSP5-8.5,351007,R10mm,1995-2014,2021-2050,36.45,36.13333333333333,-0.31666666666667,-0.8687700045724828,days
EC-Earth3,SSP5-8.5,351007,R20mm,1995-2014,2021-2050,13.7,14.5,0.8000000000000007,5.839416058394166,days
EC-Earth3,SSP5-8.5,351007,R50mm,1995-2014,2021-2050,0.9,1.5666666666666667,0.6666666666666666,74.07407407407406,days
EC-Earth3,SSP5-8.5,351007,R95p,1995-2014,2021-2050,452.375,509.98066666666665,57.60566666666665,12.734051763838993,mm
EC-Earth3,SSP5-8.5,351007,R99p,1995-2014,2021-2050,144.6155,203.3046666666667,58.689166666666694,40.582902017188125,mm
EC-Earth3,SSP5-8.5,351008,PRCPTOT,1995-2014,2021-2050,975.5165000000001,1023.0573333333334,47.54083333333335,4.8734012529089314,mm
EC-Earth3,SSP5-8.5,351008,SDII,1995-2014,2021-2050,8.711444241969934,9.095936832730764,0.3844925907608303,4.413649219132054,mm day-1
EC-Earth3,SSP5-8.5,351008,Rx1day,1995-2014,2021-2050,55.98049999999999,59.906666666666666,3.926166666666674,7.0134540896681425,mm
EC-Earth3,SSP5-8.5,351008,Rx5day,1995-2014,2021-2050,129.9975,150.353,20.355500000000006,15.658378045731654,mm
EC-Earth3,SSP5-8.5,351008,CDD,1995-2014,2021-2050,50.75,55.4,4.649999999999999,9.162561576354678,days
EC-Earth3,SSP5-8.5,351008,CWD,1995-2014,2021-2050,12.7,14.266666666666667,1.5666666666666682,12.335958005249358,days
EC-Earth3,SSP5-8.5,351008,R10mm,1995-2014,2021-2050,32.95,32.93333333333333,-0.016666666666672825,-0.0505816894284456,days
EC-Earth3,SSP5-8.5,351008,R20mm,1995-2014,2021-2050,11.15,12.533333333333333,1.3833333333333329,12.406576980568007,days
EC-Earth3,SSP5-8.5,351008,R50mm,1995-2014,2021-2050,0.8,1.2333333333333334,0.43333333333333335,54.166666666666664,days
EC-Earth3,SSP5-8.5,351008,R95p,1995-2014,2021-2050,389.89,452.8446666666667,62.9546666666667,16.14677644121847,mm
EC-Earth3,SSP5-8.5,351008,R99p,1995-2014,2021-2050,89.6965,135.821,46.1245,51.42285373453814,mm
EC-Earth3,SSP5-8.5,351009,PRCPTOT,1995-2014,2021-2050,1054.8735000000001,1137.2003333333334,82.3268333333333,7.804427102712628,mm
EC-Earth3,SSP5-8.5,351009,SDII,1995-2014,2021-2050,8.953643485591739,9.51984770827787,0.5662042226861317,6.323729815658521,mm day-1
EC-Earth3,SSP5-8.5,351009,Rx1day,1995-2014,2021-2050,59.31,65.03366666666666,5.723666666666659,9.650424324172414,mm
EC-Earth3,SSP5-8.5,351009,Rx5day,1995-2014,2021-2050,132.678,158.861,26.182999999999993,19.734243808317878,mm
EC-Earth3,SSP5-8.5,351009,CDD,1995-2014,2021-2050,49.95,49.0,-0.9500000000000028,-1.9019019019019074,days
EC-Earth3,SSP5-8.5,351009,CWD,1995-2014,2021-2050,13.6,13.333333333333334,-0.2666666666666657,-1.9607843137254832,days
EC-Earth3,SSP5-8.5,351009,R10mm,1995-2014,2021-2050,35.95,37.266666666666666,1.3166666666666629,3.6624942049142217,days
EC-Earth3,SSP5-8.5,351009,R20mm,1995-2014,2021-2050,12.85,14.6,1.75,13.618677042801556,days
EC-Earth3,SSP5-8.5,351009,R50mm,1995-2014,2021-2050,0.85,1.4,0.5499999999999999,64.70588235294117,days
EC-Earth3,SSP5-8.5,351009,R95p,1995-2014,2021-2050,613.258,704.0796666666666,90.8216666666666,14.809699452215316,mm
EC-Earth3,SSP5-8.5,351009,R99p,1995-2014,2021-2050,400.2015,486.0763333333333,85.8748333333333,21.457898916754008,mm
EC-Earth3,SSP5-8.5,351010,PRCPTOT,1995-2014,2021-2050,1013.8399999999999,1099.2046666666668,85.36466666666684,8.419934769457393,mm
EC-Earth3,SSP5-8.5,351010,SDII,1995-2014,2021-2050,9.785611983621042,10.431032935935528,0.6454209523144865,6.595611530426293,mm day-1
EC-Earth3,SSP5-8.5,351010,Rx1day,1995-2014,2021-2050,66.6885,70.66766666666668,3.9791666666666714,5.966795874351157,mm
EC-Earth3,SSP5-8.5,351010,Rx5day,1995-2014,2021-2050,141.79749999999999,171.611,29.813500000000005,21.025405948623924,mm
EC-Earth3,SSP5-8.5,351010,CDD,1995-2014,2021-2050,51.95,52.36666666666667,0.4166666666666643,0.8020532563362162,days
EC-Earth3,SSP5-8.5,351010,CWD,1995-2014,2021-2050,11.95,11.9,-0.049999999999998934,-0.4184100418409953,days
EC-Earth3,SSP5-8.5,351010,R10mm,1995-2014,2021-2050,34.35,36.36666666666667,2.0166666666666657,5.870936438622025,days
EC-Earth3,SSP5-8.5,351010,R20mm,1995-2014,2021-2050,13.05,14.833333333333334,1.7833333333333332,13.66538952745849,days
EC-Earth3,SSP5-8.5,351010,R50mm,1995-2014,2021-2050,1.05,1.8666666666666667,0.8166666666666667,77.77777777777779,days
EC-Earth3,SSP5-8.5,351010,R95p,1995-2014,2021-2050,596.8775,688.9376666666667,92.06016666666665,15.42362824309287,mm
EC-Earth3,SSP5-8.5,351010,R99p,1995-2014,2021-2050,386.4945,476.3306666666667,89.83616666666666,23.243840899848937,mm
EC-Earth3,SSP5-8.5,351011,PRCPTOT,1995-2014,2021-2050,1216.178,1311.7433333333333,95.56533333333323,7.857840984899679,mm
EC-Earth3,SSP5-8.5,351011,SDII,1995-2014,2021-2050,6.62779368949999,7.007319410498908,0.37952572099891757,5.7262754210375775,mm day-1
EC-Earth3,SSP5-8.5,351011,Rx1day,1995-2014,2021-2050,39.31,44.71033333333333,5.400333333333329,13.737810565589744,mm
EC-Earth3,SSP5-8.5,351011,Rx5day,1995-2014,2021-2050,107.172,121.26733333333333,14.095333333333329,13.152067082198082,mm
EC-Earth3,SSP5-8.5,351011,CDD,1995-2014,2021-2050,36.7,38.96666666666667,2.2666666666666657,6.176203451407808,days
EC-Earth3,SSP5-8.5,351011,CWD,1995-2014,2021-2050,31.5,29.066666666666666,-2.4333333333333336,-7.724867724867726,days
EC-Earth3,SSP5-8.5,351011,R10mm,1995-2014,2021-2050,37.95,40.333333333333336,2.383333333333333,6.280193236714974,days
EC-Earth3,SSP5-8.5,351011,R20mm,1995-2014,2021-2050,8.25,10.933333333333334,2.6833333333333336,32.52525252525253,days
EC-Earth3,SSP5-8.5,351011,R50mm,1995-2014,2021-2050,0.2,0.4,0.2,100.0,days
EC-Earth3,SSP5-8.5,351011,R95p,1995-2014,2021-2050,20.6445,51.10066666666667,30.456166666666668,147.5267827589269,mm
EC-Earth3,SSP5-8.5,351011,R99p,1995-2014,2021-2050,0.0,2.9113333333333333,2.9113333333333333,,mm
EC-Earth3,SSP5-8.5,351012,PRCPTOT,1995-2014,2021-2050,1582.363,1611.4346666666668,29.071666666666715,1.837231195791782,mm
EC-Earth3,SSP5-8.5,351012,SDII,1995-2014,2021-2050,15.136856042481662,15.140637740580555,0.0037816980988925053,0.02498337890166327,mm day-1
EC-Earth3,SSP5-8.5,351012,Rx1day,1995-2014,2021-2050,87.06949999999999,98.25066666666666,11.18116666666667,12.84165714362282,mm
EC-Earth3,SSP5-8.5,351012,Rx5day,1995-2014,2021-2050,202.3475,232.19233333333332,29.844833333333327,14.74929679552914,mm
EC-Earth3,SSP5-8.5,351012,CDD,1995-2014,2021-2050,57.7,56.36666666666667,-1.3333333333333357,-2.310803004043909,days
EC-Earth3,SSP5-8.5,351012,CWD,1995-2014,2021-2050,10.55,12.133333333333333,1.5833333333333321,15.007898894154804,days
EC-Earth3,SSP5-8.5,351012,R10mm,1995-2014,2021-2050,50.35,49.93333333333333,-0.4166666666666714,-0.8275405494869342,days
EC-Earth3,SSP5-8.5,351012,R20mm,1995-2014,2021-2050,26.8,26.2,-0.6000000000000014,-2.238805970149259,days
EC-Earth3,SSP5-8.5,351012,R50mm,1995-2014,2021-2050,4.6,5.0,0.40000000000000036,8.695652173913052,days
EC-Earth3,SSP5-8.5,351012,R95p,1995-2014,2021-2050,426.65200000000004,462.70700000000005,36.05500000000001,8.450681117163404,mm
EC-Earth3,SSP5-8.5,351012,R99p,1995-2014,2021-2050,63.89149999999999,112.53500000000001,48.64350000000002,76.13454058834121,mm
EC-Earth3,SSP5-8.5,351201,PRCPTOT,1995-2014,2021-2050,1514.2775000000001,1684.0906666666667,169.81316666666658,11.214137875433437,mm
EC-Earth3,SSP5-8.5,351201,SDII,1995-2014,2021-2050,15.295492571344962,16.661790405773775,1.3662978344288135,8.93268280217714,mm day-1
EC-Earth3,SSP5-8.5,351201,Rx1day,1995-2014,2021-2050,97.75750000000001,117.05066666666667,19.293166666666664,19.735740650759954,mm
EC-Earth3,SSP5-8.5,351201,Rx5day,1995-2014,2021-2050,224.17799999999997,266.20233333333334,42.024333333333374,18.745966746662642,mm
EC-Earth3,SSP5-8.5,351201,CDD,1995-2014,2021-2050,66.35,61.733333333333334,-4.61666666666666,-6.958050741019835,days
EC-Earth3,SSP5-8.5,351201,CWD,1995-2014,2021-2050,12.35,12.066666666666666,-0.2833333333333332,-2.2941970310391353,days
EC-Earth3,SSP5-8.5,351201,R10mm,1995-2014,2021-2050,46.15,47.833333333333336,1.6833333333333371,3.6475261827374585,days
EC-Earth3,SSP5-8.5,351201,R20mm,1995-2014,2021-2050,25.05,26.7,1.6499999999999986,6.586826347305383,days
EC-Earth3,SSP5-8.5,351201,R50mm,1995-2014,2021-2050,5.0,6.966666666666667,1.9666666666666668,39.333333333333336,days
EC-Earth3,SSP5-8.5,351201,R95p,1995-2014,2021-2050,519.596,697.9843333333333,178.38833333333332,34.33212213591585,mm
EC-Earth3,SSP5-8.5,351201,R99p,1995-2014,2021-2050,166.24849999999998,274.2066666666667,107.95816666666673,64.93782901299365,mm
FGOALS-g3,SSP2-4.5,351001,PRCPTOT,1995-2014,2021-2050,1046.865,1232.2653333333333,185.40033333333326,17.710051757708325,mm
FGOALS-g3,SSP2-4.5,351001,SDII,1995-2014,2021-2050,14.421246555082337,15.976732511615413,1.5554859565330759,10.786071443906431,mm day-1
FGOALS-g3,SSP2-4.5,351001,Rx1day,1995-2014,2021-2050,88.965,116.66666666666667,27.701666666666668,31.137713332958658,mm
FGOALS-g3,SSP2-4.5,351001,Rx5day,1995-2014,2021-2050,186.9305,263.1143333333333,76.18383333333333,40.75516479832522,mm
FGOALS-g3,SSP2-4.5,351001,CDD,1995-2014,2021-2050,63.1,59.36666666666667,-3.7333333333333343,-5.916534601162178,days
FGOALS-g3,SSP2-4.5,351001,CWD,1995-2014,2021-2050,7.45,9.133333333333333,1.6833333333333327,22.595078299776276,days
FGOALS-g3,SSP2-4.5,351001,R10mm,1995-2014,2021-2050,33.9,34.46666666666667,0.56666666666667,1.671583087512301,days
FGOALS-g3,SSP2-4.5,351001,R20mm,1995-2014,2021-2050,16.8,17.766666666666666,0.966666666666665,5.753968253968244,days
FGOALS-g3,SSP2-4.5,351001,R50mm,1995-2014,2021-2050,2.6,4.666666666666667,2.066666666666667,79.48717948717949,days
FGOALS-g3,SSP2-4.5,351001,R95p,1995-2014,2021-2050,273.4855,473.64433333333335,200.15883333333335,73.18809711422848,mm
FGOALS-g3,SSP2-4.5,351001,R99p,1995-2014,2021-2050,80.5025,242.29366666666664,161.79116666666664,200.97657422647328,mm
FGOALS-g3,SSP2-4.5,351002,PRCPTOT,1995-2014,2021-2050,790.856,939.8023333333333,148.9463333333333,18.83355924888138,mm
FGOALS-g3,SSP2-4.5,351002,SDII,1995-2014,2021-2050,11.341117655842734,12.576411210805286,1.2352935549625528,10.89216770735248,mm day-1
FGOALS-g3,SSP2-4.5,351002,Rx1day,1995-2014,2021-2050,64.6725,85.12100000000001,20.44850000000001,31.618539564730003,mm
FGOALS-g3,SSP2-4.5,351002,Rx5day,1995-2014,2021-2050,144.64600000000002,199.35733333333334,54.71133333333333,37.824297480285196,mm
FGOALS-g3,SSP2-4.5,351002,CDD,1995-2014,2021-2050,66.55,66.86666666666666,0.3166666666666629,0.47583270723766025,days
FGOALS-g3,SSP2-4.5,351002,CWD,1995-2014,2021-2050,7.7,9.233333333333333,1.5333333333333323,19.9134199134199,days
FGOALS-g3,SSP2-4.5,351002,R10mm,1995-2014,2021-2050,27.55,28.233333333333334,0.6833333333333336,2.480338777979432,days
FGOALS-g3,SSP2-4.5,351002,R20mm,1995-2014,2021-2050,10.95,12.766666666666667,1.8166666666666682,16.590563165905646,days
FGOALS-g3,SSP2-4.5,351002,R50mm,1995-2014,2021-2050,1.0,2.6666666666666665,1.6666666666666665,166.66666666666666,days
FGOALS-g3,SSP2-4.5,351002,R95p,1995-2014,2021-2050,122.31700000000001,280.72,158.40300000000002,129.50203160639978,mm
FGOALS-g3,SSP2-4.5,351002,R99p,1995-2014,2021-2050,34.925,121.65566666666668,86.73066666666668,248.33404915294685,mm
FGOALS-g3,SSP2-4.5,351003,PRCPTOT,1995-2014,2021-2050,964.018,1138.6296666666667,174.61166666666668,18.112905222378284,mm
FGOALS-g3,SSP2-4.5,351003,SDII,1995-2014,2021-2050,14.179404283034373,15.56617873471083,1.386774451676457,9.780202496488021,mm day-1
FGOALS-g3,SSP2-4.5,351003,Rx1day,1995-2014,2021-2050,90.6785,113.153,22.474500000000006,24.784816687527922,mm
FGOALS-g3,SSP2-4.5,351003,Rx5day,1995-2014,2021-2050,178.13150000000002,247.097,68.96549999999999,38.71606088760269,mm
FGOALS-g3,SSP2-4.5,351003,CDD,1995-2014,2021-2050,63.65,60.03333333333333,-3.616666666666667,-5.682115737103955,days
FGOALS-g3,SSP2-4.5,351003,CWD,1995-2014,2021-2050,7.35,9.233333333333333,1.8833333333333329,25.623582766439903,days
FGOALS-g3,SSP2-4.5,351003,R10mm,1995-2014,2021-2050,31.1,31.933333333333334,0.8333333333333321,2.679528403001068,days
FGOALS-g3,SSP2-4.5,351003,R20mm,1995-2014,2021-2050,14.75,16.433333333333334,1.6833333333333336,11.412429378531076,days
FGOALS-g3,SSP2-4.5,351003,R50mm,1995-2014,2021-2050,2.55,4.266666666666667,1.7166666666666668,67.32026143790851,days
FGOALS-g3,SSP2-4.5,351003,R95p,1995-2014,2021-2050,283.65749999999997,460.2463333333333,176.58883333333335,62.254244408603114,mm
FGOALS-g3,SSP2-4.5,351003,R99p,1995-2014,2021-2050,99.44500000000001,251.049,151.60399999999998,152.45009804414497,mm
FGOALS-g3,SSP2-4.5,351004,PRCPTOT,1995-2014,2021-2050,947.0649999999999,1140.8316666666665,193.76666666666654,20.459700935697818,mm
FGOALS-g3,SSP2-4.5,351004,SDII,1995-2014,2021-2050,18.442282731933936,20.62617491416082,2.1838921822268844,11.841767171508232,mm day-1
FGOALS-g3,SSP2-4.5,351004,Rx1day,1995-2014,2021-2050,88.17949999999999,117.48666666666666,29.307166666666674,33.2358049962482,mm
FGOALS-g3,SSP2-4.5,351004,Rx5day,1995-2014,2021-2050,185.4595,263.03133333333335,77.57183333333336,41.826831913885975,mm
FGOALS-g3,SSP2-4.5,351004,CDD,1995-2014,2021-2050,75.4,73.8,-1.6000000000000085,-2.1220159151193747,days
FGOALS-g3,SSP2-4.5,351004,CWD,1995-2014,2021-2050,6.5,8.0,1.5,23.076923076923077,days
FGOALS-g3,SSP2-4.5,351004,R10mm,1995-2014,2021-2050,31.3,32.6,1.3000000000000007,4.153354632587861,days
FGOALS-g3,SSP2-4.5,351004,R20mm,1995-2014,2021-2050,17.55,17.9,0.34999999999999787,1.9943019943019822,days
FGOALS-g3,SSP2-4.5,351004,R50mm,1995-2014,2021-2050,2.85,4.733333333333333,1.8833333333333333,66.08187134502924,days
FGOALS-g3,SSP2-4.5,351004,R95p,1995-2014,2021-2050,278.407,481.536,203.12900000000002,72.96116836142771,mm
FGOALS-g3,SSP2-4.5,351004,R99p,1995-2014,2021-2050,74.73049999999999,230.63466666666667,155.9041666666667,208.62187014226683,mm
FGOALS-g3,SSP2-4.5,351005,PRCPTOT,1995-2014,2021-2050,944.4085000000001,1117.4003333333333,172.99183333333315,18.31747949466075,mm
FGOALS-g3,SSP2-4.5,351005,SDII,1995-2014,2021-2050,15.455341860742601,16.814449526242072,1.3591076654994705,8.793772908716287,mm day-1
FGOALS-g3,SSP2-4.5,351005,Rx1day,1995-2014,2021-2050,88.3705,109.23933333333333,20.868833333333328,23.61515815043858,mm
FGOALS-g3,SSP2-4.5,351005,Rx5day,1995-2014,2021-2050,186.3105,249.59333333333333,63.28283333333334,33.966326821801964,mm
FGOALS-g3,SSP2-4.5,351005,CDD,1995-2014,2021-2050,67.7,65.7,-2.0,-2.954209748892171,days
FGOALS-g3,SSP2-4.5,351005,CWD,1995-2014,2021-2050,6.95,8.766666666666667,1.8166666666666673,26.139088729016798,days
FGOALS-g3,SSP2-4.5,351005,R10mm,1995-2014,2021-2050,30.55,31.733333333333334,1.1833333333333336,3.8734315330060016,days
FGOALS-g3,SSP2-4.5,351005,R20mm,1995-2014,2021-2050,15.75,16.933333333333334,1.1833333333333336,7.513227513227514,days
FGOALS-g3,SSP2-4.5,351005,R50mm,1995-2014,2021-2050,2.65,4.3,1.65,62.26415094339623,days
FGOALS-g3,SSP2-4.5,351005,R95p,1995-2014,2021-2050,288.928,465.515,176.587,61.11799479455088,mm
FGOALS-g3,SSP2-4.5,351005,R99p,1995-2014,2021-2050,73.642,219.04533333333336,145.40333333333336,197.44620370621843,mm
FGOALS-g3,SSP2-4.5,351006,PRCPTOT,1995-2014,2021-2050,997.2325000000001,1178.484,181.25149999999985,18.17545055942319,mm
FGOALS-g3,SSP2-4.5,351006,SDII,1995-2014,2021-2050,13.877925775707277,15.441354777969332,1.5634290022620547,11.265581236922099,mm day-1
FGOALS-g3,SSP2-4.5,351006,Rx1day,1995-2014,2021-2050,85.307,108.913,23.605999999999995,27.671820600888548,mm
FGOALS-g3,SSP2-4.5,351006,Rx5day,1995-2014,2021-2050,179.4655,244.3646666666667,64.8991666666667,36.162475053236804,mm
FGOALS-g3,SSP2-4.5,351006,CDD,1995-2014,2021-2050,64.15,63.833333333333336,-0.31666666666667,-0.4936347103143725,days
FGOALS-g3,SSP2-4.5,351006,CWD,1995-2014,2021-2050,7.5,9.166666666666666,1.666666666666666,22.222222222222214,days
FGOALS-g3,SSP2-4.5,351006,R10mm,1995-2014,2021-2050,32.7,33.666666666666664,0.9666666666666615,2.9561671763506463,days
FGOALS-g3,SSP2-4.5,351006,R20mm,1995-2014,2021-2050,15.75,17.066666666666666,1.3166666666666664,8.359788359788357,days
FGOALS-g3,SSP2-4.5,351006,R50mm,1995-2014,2021-2050,2.3,4.3,2.0,86.95652173913044,days
FGOALS-g3,SSP2-4.5,351006,R95p,1995-2014,2021-2050,582.4415,764.159,181.71749999999997,31.19927065636634,mm
FGOALS-g3,SSP2-4.5,351006,R99p,1995-2014,2021-2050,302.4345,503.52000000000004,201.08550000000002,66.48894223377295,mm
FGOALS-g3,SSP2-4.5,351007,PRCPTOT,1995-2014,2021-2050,984.6385,1176.2983333333332,191.65983333333315,19.46499485174845,mm
FGOALS-g3,SSP2-4.5,351007,SDII,1995-2014,2021-2050,8.954418873401703,10.787531054483917,1.833112181082214,20.471592930807702,mm day-1
FGOALS-g3,SSP2-4.5,351007,Rx1day,1995-2014,2021-2050,54.887,78.25566666666667,23.36866666666667,42.575959091709635,mm
FGOALS-g3,SSP2-4.5,351007,Rx5day,1995-2014,2021-2050,125.39349999999999,211.79066666666668,86.39716666666669,68.90083350944562,mm
FGOALS-g3,SSP2-4.5,351007,CDD,1995-2014,2021-2050,48.7,49.2,0.5,1.0266940451745379,days
FGOALS-g3,SSP2-4.5,351007,CWD,1995-2014,2021-2050,11.45,10.366666666666667,-1.0833333333333321,-9.461426491994168,days
FGOALS-g3,SSP2-4.5,351007,R10mm,1995-2014,2021-2050,32.95,34.46666666666667,1.5166666666666657,4.602933737986845,days
FGOALS-g3,SSP2-4.5,351007,R20mm,1995-2014,2021-2050,11.55,15.133333333333333,3.583333333333332,31.02453102453101,days
FGOALS-g3,SSP2-4.5,351007,R50mm,1995-2014,2021-2050,0.75,3.066666666666667,2.316666666666667,308.8888888888889,days
FGOALS-g3,SSP2-4.5,351007,R95p,1995-2014,2021-2050,381.3,626.745,245.445,64.3705743509048,mm
FGOALS-g3,SSP2-4.5,351007,R99p,1995-2014,2021-2050,122.05349999999999,361.21133333333336,239.15783333333337,195.9450841912222,mm
FGOALS-g3,SSP2-4.5,351008,PRCPTOT,1995-2014,2021-2050,886.8684999999999,1033.5316666666665,146.6631666666666,16.537194258976005,mm
FGOALS-g3,SSP2-4.5,351008,SDII,1995-2014,2021-2050,8.388226676407086,9.41052709431109,1.0223004179040043,12.187324655631318,mm day-1
FGOALS-g3,SSP2-4.5,351008,Rx1day,1995-2014,2021-2050,54.931999999999995,72.39566666666666,17.46366666666666,31.791426976382915,mm
FGOALS-g3,SSP2-4.5,351008,Rx5day,1995-2014,2021-2050,130.4285,177.499,47.07049999999998,36.08912162602497,mm
FGOALS-g3,SSP2-4.5,351008,CDD,1995-2014,2021-2050,52.75,53.333333333333336,0.5833333333333357,1.10584518167457,days
FGOALS-g3,SSP2-4.5,351008,CWD,1995-2014,2021-2050,11.05,11.7,0.6499999999999986,5.882352941176458,days
FGOALS-g3,SSP2-4.5,351008,R10mm,1995-2014,2021-2050,28.75,30.866666666666667,2.116666666666667,7.362318840579712,days
FGOALS-g3,SSP2-4.5,351008,R20mm,1995-2014,2021-2050,9.4,12.566666666666666,3.166666666666666,33.687943262411345,days
FGOALS-g3,SSP2-4.5,351008,R50mm,1995-2014,2021-2050,0.7,2.033333333333333,1.3333333333333333,190.47619047619045,days
FGOALS-g3,SSP2-4.5,351008,R95p,1995-2014,2021-2050,337.6875,499.88866666666667,162.20116666666667,48.032919982725645,mm
FGOALS-g3,SSP2-4.5,351008,R99p,1995-2014,2021-2050,78.527,226.8466666666667,148.3196666666667,188.87728636859515,mm
FGOALS-g3,SSP2-4.5,351009,PRCPTOT,1995-2014,2021-2050,954.059,1093.5856666666666,139.52666666666664,14.624532305304667,mm
FGOALS-g3,SSP2-4.5,351009,SDII,1995-2014,2021-2050,8.533907332735085,9.449897740978946,0.9159904082438608,10.733540599043385,mm day-1
FGOALS-g3,SSP2-4.5,351009,Rx1day,1995-2014,2021-2050,56.1845,70.97833333333332,14.793833333333325,26.330808912303795,mm
FGOALS-g3,SSP2-4.5,351009,Rx5day,1995-2014,2021-2050,135.399,174.56166666666667,39.16266666666667,28.923896532963067,mm
FGOALS-g3,SSP2-4.5,351009,CDD,1995-2014,2021-2050,52.3,49.166666666666664,-3.133333333333333,-5.991077119184193,days
FGOALS-g3,SSP2-4.5,351009,CWD,1995-2014,2021-2050,11.2,12.1,0.9000000000000004,8.035714285714288,days
FGOALS-g3,SSP2-4.5,351009,R10mm,1995-2014,2021-2050,31.65,33.13333333333333,1.4833333333333343,4.686677198525543,days
FGOALS-g3,SSP2-4.5,351009,R20mm,1995-2014,2021-2050,10.55,13.233333333333333,2.683333333333332,25.434439178514992,days
FGOALS-g3,SSP2-4.5,351009,R50mm,1995-2014,2021-2050,0.65,2.033333333333333,1.3833333333333333,212.82051282051282,days
FGOALS-g3,SSP2-4.5,351009,R95p,1995-2014,2021-2050,524.2235,678.607,154.38350000000003,29.4499388142653,mm
FGOALS-g3,SSP2-4.5,351009,R99p,1995-2014,2021-2050,331.4945,484.6373333333333,153.14283333333327,46.19769960989798,mm
