Period,Model,Scenario,Station,Year,Annual_status,Index,Value,Unit
2021-2050,CESM2,SSP5-8.5,351006,2032,OK,Rx1day,66.11,mm
2021-2050,CESM2,SSP5-8.5,351006,2032,OK,Rx5day,160.76999999999998,mm
2021-2050,CESM2,SSP5-8.5,351006,2032,OK,SDII,13.7992,mm day-1
2021-2050,CESM2,SSP5-8.5,351006,2033,OK,CDD,43.0,days
2021-2050,CESM2,SSP5-8.5,351006,2033,OK,CWD,7.0,days
2021-2050,CESM2,SSP5-8.5,351006,2033,OK,PRCPTOT,1152.87,mm
2021-2050,CESM2,SSP5-8.5,351006,2033,OK,R10mm,41.0,days
2021-2050,CESM2,SSP5-8.5,351006,2033,OK,R20mm,18.0,days
2021-2050,CESM2,SSP5-8.5,351006,2033,OK,R50mm,2.0,days
2021-2050,CESM2,SSP5-8.5,351006,2033,OK,R95p,661.3999999999999,mm
2021-2050,CESM2,SSP5-8.5,351006,2033,OK,R99p,284.89,mm
2021-2050,CESM2,SSP5-8.5,351006,2033,OK,Rx1day,91.03,mm
2021-2050,CESM2,SSP5-8.5,351006,2033,OK,Rx5day,194.52999999999997,mm
2021-2050,CESM2,SSP5-8.5,351006,2033,OK,SDII,14.059390243902438,mm day-1
2021-2050,CESM2,SSP5-8.5,351006,2034,OK,CDD,98.0,days
2021-2050,CESM2,SSP5-8.5,351006,2034,OK,CWD,4.0,days
2021-2050,CESM2,SSP5-8.5,351006,2034,OK,PRCPTOT,969.24,mm
2021-2050,CESM2,SSP5-8.5,351006,2034,OK,R10mm,32.0,days
2021-2050,CESM2,SSP5-8.5,351006,2034,OK,R20mm,17.0,days
2021-2050,CESM2,SSP5-8.5,351006,2034,OK,R50mm,1.0,days
2021-2050,CESM2,SSP5-8.5,351006,2034,OK,R95p,638.94,mm
2021-2050,CESM2,SSP5-8.5,351006,2034,OK,R99p,313.59000000000003,mm
2021-2050,CESM2,SSP5-8.5,351006,2034,OK,Rx1day,154.24,mm
2021-2050,CESM2,SSP5-8.5,351006,2034,OK,Rx5day,232.07000000000002,mm
2021-2050,CESM2,SSP5-8.5,351006,2034,OK,SDII,16.42779661016949,mm day-1
2021-2050,CESM2,SSP5-8.5,351006,2035,OK,CDD,61.0,days
2021-2050,CESM2,SSP5-8.5,351006,2035,OK,CWD,9.0,days
2021-2050,CESM2,SSP5-8.5,351006,2035,OK,PRCPTOT,837.5300000000001,mm
2021-2050,CESM2,SSP5-8.5,351006,2035,OK,R10mm,26.0,days
2021-2050,CESM2,SSP5-8.5,351006,2035,OK,R20mm,15.0,days
2021-2050,CESM2,SSP5-8.5,351006,2035,OK,R50mm,3.0,days
2021-2050,CESM2,SSP5-8.5,351006,2035,OK,R95p,531.93,mm
2021-2050,CESM2,SSP5-8.5,351006,2035,OK,R99p,304.45000000000005,mm
2021-2050,CESM2,SSP5-8.5,351006,2035,OK,Rx1day,61.43,mm
2021-2050,CESM2,SSP5-8.5,351006,2035,OK,Rx5day,172.83,mm
2021-2050,CESM2,SSP5-8.5,351006,2035,OK,SDII,12.885076923076925,mm day-1
2021-2050,CESM2,SSP5-8.5,351006,2036,OK,CDD,59.0,days
2021-2050,CESM2,SSP5-8.5,351006,2036,OK,CWD,8.0,days
2021-2050,CESM2,SSP5-8.5,351006,2036,OK,PRCPTOT,1012.6500000000001,mm
2021-2050,CESM2,SSP5-8.5,351006,2036,OK,R10mm,40.0,days
2021-2050,CESM2,SSP5-8.5,351006,2036,OK,R20mm,18.0,days
2021-2050,CESM2,SSP5-8.5,351006,2036,OK,R50mm,1.0,days
2021-2050,CESM2,SSP5-8.5,351006,2036,OK,R95p,535.02,mm
2021-2050,CESM2,SSP5-8.5,351006,2036,OK,R99p,145.72,mm
2021-2050,CESM2,SSP5-8.5,351006,2036,OK,Rx1day,56.29,mm
2021-2050,CESM2,SSP5-8.5,351006,2036,OK,Rx5day,148.72,mm
2021-2050,CESM2,SSP5-8.5,351006,2036,OK,SDII,12.200602409638556,mm day-1
2021-2050,CESM2,SSP5-8.5,351006,2037,OK,CDD,64.0,days
2021-2050,CESM2,SSP5-8.5,351006,2037,OK,CWD,7.0,days
2021-2050,CESM2,SSP5-8.5,351006,2037,OK,PRCPTOT,927.01,mm
2021-2050,CESM2,SSP5-8.5,351006,2037,OK,R10mm,24.0,days
2021-2050,CESM2,SSP5-8.5,351006,2037,OK,R20mm,9.0,days
2021-2050,CESM2,SSP5-8.5,351006,2037,OK,R50mm,3.0,days
2021-2050,CESM2,SSP5-8.5,351006,2037,OK,R95p,550.84,mm
2021-2050,CESM2,SSP5-8.5,351006,2037,OK,R99p,431.4,mm
2021-2050,CESM2,SSP5-8.5,351006,2037,OK,Rx1day,236.95,mm
2021-2050,CESM2,SSP5-8.5,351006,2037,OK,Rx5day,345.58,mm
2021-2050,CESM2,SSP5-8.5,351006,2037,OK,SDII,14.714444444444444,mm day-1
2021-2050,CESM2,SSP5-8.5,351006,2038,OK,CDD,69.0,days
2021-2050,CESM2,SSP5-8.5,351006,2038,OK,CWD,11.0,days
2021-2050,CESM2,SSP5-8.5,351006,2038,OK,PRCPTOT,994.2699999999998,mm
2021-2050,CESM2,SSP5-8.5,351006,2038,OK,R10mm,36.0,days
2021-2050,CESM2,SSP5-8.5,351006,2038,OK,R20mm,16.0,days
2021-2050,CESM2,SSP5-8.5,351006,2038,OK,R50mm,3.0,days
2021-2050,CESM2,SSP5-8.5,351006,2038,OK,R95p,595.65,mm
2021-2050,CESM2,SSP5-8.5,351006,2038,OK,R99p,339.88,mm
2021-2050,CESM2,SSP5-8.5,351006,2038,OK,Rx1day,89.62,mm
2021-2050,CESM2,SSP5-8.5,351006,2038,OK,Rx5day,270.46000000000004,mm
2021-2050,CESM2,SSP5-8.5,351006,2038,OK,SDII,15.782063492063488,mm day-1
2021-2050,CESM2,SSP5-8.5,351006,2039,OK,CDD,99.0,days
2021-2050,CESM2,SSP5-8.5,351006,2039,OK,CWD,9.0,days
2021-2050,CESM2,SSP5-8.5,351006,2039,OK,PRCPTOT,812.65,mm
2021-2050,CESM2,SSP5-8.5,351006,2039,OK,R10mm,22.0,days
2021-2050,CESM2,SSP5-8.5,351006,2039,OK,R20mm,13.0,days
2021-2050,CESM2,SSP5-8.5,351006,2039,OK,R50mm,3.0,days
2021-2050,CESM2,SSP5-8.5,351006,2039,OK,R95p,517.1999999999999,mm
2021-2050,CESM2,SSP5-8.5,351006,2039,OK,R99p,319.49999999999994,mm
2021-2050,CESM2,SSP5-8.5,351006,2039,OK,Rx1day,74.0,mm
2021-2050,CESM2,SSP5-8.5,351006,2039,OK,Rx5day,186.03,mm
2021-2050,CESM2,SSP5-8.5,351006,2039,OK,SDII,12.502307692307692,mm day-1
2021-2050,CESM2,SSP5-8.5,351006,2040,OK,CDD,44.0,days
2021-2050,CESM2,SSP5-8.5,351006,2040,OK,CWD,12.0,days
2021-2050,CESM2,SSP5-8.5,351006,2040,OK,PRCPTOT,724.5799999999998,mm
2021-2050,CESM2,SSP5-8.5,351006,2040,OK,R10mm,26.0,days
2021-2050,CESM2,SSP5-8.5,351006,2040,OK,R20mm,10.0,days
2021-2050,CESM2,SSP5-8.5,351006,2040,OK,R50mm,1.0,days
2021-2050,CESM2,SSP5-8.5,351006,2040,OK,R95p,290.71000000000004,mm
2021-2050,CESM2,SSP5-8.5,351006,2040,OK,R99p,51.99,mm
2021-2050,CESM2,SSP5-8.5,351006,2040,OK,Rx1day,51.99,mm
2021-2050,CESM2,SSP5-8.5,351006,2040,OK,Rx5day,126.45,mm
2021-2050,CESM2,SSP5-8.5,351006,2040,OK,SDII,9.53394736842105,mm day-1
2021-2050,CESM2,SSP5-8.5,351006,2041,OK,CDD,62.0,days
2021-2050,CESM2,SSP5-8.5,351006,2041,OK,CWD,15.0,days
2021-2050,CESM2,SSP5-8.5,351006,2041,OK,PRCPTOT,1215.08,mm
2021-2050,CESM2,SSP5-8.5,351006,2041,OK,R10mm,34.0,days
2021-2050,CESM2,SSP5-8.5,351006,2041,OK,R20mm,20.0,days
2021-2050,CESM2,SSP5-8.5,351006,2041,OK,R50mm,2.0,days
2021-2050,CESM2,SSP5-8.5,351006,2041,OK,R95p,779.59,mm
2021-2050,CESM2,SSP5-8.5,351006,2041,OK,R99p,472.54999999999995,mm
2021-2050,CESM2,SSP5-8.5,351006,2041,OK,Rx1day,100.49,mm
2021-2050,CESM2,SSP5-8.5,351006,2041,OK,Rx5day,249.31,mm
2021-2050,CESM2,SSP5-8.5,351006,2041,OK,SDII,13.807727272727272,mm day-1
2021-2050,CESM2,SSP5-8.5,351006,2042,OK,CDD,64.0,days
2021-2050,CESM2,SSP5-8.5,351006,2042,OK,CWD,15.0,days
2021-2050,CESM2,SSP5-8.5,351006,2042,OK,PRCPTOT,1272.96,mm
2021-2050,CESM2,SSP5-8.5,351006,2042,OK,R10mm,37.0,days
2021-2050,CESM2,SSP5-8.5,351006,2042,OK,R20mm,20.0,days
2021-2050,CESM2,SSP5-8.5,351006,2042,OK,R50mm,6.0,days
2021-2050,CESM2,SSP5-8.5,351006,2042,OK,R95p,836.2400000000002,mm
2021-2050,CESM2,SSP5-8.5,351006,2042,OK,R99p,547.88,mm
2021-2050,CESM2,SSP5-8.5,351006,2042,OK,Rx1day,96.12,mm
2021-2050,CESM2,SSP5-8.5,351006,2042,OK,Rx5day,257.81,mm
2021-2050,CESM2,SSP5-8.5,351006,2042,OK,SDII,16.32,mm day-1
2021-2050,CESM2,SSP5-8.5,351006,2043,OK,CDD,86.0,days
2021-2050,CESM2,SSP5-8.5,351006,2043,OK,CWD,6.0,days
2021-2050,CESM2,SSP5-8.5,351006,2043,OK,PRCPTOT,1048.83,mm
2021-2050,CESM2,SSP5-8.5,351006,2043,OK,R10mm,30.0,days
2021-2050,CESM2,SSP5-8.5,351006,2043,OK,R20mm,15.0,days
2021-2050,CESM2,SSP5-8.5,351006,2043,OK,R50mm,5.0,days
2021-2050,CESM2,SSP5-8.5,351006,2043,OK,R95p,657.18,mm
2021-2050,CESM2,SSP5-8.5,351006,2043,OK,R99p,431.17999999999995,mm
2021-2050,CESM2,SSP5-8.5,351006,2043,OK,Rx1day,87.64,mm
2021-2050,CESM2,SSP5-8.5,351006,2043,OK,Rx5day,176.11,mm
2021-2050,CESM2,SSP5-8.5,351006,2043,OK,SDII,15.200434782608694,mm day-1
2021-2050,CESM2,SSP5-8.5,351006,2044,OK,CDD,59.0,days
2021-2050,CESM2,SSP5-8.5,351006,2044,OK,CWD,5.0,days
2021-2050,CESM2,SSP5-8.5,351006,2044,OK,PRCPTOT,458.09,mm
2021-2050,CESM2,SSP5-8.5,351006,2044,OK,R10mm,16.0,days
2021-2050,CESM2,SSP5-8.5,351006,2044,OK,R20mm,5.0,days
2021-2050,CESM2,SSP5-8.5,351006,2044,OK,R50mm,1.0,days
2021-2050,CESM2,SSP5-8.5,351006,2044,OK,R95p,216.71,mm
2021-2050,CESM2,SSP5-8.5,351006,2044,OK,R99p,107.03,mm
2021-2050,CESM2,SSP5-8.5,351006,2044,OK,Rx1day,59.44,mm
2021-2050,CESM2,SSP5-8.5,351006,2044,OK,Rx5day,85.98,mm
2021-2050,CESM2,SSP5-8.5,351006,2044,OK,SDII,9.958478260869565,mm day-1
2021-2050,CESM2,SSP5-8.5,351006,2045,OK,CDD,85.0,days
2021-2050,CESM2,SSP5-8.5,351006,2045,OK,CWD,18.0,days
2021-2050,CESM2,SSP5-8.5,351006,2045,OK,PRCPTOT,1255.54,mm
2021-2050,CESM2,SSP5-8.5,351006,2045,OK,R10mm,37.0,days
2021-2050,CESM2,SSP5-8.5,351006,2045,OK,R20mm,16.0,days
2021-2050,CESM2,SSP5-8.5,351006,2045,OK,R50mm,6.0,days
2021-2050,CESM2,SSP5-8.5,351006,2045,OK,R95p,758.1899999999999,mm
2021-2050,CESM2,SSP5-8.5,351006,2045,OK,R99p,515.02,mm
2021-2050,CESM2,SSP5-8.5,351006,2045,OK,Rx1day,127.41,mm
2021-2050,CESM2,SSP5-8.5,351006,2045,OK,Rx5day,296.24,mm
2021-2050,CESM2,SSP5-8.5,351006,2045,OK,SDII,16.096666666666668,mm day-1
2021-2050,CESM2,SSP5-8.5,351006,2046,OK,CDD,76.0,days
2021-2050,CESM2,SSP5-8.5,351006,2046,OK,CWD,8.0,days
2021-2050,CESM2,SSP5-8.5,351006,2046,OK,PRCPTOT,691.66,mm
2021-2050,CESM2,SSP5-8.5,351006,2046,OK,R10mm,27.0,days
2021-2050,CESM2,SSP5-8.5,351006,2046,OK,R20mm,7.0,days
2021-2050,CESM2,SSP5-8.5,351006,2046,OK,R50mm,0.0,days
2021-2050,CESM2,SSP5-8.5,351006,2046,OK,R95p,235.74000000000004,mm
2021-2050,CESM2,SSP5-8.5,351006,2046,OK,R99p,166.64,mm
2021-2050,CESM2,SSP5-8.5,351006,2046,OK,Rx1day,48.42,mm
2021-2050,CESM2,SSP5-8.5,351006,2046,OK,Rx5day,133.57999999999998,mm
2021-2050,CESM2,SSP5-8.5,351006,2046,OK,SDII,10.479696969696969,mm day-1
2021-2050,CESM2,SSP5-8.5,351006,2047,OK,CDD,69.0,days
2021-2050,CESM2,SSP5-8.5,351006,2047,OK,CWD,8.0,days
2021-2050,CESM2,SSP5-8.5,351006,2047,OK,PRCPTOT,731.6400000000001,mm
2021-2050,CESM2,SSP5-8.5,351006,2047,OK,R10mm,22.0,days
2021-2050,CESM2,SSP5-8.5,351006,2047,OK,R20mm,14.0,days
2021-2050,CESM2,SSP5-8.5,351006,2047,OK,R50mm,1.0,days
2021-2050,CESM2,SSP5-8.5,351006,2047,OK,R95p,468.65,mm
2021-2050,CESM2,SSP5-8.5,351006,2047,OK,R99p,239.25,mm
2021-2050,CESM2,SSP5-8.5,351006,2047,OK,Rx1day,70.36,mm
2021-2050,CESM2,SSP5-8.5,351006,2047,OK,Rx5day,194.70999999999998,mm
2021-2050,CESM2,SSP5-8.5,351006,2047,OK,SDII,14.070000000000002,mm day-1
2021-2050,CESM2,SSP5-8.5,351006,2048,OK,CDD,44.0,days
2021-2050,CESM2,SSP5-8.5,351006,2048,OK,CWD,8.0,days
2021-2050,CESM2,SSP5-8.5,351006,2048,OK,PRCPTOT,836.9000000000001,mm
2021-2050,CESM2,SSP5-8.5,351006,2048,OK,R10mm,27.0,days
2021-2050,CESM2,SSP5-8.5,351006,2048,OK,R20mm,13.0,days
2021-2050,CESM2,SSP5-8.5,351006,2048,OK,R50mm,2.0,days
2021-2050,CESM2,SSP5-8.5,351006,2048,OK,R95p,469.48999999999995,mm
2021-2050,CESM2,SSP5-8.5,351006,2048,OK,R99p,168.78,mm
2021-2050,CESM2,SSP5-8.5,351006,2048,OK,Rx1day,69.78,mm
2021-2050,CESM2,SSP5-8.5,351006,2048,OK,Rx5day,156.09,mm
2021-2050,CESM2,SSP5-8.5,351006,2048,OK,SDII,12.307352941176472,mm day-1
2021-2050,CESM2,SSP5-8.5,351006,2049,OK,CDD,96.0,days
2021-2050,CESM2,SSP5-8.5,351006,2049,OK,CWD,4.0,days
2021-2050,CESM2,SSP5-8.5,351006,2049,OK,PRCPTOT,248.07,mm
2021-2050,CESM2,SSP5-8.5,351006,2049,OK,R10mm,9.0,days
2021-2050,CESM2,SSP5-8.5,351006,2049,OK,R20mm,2.0,days
2021-2050,CESM2,SSP5-8.5,351006,2049,OK,R50mm,0.0,days
2021-2050,CESM2,SSP5-8.5,351006,2049,OK,R95p,43.79,mm
2021-2050,CESM2,SSP5-8.5,351006,2049,OK,R99p,0.0,mm
2021-2050,CESM2,SSP5-8.5,351006,2049,OK,Rx1day,23.31,mm
2021-2050,CESM2,SSP5-8.5,351006,2049,OK,Rx5day,54.48,mm
2021-2050,CESM2,SSP5-8.5,351006,2049,OK,SDII,7.7521875,mm day-1
2021-2050,CESM2,SSP5-8.5,351006,2050,OK,CDD,50.0,days
2021-2050,CESM2,SSP5-8.5,351006,2050,OK,CWD,10.0,days
2021-2050,CESM2,SSP5-8.5,351006,2050,OK,PRCPTOT,1674.6599999999999,mm
2021-2050,CESM2,SSP5-8.5,351006,2050,OK,R10mm,46.0,days
2021-2050,CESM2,SSP5-8.5,351006,2050,OK,R20mm,32.0,days
2021-2050,CESM2,SSP5-8.5,351006,2050,OK,R50mm,7.0,days
2021-2050,CESM2,SSP5-8.5,351006,2050,OK,R95p,1320.72,mm
2021-2050,CESM2,SSP5-8.5,351006,2050,OK,R99p,788.5199999999999,mm
2021-2050,CESM2,SSP5-8.5,351006,2050,OK,Rx1day,143.14,mm
2021-2050,CESM2,SSP5-8.5,351006,2050,OK,Rx5day,217.32,mm
2021-2050,CESM2,SSP5-8.5,351006,2050,OK,SDII,19.03022727272727,mm day-1
2021-2050,CESM2,SSP5-8.5,351007,2021,OK,CDD,60.0,days
2021-2050,CESM2,SSP5-8.5,351007,2021,OK,CWD,13.0,days
2021-2050,CESM2,SSP5-8.5,351007,2021,OK,PRCPTOT,1197.29,mm
2021-2050,CESM2,SSP5-8.5,351007,2021,OK,R10mm,46.0,days
2021-2050,CESM2,SSP5-8.5,351007,2021,OK,R20mm,16.0,days
2021-2050,CESM2,SSP5-8.5,351007,2021,OK,R50mm,0.0,days
2021-2050,CESM2,SSP5-8.5,351007,2021,OK,R95p,516.87,mm
2021-2050,CESM2,SSP5-8.5,351007,2021,OK,R99p,87.09,mm
2021-2050,CESM2,SSP5-8.5,351007,2021,OK,Rx1day,46.22,mm
2021-2050,CESM2,SSP5-8.5,351007,2021,OK,Rx5day,138.54,mm
2021-2050,CESM2,SSP5-8.5,351007,2021,OK,SDII,9.977416666666667,mm day-1
2021-2050,CESM2,SSP5-8.5,351007,2022,OK,CDD,31.0,days
2021-2050,CESM2,SSP5-8.5,351007,2022,OK,CWD,11.0,days
2021-2050,CESM2,SSP5-8.5,351007,2022,OK,PRCPTOT,1181.02,mm
2021-2050,CESM2,SSP5-8.5,351007,2022,OK,R10mm,37.0,days
2021-2050,CESM2,SSP5-8.5,351007,2022,OK,R20mm,20.0,days
2021-2050,CESM2,SSP5-8.5,351007,2022,OK,R50mm,2.0,days
2021-2050,CESM2,SSP5-8.5,351007,2022,OK,R95p,665.8199999999999,mm
2021-2050,CESM2,SSP5-8.5,351007,2022,OK,R99p,243.21,mm
2021-2050,CESM2,SSP5-8.5,351007,2022,OK,Rx1day,55.17,mm
2021-2050,CESM2,SSP5-8.5,351007,2022,OK,Rx5day,184.92999999999998,mm
2021-2050,CESM2,SSP5-8.5,351007,2022,OK,SDII,10.544821428571428,mm day-1
2021-2050,CESM2,SSP5-8.5,351007,2023,OK,CDD,43.0,days
2021-2050,CESM2,SSP5-8.5,351007,2023,OK,CWD,10.0,days
2021-2050,CESM2,SSP5-8.5,351007,2023,OK,PRCPTOT,855.32,mm
2021-2050,CESM2,SSP5-8.5,351007,2023,OK,R10mm,28.0,days
2021-2050,CESM2,SSP5-8.5,351007,2023,OK,R20mm,11.0,days
2021-2050,CESM2,SSP5-8.5,351007,2023,OK,R50mm,0.0,days
2021-2050,CESM2,SSP5-8.5,351007,2023,OK,R95p,310.89000000000004,mm
2021-2050,CESM2,SSP5-8.5,351007,2023,OK,R99p,79.51,mm
2021-2050,CESM2,SSP5-8.5,351007,2023,OK,Rx1day,41.31,mm
2021-2050,CESM2,SSP5-8.5,351007,2023,OK,Rx5day,96.87,mm
2021-2050,CESM2,SSP5-8.5,351007,2023,OK,SDII,8.069056603773586,mm day-1
2021-2050,CESM2,SSP5-8.5,351007,2024,OK,CDD,59.0,days
2021-2050,CESM2,SSP5-8.5,351007,2024,OK,CWD,10.0,days
2021-2050,CESM2,SSP5-8.5,351007,2024,OK,PRCPTOT,802.07,mm
2021-2050,CESM2,SSP5-8.5,351007,2024,OK,R10mm,21.0,days
2021-2050,CESM2,SSP5-8.5,351007,2024,OK,R20mm,11.0,days
2021-2050,CESM2,SSP5-8.5,351007,2024,OK,R50mm,1.0,days
2021-2050,CESM2,SSP5-8.5,351007,2024,OK,R95p,368.6599999999999,mm
2021-2050,CESM2,SSP5-8.5,351007,2024,OK,R99p,130.66,mm
2021-2050,CESM2,SSP5-8.5,351007,2024,OK,Rx1day,91.76,mm
2021-2050,CESM2,SSP5-8.5,351007,2024,OK,Rx5day,145.73000000000002,mm
2021-2050,CESM2,SSP5-8.5,351007,2024,OK,SDII,7.86343137254902,mm day-1
2021-2050,CESM2,SSP5-8.5,351007,2025,OK,CDD,82.0,days
2021-2050,CESM2,SSP5-8.5,351007,2025,OK,CWD,9.0,days
2021-2050,CESM2,SSP5-8.5,351007,2025,OK,PRCPTOT,733.5699999999999,mm
2021-2050,CESM2,SSP5-8.5,351007,2025,OK,R10mm,27.0,days
2021-2050,CESM2,SSP5-8.5,351007,2025,OK,R20mm,7.0,days
2021-2050,CESM2,SSP5-8.5,351007,2025,OK,R50mm,0.0,days
2021-2050,CESM2,SSP5-8.5,351007,2025,OK,R95p,185.74,mm
2021-2050,CESM2,SSP5-8.5,351007,2025,OK,R99p,38.96,mm
2021-2050,CESM2,SSP5-8.5,351007,2025,OK,Rx1day,38.96,mm
2021-2050,CESM2,SSP5-8.5,351007,2025,OK,Rx5day,110.85,mm
2021-2050,CESM2,SSP5-8.5,351007,2025,OK,SDII,8.06120879120879,mm day-1
2021-2050,CESM2,SSP5-8.5,351007,2026,OK,CDD,50.0,days
2021-2050,CESM2,SSP5-8.5,351007,2026,OK,CWD,19.0,days
2021-2050,CESM2,SSP5-8.5,351007,2026,OK,PRCPTOT,1264.97,mm
2021-2050,CESM2,SSP5-8.5,351007,2026,OK,R10mm,47.0,days
2021-2050,CESM2,SSP5-8.5,351007,2026,OK,R20mm,14.0,days
2021-2050,CESM2,SSP5-8.5,351007,2026,OK,R50mm,1.0,days
2021-2050,CESM2,SSP5-8.5,351007,2026,OK,R95p,481.15,mm
2021-2050,CESM2,SSP5-8.5,351007,2026,OK,R99p,100.71000000000001,mm
2021-2050,CESM2,SSP5-8.5,351007,2026,OK,Rx1day,57.44,mm
2021-2050,CESM2,SSP5-8.5,351007,2026,OK,Rx5day,128.66,mm
2021-2050,CESM2,SSP5-8.5,351007,2026,OK,SDII,10.039444444444445,mm day-1
2021-2050,CESM2,SSP5-8.5,351007,2027,OK,CDD,71.0,days
2021-2050,CESM2,SSP5-8.5,351007,2027,OK,CWD,9.0,days
2021-2050,CESM2,SSP5-8.5,351007,2027,OK,PRCPTOT,783.4100000000001,mm
2021-2050,CESM2,SSP5-8.5,351007,2027,OK,R10mm,29.0,days
2021-2050,CESM2,SSP5-8.5,351007,2027,OK,R20mm,8.0,days
2021-2050,CESM2,SSP5-8.5,351007,2027,OK,R50mm,1.0,days
2021-2050,CESM2,SSP5-8.5,351007,2027,OK,R95p,255.12,mm
2021-2050,CESM2,SSP5-8.5,351007,2027,OK,R99p,95.98,mm
2021-2050,CESM2,SSP5-8.5,351007,2027,OK,Rx1day,53.88,mm
2021-2050,CESM2,SSP5-8.5,351007,2027,OK,Rx5day,129.3,mm
2021-2050,CESM2,SSP5-8.5,351007,2027,OK,SDII,8.423763440860215,mm day-1
2021-2050,CESM2,SSP5-8.5,351007,2028,OK,CDD,48.0,days
2021-2050,CESM2,SSP5-8.5,351007,2028,OK,CWD,11.0,days
2021-2050,CESM2,SSP5-8.5,351007,2028,OK,PRCPTOT,907.8299999999999,mm
2021-2050,CESM2,SSP5-8.5,351007,2028,OK,R10mm,27.0,days
2021-2050,CESM2,SSP5-8.5,351007,2028,OK,R20mm,11.0,days
2021-2050,CESM2,SSP5-8.5,351007,2028,OK,R50mm,2.0,days
2021-2050,CESM2,SSP5-8.5,351007,2028,OK,R95p,413.97,mm
2021-2050,CESM2,SSP5-8.5,351007,2028,OK,R99p,195.53,mm
2021-2050,CESM2,SSP5-8.5,351007,2028,OK,Rx1day,58.35,mm
2021-2050,CESM2,SSP5-8.5,351007,2028,OK,Rx5day,214.34,mm
2021-2050,CESM2,SSP5-8.5,351007,2028,OK,SDII,8.81388349514563,mm day-1
2021-2050,CESM2,SSP5-8.5,351007,2029,OK,CDD,59.0,days
2021-2050,CESM2,SSP5-8.5,351007,2029,OK,CWD,10.0,days
2021-2050,CESM2,SSP5-8.5,351007,2029,OK,PRCPTOT,1017.08,mm
2021-2050,CESM2,SSP5-8.5,351007,2029,OK,R10mm,34.0,days
2021-2050,CESM2,SSP5-8.5,351007,2029,OK,R20mm,8.0,days
2021-2050,CESM2,SSP5-8.5,351007,2029,OK,R50mm,0.0,days
2021-2050,CESM2,SSP5-8.5,351007,2029,OK,R95p,293.93,mm
2021-2050,CESM2,SSP5-8.5,351007,2029,OK,R99p,43.59,mm
2021-2050,CESM2,SSP5-8.5,351007,2029,OK,Rx1day,43.59,mm
2021-2050,CESM2,SSP5-8.5,351007,2029,OK,Rx5day,97.28,mm
2021-2050,CESM2,SSP5-8.5,351007,2029,OK,SDII,8.405619834710745,mm day-1
2021-2050,CESM2,SSP5-8.5,351007,2030,OK,CDD,97.0,days
2021-2050,CESM2,SSP5-8.5,351007,2030,OK,CWD,15.0,days
2021-2050,CESM2,SSP5-8.5,351007,2030,OK,PRCPTOT,1410.9500000000003,mm
2021-2050,CESM2,SSP5-8.5,351007,2030,OK,R10mm,46.0,days
2021-2050,CESM2,SSP5-8.5,351007,2030,OK,R20mm,20.0,days
2021-2050,CESM2,SSP5-8.5,351007,2030,OK,R50mm,3.0,days
2021-2050,CESM2,SSP5-8.5,351007,2030,OK,R95p,741.48,mm
2021-2050,CESM2,SSP5-8.5,351007,2030,OK,R99p,290.68999999999994,mm
2021-2050,CESM2,SSP5-8.5,351007,2030,OK,Rx1day,87.13,mm
2021-2050,CESM2,SSP5-8.5,351007,2030,OK,Rx5day,197.16000000000003,mm
2021-2050,CESM2,SSP5-8.5,351007,2030,OK,SDII,12.26913043478261,mm day-1
2021-2050,CESM2,SSP5-8.5,351007,2031,OK,CDD,53.0,days
2021-2050,CESM2,SSP5-8.5,351007,2031,OK,CWD,11.0,days
2021-2050,CESM2,SSP5-8.5,351007,2031,OK,PRCPTOT,911.01,mm
2021-2050,CESM2,SSP5-8.5,351007,2031,OK,R10mm,28.0,days
2021-2050,CESM2,SSP5-8.5,351007,2031,OK,R20mm,8.0,days
2021-2050,CESM2,SSP5-8.5,351007,2031,OK,R50mm,0.0,days
2021-2050,CESM2,SSP5-8.5,351007,2031,OK,R95p,269.12,mm
2021-2050,CESM2,SSP5-8.5,351007,2031,OK,R99p,132.2,mm
2021-2050,CESM2,SSP5-8.5,351007,2031,OK,Rx1day,47.48,mm
2021-2050,CESM2,SSP5-8.5,351007,2031,OK,Rx5day,103.67999999999999,mm
2021-2050,CESM2,SSP5-8.5,351007,2031,OK,SDII,8.062035398230089,mm day-1
2021-2050,CESM2,SSP5-8.5,351007,2032,OK,CDD,63.0,days
2021-2050,CESM2,SSP5-8.5,351007,2032,OK,CWD,14.0,days
2021-2050,CESM2,SSP5-8.5,351007,2032,OK,PRCPTOT,974.4100000000001,mm
2021-2050,CESM2,SSP5-8.5,351007,2032,OK,R10mm,34.0,days
2021-2050,CESM2,SSP5-8.5,351007,2032,OK,R20mm,12.0,days
2021-2050,CESM2,SSP5-8.5,351007,2032,OK,R50mm,0.0,days
2021-2050,CESM2,SSP5-8.5,351007,2032,OK,R95p,354.16,mm
2021-2050,CESM2,SSP5-8.5,351007,2032,OK,R99p,49.85,mm
2021-2050,CESM2,SSP5-8.5,351007,2032,OK,Rx1day,49.85,mm
2021-2050,CESM2,SSP5-8.5,351007,2032,OK,Rx5day,130.48,mm
2021-2050,CESM2,SSP5-8.5,351007,2032,OK,SDII,9.94295918367347,mm day-1
2021-2050,CESM2,SSP5-8.5,351007,2033,OK,CDD,43.0,days
2021-2050,CESM2,SSP5-8.5,351007,2033,OK,CWD,11.0,days
