Scenario,Station,Index,n_models_available,n_sig_increasing,n_sig_decreasing,n_non_sig,median_sen_slope,median_Z,median_p_descriptive_only,sign_agreement_pct,sig_agreement_pct
SSP2-4.5,351006,Rx1day,7,1,2,4,0.1775000000000002,0.5443953071008292,0.10335431773950003,57.142857142857146,57.142857142857146
SSP2-4.5,351006,Rx5day,7,4,2,1,1.4094444444444447,2.0262839588997394,0.0007653973944789788,71.42857142857143,57.142857142857146
SSP2-4.5,351006,SDII,7,0,1,6,0.02074974200206398,0.6697812115753119,0.38822454401500894,71.42857142857143,85.71428571428571
SSP2-4.5,351007,CDD,7,1,2,4,0.11538461538461539,0.9721911477219526,0.05436623962800488,57.142857142857146,57.142857142857146
SSP2-4.5,351007,CWD,7,0,3,4,-0.05263157894736842,-1.793650508970808,0.07286896928782322,71.42857142857143,57.142857142857146
SSP2-4.5,351007,PRCPTOT,7,1,2,4,-1.2494736842105267,-0.626153664987674,0.17016792351042076,71.42857142857143,57.142857142857146
SSP2-4.5,351007,R10mm,7,1,2,4,-0.14285714285714285,-1.5416946823201838,0.09414512589820129,57.142857142857146,57.142857142857146
SSP2-4.5,351007,R20mm,7,1,2,4,-0.04,-1.4105769455867347,0.057381180436534035,57.142857142857146,57.142857142857146
SSP2-4.5,351007,R50mm,7,1,1,5,0.0,0.1546088547865026,0.2593895661265939,100.0,71.42857142857143
SSP2-4.5,351007,R95p,7,1,3,3,-1.9233333333333336,-1.1559415387290615,0.00866910629314673,57.142857142857146,42.857142857142854
SSP2-4.5,351007,R99p,7,1,1,5,-0.24120000000000005,-0.45499462192024015,0.15348418379852824,57.142857142857146,71.42857142857143
SSP2-4.5,351007,Rx1day,7,2,0,5,-0.15117647058823572,-0.4322764729405736,0.08958819606360735,57.142857142857146,71.42857142857143
SSP2-4.5,351007,Rx5day,7,3,0,4,-0.225833333333334,-0.06143942144777518,0.07622220353937545,57.142857142857146,57.142857142857146
SSP2-4.5,351007,SDII,7,1,2,4,-0.017665942458357974,-0.6546550326549964,0.15423472189956877,71.42857142857143,57.142857142857146
SSP2-4.5,351008,CDD,7,1,3,3,-0.05263157894736842,-0.720510002387916,0.0007990434570642111,57.142857142857146,42.857142857142854
SSP2-4.5,351008,CWD,7,0,2,5,-0.04,-1.6672516830046535,0.09546436977336875,57.142857142857146,71.42857142857143
SSP2-4.5,351008,PRCPTOT,7,2,2,3,-2.0850000000000137,-0.6725725702552137,0.026441172397786043,57.142857142857146,42.857142857142854
SSP2-4.5,351008,R10mm,7,3,2,2,-0.13636363636363635,-1.8056153584944052,0.005508469075470107,57.142857142857146,42.857142857142854
SSP2-4.5,351008,R20mm,7,1,2,4,0.0,-0.19983068708259355,0.437914901403722,42.857142857142854,57.142857142857146
SSP2-4.5,351008,R50mm,7,2,1,4,0.0,-0.8666949223812529,0.1788569875418956,100.0,57.142857142857146
SSP2-4.5,351008,R95p,7,1,2,4,1.5195454545454554,0.7440105519534257,0.2066055475436689,57.142857142857146,57.142857142857146
SSP2-4.5,351008,R99p,7,1,1,5,0.20066666666666652,0.8109007791895281,0.2919616719855217,57.142857142857146,71.42857142857143
SSP2-4.5,351008,Rx1day,7,1,2,4,0.0745833333333333,0.3513377976771042,0.06351793632243738,57.142857142857146,57.142857142857146
SSP2-4.5,351008,Rx5day,7,3,2,2,0.4296153846153841,1.0696845479501895,0.007166267677705069,71.42857142857143,42.857142857142854
SSP2-4.5,351008,SDII,7,1,2,4,-0.009350006449947879,-0.5216534661312652,0.09194484527004954,57.142857142857146,57.142857142857146
SSP2-4.5,351009,CDD,7,1,2,4,-0.07692307692307693,-0.9697137408816986,0.29388807741685363,85.71428571428571,57.142857142857146
SSP2-4.5,351009,CWD,7,1,3,3,-0.05555555555555555,-1.9061525282664702,0.00831862305475008,57.142857142857146,42.857142857142854
SSP2-4.5,351009,PRCPTOT,7,2,1,4,-2.6405555555555416,-0.7302109867266781,0.3759976901482852,57.142857142857146,57.142857142857146
SSP2-4.5,351009,R10mm,7,2,3,2,-0.058823529411764705,-0.6173022680115782,0.01936337082742387,57.142857142857146,42.857142857142854
SSP2-4.5,351009,R20mm,7,1,1,5,0.0,0.15494063934671484,0.5690123567002416,71.42857142857143,71.42857142857143
