model,station,method,period,acf1_daily,acf1_occurrence,P_wet_given_wet,P_wet_given_dry,mean_wet_spell,p90_wet_spell,max_wet_spell,mean_dry_spell,p90_dry_spell,max_dry_spell,n_wet_spells,n_dry_spells,rx1_over_rx5,acf1_daily_obs,acf1_occurrence_obs,P_wet_given_wet_obs,P_wet_given_dry_obs,mean_wet_spell_obs,p90_wet_spell_obs,max_wet_spell_obs,mean_dry_spell_obs,p90_dry_spell_obs,max_dry_spell_obs,n_wet_spells_obs,n_dry_spells_obs,rx1_over_rx5_obs,acf1_daily_bias_pct,acf1_occurrence_bias_pct,P_wet_given_wet_bias_pct,P_wet_given_dry_bias_pct,mean_wet_spell_bias_pct,p90_wet_spell_bias_pct,max_wet_spell_bias_pct,mean_dry_spell_bias_pct,p90_dry_spell_bias_pct,max_dry_spell_bias_pct,n_wet_spells_bias_pct,n_dry_spells_bias_pct,rx1_over_rx5_bias_pct
EC-Earth3,351008,qdm,calibration,0.5568647924388754,0.3078694680736076,0.6798758653616614,0.3719699080523823,3.0925789860396766,6.0,53,2.577326801959412,5.0,20,1361,1429,0.4715450735722349,0.3432780789866796,0.6851755082513745,0.8532088681446908,0.1680448119498533,6.803174603174603,18.0,65,5.950793650793651,16.0,87,630,630,0.6982840800762631,62.21973569727525,-55.06706466211608,-20.315424423558003,121.35161671244146,-54.54211943058805,-66.66666666666667,-18.46153846153846,-56.689360223141385,-68.75,-77.01149425287356,116.03174603174604,126.82539682539682,-32.47088297921168
EC-Earth3,351008,raw,validation,0.6226817919119549,0.3657443431899284,0.5833333333333334,0.2170319798778296,2.376859504132232,5.0,27,4.247391952309985,9.0,48,605,671,0.2939394579819797,0.3672638270212278,0.6501949706044224,0.7911212293682414,0.1409861325115562,4.787465940054496,12.0,51,7.059782608695652,17.0,95,367,368,0.6393917451122375,69.54618072853768,-43.74851241160297,-26.26498800959233,53.93852998984861,-50.35245088124479,-58.333333333333336,-47.05882352941177,-39.83678835834972,-47.05882352941177,-49.47368421052632,64.85013623978202,82.33695652173913,-54.02826823634043
EC-Earth3,351008,qm,validation,0.5764239835080668,0.3396750013173202,0.6873865698729582,0.3477827603388141,3.139830508474576,6.0,45,2.7314814814814814,5.0,30,708,756,0.3414267439675091,0.3672638270212278,0.6501949706044224,0.7911212293682414,0.1409861325115562,4.787465940054496,12.0,51,7.059782608695652,17.0,95,367,368,0.6393917451122375,56.95092767051886,-47.75797773373152,-13.112359477209532,146.67870104906055,-34.41560633977408,-50.0,-11.764705882352942,-61.30926923844554,-70.58823529411765,-68.42105263157895,92.91553133514986,105.43478260869566,-46.60132124358662
EC-Earth3,351008,detqm,validation,0.583359987597291,0.3387838256779724,0.6866485013623979,0.3479342956694873,3.1325811001410435,6.0,45,2.7305151915455745,5.0,30,709,757,0.349239789593932,0.3672638270212278,0.6501949706044224,0.7911212293682414,0.1409861325115562,4.787465940054496,12.0,51,7.059782608695652,17.0,95,367,368,0.6393917451122375,58.83948940159925,-47.89504056559553,-13.20565346088252,146.7861834857894,-34.56703108982567,-50.0,-11.764705882352942,-61.32295648619048,-70.58823529411765,-68.42105263157895,93.18801089918256,105.70652173913044,-45.37937152556964
EC-Earth3,351008,qdm,validation,0.5852090890845311,0.3383762430535229,0.6833180568285976,0.3449975357318876,3.1029619181946404,6.0,45,2.7509881422924902,5.0,30,709,759,0.3634185035071379,0.3672638270212278,0.6501949706044224,0.7911212293682414,0.1409861325115562,4.787465940054496,12.0,51,7.059782608695652,17.0,95,367,368,0.6393917451122375,59.3429698293445,-47.957726781711685,-13.62663123396792,144.7031701530001,-35.185712921033975,-50.0,-11.764705882352942,-61.032962418643706,-70.58823529411765,-68.42105263157895,93.18801089918256,106.25,-43.16183993846462
EC-Earth3,351009,raw,calibration,0.5881032801410091,0.3605793352043412,0.5316077650572424,0.171199123927724,2.1183246073298427,4.0,18,4.904557179707653,11.0,43,955,1163,0.3556867630861455,0.6588983027376781,0.7470253028640803,0.9056416368692888,0.1586666666666666,10.577731092436975,30.0,144,6.302521008403361,17.0,92,476,476,0.5074626865671642,-10.744453628506928,-51.73130899021932,-41.30042796011936,7.898607517473129,-79.9737336029989,-86.66666666666667,-87.5,-22.181026081971908,-35.294117647058826,-53.26086956521739,100.63025210084034,144.32773109243698,-29.90878492125956
EC-Earth3,351009,qm,calibration,0.5656981010576337,0.2839387430034987,0.7384293193717277,0.4541098415038702,3.6793313069908815,8.0,31,2.054843304843305,4.0,17,1316,1404,0.3940415064009283,0.6588983027376781,0.7470253028640803,0.9056416368692888,0.1586666666666666,10.577731092436975,30.0,144,6.302521008403361,17.0,92,476,476,0.5074626865671642,-14.144853810186463,-61.99074624180959,-18.46340878005533,186.20368162008623,-65.21625219210209,-73.33333333333333,-78.47222222222223,-67.39648622981956,-76.47058823529412,-81.52173913043478,176.47058823529412,194.9579831932773,-22.3506443268759
EC-Earth3,351009,detqm,calibration,0.5656981010576337,0.2839387430034987,0.7384293193717277,0.4541098415038702,3.6793313069908815,8.0,31,2.054843304843305,4.0,17,1316,1404,0.3940415064009283,0.6588983027376781,0.7470253028640803,0.9056416368692888,0.1586666666666666,10.577731092436975,30.0,144,6.302521008403361,17.0,92,476,476,0.5074626865671642,-14.144853810186463,-61.99074624180959,-18.46340878005533,186.20368162008623,-65.21625219210209,-73.33333333333333,-78.47222222222223,-67.39648622981956,-76.47058823529412,-81.52173913043478,176.47058823529412,194.9579831932773,-22.3506443268759
EC-Earth3,351009,qdm,calibration,0.5656629154092015,0.2839387430034987,0.7384293193717277,0.4541098415038702,3.6793313069908815,8.0,31,2.054843304843305,4.0,17,1316,1404,0.3940415064009283,0.6588983027376781,0.7470253028640803,0.9056416368692888,0.1586666666666666,10.577731092436975,30.0,144,6.302521008403361,17.0,92,476,476,0.5074626865671642,-14.150193882893586,-61.99074624180959,-18.46340878005533,186.20368162008623,-65.21625219210209,-73.33333333333333,-78.47222222222223,-67.39648622981956,-76.47058823529412,-81.52173913043478,176.47058823529412,194.9579831932773,-22.3506443268759
EC-Earth3,351009,raw,validation,0.6204530516281055,0.3847412403841078,0.5550660792951542,0.1709489551216169,2.2209302325581395,4.0,20,4.859649122807017,10.0,50,516,627,0.3021641042780749,0.6490088060509132,0.7246832664718433,0.8968282901932191,0.1720561317876754,9.692579505300351,27.600000000000023,158,5.795053003533569,13.0,65,283,283,0.3090799759470835,-4.3999024599625445,-46.90904865828629,-38.10787579241431,-0.6434973601665771,-77.08628305454053,-85.50724637681161,-87.34177215189874,-16.141420624732575,-23.07692307692308,-23.07692307692308,82.3321554770318,121.5547703180212,-2.237567039992468
EC-Earth3,351009,qm,validation,0.5957153667193661,0.2982381539834109,0.7357086922474549,0.4366666666666666,3.6316526610644257,8.0,51,2.119205298013245,4.0,18,714,755,0.2622311050668601,0.6490088060509132,0.7246832664718433,0.8968282901932191,0.1720561317876754,9.692579505300351,27.600000000000023,158,5.795053003533569,13.0,65,283,283,0.3090799759470835,-8.211512514880473,-58.84572367243992,-17.96549012866793,153.7931442080378,-62.53161855336375,-71.01449275362322,-67.72151898734177,-63.430786625747054,-69.23076923076923,-72.3076923076923,152.29681978798587,166.78445229681978,-15.157523788679296
EC-Earth3,351009,detqm,validation,0.5961955887778351,0.2982381539834109,0.7357086922474549,0.4366666666666666,3.6316526610644257,8.0,51,2.119205298013245,4.0,18,714,755,0.2727235693331894,0.6490088060509132,0.7246832664718433,0.8968282901932191,0.1720561317876754,9.692579505300351,27.600000000000023,158,5.795053003533569,13.0,65,283,283,0.3090799759470835,-8.13751936501999,-58.84572367243992,-17.96549012866793,153.7931442080378,-62.53161855336375,-71.01449275362322,-67.72151898734177,-63.430786625747054,-69.23076923076923,-72.3076923076923,152.29681978798587,166.78445229681978,-11.762782918075082
EC-Earth3,351009,qdm,validation,0.601501928405219,0.3068731710154653,0.7282958199356914,0.4208173690932311,3.544943820224719,8.0,44,2.190288713910761,4.0,18,712,762,0.2929712134996679,0.6490088060509132,0.7246832664718433,0.8968282901932191,0.1720561317876754,9.692579505300351,27.600000000000023,158,5.795053003533569,13.0,65,283,283,0.3090799759470835,-7.319912642597853,-57.65416628018849,-18.792055525056853,144.5814425332645,-63.4262084898434,-71.01449275362322,-72.15189873417721,-62.20416426605211,-69.23076923076923,-72.3076923076923,151.5901060070671,169.25795053003534,-5.21184279183894
EC-Earth3,351010,raw,calibration,0.5881032801410091,0.3605793352043412,0.5316077650572424,0.171199123927724,2.1183246073298427,4.0,18,4.904557179707653,11.0,43,955,1163,0.3556867630861455,0.6061303527662583,0.7416535407183301,0.8958898393490508,0.154273372415921,9.588,30.0,105,6.482,18.0,66,500,500,0.465648854961832,-2.9741247147543746,-51.38170110330744,-40.66148071915784,10.971272129950728,-77.9065018008986,-86.66666666666667,-82.85714285714286,-24.33574236797821,-38.888888888888886,-34.84848484848485,91.0,132.6,-23.614809894614638
EC-Earth3,351010,qm,calibration,0.574540641099064,0.2953052853651697,0.7210989010989011,0.4254594962559564,3.4687735139202407,7.0,30,2.1812456263121063,4.0,17,1329,1429,0.3171202681531628,0.6061303527662583,0.7416535407183301,0.8958898393490508,0.154273372415921,9.588,30.0,105,6.482,18.0,66,500,500,0.465648854961832,-5.211702651587255,-60.182852349204566,-19.510315953259603,175.78284547311094,-63.82171971297205,-76.66666666666667,-71.42857142857143,-66.34918811613537,-77.77777777777777,-74.24242424242425,165.8,185.8,-31.897122740878142
EC-Earth3,351010,detqm,calibration,0.574540641099064,0.2953052853651697,0.7210989010989011,0.4254594962559564,3.4687735139202407,7.0,30,2.1812456263121063,4.0,17,1329,1429,0.3171202681531628,0.6061303527662583,0.7416535407183301,0.8958898393490508,0.154273372415921,9.588,30.0,105,6.482,18.0,66,500,500,0.465648854961832,-5.211702651587255,-60.182852349204566,-19.510315953259603,175.78284547311094,-63.82171971297205,-76.66666666666667,-71.42857142857143,-66.34918811613537,-77.77777777777777,-74.24242424242425,165.8,185.8,-31.897122740878142
EC-Earth3,351010,qdm,calibration,0.5745394131069175,0.2953052853651697,0.7210989010989011,0.4254594962559564,3.4687735139202407,7.0,30,2.1812456263121063,4.0,17,1329,1429,0.3171202681531628,0.6061303527662583,0.7416535407183301,0.8958898393490508,0.154273372415921,9.588,30.0,105,6.482,18.0,66,500,500,0.465648854961832,-5.211905246976336,-60.182852349204566,-19.510315953259603,175.78284547311094,-63.82171971297205,-76.66666666666667,-71.42857142857143,-66.34918811613537,-77.77777777777777,-74.24242424242425,165.8,185.8,-31.897122740878142
EC-Earth3,351010,raw,validation,0.6204530516281055,0.3847412403841078,0.5550660792951542,0.1709489551216169,2.2209302325581395,4.0,20,4.859649122807017,10.0,50,516,627,0.3021641042780749,0.6621416294152006,0.7336676315397621,0.8961136023916293,0.1623681125439625,9.62589928057554,28.30000000000001,107,6.140287769784172,12.300000000000011,70,278,278,0.277948717948718,-6.2960212641990525,-47.55919113173303,-38.05851425380181,5.284807739161932,-76.92755588000139,-85.86572438162544,-81.30841121495327,-20.85632945867892,-18.699186991869997,-28.571428571428573,85.61151079136691,125.53956834532374,8.712177738421774
EC-Earth3,351010,qm,validation,0.6039333158998547,0.3068181737953257,0.7158243579121789,0.4085365853658536,3.396671289875173,7.0,39,2.253229974160207,4.0,23,721,774,0.2623727879146236,0.6621416294152006,0.7336676315397621,0.8961136023916293,0.1623681125439625,9.62589928057554,28.30000000000001,107,6.140287769784172,12.300000000000011,70,278,278,0.277948717948718,-8.790915859912806,-58.18022213254787,-20.119016606630908,151.61134102315748,-64.71320558350904,-75.26501766784453,-63.55140186915888,-63.30416327964044,-67.479674796748,-67.14285714285714,159.3525179856115,178.41726618705036,-5.603886266878984
EC-Earth3,351010,detqm,validation,0.6070161997232003,0.3060603518400453,0.7151741293532339,0.4086479902557856,3.389196675900277,7.0,39,2.252903225806452,4.0,23,722,775,0.2681175761088493,0.6621416294152006,0.7336676315397621,0.8961136023916293,0.1623681125439625,9.62589928057554,28.30000000000001,107,6.140287769784172,12.300000000000011,70,278,278,0.277948717948718,-8.32532304919217,-58.28351440314865,-20.1915775584131,151.6799535654766,-64.79085665544555,-75.26501766784453,-63.55140186915888,-63.30948466466352,-67.479674796748,-67.14285714285714,159.71223021582733,178.77697841726618,-3.537034425783025
EC-Earth3,351010,qdm,validation,0.6100464543700912,0.3063233711249215,0.7149377593360996,0.4081508515815085,3.386426592797784,7.0,39,2.255483870967742,4.0,23,722,775,0.2568627622079993,0.6621416294152006,0.7336676315397621,0.8961136023916293,0.1623681125439625,9.62589928057554,28.30000000000001,107,6.140287769784172,12.300000000000011,70,278,278,0.277948717948718,-7.8676785646478,-58.247664479618,-20.21795479635519,151.3737735733045,-64.81963405090492,-75.26501766784453,-63.55140186915888,-63.26745658295066,-67.479674796748,-67.14285714285714,159.71223021582733,178.77697841726618,-7.586275589372941
EC-Earth3,351011,raw,calibration,0.5896674164879541,0.3746360890037062,0.571780147662018,0.1970610399397136,2.3188268684957425,5.0,29,4.680483592400691,11.0,32,1057,1158,0.2927839947302711,0.2330526316607979,0.3566819350281696,0.5123583934088568,0.1556139198949442,2.04957805907173,4.0,34,6.426160337552743,14.0,87,948,948,0.7426213106553275,153.01899072575148,5.033659463050368,11.597693141672268,26.634583893748463,13.136792142767048,25.0,-14.705882352941176,-27.165160118255827,-21.428571428571427,-63.2183908045977,11.49789029535865,22.151898734177216,-60.57425358936934
EC-Earth3,351011,qm,calibration,0.52983437350923,0.414108303893044,0.558434690639873,0.1438087105038428,2.24822695035461,5.0,19,6.243723849372385,14.0,88,846,956,0.5081229977431426,0.2330526316607979,0.3566819350281696,0.5123583934088568,0.1556139198949442,2.04957805907173,4.0,34,6.426160337552743,14.0,87,948,948,0.7426213106553275,127.3453724737982,16.100161859988535,8.992981831420458,-7.586216836560052,9.692184711074118,25.0,-44.11764705882353,-2.838965705761309,0.0,1.1494252873563218,-10.759493670886076,0.8438818565400844,-31.5771052550662
EC-Earth3,351011,detqm,calibration,0.5297519494699819,0.414108303893044,0.558434690639873,0.1438087105038428,2.24822695035461,5.0,19,6.243723849372385,14.0,88,846,956,0.5085343193125962,0.2330526316607979,0.3566819350281696,0.5123583934088568,0.1556139198949442,2.04957805907173,4.0,34,6.426160337552743,14.0,87,948,948,0.7426213106553275,127.3100053386319,16.100161859988535,8.992981831420458,-7.586216836560052,9.692184711074118,25.0,-44.11764705882353,-2.838965705761309,0.0,1.1494252873563218,-10.759493670886076,0.8438818565400844,-31.52171746002829
EC-Earth3,351011,qdm,calibration,0.5297796873469194,0.414108303893044,0.558434690639873,0.1438087105038428,2.24822695035461,5.0,19,6.243723849372385,14.0,88,846,956,0.5083901973345325,0.2330526316607979,0.3566819350281696,0.5123583934088568,0.1556139198949442,2.04957805907173,4.0,34,6.426160337552743,14.0,87,948,948,0.7426213106553275,127.32190731834342,16.100161859988535,8.992981831420458,-7.586216836560052,9.692184711074118,25.0,-44.11764705882353,-2.838965705761309,0.0,1.1494252873563218,-10.759493670886076,0.8438818565400844,-31.541124656670217
EC-Earth3,351011,raw,validation,0.6346310334559505,0.3642684397201889,0.5677466863033873,0.2036199095022624,2.3089983022071308,4.0,26,4.52542372881356,10.0,55,589,649,0.2873561487015725,0.2939463873504879,0.3973280688632767,0.5516014234875445,0.1543891958256599,2.2301587301587302,4.0,20,6.466269841269841,14.0,106,504,504,0.5106056733963711,115.90026643166269,-8.320486704518185,2.926979904033442,31.887408580193053,3.535155187935397,0.0,30.0,-30.01492607173875,-28.571428571428573,-48.11320754716981,16.865079365079364,28.76984126984127,-43.722491998535865
EC-Earth3,351011,qm,validation,0.5593120306617406,0.4032262519682851,0.546078431372549,0.1432575521644347,2.2004310344827585,4.0,20,6.24,14.600000000000025,57,464,525,0.4055879367561101,0.2939463873504879,0.3973280688632767,0.5516014234875445,0.1543891958256599,2.2301587301587302,4.0,20,6.466269841269841,14.0,106,504,504,0.5106056733963711,90.27688542225329,1.484461725012924,-1.0012650221378971,-7.21011829985518,-1.3329856424101223,0.0,0.0,-3.499232893525613,4.285714285714448,-46.22641509433962,-7.936507936507937,4.166666666666667,-20.56728746112819
EC-Earth3,351011,detqm,validation,0.5624650096558137,0.4032262519682851,0.546078431372549,0.1432575521644347,2.2004310344827585,4.0,20,6.24,14.600000000000025,57,464,525,0.3647227406866953,0.2939463873504879,0.3973280688632767,0.5516014234875445,0.1543891958256599,2.2301587301587302,4.0,20,6.466269841269841,14.0,106,504,504,0.5106056733963711,91.34952285879152,1.484461725012924,-1.0012650221378971,-7.21011829985518,-1.3329856424101223,0.0,0.0,-3.499232893525613,4.285714285714448,-46.22641509433962,-7.936507936507937,4.166666666666667,-28.570566350999066
EC-Earth3,351011,qdm,validation,0.5585256476459447,0.4048769373420035,0.5456349206349206,0.1411728203537077,2.1982570806100217,4.0,20,6.323076923076923,14.100000000000025,57,459,520,0.4116698338615664,0.2939463873504879,0.3973280688632767,0.5516014234875445,0.1543891958256599,2.2301587301587302,4.0,20,6.466269841269841,14.0,106,504,504,0.5106056733963711,90.00935942103786,1.8999081792342196,-1.0816692268305266,-8.560427691375782,-1.4304654246040134,0.0,0.0,-2.214459366960133,0.7142857142858767,-46.22641509433962,-8.928571428571429,3.1746031746031744,-19.376173178162688
EC-Earth3,351012,raw,calibration,0.6280951549039201,0.4071695656805923,0.5039370078740157,0.0983374602051644,1.991394148020654,4.0,17,5.711645101663586,13.0,40,581,1082,0.353328720039804,0.2611495427796242,0.3161171593950505,0.4634570765661253,0.1473399171710736,1.863783783783784,4.0,31,6.774541531823085,13.0,127,925,927,0.6618625277161861,140.51168086246648,28.803373552953506,8.734343125757592,-33.25809998183539,6.846843788811192,0.0,-45.16129032258065,-15.689569916526368,0.0,-68.50393700787401,-37.18918918918919,16.720604099244877,-46.61599573267952
EC-Earth3,351012,qm,calibration,0.6237294707359171,0.3592250917802783,0.5009633911368016,0.1437022900763358,1.9737827715355805,4.0,17,4.53585500394011,10.0,35,801,1269,0.3914073085053362,0.2611495427796242,0.3161171593950505,0.4634570765661253,0.1473399171710736,1.863783783783784,4.0,31,6.774541531823085,13.0,127,925,927,0.6618625277161861,138.83996276503635,13.636694846848195,8.092726698353678,-2.4688673406230723,5.901917846311593,0.0,-45.16129032258065,-33.04557979852736,-23.07692307692308,-72.44094488188976,-13.405405405405403,36.89320388349515,-40.86274836318034
EC-Earth3,351012,detqm,calibration,0.6237294707359171,0.3592250917802783,0.5009633911368016,0.1437022900763358,1.9737827715355805,4.0,17,4.53585500394011,10.0,35,801,1269,0.3914073085053362,0.2611495427796242,0.3161171593950505,0.4634570765661253,0.1473399171710736,1.863783783783784,4.0,31,6.774541531823085,13.0,127,925,927,0.6618625277161861,138.83996276503635,13.636694846848195,8.092726698353678,-2.4688673406230723,5.901917846311593,0.0,-45.16129032258065,-33.04557979852736,-23.07692307692308,-72.44094488188976,-13.405405405405403,36.89320388349515,-40.86274836318034
EC-Earth3,351012,qdm,calibration,0.6237311983784544,0.3592250917802783,0.5009633911368016,0.1437022900763358,1.9737827715355805,4.0,17,4.53585500394011,10.0,35,801,1269,0.3914073085053362,0.2611495427796242,0.3161171593950505,0.4634570765661253,0.1473399171710736,1.863783783783784,4.0,31,6.774541531823085,13.0,127,925,927,0.6618625277161861,138.84062431799902,13.636694846848195,8.092726698353678,-2.4688673406230723,5.901917846311593,0.0,-45.16129032258065,-33.04557979852736,-23.07692307692308,-72.44094488188976,-13.405405405405403,36.89320388349515,-40.86274836318034
EC-Earth3,351012,raw,validation,0.5827074303153738,0.429253858448741,0.5255023183925811,0.0986101919258769,2.069182389937107,4.0,18,5.6169491525423725,12.0,40,318,590,0.4338322233646063,0.2580066385691793,0.3105244755244766,0.46,0.1494755244755244,1.851851851851852,3.0,15,6.678988326848249,14.0,101,513,514,0.4444444444444444,125.84978182998668,38.23511261833068,14.2396344331698,-34.02920493379931,11.735849056603785,33.333333333333336,20.0,-15.901198240408409,-14.285714285714286,-60.3960396039604,-38.01169590643275,14.785992217898832,-2.3877497429635755
EC-Earth3,351012,qm,validation,0.5697657795195971,0.3750735389024512,0.5236486486486487,0.149586479683567,2.0472972972972974,4.0,18,4.388252148997134,9.0,27,444,698,0.4145477542420498,0.2580066385691793,0.3105244755244766,0.46,0.1494755244755244,1.851851851851852,3.0,15,6.678988326848249,14.0,101,513,514,0.4444444444444444,120.83376717720608,20.78710970172352,13.836662749706232,0.0742296830413511,10.554054054054056,33.333333333333336,20.0,-34.29765206569977,-35.714285714285715,-73.26732673267327,-13.45029239766082,35.797665369649806,-6.726755295538774
EC-Earth3,351012,detqm,validation,0.5680094434277255,0.3750735389024512,0.5236486486486487,0.149586479683567,2.0472972972972974,4.0,18,4.388252148997134,9.0,27,444,698,0.428537896627372,0.2580066385691793,0.3105244755244766,0.46,0.1494755244755244,1.851851851851852,3.0,15,6.678988326848249,14.0,101,513,514,0.4444444444444444,120.15303426986246,20.78710970172352,13.836662749706232,0.0742296830413511,10.554054054054056,33.333333333333336,20.0,-34.29765206569977,-35.714285714285715,-73.26732673267327,-13.45029239766082,35.797665369649806,-3.578973258841291
EC-Earth3,351012,qdm,validation,0.5732975591548499,0.3741278975342018,0.5220338983050847,0.1490660919540229,2.0428893905191874,4.0,18,4.393982808022923,9.300000000000068,27,443,698,0.4886630584195626,0.2580066385691793,0.3105244755244766,0.46,0.1494755244755244,1.851851851851852,3.0,15,6.678988326848249,14.0,101,513,514,0.4444444444444444,122.20263879029284,20.482579320776196,13.485630066322765,-0.2739127512267318,10.316027088036115,33.333333333333336,20.0,-34.21185076248814,-33.571428571428086,-73.26732673267327,-13.645224171539962,35.797665369649806,9.9491881444016
EC-Earth3,351201,raw,calibration,0.5896674164879541,0.3746360890037062,0.571780147662018,0.1970610399397136,2.3188268684957425,5.0,29,4.680483592400691,11.0,32,1057,1158,0.2927839947302711,0.2408700927579688,0.368037075825787,0.5274888558692422,0.1594517800434564,2.116352201257861,4.0,30,6.260460251046025,12.0,127,954,956,0.5135064253868346,144.80723602347092,1.7930294558265951,8.396630810292425,23.586603978962973,9.567153667406563,25.0,-3.333333333333333,-25.23738823166148,-8.333333333333334,-74.80314960629921,10.79664570230608,21.12970711297071,-42.983382435826165
EC-Earth3,351201,qm,calibration,0.5610876299245993,0.4041404142248094,0.5572441742654508,0.1526334026334026,2.2415349887133185,5.0,19,5.920523138832998,13.0,58,886,994,0.4221491581724821,0.2408700927579688,0.368037075825787,0.5274888558692422,0.1594517800434564,2.116352201257861,4.0,30,6.260460251046025,12.0,127,954,956,0.5135064253868346,132.9420076606985,9.809701459564955,5.640937825534756,-4.276137530854502,5.915026212605545,25.0,-36.66666666666666,-5.429906086477094,8.333333333333334,-54.330708661417326,-7.127882599580713,3.97489539748954,-17.7908712915386
EC-Earth3,351201,detqm,calibration,0.5610876299245993,0.4041404142248094,0.5572441742654508,0.1526334026334026,2.2415349887133185,5.0,19,5.920523138832998,13.0,58,886,994,0.4221491581724821,0.2408700927579688,0.368037075825787,0.5274888558692422,0.1594517800434564,2.116352201257861,4.0,30,6.260460251046025,12.0,127,954,956,0.5135064253868346,132.9420076606985,9.809701459564955,5.640937825534756,-4.276137530854502,5.915026212605545,25.0,-36.66666666666666,-5.429906086477094,8.333333333333334,-54.330708661417326,-7.127882599580713,3.97489539748954,-17.7908712915386
EC-Earth3,351201,qdm,calibration,0.5610602498084288,0.4041404142248094,0.5572441742654508,0.1526334026334026,2.2415349887133185,5.0,19,5.920523138832998,13.0,58,886,994,0.4222880427812993,0.2408700927579688,0.368037075825787,0.5274888558692422,0.1594517800434564,2.116352201257861,4.0,30,6.260460251046025,12.0,127,954,956,0.5135064253868346,132.93064048935025,9.809701459564955,5.640937825534756,-4.276137530854502,5.915026212605545,25.0,-36.66666666666666,-5.429906086477094,8.333333333333334,-54.330708661417326,-7.127882599580713,3.97489539748954,-17.76382496807486
EC-Earth3,351201,raw,validation,0.6346310334559505,0.3642684397201889,0.5677466863033873,0.2036199095022624,2.3089983022071308,4.0,26,4.52542372881356,10.0,55,589,649,0.2873561487015725,0.263654001128016,0.3592465653429716,0.5261756876663709,0.16703227828267,2.110486891385768,4.0,21,5.958955223880597,12.5,115,534,536,0.6442417331812998,140.70601270633026,1.397890713978831,7.900592826967536,21.904527433718474,9.405953272281089,0.0,23.80952380952381,-24.056758965433065,-20.0,-52.17391304347826,10.299625468164797,21.08208955223881,-55.39622258207449
EC-Earth3,351201,qm,validation,0.6058026243682029,0.386748836737385,0.5421686746987951,0.1557741116751269,2.1818181818181817,4.0,20,5.785971223021583,13.0,55,495,556,0.402700148083828,0.263654001128016,0.3592465653429716,0.5261756876663709,0.16703227828267,2.110486891385768,4.0,21,5.958955223880597,12.5,115,534,536,0.6442417331812998,129.77183042030074,7.655541916777135,3.039476624880628,-6.740114379863053,3.3798499637008907,0.0,-4.761904761904762,-2.902924998761173,4.0,-52.17391304347826,-7.303370786516854,3.7313432835820897,-37.49238409389076
EC-Earth3,351201,detqm,validation,0.6112017121009824,0.386748836737385,0.5421686746987951,0.1557741116751269,2.1818181818181817,4.0,20,5.785971223021583,13.0,55,495,556,0.4017273565633714,0.263654001128016,0.3592465653429716,0.5261756876663709,0.16703227828267,2.110486891385768,4.0,21,5.958955223880597,12.5,115,534,536,0.6442417331812998,131.81962325093485,7.655541916777135,3.039476624880628,-6.740114379863053,3.3798499637008907,0.0,-4.761904761904762,-2.902924998761173,4.0,-52.17391304347826,-7.303370786516854,3.7313432835820897,-37.64338199892448
EC-Earth3,351201,qdm,validation,0.6052386857624998,0.386748836737385,0.5421686746987951,0.1557741116751269,2.1818181818181817,4.0,20,5.785971223021583,13.0,55,495,556,0.4135906411820744,0.263654001128016,0.3592465653429716,0.5261756876663709,0.16703227828267,2.110486891385768,4.0,21,5.958955223880597,12.5,115,534,536,0.6442417331812998,129.55793698295852,7.655541916777135,3.039476624880628,-6.740114379863053,3.3798499637008907,0.0,-4.761904761904762,-2.902924998761173,4.0,-52.17391304347826,-7.303370786516854,3.7313432835820897,-35.80194826253463
FGOALS-g3,351001,raw,calibration,0.3179144591165305,0.3918077115729476,0.4691478942213516,0.0773401826484018,1.8837638376383763,4.0,8,12.90791896869245,30.0,130,542,543,0.4400282953501879,0.2372791470210038,0.3278995097819267,0.4718969555035129,0.1439974457215836,1.893569844789357,4.0,31,6.93141592920354,14.0,119,902,904,0.6019012288430328,33.98331168494502,19.490179120281024,-0.5825554181056434,-46.290587127540014,-0.517858223078722,0.0,-74.19354838709677,86.2234080385888,114.28571428571428,9.243697478991596,-39.91130820399113,-39.93362831858407,-26.893604089161784
FGOALS-g3,351001,qm,calibration,0.37367442725731,0.4043812456918286,0.5319767441860465,0.1275954984942146,2.1366459627329197,4.0,14,7.828784119106699,19.0,96,805,806,0.678663101539254,0.2372791470210038,0.3278995097819267,0.4718969555035129,0.1439974457215836,1.893569844789357,4.0,31,6.93141592920354,14.0,119,902,904,0.6019012288430328,57.48304558100613,23.324748475765325,12.731548271683288,-11.39044317430595,12.836923793038244,0.0,-54.83870967741935,12.946390738468812,35.714285714285715,-19.327731092436974,-10.753880266075388,-10.84070796460177,12.753234088551704
FGOALS-g3,351001,detqm,calibration,0.37367442725731,0.4043812456918286,0.5319767441860465,0.1275954984942146,2.1366459627329197,4.0,14,7.828784119106699,19.0,96,805,806,0.678663101539254,0.2372791470210038,0.3278995097819267,0.4718969555035129,0.1439974457215836,1.893569844789357,4.0,31,6.93141592920354,14.0,119,902,904,0.6019012288430328,57.48304558100613,23.324748475765325,12.731548271683288,-11.39044317430595,12.836923793038244,0.0,-54.83870967741935,12.946390738468812,35.714285714285715,-19.327731092436974,-10.753880266075388,-10.84070796460177,12.753234088551704
