model,station,scenario,window,index,raw_change_pct,method,bc_change_pct,S_mod,S_bc,PE_pct
ACCESS-ESM1-5,351004,ssp245,Near,SDII,10.251902024072232,qm,4.7067324855636725,1.1025190202407222,1.0470673248556368,-5.0295454651637845
ACCESS-ESM1-5,351004,ssp245,Near,q50,3.0682114032804018,qm,0.1161403151262449,1.030682114032804,1.0011614031512623,-2.864191633833092
ACCESS-ESM1-5,351004,ssp245,Near,q90,4.213697712582473,qm,0.6717930154150836,1.0421369771258246,1.006717930154151,-3.398694005595903
ACCESS-ESM1-5,351004,ssp245,Near,q95,7.131537395862139,qm,4.718489973643568,1.0713153739586214,1.0471848997364357,-2.252415563964244
ACCESS-ESM1-5,351004,ssp245,Near,q99,49.49505415932382,qm,24.259301724936403,1.4949505415932385,1.242593017249364,-16.880660418031297
ACCESS-ESM1-5,351004,ssp245,Near,wet_day_pct,-1.387835172450558,qm,0.6617470258601794,0.9861216482754944,1.0066174702586017,2.078427344024937
ACCESS-ESM1-5,351004,ssp585,Near,CDD,3.18388564002599,qm,5.546218487394953,1.03183885640026,1.0554621848739496,2.2894397053531823
ACCESS-ESM1-5,351004,ssp585,Near,CWD,4.013961605584637,qm,10.211946050096332,1.0401396160558465,1.1021194605009634,5.958800481049018
ACCESS-ESM1-5,351004,ssp585,Near,PRCPTOT,4.368049403175968,qm,7.499836374165441,1.0436804940317597,1.0749983637416545,3.000714288423004
ACCESS-ESM1-5,351004,ssp585,Near,PRCPTOT_dry,28.41200274522673,qm,30.074901505320614,1.2841200274522673,1.3007490150532062,1.2949714392299687
ACCESS-ESM1-5,351004,ssp585,Near,PRCPTOT_wet,-8.968771925664793,qm,-5.591740526887633,0.910312280743352,0.9440825947311235,3.709750456205536
ACCESS-ESM1-5,351004,ssp585,Near,R10mm,-5.982905982905978,qm,11.942959001782537,0.9401709401709404,1.1194295900178253,19.06660184735049
ACCESS-ESM1-5,351004,ssp585,Near,R20mm,-9.523809523809522,qm,5.514403292181072,0.9047619047619048,1.0551440329218107,16.621182586094864
ACCESS-ESM1-5,351004,ssp585,Near,R50mm,-16.666666666666675,qm,-2.898550724637671,0.8333333333333333,0.9710144927536232,16.521739130434803
ACCESS-ESM1-5,351004,ssp585,Near,R95p,-1.6215347052450524,qm,-10.180658295515371,0.9837846529475496,0.8981934170448462,-8.700200358509408
ACCESS-ESM1-5,351004,ssp585,Near,R99p,-10.497722975150308,qm,-38.79484232930547,0.895022770248497,0.6120515767069453,-31.616088768667485
ACCESS-ESM1-5,351004,ssp585,Near,Rx1day,-8.187776938529863,qm,-5.02300589915985,0.9181222306147012,0.9497699410084016,3.4470040413367835
ACCESS-ESM1-5,351004,ssp585,Near,Rx5day,-11.673120651915074,qm,-10.292341079865682,0.8832687934808493,0.8970765892013431,1.5632609034084728
ACCESS-ESM1-5,351004,ssp585,Near,SDII,1.7958025207185375,qm,3.1527728066213645,1.0179580252071854,1.0315277280662136,1.3330316695785571
ACCESS-ESM1-5,351004,ssp585,Near,q50,7.697561398941267,qm,11.753838582919451,1.0769756139894129,1.1175383858291943,3.766359359756182
ACCESS-ESM1-5,351004,ssp585,Near,q90,2.385564151512123,qm,-0.9200318359719238,1.0238556415151212,0.9907996816402808,-3.228576230329073
ACCESS-ESM1-5,351004,ssp585,Near,q95,-6.193345910720272,qm,-2.6279705362704755,0.9380665408927972,0.9737202946372951,3.800770221541512
ACCESS-ESM1-5,351004,ssp585,Near,q99,-4.9638874394553865,qm,-2.9532071325652027,0.9503611256054462,0.970467928674348,2.1157013399608857
ACCESS-ESM1-5,351004,ssp585,Near,wet_day_pct,6.072263979956284,qm,7.797723723432538,1.0607226397995628,1.0779772372343257,1.6266832428525455
ACCESS-ESM1-5,351005,ssp245,Near,CDD,4.5614035087719325,qm,-0.2060156571899522,1.0456140350877192,0.9979398434281004,-4.559444504359509
ACCESS-ESM1-5,351005,ssp245,Near,CWD,7.450980392156858,qm,16.16766467065868,1.0745098039215686,1.1616766467065869,8.112242667948784
ACCESS-ESM1-5,351005,ssp245,Near,PRCPTOT,12.829883934453768,qm,9.386830110838076,1.1282988393445377,1.0938683011083807,-3.051544239481684
ACCESS-ESM1-5,351005,ssp245,Near,PRCPTOT_dry,16.119059773871008,qm,24.568166034677056,1.16119059773871,1.2456816603467706,7.276244121559165
ACCESS-ESM1-5,351005,ssp245,Near,PRCPTOT_wet,9.918338640585612,qm,1.8822187132712809,1.0991833864058562,1.0188221871327128,-7.310991074556811
ACCESS-ESM1-5,351005,ssp245,Near,R10mm,18.120805369127524,qm,6.3627730294396985,1.1812080536912752,1.063627730294397,-9.954243287576618
ACCESS-ESM1-5,351005,ssp245,Near,R20mm,43.08943089430895,qm,10.56466302367942,1.4308943089430894,1.1056466302367942,-22.73037754595132
ACCESS-ESM1-5,351005,ssp245,Near,R50mm,283.3333333333333,qm,33.333333333333336,3.833333333333333,1.3333333333333337,-65.21739130434781
ACCESS-ESM1-5,351005,ssp245,Near,R95p,242.16217281513295,qm,37.43215396787324,3.42162172815133,1.3743215396787325,-59.83420585707861
ACCESS-ESM1-5,351005,ssp245,Near,R99p,646.4246771184182,qm,78.58216550389827,7.4642467711841824,1.7858216550389827,-76.07499176027822
ACCESS-ESM1-5,351005,ssp245,Near,Rx1day,76.21981210319007,qm,22.042466369289556,1.7621981210319009,1.2204246636928957,-30.744185393964425
